한국금융지주(071050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-12-30,24200,24550,23850,23850,93570,1261097.0,52876205.0
2009-01-02,24150,24750,23200,24400,243623,1290179.0,52876205.0
2009-01-05,25250,26550,25050,25200,482940,1332480.0,52876205.0
2009-01-06,25200,26200,25200,26200,314690,1385357.0,52876205.0
2009-01-07,27000,29350,26450,29100,576064,1538698.0,52876205.0
2009-01-08,28200,29250,27700,28600,432037,1512259.0,52876205.0
2009-01-09,29200,29750,27650,28750,284410,1520191.0,52876205.0
2009-01-12,28100,29450,27100,29100,255073,1538698.0,52876205.0
2009-01-13,28500,29000,27800,28000,331364,1480534.0,52876205.0
2009-01-14,28050,28600,27250,28200,191708,1491109.0,52876205.0
2009-01-15,27000,27000,25900,26500,276382,1401219.0,52876205.0
2009-01-16,26550,26900,25900,26350,135178,1393288.0,52876205.0
2009-01-19,26450,28000,26250,27250,231589,1440877.0,52876205.0
2009-01-20,27150,27150,26050,27100,110510,1432945.0,52876205.0
2009-01-21,26100,26350,25500,25700,158198,1358918.0,52876205.0
2009-01-22,26600,27250,25800,26300,186894,1390644.0,52876205.0
2009-01-23,25950,26400,25400,26200,110524,1385357.0,52876205.0
2009-01-28,27000,28500,26850,28000,174437,1480534.0,52876205.0
2009-01-29,28550,28750,27750,28400,177033,1501684.0,52876205.0
2009-01-30,27700,28300,27400,28300,143735,1496397.0,52876205.0
2009-02-02,27600,28550,26550,27500,268958,1454096.0,52876205.0
2009-02-03,27600,28100,26850,27500,300298,1454096.0,52876205.0
2009-02-04,28300,30850,27950,30650,501339,1620656.0,52876205.0
2009-02-05,30100,31350,29600,29950,302423,1583642.0,52876205.0
2009-02-06,30900,32300,30350,31500,550987,1665600.0,52876205.0
2009-02-09,32150,33000,31050,31800,310494,1681463.0,52876205.0
2009-02-10,32950,33050,30650,31050,279006,1641806.0,52876205.0
2009-02-11,29850,30200,29300,29650,442277,1567779.0,52876205.0
2009-02-12,29650,29650,27650,27800,528514,1469958.0,52876205.0
2009-02-13,28050,29350,27900,29350,407027,1551917.0,52876205.0
2009-02-16,28700,28800,27300,27350,502538,1446164.0,52876205.0
2009-02-17,26800,27100,25550,25900,390248,1369494.0,52876205.0
2009-02-18,25450,26500,25200,25800,309717,1364206.0,52876205.0
2009-02-19,25800,26450,25350,25550,222492,1350987.0,52876205.0
2009-02-20,24900,25250,23450,23800,261138,1258454.0,52876205.0
2009-02-23,23700,24750,22700,24750,225459,1308686.0,52876205.0
2009-02-24,23600,24600,23000,24600,317239,1300755.0,52876205.0
2009-02-25,25500,25500,23100,23300,473711,1232016.0,52876205.0
2009-02-26,23500,24150,21800,22200,333593,1173852.0,52876205.0
2009-02-27,22200,23050,22050,22750,259362,1202934.0,52876205.0
2009-03-02,22350,22350,20450,20900,440654,1105113.0,52876205.0
2009-03-03,20350,21450,20300,21100,249217,1115688.0,52876205.0
2009-03-04,21100,22600,20700,22100,219453,1168564.0,52876205.0
2009-03-05,22400,22650,21650,22100,246288,1168564.0,52876205.0
2009-03-06,21100,21800,21100,21600,190717,1142126.0,52876205.0
2009-03-09,21850,22450,21400,21750,249513,1150057.0,52876205.0
2009-03-10,21400,23700,21400,23400,601505,1237303.0,52876205.0
2009-03-11,24250,25500,23700,24950,844906,1319261.0,52876205.0
2009-03-12,24900,25100,23700,24750,393253,1308686.0,52876205.0
2009-03-13,25300,25400,24000,24000,192062,1269029.0,52876205.0
2009-03-16,24200,25300,24100,24350,268045,1287536.0,52876205.0
2009-03-17,24900,27900,24750,26400,679266,1395932.0,52876205.0
2009-03-18,27050,27600,26200,27300,341841,1443520.0,52876205.0
2009-03-19,28200,28250,27400,27800,288812,1469958.0,52876205.0
2009-03-20,27600,28000,26450,27000,251637,1427658.0,52876205.0
2009-03-23,27150,28100,27150,27950,241680,1477890.0,52876205.0
2009-03-24,29500,29650,28800,29500,454765,1559848.0,52876205.0
2009-03-25,29250,30050,29050,30000,248892,1586286.0,52876205.0
2009-03-26,29800,30850,29300,30400,326069,1607437.0,52876205.0
2009-03-27,30500,31650,30200,30900,470417,1633875.0,52876205.0
2009-03-30,30350,31500,29350,30000,229719,1586286.0,52876205.0
2009-03-31,30000,30100,29400,29700,482162,1570423.0,52876205.0
2009-04-01,30400,31850,29250,30100,433979,1591574.0,52876205.0
2009-04-02,31000,31350,30550,31000,661717,1639162.0,52876205.0
2009-04-03,31500,32500,31250,31500,894183,1665600.0,52876205.0
2009-04-06,31900,33150,31850,32500,831712,1718477.0,52876205.0
2009-04-07,32750,34200,32000,33550,405821,1773997.0,52876205.0
2009-04-08,33150,33350,31800,32250,254774,1705258.0,52876205.0
2009-04-09,32650,35650,32400,35500,1215832,1877105.0,52876205.0
2009-04-10,37000,39500,36000,36900,571240,1951132.0,52876205.0
2009-04-13,37050,37250,34900,35250,572138,1863886.0,52876205.0
2009-04-14,35750,36000,34000,34350,436105,1816298.0,52876205.0
2009-04-15,33400,33950,32100,33350,440676,1763421.0,52876205.0
2009-04-16,34000,34600,32750,33600,402721,1776640.0,52876205.0
2009-04-17,33600,33950,31150,31850,553504,1684107.0,52876205.0
2009-04-20,31600,33250,31000,32650,351853,1726408.0,52876205.0
2009-04-21,31900,35900,31500,34500,635202,1824229.0,52876205.0
2009-04-22,34550,35000,33600,34900,350339,1845380.0,52876205.0
2009-04-23,35100,35200,33350,34000,303747,1797791.0,52876205.0
2009-04-24,34200,34900,32400,33300,252846,1760778.0,52876205.0
2009-04-27,33600,33700,31200,31500,331378,1665600.0,52876205.0
2009-04-28,31450,32200,29700,29950,287520,1583642.0,52876205.0
2009-04-29,30100,31700,30100,31000,232107,1639162.0,52876205.0
2009-04-30,31800,33550,31700,32500,402817,1718477.0,52876205.0
2009-05-04,33000,35300,33000,35000,766300,1850667.0,52876205.0
2009-05-06,34900,35450,34500,35000,362624,1850667.0,52876205.0
2009-05-07,35800,36100,35400,36000,483220,1903543.0,52876205.0
2009-05-08,35950,36600,35700,36400,504457,1924694.0,52876205.0
2009-05-11,36050,36750,35800,36350,239401,1922050.0,52876205.0
2009-05-12,35700,36800,35600,36350,187152,1922050.0,52876205.0
2009-05-13,36500,37350,36500,37150,708203,1964351.0,52876205.0
2009-05-14,36250,37100,35900,36500,763907,1929981.0,52876205.0
2009-05-15,36750,36800,35800,35950,471141,1900900.0,52876205.0
2009-05-18,35600,35600,33000,34000,924658,1797791.0,52876205.0
2009-05-19,35300,35500,34300,35100,932446,1855955.0,52876205.0
2009-05-20,35350,36300,35100,36100,501608,1908831.0,52876205.0
2009-05-21,35600,36550,34750,35500,444979,1877105.0,52876205.0
2009-05-22,35700,36350,35500,36350,447552,1922050.0,52876205.0
2009-05-25,36050,36100,32900,34850,421923,1842736.0,52876205.0
2009-05-26,34850,35100,32900,33700,457593,1781928.0,52876205.0
2009-05-27,34100,34200,32650,32700,299439,1729052.0,52876205.0
2009-05-28,32050,32800,31050,32800,276356,1734340.0,52876205.0
2009-05-29,32800,32850,31450,32000,331777,1692039.0,52876205.0
2009-06-01,31900,33600,31650,33450,420199,1768709.0,52876205.0
2009-06-02,34000,35000,33250,33700,656166,1781928.0,52876205.0
2009-06-03,34000,34500,33150,33500,207820,1771353.0,52876205.0
2009-06-04,33200,33500,32200,32350,213362,1710545.0,52876205.0
2009-06-05,32650,33400,31850,33100,257726,1750202.0,52876205.0
2009-06-08,32700,34100,32700,33600,172680,1776640.0,52876205.0
2009-06-09,34800,36450,34500,34800,979893,1840092.0,52876205.0
2009-06-10,34800,36200,34550,35950,623467,1900900.0,52876205.0
2009-06-11,35350,37550,35350,36600,1038826,1935269.0,52876205.0
2009-06-12,36500,37950,36450,37300,286863,1972282.0,52876205.0
2009-06-15,37000,38000,36250,37500,246612,1982858.0,52876205.0
2009-06-16,36900,38700,36100,38000,361806,2009296.0,52876205.0
2009-06-17,38000,38650,36600,37550,326065,1985501.0,52876205.0
2009-06-18,38300,38300,36350,36800,381794,1945844.0,52876205.0
2009-06-19,36800,37750,36500,37550,269149,1985501.0,52876205.0
2009-06-22,37550,39250,37000,39000,205083,2062172.0,52876205.0
2009-06-23,38250,38250,36750,37850,263519,2001364.0,52876205.0
2009-06-24,37900,38300,36850,37200,165710,1966995.0,52876205.0
2009-06-25,37300,39250,37200,38350,394217,2027802.0,52876205.0
2009-06-26,38500,38850,37400,38350,133615,2027802.0,52876205.0
2009-06-29,38600,38900,36600,37350,177640,1974926.0,52876205.0
2009-06-30,37650,39000,36700,36700,305388,1940557.0,52876205.0
2009-07-01,36350,37550,35550,36200,304124,1914119.0,52876205.0
2009-07-02,36700,36700,34950,35100,323095,1855955.0,52876205.0
2009-07-03,34350,35100,34250,35000,257198,1850667.0,52876205.0
2009-07-06,35300,35800,35000,35300,221322,1866530.0,52876205.0
2009-07-07,35600,36150,35100,35100,271370,1855955.0,52876205.0
2009-07-08,35000,35700,34700,35550,172257,1879749.0,52876205.0
2009-07-09,35850,36300,35450,35700,241098,1887681.0,52876205.0
2009-07-10,36000,36300,34900,35400,197877,1871818.0,52876205.0
2009-07-13,35100,35400,33600,34000,242731,1797791.0,52876205.0
2009-07-14,34800,35000,33900,33900,161783,1792503.0,52876205.0
2009-07-15,34250,34900,34200,34550,369953,1826873.0,52876205.0
2009-07-16,35200,36000,34550,34550,316155,1826873.0,52876205.0
2009-07-17,35100,35900,34800,35700,335681,1887681.0,52876205.0
2009-07-20,36000,37750,36000,36650,393484,1937913.0,52876205.0
2009-07-21,37650,38050,37050,37950,429439,2006652.0,52876205.0
2009-07-22,38200,38400,37950,38050,246676,2011940.0,52876205.0
2009-07-23,37800,38750,37800,38350,194471,2027802.0,52876205.0
2009-07-24,38900,40350,38650,39800,452191,2104473.0,52876205.0
2009-07-27,39800,41000,39500,40850,301934,2159993.0,52876205.0
2009-07-28,40350,40350,38700,39000,337248,2062172.0,52876205.0
2009-07-29,38900,39300,38100,38950,249785,2059528.0,52876205.0
2009-07-30,38950,38950,37900,38400,224560,2030446.0,52876205.0
2009-07-31,38700,40250,38700,40100,522043,2120336.0,52876205.0
2009-08-03,40050,41800,39700,40700,299430,2152062.0,52876205.0
2009-08-04,41100,41800,39700,40700,231138,2152062.0,52876205.0
2009-08-05,40300,40650,38750,39800,386811,2104473.0,52876205.0
2009-08-06,39750,40200,38650,39800,296476,2104473.0,52876205.0
2009-08-07,39950,41100,39250,41000,215799,2167924.0,52876205.0
2009-08-10,41100,41550,39900,40000,208262,2115048.0,52876205.0
2009-08-11,39500,40050,38900,39600,229395,2093898.0,52876205.0
2009-08-12,39200,39300,37900,38000,328665,2009296.0,52876205.0
2009-08-13,38550,38850,37500,37500,289992,1982858.0,52876205.0
2009-08-14,37900,38900,37400,37950,531808,2006652.0,52876205.0
2009-08-17,37950,38000,35850,36100,453307,1908831.0,52876205.0
2009-08-18,35550,36200,34850,35250,426790,1863886.0,52876205.0
2009-08-19,35650,35750,34650,34800,341302,1840092.0,52876205.0
2009-08-20,35100,35700,34400,35600,595012,1882393.0,52876205.0
2009-08-21,35700,36200,33800,34150,745713,1805722.0,52876205.0
2009-08-24,35100,36300,34500,35800,818818,1892968.0,52876205.0
2009-08-25,36000,36600,35800,36100,517529,1908831.0,52876205.0
2009-08-26,36500,36550,35450,35650,555354,1885037.0,52876205.0
2009-08-27,35900,35900,34950,35750,329518,1890324.0,52876205.0
2009-08-28,36300,37200,35900,37150,548010,1964351.0,52876205.0
2009-08-31,37100,37100,35800,35800,293091,1892968.0,52876205.0
2009-09-01,35550,35950,35150,35550,385919,1879749.0,52876205.0
2009-09-02,34800,35250,34650,34650,286987,1832161.0,52876205.0
2009-09-03,34800,36150,34650,35250,236181,1863886.0,52876205.0
2009-09-04,36000,36550,35600,36150,292818,1911475.0,52876205.0
2009-09-07,36650,36800,36000,36600,226271,1935269.0,52876205.0
2009-09-08,36300,36500,35400,35800,347655,1892968.0,52876205.0
2009-09-09,36300,36300,35600,35900,169882,1898256.0,52876205.0
2009-09-10,36100,37000,35700,36900,406772,1951132.0,52876205.0
2009-09-11,37000,37800,36500,37250,332852,1969639.0,52876205.0
2009-09-14,37550,37700,36050,36050,249446,1906187.0,52876205.0
2009-09-15,36400,36650,35700,35800,212704,1892968.0,52876205.0
2009-09-16,36150,37500,35800,35850,445099,1895612.0,52876205.0
2009-09-17,36800,39100,36600,38000,1226392,2009296.0,52876205.0
2009-09-18,38200,38200,37250,38000,721642,2009296.0,52876205.0
2009-09-21,38000,38250,37050,37050,207930,1959063.0,52876205.0
2009-09-22,37300,38100,37050,37050,277966,1959063.0,52876205.0
2009-09-23,37150,37300,36000,36050,289363,1906187.0,52876205.0
2009-09-24,35900,36700,35000,36000,338916,1903543.0,52876205.0
2009-09-25,36000,36300,35250,36000,190490,1903543.0,52876205.0
2009-09-28,36000,36000,35200,35200,187089,1861242.0,52876205.0
2009-09-29,35500,35700,34700,34950,194574,1848023.0,52876205.0
2009-09-30,35050,36050,34900,35000,284929,1850667.0,52876205.0
2009-10-01,35550,35800,34850,35350,273555,1869174.0,52876205.0
2009-10-05,34450,36000,34300,35450,271429,1874461.0,52876205.0
2009-10-06,36200,36300,35350,36300,209808,1919406.0,52876205.0
2009-10-07,36400,36750,36350,36350,200111,1922050.0,52876205.0
2009-10-08,36200,36500,35750,36500,170243,1929981.0,52876205.0
2009-10-09,36750,37500,36550,37150,279677,1964351.0,52876205.0
2009-10-12,37350,37700,37150,37650,139123,1990789.0,52876205.0
2009-10-13,37350,37750,36450,36700,214716,1940557.0,52876205.0
2009-10-14,36700,37050,36000,36000,228444,1903543.0,52876205.0
2009-10-15,36250,36900,36000,36000,277488,1903543.0,52876205.0
2009-10-16,36050,36700,36000,36000,111127,1903543.0,52876205.0
2009-10-19,36350,36350,35450,35550,176842,1879749.0,52876205.0
2009-10-20,35600,36050,35600,35850,105108,1895612.0,52876205.0
2009-10-21,35450,36600,35450,36250,172774,1916762.0,52876205.0
2009-10-22,35650,36200,34700,35000,184760,1850667.0,52876205.0
2009-10-23,35250,35500,35050,35250,71137,1863886.0,52876205.0
2009-10-26,34900,35700,34700,35450,87665,1874461.0,52876205.0
2009-10-27,35000,35250,34550,34550,117913,1826873.0,52876205.0
2009-10-28,34350,34650,32700,32700,261823,1729052.0,52876205.0
2009-10-29,32000,33100,31300,31650,225335,1673532.0,52876205.0
2009-10-30,32450,32900,31850,32300,311934,1707901.0,52876205.0
2009-11-02,31250,32150,31100,31100,150154,1644450.0,52876205.0
2009-11-03,31350,32450,31150,31800,218529,1681463.0,52876205.0
2009-11-04,32100,32850,31600,32850,181068,1736983.0,52876205.0
2009-11-05,32450,32650,31250,31250,137294,1652381.0,52876205.0
2009-11-06,32000,32200,31600,31800,114009,1681463.0,52876205.0
2009-11-09,32050,32700,32050,32550,117578,1721120.0,52876205.0
2009-11-10,33350,33400,32900,32900,148753,1739627.0,52876205.0
2009-11-11,33300,33300,32800,33200,114387,1755490.0,52876205.0
2009-11-12,33000,33000,32000,32000,362313,1692039.0,52876205.0
2009-11-13,32300,32450,31600,32000,120251,1692039.0,52876205.0
2009-11-16,31900,32100,31250,31550,312423,1668244.0,52876205.0
2009-11-17,31750,32100,31500,31550,215651,1668244.0,52876205.0
2009-11-18,31700,32200,31150,31750,724178,1678820.0,52876205.0
2009-11-19,32100,32400,31700,32050,467879,1694682.0,52876205.0
2009-11-20,31800,32200,31650,32000,214133,1692039.0,52876205.0
2009-11-23,32000,32150,31900,32000,152190,1692039.0,52876205.0
2009-11-24,32550,32550,31500,31550,318402,1668244.0,52876205.0
2009-11-25,31750,32200,31350,32200,129370,1702614.0,52876205.0
2009-11-26,32150,32500,31950,32050,193320,1694682.0,52876205.0
2009-11-27,31350,31750,29600,29600,265948,1565136.0,52876205.0
2009-11-30,30250,30950,29950,30600,182019,1618012.0,52876205.0
2009-12-01,30300,30750,30150,30700,120642,1623299.0,52876205.0
2009-12-02,30800,31700,30700,31400,154732,1660313.0,52876205.0
2009-12-03,31400,32350,31400,32300,214540,1707901.0,52876205.0
2009-12-04,31800,33100,31650,32750,270651,1731696.0,52876205.0
2009-12-07,32750,33000,32150,32550,114744,1721120.0,52876205.0
2009-12-08,32650,32750,32100,32150,91243,1699970.0,52876205.0
2009-12-09,31700,32600,31700,32600,63946,1723764.0,52876205.0
2009-12-10,32800,33500,31800,33500,302839,1771353.0,52876205.0
2009-12-11,33150,34500,32800,33900,269238,1792503.0,52876205.0
2009-12-14,34000,34500,33700,34200,180391,1808366.0,52876205.0
2009-12-15,34400,34450,33600,34000,153571,1797791.0,52876205.0
2009-12-16,34450,34450,33800,34000,70096,1797791.0,52876205.0
2009-12-17,33700,33950,33350,33500,61180,1771353.0,52876205.0
2009-12-18,33300,33600,32800,32950,58750,1742271.0,52876205.0
2009-12-21,33000,33950,32500,33350,134810,1763421.0,52876205.0
2009-12-22,33450,33800,33300,33300,54325,1760778.0,52876205.0
2009-12-23,33200,33600,32800,33000,61598,1744915.0,52876205.0
2009-12-24,32800,33850,32800,33800,88719,1787216.0,52876205.0
2009-12-28,33700,34000,33000,33000,59359,1744915.0,52876205.0
2009-12-29,33050,33450,32650,33100,48166,1750202.0,52876205.0
2009-12-30,33100,33500,32250,33500,111351,1771353.0,52876205.0
2010-01-04,33450,34250,33400,34250,110921,1811010.0,52876205.0
2010-01-05,34350,34700,33800,34600,144212,1829517.0,52876205.0
2010-01-06,34850,34900,34300,34300,83843,1813654.0,52876205.0
2010-01-07,35000,35000,33600,33600,75416,1776640.0,52876205.0
2010-01-08,34300,35900,34100,35850,231246,1895612.0,52876205.0
2010-01-11,36200,36400,35600,35600,92625,1882393.0,52876205.0
2010-01-12,35600,35600,34350,35200,117439,1861242.0,52876205.0
2010-01-13,34700,34900,34150,34150,76465,1805722.0,52876205.0
2010-01-14,34250,35000,34200,34950,134317,1848023.0,52876205.0
2010-01-15,34800,35150,34100,34100,145089,1803079.0,52876205.0
2010-01-18,34000,34000,33000,33550,187835,1773997.0,52876205.0
2010-01-19,33600,34000,33350,33500,123209,1771353.0,52876205.0
2010-01-20,33650,34200,33200,33200,155753,1755490.0,52876205.0
2010-01-21,33300,34100,33100,33900,95948,1792503.0,52876205.0
2010-01-22,33300,33450,31950,32000,174046,1692039.0,52876205.0
2010-01-25,31550,31550,30950,31350,116989,1657669.0,52876205.0
2010-01-26,31350,31650,30950,31400,113785,1660313.0,52876205.0
2010-01-27,31200,32100,31200,32050,186968,1694682.0,52876205.0
2010-01-28,31850,32100,31400,31800,201054,1681463.0,52876205.0
2010-01-29,31350,32000,30700,30700,123763,1623299.0,52876205.0
2010-02-01,30500,30850,30150,30350,110637,1604793.0,52876205.0
2010-02-02,30600,30750,30300,30500,417747,1612724.0,52876205.0
2010-02-03,30600,31150,30550,30800,69747,1628587.0,52876205.0
2010-02-04,30650,30650,30150,30300,108111,1602149.0,52876205.0
2010-02-05,29500,30500,29000,29850,205965,1578355.0,52876205.0
2010-02-08,29900,30100,29450,29900,111959,1580999.0,52876205.0
2010-02-09,29500,30000,29100,29650,140577,1567779.0,52876205.0
2010-02-10,29800,29950,29250,29350,96560,1551917.0,52876205.0
2010-02-11,29500,30650,29350,30650,137736,1620656.0,52876205.0
2010-02-12,30350,30650,29700,30100,119799,1591574.0,52876205.0
2010-02-16,29800,30400,29800,30250,70449,1599505.0,52876205.0
2010-02-17,30800,31250,30450,31150,132399,1647094.0,52876205.0
2010-02-18,30950,31000,30650,30900,58355,1633875.0,52876205.0
2010-02-19,30800,30950,30150,30450,77657,1610080.0,52876205.0
2010-02-22,30700,31750,30700,31550,122381,1668244.0,52876205.0
2010-02-23,31300,31700,31150,31650,83713,1673532.0,52876205.0
2010-02-24,31250,31550,31100,31150,97350,1647094.0,52876205.0
2010-02-25,31300,31400,30150,30150,111248,1594218.0,52876205.0
2010-02-26,30300,30800,30000,30300,151496,1602149.0,52876205.0
2010-03-02,31150,31150,30350,30700,125069,1623299.0,52876205.0
2010-03-03,30500,30950,30300,30950,147316,1636519.0,52876205.0
2010-03-04,30650,30950,30500,30600,83103,1618012.0,52876205.0
2010-03-05,30600,31550,30600,31550,114923,1668244.0,52876205.0
2010-03-08,31750,34050,31500,34050,177475,1800435.0,52876205.0
2010-03-09,32800,33150,32550,32650,137323,1726408.0,52876205.0
2010-03-10,32900,33250,32650,33150,65763,1752846.0,52876205.0
2010-03-11,33350,33450,32800,33100,116336,1750202.0,52876205.0
2010-03-12,33100,33500,33000,33250,62118,1758134.0,52876205.0
2010-03-15,33000,33350,32750,32750,55279,1731696.0,52876205.0
2010-03-16,32700,33100,32200,32300,161601,1707901.0,52876205.0
2010-03-17,32700,33850,32700,33500,163504,1771353.0,52876205.0
