삼성화재해상보험(000810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-28,29400,31200,29100,30800,436890,1527829.0,49604837.0
2000-08-29,30700,30900,30100,30500,218540,1512948.0,49604837.0
2000-08-30,30400,30600,30000,30200,185380,1498066.0,49604837.0
2000-08-31,29800,30400,29000,29600,440410,1468303.0,49604837.0
2000-09-01,29100,30200,29100,29850,146580,1480704.0,49604837.0
2000-09-04,29800,30250,29500,29700,135580,1473264.0,49604837.0
2000-09-05,29600,30200,29500,30000,101480,1488145.0,49604837.0
2000-09-06,30050,31400,30050,30500,410200,1512948.0,49604837.0
2000-09-07,30100,30400,29800,30150,252980,1495586.0,49604837.0
2000-09-08,30000,31300,29650,31300,217970,1552631.0,49604837.0
2000-09-14,30300,31500,29900,31300,536880,1552631.0,49604837.0
2000-09-15,31000,31800,29900,30000,611390,1488145.0,49604837.0
2000-09-18,29300,29300,25500,27000,997280,1339331.0,49604837.0
2000-09-19,25600,27800,25600,27000,250820,1339331.0,49604837.0
2000-09-20,27900,28000,27400,27500,241300,1364133.0,49604837.0
2000-09-21,27600,28400,26600,28000,186290,1388935.0,49604837.0
2000-09-22,28100,28700,26950,27800,599260,1379014.0,49604837.0
2000-09-25,28500,29700,28050,29400,252860,1458382.0,49604837.0
2000-09-26,29400,29900,29000,29300,185200,1453422.0,49604837.0
2000-09-27,29250,30000,28900,30000,167940,1488145.0,49604837.0
2000-09-28,29500,30100,29100,29500,130810,1463343.0,49604837.0
2000-09-29,29200,29400,28800,29000,213250,1438540.0,49604837.0
2000-10-02,27500,28500,27500,28300,103300,1403817.0,49604837.0
2000-10-04,28000,28800,27600,28800,99130,1428619.0,49604837.0
2000-10-05,28800,29600,28500,29250,204330,1450941.0,49604837.0
2000-10-06,28800,29250,28700,28700,70800,1423659.0,49604837.0
2000-10-09,28600,28800,27600,27900,313200,1383975.0,49604837.0
2000-10-10,27100,27700,27100,27450,174540,1361653.0,49604837.0
2000-10-11,27400,27400,25800,26300,327640,1304607.0,49604837.0
2000-10-12,25800,26800,25150,25150,174920,1247562.0,49604837.0
2000-10-13,25150,26100,24600,26050,402980,1292206.0,49604837.0
2000-10-16,27000,27400,26600,26900,327410,1334370.0,49604837.0
2000-10-17,26300,26800,26000,26000,181760,1289726.0,49604837.0
2000-10-18,26000,26600,25150,26600,157070,1319489.0,49604837.0
2000-10-19,26900,27500,26300,26500,179800,1314528.0,49604837.0
2000-10-20,27400,27850,27000,27500,278980,1364133.0,49604837.0
2000-10-23,27900,27900,26350,26600,195910,1319489.0,49604837.0
2000-10-24,26500,27100,26200,27000,142730,1339331.0,49604837.0
2000-10-25,26100,26950,26100,26850,162540,1331890.0,49604837.0
2000-10-26,26800,26800,25950,26150,142110,1297166.0,49604837.0
2000-10-27,26050,26700,26050,26050,207190,1292206.0,49604837.0
2000-10-30,26200,26500,25900,26200,136700,1299647.0,49604837.0
2000-10-31,26000,26400,25700,26400,147110,1309568.0,49604837.0
2000-11-01,26800,27850,26500,27800,268950,1379014.0,49604837.0
2000-11-02,27600,28900,27300,28150,237690,1396376.0,49604837.0
2000-11-03,28150,28750,27400,28600,193890,1418698.0,49604837.0
2000-11-06,28400,29900,27800,28500,353870,1413738.0,49604837.0
2000-11-07,28100,29300,28000,29100,304810,1443501.0,49604837.0
2000-11-08,29200,29600,28600,29500,249330,1463343.0,49604837.0
2000-11-09,29300,30950,29100,30800,736820,1527829.0,49604837.0
2000-11-10,31500,32800,31500,32000,1080340,1587355.0,49604837.0
2000-11-13,31800,31800,30100,30600,301940,1517908.0,49604837.0
2000-11-14,30500,31100,30500,30850,121950,1530309.0,49604837.0
2000-11-15,31100,31500,30800,31000,266080,1537750.0,49604837.0
2000-11-16,31000,31200,30200,30500,157140,1512948.0,49604837.0
2000-11-17,30000,31500,30000,31450,320010,1560072.0,49604837.0
2000-11-20,31400,31600,30900,31000,213850,1537750.0,49604837.0
2000-11-21,30900,31000,29500,30300,332440,1503027.0,49604837.0
2000-11-22,30300,30700,29200,29400,81540,1458382.0,49604837.0
2000-11-23,29400,29800,28850,29300,130990,1453422.0,49604837.0
2000-11-24,29500,30300,29150,30300,206110,1503027.0,49604837.0
2000-11-27,30500,31100,30350,30700,179410,1522868.0,49604837.0
2000-11-28,30400,31300,29800,30700,171890,1522868.0,49604837.0
2000-11-29,30700,30700,29800,30000,138850,1488145.0,49604837.0
2000-11-30,30000,30000,29100,29500,130370,1463343.0,49604837.0
2000-12-01,29350,29850,28950,29850,401190,1480704.0,49604837.0
2000-12-04,29800,29950,29200,29500,173270,1463343.0,49604837.0
2000-12-05,29100,29750,28900,29750,279680,1475744.0,49604837.0
2000-12-06,30500,31700,30000,30500,501070,1512948.0,49604837.0
2000-12-07,30650,30700,30000,30600,131730,1517908.0,49604837.0
2000-12-08,30600,30800,30150,30800,163160,1527829.0,49604837.0
2000-12-11,31400,31500,30600,30800,243300,1527829.0,49604837.0
2000-12-12,31000,31100,30100,30500,143610,1512948.0,49604837.0
2000-12-13,30100,31000,30100,30900,166170,1532789.0,49604837.0
2000-12-14,30000,31000,30000,30400,234330,1507987.0,49604837.0
2000-12-15,30050,30300,29600,30100,155720,1493106.0,49604837.0
2000-12-18,29500,30450,29500,29600,73410,1468303.0,49604837.0
2000-12-19,29600,29750,29200,29300,169770,1453422.0,49604837.0
2000-12-20,28700,29500,28250,28700,226330,1423659.0,49604837.0
2000-12-21,28000,28700,28000,28700,304420,1423659.0,49604837.0
2000-12-22,29000,29300,28300,28550,176050,1416218.0,49604837.0
2000-12-26,29150,29150,27500,27500,183950,1364133.0,49604837.0
2001-01-02,27500,28800,27500,28600,100880,1418698.0,49604837.0
2001-01-03,28550,29350,28150,29100,142820,1443501.0,49604837.0
2001-01-04,30900,31350,29500,30300,563770,1503027.0,49604837.0
2001-01-05,31000,34800,30500,34800,1780360,1726248.0,49604837.0
2001-01-08,35100,36900,34400,36300,1505820,1800656.0,49604837.0
2001-01-09,36300,36800,34850,36650,643670,1818017.0,49604837.0
2001-01-10,36000,36450,33500,33500,384180,1661762.0,49604837.0
2001-01-11,32600,34700,32600,34000,332610,1686564.0,49604837.0
2001-01-12,35000,35700,33000,34000,472700,1686564.0,49604837.0
2001-01-15,35000,35500,33500,34000,638980,1686564.0,49604837.0
2001-01-16,34850,35700,33500,34500,363940,1711367.0,49604837.0
2001-01-17,34500,35300,33250,33500,394460,1661762.0,49604837.0
2001-01-18,34900,35450,33900,34500,391750,1711367.0,49604837.0
2001-01-19,35500,35500,33800,34500,586680,1711367.0,49604837.0
2001-01-22,35000,35850,34200,35200,498280,1746090.0,49604837.0
2001-01-26,36100,37500,34650,34900,1012010,1731209.0,49604837.0
2001-01-29,35600,35900,34100,34900,316000,1731209.0,49604837.0
2001-01-30,35200,35500,34250,34550,302230,1713847.0,49604837.0
2001-01-31,35200,36500,35200,36500,624890,1810577.0,49604837.0
2001-02-01,36000,36800,35700,36100,303410,1790735.0,49604837.0
2001-02-02,36500,36500,35400,35750,157040,1773373.0,49604837.0
2001-02-05,35000,35200,33200,33500,281890,1661762.0,49604837.0
2001-02-06,33500,34200,33200,34100,153370,1691525.0,49604837.0
2001-02-07,34000,34000,33000,33250,138350,1649361.0,49604837.0
2001-02-08,33250,34400,33200,34300,351500,1701446.0,49604837.0
2001-02-09,34600,36200,34000,35700,404870,1770893.0,49604837.0
2001-02-12,36000,36200,35450,35900,337600,1780814.0,49604837.0
2001-02-13,35900,36200,35300,35600,189690,1765932.0,49604837.0
2001-02-14,35600,37850,35600,37750,906140,1872583.0,49604837.0
2001-02-15,37750,37950,36800,36900,356690,1830418.0,49604837.0
2001-02-16,36900,37600,36700,36900,201370,1830418.0,49604837.0
2001-02-19,36500,37450,35100,37300,189790,1850260.0,49604837.0
2001-02-20,36300,38100,36300,37850,181330,1877543.0,49604837.0
2001-02-21,37400,37500,36650,36650,122860,1818017.0,49604837.0
2001-02-22,36500,36500,34200,34950,372640,1733689.0,49604837.0
2001-02-23,35000,35600,34500,35250,143570,1748571.0,49604837.0
2001-02-26,35700,36650,35250,36200,229880,1795695.0,49604837.0
2001-02-27,37000,37700,36500,36600,483140,1815537.0,49604837.0
2001-02-28,36600,36600,35700,36100,143300,1790735.0,49604837.0
2001-03-02,35500,35600,33950,34500,362540,1711367.0,49604837.0
2001-03-05,34000,34700,34000,34500,189470,1711367.0,49604837.0
2001-03-06,34800,35200,34650,34850,190820,1728729.0,49604837.0
2001-03-07,35000,35300,34900,35100,170390,1741130.0,49604837.0
2001-03-08,35700,35700,35100,35400,243450,1756011.0,49604837.0
2001-03-09,35250,35400,34250,34500,377640,1711367.0,49604837.0
2001-03-12,34000,34400,33200,33900,140000,1681604.0,49604837.0
2001-03-13,32250,32900,31550,31550,172130,1565033.0,49604837.0
2001-03-14,31850,32900,31850,32600,144220,1617118.0,49604837.0
2001-03-15,31000,32700,31000,32500,120860,1612157.0,49604837.0
2001-03-16,33000,33000,32500,32600,44780,1617118.0,49604837.0
2001-03-19,31500,32950,31500,32750,70420,1624558.0,49604837.0
2001-03-20,32750,33000,31750,31900,89400,1582394.0,49604837.0
2001-03-21,31000,31700,30900,31000,174310,1537750.0,49604837.0
2001-03-22,30700,32000,30400,31300,127670,1552631.0,49604837.0
2001-03-23,31300,32150,31300,31900,102190,1582394.0,49604837.0
2001-03-26,32700,33200,31600,33000,130720,1636960.0,49604837.0
2001-03-27,32600,33500,32300,32650,69690,1619598.0,49604837.0
2001-03-28,33000,33000,31800,32200,117380,1597276.0,49604837.0
2001-03-29,31000,32300,31000,31200,100190,1547671.0,49604837.0
2001-03-30,31500,31800,30700,30700,110210,1522868.0,49604837.0
2001-04-02,31300,31300,29650,30200,158700,1498066.0,49604837.0
2001-04-03,29600,30000,28350,28700,293050,1423659.0,49604837.0
2001-04-04,28100,28750,27850,28000,473670,1388935.0,49604837.0
2001-04-06,29500,29800,29000,29500,491370,1463343.0,49604837.0
2001-04-09,29000,30000,29000,29700,120730,1473264.0,49604837.0
2001-04-10,29700,30250,29200,29600,253250,1468303.0,49604837.0
2001-04-11,30000,30900,29600,30750,372510,1525349.0,49604837.0
2001-04-12,31000,32400,30500,32000,456790,1587355.0,49604837.0
2001-04-13,32500,32500,31500,31800,88050,1577434.0,49604837.0
2001-04-16,31800,32250,31400,31750,79740,1574954.0,49604837.0
2001-04-17,31750,32300,31350,32300,75740,1602236.0,49604837.0
2001-04-18,32700,34200,32600,33900,420450,1681604.0,49604837.0
2001-04-19,35500,35800,33400,33900,546490,1681604.0,49604837.0
2001-04-20,34000,34800,33300,33900,269900,1681604.0,49604837.0
2001-04-23,34000,34500,33150,33500,170990,1661762.0,49604837.0
2001-04-24,32600,33050,32300,32950,145940,1634479.0,49604837.0
2001-04-25,32700,34200,32700,33600,202200,1666723.0,49604837.0
2001-04-26,34100,34600,33800,34100,476460,1691525.0,49604837.0
2001-04-27,34600,35550,34000,34050,602260,1689045.0,49604837.0
2001-04-30,35000,35400,34350,35400,266930,1756011.0,49604837.0
2001-05-02,36500,37300,35800,36400,537390,1805616.0,49604837.0
2001-05-03,36900,36900,35200,36850,249500,1827938.0,49604837.0
2001-05-04,35500,36900,35500,36900,123930,1830418.0,49604837.0
2001-05-07,37100,37800,36700,37800,220910,1875063.0,49604837.0
2001-05-08,38000,38000,36800,36850,169410,1827938.0,49604837.0
2001-05-09,36700,36850,35650,36850,162930,1827938.0,49604837.0
2001-05-10,36600,37000,35700,36500,139030,1810577.0,49604837.0
2001-05-11,36800,37350,36100,37000,210120,1835379.0,49604837.0
2001-05-14,37250,37450,36500,36600,46650,1815537.0,49604837.0
2001-05-15,36850,36850,36300,36400,86480,1805616.0,49604837.0
2001-05-16,36050,36700,35700,36200,174960,1795695.0,49604837.0
2001-05-17,36700,37500,36700,36800,342040,1825458.0,49604837.0
2001-05-18,37200,39450,36800,38500,667010,1909786.0,49604837.0
2001-05-21,39500,40150,39100,40150,488220,1991634.0,49604837.0
2001-05-22,40500,42500,40100,41200,760180,2043719.0,49604837.0
2001-05-23,41000,42400,40050,40200,212940,1994114.0,49604837.0
2001-05-24,40000,40200,39000,40000,213460,1984193.0,49604837.0
2001-05-25,40800,40800,39800,40000,216490,1984193.0,49604837.0
2001-05-28,39900,40000,38900,39200,77410,1944510.0,49604837.0
2001-05-29,39000,39950,39000,39900,110480,1979233.0,49604837.0
2001-05-30,40000,40000,38600,39900,141920,1979233.0,49604837.0
2001-05-31,39150,39900,39150,39600,113940,1964352.0,49604837.0
2001-06-01,40000,40900,38600,38650,383100,1917227.0,49604837.0
2001-06-04,38650,40300,38650,39900,299240,1979233.0,49604837.0
2001-06-05,40200,40850,39700,39900,312810,1979233.0,49604837.0
2001-06-07,40550,40800,38650,38650,203490,1917227.0,49604837.0
2001-06-08,39850,39950,38700,39900,126970,1979233.0,49604837.0
2001-06-11,39800,40300,39200,39800,313260,1974273.0,49604837.0
2001-06-12,39400,40000,39400,39900,84360,1979233.0,49604837.0
2001-06-13,40000,41500,39700,41500,391320,2058601.0,49604837.0
2001-06-14,42000,42400,40900,41300,365730,2048680.0,49604837.0
2001-06-15,40100,41300,40050,41000,222760,2033798.0,49604837.0
2001-06-18,41000,41500,40150,40250,157010,1996595.0,49604837.0
2001-06-19,39650,40250,38600,38700,237560,1919707.0,49604837.0
2001-06-20,39000,39100,37500,38750,175250,1922187.0,49604837.0
2001-06-21,38800,39300,38100,38500,118190,1909786.0,49604837.0
2001-06-22,38450,39200,38000,38400,127310,1904826.0,49604837.0
2001-06-25,38100,38500,37800,37800,94580,1875063.0,49604837.0
2001-06-26,38200,38200,37400,37500,112260,1860181.0,49604837.0
2001-06-27,37900,39300,37500,39300,208980,1949470.0,49604837.0
2001-06-28,39700,42150,39500,41100,784800,2038759.0,49604837.0
2001-06-29,42000,42100,41300,41550,275190,2061081.0,49604837.0
2001-07-02,42300,43700,41800,43200,441910,2142929.0,49604837.0
2001-07-03,43900,44350,42600,43200,449920,2142929.0,49604837.0
2001-07-04,42800,42800,41200,42400,171440,2103245.0,49604837.0
2001-07-05,42000,43200,42000,42500,146430,2108206.0,49604837.0
2001-07-06,42000,42900,41500,42400,183390,2103245.0,49604837.0
2001-07-09,42100,42650,41600,42000,210450,2083403.0,49604837.0
2001-07-10,42300,43000,41500,42000,190230,2083403.0,49604837.0
2001-07-11,41500,42850,41300,42500,165550,2108206.0,49604837.0
2001-07-12,42700,43000,40900,41100,262880,2038759.0,49604837.0
2001-07-13,41900,41900,39500,40000,239480,1984193.0,49604837.0
2001-07-16,38850,39500,38000,38000,332200,1884984.0,49604837.0
2001-07-18,38100,38200,36700,38000,267900,1884984.0,49604837.0
2001-07-19,38500,40000,37500,38050,398540,1887464.0,49604837.0
2001-07-20,38150,38350,37600,37800,333810,1875063.0,49604837.0
2001-07-23,37100,38000,36150,36400,116090,1805616.0,49604837.0
2001-07-24,35800,36900,35550,36800,234120,1825458.0,49604837.0
2001-07-25,36500,36500,35500,36300,258250,1800656.0,49604837.0
2001-07-26,35900,36650,35750,36300,200110,1800656.0,49604837.0
2001-07-27,37000,37600,36500,37600,295680,1865142.0,49604837.0
2001-07-30,37200,37200,36000,36600,134490,1815537.0,49604837.0
2001-07-31,36000,37300,35550,37300,202760,1850260.0,49604837.0
2001-08-01,37500,38750,36900,38650,339630,1917227.0,49604837.0
2001-08-02,38600,39400,37900,38500,396140,1909786.0,49604837.0
2001-08-03,38800,40100,38350,39600,338750,1964352.0,49604837.0
2001-08-06,39600,40200,38400,38400,204480,1904826.0,49604837.0
2001-08-07,38400,39600,38100,39050,187720,1937069.0,49604837.0
2001-08-08,38700,39200,38100,38500,163610,1909786.0,49604837.0
2001-08-09,38000,38200,37150,37150,135810,1842820.0,49604837.0
2001-08-10,37500,37600,36850,37300,235700,1850260.0,49604837.0
2001-08-13,37800,37800,36600,37300,137840,1850260.0,49604837.0
2001-08-14,37300,39000,37300,38950,181370,1932108.0,49604837.0
2001-08-16,39000,40300,38950,40000,440930,1984193.0,49604837.0
2001-08-17,40500,41200,39700,40000,214230,1984193.0,49604837.0
2001-08-20,38000,39400,38000,38900,154790,1929628.0,49604837.0
2001-08-21,38900,39500,38200,38500,96840,1909786.0,49604837.0
2001-08-22,38000,38900,38000,38850,65420,1927148.0,49604837.0
2001-08-23,38700,39500,37950,38800,111980,1924668.0,49604837.0
2001-08-24,39000,39400,38800,38950,98310,1932108.0,49604837.0
2001-08-27,39300,40200,38950,40000,188290,1984193.0,49604837.0
2001-08-28,40000,40200,39500,39700,96880,1969312.0,49604837.0
2001-08-29,39800,40100,39500,39800,201460,1974273.0,49604837.0
2001-08-30,39900,40200,38600,39850,183380,1976753.0,49604837.0
2001-08-31,38700,39300,37100,37600,190000,1865142.0,49604837.0
2001-09-03,38200,38900,37500,38900,116240,1929628.0,49604837.0
2001-09-04,38700,38950,37900,38950,49760,1932108.0,49604837.0
2001-09-05,38000,38900,37900,38500,90660,1909786.0,49604837.0
2001-09-06,38050,39000,38050,38300,66440,1899865.0,49604837.0
2001-09-07,37600,39100,37500,39000,69540,1934589.0,49604837.0
2001-09-10,38700,38750,38100,38750,34820,1922187.0,49604837.0
2001-09-11,39000,39300,37750,38000,68480,1884984.0,49604837.0
2001-09-12,32300,35300,32300,32350,268710,1604716.0,49604837.0
2001-09-13,34000,35300,33900,34800,280100,1726248.0,49604837.0
2001-09-14,34900,34900,33950,34700,192370,1721288.0,49604837.0
2001-09-17,34000,34700,33950,34100,93470,1691525.0,49604837.0
2001-09-18,34500,35000,33900,34500,194840,1711367.0,49604837.0
2001-09-19,34000,34600,34000,34200,130110,1696485.0,49604837.0
2001-09-20,34200,34350,33750,34200,225890,1696485.0,49604837.0
2001-09-21,33800,34700,33550,34700,144810,1721288.0,49604837.0
2001-09-24,34300,34500,33950,34350,153300,1703926.0,49604837.0
2001-09-25,34450,35000,32700,33350,136330,1654321.0,49604837.0
2001-09-26,32700,33000,31650,32200,206550,1597276.0,49604837.0
2001-09-27,32400,33700,32400,33200,188690,1646881.0,49604837.0
2001-09-28,33500,35900,33500,35900,175230,1780814.0,49604837.0
2001-10-04,39150,39150,36600,37800,319080,1875063.0,49604837.0
2001-10-05,38550,39100,38000,38800,400960,1924668.0,49604837.0
2001-10-08,38800,39050,38300,38850,102930,1927148.0,49604837.0
2001-10-09,39200,39400,38850,39000,173410,1934589.0,49604837.0
2001-10-10,39000,39550,38800,39450,240670,1956911.0,49604837.0
2001-10-11,40000,40300,39450,40000,216160,1984193.0,49604837.0
2001-10-12,40500,40600,39500,40200,133530,1994114.0,49604837.0
2001-10-15,40000,40200,38800,39000,107720,1934589.0,49604837.0
2001-10-16,38700,39100,38700,38800,81130,1924668.0,49604837.0
2001-10-17,39000,39300,38050,38450,187690,1907306.0,49604837.0
2001-10-18,38900,38950,37700,38900,167670,1929628.0,49604837.0
2001-10-19,38900,40500,38800,40000,299000,1984193.0,49604837.0
2001-10-22,40400,41300,40200,41000,225280,2033798.0,49604837.0
2001-10-23,41000,41900,40800,41050,284990,2036279.0,49604837.0
2001-10-24,40850,41800,39600,41800,120940,2073482.0,49604837.0
2001-10-25,41800,42200,40600,40800,84160,2023877.0,49604837.0
2001-10-26,41000,41700,40500,41000,88410,2033798.0,49604837.0
2001-10-29,40300,40650,39300,40300,84800,1999075.0,49604837.0
2001-10-30,40200,40500,39200,39200,55200,1944510.0,49604837.0
2001-10-31,39200,40500,39200,40500,93850,2008996.0,49604837.0
2001-11-01,40400,42300,40000,42000,217450,2083403.0,49604837.0
2001-11-02,42400,43300,42100,43000,218770,2133008.0,49604837.0
2001-11-05,43900,45750,43450,45500,441720,2257020.0,49604837.0
2001-11-06,46400,46400,45000,45000,510100,2232218.0,49604837.0
2001-11-07,45500,46800,45250,46050,380440,2284303.0,49604837.0
2001-11-08,46700,46700,45700,46150,316140,2289263.0,49604837.0
2001-11-09,46200,46300,45500,45500,150630,2257020.0,49604837.0
2001-11-12,47000,47000,45050,45250,121870,2244619.0,49604837.0
2001-11-13,45000,45300,43800,44000,437100,2182613.0,49604837.0
2001-11-14,44000,46900,43100,46900,636220,2326467.0,49604837.0
2001-11-15,44900,44900,43650,43850,471120,2175172.0,49604837.0
2001-11-16,43850,44850,43800,44200,412030,2192534.0,49604837.0
2001-11-19,44200,46000,44200,45500,295370,2257020.0,49604837.0
2001-11-20,45500,47250,45400,46000,530760,2281823.0,49604837.0
2001-11-21,46000,47000,46000,46650,268450,2314066.0,49604837.0
2001-11-22,47000,47000,45550,46050,204390,2284303.0,49604837.0
2001-11-23,46100,49850,46050,48600,406160,2410795.0,49604837.0
2001-11-26,49850,52600,49100,52600,483760,2609214.0,49604837.0
2001-11-27,52500,52600,50100,52500,388110,2604254.0,49604837.0
2001-11-28,51300,52000,47500,48200,230130,2390953.0,49604837.0
2001-11-29,47500,50200,47500,48500,310830,2405835.0,49604837.0
