이건산업(008250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-06-03,7730,7870,7610,7820,45860,35559.0,4547210.0
2005-06-07,7870,7870,7650,7650,33021,34786.0,4547210.0
2005-06-08,7620,7800,7620,7620,29900,34650.0,4547210.0
2005-06-09,7580,7750,7580,7750,60620,35241.0,4547210.0
2005-06-10,7850,8110,7700,8020,55476,36469.0,4547210.0
2005-06-13,8190,8190,7960,7980,44675,36287.0,4547210.0
2005-06-14,8050,8050,7750,7800,35206,35468.0,4547210.0
2005-06-15,7700,7890,7700,7740,21230,35195.0,4547210.0
2005-06-16,7750,7950,7750,7950,34250,36150.0,4547210.0
2005-06-17,7850,7930,7810,7850,30240,35696.0,4547210.0
2005-06-20,7850,7860,7760,7770,19500,35332.0,4547210.0
2005-06-21,7800,7850,7680,7680,28520,34923.0,4547210.0
2005-06-22,7790,7820,7630,7820,19770,35559.0,4547210.0
2005-06-23,7800,8090,7790,8090,46270,36787.0,4547210.0
2005-06-24,8010,8610,7960,8530,95752,38788.0,4547210.0
2005-06-27,8500,8630,8350,8540,35821,38833.0,4547210.0
2005-06-28,8730,8990,8570,8840,65172,40197.0,4547210.0
2005-06-29,8750,8930,8600,8750,40390,39788.0,4547210.0
2005-06-30,8800,8800,8650,8700,36280,39561.0,4547210.0
2005-07-01,8700,9600,8700,9520,242771,43289.0,4547210.0
2005-07-04,9580,10900,9580,10900,337022,49565.0,4547210.0
2005-07-05,11150,11200,10500,10950,157076,49792.0,4547210.0
2005-07-06,11100,12100,11000,11400,281408,51838.0,4547210.0
2005-07-07,11400,11850,11100,11200,100958,50929.0,4547210.0
2005-07-08,11100,12300,11050,11700,337840,53202.0,4547210.0
2005-07-11,11850,12650,11500,12500,259671,56840.0,4547210.0
2005-07-12,12700,12750,12200,12300,170463,55931.0,4547210.0
2005-07-13,12200,12700,12000,12100,98086,55021.0,4547210.0
2005-07-14,12400,12400,11800,12400,60250,56385.0,4547210.0
2005-07-15,12400,12500,11950,12100,48000,55021.0,4547210.0
2005-07-18,11800,12500,11800,12500,88743,56840.0,4547210.0
2005-07-19,12300,12900,12300,12650,74300,57522.0,4547210.0
2005-07-20,12650,12800,12300,12550,73180,57067.0,4547210.0
2005-07-21,12400,13400,12400,13000,54907,59114.0,4547210.0
2005-07-22,12850,13400,12850,13400,52513,60933.0,4547210.0
2005-07-25,13400,13850,13200,13850,43040,62979.0,4547210.0
2005-07-26,13700,14100,13700,13900,54877,63206.0,4547210.0
2005-07-27,14000,14000,13250,13400,44799,60933.0,4547210.0
2005-07-28,13300,13750,12850,13400,58410,60933.0,4547210.0
2005-07-29,13200,13400,12950,13300,31607,60478.0,4547210.0
2005-08-01,13100,13400,12800,12800,17436,58204.0,4547210.0
2005-08-02,12800,13000,12150,12200,43119,55476.0,4547210.0
2005-08-03,12250,12800,12200,12300,48390,55931.0,4547210.0
2005-08-04,12200,12550,11800,12150,47390,55249.0,4547210.0
2005-08-05,11850,12350,11850,12150,22360,55249.0,4547210.0
2005-08-08,11850,12300,11850,12100,27150,55021.0,4547210.0
2005-08-09,12150,12350,12100,12100,12390,55021.0,4547210.0
2005-08-10,12200,12450,12000,12200,36580,55476.0,4547210.0
2005-08-11,12450,12700,12200,12700,17080,57750.0,4547210.0
2005-08-12,12700,13400,12650,13250,31983,60251.0,4547210.0
2005-08-16,13250,13600,12800,12800,32037,58204.0,4547210.0
2005-08-17,12700,12800,12200,12800,7040,58204.0,4547210.0
2005-08-18,12600,12950,12300,12400,31820,56385.0,4547210.0
2005-08-19,12250,12400,11800,12150,20850,55249.0,4547210.0
2005-08-22,12100,12150,11500,11700,41960,53202.0,4547210.0
2005-08-23,11800,11850,10700,11050,131690,50247.0,4547210.0
2005-08-24,11200,11200,10350,10550,48441,47973.0,4547210.0
2005-08-25,10550,11200,10200,11050,82830,50247.0,4547210.0
2005-08-26,10850,11050,10650,10650,19650,48428.0,4547210.0
2005-08-29,10500,10600,10100,10100,38340,45927.0,4547210.0
2005-08-30,10100,10500,10100,10300,24530,46836.0,4547210.0
2005-08-31,10200,10700,10200,10500,9070,47746.0,4547210.0
2005-09-01,10750,11100,10750,11000,16401,50019.0,4547210.0
2005-09-02,11000,11250,11000,11200,10330,50929.0,4547210.0
2005-09-05,11300,11400,11100,11100,16220,50474.0,4547210.0
2005-09-06,11100,11250,10700,10850,33620,49337.0,4547210.0
2005-09-07,10750,11000,10600,10800,34260,49110.0,4547210.0
2005-09-08,11100,11100,10700,10700,28613,48655.0,4547210.0
2005-09-09,10600,11200,10600,11200,27003,50929.0,4547210.0
2005-09-12,11200,12250,11100,12000,47750,54567.0,4547210.0
2005-09-13,11800,12400,11650,11900,35060,54112.0,4547210.0
2005-09-14,11750,12200,11600,11600,22052,52748.0,4547210.0
2005-09-15,11550,12000,11100,11500,24476,52293.0,4547210.0
2005-09-16,11400,11800,11400,11600,12840,52748.0,4547210.0
2005-09-20,11600,11850,11250,11450,22120,52066.0,4547210.0
2005-09-21,11250,11300,10800,10950,32520,49792.0,4547210.0
2005-09-22,11000,11300,10850,11000,26031,50019.0,4547210.0
2005-09-23,11000,11300,10700,10800,25947,49110.0,4547210.0
2005-09-26,10900,11700,10900,11450,62630,52066.0,4547210.0
2005-09-27,11800,11800,11050,11050,50924,50247.0,4547210.0
2005-09-28,11150,11400,10900,11250,45902,51156.0,4547210.0
2005-09-29,11000,11400,10900,11150,76110,50701.0,4547210.0
2005-09-30,11200,11200,10850,10900,24950,49565.0,4547210.0
2005-10-04,10900,11150,10750,10900,58288,49565.0,4547210.0
2005-10-05,11000,11200,10700,10850,43040,49337.0,4547210.0
2005-10-06,10750,10750,10500,10550,34260,47973.0,4547210.0
2005-10-07,10650,10650,10300,10400,32040,47291.0,4547210.0
2005-10-10,10450,10700,10300,10550,51302,47973.0,4547210.0
2005-10-11,10600,11000,10600,10900,45859,49565.0,4547210.0
2005-10-12,11000,11000,10650,10650,36700,48428.0,4547210.0
2005-10-13,10650,11300,10500,11100,51710,50474.0,4547210.0
2005-10-14,11200,12500,11200,11650,192392,52975.0,4547210.0
2005-10-17,11600,11600,10900,10900,62700,49565.0,4547210.0
2005-10-18,11000,11550,10950,11150,56960,50701.0,4547210.0
2005-10-19,11000,11050,10500,10650,46070,48428.0,4547210.0
2005-10-20,10950,11100,10700,10750,30380,48883.0,4547210.0
2005-10-21,10550,11600,10550,11450,121610,52066.0,4547210.0
2005-10-24,11650,12950,11450,12300,250032,55931.0,4547210.0
2005-10-25,12400,12800,11900,11900,86960,54112.0,4547210.0
2005-10-26,12000,12850,12000,12750,99581,57977.0,4547210.0
2005-10-27,12850,13500,12450,12550,111474,57067.0,4547210.0
2005-10-28,12600,12750,12100,12200,43390,55476.0,4547210.0
2005-10-31,12300,12450,12200,12300,25461,55931.0,4547210.0
2005-11-01,12500,12850,12300,12850,54579,58432.0,4547210.0
2005-11-02,12850,13050,12650,12700,72719,57750.0,4547210.0
2005-11-03,12750,12800,12450,12500,36790,56840.0,4547210.0
2005-11-04,12550,12850,12150,12300,56947,55931.0,4547210.0
2005-11-07,12300,14100,12200,14100,245486,64116.0,4547210.0
2005-11-08,14550,15200,14100,14600,203196,66389.0,4547210.0
2005-11-09,14750,15200,14350,14750,98165,67071.0,4547210.0
2005-11-10,14650,15900,14500,15200,150713,69118.0,4547210.0
2005-11-11,15200,15500,14650,15300,144782,69572.0,4547210.0
2005-11-14,15600,17550,15350,16900,398160,76848.0,4547210.0
2005-11-15,16200,16400,15600,16000,153394,72755.0,4547210.0
2005-11-16,16000,16400,15600,16200,79878,73665.0,4547210.0
2005-11-17,15900,16500,15500,15700,62668,71391.0,4547210.0
2005-11-18,15550,16800,15500,15600,122840,70936.0,4547210.0
2005-11-21,15600,16400,15600,16200,63150,73665.0,4547210.0
2005-11-22,16150,18600,16100,18300,313960,83214.0,4547210.0
2005-11-23,18050,19400,17500,18600,145372,84578.0,4547210.0
2005-11-24,19000,19200,18400,18400,56520,83669.0,4547210.0
2005-11-25,18200,18950,17800,18150,59920,82532.0,4547210.0
2005-11-28,17800,18400,17700,17700,62190,80486.0,4547210.0
2005-11-29,17850,17900,16800,17100,53210,77757.0,4547210.0
2005-11-30,17100,17600,16850,17200,90982,78212.0,4547210.0
2005-12-01,17100,19000,17100,17800,158857,80940.0,4547210.0
2005-12-02,18250,18250,17200,17550,50600,79804.0,4547210.0
2005-12-05,17550,17700,17150,17200,54100,78212.0,4547210.0
2005-12-06,17500,17550,16750,17250,98967,78439.0,4547210.0
2005-12-07,17300,18350,17200,17750,70620,80713.0,4547210.0
2005-12-08,17750,17750,15800,16950,129650,77075.0,4547210.0
2005-12-09,16350,16600,16200,16500,55400,75029.0,4547210.0
2005-12-12,16500,16700,15900,15900,59140,72301.0,4547210.0
2005-12-13,16000,16400,15200,16050,65600,72983.0,4547210.0
2005-12-14,16200,16500,15650,15650,40900,71164.0,4547210.0
2005-12-15,15950,16100,15500,15800,70591,71846.0,4547210.0
2005-12-16,15450,15900,15200,15900,44580,72301.0,4547210.0
2005-12-19,15900,15900,15450,15450,35020,70254.0,4547210.0
2005-12-20,15200,15650,15200,15500,23320,70482.0,4547210.0
2005-12-21,15450,16050,15450,15950,29730,72528.0,4547210.0
2005-12-22,16000,16000,14750,15300,79260,69572.0,4547210.0
2005-12-23,15000,15300,14600,15300,42320,69572.0,4547210.0
2005-12-26,14700,15250,14700,15000,25000,68208.0,4547210.0
2005-12-27,15300,15600,15100,15200,28390,69118.0,4547210.0
2005-12-28,15000,15200,14750,14800,8705,67299.0,4547210.0
2005-12-29,15050,16400,15000,16100,48620,73210.0,4547210.0
2006-01-02,16000,16450,15600,16400,40730,74574.0,4547210.0
2006-01-03,16200,16600,15900,16300,20220,74120.0,4547210.0
2006-01-04,16300,17350,15900,17100,97630,77757.0,4547210.0
2006-01-05,17200,17300,16550,17000,37430,77303.0,4547210.0
2006-01-06,17000,17400,16500,17400,52420,79121.0,4547210.0
2006-01-09,17150,18500,17150,17850,68041,81168.0,4547210.0
2006-01-10,18000,18000,17150,17300,31620,78667.0,4547210.0
2006-01-11,17200,17750,16850,17750,61920,80713.0,4547210.0
2006-01-12,17500,18600,17400,18250,49030,82987.0,4547210.0
2006-01-13,18150,18750,18000,18500,32030,84123.0,4547210.0
2006-01-16,18700,19050,18200,18900,49200,85942.0,4547210.0
2006-01-17,18600,18850,18000,18750,58130,85260.0,4547210.0
2006-01-18,18200,18300,17300,18200,28200,82759.0,4547210.0
2006-01-19,17900,18200,17300,18100,94930,82305.0,4547210.0
2006-01-20,18100,18200,16600,16600,35800,75484.0,4547210.0
2006-01-23,16000,16300,14500,16200,47380,73665.0,4547210.0
2006-01-24,16000,16250,15600,16200,14600,73665.0,4547210.0
2006-01-25,16200,17000,16200,16500,21530,75029.0,4547210.0
2006-01-26,16200,17350,16150,17150,16400,77985.0,4547210.0
2006-01-27,17200,17400,16600,17150,25660,77985.0,4547210.0
2006-01-31,16700,17150,16700,16750,28770,76166.0,4547210.0
2006-02-01,16550,16900,15750,16400,39140,74574.0,4547210.0
2006-02-02,16400,16500,15850,16100,4660,73210.0,4547210.0
2006-02-03,15750,16450,15500,16350,37780,74347.0,4547210.0
2006-02-06,16200,16200,15550,15850,12480,72073.0,4547210.0
2006-02-07,15900,16300,15600,16000,19500,72755.0,4547210.0
2006-02-08,15650,16000,15650,16000,5530,72755.0,4547210.0
2006-02-09,15800,15900,15350,15450,14360,70254.0,4547210.0
2006-02-10,15300,16200,15300,16150,19650,73437.0,4547210.0
2006-02-13,16150,16400,15800,16000,3930,72755.0,4547210.0
2006-02-14,15800,16000,15500,16000,10480,72755.0,4547210.0
2006-02-15,15900,16000,15500,15750,6310,71619.0,4547210.0
2006-02-16,15750,15750,15100,15300,15460,69572.0,4547210.0
2006-02-17,15150,15300,14700,15300,21320,69572.0,4547210.0
2006-02-20,15300,15300,14800,14800,18270,67299.0,4547210.0
2006-02-21,14600,15000,14500,15000,62070,68208.0,4547210.0
2006-02-22,14900,15200,14500,15000,18501,68208.0,4547210.0
2006-02-23,14850,15000,14750,14800,26690,67299.0,4547210.0
2006-02-24,14750,15450,14700,15400,59780,70027.0,4547210.0
2006-02-27,15500,15850,15500,15850,20080,72073.0,4547210.0
2006-02-28,15950,15950,15400,15450,6700,70254.0,4547210.0
2006-03-02,15650,15650,14800,15300,21500,69572.0,4547210.0
2006-03-03,15250,15250,14900,15000,9850,68208.0,4547210.0
2006-03-06,14700,15000,14700,15000,11540,68208.0,4547210.0
2006-03-07,14700,15000,14550,14950,9610,67981.0,4547210.0
2006-03-08,14550,14950,14550,14950,35580,67981.0,4547210.0
2006-03-09,14900,15300,14750,15200,61927,69118.0,4547210.0
2006-03-10,15350,15350,14800,15250,12853,69345.0,4547210.0
2006-03-13,15200,15200,14900,15200,14450,69118.0,4547210.0
2006-03-14,15250,15350,14800,15350,18012,69800.0,4547210.0
2006-03-15,15400,15600,15000,15500,19730,70482.0,4547210.0
2006-03-16,15000,15450,15000,15450,9920,70254.0,4547210.0
2006-03-17,15050,15350,15050,15300,11070,69572.0,4547210.0
2006-03-20,15150,15400,14950,15200,15220,69118.0,4547210.0
2006-03-21,15000,15250,14950,15200,7350,69118.0,4547210.0
2006-03-22,15000,15000,14850,14900,7980,67753.0,4547210.0
2006-03-23,14900,15000,14600,14750,14310,67071.0,4547210.0
2006-03-24,14600,14650,14400,14500,14853,65935.0,4547210.0
2006-03-27,14550,14550,14150,14500,10690,65935.0,4547210.0
2006-03-28,14300,14450,14100,14200,16890,64570.0,4547210.0
2006-03-29,14450,14650,14000,14500,20070,65935.0,4547210.0
2006-03-30,14800,14800,14350,14650,9420,66617.0,4547210.0
2006-03-31,14450,14850,14400,14850,21850,67526.0,4547210.0
2006-04-03,14900,14950,14500,14950,8420,67981.0,4547210.0
2006-04-04,15150,15150,14700,14900,4710,67753.0,4547210.0
2006-04-05,15150,15150,14800,14900,6270,67753.0,4547210.0
2006-04-06,14950,15050,14750,14900,17270,67753.0,4547210.0
2006-04-07,14900,16250,14900,15900,43320,72301.0,4547210.0
2006-04-10,16100,16100,15800,15900,37520,72301.0,4547210.0
2006-04-11,15800,15900,15250,15350,19500,69800.0,4547210.0
2006-04-12,15150,15450,15100,15400,8410,70027.0,4547210.0
2006-04-13,15600,15800,15300,15400,14776,70027.0,4547210.0
2006-04-14,15400,16000,15300,15650,28020,71164.0,4547210.0
2006-04-17,15700,15900,15650,15700,10010,71391.0,4547210.0
2006-04-18,15500,15750,15000,15300,26040,69572.0,4547210.0
2006-04-19,15300,16900,15300,16050,192060,72983.0,4547210.0
2006-04-20,16050,18200,16050,17650,190906,80258.0,4547210.0
2006-04-21,17650,18200,17300,17500,43096,79576.0,4547210.0
2006-04-24,17500,18300,17150,17800,37451,80940.0,4547210.0
2006-04-25,18050,18700,17200,18150,76720,82532.0,4547210.0
2006-04-26,17950,18200,17500,18000,32290,81850.0,4547210.0
2006-04-27,18300,18300,17700,18000,26831,81850.0,4547210.0
2006-04-28,17750,18100,17400,17650,27030,80258.0,4547210.0
2006-05-02,17350,18750,17350,18750,40012,85260.0,4547210.0
2006-05-03,19050,19050,18200,18700,15534,85033.0,4547210.0
2006-05-04,18500,19000,18100,18100,18050,82305.0,4547210.0
2006-05-08,18100,18250,17500,18200,26600,82759.0,4547210.0
2006-05-09,18100,19700,18100,19050,56294,86624.0,4547210.0
2006-05-10,18950,19450,18750,18950,15480,86170.0,4547210.0
2006-05-11,18850,19850,18500,18500,25519,84123.0,4547210.0
2006-05-12,18500,19000,18100,18850,14480,85715.0,4547210.0
2006-05-15,18850,18850,18200,18500,26371,84123.0,4547210.0
2006-05-16,18200,18550,17350,17500,70521,80154.0,4580241.0
2006-05-17,17500,18500,17300,17650,10700,80841.0,4580241.0
2006-05-18,17100,17150,16300,16800,30959,76948.0,4580241.0
2006-05-19,16800,17650,16600,17400,10650,80501.0,4626485.0
2006-05-22,17600,17600,16500,16500,11560,76337.0,4626485.0
2006-05-23,16200,16900,16200,16500,10200,76337.0,4626485.0
2006-05-24,16150,16800,15500,16500,22800,76337.0,4626485.0
2006-05-25,16500,16500,15750,15850,10200,73330.0,4626485.0
2006-05-26,15850,16300,15800,16200,19280,75484.0,4659516.0
2006-05-29,16200,16400,15900,16050,8021,74785.0,4659516.0
2006-05-30,16000,16000,15400,15700,19320,73154.0,4659516.0
2006-06-01,15500,15500,15000,15500,11279,72222.0,4659516.0
2006-06-02,15450,15500,15000,15250,13572,71058.0,4659516.0
2006-06-05,15200,15550,14750,15150,18740,70592.0,4659516.0
2006-06-07,14800,14800,14200,14350,14090,66864.0,4659516.0
2006-06-08,13800,14750,13750,14750,14600,68728.0,4659516.0
2006-06-09,14400,14800,14200,14750,5480,68728.0,4659516.0
2006-06-12,14550,14800,14450,14650,10051,68262.0,4659516.0
2006-06-13,14600,14600,13750,14250,8791,66398.0,4659516.0
2006-06-14,14200,14700,14200,14600,5300,68029.0,4659516.0
2006-06-15,14750,15000,14250,14800,14310,68961.0,4659516.0
2006-06-16,14900,15300,14700,15100,7010,70359.0,4659516.0
2006-06-19,14650,15400,14650,15300,5540,71291.0,4659516.0
2006-06-20,14850,15100,14800,15000,1370,69893.0,4659516.0
2006-06-21,14800,14950,14450,14700,4290,68495.0,4659516.0
2006-06-22,14700,14800,14500,14800,8840,68961.0,4659516.0
2006-06-23,14400,14650,14300,14500,3480,67563.0,4659516.0
2006-06-26,14300,14500,13900,14500,10170,67563.0,4659516.0
2006-06-27,14400,14750,14150,14650,6380,68262.0,4659516.0
2006-06-28,14200,14800,14200,14750,2741,68728.0,4659516.0
2006-06-29,14800,15000,14550,15000,6820,69893.0,4659516.0
2006-06-30,15050,15400,15000,15000,5800,69893.0,4659516.0
2006-07-03,14800,15150,14450,14600,11379,68029.0,4659516.0
2006-07-04,14750,14900,14300,14500,10660,67563.0,4659516.0
2006-07-05,14300,14300,14000,14100,10229,65699.0,4659516.0
2006-07-06,13800,14250,13800,14000,2930,65233.0,4659516.0
2006-07-07,14150,14250,13950,13950,6770,65000.0,4659516.0
2006-07-10,13950,14100,13700,14050,3460,65466.0,4659516.0
2006-07-11,13850,14050,13700,13950,8201,65000.0,4659516.0
2006-07-12,13800,14000,13800,13900,2550,64767.0,4659516.0
2006-07-13,13650,13950,13500,13800,11760,64301.0,4659516.0
2006-07-14,13600,13600,13000,13000,12710,60574.0,4659516.0
2006-07-18,13100,13100,12400,12400,11100,57778.0,4659516.0
2006-07-19,12100,12400,11900,11900,33520,55448.0,4659516.0
2006-07-20,12100,12300,12000,12000,17330,55914.0,4659516.0
2006-07-21,11900,11900,11700,11750,9690,54749.0,4659516.0
2006-07-24,11650,11850,11150,11550,15431,53817.0,4659516.0
2006-07-25,11700,11950,11600,11900,24310,55448.0,4659516.0
2006-07-26,11900,12250,11900,12250,6860,57079.0,4659516.0
2006-07-27,12250,12500,12250,12500,7911,58244.0,4659516.0
2006-07-28,12500,12500,12100,12150,13550,56613.0,4659516.0
2006-07-31,12200,12450,11900,12400,29270,57778.0,4659516.0
2006-08-01,12400,12500,12000,12050,5310,56147.0,4659516.0
2006-08-02,12400,12400,11850,12000,7730,55914.0,4659516.0
2006-08-03,12000,12000,11800,11900,25760,55448.0,4659516.0
2006-08-04,11600,12050,11500,11850,14170,55215.0,4659516.0
2006-08-07,11950,12000,11400,11400,6390,53118.0,4659516.0
2006-08-08,11800,11800,11200,11400,13220,53118.0,4659516.0
2006-08-09,11400,11850,11400,11850,6980,55215.0,4659516.0
2006-08-10,12000,12200,11800,12000,8510,55914.0,4659516.0
2006-08-11,12200,12200,11800,12000,7770,55914.0,4659516.0
2006-08-14,12200,12200,12100,12200,3250,56846.0,4659516.0
2006-08-16,11900,12150,11900,11950,14260,55681.0,4659516.0
2006-08-17,11950,12100,11850,12000,15140,55914.0,4659516.0
2006-08-18,12250,12250,11950,12000,6201,55914.0,4659516.0
2006-08-21,12300,12300,11500,11700,7500,54516.0,4659516.0
2006-08-22,11700,12250,11500,11950,12580,55681.0,4659516.0
2006-08-23,12000,12050,11600,11750,28330,54749.0,4659516.0
2006-08-24,11600,11950,11600,11800,15500,54982.0,4659516.0
2006-08-25,11600,12050,11600,11950,12370,55681.0,4659516.0
2006-08-28,12100,12700,12100,12400,41760,57778.0,4659516.0
2006-08-29,12550,13300,12350,13200,83361,61506.0,4659516.0
2006-08-30,13200,13700,12900,13700,58080,63835.0,4659516.0
2006-08-31,13850,13850,13500,13500,24290,62903.0,4659516.0
2006-09-01,13650,13650,13050,13200,16151,61506.0,4659516.0
2006-09-04,13100,13500,13100,13250,10800,61739.0,4659516.0
2006-09-05,13100,13200,13000,13050,7060,60807.0,4659516.0
2006-09-06,12950,13200,12800,13200,23120,61506.0,4659516.0
2006-09-07,13200,13200,12850,12900,5781,60108.0,4659516.0
2006-09-08,13150,13150,12900,13000,4650,60574.0,4659516.0
2006-09-11,12900,12950,12800,12800,7110,59642.0,4659516.0
2006-09-12,13150,13150,12800,13000,12411,60574.0,4659516.0
2006-09-13,13200,13500,12850,13400,12583,62438.0,4659516.0
2006-09-14,13400,13900,13400,13750,34158,64068.0,4659516.0
2006-09-15,13600,13800,13500,13800,4581,64301.0,4659516.0
2006-09-18,13750,13900,13550,13700,12840,63835.0,4659516.0
2006-09-19,13700,13750,13550,13600,8110,63369.0,4659516.0
2006-09-20,13600,14150,13500,14100,88500,65699.0,4659516.0
2006-09-21,14300,14400,14000,14200,16771,66165.0,4659516.0
2006-09-22,14000,14350,14000,14200,21900,66165.0,4659516.0
2006-09-25,13600,14300,13600,14150,6040,65932.0,4659516.0
2006-09-26,14250,14500,13750,14150,15460,65932.0,4659516.0
2006-09-27,14250,14250,13900,14100,9250,65699.0,4659516.0
2006-09-28,13850,14100,13650,13900,7440,64767.0,4659516.0
2006-09-29,13900,14100,13900,13900,6981,64767.0,4659516.0
2006-10-02,13900,14000,13800,14000,9700,65233.0,4659516.0
2006-10-04,14050,14050,11900,11900,85151,55448.0,4659516.0
2006-10-09,11250,11650,10150,10150,240632,47294.0,4659516.0
2006-10-10,10050,10750,10050,10650,88681,49624.0,4659516.0
2006-10-11,10650,11300,10550,11000,80900,51255.0,4659516.0
2006-10-12,11350,11600,11100,11250,83727,52420.0,4659516.0
2006-10-13,11300,11500,11250,11350,89346,52886.0,4659516.0
2006-10-16,11500,12700,11500,12300,92288,57312.0,4659516.0
2006-10-17,12400,12600,11550,12050,25450,56147.0,4659516.0
2006-10-18,12700,12700,12100,12150,73140,56613.0,4659516.0
2006-10-19,12150,12300,11550,11700,54450,54516.0,4659516.0
2006-10-20,11900,11900,11400,11500,35370,53584.0,4659516.0
2006-10-23,11550,11800,11350,11550,16893,53817.0,4659516.0
2006-10-24,11700,11750,11350,11400,23776,53118.0,4659516.0
2006-10-25,11450,11550,11000,11000,18615,51255.0,4659516.0
2006-10-26,11350,11800,11100,11550,54750,53817.0,4659516.0
2006-10-27,11600,11950,11600,11600,43090,54050.0,4659516.0
2006-10-30,11750,12300,11550,12100,30168,56380.0,4659516.0
2006-10-31,12400,12400,11700,12100,18916,56380.0,4659516.0
2006-11-01,12450,12450,12000,12300,27295,57312.0,4659516.0
2006-11-02,12350,13500,12000,13000,146840,60574.0,4659516.0
2006-11-03,13000,13400,13000,13200,64901,61506.0,4659516.0
2006-11-06,13200,13200,12850,12850,23190,59875.0,4659516.0
2006-11-07,12900,13400,12800,13100,36134,61040.0,4659516.0
2006-11-08,13050,13300,12700,13100,22640,61040.0,4659516.0
2006-11-09,13100,13200,12850,12900,13760,60108.0,4659516.0
2006-11-10,12800,13500,12700,13250,25430,61739.0,4659516.0
2006-11-13,13250,13250,12800,12800,18750,59642.0,4659516.0
2006-11-14,12900,13050,12200,12350,41132,58093.0,4703897.0
2006-11-15,12400,12600,12100,12250,57160,57623.0,4703897.0
2006-11-16,12400,12650,11800,12500,46725,58799.0,4703897.0
2006-11-17,12700,12900,12500,12750,21810,59975.0,4703897.0
2006-11-20,12900,13250,12750,13000,40420,61151.0,4703897.0
