신한(005450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-09,15921,16129,15869,15974,2120,107801.0,7022839.0
2009-10-12,16285,16285,15817,15870,1696,107098.0,7022839.0
2009-10-13,16077,16077,15713,15818,3811,106747.0,7022839.0
2009-10-14,16129,16129,15609,15818,3450,106747.0,7022839.0
2009-10-15,16598,16598,15765,15818,1510,106747.0,7022839.0
2009-10-16,15765,16337,15765,16338,2320,110259.0,7022839.0
2009-10-19,16077,16962,15817,16026,4400,108152.0,7022839.0
2009-10-20,15973,16129,15817,15974,2660,107801.0,7022839.0
2009-10-21,15921,16337,15817,15818,2840,106747.0,7022839.0
2009-10-22,15817,18159,15505,16650,79900,112365.0,7022839.0
2009-10-23,16442,16962,15817,15818,12812,106747.0,7022839.0
2009-10-26,15921,16598,15713,16598,9950,112014.0,7022839.0
2009-10-27,16494,16494,15921,16130,4773,108854.0,7022839.0
2009-10-28,17378,17378,15921,16130,2520,108854.0,7022839.0
2009-10-29,15713,16129,15713,16078,1617,108503.0,7022839.0
2009-10-30,16077,16077,15661,15818,2800,106747.0,7022839.0
2009-11-02,15713,15765,15089,15089,3177,101831.0,7022839.0
2009-11-03,15089,15297,14568,14569,2170,98320.0,7022839.0
2009-11-04,14568,14881,14516,14517,4210,97969.0,7022839.0
2009-11-05,14516,16390,14152,14153,7730,95511.0,7022839.0
2009-11-06,14933,15921,14464,15558,9970,104991.0,7022839.0
2009-11-09,15609,15713,15297,15558,5282,104991.0,7022839.0
2009-11-10,15557,16546,15557,16234,14120,109556.0,7022839.0
2009-11-11,16337,16546,16077,16338,1740,110259.0,7022839.0
2009-11-12,16598,16598,15921,15922,960,107449.0,7022839.0
2009-11-13,15609,16442,15609,15974,1260,107801.0,7022839.0
2009-11-16,15817,15921,15557,15922,1640,107449.0,7022839.0
2009-11-17,15921,15921,14777,14777,9982,99724.0,7022839.0
2009-11-18,14568,15141,14568,15089,1088,101831.0,7022839.0
2009-11-19,15089,15193,14933,15193,2152,102533.0,7022839.0
2009-11-20,15193,15297,14985,15089,1530,101831.0,7022839.0
2009-11-23,15089,17170,15037,15141,24520,102182.0,7022839.0
2009-11-24,15609,16025,15089,15401,9658,103938.0,7022839.0
2009-11-25,15401,15401,14829,14881,4340,100427.0,7022839.0
2009-11-26,14672,14881,14568,14569,8410,98320.0,7022839.0
2009-11-27,14152,14516,13944,13945,5670,94106.0,7022839.0
2009-11-30,13996,14620,13996,14569,4495,98320.0,7022839.0
2009-12-01,14881,14881,14204,14517,1420,97969.0,7022839.0
2009-12-02,14516,14516,14152,14153,3850,95511.0,7022839.0
2009-12-03,14256,14412,14204,14413,2120,97266.0,7022839.0
2009-12-04,14152,14516,14152,14361,2850,96915.0,7022839.0
2009-12-07,14152,14464,14152,14465,3460,97617.0,7022839.0
2009-12-08,14829,14829,14152,14413,3800,97266.0,7022839.0
2009-12-09,13996,14256,13944,14257,3070,96213.0,7022839.0
2009-12-10,14256,14412,14204,14413,2580,97266.0,7022839.0
2009-12-11,14412,14412,14204,14257,3733,96213.0,7022839.0
2009-12-14,14204,14568,14204,14517,3180,97969.0,7022839.0
2009-12-15,14516,14777,14256,14413,4410,97266.0,7022839.0
2009-12-16,14256,14412,14204,14413,2810,97266.0,7022839.0
2009-12-17,14412,14412,14152,14205,3290,95862.0,7022839.0
2009-12-18,14308,14308,13944,14309,1340,96564.0,7022839.0
2009-12-21,14308,14360,14048,14101,2550,95159.0,7022839.0
2009-12-22,14152,14152,13944,13997,4491,94457.0,7022839.0
2009-12-23,14308,14308,12487,13528,6274,91297.0,7022839.0
2009-12-24,13476,13840,13476,13840,2090,93404.0,7022839.0
2009-12-28,13736,14100,13632,14049,4240,94808.0,7022839.0
2009-12-29,13840,13944,13684,13945,2730,94106.0,7022839.0
2009-12-30,13840,13840,13476,13736,3640,92701.0,7022839.0
2010-01-04,13736,13840,12643,13216,17710,89190.0,7022839.0
2010-01-05,13580,13580,13112,13268,2990,89541.0,7022839.0
2010-01-06,13372,13372,12903,13216,3681,89190.0,7022839.0
2010-01-07,13059,13112,12539,12956,7010,87434.0,7022839.0
2010-01-08,13112,13112,12695,13008,6370,87785.0,7022839.0
2010-01-11,12903,13216,12851,13008,3480,87785.0,7022839.0
2010-01-12,13059,14048,13007,13424,9940,90595.0,7022839.0
2010-01-13,13424,13424,12903,12904,4230,87083.0,7022839.0
2010-01-14,13007,13112,12487,12852,15330,86732.0,7022839.0
2010-01-15,12955,12955,12539,12592,5820,84976.0,7022839.0
2010-01-18,12643,12851,12487,12748,5730,86030.0,7022839.0
2010-01-19,12591,12799,12487,12488,4351,84274.0,7022839.0
2010-01-20,12591,12747,12487,12644,3000,85327.0,7022839.0
2010-01-21,12591,12747,12487,12540,6310,84625.0,7022839.0
2010-01-22,12539,12539,12019,12280,3390,82870.0,7022839.0
2010-01-25,12435,12435,12071,12280,1870,82870.0,7022839.0
2010-01-26,12123,12123,10458,11031,53740,74442.0,7022839.0
2010-01-27,11186,11967,10978,11395,14380,76900.0,7022839.0
2010-01-28,11394,11915,11134,11395,6290,76900.0,7022839.0
2010-01-29,11342,11342,10458,10719,8620,72335.0,7022839.0
2010-02-01,10718,10874,10614,10823,6452,73038.0,7022839.0
2010-02-02,11290,11290,10666,10771,7891,72686.0,7022839.0
2010-02-03,10874,10874,10666,10875,5310,73389.0,7022839.0
2010-02-04,10874,11342,10874,11083,4530,74793.0,7022839.0
2010-02-05,10874,10874,10614,10823,1320,73038.0,7022839.0
2010-02-08,10822,11082,10364,11083,6730,74793.0,7022839.0
2010-02-09,11134,11134,10822,11083,1660,74793.0,7022839.0
2010-02-10,11082,11186,10822,11083,389,74793.0,7022839.0
2010-02-11,11134,11446,10978,11447,4456,77251.0,7022839.0
2010-02-12,11446,11446,11082,11343,1616,76549.0,7022839.0
2010-02-16,11082,11342,10718,10823,5086,73038.0,7022839.0
2010-02-17,11082,11082,10822,10875,2760,73389.0,7022839.0
2010-02-18,10874,10926,10666,10667,4070,71984.0,7022839.0
2010-02-19,10562,10770,10458,10771,3480,72686.0,7022839.0
2010-02-22,10770,10926,10458,10614,9370,71633.0,7022839.0
2010-02-23,10614,10666,10406,10614,5751,71633.0,7022839.0
2010-02-24,10666,11030,10510,10510,4500,70931.0,7022839.0
2010-02-25,10510,10666,10208,10261,4490,69245.0,7022839.0
2010-02-26,10406,10406,10239,10354,4503,69877.0,7022839.0
2010-03-02,10364,10385,9553,9574,22141,64610.0,7022839.0
2010-03-03,9573,9573,9272,9418,11397,63557.0,7022839.0
2010-03-04,9417,9625,9417,9470,2829,63908.0,7022839.0
2010-03-05,9521,9521,9386,9407,2310,63486.0,7022839.0
2010-03-08,9417,9469,9355,9459,5040,63838.0,7022839.0
2010-03-09,9469,9677,9438,9459,9540,63838.0,7022839.0
2010-03-10,9438,9501,9365,9366,4653,63206.0,7022839.0
2010-03-11,9365,9376,9303,9355,6620,63135.0,7022839.0
2010-03-12,9365,9365,7960,7961,241202,53725.0,7022839.0
2010-03-15,7169,7898,7159,7774,142523,52461.0,7022839.0
2010-03-16,7815,7888,7513,7545,49611,50916.0,7022839.0
2010-03-17,7690,7846,7440,7826,27482,52812.0,7022839.0
2010-03-18,7825,8991,7669,8991,106066,60677.0,7022839.0
2010-03-19,9053,9781,8533,8793,125169,59343.0,7022839.0
2010-03-22,8782,9188,8554,8845,28678,59694.0,7022839.0
2010-03-23,9095,9095,8751,8918,25008,60186.0,7022839.0
2010-03-24,8970,9240,8918,9106,23741,61450.0,7022839.0
2010-03-25,9178,9521,9115,9387,24488,63346.0,7022839.0
2010-03-26,9480,9521,9053,9178,18797,61941.0,7022839.0
2010-03-29,9105,9272,8845,8929,24881,60256.0,7022839.0
2010-03-30,9043,9053,8699,8783,21251,59273.0,7022839.0
2010-03-31,8876,8876,8449,8460,15389,57096.0,7022839.0
2010-04-01,8491,8491,8241,8283,8138,55902.0,7022839.0
2010-04-02,8231,8283,7960,8044,14538,54287.0,7022839.0
2010-04-05,7815,8064,7544,8065,15710,54427.0,7022839.0
2010-04-06,8075,9157,8023,8523,39450,57517.0,7022839.0
2010-04-07,8595,8793,8429,8606,12248,58079.0,7022839.0
2010-04-08,8533,8595,8377,8398,7530,56674.0,7022839.0
2010-04-09,8606,8606,8335,8460,8550,57096.0,7022839.0
2010-04-12,8522,8647,8449,8585,11820,57938.0,7022839.0
2010-04-13,8637,8637,8325,8388,7470,56604.0,7022839.0
2010-04-14,8366,8481,8210,8283,10220,55902.0,7022839.0
2010-04-15,8283,8470,8221,8315,10372,56112.0,7022839.0
2010-04-16,8325,8533,8283,8335,8371,56253.0,7022839.0
2010-04-19,8325,8325,8064,8117,9573,54778.0,7022839.0
2010-04-20,8064,8522,8064,8117,8575,54778.0,7022839.0
2010-04-21,8064,8231,8064,8127,6693,54848.0,7022839.0
2010-04-22,8210,8439,8116,8242,8707,55621.0,7022839.0
2010-04-23,8189,8429,8148,8211,22638,55410.0,7022839.0
2010-04-26,8116,8252,8085,8200,8620,55340.0,7022839.0
2010-04-27,8210,8262,8012,8200,11850,55340.0,7022839.0
2010-04-28,8200,8200,7596,7836,7840,52882.0,7022839.0
2010-04-29,7804,7908,7596,7597,11270,51267.0,7022839.0
2010-04-30,7596,7804,7565,7732,7850,52180.0,7022839.0
2010-05-03,7731,7742,7596,7680,3970,51829.0,7022839.0
2010-05-04,7679,7679,7482,7482,7422,50494.0,7022839.0
2010-05-06,7482,7492,6972,6993,14486,47193.0,7022839.0
2010-05-07,6868,6868,5952,6650,17498,44876.0,7022839.0
2010-05-10,6441,6660,6420,6421,14533,43331.0,7022839.0
2010-05-11,6451,6660,6139,6473,20754,43682.0,7022839.0
2010-05-12,6472,6472,6098,6098,14902,41154.0,7022839.0
2010-05-13,6098,6275,6098,6171,3480,41645.0,7022839.0
2010-05-14,6243,6243,6025,6057,7097,40873.0,7022839.0
2010-05-17,5994,6961,5806,6962,29040,46983.0,7022839.0
2010-05-18,8002,8002,8002,8002,11083,54006.0,7022839.0
2010-05-19,9199,9199,8564,9199,360917,62082.0,7022839.0
2010-05-20,9365,9386,7825,7826,327892,52812.0,7022839.0
2010-05-24,7284,7544,6660,6660,150313,44946.0,7022839.0
2010-05-25,6306,6764,5858,6109,202525,41224.0,7022839.0
2010-05-26,6118,6202,5879,6046,59882,40803.0,7022839.0
2010-05-27,6014,6337,5879,6161,56260,41575.0,7022839.0
2010-05-28,6347,6576,6243,6348,43387,42839.0,7022839.0
2010-05-31,6420,6420,6066,6233,31163,42067.0,7022839.0
2010-06-01,6191,6347,6191,6348,21773,42839.0,7022839.0
2010-06-03,6264,6431,6254,6285,19532,42418.0,7022839.0
2010-06-04,6285,6399,6243,6244,21750,42137.0,7022839.0
2010-06-07,6139,6295,6035,6285,11100,42418.0,7022839.0
2010-06-08,6275,6389,6139,6369,9554,42980.0,7022839.0
2010-06-09,6368,6399,6160,6161,20118,41575.0,7022839.0
2010-06-10,6191,6337,6170,6265,17748,42277.0,7022839.0
2010-06-11,6347,6389,6243,6285,9955,42418.0,7022839.0
2010-06-14,6420,6431,6295,6348,10761,42839.0,7022839.0
2010-06-15,6316,6358,6275,6296,11620,42488.0,7022839.0
2010-06-16,6368,6368,6212,6213,24260,41926.0,7022839.0
2010-06-17,6212,6295,6181,6213,10230,41926.0,7022839.0
2010-06-18,6254,6254,6098,6140,14360,41435.0,7022839.0
2010-06-21,6139,6181,6025,6036,19951,40732.0,7022839.0
2010-06-22,6035,6035,5879,5994,13264,40452.0,7022839.0
2010-06-23,6025,6108,5983,6036,16295,40732.0,7022839.0
2010-06-24,6035,6306,5931,6161,16765,41575.0,7022839.0
2010-06-25,6160,6243,6025,6244,13245,42137.0,7022839.0
2010-06-28,6243,7180,6243,7180,45260,48458.0,7022839.0
2010-06-29,7971,8210,6639,6702,260381,45227.0,7022839.0
2010-06-30,6660,6660,6347,6431,42891,43401.0,7022839.0
2010-07-01,6431,6431,5983,6348,35840,42839.0,7022839.0
2010-07-02,6223,6566,6212,6348,17840,42839.0,7022839.0
2010-07-05,6503,6503,6191,6327,11241,42699.0,7022839.0
2010-07-06,6243,6347,6233,6317,13113,42629.0,7022839.0
2010-07-07,6295,6379,6202,6254,11839,42207.0,7022839.0
2010-07-08,6285,6472,6285,6348,13121,42839.0,7022839.0
2010-07-09,6295,6379,6264,6337,17375,42769.0,7022839.0
2010-07-12,6337,6379,6295,6358,8575,42910.0,7022839.0
2010-07-13,6368,6451,6285,6348,14546,42839.0,7022839.0
2010-07-14,6347,6389,6316,6358,14081,42910.0,7022839.0
2010-07-15,6358,6982,6316,6566,45881,44314.0,7022839.0
2010-07-16,6566,6628,6358,6421,10810,43331.0,7022839.0
2010-07-19,6410,6545,6254,6442,8222,43471.0,7022839.0
2010-07-20,6451,6930,6451,6639,30214,44806.0,7022839.0
2010-07-21,6847,6847,6493,6504,18080,43893.0,7022839.0
2010-07-22,6514,6587,6347,6442,13251,43471.0,7022839.0
2010-07-23,6389,6556,6389,6514,11710,43963.0,7022839.0
2010-07-26,6524,6545,6347,6421,18551,43331.0,7022839.0
2010-07-27,6420,6472,6379,6462,10441,43612.0,7022839.0
2010-07-28,6451,6451,6285,6296,26709,42488.0,7022839.0
2010-07-29,6347,6347,6264,6275,15460,42348.0,7022839.0
2010-07-30,6295,6389,6264,6369,3670,42980.0,7022839.0
2010-08-02,6358,6358,6264,6348,6920,42839.0,7022839.0
2010-08-03,6327,6462,6285,6348,9170,42839.0,7022839.0
2010-08-04,6451,6451,6285,6348,6810,42839.0,7022839.0
2010-08-05,6337,6431,6275,6275,4920,42348.0,7022839.0
2010-08-06,6285,6410,6264,6390,5600,43120.0,7022839.0
2010-08-09,6389,6410,6264,6390,7460,43120.0,7022839.0
2010-08-10,6420,6420,6275,6285,7120,42418.0,7022839.0
2010-08-11,6327,6327,6243,6285,6690,42418.0,7022839.0
2010-08-12,6243,6327,6098,6275,3670,42348.0,7022839.0
2010-08-13,6170,6275,6108,6213,12770,41926.0,7022839.0
2010-08-16,6243,6285,6160,6233,6340,42067.0,7022839.0
2010-08-17,6712,6712,6316,6317,27140,42629.0,7022839.0
2010-08-18,6327,6451,6327,6400,6390,43190.0,7022839.0
2010-08-19,6337,6441,6264,6275,9690,42348.0,7022839.0
2010-08-20,6233,6327,6223,6327,7511,42699.0,7022839.0
2010-08-23,6327,6420,6285,6379,4689,43050.0,7022839.0
2010-08-24,6493,6493,6347,6400,10690,43190.0,7022839.0
2010-08-25,6347,6347,6243,6327,7560,42699.0,7022839.0
2010-08-26,6347,6420,6285,6317,14080,42629.0,7022839.0
2010-08-27,6316,6347,6243,6306,4616,42558.0,7022839.0
2010-08-30,6327,6472,6327,6358,8221,42910.0,7022839.0
2010-08-31,6358,6389,6254,6348,7630,42839.0,7022839.0
2010-09-01,6347,6389,6275,6275,3580,42348.0,7022839.0
2010-09-02,6306,6379,6275,6327,5880,42699.0,7022839.0
2010-09-03,6295,6389,6285,6390,8202,43120.0,7022839.0
2010-09-06,6431,6441,6327,6390,4672,43120.0,7022839.0
2010-09-07,6347,6399,6327,6369,12340,42980.0,7022839.0
2010-09-08,6347,6420,6327,6348,7070,42839.0,7022839.0
2010-09-09,6368,6420,6306,6337,11410,42769.0,7022839.0
2010-09-10,6327,6379,6295,6348,3950,42839.0,7022839.0
2010-09-13,6347,6389,6191,6369,13641,42980.0,7022839.0
2010-09-14,6368,6608,6337,6369,10755,42980.0,7022839.0
2010-09-15,6399,6493,6316,6410,9270,43261.0,7022839.0
2010-09-16,6358,6379,6306,6337,7591,42769.0,7022839.0
2010-09-17,6316,6545,6306,6452,13120,43542.0,7022839.0
2010-09-20,6441,7398,6389,6764,129868,45648.0,7022839.0
2010-09-24,6951,7721,6847,7305,91178,49300.0,7022839.0
2010-09-27,7513,8116,7482,7482,101468,50494.0,7022839.0
2010-09-28,7440,7440,6972,7087,57990,47826.0,7022839.0
2010-09-29,7034,7138,6816,7097,43129,47896.0,7022839.0
2010-09-30,7180,7232,6941,6962,14320,46983.0,7022839.0
2010-10-01,7024,7752,6951,7545,65161,50916.0,7022839.0
2010-10-04,7679,8012,7336,7368,43751,49722.0,7022839.0
2010-10-05,7367,7398,7076,7243,28389,48879.0,7022839.0
2010-10-06,7284,7700,7190,7430,25352,50143.0,7022839.0
2010-10-07,7513,7773,7190,7191,16540,48528.0,7022839.0
2010-10-08,7201,7471,7190,7316,19340,49371.0,7022839.0
2010-10-11,7388,7690,7346,7503,22787,50635.0,7022839.0
2010-10-12,7617,7908,7440,7513,27899,50705.0,7022839.0
2010-10-13,7856,7856,7378,7461,15381,50354.0,7022839.0
2010-10-14,7461,7690,7461,7555,11991,50986.0,7022839.0
2010-10-15,7617,8658,7565,8221,74311,55480.0,7022839.0
2010-10-18,9448,9448,9365,9449,44497,63767.0,7022839.0
2010-10-19,10343,10770,8647,8648,341615,58360.0,7022839.0
2010-10-20,8481,9147,8116,9147,130272,61731.0,7022839.0
2010-10-21,9282,10052,8970,9366,99453,63206.0,7022839.0
2010-10-22,9428,9740,9157,9189,48518,62012.0,7022839.0
2010-10-25,9365,9365,8845,8897,39355,60045.0,7022839.0
2010-10-26,8928,9011,8793,8887,29940,59975.0,7022839.0
2010-10-27,9147,9147,8637,8825,32841,59554.0,7022839.0
2010-10-28,8689,8699,8377,8419,25304,56815.0,7022839.0
2010-10-29,8377,8585,7992,7992,45251,53935.0,7022839.0
2010-11-01,8012,8377,8012,8377,20224,56534.0,7022839.0
2010-11-02,8429,8439,7992,8127,39905,54848.0,7022839.0
2010-11-03,9344,9344,9344,9345,72089,63065.0,7022839.0
2010-11-04,10718,10718,10406,10719,122050,72335.0,7022839.0
2010-11-05,12279,12279,9157,9158,555861,61801.0,7022839.0
2010-11-08,9001,10073,8949,9584,187825,64680.0,7022839.0
2010-11-09,9605,9667,9188,9439,67748,63697.0,7022839.0
2010-11-10,9344,9594,9084,9397,58179,63416.0,7022839.0
2010-11-11,9396,9542,9053,9168,37428,61871.0,7022839.0
2010-11-12,9240,9344,8325,8450,38084,57025.0,7022839.0
2010-11-15,8366,8637,8189,8585,39295,57938.0,7022839.0
2010-11-16,8606,8668,8273,8471,18155,57166.0,7022839.0
2010-11-17,8387,8449,8273,8450,22034,57025.0,7022839.0
2010-11-18,8626,8793,8449,8627,22745,58219.0,7022839.0
2010-11-19,8730,8741,8470,8575,10561,57868.0,7022839.0
2010-11-22,8949,8959,8408,8523,21505,57517.0,7022839.0
2010-11-23,8533,8626,8221,8502,20640,57377.0,7022839.0
2010-11-24,7607,8637,7607,8138,24385,54919.0,7022839.0
2010-11-25,8127,8533,8127,8179,16690,55200.0,7022839.0
2010-11-26,8210,8221,7835,7909,22000,53374.0,7022839.0
2010-11-29,7752,7856,7544,7597,15729,51267.0,7022839.0
2010-11-30,7555,7752,7471,7607,11280,51337.0,7022839.0
2010-12-01,7846,8148,7607,8055,12732,54357.0,7022839.0
2010-12-02,8273,8273,7908,8055,10844,54357.0,7022839.0
2010-12-03,8054,8116,7804,7805,12415,52671.0,7022839.0
2010-12-06,7960,7960,7669,7846,6312,52952.0,7022839.0
2010-12-07,7742,7877,7742,7784,8460,52531.0,7022839.0
2010-12-08,7783,7856,7627,7628,8020,51477.0,7022839.0
2010-12-09,7690,7690,7596,7669,7710,51758.0,7022839.0
2010-12-10,7617,7804,7617,7774,8257,52461.0,7022839.0
2010-12-13,7992,8012,7700,7898,5020,53303.0,7022839.0
2010-12-14,7825,8012,7825,7909,6103,53374.0,7022839.0
2010-12-15,7835,8002,7825,7836,3334,52882.0,7022839.0
2010-12-16,7846,7908,7638,7722,7425,52109.0,7022839.0
2010-12-17,7742,7742,7586,7701,6880,51969.0,7022839.0
2010-12-20,7648,7648,7284,7503,13382,50635.0,7022839.0
2010-12-21,7596,7617,7534,7586,3870,51196.0,7022839.0
2010-12-22,7586,7700,7440,7441,7900,50213.0,7022839.0
2010-12-23,7440,7440,7242,7243,9353,48879.0,7022839.0
2010-12-24,7211,7284,7190,7212,6010,48668.0,7022839.0
2010-12-27,7024,7201,6993,7108,8327,47966.0,7022839.0
2010-12-28,7065,7700,7065,7399,31661,49932.0,7022839.0
2010-12-29,7492,7492,7284,7326,8561,49441.0,7022839.0
2010-12-30,7326,7409,7232,7274,8259,49090.0,7022839.0
2011-01-03,7274,7367,7242,7243,8050,48879.0,7022839.0
2011-01-04,7232,7367,7211,7232,32135,48809.0,7022839.0
2011-01-05,7326,7388,7232,7305,14017,49300.0,7022839.0
2011-01-06,7336,7367,7211,7264,16960,49019.0,7022839.0
2011-01-07,7284,7284,7086,7264,13500,49019.0,7022839.0
2011-01-10,7149,7284,7138,7253,11610,48949.0,7022839.0
2011-01-11,7180,7274,7076,7139,12941,48177.0,7022839.0
2011-01-12,7169,7388,7097,7284,17600,49160.0,7022839.0
2011-01-13,7305,8116,7263,7597,52007,51267.0,7022839.0
2011-01-14,7794,7940,7700,7857,26524,53022.0,7022839.0
2011-01-17,7877,8741,7877,8096,51906,54638.0,7022839.0
2011-01-18,8023,8096,7721,7742,19440,52250.0,7022839.0
2011-01-19,8012,8012,7544,7545,13580,50916.0,7022839.0
2011-01-20,7555,7825,7555,7701,19750,51969.0,7022839.0
2011-01-21,7752,7752,7440,7472,13270,50424.0,7022839.0
2011-01-24,7471,7586,7346,7420,10638,50073.0,7022839.0
2011-01-25,7388,7440,7336,7420,11150,50073.0,7022839.0
2011-01-26,7419,7482,7294,7389,5898,49862.0,7022839.0
2011-01-27,7315,7419,7315,7389,7550,49862.0,7022839.0
2011-01-28,7326,7461,7284,7284,8801,49160.0,7022839.0
2011-01-31,7284,7284,7201,7201,6310,48598.0,7022839.0
2011-02-01,7211,7211,7003,7003,8230,47264.0,7022839.0
2011-02-07,7003,7024,6764,6962,8552,46983.0,7022839.0
2011-02-08,7097,7117,6961,6993,6060,47193.0,7022839.0
2011-02-09,7076,7076,6836,7024,6650,47404.0,7022839.0
2011-02-10,6816,7003,6816,6847,6730,46210.0,7022839.0
2011-02-11,6701,6836,6410,6452,13232,43542.0,7022839.0
2011-02-14,6451,6483,6295,6400,15565,43190.0,7022839.0
2011-02-15,6410,6462,6316,6379,7523,43050.0,7022839.0
2011-02-16,6379,6441,6160,6442,14172,43471.0,7022839.0
2011-02-17,6295,6399,6160,6223,11083,41997.0,7022839.0
2011-02-18,6202,6347,6170,6223,8730,41997.0,7022839.0
2011-02-21,6160,6233,6160,6171,7090,41645.0,7022839.0
2011-02-22,6139,6170,5879,5963,15758,40241.0,7022839.0
2011-02-23,5869,5869,5125,5255,48008,35465.0,7022839.0
2011-02-24,5187,5452,5099,5276,21041,35606.0,7022839.0
2011-02-25,5463,5525,5307,5526,10949,37291.0,7022839.0
2011-02-28,5525,5525,5234,5411,9080,36519.0,7022839.0
2011-03-02,5307,5421,5286,5422,7720,36589.0,7022839.0
2011-03-03,5421,5421,5265,5411,4580,36519.0,7022839.0
2011-03-04,5411,5432,5255,5422,3420,36589.0,7022839.0
2011-03-07,5432,5432,5276,5401,3290,36449.0,7022839.0
2011-03-08,5400,5473,5359,5474,8343,36940.0,7022839.0
2011-03-09,5463,5546,5380,5401,3620,36449.0,7022839.0
2011-03-10,5390,5442,5369,5380,1000,36308.0,7022839.0
2011-03-11,5255,5421,5255,5390,2381,36378.0,7022839.0
2011-03-14,5411,5567,5296,5495,7360,37081.0,7022839.0
2011-03-15,5494,5494,5213,5297,6230,35746.0,7022839.0
2011-03-16,5109,5296,5109,5203,6970,35114.0,7022839.0
2011-03-17,5515,5515,5119,5146,5680,34728.0,7022839.0
2011-03-18,5145,5307,5145,5224,2260,35255.0,7022839.0
2011-03-21,5223,5380,5171,5203,14297,35114.0,7022839.0
2011-03-22,5223,5307,5213,5245,5741,35395.0,7022839.0
2011-03-23,5213,5286,5187,5255,3120,35465.0,7022839.0
2011-03-24,5255,5348,5255,5255,6630,35465.0,7022839.0
2011-03-25,5265,5338,5265,5338,2941,36027.0,7022839.0
