LG화학(051910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-12-23,68835,69902,63786,64000,450051,2899128.0,64425064.0
2002-12-24,64142,65280,62862,64071,312838,2902349.0,64425064.0
2002-12-26,64000,64213,61795,62791,281591,2844367.0,64425064.0
2002-12-27,60443,63999,60443,62578,284390,2834703.0,64425064.0
2002-12-30,61511,61937,57315,57742,322968,2615658.0,64425064.0
2003-01-02,57741,59021,56603,58738,416776,2660755.0,64425064.0
2003-01-03,61155,64000,60017,64000,500123,2899128.0,64425064.0
2003-01-06,64000,65991,62720,65422,322108,2963553.0,64425064.0
2003-01-07,66843,66985,63572,63716,316764,2886243.0,64425064.0
2003-01-08,64000,66773,63857,66133,454111,2995765.0,64425064.0
2003-01-09,65421,67199,64923,66276,375053,3002208.0,64425064.0
2003-01-10,67982,68408,64000,66844,577230,3027978.0,64425064.0
2003-01-13,67413,67413,65564,66133,401868,2995765.0,64425064.0
2003-01-14,64852,66417,64426,64640,426212,2928119.0,64425064.0
2003-01-15,65421,65990,63359,63716,280540,2886243.0,64425064.0
2003-01-16,61511,62577,60515,61653,574834,2792827.0,64425064.0
2003-01-17,60443,62505,60372,60729,255288,2750950.0,64425064.0
2003-01-20,58950,61083,58950,60729,259533,2750950.0,64425064.0
2003-01-21,60159,61012,59234,60729,250070,2750950.0,64425064.0
2003-01-22,60870,63430,60799,62436,667217,2828260.0,64425064.0
2003-01-23,63857,67128,63288,64071,706876,2902349.0,64425064.0
2003-01-24,65066,65777,61226,62364,412071,2825039.0,64425064.0
2003-01-27,59447,59874,57741,58169,655802,2634985.0,64425064.0
2003-01-28,57172,58452,56319,58098,480782,2631764.0,64425064.0
2003-01-29,58737,59448,57742,57742,482978,2615658.0,64425064.0
2003-01-30,57741,61581,57741,61156,333580,2770278.0,64425064.0
2003-02-03,62434,63785,62007,63218,319337,2863694.0,64425064.0
2003-02-04,63715,63857,61724,62862,253240,2847588.0,64425064.0
2003-02-05,62222,64142,61795,64142,279190,2905570.0,64425064.0
2003-02-06,63999,64283,60727,61156,391365,2770278.0,64425064.0
2003-02-07,60016,61652,59732,61298,357920,2776720.0,64425064.0
2003-02-10,60800,61866,60017,60444,131586,2738065.0,64425064.0
2003-02-11,60444,60871,57742,59733,602651,2705853.0,64425064.0
2003-02-12,58737,60515,58737,60444,431985,2738065.0,64425064.0
2003-02-13,60444,62577,60444,60871,407290,2757393.0,64425064.0
2003-02-14,60160,61226,59306,60871,1799161,2757393.0,64425064.0
2003-02-17,61865,62150,61012,61156,363654,2770278.0,64425064.0
2003-02-18,62150,62150,59732,61156,246600,2770278.0,64425064.0
2003-02-19,62008,62222,60088,60231,545700,2728401.0,64425064.0
2003-02-20,59021,59803,58310,58738,589584,2660755.0,64425064.0
2003-02-21,58310,59305,58096,59307,239285,2686525.0,64425064.0
2003-02-24,59021,59874,58665,58809,403570,2663976.0,64425064.0
2003-02-25,58310,58310,56887,56889,339291,2577003.0,64425064.0
2003-02-26,56887,57812,56461,57316,180098,2596330.0,64425064.0
2003-02-27,56462,58951,56391,57884,279875,2622100.0,64425064.0
2003-02-28,57742,58097,52622,52622,668129,2383727.0,64425064.0
2003-03-03,53616,57243,53616,56889,541300,2577003.0,64425064.0
2003-03-04,55680,57173,55608,56604,413206,2564118.0,64425064.0
2003-03-05,55892,55892,55323,55538,331040,2515799.0,64425064.0
2003-03-06,55964,56604,54897,56320,302593,2551233.0,64425064.0
2003-03-07,55182,55893,53760,54044,212379,2448152.0,64425064.0
2003-03-10,52905,54399,52905,54258,150620,2457816.0,64425064.0
2003-03-11,52693,53617,49920,51200,317805,2319302.0,64425064.0
2003-03-12,50132,50914,47572,48356,739982,2190452.0,64425064.0
2003-03-13,49208,49208,44444,48213,1096112,2184010.0,64425064.0
2003-03-14,49777,51911,49351,49920,926690,2261320.0,64425064.0
2003-03-17,48995,50915,47928,49920,506618,2261320.0,64425064.0
2003-03-18,51910,54256,51412,53689,368169,2432046.0,64425064.0
2003-03-19,52622,55751,52622,55182,321070,2499692.0,64425064.0
2003-03-20,56960,59591,56675,58524,517339,2651091.0,64425064.0
2003-03-21,58950,60656,58452,60587,371641,2744508.0,64425064.0
2003-03-24,60586,60871,58382,58382,389056,2644649.0,64425064.0
2003-03-25,55750,58167,55750,57529,292915,2605994.0,64425064.0
2003-03-26,57600,58311,54897,55751,660725,2525463.0,64425064.0
2003-03-27,54755,55964,54328,54400,345660,2464259.0,64425064.0
2003-03-28,54044,55751,53617,55751,376685,2525463.0,64425064.0
2003-03-31,54114,55465,53759,54756,271250,2480365.0,64425064.0
2003-04-01,53545,54327,53119,53618,356840,2428825.0,64425064.0
2003-04-02,53830,54825,53759,54827,356480,2483586.0,64425064.0
2003-04-03,56247,56319,53190,53547,363683,2425604.0,64425064.0
2003-04-04,53048,54328,52195,54044,384646,2448152.0,64425064.0
2003-04-07,55892,59519,55181,58738,609354,2660755.0,64425064.0
2003-04-08,58595,60160,57173,59733,509659,2705853.0,64425064.0
2003-04-09,59733,60728,57173,57173,583395,2589888.0,64425064.0
2003-04-10,57173,59093,57173,59022,342960,2673640.0,64425064.0
2003-04-11,59163,60514,58736,59307,449306,2686525.0,64425064.0
2003-04-14,59732,60443,58381,59449,373701,2692968.0,64425064.0
2003-04-15,60444,60444,59093,59591,321249,2699410.0,64425064.0
2003-04-16,60444,61013,59662,60160,506166,2725180.0,64425064.0
2003-04-17,60017,62933,59662,62293,542440,2821818.0,64425064.0
2003-04-18,63288,63288,62008,62791,187810,2844367.0,64425064.0
2003-04-21,62577,63146,61155,61582,237345,2789605.0,64425064.0
2003-04-22,60159,60727,59305,59449,394554,2692968.0,64425064.0
2003-04-23,59733,60160,58026,58311,430078,2641428.0,64425064.0
2003-04-24,57600,58311,55822,55893,540750,2531905.0,64425064.0
2003-04-25,54470,55536,54327,55467,799167,2512577.0,64425064.0
2003-04-28,54185,55607,54185,54756,407845,2480365.0,64425064.0
2003-04-29,55465,58594,54825,58098,717614,2631764.0,64425064.0
2003-04-30,57883,58452,56959,57316,289252,2596330.0,64425064.0
2003-05-02,56888,57884,55466,56604,254920,2564118.0,64425064.0
2003-05-06,58807,59447,57883,58738,449977,2660755.0,64425064.0
2003-05-07,58807,61296,58736,61298,696036,2776720.0,64425064.0
2003-05-09,61154,61154,59447,60587,660067,2744508.0,64425064.0
2003-05-12,61794,62150,61225,61227,451705,2773499.0,64425064.0
2003-05-13,60871,61724,59164,60160,430150,2725180.0,64425064.0
2003-05-14,59021,59874,58096,58738,302436,2660755.0,64425064.0
2003-05-15,58381,59874,58310,59876,285690,2712295.0,64425064.0
2003-05-16,59164,60444,58097,59591,247690,2699410.0,64425064.0
2003-05-19,58594,58879,57741,58169,191378,2634985.0,64425064.0
2003-05-20,56960,60586,56888,60160,362880,2725180.0,64425064.0
2003-05-21,59590,61367,58879,61156,326840,2770278.0,64425064.0
2003-05-22,61581,66416,61154,65138,1033673,2950668.0,64425064.0
2003-05-23,66702,67982,64995,65280,843540,2957110.0,64425064.0
2003-05-26,64852,65705,63572,64569,278890,2924898.0,64425064.0
2003-05-27,63999,64141,61581,62578,476517,2834703.0,64425064.0
2003-05-28,64000,66133,63573,66133,450512,2995765.0,64425064.0
2003-05-29,65705,66132,63643,65138,425530,2950668.0,64425064.0
2003-05-30,65421,65421,63643,63858,302975,2892685.0,64425064.0
2003-06-02,65421,66487,64212,66418,284272,3008650.0,64425064.0
2003-06-03,65706,67057,64568,66844,260801,3027978.0,64425064.0
2003-06-04,66560,67271,65564,67271,158253,3047306.0,64425064.0
2003-06-05,67554,67554,65705,65849,153481,2982880.0,64425064.0
2003-06-09,65422,65848,64284,64853,233012,2937783.0,64425064.0
2003-06-10,64142,65493,63786,65493,297224,2966774.0,64425064.0
2003-06-11,64711,65280,64142,65280,283530,2957110.0,64425064.0
2003-06-12,65279,68479,64354,67769,619576,3069854.0,64425064.0
2003-06-13,68693,69191,66133,66844,445791,3027978.0,64425064.0
2003-06-16,66204,67128,65848,66133,264488,2995765.0,64425064.0
2003-06-17,67554,68123,65421,65778,650316,2979659.0,64425064.0
2003-06-18,65777,66560,65208,65280,508694,2957110.0,64425064.0
2003-06-19,65279,68194,65279,68196,615001,3089182.0,64425064.0
2003-06-20,66843,68123,66416,66987,273527,3034421.0,64425064.0
2003-06-23,66416,66843,64710,64996,256230,2944225.0,64425064.0
2003-06-24,63288,64426,63288,64142,273427,2905570.0,64425064.0
2003-06-25,64426,65280,64142,64711,314615,2931340.0,64425064.0
2003-06-26,64000,65991,64000,64853,145420,2937783.0,64425064.0
2003-06-27,66132,68834,66132,68836,488827,3118173.0,64425064.0
2003-06-30,68834,69047,67127,68267,286191,3092403.0,64425064.0
2003-07-01,67982,68480,67271,68124,166598,3085961.0,64425064.0
2003-07-02,68266,69902,68266,68622,277980,3108509.0,64425064.0
2003-07-03,69973,69973,66488,66844,460199,3027978.0,64425064.0
2003-07-04,66701,67412,65847,66987,273507,3034421.0,64425064.0
2003-07-07,67840,68551,66986,68124,286202,3085961.0,64425064.0
2003-07-08,68834,68976,66132,66418,614339,3008650.0,64425064.0
2003-07-09,66560,68124,65351,65422,476651,2963553.0,64425064.0
2003-07-10,64994,66630,64994,65707,278012,2976438.0,64425064.0
2003-07-11,64853,66488,64853,66204,190230,2998987.0,64425064.0
2003-07-14,65422,66702,64924,66702,554040,3021536.0,64425064.0
2003-07-15,65706,66133,64213,64213,591471,2908792.0,64425064.0
2003-07-16,64213,64426,62364,62720,487058,2841145.0,64425064.0
2003-07-18,61367,63430,61367,62649,271154,2837924.0,64425064.0
2003-07-21,64141,64852,63003,63147,377706,2860473.0,64425064.0
2003-07-22,62151,64711,62151,64000,420612,2899128.0,64425064.0
2003-07-23,65705,66274,65065,65707,625240,2976438.0,64425064.0
2003-07-24,64711,65706,64071,64711,519830,2931340.0,64425064.0
2003-07-25,63999,64425,62647,64356,811664,2915234.0,64425064.0
2003-07-28,65136,66914,64994,66916,578115,3031199.0,64425064.0
2003-07-29,66630,68407,65919,68267,552190,3092403.0,64425064.0
2003-07-30,68266,68693,66631,66702,343480,3021536.0,64425064.0
2003-07-31,65920,66986,65280,66133,218734,2995765.0,64425064.0
2003-08-01,65848,68053,65848,67982,219932,3079518.0,64425064.0
2003-08-04,67271,68266,66275,67484,174695,3056969.0,64425064.0
2003-08-05,68266,68551,66915,67413,178075,3053748.0,64425064.0
2003-08-06,66844,67484,65848,66702,271020,3021536.0,64425064.0
2003-08-07,66274,66985,66274,66987,163550,3034421.0,64425064.0
2003-08-08,66631,67555,65848,66844,215429,3027978.0,64425064.0
2003-08-11,66204,67840,65991,67840,146620,3073076.0,64425064.0
2003-08-12,68407,68479,67270,68267,234978,3092403.0,64425064.0
2003-08-13,68906,72960,68622,72533,863592,3285678.0,64425064.0
2003-08-14,72532,78505,72532,78507,910855,3556264.0,64425064.0
2003-08-18,78506,78648,76515,78222,443037,3543379.0,64425064.0
2003-08-19,80640,80782,77368,78080,522808,3536936.0,64425064.0
2003-08-20,77084,77795,74808,74951,565228,3395201.0,64425064.0
2003-08-21,76088,76657,74097,75662,542809,3427413.0,64425064.0
2003-08-22,74808,75235,72960,73671,485519,3337218.0,64425064.0
2003-08-25,73671,76088,73244,74951,377849,3395201.0,64425064.0
2003-08-26,75376,77083,74950,76089,410546,3446741.0,64425064.0
2003-08-27,76373,76800,75093,75804,291404,3433856.0,64425064.0
2003-08-28,74381,75376,71252,72249,826214,3272793.0,64425064.0
2003-08-29,72105,73527,70470,73529,432410,3330776.0,64425064.0
2003-09-01,73954,74807,72816,73956,360399,3350103.0,64425064.0
2003-09-02,74666,74951,73102,74240,406702,3362988.0,64425064.0
2003-09-03,74808,74951,72817,72960,447205,3305006.0,64425064.0
2003-09-04,72247,73385,72105,72249,258675,3272793.0,64425064.0
2003-09-05,71963,73954,71394,73956,227284,3350103.0,64425064.0
2003-09-08,73244,73244,71253,71253,283029,3227696.0,64425064.0
2003-09-09,72959,73528,71679,71822,461990,3253466.0,64425064.0
2003-09-15,71111,71679,69262,69262,352978,3137501.0,64425064.0
2003-09-16,69262,70684,69262,70400,288100,3189041.0,64425064.0
2003-09-17,71253,72533,71040,71111,689913,3221253.0,64425064.0
2003-09-18,72533,73244,71253,71253,298616,3227696.0,64425064.0
2003-09-19,71963,72105,69261,69689,325647,3156828.0,64425064.0
2003-09-22,68977,68977,65280,66133,412023,2995765.0,64425064.0
2003-09-23,64853,66560,63004,66560,413469,3015093.0,64425064.0
2003-09-24,66560,67555,65422,66844,366019,3027978.0,64425064.0
2003-09-25,65137,65137,62791,63502,476875,2876579.0,64425064.0
2003-09-26,62576,64212,62363,63289,284570,2866915.0,64425064.0
2003-09-29,63999,65207,63287,64996,361133,2944225.0,64425064.0
2003-09-30,64994,65421,63999,65138,317372,2950668.0,64425064.0
2003-10-01,62435,63288,60942,61582,872112,2789605.0,64425064.0
2003-10-02,62577,62862,60871,62222,778173,2818597.0,64425064.0
2003-10-06,62862,63146,61653,62222,446871,2818597.0,64425064.0
2003-10-07,62720,64924,62577,63502,529678,2876579.0,64425064.0
2003-10-08,64568,64640,63360,64000,343551,2899128.0,64425064.0
2003-10-09,63857,66133,63857,66133,642180,2995765.0,64425064.0
2003-10-10,67200,67982,66275,67840,676000,3073076.0,64425064.0
2003-10-13,67839,69759,66985,68978,551891,3124616.0,64425064.0
2003-10-14,69688,70115,68764,69831,711485,3163271.0,64425064.0
2003-10-15,70398,70398,66985,66987,380359,3034421.0,64425064.0
2003-10-16,67056,68407,65990,68267,513470,3092403.0,64425064.0
2003-10-17,67981,69047,66203,66489,307486,3011872.0,64425064.0
2003-10-20,66630,69261,66630,68978,371495,3124616.0,64425064.0
2003-10-21,70114,70398,68265,69547,383493,3150386.0,64425064.0
2003-10-22,69972,71110,68976,70969,411550,3214811.0,64425064.0
2003-10-23,69973,69973,67128,68053,352719,3082739.0,64425064.0
2003-10-24,67271,68408,64284,66133,729224,2995765.0,64425064.0
2003-10-27,66844,67128,66204,66560,275956,3015093.0,64425064.0
2003-10-28,66844,69191,66560,68551,554021,3105288.0,64425064.0
2003-10-29,69261,70327,67554,68267,701334,3092403.0,64425064.0
2003-10-30,68479,68976,67056,68267,522474,3092403.0,64425064.0
2003-10-31,68692,68834,66772,67556,453801,3060191.0,64425064.0
2003-11-03,67554,69261,67270,68267,443668,3092403.0,64425064.0
2003-11-04,69262,70471,68266,69973,729676,3169713.0,64425064.0
2003-11-05,69687,73954,69403,73529,907933,3330776.0,64425064.0
2003-11-06,73954,74665,70825,70969,629400,3214811.0,64425064.0
2003-11-07,71537,72817,70755,71822,499799,3253466.0,64425064.0
2003-11-10,70399,70683,68834,69689,560753,3156828.0,64425064.0
2003-11-11,68692,69047,67270,68338,441811,3095624.0,64425064.0
2003-11-12,66985,69759,66132,69689,549507,3156828.0,64425064.0
2003-11-13,69687,70541,68976,69689,606384,3156828.0,64425064.0
2003-11-14,69687,71039,69261,69689,676003,3156828.0,64425064.0
2003-11-17,68266,69404,67840,68480,342544,3102067.0,64425064.0
2003-11-18,68265,68905,66701,66987,532018,3034421.0,64425064.0
2003-11-19,65280,65280,60800,60871,1205250,2757393.0,64425064.0
2003-11-20,61866,62151,60800,61653,826303,2792827.0,64425064.0
2003-11-21,61865,63999,61154,63289,932697,2866915.0,64425064.0
2003-11-24,62862,62862,59804,59804,471748,2709074.0,64425064.0
2003-11-25,61368,63146,60515,62720,504545,2841145.0,64425064.0
2003-11-26,62150,64212,62150,63858,443281,2892685.0,64425064.0
2003-11-27,64711,66133,63573,66133,551920,2995765.0,64425064.0
2003-11-28,65564,67840,65422,66844,597777,3027978.0,64425064.0
2003-12-01,66061,68123,65776,67556,385105,3060191.0,64425064.0
2003-12-02,67982,68835,66631,67982,468744,3079518.0,64425064.0
2003-12-03,68408,69048,67555,68622,417702,3108509.0,64425064.0
2003-12-04,68550,68621,67341,68267,257525,3092403.0,64425064.0
2003-12-05,68265,68265,65563,65707,295042,2976438.0,64425064.0
2003-12-08,64141,66630,63714,64498,194956,2921677.0,64425064.0
2003-12-09,65706,65706,64853,65422,188172,2963553.0,64425064.0
2003-12-10,64711,69404,64284,69404,716892,3143943.0,64425064.0
2003-12-11,69759,71537,69404,69902,991707,3166492.0,64425064.0
2003-12-12,71252,73101,70683,72818,703592,3298563.0,64425064.0
2003-12-15,74382,74808,73244,74382,617383,3369431.0,64425064.0
2003-12-16,70400,71822,67555,69120,1692030,3131058.0,64425064.0
2003-12-17,69119,70256,66487,69689,1616082,3156828.0,64425064.0
2003-12-18,70257,73386,69688,73244,1028781,3317891.0,64425064.0
2003-12-19,74097,74240,72248,72533,575759,3285678.0,64425064.0
2003-12-22,72391,73955,71253,71822,438383,3253466.0,64425064.0
2003-12-23,73101,74523,72390,73956,512916,3350103.0,64425064.0
2003-12-24,75093,75804,73102,73244,381260,3317891.0,64425064.0
2003-12-26,73954,74807,73101,73956,420437,3350103.0,64425064.0
2003-12-29,73670,76087,73527,76089,360173,3446741.0,64425064.0
2003-12-30,76799,78506,76088,78222,519048,3543379.0,64425064.0
2004-01-02,78791,80782,78222,80782,558179,3659344.0,64425064.0
2004-01-05,80070,81207,79643,81067,443062,3672229.0,64425064.0
2004-01-06,81208,81351,79360,80071,448639,3627131.0,64425064.0
2004-01-07,79643,82487,79501,81778,434641,3704441.0,64425064.0
2004-01-08,82346,83057,80355,80640,917536,3652901.0,64425064.0
2004-01-09,79643,81207,79359,79929,812539,3620689.0,64425064.0
2004-01-12,81634,83056,80781,82489,499641,3736654.0,64425064.0
2004-01-13,83767,83767,82487,82489,425091,3736654.0,64425064.0
2004-01-14,82631,84906,82204,83484,491672,3781751.0,64425064.0
2004-01-15,83483,83483,81776,82347,433518,3730211.0,64425064.0
2004-01-16,83342,83484,82346,82631,258613,3743096.0,64425064.0
2004-01-19,83767,83910,80639,81067,324031,3672229.0,64425064.0
2004-01-20,81066,82631,81066,82204,354207,3723769.0,64425064.0
2004-01-26,83483,85047,81350,84907,528217,3846176.0,64425064.0
2004-01-27,85901,87750,85332,86756,864676,3929929.0,64425064.0
2004-01-28,87892,91305,85474,88036,807493,3987911.0,64425064.0
2004-01-29,88746,88746,82346,82631,757597,3743096.0,64425064.0
2004-01-30,83911,85617,83200,84622,467361,3833291.0,64425064.0
2004-02-02,82773,84764,82346,83484,432370,3781751.0,64425064.0
2004-02-03,82204,82915,77937,78080,910194,3536936.0,64425064.0
2004-02-04,79360,79360,75804,77653,683597,3517608.0,64425064.0
2004-02-05,77653,79786,77226,79644,337128,3607804.0,64425064.0
2004-02-06,79644,81777,78933,81351,636438,3685114.0,64425064.0
2004-02-09,81635,85760,81635,84053,534647,3807521.0,64425064.0
2004-02-10,84764,85048,82631,83342,233877,3775309.0,64425064.0
2004-02-11,83342,84480,81920,83911,398261,3801079.0,64425064.0
2004-02-12,83911,84622,81777,82773,493773,3749539.0,64425064.0
2004-02-13,82346,82773,80640,82773,347135,3749539.0,64425064.0
2004-02-16,81493,83911,81066,82773,482005,3749539.0,64425064.0
2004-02-17,83626,85475,82631,85191,450150,3859061.0,64425064.0
2004-02-18,85902,86897,83911,83911,253719,3801079.0,64425064.0
2004-02-19,84621,85474,82203,84196,280390,3813964.0,64425064.0
2004-02-20,84194,84763,82772,84196,283242,3813964.0,64425064.0
2004-02-23,84195,85048,82346,83200,439079,3768866.0,64425064.0
2004-02-24,81776,82487,80923,81067,427162,3672229.0,64425064.0
2004-02-25,81919,82061,81207,81778,343006,3704441.0,64425064.0
2004-02-26,80782,82204,80782,81351,270470,3685114.0,64425064.0
2004-02-27,81350,82203,81065,81778,290129,3704441.0,64425064.0
2004-03-02,83341,84905,82772,84907,358334,3846176.0,64425064.0
2004-03-03,84195,84764,83342,83342,294145,3775309.0,64425064.0
2004-03-04,84479,86185,83910,85476,618020,3871946.0,64425064.0
2004-03-05,84764,85333,83200,84622,564518,3833291.0,64425064.0
2004-03-08,85191,85191,83484,83911,272854,3801079.0,64425064.0
2004-03-09,83200,85475,82773,84764,458486,3839734.0,64425064.0
2004-03-10,84764,84764,81777,82631,416593,3743096.0,64425064.0
2004-03-11,80924,81777,79786,80213,626877,3633574.0,64425064.0
2004-03-12,79928,80071,73955,78222,521725,3543379.0,64425064.0
2004-03-15,78933,79928,78222,79502,285790,3601361.0,64425064.0
2004-03-16,78363,79216,76656,77227,301346,3498281.0,64425064.0
2004-03-17,78790,79501,77794,79076,314205,3582034.0,64425064.0
2004-03-18,79074,79927,77225,77369,447783,3504723.0,64425064.0
2004-03-19,77084,77511,74808,76231,608928,3453183.0,64425064.0
2004-03-22,75519,76087,74950,75236,282658,3408086.0,64425064.0
