엔케이물산(009810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-07-06,585592,616870,573428,594280,4119800,26231.0,7669892.0
2000-07-07,599495,632510,597757,608183,5870400,26845.0,7669892.0
2000-07-10,619578,699411,616107,699412,10879000,30871.0,7669892.0
2000-07-11,728083,768050,642938,651626,15083100,28762.0,7669892.0
2000-07-12,669000,748933,651624,748933,22984000,33057.0,7669892.0
2000-07-13,776736,849718,747196,781950,36114600,34515.0,7669892.0
2000-07-14,781947,787159,670736,695063,14745800,30680.0,7669892.0
2000-07-18,712441,719392,625558,656836,6144200,28992.0,7669892.0
2000-07-19,612509,648948,591688,600363,6293100,26499.0,7669892.0
2000-07-20,589953,647213,589953,602099,6845600,26576.0,7669892.0
2000-07-21,609921,630772,597757,608183,5378100,26845.0,7669892.0
2000-07-24,596017,608181,521297,531723,3716100,23470.0,7669892.0
2000-07-25,503921,561263,496970,531723,4907100,23470.0,7669892.0
2000-07-26,531726,550840,524776,536939,3813300,23700.0,7669892.0
2000-07-27,531723,561264,524773,535199,3099600,23623.0,7669892.0
2000-07-28,535198,542148,507395,517821,2505000,22856.0,7669892.0
2000-07-31,496969,521297,490018,521296,1393600,23010.0,7669892.0
2000-08-01,531728,552580,509137,543891,4215000,24007.0,7669892.0
2000-08-02,523038,561266,523038,533463,3221100,23547.0,7669892.0
2000-08-03,543888,564740,538675,549101,5463500,24237.0,7669892.0
2000-08-04,556050,556050,524772,524772,2839400,23163.0,7669892.0
2000-08-07,526511,536937,514348,519561,2146200,22933.0,7669892.0
2000-08-08,514346,535198,477855,495231,4130500,21859.0,7669892.0
2000-08-09,496970,521297,496970,502183,3614900,22166.0,7669892.0
2000-08-10,503922,509135,493496,500447,2712500,22089.0,7669892.0
2000-08-11,502185,543889,502185,529988,6643100,23393.0,7669892.0
2000-08-14,550053,609049,546583,609050,20036300,26883.0,7669892.0
2000-08-16,619397,621132,560407,569082,13220300,25119.0,7669892.0
2000-08-17,569021,572491,523916,532590,10942200,23508.0,7669892.0
2000-08-18,535200,543888,517823,523037,5620600,23086.0,7669892.0
2000-08-21,520441,553402,516972,527380,8626000,23278.0,7669892.0
2000-08-22,520435,532578,515231,522169,5489300,23899.0,7953016.0
2000-08-23,523878,529082,497857,506531,5482300,23183.0,7953016.0
2000-08-24,494344,511689,461388,482202,6710600,22070.0,7953016.0
2000-08-25,484806,503921,481331,486545,3830000,22268.0,7953016.0
2000-08-28,485678,497820,483943,487413,3675800,22308.0,7953016.0
2000-08-29,487406,494344,478733,482202,2782700,22070.0,7953016.0
2000-08-30,482201,492608,478732,483936,3175600,22149.0,7953016.0
2000-08-31,483069,488283,448316,463955,2668500,21235.0,7953016.0
2000-09-01,463959,476122,453533,462221,2023800,21155.0,7953016.0
2000-09-04,457931,503030,457931,490888,6205900,22467.0,7953016.0
2000-09-05,495234,498710,465694,467432,2609400,21394.0,7953016.0
2000-09-06,470904,483067,467428,469166,3878500,21473.0,7953016.0
2000-09-07,463957,486547,451794,451794,3818400,20678.0,7953016.0
2000-09-08,455267,457005,429202,434416,2939300,19883.0,7953016.0
2000-09-14,420513,500446,408349,460480,15978000,21075.0,7953016.0
2000-09-15,461304,468240,424885,438758,3902600,20081.0,7953016.0
2000-09-18,434418,434418,373599,377075,3670100,17258.0,7953016.0
2000-09-19,351007,399661,351007,368383,3606100,16860.0,7953016.0
2000-09-20,372758,402232,372758,384894,4497500,17616.0,7953016.0
2000-09-21,387499,415301,368384,389237,5218600,17815.0,7953016.0
2000-09-22,394448,403136,364908,364907,3141500,16701.0,7953016.0
2000-09-25,364908,378809,364908,368383,2361900,16860.0,7953016.0
2000-09-26,373599,378811,363172,370123,3609900,16940.0,7953016.0
2000-09-27,373597,387498,368384,375334,4803300,17179.0,7953016.0
2000-09-28,376192,386594,370992,370991,4069000,16980.0,7953016.0
2000-09-29,376192,377926,367524,370991,3465700,16980.0,7953016.0
2000-10-02,371859,385760,364909,371859,3179600,17019.0,7953016.0
2000-10-04,373599,384025,363172,373599,6137100,17099.0,7953016.0
2000-10-05,376233,395305,376233,388370,8030900,17775.0,7953016.0
2000-10-06,384841,386575,348437,362305,5301900,16582.0,7953016.0
2000-10-09,364907,370120,357956,357956,4505500,16383.0,7953016.0
2000-10-10,352745,364909,349269,352745,3317600,16145.0,7953016.0
2000-10-11,355254,356986,315396,318862,3933000,14594.0,7953016.0
2000-10-12,311911,334437,303246,311910,3956800,14276.0,7953016.0
2000-10-13,304089,305827,278024,286713,3911500,13122.0,7953016.0
2000-10-16,295400,321465,295400,312778,5276200,14315.0,7953016.0
2000-10-17,304092,312780,271076,278027,3385200,12725.0,7953016.0
2000-10-18,273647,277111,251132,263256,4232500,12049.0,7953016.0
2000-10-19,254585,277099,254585,259780,3158400,11890.0,7953016.0
2000-10-20,268455,273651,263260,264991,4081000,12128.0,7953016.0
2000-10-23,265864,276289,251962,255438,2653200,11691.0,7953016.0
2000-10-24,251060,254523,237208,242402,7206000,11094.0,7953016.0
2000-10-25,234586,246750,229373,229373,5582800,10498.0,7953016.0
2000-10-26,240740,263256,237276,263256,10762100,12049.0,7953016.0
2000-10-27,276286,302351,274548,302351,16522400,13838.0,7953016.0
2000-10-30,320396,346373,256317,259780,49984300,11890.0,7953016.0
2000-10-31,270286,298008,233902,298008,24593500,13639.0,7953016.0
2000-11-01,328416,342317,288450,302351,36613000,13838.0,7953016.0
2000-11-02,296217,317004,273697,278894,19327900,12765.0,7953016.0
2000-11-03,287519,294448,263271,268467,14133900,12287.0,7953016.0
2000-11-06,277245,308435,277245,308435,16630400,14117.0,7953016.0
2000-11-07,323208,347535,317995,324946,31573500,14872.0,7953016.0
2000-11-08,314519,319732,302355,314519,13904100,14395.0,7953016.0
2000-11-09,321466,361432,317990,361432,32846800,16542.0,7953016.0
2000-11-10,368386,394451,338845,347534,40008300,15906.0,7953016.0
2000-11-13,357959,397926,340582,366648,30958200,16781.0,7953016.0
2000-11-14,364031,395233,358830,360564,20544400,16503.0,7953016.0
2000-11-15,373599,377073,340582,340583,25565000,15588.0,7953016.0
2000-11-16,340585,352749,323208,328421,16940100,15031.0,7953016.0
2000-11-17,328420,333633,312781,314519,9634000,14395.0,7953016.0
2000-11-20,319733,357962,319733,331897,19565000,15190.0,7953016.0
2000-11-21,324052,327517,298058,317120,8739400,14514.0,7953016.0
2000-11-22,318832,322297,303236,308435,8849100,14117.0,7953016.0
2000-11-23,312780,319731,281503,281502,10507500,12884.0,7953016.0
2000-11-24,284114,301438,282381,285845,11521300,13083.0,7953016.0
2000-11-27,302352,304090,290189,293664,8812800,13441.0,7953016.0
2000-11-28,295403,297141,274551,274551,5727100,12566.0,7953016.0
2000-11-29,276288,290190,264125,274551,8952200,12566.0,7953016.0
2000-11-30,278025,284976,258911,271075,4626500,12407.0,7953016.0
2000-12-01,256317,264975,244193,259780,3017700,11890.0,7953016.0
2000-12-04,265862,281500,264124,267599,4679500,12248.0,7953016.0
2000-12-05,261524,268452,256328,263256,2621300,12049.0,7953016.0
2000-12-06,265865,281504,265865,265864,5376700,12168.0,7953016.0
2000-12-07,274550,278025,260648,267599,4599600,12248.0,7953016.0
2000-12-08,268475,284064,263279,270207,6299500,12367.0,7953016.0
2000-12-11,270211,277139,268479,271943,3272600,12446.0,7953016.0
2000-12-12,272055,311911,270322,311910,17801300,14276.0,7953016.0
2000-12-13,330154,340580,304089,312778,27837600,14315.0,7953016.0
2000-12-14,315353,315353,287629,303224,8045100,13878.0,7953016.0
2000-12-15,320669,348403,303335,348402,18435200,15946.0,7953016.0
2000-12-18,378810,390973,330154,342318,52499800,15667.0,7953016.0
2000-12-19,337881,353475,299761,304959,17101300,13958.0,7953016.0
2000-12-20,300618,351011,281504,295405,49170800,13520.0,7953016.0
2000-12-21,279762,323204,279762,293664,31922700,13441.0,7953016.0
2000-12-22,311041,312779,271074,271075,17402900,12407.0,7953016.0
2000-12-26,270115,287430,237216,244142,12651000,11174.0,7953016.0
2001-01-02,243270,279761,243270,272810,12826400,12486.0,7953016.0
2001-01-03,271996,304913,263335,289321,20195700,13242.0,7953016.0
2001-01-04,309304,317992,298878,304091,21942900,13918.0,7953016.0
2001-01-05,300614,307564,288450,290188,13004700,13282.0,7953016.0
2001-01-08,298878,333631,297140,333631,19717700,15270.0,7953016.0
2001-01-09,349274,363176,323209,331897,40851100,15190.0,7953016.0
2001-01-10,335366,357956,300613,302351,23907300,13838.0,7953016.0
2001-01-11,305830,347534,305830,347534,23279500,15906.0,7953016.0
2001-01-12,352746,399663,352746,399664,21510000,18292.0,7953016.0
2001-01-15,459612,459612,459612,459612,611000,21036.0,7953016.0
2001-01-16,528251,528251,394451,399664,75968600,18292.0,7953016.0
2001-01-17,388239,414238,339709,339710,35780200,15548.0,7953016.0
2001-01-18,347531,370121,342318,342318,22597500,15667.0,7953016.0
2001-01-19,344060,382289,344060,354486,24217300,16224.0,7953016.0
2001-01-22,347534,406615,347534,373599,25415800,17099.0,7953016.0
2001-01-26,387497,408349,354482,364907,20176700,16701.0,7953016.0
2001-01-29,372824,419644,364154,419645,33193700,19207.0,7953016.0
2001-01-30,424797,442136,384918,395321,29664500,18093.0,7953016.0
2001-01-31,407506,430049,393634,419645,29399300,19207.0,7953016.0
2001-02-01,413564,423991,389237,392713,13173200,17974.0,7953016.0
2001-02-02,391846,412652,384911,393580,15360300,18014.0,7953016.0
2001-02-05,384024,406613,371860,382286,10637900,17497.0,7953016.0
2001-02-06,390096,395298,372758,386629,8754600,17695.0,7953016.0
2001-02-07,385760,408349,382284,394448,16653900,18053.0,7953016.0
2001-02-08,399661,411824,394448,394448,9041400,18053.0,7953016.0
2001-02-09,401400,420513,392711,401399,21289200,18371.0,7953016.0
2001-02-12,403137,411824,390973,394448,9722500,18053.0,7953016.0
2001-02-13,403135,403135,384021,387496,9141000,17735.0,7953016.0
2001-02-14,391837,407442,376233,390104,17341500,17855.0,7953016.0
2001-02-15,390974,394450,380548,382286,6758300,17497.0,7953016.0
2001-02-16,382285,387498,371859,371859,6833600,17019.0,7953016.0
2001-02-19,368386,385763,368386,373599,7267200,17099.0,7953016.0
2001-02-20,377069,396184,375332,384020,12861600,17576.0,7953016.0
2001-02-21,386611,390078,376209,377943,5641600,17298.0,7953016.0
2001-02-22,373595,378808,351005,357956,6844200,16383.0,7953016.0
2001-02-23,357956,368382,352743,357956,5733600,16383.0,7953016.0
2001-02-26,357957,368383,356219,368383,5141400,16860.0,7953016.0
2001-02-27,372688,377889,355355,357088,4298700,16343.0,7953016.0
2001-02-28,353664,395271,350196,376202,10596100,17218.0,7953016.0
2001-03-02,377967,416110,377967,388370,31667400,17775.0,7953016.0
2001-03-05,390973,446577,375334,394448,69274700,18053.0,7953016.0
2001-03-06,404874,422250,364908,364907,34163300,16701.0,7953016.0
2001-03-07,372706,377907,357105,362305,11851900,16582.0,7953016.0
2001-03-08,364910,373599,361435,370123,11126800,16940.0,7953016.0
2001-03-09,366646,385761,366646,375334,11914300,17179.0,7953016.0
2001-03-12,380547,404874,356219,364907,20209800,16701.0,7953016.0
2001-03-13,357961,357961,316257,317994,15308900,14554.0,7953016.0
2001-03-14,330159,338848,326684,331897,8619000,15190.0,7953016.0
2001-03-15,286716,324945,286716,317994,7839800,14554.0,7953016.0
2001-03-16,317119,329249,311920,315386,5875100,14435.0,7953016.0
2001-03-19,327517,332716,313654,317120,6358800,14514.0,7953016.0
2001-03-20,318853,327517,311921,317120,3653000,14514.0,7953016.0
2001-03-21,304979,317109,304979,311910,4413200,14276.0,7953016.0
2001-03-22,311890,322287,304959,304959,4314400,13958.0,7953016.0
2001-03-23,312779,326680,302353,326680,4195100,14952.0,7953016.0
2001-03-26,317991,326679,307564,309302,11655200,14156.0,7953016.0
2001-03-27,309301,316252,298875,302351,6358700,13838.0,7953016.0
2001-03-28,304089,307564,283236,283237,7819600,12963.0,7953016.0
2001-03-29,241535,241535,241535,241535,1239600,11055.0,7953016.0
2001-03-30,205911,205911,205911,205910,484800,9424.0,7953016.0
2001-04-02,205911,205911,205911,205910,0,9424.0,7953016.0
2001-04-03,175503,175503,175503,175502,3800,8033.0,7953016.0
2001-04-04,149438,149438,149438,149437,47200,6840.0,7953016.0
2001-04-06,127715,127715,127715,127715,19811800,5845.0,7953016.0
2001-04-09,108603,108603,108603,108603,216600,4971.0,7953016.0
2001-04-10,99044,104258,93831,93832,23492000,4295.0,7953016.0
2001-04-11,99046,107734,99046,107735,6600900,4931.0,7953016.0
2001-04-12,107737,121639,102525,102524,18443900,4692.0,7953016.0
2001-04-13,100786,100786,93836,95573,10683000,4374.0,7953016.0
2001-04-16,97311,102524,97311,99049,5751400,4533.0,7953016.0
2001-04-17,99046,109472,99046,104259,6065200,4772.0,7953016.0
2001-04-18,111208,112946,105995,112946,7623900,5169.0,7953016.0
2001-04-19,107737,114689,102525,102524,8247600,4692.0,7953016.0
2001-04-20,103343,106788,98176,98176,5619500,4493.0,7953016.0
2001-04-23,102521,102521,97307,97308,5358100,4454.0,7953016.0
2001-04-24,98176,99898,94731,98176,5144800,4493.0,7953016.0
2001-04-25,99898,99898,94731,98176,2941800,4493.0,7953016.0
2001-04-26,96483,105097,96483,101651,6412200,4653.0,7953016.0
2001-04-27,101620,101620,96453,98176,3778500,4493.0,7953016.0
2001-04-30,98192,99915,96470,99916,4306400,4573.0,7953016.0
2001-05-02,100784,107734,100784,107735,8704900,4931.0,7953016.0
2001-05-03,105995,123372,105995,123373,6602800,5647.0,7953016.0
2001-05-04,141513,141513,124256,125981,23480700,5766.0,7953016.0
2001-05-07,123372,130323,118159,119897,10541400,5488.0,7953016.0
2001-05-08,121636,137275,121636,137275,8809900,6283.0,7953016.0
2001-05-09,142486,142486,123373,126848,18770400,5806.0,7953016.0
2001-05-10,125111,133799,125111,130324,6137600,5965.0,7953016.0
2001-05-11,124239,129417,124239,124240,5692200,5686.0,7953016.0
2001-05-14,139011,142486,128585,142486,11356600,6521.0,7953016.0
2001-05-15,141619,155436,138165,141619,10153600,6482.0,7953016.0
2001-05-16,141640,152004,141640,145095,4315400,6641.0,7953016.0
2001-05-17,138177,150268,138177,143359,4718500,6561.0,7953016.0
2001-05-18,147702,147702,139013,140751,3810900,6442.0,7953016.0
2001-05-21,139013,145964,139013,144226,4283000,6601.0,7953016.0
2001-05-22,145961,165076,145961,165075,9696300,7555.0,7953016.0
2001-05-23,172029,189405,166816,189405,13815300,8669.0,7953016.0
2001-05-24,185931,185931,172030,177243,7169100,8112.0,7953016.0
2001-05-25,170291,173766,161603,166816,5617400,7635.0,7953016.0
2001-05-28,166814,182453,166814,175502,3818800,8033.0,7953016.0
2001-05-29,172029,182455,172029,173767,3154600,7953.0,7953016.0
2001-05-30,172888,179803,169429,171159,3071200,7834.0,7953016.0
2001-05-31,165077,165077,152913,152913,3271600,6999.0,7953016.0
2001-06-01,151176,159864,151176,159864,3026800,7317.0,7953016.0
2001-06-04,159863,172026,159863,168551,3202300,7714.0,7953016.0
2001-06-05,161599,191139,156387,191140,4186000,8748.0,7953016.0
2001-06-07,175504,178979,170291,170291,3873200,7794.0,7953016.0
2001-06-08,164238,169424,164238,169424,2632200,7754.0,7953016.0
2001-06-11,168553,173767,166816,170291,1932800,7794.0,7953016.0
2001-06-12,169411,169411,164226,167683,2795100,7675.0,7953016.0
2001-06-13,168552,168552,159864,159864,3174400,7317.0,7953016.0
2001-06-14,159867,163343,156392,158130,2895000,7237.0,7953016.0
2001-06-15,158129,158129,154655,154654,2475100,7078.0,7953016.0
2001-06-18,152913,156388,145962,145962,2894800,6681.0,7953016.0
2001-06-19,145115,158936,145115,148570,3709800,6800.0,7953016.0
2001-06-20,150318,158957,150318,152046,3877200,6959.0,7953016.0
2001-06-21,159864,159864,149438,156389,1964300,7158.0,7953016.0
2001-06-22,155508,155508,152052,153780,1841500,7038.0,7953016.0
2001-06-25,152166,176375,152166,176375,8332500,8072.0,7953016.0
2001-06-26,172029,180717,170292,173767,6074100,7953.0,7953016.0
2001-06-27,172028,178978,166814,178978,3619600,8192.0,7953016.0
2001-06-28,184193,184193,173767,173767,4938500,7953.0,7953016.0
2001-06-29,182455,199831,172029,196356,8434700,8987.0,7953016.0
2001-07-02,192882,217209,192882,210259,5880500,9623.0,7953016.0
2001-07-03,229371,241535,213732,241535,8138100,11055.0,7953016.0
2001-07-04,246750,278029,245013,246751,10814100,11293.0,7953016.0
2001-07-05,241537,241537,220685,229373,4867000,10498.0,7953016.0
2001-07-06,211992,257171,211992,250221,5420700,11452.0,7953016.0
2001-07-09,212862,212862,212862,212862,1286400,9742.0,7953016.0
2001-07-10,181587,181587,181587,181586,1450100,8311.0,7953016.0
2001-07-11,166815,208519,166815,182454,13909800,8351.0,7953016.0
2001-07-12,192881,192881,185930,189405,4282800,8669.0,7953016.0
2001-07-13,199835,199835,161606,161606,6398800,7396.0,7953016.0
2001-07-16,173764,178978,161601,172027,8616200,7873.0,7953016.0
2001-07-18,173764,175502,166814,168551,3754500,7714.0,7953016.0
2001-07-19,172989,193747,172989,193748,3753400,8868.0,7953016.0
2001-07-20,217204,217204,191139,191140,8606000,8748.0,7953016.0
2001-07-23,188441,188441,162509,169424,2585400,7754.0,7953016.0
2001-07-24,165078,173767,147702,173767,1891200,7953.0,7953016.0
2001-07-25,165076,182452,159862,165075,1572500,7555.0,7953016.0
2001-07-26,165081,168556,161606,161606,2129700,7396.0,7953016.0
2001-07-27,155547,164188,155547,160732,2636900,7357.0,7953016.0
2001-07-30,160750,167664,160750,164207,1554700,7516.0,7953016.0
2001-07-31,165930,165930,160744,162473,823400,7436.0,7953016.0
2001-08-01,163340,166815,163340,166816,1970500,7635.0,7953016.0
2001-08-02,166816,173767,166816,170291,1813900,7794.0,7953016.0
2001-08-03,171188,181562,171188,176375,2088500,8072.0,7953016.0
2001-08-06,175502,177240,172027,172027,1300600,7873.0,7953016.0
2001-08-07,170292,187669,168555,180718,2271000,8271.0,7953016.0
2001-08-08,187669,187669,180718,180718,1766800,8271.0,7953016.0
2001-08-09,184193,184193,173767,173767,1543100,7953.0,7953016.0
2001-08-10,172905,179822,172905,174634,997500,7993.0,7953016.0
2001-08-13,175504,178980,170292,173767,1183200,7953.0,7953016.0
2001-08-14,170289,173764,168551,172027,1190500,7873.0,7953016.0
2001-08-16,173765,182453,173765,178978,2833500,8192.0,7953016.0
2001-08-17,178978,205043,178978,205043,5601200,9385.0,7953016.0
2001-08-20,208521,232848,189406,206783,8614500,9464.0,7953016.0
2001-08-21,208518,208518,194617,205043,3011400,9385.0,7953016.0
2001-08-22,203305,225896,184192,208519,4251400,9544.0,7953016.0
2001-08-23,205041,208517,194615,194615,2493800,8907.0,7953016.0
2001-08-24,196353,196353,185926,191140,1515000,8748.0,7953016.0
2001-08-27,191143,206782,191143,199832,1219100,9146.0,7953016.0
2001-08-28,196354,205043,191141,198092,1391100,9066.0,7953016.0
2001-08-29,199828,206779,194615,194615,1540500,8907.0,7953016.0
2001-08-30,192881,199831,184193,199832,1728600,9146.0,7953016.0
2001-08-31,199832,217209,199832,206783,6422400,9464.0,7953016.0
2001-09-03,208521,217209,201570,210259,3002100,9623.0,7953016.0
2001-09-04,213733,217208,199831,199832,2779100,9146.0,7953016.0
2001-09-05,191139,203303,191139,191140,2004100,8748.0,7953016.0
2001-09-06,196353,199828,189402,194615,1705400,8907.0,7953016.0
2001-09-07,194617,208519,194617,208519,2210400,9544.0,7953016.0
2001-09-10,208521,225897,206783,206783,5411500,9464.0,7953016.0
2001-09-11,215471,215471,205045,206783,2558600,9464.0,7953016.0
2001-09-12,176375,176375,176375,176375,418600,8072.0,7953016.0
2001-09-13,173026,202441,173026,202440,3038800,9265.0,7953016.0
2001-09-14,215471,215471,175504,177243,5389900,8112.0,7953016.0
2001-09-17,175505,175505,151177,151178,5339000,6919.0,7953016.0
2001-09-18,151177,151177,151177,151178,0,6919.0,7953016.0
2001-09-19,151177,151177,151177,151178,0,,
2001-09-20,151177,151177,151177,151178,0,,
2001-09-21,151177,151177,151177,151178,0,,
2001-09-24,151177,151177,151177,151178,0,,
2001-09-25,151177,151177,151177,151178,0,,
2001-09-26,151177,151177,151177,151178,0,,
2001-09-27,151177,151177,151177,151178,0,,
2001-09-28,151177,151177,151177,151178,0,,
2001-10-04,151177,151177,151177,151178,0,,
