아모레퍼시픽(090430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-01,246563,251064,238961,250064,17171,14614622.0,5845849.0
2014-12-02,249064,252965,247663,248064,15998,14497706.0,5845849.0
2014-12-03,247463,251064,245563,248964,12370,14550318.0,5845849.0
2014-12-04,247963,249364,245863,247064,8915,14439247.0,5845849.0
2014-12-05,246663,249064,245063,247664,10988,14474322.0,5845849.0
2014-12-08,244162,247663,236060,237061,25937,13854662.0,5845849.0
2014-12-09,237161,237961,229459,231360,23244,13521449.0,5845849.0
2014-12-10,233060,239761,230059,232360,20891,13579907.0,5845849.0
2014-12-11,231559,235860,222257,222657,33471,13012860.0,5845849.0
2014-12-12,224257,228058,222857,227559,13689,13299306.0,5845849.0
2014-12-15,225057,227458,218456,223257,14880,13047935.0,5845849.0
2014-12-16,220456,226658,220356,223858,15505,13083010.0,5845849.0
2014-12-17,226858,226858,223057,225258,12237,13164852.0,5845849.0
2014-12-18,228058,228558,223057,225358,15579,13170698.0,5845849.0
2014-12-19,227558,228058,224457,226058,14230,13211619.0,5845849.0
2014-12-22,225057,229559,225057,229059,9027,13386994.0,5845849.0
2014-12-23,229058,230859,223257,227259,8901,13281769.0,5845849.0
2014-12-24,227458,228758,225358,226858,6747,13258386.0,5845849.0
2014-12-26,225257,228758,223757,224558,9249,13123931.0,5845849.0
2014-12-29,224957,226058,222557,223958,6978,13088856.0,5845849.0
2014-12-30,225458,225458,221557,222057,15588,12977785.0,5845849.0
2015-01-02,221156,233059,221156,233060,12060,13620828.0,5845849.0
2015-01-05,230059,233160,227658,230759,11547,13486374.0,5845849.0
2015-01-06,227958,230359,221957,223958,16052,13088856.0,5845849.0
2015-01-07,224557,224657,212554,214455,24564,12533500.0,5845849.0
2015-01-08,212854,216055,206953,216056,37942,12627034.0,5845849.0
2015-01-09,216155,221557,214555,216656,25083,12662109.0,5845849.0
2015-01-12,215255,222557,215155,222357,15277,12995322.0,5845849.0
2015-01-13,224557,234160,223457,233560,29205,13650057.0,5845849.0
2015-01-14,235060,238461,229459,231460,15744,13527295.0,5845849.0
2015-01-15,230159,239361,230159,237261,10720,13866354.0,5845849.0
2015-01-16,235160,243162,233760,236361,15512,13813741.0,5845849.0
2015-01-19,234160,239561,234060,236561,8797,13825433.0,5845849.0
2015-01-20,238561,249464,238261,245063,21934,14322330.0,5845849.0
2015-01-21,245163,249864,242062,245363,13448,14339868.0,5845849.0
2015-01-22,249364,252064,246463,249564,12721,14585393.0,5845849.0
2015-01-23,250164,260066,250164,260067,22194,15199207.0,5845849.0
2015-01-26,261167,268269,260367,267969,14947,15661029.0,5845849.0
2015-01-27,270969,276171,263467,267769,16122,15649338.0,5845849.0
2015-01-28,267868,269069,260066,265568,15466,15520729.0,5845849.0
2015-01-29,266068,271069,262067,268069,18772,15666875.0,5845849.0
2015-01-30,271069,275070,265168,265168,14512,15497346.0,5845849.0
2015-02-02,262567,268569,260867,267069,8830,15608417.0,5845849.0
2015-02-03,267268,269669,264668,269669,13121,15760409.0,5845849.0
2015-02-04,273770,277771,269969,273070,24918,15959168.0,5845849.0
2015-02-05,274970,284973,274370,283573,19222,16572982.0,5845849.0
2015-02-06,286673,293075,283573,284073,14803,16602211.0,5845849.0
2015-02-09,286473,288974,279071,285073,13790,16660670.0,5845849.0
2015-02-10,285773,285873,274470,280072,20389,16368377.0,5845849.0
2015-02-11,280372,285873,280172,282273,14008,16496986.0,5845849.0
2015-02-12,280372,284573,275270,277271,14394,16204693.0,5845849.0
2015-02-13,276071,288074,276071,288074,14055,16836045.0,5845849.0
2015-02-16,286573,289874,280172,280472,9155,16391761.0,5845849.0
2015-02-17,280572,280572,276171,278372,6600,16268998.0,5845849.0
2015-02-23,282372,287974,279171,287474,15062,16800970.0,5845849.0
2015-02-24,285373,300077,285373,297377,19257,17379709.0,5845849.0
2015-02-25,302577,304078,290274,293576,17881,17157567.0,5845849.0
2015-02-26,290074,293375,283873,285574,15258,16689899.0,5845849.0
2015-02-27,285573,287974,282072,285574,14858,16689899.0,5845849.0
2015-03-02,285873,287974,282272,284973,11452,16654824.0,5845849.0
2015-03-03,280872,326684,277571,286074,41363,16719128.0,5845849.0
2015-03-04,286173,289074,273770,278072,31811,16251460.0,5845849.0
2015-03-05,272070,279772,271269,274171,21690,16023472.0,5845849.0
2015-03-06,273870,283973,273870,282573,16139,16514523.0,5845849.0
2015-03-09,280172,286973,277671,280872,11918,16415144.0,5845849.0
2015-03-10,283472,283472,276171,276271,10739,16146235.0,5845849.0
2015-03-11,278771,290074,276571,286274,23696,16730820.0,5845849.0
2015-03-12,283272,292975,283272,289074,14694,16894504.0,5845849.0
2015-03-13,291074,294075,288074,290075,10028,16952962.0,5845849.0
2015-03-16,290674,305078,288274,303978,19649,17765535.0,5845849.0
2015-03-17,307879,312380,304678,312380,18983,18256586.0,5845849.0
2015-03-18,307079,315381,304778,308479,15370,18028598.0,5845849.0
2015-03-19,313880,323883,305578,319082,18365,18648258.0,5845849.0
2015-03-20,317181,326083,317181,322183,18551,18829480.0,5845849.0
2015-03-23,323183,324483,313480,315181,14256,18420270.0,5845849.0
2015-03-24,316281,328984,313080,327984,16836,19168539.0,5845849.0
2015-03-25,328084,339087,328084,337487,19371,19723895.0,5845849.0
2015-03-26,342088,344988,320382,326884,26338,19104235.0,5845849.0
2015-03-27,327484,332985,319882,326084,18743,19057468.0,5845849.0
2015-03-30,322983,333385,322182,324183,14332,18946397.0,5845849.0
2015-03-31,328284,336386,325783,335586,20968,19612823.0,5845849.0
2015-04-01,333885,341087,330585,333786,16123,19507598.0,5845849.0
2015-04-02,332085,335886,322182,325284,21471,19010701.0,5845849.0
2015-04-03,325383,328884,321282,324884,13643,18987318.0,5845849.0
2015-04-06,324983,327584,318081,325484,14786,19022393.0,5845849.0
2015-04-07,327884,328084,322583,323983,11082,18934705.0,5845849.0
2015-04-08,323083,332085,322082,332085,15250,19408219.0,5845849.0
2015-04-09,334286,336986,328284,329685,21081,19267918.0,5845849.0
2015-04-10,331885,360092,328684,355391,35165,20770301.0,5845849.0
2015-04-13,360192,383098,356191,370095,28118,21629641.0,5845849.0
2015-04-14,369695,370095,355091,357892,26251,20916448.0,5845849.0
2015-04-15,357892,378697,357592,375097,26651,21921934.0,5845849.0
2015-04-16,376296,386399,372195,375097,29462,21921934.0,5845849.0
2015-04-17,380097,395901,378897,391101,30089,22857270.0,5845849.0
2015-04-20,400102,403103,388800,390601,33233,22828040.0,5845849.0
2015-04-21,382798,389200,380798,388500,49676,22705278.0,5845849.0
2015-04-22,0,0,0,388500,0,22705278.0,5845849.0
2015-04-23,0,0,0,388500,0,,
2015-04-24,0,0,0,388500,0,,
2015-04-27,0,0,0,388500,0,,
2015-04-28,0,0,0,388500,0,,
2015-04-29,0,0,0,388500,0,,
2015-04-30,0,0,0,388500,0,,
2015-05-04,0,0,0,388500,0,,
2015-05-06,0,0,0,388500,0,,
2015-05-07,0,0,0,388500,0,,
2015-05-08,386000,391500,368500,376500,1106817,22009621.0,58458490.0
2015-05-11,385000,401500,381000,388000,722519,22681894.0,58458490.0
2015-05-12,383500,388500,376000,376500,343900,22009621.0,58458490.0
2015-05-13,381000,395500,379000,389000,377037,22740353.0,58458490.0
2015-05-14,400000,401500,383500,387000,391122,22623436.0,58458490.0
2015-05-15,388000,397000,387000,395000,293197,23091104.0,58458490.0
2015-05-18,399000,444000,388500,436500,819787,25517131.0,58458490.0
2015-05-19,443000,449000,423500,428000,484498,25020234.0,58458490.0
2015-05-20,427000,434000,420500,426500,298185,24932546.0,58458490.0
2015-05-21,425000,432000,421500,422500,223083,24698712.0,58458490.0
2015-05-22,421000,424500,405000,406000,326737,23734147.0,58458490.0
2015-05-26,408000,418000,392000,402500,310163,23529542.0,58458490.0
2015-05-27,398500,409500,391000,406500,261818,23763376.0,58458490.0
2015-05-28,405000,414000,396500,400000,212377,23383396.0,58458490.0
2015-05-29,399000,419000,399000,404000,302037,23617230.0,58458490.0
2015-06-01,401000,402000,380000,387500,309752,22652665.0,58458490.0
2015-06-02,380500,386500,368500,370000,420963,21629641.0,58458490.0
2015-06-03,362000,384500,356000,381000,461541,22272685.0,58458490.0
2015-06-04,383000,407000,382000,400000,439093,23383396.0,58458490.0
2015-06-05,393500,399000,386000,387500,275249,22652665.0,58458490.0
2015-06-08,388500,399500,382000,399500,175165,23354167.0,58458490.0
2015-06-09,395500,404000,395000,399000,120966,23324938.0,58458490.0
2015-06-10,402500,405000,385000,389000,197574,22740353.0,58458490.0
2015-06-11,390500,393000,380000,380000,210576,22214226.0,58458490.0
2015-06-12,381000,393000,380500,382500,221367,22360372.0,58458490.0
2015-06-15,383000,383000,364000,378500,206877,22126538.0,58458490.0
2015-06-16,374500,392500,373500,387500,194109,22652665.0,58458490.0
2015-06-17,395000,406500,387500,390000,223487,22798811.0,58458490.0
2015-06-18,399000,404500,393000,402500,208603,23529542.0,58458490.0
2015-06-19,408000,408000,391500,395000,176072,23091104.0,58458490.0
2015-06-22,403000,404500,390500,394000,97590,23032645.0,58458490.0
2015-06-23,398000,398500,390500,394500,100408,23061874.0,58458490.0
2015-06-24,397500,403500,395000,403500,172854,23588001.0,58458490.0
2015-06-25,400500,403500,396500,401500,119434,23471084.0,58458490.0
2015-06-26,403000,422500,398500,419000,284852,24494107.0,58458490.0
2015-06-29,412000,426500,409500,418500,206177,24464878.0,58458490.0
2015-06-30,418000,424000,417000,418000,192839,24435649.0,58458490.0
2015-07-01,415500,432500,415000,431000,235768,25195609.0,58458490.0
2015-07-02,438000,455500,435500,445000,373048,26014028.0,58458490.0
2015-07-03,445500,452000,434500,444000,161079,25955570.0,58458490.0
2015-07-06,435500,440000,426500,427000,170558,24961775.0,58458490.0
2015-07-07,418000,420000,370000,384000,869039,22448060.0,58458490.0
2015-07-08,386000,393500,368500,380000,377747,22214226.0,58458490.0
2015-07-09,370000,382500,366000,380000,333999,22214226.0,58458490.0
2015-07-10,380000,387500,375500,382000,291465,22331143.0,58458490.0
2015-07-13,382500,400000,381500,398000,179298,23266479.0,58458490.0
2015-07-14,403500,405000,394500,400000,167988,23383396.0,58458490.0
2015-07-15,400500,403000,399500,402000,124462,23500313.0,58458490.0
2015-07-16,403500,404000,391500,398000,181281,23266479.0,58458490.0
2015-07-17,396000,403000,393500,402000,146812,23500313.0,58458490.0
2015-07-20,398500,412000,398500,410000,129378,23967981.0,58458490.0
2015-07-21,414000,421000,399500,403000,100289,23558771.0,58458490.0
2015-07-22,400000,400000,386000,391500,201444,22886499.0,58458490.0
2015-07-23,392000,402500,391500,400000,114518,23383396.0,58458490.0
2015-07-24,400500,403500,391500,394000,101440,23032645.0,58458490.0
2015-07-27,410000,413500,401500,404500,227317,23646459.0,58458490.0
2015-07-28,406000,411500,398000,411500,188537,24055669.0,58458490.0
2015-07-29,415000,428000,412000,423500,268038,24757171.0,58458490.0
2015-07-30,423500,427000,404500,406000,136413,23734147.0,58458490.0
2015-07-31,412000,416500,401000,411000,104749,24026439.0,58458490.0
2015-08-03,412000,413000,404000,410000,74444,23967981.0,58458490.0
2015-08-04,409500,410000,399000,407000,115346,23792605.0,58458490.0
2015-08-05,402500,415000,401500,408000,126752,23851064.0,58458490.0
2015-08-06,410500,410500,400000,403000,154172,23558771.0,58458490.0
2015-08-07,403000,409000,397000,407500,85398,23821835.0,58458490.0
2015-08-10,406000,415500,405500,415500,78844,24289503.0,58458490.0
2015-08-11,418000,420500,398500,401000,173822,23441854.0,58458490.0
2015-08-12,397500,398500,355000,376000,512494,21980392.0,58458490.0
2015-08-13,376000,396000,374000,378000,421188,22097309.0,58458490.0
2015-08-17,378500,383500,366000,380500,258166,22243455.0,58458490.0
2015-08-18,378500,383000,355500,362000,251348,21161973.0,58458490.0
2015-08-19,355000,366500,335500,346000,407147,20226638.0,58458490.0
2015-08-20,344000,353000,337000,340000,250952,19875887.0,58458490.0
2015-08-21,328000,346500,320000,344000,273934,20109721.0,58458490.0
2015-08-24,340500,342500,330000,335500,309920,19612823.0,58458490.0
2015-08-25,335500,345500,327500,340500,345858,19905116.0,58458490.0
2015-08-26,345000,366500,339000,361000,348405,21103515.0,58458490.0
2015-08-27,371000,392000,367500,380000,438602,22214226.0,58458490.0
2015-08-28,380500,382000,372500,379000,236450,22155768.0,58458490.0
2015-08-31,384000,384000,370500,378500,164046,22126538.0,58458490.0
2015-09-01,374000,381000,362500,363500,223526,21249661.0,58458490.0
2015-09-02,355000,368500,354500,362000,246546,21161973.0,58458490.0
2015-09-03,364000,367500,343000,345500,352736,20197408.0,58458490.0
2015-09-04,343000,346000,331000,332000,361949,19408219.0,58458490.0
2015-09-07,334500,338000,325000,331500,236996,19378989.0,58458490.0
2015-09-08,331500,336500,311500,320500,243109,18735946.0,58458490.0
2015-09-09,327000,347000,327000,346500,344005,20255867.0,58458490.0
2015-09-10,343000,359000,338000,357000,366816,20869681.0,58458490.0
2015-09-11,351000,356500,344500,351000,194093,20518930.0,58458490.0
2015-09-14,349000,361000,345000,350000,127015,20460472.0,58458490.0
2015-09-15,350000,352500,345000,349500,121559,20431242.0,58458490.0
2015-09-16,351500,354000,347500,350000,216427,20460472.0,58458490.0
2015-09-17,358500,359500,353000,354500,186204,20723535.0,58458490.0
2015-09-18,361000,373000,358500,373000,378818,21805017.0,58458490.0
2015-09-21,372000,372000,363000,366000,155566,21395807.0,58458490.0
2015-09-22,370000,375000,366500,375000,127563,21921934.0,58458490.0
2015-09-23,369000,374000,366000,370500,179259,21658871.0,58458490.0
2015-09-24,374500,378500,371500,376000,116054,21980392.0,58458490.0
2015-09-25,375000,375500,365000,366500,199555,21425037.0,58458490.0
2015-09-30,366500,385000,366500,385000,306624,22506519.0,58458490.0
2015-10-01,385500,389000,380500,388500,188995,22711123.0,58458490.0
2015-10-02,388000,400000,381500,396500,277771,23178791.0,58458490.0
2015-10-05,399000,404000,382500,389000,216705,22740353.0,58458490.0
2015-10-06,395500,397500,389000,396000,127850,23149562.0,58458490.0
2015-10-07,392000,395500,373500,379000,239513,22155768.0,58458490.0
2015-10-08,380000,382000,368000,382000,223714,22331143.0,58458490.0
2015-10-12,377500,379000,365000,365000,244388,21337349.0,58458490.0
2015-10-13,363000,367500,354500,358500,295634,20957369.0,58458490.0
2015-10-14,355500,366000,354500,362500,127205,21191203.0,58458490.0
2015-10-15,360500,370500,358000,367000,124082,21454266.0,58458490.0
2015-10-16,370000,373000,366500,373000,122855,21805017.0,58458490.0
2015-10-19,372000,373000,365000,369500,88756,21600412.0,58458490.0
2015-10-20,369500,370000,363500,367500,112622,21483495.0,58458490.0
2015-10-21,368000,368000,363500,364500,87541,21308120.0,58458490.0
2015-10-22,364500,369000,362500,367500,117356,21483495.0,58458490.0
2015-10-23,371000,380000,371000,376000,202761,21980392.0,58458490.0
2015-10-26,376500,379500,370000,377000,104028,22038851.0,58458490.0
2015-10-27,376500,381500,371000,375500,95436,21951163.0,58458490.0
2015-10-28,379000,386000,376000,385500,288311,22535748.0,58458490.0
2015-10-29,388500,391500,380000,381500,107370,22301914.0,58458490.0
2015-10-30,381500,386000,367500,377500,286690,22068080.0,58458490.0
2015-11-02,377500,395000,377000,392500,267499,22944957.0,58458490.0
2015-11-03,395000,399500,392500,399500,209334,23354167.0,58458490.0
2015-11-04,398500,403000,396000,400000,112036,23383396.0,58458490.0
2015-11-05,396000,396000,385500,388500,119551,22711123.0,58458490.0
2015-11-06,385500,394000,384000,388000,92575,22681894.0,58458490.0
2015-11-09,387000,387000,376500,379000,85772,22155768.0,58458490.0
2015-11-10,374500,379000,371000,373000,74680,21805017.0,58458490.0
2015-11-11,373000,379500,372500,374500,68217,21892705.0,58458490.0
2015-11-12,377000,378500,370500,373500,54375,21834246.0,58458490.0
2015-11-13,373500,386000,372500,385500,118532,22535748.0,58458490.0
2015-11-16,378000,388500,375000,387500,159044,22652665.0,58458490.0
2015-11-17,388000,391500,385500,390000,149100,22798811.0,58458490.0
2015-11-18,390000,391500,383000,386500,115260,22594206.0,58458490.0
2015-11-19,387000,395000,384000,394500,146362,23061874.0,58458490.0
2015-11-20,395000,399000,391500,398500,126217,23295708.0,58458490.0
2015-11-23,400000,410000,399500,409500,197894,23938752.0,58458490.0
2015-11-24,409500,417000,404500,415500,150439,24289503.0,58458490.0
2015-11-25,415000,418500,408000,408500,112346,23880293.0,58458490.0
2015-11-26,412500,417000,410500,414000,70262,24201815.0,58458490.0
2015-11-27,416000,417000,408500,412500,74684,24114127.0,58458490.0
2015-11-30,413500,413500,401000,403500,173323,23588001.0,58458490.0
2015-12-01,410000,420000,407000,418500,156465,24464878.0,58458490.0
2015-12-02,423500,432000,419000,426000,166938,24903317.0,58458490.0
2015-12-03,425000,425000,412000,415500,83624,24289503.0,58458490.0
2015-12-04,406500,413500,406000,407000,89656,23792605.0,58458490.0
2015-12-07,415500,415500,405000,405000,57815,23675688.0,58458490.0
2015-12-08,402000,413500,401500,403000,73920,23558771.0,58458490.0
2015-12-09,408000,413000,404500,409000,75426,23909522.0,58458490.0
2015-12-10,409500,410000,400000,403000,149631,23558771.0,58458490.0
2015-12-11,402000,405500,399500,403000,97457,23558771.0,58458490.0
2015-12-14,400000,401500,392000,401500,96293,23471084.0,58458490.0
2015-12-15,405000,405000,397000,400500,107043,23412625.0,58458490.0
2015-12-16,407000,413000,402500,412500,114644,24114127.0,58458490.0
2015-12-17,416000,418000,408000,414000,124532,24201815.0,58458490.0
2015-12-18,412000,412000,405000,407000,80206,23792605.0,58458490.0
2015-12-21,409000,415000,406000,411000,87407,24026439.0,58458490.0
2015-12-22,411500,415500,408500,414000,77681,24201815.0,58458490.0
2015-12-23,414500,415500,410500,414500,57752,24231044.0,58458490.0
2015-12-24,414500,418000,410000,412000,63094,24084898.0,58458490.0
2015-12-28,412000,414000,407500,410000,66665,23967981.0,58458490.0
2015-12-29,406500,416500,406500,414000,55420,24201815.0,58458490.0
2015-12-30,414000,423500,412500,414500,86540,24231044.0,58458490.0
2016-01-04,415000,422500,411500,412500,88054,24114127.0,58458490.0
2016-01-05,412500,414000,408000,410500,127181,23997210.0,58458490.0
2016-01-06,413000,418500,406000,417000,127826,24377190.0,58458490.0
2016-01-07,410500,426500,409500,410000,144797,23967981.0,58458490.0
2016-01-08,406500,415000,401000,413000,95813,24143356.0,58458490.0
2016-01-11,410500,416500,405500,405500,74387,23704918.0,58458490.0
2016-01-12,410000,410500,403500,405500,85924,23704918.0,58458490.0
2016-01-13,409000,414500,405500,412000,85208,24084898.0,58458490.0
2016-01-14,405500,409500,387500,392000,256823,22915728.0,58458490.0
2016-01-15,398500,399000,378500,382000,269355,22331143.0,58458490.0
2016-01-18,381000,387500,372000,381000,148846,22272685.0,58458490.0
2016-01-19,378500,383500,375000,380500,101497,22243455.0,58458490.0
2016-01-20,383500,393000,373000,384500,196800,22477289.0,58458490.0
2016-01-21,387500,391000,382000,385000,117806,22506519.0,58458490.0
2016-01-22,392000,393000,385500,392500,84627,22944957.0,58458490.0
2016-01-25,392500,399500,391000,399000,99145,23324938.0,58458490.0
2016-01-26,398500,403500,388000,393500,96459,23003416.0,58458490.0
2016-01-27,400000,400000,389000,399500,147771,23354167.0,58458490.0
2016-01-28,393500,399500,393500,396500,75231,23178791.0,58458490.0
2016-01-29,398500,406000,395500,405500,147889,23704918.0,58458490.0
2016-02-01,407000,414500,407000,411500,114460,24055669.0,58458490.0
2016-02-02,412000,414000,385000,389000,192085,22740353.0,58458490.0
2016-02-03,396500,407000,394000,399000,329114,23324938.0,58458490.0
