S&T모티브(064960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-14,45850,46400,45400,45600,50591,666815.0,14623136.0
2017-12-15,46000,46150,45200,45650,34939,667546.0,14623136.0
2017-12-18,45900,46500,45500,46400,26168,678514.0,14623136.0
2017-12-19,46700,46700,45000,45750,83722,669008.0,14623136.0
2017-12-20,45850,47100,45800,46700,55060,682900.0,14623136.0
2017-12-21,46500,46550,45650,45850,33722,670471.0,14623136.0
2017-12-22,45850,46500,45550,45950,33104,671933.0,14623136.0
2017-12-26,46300,47350,46200,46800,51320,684363.0,14623136.0
2017-12-27,46350,46550,45350,46400,25888,678514.0,14623136.0
2017-12-28,46350,46850,45800,46850,38138,685094.0,14623136.0
2018-01-02,46850,46900,46050,46850,24952,685094.0,14623136.0
2018-01-03,46050,47000,46050,46850,43249,685094.0,14623136.0
2018-01-04,46850,46850,45500,45800,73205,669740.0,14623136.0
2018-01-05,45800,46350,45750,46000,22155,672664.0,14623136.0
2018-01-08,46350,46350,45700,46000,32086,672664.0,14623136.0
2018-01-09,45900,46750,45750,46250,23668,676320.0,14623136.0
2018-01-10,46250,47000,46150,46800,29567,684363.0,14623136.0
2018-01-11,47000,47100,46300,46950,27549,686556.0,14623136.0
2018-01-12,46950,47500,46000,46100,46666,674127.0,14623136.0
2018-01-15,46400,46500,45500,46050,45007,673395.0,14623136.0
2018-01-16,45650,46200,45500,45600,45838,666815.0,14623136.0
2018-01-17,45400,45600,44500,44800,50518,655116.0,14623136.0
2018-01-18,44550,45300,43850,44750,24158,654385.0,14623136.0
2018-01-19,44400,45450,44300,44750,37978,654385.0,14623136.0
2018-01-22,45000,45650,44650,45300,24909,662428.0,14623136.0
2018-01-23,45100,47600,45100,47450,97848,693868.0,14623136.0
2018-01-24,47350,53000,47250,50700,513330,741393.0,14623136.0
2018-01-25,50800,52500,50100,50500,163221,738468.0,14623136.0
2018-01-26,50500,50600,48800,50100,85503,732619.0,14623136.0
2018-01-29,50100,50300,49250,49700,66605,726770.0,14623136.0
2018-01-30,49750,50200,48700,48950,70800,715803.0,14623136.0
2018-01-31,48200,49550,48100,49400,67335,722383.0,14623136.0
2018-02-01,49300,49800,48750,49200,50846,719458.0,14623136.0
2018-02-02,49300,51400,49300,50900,102751,744318.0,14623136.0
2018-02-05,50700,51300,49850,49900,89784,729694.0,14623136.0
2018-02-06,49500,49500,48100,49250,62613,720189.0,14623136.0
2018-02-07,49100,50400,48450,49100,78951,717996.0,14623136.0
2018-02-08,48450,49550,48150,48900,72869,715071.0,14623136.0
2018-02-09,48050,50000,47850,49550,95488,724576.0,14623136.0
2018-02-12,49300,49300,46900,46900,103917,685825.0,14623136.0
2018-02-13,46950,47000,44650,45000,134386,658041.0,14623136.0
2018-02-14,44850,45300,43500,43600,104060,637569.0,14623136.0
2018-02-19,43700,45150,43500,45000,61014,658041.0,14623136.0
2018-02-20,44700,44950,44000,44250,30832,647074.0,14623136.0
2018-02-21,44300,45150,44200,44850,22695,655848.0,14623136.0
2018-02-22,44350,44900,44200,44850,18546,655848.0,14623136.0
2018-02-23,44750,45250,44200,44600,31934,652192.0,14623136.0
2018-02-26,45050,45050,43950,44400,37367,649267.0,14623136.0
2018-02-27,44150,45250,44000,45100,35192,659503.0,14623136.0
2018-02-28,44400,45100,44200,44350,32601,648536.0,14623136.0
2018-03-02,43800,44450,42300,44450,77708,649998.0,14623136.0
2018-03-05,44000,44550,43250,43300,30799,633182.0,14623136.0
2018-03-06,43350,43800,42200,43350,55820,633913.0,14623136.0
2018-03-07,42700,43200,42050,42050,39278,614903.0,14623136.0
2018-03-08,42050,42350,41150,41200,54228,602473.0,14623136.0
2018-03-09,41250,41950,41100,41400,40864,605398.0,14623136.0
2018-03-12,41400,41600,40850,41250,43787,603204.0,14623136.0
2018-03-13,41000,41750,41000,41100,34907,601011.0,14623136.0
2018-03-14,41100,41300,40550,41200,28289,602473.0,14623136.0
2018-03-15,41050,41050,40400,40650,49684,594430.0,14623136.0
2018-03-16,40650,41400,40500,41000,32847,599549.0,14623136.0
2018-03-19,41000,41000,40100,40500,32408,592237.0,14623136.0
2018-03-20,40000,40300,39600,40150,31607,587119.0,14623136.0
2018-03-21,39800,40600,39800,40050,19642,585657.0,14623136.0
2018-03-22,39850,40750,39850,40450,22525,591506.0,14623136.0
2018-03-23,40400,40400,39200,39750,28525,581270.0,14623136.0
2018-03-26,39800,39950,38800,39400,23164,576152.0,14623136.0
2018-03-27,39500,40500,39050,39100,49905,571765.0,14623136.0
2018-03-28,38900,40150,38900,40100,43881,586388.0,14623136.0
2018-03-29,39850,39900,38800,39300,53259,574689.0,14623136.0
2018-03-30,39500,39700,39000,39000,22683,570302.0,14623136.0
2018-04-02,39000,40000,38850,39050,20332,571033.0,14623136.0
2018-04-03,39050,39750,38750,39000,29015,570302.0,14623136.0
2018-04-04,38850,39350,38400,38400,26595,561528.0,14623136.0
2018-04-05,38400,38800,37650,38150,23322,557873.0,14623136.0
2018-04-06,37850,38400,37150,37550,46002,549099.0,14623136.0
2018-04-09,37250,37300,36600,37250,48043,544712.0,14623136.0
2018-04-10,36950,37400,36300,37300,43800,545443.0,14623136.0
2018-04-11,36600,38450,36600,38250,43910,559335.0,14623136.0
2018-04-12,38000,39300,38000,38650,39850,565184.0,14623136.0
2018-04-13,38400,39600,38100,39450,48779,576883.0,14623136.0
2018-04-16,38700,39550,38550,39450,25847,576883.0,14623136.0
2018-04-17,38950,39450,38550,38750,31025,566647.0,14623136.0
2018-04-18,38550,39200,38100,38750,45943,566647.0,14623136.0
2018-04-19,38500,39200,38450,38950,37365,569571.0,14623136.0
2018-04-20,38800,40250,38800,39600,38020,579076.0,14623136.0
2018-04-23,40550,40950,40100,40600,77392,593699.0,14623136.0
2018-04-24,40650,41300,34250,34550,331309,505229.0,14623136.0
2018-04-25,34600,34900,31950,32200,258171,470865.0,14623136.0
2018-04-26,32900,33200,32000,32000,251784,467940.0,14623136.0
2018-04-27,32200,33200,32200,32450,279041,474521.0,14623136.0
2018-04-30,32500,33100,32450,32800,140571,479639.0,14623136.0
2018-05-02,32650,34400,32650,34400,104806,503036.0,14623136.0
2018-05-03,34100,34800,34100,34500,48360,504498.0,14623136.0
2018-05-04,34250,34250,33250,34050,71177,497918.0,14623136.0
2018-05-08,34100,34250,33200,33300,60156,486950.0,14623136.0
2018-05-09,32750,33700,32750,33700,53777,492800.0,14623136.0
2018-05-10,33450,33850,32850,33600,85054,491337.0,14623136.0
2018-05-11,34150,35400,33600,35200,113783,514734.0,14623136.0
2018-05-14,35200,35450,34250,34500,37383,504498.0,14623136.0
2018-05-15,34150,34900,33500,33850,36046,494993.0,14623136.0
2018-05-16,33750,34150,32950,33600,38769,491337.0,14623136.0
2018-05-17,33450,34300,33450,34250,30839,500842.0,14623136.0
2018-05-18,34200,34850,33650,34800,58707,508885.0,14623136.0
2018-05-21,34650,34850,34000,34000,51243,497187.0,14623136.0
2018-05-23,33600,34200,33350,33700,75027,492800.0,14623136.0
2018-05-24,33750,34350,33500,33800,81104,494262.0,14623136.0
2018-05-25,34050,34050,32750,33100,84352,484026.0,14623136.0
2018-05-28,32800,33550,32800,33150,44919,484757.0,14623136.0
2018-05-29,32800,33400,32100,33150,47389,484757.0,14623136.0
2018-05-30,32900,33150,31100,31350,60862,458435.0,14623136.0
2018-05-31,31300,31550,30500,30950,62662,452586.0,14623136.0
2018-06-01,30800,31000,30450,30850,68381,451124.0,14623136.0
2018-06-04,31100,32350,30850,32300,61263,472327.0,14623136.0
2018-06-05,32100,32450,31700,32250,37552,471596.0,14623136.0
2018-06-07,32000,32500,31600,31950,61343,467209.0,14623136.0
2018-06-08,31950,32150,31000,31100,67569,454780.0,14623136.0
2018-06-11,31450,31500,30950,31000,78655,453317.0,14623136.0
2018-06-12,31400,32750,31200,31900,153742,466478.0,14623136.0
2018-06-14,31650,33400,31400,33250,134436,486219.0,14623136.0
2018-06-15,33000,33050,32000,32250,85604,471596.0,14623136.0
2018-06-18,32700,32700,32100,32350,141714,473058.0,14623136.0
2018-06-19,32400,32750,31750,32600,60644,476714.0,14623136.0
2018-06-20,32500,32600,31800,32500,38803,475252.0,14623136.0
2018-06-21,32100,32350,31800,32300,46990,472327.0,14623136.0
2018-06-22,31800,32700,31700,32350,51962,473058.0,14623136.0
2018-06-25,32000,33300,31850,32950,56945,481832.0,14623136.0
2018-06-26,32900,33300,32450,33050,27298,483295.0,14623136.0
2018-06-27,33150,33300,32450,32950,60573,481832.0,14623136.0
2018-06-28,33350,33350,32650,33250,42907,486219.0,14623136.0
2018-06-29,33300,33350,32350,33000,61381,482563.0,14623136.0
2018-07-02,32400,34350,32400,33250,143280,486219.0,14623136.0
2018-07-03,33250,33450,32050,32350,55257,473058.0,14623136.0
2018-07-04,32000,32600,31750,32350,32218,473058.0,14623136.0
2018-07-05,32500,32500,31600,32000,34434,467940.0,14623136.0
2018-07-06,32000,32500,31850,32300,26581,472327.0,14623136.0
2018-07-09,32100,33000,32100,32800,77921,479639.0,14623136.0
2018-07-10,32800,32950,32100,32100,56593,469403.0,14623136.0
2018-07-11,31850,32300,31500,31650,47827,462822.0,14623136.0
2018-07-12,31750,32000,31100,31350,46862,458435.0,14623136.0
2018-07-13,31350,31600,30750,31200,47541,456242.0,14623136.0
2018-07-16,31200,31950,31050,31250,58346,456973.0,14623136.0
2018-07-17,31050,32000,31000,31600,36370,462091.0,14623136.0
2018-07-18,31550,31700,31450,31450,43206,459898.0,14623136.0
2018-07-19,31250,31650,31150,31400,37598,459166.0,14623136.0
2018-07-20,31650,32050,31250,31300,39100,457704.0,14623136.0
2018-07-23,31600,31950,31200,31400,49430,459166.0,14623136.0
2018-07-24,31900,31900,31150,31400,35947,459166.0,14623136.0
2018-07-25,31350,32700,31300,32200,43203,470865.0,14623136.0
2018-07-26,32700,32750,31950,32250,26009,471596.0,14623136.0
2018-07-27,32450,34800,32400,34750,113688,508154.0,14623136.0
2018-07-30,35000,35000,33550,34050,39867,497918.0,14623136.0
2018-07-31,34050,34400,33400,33800,39002,494262.0,14623136.0
2018-08-01,34050,35000,33600,34350,82088,502305.0,14623136.0
2018-08-02,33900,34350,33050,33100,31261,484026.0,14623136.0
2018-08-03,33000,33700,32450,33550,32609,490606.0,14623136.0
2018-08-06,33150,34250,33100,33500,24762,489875.0,14623136.0
2018-08-07,33300,33600,32700,33450,26322,489144.0,14623136.0
2018-08-08,33050,34400,33000,33350,32381,487682.0,14623136.0
2018-08-09,33500,33750,32750,33000,40851,482563.0,14623136.0
2018-08-10,33200,34550,32950,33650,54218,492069.0,14623136.0
2018-08-13,33800,34300,33300,33700,36256,492800.0,14623136.0
2018-08-14,33750,34800,33750,34300,49918,501574.0,14623136.0
2018-08-16,34550,34550,33650,33950,52906,496455.0,14623136.0
2018-08-17,33800,34200,33400,34000,32726,497187.0,14623136.0
2018-08-20,33950,34350,33500,33950,10929,496455.0,14623136.0
2018-08-21,33700,34050,33300,33800,17858,494262.0,14623136.0
2018-08-22,33550,34200,32800,33050,47223,483295.0,14623136.0
2018-08-23,33850,33950,31950,32050,65574,468672.0,14623136.0
2018-08-24,32200,32600,31550,32450,25833,474521.0,14623136.0
2018-08-27,32450,33150,32450,32600,23903,476714.0,14623136.0
2018-08-28,32400,33800,32400,33500,30737,489875.0,14623136.0
2018-08-29,33750,33750,32500,32600,24802,476714.0,14623136.0
2018-08-30,32650,33300,32550,32550,24098,475983.0,14623136.0
2018-08-31,32300,32950,32200,32200,42197,470865.0,14623136.0
2018-09-03,31900,32250,31150,31300,58828,457704.0,14623136.0
2018-09-04,31300,31350,30500,30850,70567,451124.0,14623136.0
2018-09-05,30850,31550,30550,31100,43374,454780.0,14623136.0
2018-09-06,30900,32050,30900,31700,31879,463553.0,14623136.0
2018-09-07,31900,32250,31500,32150,28254,470134.0,14623136.0
2018-09-10,31850,33050,31850,32850,32370,480370.0,14623136.0
2018-09-11,32550,32800,32050,32300,20582,472327.0,14623136.0
2018-09-12,32200,32350,31250,31700,45547,463553.0,14623136.0
2018-09-13,31700,32150,31300,31300,23892,457704.0,14623136.0
2018-09-14,31350,32250,31350,32100,29828,469403.0,14623136.0
2018-09-17,31850,32050,31750,31900,24606,466478.0,14623136.0
2018-09-18,31600,32300,31600,32050,25920,468672.0,14623136.0
2018-09-19,32050,32050,31100,31350,22030,458435.0,14623136.0
2018-09-20,31300,32000,31300,31400,44849,459166.0,14623136.0
2018-09-21,31950,31950,30550,30550,78764,446737.0,14623136.0
2018-09-27,30500,31300,30450,30800,52015,450393.0,14623136.0
2018-09-28,30600,31100,29900,30150,47045,440888.0,14623136.0
2018-10-01,30100,30150,28650,28650,80334,418953.0,14623136.0
2018-10-02,28450,29050,27950,28100,60488,410910.0,14623136.0
2018-10-04,28100,28350,27550,28300,56805,413835.0,14623136.0
2018-10-05,28400,28400,27450,28050,33730,410179.0,14623136.0
2018-10-08,28100,28150,27250,27750,36305,405792.0,14623136.0
2018-10-10,27400,28200,27400,27500,35675,402136.0,14623136.0
2018-10-11,26550,27700,26400,26400,57628,386051.0,14623136.0
2018-10-12,25700,26350,25500,25800,66891,377277.0,14623136.0
2018-10-15,26300,26700,25750,25900,91393,378739.0,14623136.0
2018-10-16,25700,26400,25700,26000,83030,380202.0,14623136.0
2018-10-17,26100,26750,26100,26550,53928,388244.0,14623136.0
2018-10-18,26400,26850,26050,26250,53653,383857.0,14623136.0
2018-10-19,26200,26750,25900,26250,94200,383857.0,14623136.0
2018-10-22,26250,26350,23950,24050,140419,351686.0,14623136.0
2018-10-23,24250,25350,24200,24650,242181,360460.0,14623136.0
2018-10-24,24700,25350,24600,25050,131531,366310.0,14623136.0
2018-10-25,25000,26200,24550,26050,114129,380933.0,14623136.0
2018-10-26,25700,26400,25100,26200,126841,383126.0,14623136.0
2018-10-29,25250,26300,25150,25350,62885,370696.0,14623136.0
2018-10-30,25350,26050,24450,25850,86489,378008.0,14623136.0
2018-10-31,25550,26500,24450,26300,50297,384588.0,14623136.0
2018-11-01,26050,26250,24300,24900,72942,364116.0,14623136.0
2018-11-02,25000,25800,25000,25150,71030,367772.0,14623136.0
2018-11-05,25150,25350,24250,24400,64678,356805.0,14623136.0
2018-11-06,24450,24800,24150,24450,55770,357536.0,14623136.0
2018-11-07,24350,25150,23000,23450,192817,342913.0,14623136.0
2018-11-08,24000,25300,23750,24950,80234,364847.0,14623136.0
2018-11-09,24650,25150,24450,24600,69245,359729.0,14623136.0
2018-11-12,24900,25150,24500,25150,33827,367772.0,14623136.0
2018-11-13,24800,25000,24200,24850,64325,363385.0,14623136.0
2018-11-14,24700,25800,24700,25700,23850,375815.0,14623136.0
2018-11-15,25650,25800,24950,25200,39970,368503.0,14623136.0
2018-11-16,25000,25300,24650,25050,21691,366310.0,14623136.0
2018-11-19,24900,25350,24750,25200,21278,368503.0,14623136.0
2018-11-20,25200,26450,24950,26250,58508,383857.0,14623136.0
2018-11-21,26250,26800,25600,26700,49268,390438.0,14623136.0
2018-11-22,26500,26700,26050,26300,61243,384588.0,14623136.0
2018-11-23,26350,27300,26150,27100,54592,396287.0,14623136.0
2018-11-26,26850,27400,26550,27150,26723,397018.0,14623136.0
2018-11-27,26800,27050,26150,26650,38893,389707.0,14623136.0
2018-11-28,26750,26850,26200,26450,25093,386782.0,14623136.0
2018-11-29,26700,26900,26500,26800,20594,391900.0,14623136.0
2018-11-30,26600,27050,26400,26600,46540,388975.0,14623136.0
2018-12-03,27000,28100,26450,27850,52465,407254.0,14623136.0
2018-12-04,27750,27900,26300,26350,52502,385320.0,14623136.0
2018-12-05,26350,26500,25900,26100,37044,381664.0,14623136.0
2018-12-06,26300,26350,25850,26150,29617,382395.0,14623136.0
2018-12-07,26300,26500,25900,26250,50178,383857.0,14623136.0
2018-12-10,26050,26850,25700,26600,32919,388975.0,14623136.0
2018-12-11,26450,27000,26050,26500,33260,387513.0,14623136.0
2018-12-12,26350,27550,26250,27200,33883,397749.0,14623136.0
2018-12-13,27100,27750,26450,27150,96423,397018.0,14623136.0
2018-12-14,27200,27850,27150,27650,42174,404330.0,14623136.0
2018-12-17,28050,28500,27700,28100,35391,410910.0,14623136.0
2018-12-18,28050,28450,27450,27800,34804,406523.0,14623136.0
2018-12-19,28400,29250,27750,29000,48708,424071.0,14623136.0
2018-12-20,28850,29600,28150,28750,57096,420415.0,14623136.0
2018-12-21,29300,29650,28350,29200,42830,426996.0,14623136.0
2018-12-24,29050,29500,28700,28800,20327,421146.0,14623136.0
2018-12-26,28700,29300,27900,28300,32979,413835.0,14623136.0
2018-12-27,27600,28900,27550,27900,22267,407985.0,14623136.0
2018-12-28,27650,27950,27000,27050,30044,395556.0,14623136.0
2019-01-02,26800,27500,26550,27400,20967,400674.0,14623136.0
2019-01-03,27750,27750,27150,27250,20441,398480.0,14623136.0
2019-01-04,27500,28500,27250,27600,25552,403599.0,14623136.0
2019-01-07,27700,28500,27400,28000,17861,409448.0,14623136.0
2019-01-08,28650,28650,28100,28450,17306,416028.0,14623136.0
2019-01-09,28450,30200,28300,29950,46381,437963.0,14623136.0
2019-01-10,29700,30250,29300,29550,38052,432114.0,14623136.0
2019-01-11,29350,29800,29100,29400,19685,429920.0,14623136.0
2019-01-14,29100,30000,28750,29400,39016,429920.0,14623136.0
2019-01-15,29850,29850,28750,28750,39871,420415.0,14623136.0
2019-01-16,28650,28850,28350,28600,37930,418222.0,14623136.0
2019-01-17,28600,30300,28400,29750,70599,435038.0,14623136.0
2019-01-18,29700,33500,29700,32950,169988,481832.0,14623136.0
2019-01-21,33200,33800,32500,33050,109617,483295.0,14623136.0
2019-01-22,33750,33750,31950,32150,44877,470134.0,14623136.0
2019-01-23,32150,33050,32050,32900,53682,481101.0,14623136.0
2019-01-24,32500,33700,32000,32800,53905,479639.0,14623136.0
2019-01-25,32800,34450,32650,34300,93741,501574.0,14623136.0
2019-01-28,34450,34900,33350,34000,60432,497187.0,14623136.0
2019-01-29,34000,34450,33200,33700,40667,492800.0,14623136.0
2019-01-30,33650,34400,33200,34200,39549,500111.0,14623136.0
2019-01-31,33800,34650,33200,34100,57065,498649.0,14623136.0
2019-02-01,34600,34600,33150,34150,51283,499380.0,14623136.0
2019-02-07,33800,34450,33050,34100,43220,498649.0,14623136.0
2019-02-08,34750,34750,33000,33050,29358,483295.0,14623136.0
2019-02-11,33350,34400,32800,34200,49645,500111.0,14623136.0
2019-02-12,34200,35850,33600,35250,81030,515466.0,14623136.0
2019-02-13,35100,35250,34600,34850,35612,509616.0,14623136.0
2019-02-14,34600,34950,34200,34550,40115,505229.0,14623136.0
2019-02-15,34200,34700,34100,34500,20913,504498.0,14623136.0
2019-02-18,34200,34400,33600,34000,36875,497187.0,14623136.0
2019-02-19,33800,34000,33450,33800,28310,494262.0,14623136.0
2019-02-20,33800,35450,33700,35000,54174,511810.0,14623136.0
2019-02-21,34600,35400,34050,34300,26535,501574.0,14623136.0
2019-02-22,34900,34900,34150,34200,14595,500111.0,14623136.0
2019-02-25,34250,35200,34250,35100,41853,513272.0,14623136.0
2019-02-26,34900,35200,34150,34650,36678,506692.0,14623136.0
2019-02-27,35050,35050,34550,34850,16977,509616.0,14623136.0
2019-02-28,34850,36200,34550,36100,67378,527895.0,14623136.0
2019-03-04,35800,37150,34950,34950,73084,511079.0,14623136.0
2019-03-05,34950,35400,33800,34200,56682,500111.0,14623136.0
2019-03-06,34100,34450,33100,34100,40770,498649.0,14623136.0
2019-03-07,34350,34350,33400,33650,27279,492069.0,14623136.0
2019-03-08,33250,33600,32750,32800,33330,479639.0,14623136.0
2019-03-11,32950,33350,32500,33150,42703,484757.0,14623136.0
2019-03-12,33300,34250,33150,34100,23469,498649.0,14623136.0
2019-03-13,34500,34500,33400,33950,14272,496455.0,14623136.0
2019-03-14,34600,36100,34400,35750,73636,522777.0,14623136.0
2019-03-15,35700,38250,35650,37800,88908,552755.0,14623136.0
2019-03-18,37750,38000,36550,37300,45804,545443.0,14623136.0
2019-03-19,37250,37900,36200,37200,37355,543981.0,14623136.0
2019-03-20,37200,40550,37000,40450,129159,591506.0,14623136.0
2019-03-21,40550,40550,38900,39350,68284,575420.0,14623136.0
2019-03-22,39350,40150,38250,38550,57122,563722.0,14623136.0
2019-03-25,38050,39650,38050,38300,71586,560066.0,14623136.0
2019-03-26,38050,39250,37550,38550,54712,563722.0,14623136.0
2019-03-27,39200,39200,38050,38700,31551,565915.0,14623136.0
2019-03-28,38700,39450,38300,38350,26187,560797.0,14623136.0
2019-03-29,38350,39300,38300,38600,24292,564453.0,14623136.0
2019-04-01,38600,40300,37750,40300,69074,589312.0,14623136.0
2019-04-02,39850,40100,39100,39800,40635,582001.0,14623136.0
