현대상선(011200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-05,22102,22366,21702,22193,202060,424146.0,103073229.0
2000-09-06,22188,22381,21865,22008,203970,420539.0,103073229.0
2000-09-07,21623,21764,21301,21308,381040,407139.0,103073229.0
2000-09-08,21466,21802,21241,21339,193590,407655.0,103073229.0
2000-09-14,21026,21186,19975,20337,478680,388586.0,103073229.0
2000-09-15,20477,20748,20000,20220,291240,386525.0,103073229.0
2000-09-18,19634,19680,17521,18076,346150,345295.0,103073229.0
2000-09-19,18056,18218,17509,17799,246570,340142.0,103073229.0
2000-09-20,17849,18493,17849,18235,331900,348388.0,103073229.0
2000-09-21,18003,18299,17332,17450,217600,333442.0,103073229.0
2000-09-22,17519,17519,16545,16805,286430,321073.0,103073229.0
2000-09-25,16446,17521,16446,17535,300640,334988.0,103073229.0
2000-09-26,17956,18007,17440,17615,261820,336534.0,103073229.0
2000-09-27,17470,19391,17470,18580,572770,355087.0,103073229.0
2000-09-28,18704,19084,18143,18396,281860,351480.0,103073229.0
2000-09-29,18826,18826,18150,18260,262290,348903.0,103073229.0
2000-10-02,17813,18115,17626,17904,285680,342203.0,103073229.0
2000-10-04,17789,17949,17363,17873,232520,341688.0,103073229.0
2000-10-05,17679,17924,17518,17744,328410,339111.0,103073229.0
2000-10-06,17819,18277,17793,18175,343550,347357.0,103073229.0
2000-10-09,18353,18353,17521,17535,228770,334988.0,103073229.0
2000-10-10,17311,17736,17259,17363,165020,331896.0,103073229.0
2000-10-11,17249,17249,16250,16773,280440,320558.0,103073229.0
2000-10-12,16440,16981,15795,15803,224550,302005.0,103073229.0
2000-10-13,15576,16001,14719,15803,327300,302005.0,103073229.0
2000-10-16,16985,17140,16038,16239,290110,310250.0,103073229.0
2000-10-17,16170,16280,15119,15127,225000,289120.0,103073229.0
2000-10-18,14877,16442,13846,15618,499970,298397.0,103073229.0
2000-10-19,15119,15880,14984,15262,217200,291697.0,103073229.0
2000-10-20,15629,16171,15629,15907,264410,304066.0,103073229.0
2000-10-23,16028,16028,15255,15262,201540,291697.0,103073229.0
2000-10-24,15256,16668,15134,16024,446120,306127.0,103073229.0
2000-10-25,15713,15958,15532,15643,269470,298912.0,103073229.0
2000-10-26,15360,15464,15148,15212,211220,290667.0,103073229.0
2000-10-27,15124,15574,15046,15047,229650,287574.0,103073229.0
2000-10-30,14717,14820,13718,13732,285370,262321.0,103073229.0
2000-10-31,12672,12672,11666,12466,655070,238099.0,103073229.0
2000-11-01,12125,13478,11745,13112,533290,250468.0,103073229.0
2000-11-02,12989,14762,12873,14537,938780,277782.0,103073229.0
2000-11-03,15132,15370,14152,14353,696380,274175.0,103073229.0
2000-11-06,13204,16116,12933,14371,984080,274690.0,103073229.0
2000-11-07,13530,14497,13530,14027,439770,267990.0,103073229.0
2000-11-08,14812,14985,14386,14568,481310,278298.0,103073229.0
2000-11-09,14818,15121,14605,15097,422720,288605.0,103073229.0
2000-11-10,15099,15421,14660,15428,344260,294789.0,103073229.0
2000-11-13,15170,15956,14661,15016,606550,287059.0,103073229.0
2000-11-14,15440,17251,15363,17265,1179320,329834.0,103073229.0
2000-11-15,17569,19517,17138,17210,2312420,328804.0,103073229.0
2000-11-16,17680,18847,16733,17584,1280730,336019.0,103073229.0
2000-11-17,17475,17739,15638,16110,724610,307674.0,103073229.0
2000-11-20,15219,16920,15219,16129,584740,308189.0,103073229.0
2000-11-21,15911,16710,15415,15803,492050,302005.0,103073229.0
2000-11-22,15414,16058,15150,15157,353260,289636.0,103073229.0
2000-11-23,14611,15076,14289,14322,288340,273659.0,103073229.0
2000-11-24,14151,15046,14151,15047,243300,287574.0,103073229.0
2000-11-27,15092,16110,15092,15821,455710,302520.0,103073229.0
2000-11-28,16330,16838,16226,16614,537280,317466.0,103073229.0
2000-11-29,16390,16390,15830,16153,351450,308704.0,103073229.0
2000-11-30,16166,16191,15728,15748,189720,300974.0,103073229.0
2000-12-01,15097,16180,15097,16110,280190,307674.0,103073229.0
2000-12-04,16182,16182,15640,15674,208200,299428.0,103073229.0
2000-12-05,15660,15853,15576,15803,155990,302005.0,103073229.0
2000-12-06,16149,16446,15976,16079,317460,307158.0,103073229.0
2000-12-07,15912,16118,15687,16048,174710,306643.0,103073229.0
2000-12-08,16119,16500,15855,16294,312000,311281.0,103073229.0
2000-12-11,16921,16921,16489,16503,278510,315404.0,103073229.0
2000-12-12,16273,16473,15880,15907,299020,304066.0,103073229.0
2000-12-13,16110,16407,15904,16344,221990,312312.0,103073229.0
2000-12-14,16166,16302,15967,15993,317340,305612.0,103073229.0
2000-12-15,15906,16171,15796,15907,235060,304066.0,103073229.0
2000-12-18,15909,16333,15909,16129,246890,308189.0,103073229.0
2000-12-19,16441,17034,15848,15907,475750,304066.0,103073229.0
2000-12-20,15626,15736,15149,15318,296680,292728.0,103073229.0
2000-12-21,14930,15072,13693,15047,208450,287574.0,103073229.0
2000-12-22,15035,15365,15035,15262,1023600,291697.0,103073229.0
2000-12-26,15635,16660,15255,16448,716540,314373.0,103073229.0
2001-01-02,13981,15206,13981,14948,548360,285513.0,103073229.0
2001-01-03,14771,14997,14585,14991,381910,286544.0,103073229.0
2001-01-04,17195,17221,15629,17235,1719360,329319.0,103073229.0
2001-01-05,19776,19776,18861,19796,979710,378279.0,103073229.0
2001-01-08,20459,20459,17926,17960,2546040,343234.0,103073229.0
2001-01-09,18056,18758,16753,17689,1919630,338080.0,103073229.0
2001-01-10,17685,18007,15642,15643,1700720,298912.0,103073229.0
2001-01-11,15421,16065,15389,15428,953330,294789.0,103073229.0
2001-01-12,15910,17097,15743,16079,1043040,307158.0,103073229.0
2001-01-15,16171,17035,16113,16552,968710,316435.0,103073229.0
2001-01-16,16989,18465,16557,17615,1564490,336534.0,103073229.0
2001-01-17,17766,17875,16605,17425,768350,332927.0,103073229.0
2001-01-18,17254,18169,17138,17210,595170,328804.0,103073229.0
2001-01-19,17244,17560,17186,17284,751850,330350.0,103073229.0
2001-01-22,17166,18223,17038,18076,983700,345295.0,103073229.0
2001-01-26,18862,18862,17727,17799,963770,340142.0,103073229.0
2001-01-29,17062,17842,17036,17584,661380,336019.0,103073229.0
2001-01-30,17790,18273,17306,17584,649310,336019.0,103073229.0
2001-01-31,17244,17592,17057,17284,521390,330350.0,103073229.0
2001-02-01,16770,17176,16667,16694,554110,319012.0,103073229.0
2001-02-02,16442,16918,16306,16552,645670,316435.0,103073229.0
2001-02-05,16166,16223,15148,15212,560270,290667.0,103073229.0
2001-02-06,15250,16223,15147,15882,629830,303551.0,103073229.0
2001-02-07,15667,15802,15415,15533,371450,296851.0,103073229.0
2001-02-08,15360,15952,15360,15882,336490,303551.0,103073229.0
2001-02-09,15633,15885,15388,15699,353970,299943.0,103073229.0
2001-02-12,15538,15956,15312,15674,371890,299428.0,103073229.0
2001-02-13,15633,15852,15607,15699,286160,299943.0,103073229.0
2001-02-14,15909,16275,15799,16129,488340,308189.0,103073229.0
2001-02-15,15939,16364,15829,16024,394980,306127.0,103073229.0
2001-02-16,16589,16666,16092,16184,548500,309220.0,103073229.0
2001-02-19,15848,15939,15571,15772,280810,301489.0,103073229.0
2001-02-20,15637,16707,15637,16669,765260,318496.0,103073229.0
2001-02-21,16328,16709,16219,16503,384480,315404.0,103073229.0
2001-02-22,16498,18006,16279,16988,926230,324681.0,103073229.0
2001-02-23,16752,17215,16597,17069,495670,326227.0,103073229.0
2001-02-26,16870,17032,16496,16614,586140,317466.0,103073229.0
2001-02-27,16605,16921,15955,15969,486510,305097.0,103073229.0
2001-02-28,15911,15911,15525,15803,252890,302005.0,103073229.0
2001-03-02,15637,15637,14877,14948,387680,285513.0,103073229.0
2001-03-05,14277,14541,14116,14568,221360,278298.0,103073229.0
2001-03-06,14543,15065,14304,14666,261300,280359.0,103073229.0
2001-03-07,14604,14848,14390,14482,217870,276752.0,103073229.0
2001-03-08,14476,14792,14418,14451,368370,276236.0,103073229.0
2001-03-09,14761,14761,14283,14427,204370,275721.0,103073229.0
2001-03-12,14821,14931,13964,14236,537660,272113.0,103073229.0
2001-03-13,12882,13610,12257,12515,692830,239130.0,103073229.0
2001-03-14,12933,13287,12823,13191,377240,252014.0,103073229.0
2001-03-15,12665,12821,12292,12725,366740,243253.0,103073229.0
2001-03-16,13739,14603,13256,14617,1207800,279328.0,103073229.0
2001-03-19,14555,14819,13614,13763,1589220,262837.0,103073229.0
2001-03-20,14279,14279,13603,13855,388330,264898.0,103073229.0
2001-03-21,13200,14812,13200,13265,1120840,253560.0,103073229.0
2001-03-22,13261,14067,13068,13591,921720,259745.0,103073229.0
2001-03-23,13638,14547,13638,14057,870150,268506.0,103073229.0
2001-03-26,14498,14871,13930,14537,1188370,277782.0,103073229.0
2001-03-27,14581,14794,13473,13480,710410,257683.0,103073229.0
2001-03-28,13808,14008,12913,12946,874370,247376.0,103073229.0
2001-03-29,13047,14008,12963,13480,890940,257683.0,103073229.0
2001-03-30,13478,13748,12776,13112,493730,250468.0,103073229.0
2001-04-02,14820,15046,14041,15047,5490320,287574.0,103073229.0
2001-04-03,14724,14750,13210,13591,2294570,259745.0,103073229.0
2001-04-04,12818,13584,12611,12780,928220,244284.0,103073229.0
2001-04-06,13468,13533,12772,12780,811210,244284.0,103073229.0
2001-04-09,12504,12723,12046,12079,674250,230884.0,103073229.0
2001-04-10,11963,12344,11899,11919,392550,227792.0,103073229.0
2001-04-11,12129,12555,12078,12349,622630,236038.0,103073229.0
2001-04-12,12450,12823,12185,12405,815730,237068.0,103073229.0
2001-04-13,12726,14234,12262,13455,1511600,257168.0,103073229.0
2001-04-16,12941,13231,12400,12491,862630,238615.0,103073229.0
2001-04-17,12443,12663,12289,12515,402950,239130.0,103073229.0
2001-04-18,12997,13255,12527,12921,1064610,246860.0,103073229.0
2001-04-19,13899,14807,13358,13997,4487330,267475.0,103073229.0
2001-04-20,13754,13915,13316,13536,1074260,258714.0,103073229.0
2001-04-23,13746,13966,13450,13677,794930,261291.0,103073229.0
2001-04-24,13096,13754,13096,13536,463390,258714.0,103073229.0
2001-04-25,13208,13910,13208,13763,451710,262837.0,103073229.0
2001-04-26,13746,13850,13360,13413,595380,256137.0,103073229.0
2001-04-27,13156,13504,12995,13112,442010,250468.0,103073229.0
2001-04-30,13254,14342,13093,13480,1510810,257683.0,103073229.0
2001-05-02,13745,14151,13474,13591,1916420,259745.0,103073229.0
2001-05-03,13638,13663,13315,13413,615790,256137.0,103073229.0
2001-05-04,13313,13693,13152,13591,615540,259745.0,103073229.0
2001-05-07,13394,14070,13394,13646,1029130,260775.0,103073229.0
2001-05-08,13506,14183,13474,13732,1342230,262321.0,103073229.0
2001-05-09,13903,14869,13581,14568,2183100,278298.0,103073229.0
2001-05-10,14709,14709,13846,14027,912930,267990.0,103073229.0
2001-05-11,14285,14987,14040,14402,1496520,275206.0,103073229.0
2001-05-14,15159,15475,14554,14967,1556760,286028.0,103073229.0
2001-05-15,14927,14953,14361,14568,853280,278298.0,103073229.0
2001-05-16,14175,14541,13981,14027,609550,267990.0,103073229.0
2001-05-17,13531,13904,12391,13480,3442130,257683.0,103073229.0
2001-05-18,13474,13474,12695,12921,1318990,246860.0,103073229.0
2001-05-21,13331,13415,13061,13351,1120920,255106.0,103073229.0
2001-05-22,13473,13904,13363,13480,1478800,257683.0,103073229.0
2001-05-23,13794,14387,13794,14291,1900250,273144.0,103073229.0
2001-05-24,14004,16002,13908,15262,3491710,291697.0,103073229.0
2001-05-25,15474,15919,15023,15514,2194050,296336.0,103073229.0
2001-05-28,15474,15854,14688,14727,1639690,281390.0,103073229.0
2001-05-29,14547,15167,14308,15097,1395730,288605.0,103073229.0
2001-05-30,15157,15639,15157,15428,1321060,294789.0,103073229.0
2001-05-31,14660,16116,14608,15969,1903390,305097.0,103073229.0
2001-06-01,15954,17359,15464,17044,3794640,325711.0,103073229.0
2001-06-04,17542,18007,16337,16718,2884810,319527.0,103073229.0
2001-06-05,17096,17096,15955,15969,1887680,305097.0,103073229.0
2001-06-07,15682,15844,14838,15348,1212840,293243.0,103073229.0
2001-06-08,15571,16608,15299,16583,1549620,316950.0,103073229.0
2001-06-11,18867,18983,16818,16890,3862450,322619.0,103073229.0
2001-06-12,16500,16829,15978,16153,1572810,308704.0,103073229.0
2001-06-13,16150,16318,16066,16184,682380,309220.0,103073229.0
2001-06-14,15968,17090,15968,16344,1037180,312312.0,103073229.0
2001-06-15,15999,17030,15999,17044,1144300,325711.0,103073229.0
2001-06-18,17136,17658,16872,16988,1154030,324681.0,103073229.0
2001-06-19,17033,17221,16170,16448,952910,314373.0,103073229.0
2001-06-20,17255,17255,15851,16129,1806660,308189.0,103073229.0
2001-06-21,16275,16411,15819,16129,595300,308189.0,103073229.0
2001-06-22,16182,16608,16009,16184,1097640,309220.0,103073229.0
2001-06-25,15910,16251,15685,15699,768060,299943.0,103073229.0
2001-06-26,15711,15910,15150,15157,890480,289636.0,103073229.0
2001-06-27,15251,15251,14472,14666,794050,280359.0,103073229.0
2001-06-28,14812,15121,14541,14568,396520,278298.0,103073229.0
2001-06-29,14931,15092,14751,14893,337580,284482.0,103073229.0
2001-07-02,14959,15043,14630,14727,349930,281390.0,103073229.0
2001-07-03,14824,15101,14696,14838,342090,283451.0,103073229.0
2001-07-04,15224,15359,14985,15237,645280,291182.0,103073229.0
2001-07-05,15600,15678,15149,15318,509230,292728.0,103073229.0
2001-07-06,15313,15313,14611,14991,343890,286544.0,103073229.0
2001-07-09,14277,14709,13955,14027,312180,267990.0,103073229.0
2001-07-10,14070,14456,13612,14187,281830,271083.0,103073229.0
2001-07-11,13501,13984,13475,13831,270500,264383.0,103073229.0
2001-07-12,13846,14175,13795,13886,566750,265414.0,103073229.0
2001-07-13,14186,14373,13000,13001,409420,248406.0,103073229.0
2001-07-16,13023,13313,12779,12921,289230,246860.0,103073229.0
2001-07-18,12780,12941,12400,12491,437060,238615.0,103073229.0
2001-07-19,11880,12549,11880,12190,351270,232945.0,103073229.0
2001-07-20,11959,12391,11765,11889,452810,227276.0,103073229.0
2001-07-23,11909,12128,11600,11594,238030,221607.0,103073229.0
2001-07-24,11484,11619,10510,10924,1111020,208723.0,103073229.0
2001-07-25,10885,10989,10640,10783,457690,206146.0,103073229.0
2001-07-26,10807,10956,10724,10783,452170,206146.0,103073229.0
2001-07-27,11026,11722,10942,11594,811050,221607.0,103073229.0
2001-07-30,11599,11611,11315,11355,404630,216969.0,103073229.0
2001-07-31,11433,11723,11433,11711,287820,223669.0,103073229.0
2001-08-01,11687,12363,11500,12049,551090,230369.0,103073229.0
2001-08-02,12067,12177,11764,11919,416890,227792.0,103073229.0
2001-08-03,11833,12240,11801,12079,540580,230884.0,103073229.0
2001-08-06,12246,12652,11976,12466,413400,238099.0,103073229.0
2001-08-07,12724,13362,12395,13112,734830,250468.0,103073229.0
2001-08-08,13049,13313,12823,13191,519260,252014.0,103073229.0
2001-08-09,12611,13050,12611,12780,357020,244284.0,103073229.0
2001-08-10,12832,13638,12832,13536,404420,258714.0,103073229.0
2001-08-13,13356,13742,12956,13240,350580,253045.0,103073229.0
2001-08-14,13032,13618,13032,13536,597550,258714.0,103073229.0
2001-08-16,13530,14309,13253,14163,928160,270567.0,103073229.0
2001-08-17,14008,14066,13473,13480,399530,257683.0,103073229.0
2001-08-20,13211,13211,12831,12897,258270,246345.0,103073229.0
2001-08-21,12990,13196,12771,13210,217600,252529.0,103073229.0
2001-08-22,12188,13052,12188,12866,282010,245830.0,103073229.0
2001-08-23,13425,13425,12265,12349,338440,236038.0,103073229.0
2001-08-24,12339,12545,11334,11889,457460,227276.0,103073229.0
2001-08-27,11823,12042,11204,11244,529860,214908.0,103073229.0
2001-08-28,11273,11602,11248,11538,286770,220577.0,103073229.0
2001-08-29,10790,11105,10732,10894,726000,208208.0,103073229.0
2001-08-30,10499,10885,9860,10783,490600,206146.0,103073229.0
2001-08-31,9973,10836,9973,10328,342920,197385.0,103073229.0
2001-09-03,10345,10558,10152,10224,184520,195324.0,103073229.0
2001-09-04,10182,10917,10182,10924,240410,208723.0,103073229.0
2001-09-05,10778,10830,10501,10598,278960,202539.0,103073229.0
2001-09-06,10788,11104,10736,11066,266200,211300.0,103073229.0
2001-09-07,10936,11857,10774,11465,583430,219031.0,103073229.0
2001-09-10,11425,11567,10832,11084,422350,211815.0,103073229.0
2001-09-11,11072,11149,10692,10783,271420,206146.0,103073229.0
2001-09-12,9172,9172,9172,9167,274720,175224.0,103073229.0
2001-09-13,8623,9571,8623,9192,748950,175740.0,103073229.0
2001-09-14,9192,9404,7896,8116,677910,155125.0,103073229.0
2001-09-17,8316,8316,6893,7558,499280,144303.0,103073229.0
2001-09-18,7971,8267,7829,8171,446080,156156.0,103073229.0
2001-09-19,8588,9368,8382,9388,1092850,179347.0,103073229.0
2001-09-20,9906,10775,9802,10783,2393460,206146.0,103073229.0
2001-09-21,11866,12350,11427,11680,3967590,223154.0,103073229.0
2001-09-24,11601,11833,10621,11170,2541850,213362.0,103073229.0
2001-09-25,11432,11598,9485,9873,2441690,188624.0,103073229.0
2001-09-26,9584,9996,9268,9326,1498050,178317.0,103073229.0
2001-09-27,9328,9546,8979,9167,686690,175224.0,103073229.0
2001-09-28,9220,9432,9078,9388,629420,179347.0,103073229.0
2001-10-04,10346,10617,9948,10328,1242950,197385.0,103073229.0
2001-10-05,9967,10477,9696,10052,1147480,192232.0,103073229.0
2001-10-08,9810,11209,9275,10758,1474800,205631.0,103073229.0
2001-10-09,10535,10702,10264,10304,807460,196870.0,103073229.0
2001-10-10,10238,10458,9865,9904,646040,189139.0,103073229.0
2001-10-11,10265,10452,9968,10027,723030,191716.0,103073229.0
2001-10-12,10090,10290,9891,9904,452430,189139.0,103073229.0
2001-10-15,9702,10173,9702,9923,398460,189655.0,103073229.0
2001-10-16,9750,10028,9679,9738,595680,186047.0,103073229.0
2001-10-17,9915,10109,9780,9923,451230,189655.0,103073229.0
2001-10-18,10342,10645,10020,10027,1166930,191716.0,103073229.0
2001-10-19,9973,10025,9728,9794,515660,187078.0,103073229.0
2001-10-22,9833,10232,9808,10027,548770,191716.0,103073229.0
2001-10-23,10087,10087,9707,9714,452380,185532.0,103073229.0
2001-10-24,9838,9838,9510,9658,367310,184501.0,103073229.0
2001-10-25,9646,9750,9588,9628,247110,183986.0,103073229.0
2001-10-26,9698,9698,9370,9492,323190,181409.0,103073229.0
2001-10-29,9400,9696,9368,9524,280690,181924.0,103073229.0
2001-10-30,9277,9483,9219,9277,187340,177286.0,103073229.0
2001-10-31,8890,9509,8890,9277,237550,177286.0,103073229.0
2001-11-01,9163,9782,9163,9628,367410,183986.0,103073229.0
2001-11-02,9700,9802,9396,9462,407480,180894.0,103073229.0
2001-11-05,9649,9707,9352,9714,255320,185532.0,103073229.0
2001-11-06,9806,9806,9542,9658,272010,184501.0,103073229.0
2001-11-07,9778,9836,9404,9437,342510,180378.0,103073229.0
2001-11-08,9477,9663,9477,9542,309630,182440.0,103073229.0
2001-11-09,9594,9916,9569,9904,637630,189139.0,103073229.0
2001-11-12,9945,10177,9674,10113,703140,193262.0,103073229.0
2001-11-13,10017,10197,9798,10083,477890,192747.0,103073229.0
2001-11-14,10210,10649,10004,10353,1045060,197901.0,103073229.0
2001-11-15,10504,10504,9995,10003,567460,191201.0,103073229.0
2001-11-16,10020,10232,10000,10027,404390,191716.0,103073229.0
2001-11-19,10237,10559,10089,10328,831350,197385.0,103073229.0
2001-11-20,10730,11317,10318,10525,1020720,200993.0,103073229.0
2001-11-21,10408,10615,10138,10255,463250,195839.0,103073229.0
2001-11-22,10105,10318,10054,10255,410290,195839.0,103073229.0
2001-11-23,10231,10992,10231,10845,1695830,207177.0,103073229.0
2001-11-26,11069,11797,10933,11379,1689770,217485.0,103073229.0
2001-11-27,11542,12129,11240,11440,1249720,218515.0,103073229.0
