삼천리(004690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-25,89300,90400,88800,90300,5718,366169.0,4055025.0
2012-05-29,90300,90300,89400,89500,1415,362925.0,4055025.0
2012-05-30,90700,90700,89300,89500,4588,362925.0,4055025.0
2012-05-31,89500,90000,89000,90000,2402,364952.0,4055025.0
2012-06-01,90000,90600,89300,89400,1592,362519.0,4055025.0
2012-06-04,87200,88600,87100,87800,4579,356031.0,4055025.0
2012-06-05,88100,88300,87400,87700,2590,355626.0,4055025.0
2012-06-07,88100,89000,88000,88900,5022,360492.0,4055025.0
2012-06-08,88200,89700,88200,89200,2518,361708.0,4055025.0
2012-06-11,89800,90600,89200,89500,1772,362925.0,4055025.0
2012-06-12,89500,90100,88700,89600,495,363330.0,4055025.0
2012-06-13,90000,90000,88700,89500,1093,362925.0,4055025.0
2012-06-14,88800,90000,88600,89300,2299,362114.0,4055025.0
2012-06-15,87400,90600,87400,90200,4769,365763.0,4055025.0
2012-06-18,90500,90600,88700,89000,4965,360897.0,4055025.0
2012-06-19,89400,89400,89000,89400,1235,362519.0,4055025.0
2012-06-20,89000,89500,89000,89100,1601,361303.0,4055025.0
2012-06-21,88800,90500,88800,90500,4073,366980.0,4055025.0
2012-06-22,90500,90800,89600,90500,1273,366980.0,4055025.0
2012-06-25,90800,90800,89600,90600,833,367385.0,4055025.0
2012-06-26,90600,90700,89500,90000,1801,364952.0,4055025.0
2012-06-27,89500,89600,88000,88000,4107,356842.0,4055025.0
2012-06-28,88200,89000,87900,88600,1457,359275.0,4055025.0
2012-06-29,88900,89000,88000,88000,3145,356842.0,4055025.0
2012-07-02,88900,88900,88000,88800,2424,360086.0,4055025.0
2012-07-03,88300,89100,88300,88900,3539,360492.0,4055025.0
2012-07-04,88800,89500,88500,88900,4106,360492.0,4055025.0
2012-07-05,89400,89400,88500,89000,4615,360897.0,4055025.0
2012-07-06,89500,89500,88600,89000,1064,360897.0,4055025.0
2012-07-09,89300,89300,87900,87900,5207,356437.0,4055025.0
2012-07-10,88000,89000,88000,88800,3865,360086.0,4055025.0
2012-07-11,88900,89000,88100,88500,2224,358870.0,4055025.0
2012-07-12,88700,88900,88100,88400,4455,358464.0,4055025.0
2012-07-13,88900,88900,88200,88500,1963,358870.0,4055025.0
2012-07-16,88800,88900,88300,88600,2767,359275.0,4055025.0
2012-07-17,88600,89000,88300,88300,2269,358059.0,4055025.0
2012-07-18,88700,89300,88600,89000,8164,360897.0,4055025.0
2012-07-19,89300,89800,88800,89700,8952,363736.0,4055025.0
2012-07-20,90000,90500,89700,90000,1495,364952.0,4055025.0
2012-07-23,89700,89700,87900,88500,4927,358870.0,4055025.0
2012-07-24,88500,89000,88400,88500,2808,358870.0,4055025.0
2012-07-25,87800,88800,87800,88300,1754,358059.0,4055025.0
2012-07-26,88000,88800,87700,88500,5329,358870.0,4055025.0
2012-07-27,89500,89700,88200,89700,2491,363736.0,4055025.0
2012-07-30,89100,89100,88000,88900,6909,360492.0,4055025.0
2012-07-31,88900,89300,88200,88500,2601,358870.0,4055025.0
2012-08-01,88500,88600,88000,88400,2319,358464.0,4055025.0
2012-08-02,88700,89100,88200,88800,4484,360086.0,4055025.0
2012-08-03,88800,89600,88200,89000,4315,360897.0,4055025.0
2012-08-06,89100,89700,88600,89300,3683,362114.0,4055025.0
2012-08-07,90100,90900,89400,90500,5359,366980.0,4055025.0
2012-08-08,90600,90800,89400,90400,5444,366574.0,4055025.0
2012-08-09,90900,91400,90100,91200,3957,369818.0,4055025.0
2012-08-10,90700,91700,90600,91600,7496,371440.0,4055025.0
2012-08-13,91600,91700,90900,91000,4120,369007.0,4055025.0
2012-08-14,91500,91500,90700,91100,2149,369413.0,4055025.0
2012-08-16,90700,91200,90100,90800,10420,368196.0,4055025.0
2012-08-17,91300,91900,90800,90900,5469,368602.0,4055025.0
2012-08-20,90400,92300,90400,91500,9808,371035.0,4055025.0
2012-08-21,91300,96000,91300,95000,10825,385227.0,4055025.0
2012-08-22,94500,96600,94300,95800,7288,388471.0,4055025.0
2012-08-23,95100,97000,95100,96100,11962,389688.0,4055025.0
2012-08-24,96200,98900,95500,98800,14486,400636.0,4055025.0
2012-08-27,98300,99400,98300,98900,5733,401042.0,4055025.0
2012-08-28,99000,99700,96200,99400,8641,403069.0,4055025.0
2012-08-29,99000,99400,98100,98500,1988,399420.0,4055025.0
2012-08-30,98900,99000,97500,98600,6140,399825.0,4055025.0
2012-08-31,97600,103500,97600,101000,11657,409558.0,4055025.0
2012-09-03,101000,103500,100000,101500,8151,411585.0,4055025.0
2012-09-04,101500,102000,99200,99500,4885,403475.0,4055025.0
2012-09-05,99200,99900,98200,99000,4337,401447.0,4055025.0
2012-09-06,98700,98900,97500,97500,4552,395365.0,4055025.0
2012-09-07,97900,99000,97500,98300,3035,398609.0,4055025.0
2012-09-10,98300,99700,98300,99600,2288,403880.0,4055025.0
2012-09-11,99700,99900,98500,99900,3857,405097.0,4055025.0
2012-09-12,99100,100500,99100,100000,3326,405502.0,4055025.0
2012-09-13,99300,100000,98200,99700,4107,404286.0,4055025.0
2012-09-14,100500,103000,99100,99700,10669,404286.0,4055025.0
2012-09-17,99700,100500,99100,99800,2954,404691.0,4055025.0
2012-09-18,99800,100500,99100,99200,2989,402258.0,4055025.0
2012-09-19,99100,99500,96700,97100,15818,393743.0,4055025.0
2012-09-20,97300,99200,97300,98300,6869,398609.0,4055025.0
2012-09-21,98100,102000,97500,102000,11176,413613.0,4055025.0
2012-09-24,103000,103000,100000,101500,8346,411585.0,4055025.0
2012-09-25,100500,102000,100500,101000,7610,409558.0,4055025.0
2012-09-26,100000,102000,99900,101000,3711,409558.0,4055025.0
2012-09-27,101000,101000,99500,99900,3777,405097.0,4055025.0
2012-09-28,100000,100500,98000,99000,6837,401447.0,4055025.0
2012-10-02,99100,102500,99100,101000,6454,409558.0,4055025.0
2012-10-04,100500,107000,100500,106000,20708,429833.0,4055025.0
2012-10-05,106000,109000,105500,108000,23275,437943.0,4055025.0
2012-10-08,108000,113000,106000,112000,18297,454163.0,4055025.0
2012-10-09,112500,112500,110000,112000,5573,454163.0,4055025.0
2012-10-10,111000,111500,107000,108000,8085,437943.0,4055025.0
2012-10-11,107000,110000,106000,106500,9125,431860.0,4055025.0
2012-10-12,108000,111000,106500,110000,11642,446053.0,4055025.0
2012-10-15,110000,110000,105500,105500,10880,427805.0,4055025.0
2012-10-16,107000,110000,105500,108500,6994,439970.0,4055025.0
2012-10-17,109000,111500,107000,107000,5952,433888.0,4055025.0
2012-10-18,109000,109000,104000,104500,7683,423750.0,4055025.0
2012-10-19,104500,108000,104500,106000,2542,429833.0,4055025.0
2012-10-22,105500,105500,102000,103000,6310,417668.0,4055025.0
2012-10-23,104000,106000,101000,102500,5889,415640.0,4055025.0
2012-10-24,102500,104000,100000,104000,9086,421723.0,4055025.0
2012-10-25,104000,105500,103000,104000,4672,421723.0,4055025.0
2012-10-26,104000,104500,100000,100500,6766,407530.0,4055025.0
2012-10-29,101000,101000,98200,99500,7941,403475.0,4055025.0
2012-10-30,99000,100500,98200,99100,8298,401853.0,4055025.0
2012-10-31,99100,99400,97000,97300,9378,394554.0,4055025.0
2012-11-01,97600,98500,97200,98400,4854,399014.0,4055025.0
2012-11-02,98700,101500,98700,100500,6372,407530.0,4055025.0
2012-11-05,101000,102500,100000,101000,5917,409558.0,4055025.0
2012-11-06,101000,107000,101000,106000,10864,429833.0,4055025.0
2012-11-07,106000,108500,103500,108500,10126,439970.0,4055025.0
2012-11-08,107000,109000,105000,109000,8637,441998.0,4055025.0
2012-11-09,108000,113500,106500,113500,19534,460245.0,4055025.0
2012-11-12,114500,118500,113000,117500,23773,476465.0,4055025.0
2012-11-13,118000,118000,113000,115000,12374,466328.0,4055025.0
2012-11-14,116000,125500,115500,122500,38292,496741.0,4055025.0
2012-11-15,121500,126000,120500,126000,35518,510933.0,4055025.0
2012-11-16,126000,129500,121500,124000,23859,502823.0,4055025.0
2012-11-19,127000,136500,125000,136000,43032,551483.0,4055025.0
2012-11-20,137500,140000,134500,140000,22081,567704.0,4055025.0
2012-11-21,137500,141000,135500,137000,28894,555538.0,4055025.0
2012-11-22,138000,139000,135500,139000,12593,563648.0,4055025.0
2012-11-23,139000,139000,131000,135500,27615,549456.0,4055025.0
2012-11-26,137000,138500,135000,135500,15468,549456.0,4055025.0
2012-11-27,136000,136000,129500,132000,24283,535263.0,4055025.0
2012-11-28,132000,136500,128500,136000,22144,551483.0,4055025.0
2012-11-29,136000,137000,134000,135500,13490,549456.0,4055025.0
2012-11-30,135500,135500,131000,133500,11194,541346.0,4055025.0
2012-12-03,134500,138500,134500,136000,114242,551483.0,4055025.0
2012-12-04,135000,136500,133000,133500,6460,541346.0,4055025.0
2012-12-05,133500,133500,129500,129500,9327,525126.0,4055025.0
2012-12-06,130000,130000,124500,130000,19403,527153.0,4055025.0
2012-12-07,130000,130500,125000,126000,10296,510933.0,4055025.0
2012-12-10,127000,131500,125000,130500,13567,529181.0,4055025.0
2012-12-11,130500,130500,124000,124000,11128,502823.0,4055025.0
2012-12-12,124000,126500,123500,126500,9483,512961.0,4055025.0
2012-12-13,126000,126500,124000,126500,4436,512961.0,4055025.0
2012-12-14,126500,126500,123500,124000,4168,502823.0,4055025.0
2012-12-17,122500,125500,122500,122500,4184,496741.0,4055025.0
2012-12-18,122000,123000,120500,121500,6465,492686.0,4055025.0
2012-12-20,121000,128500,120000,124500,16901,504851.0,4055025.0
2012-12-21,125000,125500,123000,125000,6276,506878.0,4055025.0
2012-12-24,124000,125500,123500,124000,3781,502823.0,4055025.0
2012-12-26,124500,124500,120000,123000,5312,498768.0,4055025.0
2012-12-27,121000,123500,121000,122500,3404,496741.0,4055025.0
2012-12-28,122500,125500,121500,124500,6203,504851.0,4055025.0
2013-01-02,125000,126000,123000,123500,5079,500796.0,4055025.0
2013-01-03,123000,123500,120500,121000,9253,490658.0,4055025.0
2013-01-04,122000,123000,120500,123000,7290,498768.0,4055025.0
2013-01-07,123000,126500,122000,124500,8820,504851.0,4055025.0
2013-01-08,124500,128000,124500,128000,6545,519043.0,4055025.0
2013-01-09,128000,128000,124500,124500,8353,504851.0,4055025.0
2013-01-10,124000,124500,120000,122000,12130,494713.0,4055025.0
2013-01-11,121500,123000,120500,121500,13902,492686.0,4055025.0
2013-01-14,121500,123500,119500,123000,11072,498768.0,4055025.0
2013-01-15,123000,123000,120000,120500,4166,488631.0,4055025.0
2013-01-16,122000,122000,119500,121000,5922,490658.0,4055025.0
2013-01-17,120500,120500,116500,117500,5098,476465.0,4055025.0
2013-01-18,117500,117500,115000,115000,8343,466328.0,4055025.0
2013-01-21,116000,119000,115500,118500,2064,480520.0,4055025.0
2013-01-22,118500,118500,116500,116500,2656,472410.0,4055025.0
2013-01-23,116500,119500,115500,119500,5197,484575.0,4055025.0
2013-01-24,119000,120000,118000,119000,2344,482548.0,4055025.0
2013-01-25,118000,119500,115500,117500,5705,476465.0,4055025.0
2013-01-28,117500,117500,115000,115500,3860,468355.0,4055025.0
2013-01-29,115500,117000,114000,116000,2661,470383.0,4055025.0
2013-01-30,116000,119000,115500,117500,4809,476465.0,4055025.0
2013-01-31,116500,118000,115000,116000,5518,470383.0,4055025.0
2013-02-01,116000,117000,115000,116500,4129,472410.0,4055025.0
2013-02-04,116500,116500,115000,116500,3956,472410.0,4055025.0
2013-02-05,116500,116500,115000,116000,2704,470383.0,4055025.0
2013-02-06,117000,117000,114000,115000,5209,466328.0,4055025.0
2013-02-07,114500,115000,114000,114500,4468,464300.0,4055025.0
2013-02-08,115000,115000,110000,110000,12395,446053.0,4055025.0
2013-02-12,110500,111500,108000,109000,6410,441998.0,4055025.0
2013-02-13,108000,111500,108000,110500,5127,448080.0,4055025.0
2013-02-14,110500,110500,107000,109000,5760,441998.0,4055025.0
2013-02-15,109000,109500,103000,104000,20371,421723.0,4055025.0
2013-02-18,104500,107500,104500,107000,12064,433888.0,4055025.0
2013-02-19,107000,111000,107000,111000,12080,450108.0,4055025.0
2013-02-20,111000,112500,109500,111500,5413,452135.0,4055025.0
2013-02-21,112000,112500,108500,112000,7137,454163.0,4055025.0
2013-02-22,112000,112500,110000,110500,2716,448080.0,4055025.0
2013-02-25,110500,112000,109500,110000,2542,446053.0,4055025.0
2013-02-26,110000,112500,109000,110000,5780,446053.0,4055025.0
2013-02-27,110000,112000,109500,111500,2384,452135.0,4055025.0
2013-02-28,112000,115500,112000,114000,7422,462273.0,4055025.0
2013-03-04,116000,116500,114000,115000,5416,466328.0,4055025.0
2013-03-05,114500,115500,112000,113000,5388,458218.0,4055025.0
2013-03-06,112500,113500,110500,113000,8647,458218.0,4055025.0
2013-03-07,113000,113500,110500,111500,3199,452135.0,4055025.0
2013-03-08,111500,113000,110500,112000,4989,454163.0,4055025.0
2013-03-11,112500,115000,111000,113500,15165,460245.0,4055025.0
2013-03-12,113500,115500,112500,115500,7499,468355.0,4055025.0
2013-03-13,115000,118500,115000,116500,11367,472410.0,4055025.0
2013-03-14,116500,119000,115000,118000,10906,478493.0,4055025.0
2013-03-15,118000,118000,115500,115500,13956,468355.0,4055025.0
2013-03-18,115500,119000,115500,117000,8528,474438.0,4055025.0
2013-03-19,117000,120000,116500,119000,8827,482548.0,4055025.0
2013-03-20,119000,122000,118500,119000,10653,482548.0,4055025.0
2013-03-21,119000,120500,116500,120500,7967,488631.0,4055025.0
2013-03-22,119000,120000,117500,118000,7335,478493.0,4055025.0
2013-03-25,118000,119500,117000,117500,9226,476465.0,4055025.0
2013-03-26,118000,119000,117000,117000,8603,474438.0,4055025.0
2013-03-27,117000,118000,116000,116500,3937,472410.0,4055025.0
2013-03-28,116500,118500,115000,118500,9158,480520.0,4055025.0
2013-03-29,118500,120500,117500,118500,8161,480520.0,4055025.0
2013-04-01,119000,120500,116000,117000,6360,474438.0,4055025.0
2013-04-02,118500,123500,118500,123000,19982,498768.0,4055025.0
2013-04-03,124500,129000,124500,127000,23801,514988.0,4055025.0
2013-04-04,126500,127500,123500,127000,12327,514988.0,4055025.0
2013-04-05,128500,130000,125500,127500,15356,517016.0,4055025.0
2013-04-08,127500,130000,126500,127500,10087,517016.0,4055025.0
2013-04-09,128000,128000,122500,123500,13229,500796.0,4055025.0
2013-04-10,124000,125000,122500,124000,5877,502823.0,4055025.0
2013-04-11,125000,125500,122500,123000,8405,498768.0,4055025.0
2013-04-12,123500,128500,123500,126000,21854,510933.0,4055025.0
2013-04-15,126500,130000,126500,129500,15197,525126.0,4055025.0
2013-04-16,126500,132000,126500,132000,12188,535263.0,4055025.0
2013-04-17,133500,133500,131000,132000,10696,535263.0,4055025.0
2013-04-18,131500,131500,128000,129500,7543,525126.0,4055025.0
2013-04-19,129500,132000,127500,130000,8791,527153.0,4055025.0
2013-04-22,131000,134500,129500,131500,12308,533236.0,4055025.0
2013-04-23,131500,134000,130500,133500,14648,541346.0,4055025.0
2013-04-24,134500,135500,133000,135500,20745,549456.0,4055025.0
2013-04-25,135500,137500,133500,134000,15968,543373.0,4055025.0
2013-04-26,133000,134500,130500,132500,13047,537291.0,4055025.0
2013-04-29,133000,135000,131500,133000,10338,539318.0,4055025.0
2013-04-30,133500,133500,130500,132000,9717,535263.0,4055025.0
2013-05-02,131000,134000,130500,131000,9171,531208.0,4055025.0
2013-05-03,131000,131000,127500,129500,10037,525126.0,4055025.0
2013-05-06,129500,131000,128500,129500,7472,525126.0,4055025.0
2013-05-07,131000,131500,129500,131000,7588,531208.0,4055025.0
2013-05-08,131000,131500,129000,129000,5072,523098.0,4055025.0
2013-05-09,128500,131500,128500,130000,7777,527153.0,4055025.0
2013-05-10,131000,134000,130000,130000,8786,527153.0,4055025.0
2013-05-13,130000,133000,130000,133000,9396,539318.0,4055025.0
2013-05-14,133000,133500,127500,130000,12653,527153.0,4055025.0
2013-05-15,130000,130000,125500,126500,15564,512961.0,4055025.0
2013-05-16,129000,129500,125000,125500,13676,508906.0,4055025.0
2013-05-20,126500,127500,124000,124500,7431,504851.0,4055025.0
2013-05-21,126000,129000,125500,129000,8509,523098.0,4055025.0
2013-05-22,129000,130500,128000,130000,7978,527153.0,4055025.0
2013-05-23,131000,131000,129000,129000,5451,523098.0,4055025.0
2013-05-24,130500,130500,125500,127000,5666,514988.0,4055025.0
2013-05-27,129000,129000,126500,126500,3165,512961.0,4055025.0
2013-05-28,125500,129500,125500,128500,5367,521071.0,4055025.0
2013-05-29,128500,132500,128500,130500,6949,529181.0,4055025.0
2013-05-30,131500,132000,127500,129500,7669,525126.0,4055025.0
2013-05-31,129500,130000,125500,125500,8915,508906.0,4055025.0
2013-06-03,126500,126500,124000,124500,5231,504851.0,4055025.0
2013-06-04,124500,125500,120500,123000,13629,498768.0,4055025.0
2013-06-05,123500,123500,119000,119000,9954,482548.0,4055025.0
2013-06-07,119000,122500,119000,121500,5764,492686.0,4055025.0
2013-06-10,122000,125500,122000,124500,6744,504851.0,4055025.0
2013-06-11,124500,126000,123000,124000,8746,502823.0,4055025.0
2013-06-12,124000,125000,122500,123000,5571,498768.0,4055025.0
2013-06-13,124500,126500,123000,126000,7481,510933.0,4055025.0
2013-06-14,126500,126500,124500,125500,8583,508906.0,4055025.0
2013-06-17,125000,126500,123000,125500,6369,508906.0,4055025.0
2013-06-18,124500,127000,123500,124000,5921,502823.0,4055025.0
2013-06-19,125000,125500,123000,125000,3271,506878.0,4055025.0
2013-06-20,124000,125500,123500,124000,8352,502823.0,4055025.0
2013-06-21,124000,125000,121500,125000,8249,506878.0,4055025.0
2013-06-24,121500,125000,121500,122500,3254,496741.0,4055025.0
2013-06-25,121500,125500,118000,121500,10913,492686.0,4055025.0
2013-06-26,121000,124000,121000,123000,5812,498768.0,4055025.0
2013-06-27,124500,125500,122000,125000,8843,506878.0,4055025.0
2013-06-28,125000,127000,123500,125500,4423,508906.0,4055025.0
2013-07-01,124000,126500,123000,123000,8808,498768.0,4055025.0
2013-07-02,124500,125000,122500,124000,4818,502823.0,4055025.0
2013-07-03,124000,124000,120500,120500,10413,488631.0,4055025.0
2013-07-04,121000,124500,120500,124000,6395,502823.0,4055025.0
2013-07-05,122500,128000,122500,122500,12722,496741.0,4055025.0
2013-07-08,123500,124500,122500,124500,7006,504851.0,4055025.0
2013-07-09,125000,126500,122500,126500,6936,512961.0,4055025.0
2013-07-10,125500,126500,123500,125000,1559,506878.0,4055025.0
2013-07-11,125000,127000,124500,125000,2791,506878.0,4055025.0
2013-07-12,125000,128000,124500,126500,5867,512961.0,4055025.0
2013-07-15,126000,127000,125000,125500,2423,508906.0,4055025.0
2013-07-16,125000,127500,125000,127000,4918,514988.0,4055025.0
2013-07-17,127500,130000,125500,128000,26186,519043.0,4055025.0
2013-07-18,129000,130000,126500,129500,5045,525126.0,4055025.0
2013-07-19,130000,131000,124500,128500,8058,521071.0,4055025.0
2013-07-22,128000,130000,127000,129000,3457,523098.0,4055025.0
2013-07-23,129500,129500,127500,128000,3165,519043.0,4055025.0
2013-07-24,127500,128500,126500,126500,5670,512961.0,4055025.0
2013-07-25,126500,127000,123500,125000,9772,506878.0,4055025.0
2013-07-26,124000,125000,124000,124500,4704,504851.0,4055025.0
2013-07-29,124500,125500,123500,124500,2473,504851.0,4055025.0
2013-07-30,124000,127000,123000,126000,12575,510933.0,4055025.0
2013-07-31,125500,127000,124000,125500,7733,508906.0,4055025.0
2013-08-01,124500,127000,124000,125000,6254,506878.0,4055025.0
2013-08-02,124500,125500,123500,124500,10741,504851.0,4055025.0
2013-08-05,124000,124500,123000,123500,4777,500796.0,4055025.0
2013-08-06,123500,124000,122500,123500,3086,500796.0,4055025.0
2013-08-07,123500,124000,122000,123000,4058,498768.0,4055025.0
2013-08-08,123000,126000,122000,125500,6980,508906.0,4055025.0
2013-08-09,125500,125500,124500,125500,680,508906.0,4055025.0
2013-08-12,126000,126000,124000,124500,2476,504851.0,4055025.0
2013-08-13,126000,126000,124500,125000,1555,506878.0,4055025.0
2013-08-14,125000,125000,121000,121500,11098,492686.0,4055025.0
2013-08-16,122500,125500,122000,124000,5560,502823.0,4055025.0
