서연(007860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-26,12950,13250,12700,13100,218858,294554.0,22485004.0
2016-08-29,13000,13250,12850,12900,181121,290057.0,22485004.0
2016-08-30,13050,13250,12900,13050,110177,293429.0,22485004.0
2016-08-31,12900,13150,12850,13050,112837,293429.0,22485004.0
2016-09-01,13000,13450,12850,13300,120668,299051.0,22485004.0
2016-09-02,13400,13400,12900,13150,88340,295678.0,22485004.0
2016-09-05,13100,13300,12950,13250,94310,297926.0,22485004.0
2016-09-06,13300,13300,13000,13050,51579,293429.0,22485004.0
2016-09-07,13000,13100,12750,12750,82247,286684.0,22485004.0
2016-09-08,12750,13300,12700,13150,118580,295678.0,22485004.0
2016-09-09,13200,13200,12800,12950,70554,291181.0,22485004.0
2016-09-12,12700,12700,12450,12450,147648,279938.0,22485004.0
2016-09-13,12650,12700,12300,12400,43354,278814.0,22485004.0
2016-09-19,12350,12550,12200,12550,51862,282187.0,22485004.0
2016-09-20,12450,12800,12450,12550,40015,282187.0,22485004.0
2016-09-21,12600,12600,12350,12500,41864,281063.0,22485004.0
2016-09-22,12450,12750,12400,12700,43881,285560.0,22485004.0
2016-09-23,12800,12850,12550,12650,39821,284435.0,22485004.0
2016-09-26,12600,12650,12300,12300,64226,276566.0,22485004.0
2016-09-27,12250,12300,12100,12200,64374,274317.0,22485004.0
2016-09-28,12200,12300,11900,12050,100890,270944.0,22485004.0
2016-09-29,12050,12200,11900,12000,89679,269820.0,22485004.0
2016-09-30,11950,12250,11750,11750,139836,264199.0,22485004.0
2016-10-04,11650,11900,11650,11800,171870,265323.0,22485004.0
2016-10-05,11800,11850,11400,11650,180564,261950.0,22485004.0
2016-10-06,11650,11750,11450,11700,92936,263075.0,22485004.0
2016-10-07,11750,11750,11450,11650,71967,261950.0,22485004.0
2016-10-10,11650,11700,11500,11600,44672,260826.0,22485004.0
2016-10-11,11750,11750,11550,11650,49791,261950.0,22485004.0
2016-10-12,11600,11700,11550,11600,22030,260826.0,22485004.0
2016-10-13,11700,11700,11400,11400,26194,256329.0,22485004.0
2016-10-14,11550,11750,11250,11400,81200,256329.0,22485004.0
2016-10-17,11450,11550,11300,11450,45185,257453.0,22485004.0
2016-10-18,11500,11600,11350,11600,45959,260826.0,22485004.0
2016-10-19,11600,11700,11450,11650,56518,261950.0,22485004.0
2016-10-20,11600,11600,11400,11400,70387,256329.0,22485004.0
2016-10-21,11400,11400,10950,11050,147277,248459.0,22485004.0
2016-10-24,11100,11250,10950,11150,51508,250708.0,22485004.0
2016-10-25,11150,11400,11050,11350,81990,255205.0,22485004.0
2016-10-26,11350,11350,10950,11200,82544,251832.0,22485004.0
2016-10-27,11100,11550,11000,11150,316554,250708.0,22485004.0
2016-10-28,11150,11350,11000,11100,147079,249584.0,22485004.0
2016-10-31,11200,11200,10850,11100,118180,249584.0,22485004.0
2016-11-01,11100,11150,10950,11000,45058,247335.0,22485004.0
2016-11-02,11000,11000,10600,10650,89800,239465.0,22485004.0
2016-11-03,10700,10850,10400,10650,154281,239465.0,22485004.0
2016-11-04,10800,10800,10600,10700,32518,240590.0,22485004.0
2016-11-07,10700,10950,10700,10950,46105,246211.0,22485004.0
2016-11-08,11150,11150,10850,11150,61481,250708.0,22485004.0
2016-11-09,11100,11150,10300,10700,162138,240590.0,22485004.0
2016-11-10,10750,10800,10400,10500,124971,236093.0,22485004.0
2016-11-11,10500,10700,10450,10600,34292,238341.0,22485004.0
2016-11-14,10500,11000,10500,10900,55563,245087.0,22485004.0
2016-11-15,10450,10850,10250,10650,132413,239465.0,22485004.0
2016-11-16,10750,10900,10500,10750,73802,241714.0,22485004.0
2016-11-17,10750,10850,10600,10700,70284,240590.0,22485004.0
2016-11-18,10700,10850,10500,10500,78262,236093.0,22485004.0
2016-11-21,10450,10600,10350,10400,49182,233844.0,22485004.0
2016-11-22,10500,10550,10350,10500,26925,236093.0,22485004.0
2016-11-23,10500,10500,10250,10350,48088,232720.0,22485004.0
2016-11-24,10400,10400,10050,10050,66835,225974.0,22485004.0
2016-11-25,10100,10200,10050,10150,50566,228223.0,22485004.0
2016-11-28,10150,10300,10100,10200,25833,229347.0,22485004.0
2016-11-29,10250,10350,10150,10300,31155,231596.0,22485004.0
2016-11-30,10450,10450,10050,10150,60418,228223.0,22485004.0
2016-12-01,10200,10250,10050,10150,30646,228223.0,22485004.0
2016-12-02,10050,10200,10050,10100,10612,227099.0,22485004.0
2016-12-05,10100,10100,9780,9780,82462,219903.0,22485004.0
2016-12-06,9810,9990,9720,9740,46096,219004.0,22485004.0
2016-12-07,9760,9900,9690,9800,37811,220353.0,22485004.0
2016-12-08,9800,10250,9800,10250,59469,230471.0,22485004.0
2016-12-09,10200,10400,10050,10150,54249,228223.0,22485004.0
2016-12-12,10150,10600,10150,10450,43187,234968.0,22485004.0
2016-12-13,10400,10550,10350,10500,30686,236093.0,22485004.0
2016-12-14,10450,10550,10400,10400,17008,233844.0,22485004.0
2016-12-15,10400,10650,10350,10550,32896,237217.0,22485004.0
2016-12-16,10600,10650,10450,10550,27702,237217.0,22485004.0
2016-12-19,10450,10650,10450,10550,36532,237217.0,22485004.0
2016-12-20,10600,10750,10500,10500,40117,236093.0,22485004.0
2016-12-21,10550,10650,10450,10550,12990,237217.0,22485004.0
2016-12-22,10450,10600,10400,10400,14444,233844.0,22485004.0
2016-12-23,10450,10550,10400,10550,18353,247712.0,23479844.0
2016-12-26,10500,10800,10500,10750,35950,252408.0,23479844.0
2016-12-27,10650,10850,10650,10750,33672,252408.0,23479844.0
2016-12-28,10600,10800,10600,10700,30292,251234.0,23479844.0
2016-12-29,10600,10800,10600,10700,23943,251234.0,23479844.0
2017-01-02,10700,11000,10650,10950,47674,257104.0,23479844.0
2017-01-03,10950,11700,10950,11600,162564,272366.0,23479844.0
2017-01-04,11600,11900,11450,11800,78518,277062.0,23479844.0
2017-01-05,11700,11900,11650,11750,41864,275888.0,23479844.0
2017-01-06,11800,11850,11400,11450,34536,268844.0,23479844.0
2017-01-09,11400,11500,11200,11350,26295,266496.0,23479844.0
2017-01-10,11250,11450,10950,11050,82827,259452.0,23479844.0
2017-01-11,11200,11450,11000,11350,61040,266496.0,23479844.0
2017-01-12,11300,11400,11200,11350,15533,266496.0,23479844.0
2017-01-13,11250,11350,11100,11300,23531,265322.0,23479844.0
2017-01-16,11200,11300,11050,11300,29942,265322.0,23479844.0
2017-01-17,11150,11400,11150,11350,37120,266496.0,23479844.0
2017-01-18,11300,12050,11300,12000,251427,281758.0,23479844.0
2017-01-19,12000,12150,11800,11800,60883,277062.0,23479844.0
2017-01-20,11800,11900,11600,11650,40077,273540.0,23479844.0
2017-01-23,11700,11950,11600,11750,48581,275888.0,23479844.0
2017-01-24,11750,11900,11450,11600,38876,272366.0,23479844.0
2017-01-25,11600,11700,11250,11250,23737,264148.0,23479844.0
2017-01-26,11250,11300,11000,11250,49349,264148.0,23479844.0
2017-01-31,11250,11250,10850,11050,39539,259452.0,23479844.0
2017-02-01,11100,11150,10800,11000,28165,258278.0,23479844.0
2017-02-02,11000,11150,10400,10550,87177,247712.0,23479844.0
2017-02-03,10550,10700,10500,10700,54640,251234.0,23479844.0
2017-02-06,10750,10750,10300,10550,80048,247712.0,23479844.0
2017-02-07,10600,10700,10450,10650,27131,250060.0,23479844.0
2017-02-08,10750,10800,10500,10600,29654,248886.0,23479844.0
2017-02-09,10600,10900,10550,10900,37463,255930.0,23479844.0
2017-02-10,10950,10950,10750,10750,35651,252408.0,23479844.0
2017-02-13,10900,11100,10700,11100,31767,260626.0,23479844.0
2017-02-14,11150,11300,10850,11250,46710,264148.0,23479844.0
2017-02-15,11200,11450,11150,11450,33102,268844.0,23479844.0
2017-02-16,11400,11550,11250,11450,32878,268844.0,23479844.0
2017-02-17,11300,11400,11250,11250,13913,264148.0,23479844.0
2017-02-20,11250,11300,10900,11050,47447,259452.0,23479844.0
2017-02-21,11050,11350,11050,11350,41076,266496.0,23479844.0
2017-02-22,11300,11350,10950,10950,96916,257104.0,23479844.0
2017-02-23,10950,11050,10750,10800,77765,253582.0,23479844.0
2017-02-24,10900,10950,10700,10750,55947,252408.0,23479844.0
2017-02-27,10800,10900,10650,10700,53978,251234.0,23479844.0
2017-02-28,10700,10700,10400,10600,97423,248886.0,23479844.0
2017-03-02,10550,10700,10500,10600,48171,248886.0,23479844.0
2017-03-03,10500,10600,10350,10350,38273,243016.0,23479844.0
2017-03-06,10250,10350,9980,9980,124084,234329.0,23479844.0
2017-03-07,9950,10200,9920,10150,60404,238320.0,23479844.0
2017-03-08,10150,10350,10050,10100,46606,237146.0,23479844.0
2017-03-09,10100,10150,10050,10100,21985,237146.0,23479844.0
2017-03-10,10150,10150,10000,10150,29648,238320.0,23479844.0
2017-03-13,10150,10200,9990,10050,82828,235972.0,23479844.0
2017-03-14,10100,10100,9950,9970,87251,234094.0,23479844.0
2017-03-15,9970,10000,9860,9870,70442,231746.0,23479844.0
2017-03-16,9880,10050,9880,10050,38612,235972.0,23479844.0
2017-03-17,10100,10200,10000,10000,52571,234798.0,23479844.0
2017-03-20,10050,10050,9970,9990,56129,234564.0,23479844.0
2017-03-21,10050,10550,10000,10400,74065,244190.0,23479844.0
2017-03-22,10350,10350,10150,10200,80912,239494.0,23479844.0
2017-03-23,10150,10300,10100,10150,62654,238320.0,23479844.0
2017-03-24,10250,10300,10150,10200,40649,239494.0,23479844.0
2017-03-27,10100,10200,9980,10100,75060,237146.0,23479844.0
2017-03-28,10050,10200,10000,10050,37689,235972.0,23479844.0
2017-03-29,10050,10250,9990,10200,23941,239494.0,23479844.0
2017-03-30,10100,10300,9990,10300,56885,241842.0,23479844.0
2017-03-31,10300,10350,10100,10300,76058,241842.0,23479844.0
2017-04-03,10300,10350,10150,10250,51209,240668.0,23479844.0
2017-04-04,10300,10300,10050,10150,46110,238320.0,23479844.0
2017-04-05,10150,10200,9990,10050,150368,235972.0,23479844.0
2017-04-06,10000,10150,9990,10100,68295,237146.0,23479844.0
2017-04-07,10150,10150,10000,10100,53235,237146.0,23479844.0
2017-04-10,10150,10150,9930,10050,133078,235972.0,23479844.0
2017-04-11,9950,10100,9950,10050,47669,235972.0,23479844.0
2017-04-12,10100,10150,10000,10050,54842,235972.0,23479844.0
2017-04-13,10100,10200,10000,10150,66885,238320.0,23479844.0
2017-04-14,10200,10200,9990,10000,64596,234798.0,23479844.0
2017-04-17,10000,10200,10000,10150,60549,238320.0,23479844.0
2017-04-18,10150,10200,10000,10100,43499,237146.0,23479844.0
2017-04-19,10000,10150,9990,10100,101366,237146.0,23479844.0
2017-04-20,10100,10200,10000,10150,50435,238320.0,23479844.0
2017-04-21,10200,10200,10000,10000,75254,234798.0,23479844.0
2017-04-24,10000,10050,10000,10000,24545,234798.0,23479844.0
2017-04-25,10000,10250,10000,10250,86537,240668.0,23479844.0
2017-04-26,10250,10350,10150,10300,54292,241842.0,23479844.0
2017-04-27,10300,10350,10200,10250,60644,240668.0,23479844.0
2017-04-28,10200,10250,10000,10100,60233,237146.0,23479844.0
2017-05-02,10100,10150,10050,10100,46705,237146.0,23479844.0
2017-05-04,10100,10250,10100,10250,50582,240668.0,23479844.0
2017-05-08,10300,10300,10200,10300,42255,241842.0,23479844.0
2017-05-10,10300,10350,10150,10150,64041,238320.0,23479844.0
2017-05-11,10150,10350,10150,10300,41349,241842.0,23479844.0
2017-05-12,10250,10350,10150,10250,42736,240668.0,23479844.0
2017-05-15,10250,10450,10250,10450,69552,245364.0,23479844.0
2017-05-16,10500,10650,10350,10500,74511,246538.0,23479844.0
2017-05-17,10450,10550,10350,10550,62496,247712.0,23479844.0
2017-05-18,10350,10700,10350,10700,67440,251234.0,23479844.0
2017-05-19,10700,10750,10550,10650,56697,250060.0,23479844.0
2017-05-22,10650,10750,10550,10700,55633,251234.0,23479844.0
2017-05-23,10700,10700,10550,10650,42861,250060.0,23479844.0
2017-05-24,10700,10800,10600,10700,52893,251234.0,23479844.0
2017-05-25,10750,10750,10600,10650,47262,250060.0,23479844.0
2017-05-26,10600,10700,10400,10500,104938,246538.0,23479844.0
2017-05-29,10450,10600,10350,10450,51185,245364.0,23479844.0
2017-05-30,10450,10800,10450,10650,84878,250060.0,23479844.0
2017-05-31,10700,10900,10600,10750,187412,252408.0,23479844.0
2017-06-01,10800,10850,10550,10600,130368,248886.0,23479844.0
2017-06-02,10600,10700,10400,10500,73857,246538.0,23479844.0
2017-06-05,10500,10550,10450,10500,48437,246538.0,23479844.0
2017-06-07,10600,10600,10450,10600,52107,248886.0,23479844.0
2017-06-08,10550,10800,10550,10800,95730,253582.0,23479844.0
2017-06-09,10800,10850,10650,10750,51710,252408.0,23479844.0
2017-06-12,10650,10850,10550,10650,60894,250060.0,23479844.0
2017-06-13,10600,10800,10550,10750,55824,252408.0,23479844.0
2017-06-14,10800,11150,10650,11100,129412,260626.0,23479844.0
2017-06-15,11150,11150,10850,10950,54194,257104.0,23479844.0
2017-06-16,11050,11050,10850,10900,30941,255930.0,23479844.0
2017-06-19,11000,11000,10700,10850,52481,254756.0,23479844.0
2017-06-20,10800,10900,10750,10900,45345,255930.0,23479844.0
2017-06-21,10800,10900,10750,10800,35300,253582.0,23479844.0
2017-06-22,10900,10900,10750,10800,31645,253582.0,23479844.0
2017-06-23,10750,10850,10700,10850,26963,254756.0,23479844.0
2017-06-26,10900,10900,10600,10750,39300,252408.0,23479844.0
2017-06-27,10700,10800,10700,10800,31715,253582.0,23479844.0
2017-06-28,10800,10850,10650,10700,25670,251234.0,23479844.0
2017-06-29,10700,10800,10650,10700,25233,251234.0,23479844.0
2017-06-30,10650,10800,10500,10800,40617,253582.0,23479844.0
2017-07-03,10750,10800,10450,10650,43692,250060.0,23479844.0
2017-07-04,10550,10650,10400,10500,53924,246538.0,23479844.0
2017-07-05,10500,10700,10450,10550,25987,247712.0,23479844.0
2017-07-06,10600,10600,10450,10550,27160,247712.0,23479844.0
2017-07-07,10500,10500,10200,10250,79098,240668.0,23479844.0
2017-07-10,10250,10300,10150,10200,37217,239494.0,23479844.0
2017-07-11,10200,10250,10100,10250,37326,240668.0,23479844.0
2017-07-12,10200,10250,10100,10200,37335,239494.0,23479844.0
2017-07-13,10200,10200,10000,10150,88531,238320.0,23479844.0
2017-07-14,10150,10150,10000,10050,39005,235972.0,23479844.0
2017-07-17,10050,10100,10000,10100,32721,237146.0,23479844.0
2017-07-18,10100,10100,9960,10000,53417,234798.0,23479844.0
2017-07-19,10000,10100,9950,10100,49397,237146.0,23479844.0
2017-07-20,10100,10100,9960,9990,46892,234564.0,23479844.0
2017-07-21,9950,10050,9950,10000,16669,234798.0,23479844.0
2017-07-24,9990,10050,9950,9980,22386,234329.0,23479844.0
2017-07-25,9980,10000,9850,9860,67916,231511.0,23479844.0
2017-07-26,9940,9980,9820,9860,38911,231511.0,23479844.0
2017-07-27,9890,9890,9810,9850,17976,231276.0,23479844.0
2017-07-28,9850,9900,9750,9790,70145,229868.0,23479844.0
2017-07-31,9880,9920,9780,9850,14655,231276.0,23479844.0
2017-08-01,9850,9950,9810,9860,27882,231511.0,23479844.0
2017-08-02,9860,9940,9830,9860,23122,231511.0,23479844.0
2017-08-03,9860,9910,9530,9560,91495,224467.0,23479844.0
2017-08-04,9660,9700,9550,9660,55188,226815.0,23479844.0
2017-08-07,9610,9740,9610,9670,20914,227050.0,23479844.0
2017-08-08,9670,9750,9560,9590,33194,225172.0,23479844.0
2017-08-09,9590,9630,9470,9490,43263,222824.0,23479844.0
2017-08-10,9450,9540,9230,9270,85283,217658.0,23479844.0
2017-08-11,9250,9250,9080,9150,33627,214841.0,23479844.0
2017-08-14,9200,9240,9110,9120,22141,214136.0,23479844.0
2017-08-16,9070,9090,8710,8950,156497,210145.0,23479844.0
2017-08-17,8950,8970,8590,8640,156154,202866.0,23479844.0
2017-08-18,8580,8700,8560,8640,57860,202866.0,23479844.0
2017-08-21,8640,8660,8540,8570,33975,201222.0,23479844.0
2017-08-22,8540,8550,8460,8500,71181,199579.0,23479844.0
2017-08-23,8500,8540,8450,8460,33545,198639.0,23479844.0
2017-08-24,8460,8470,8330,8430,54603,197935.0,23479844.0
2017-08-25,8380,8450,8370,8440,35292,198170.0,23479844.0
2017-08-28,8440,8670,8440,8620,38046,202396.0,23479844.0
2017-08-29,8620,8620,8420,8530,36811,200283.0,23479844.0
2017-08-30,8530,8530,8240,8300,87321,194883.0,23479844.0
2017-08-31,8300,8360,8270,8350,65902,196057.0,23479844.0
2017-09-01,8350,8430,8310,8400,41537,197231.0,23479844.0
2017-09-04,8220,8280,8190,8210,57824,192770.0,23479844.0
2017-09-05,8210,8250,8000,8120,55069,190656.0,23479844.0
2017-09-06,8040,8080,7950,7960,84040,186900.0,23479844.0
2017-09-07,7950,8040,7950,7970,44860,187134.0,23479844.0
2017-09-08,7970,8000,7520,7550,172553,177273.0,23479844.0
2017-09-11,7520,7630,7390,7470,100634,175394.0,23479844.0
2017-09-12,7470,7510,7340,7470,87897,175394.0,23479844.0
2017-09-13,7470,7470,7300,7300,55005,171403.0,23479844.0
2017-09-14,7250,7370,7220,7340,27122,172342.0,23479844.0
2017-09-15,7320,7320,7210,7270,36503,170698.0,23479844.0
2017-09-18,7270,7350,7240,7240,40917,169994.0,23479844.0
2017-09-19,7250,7520,7240,7310,90374,171638.0,23479844.0
2017-09-20,7320,7480,7300,7310,57583,171638.0,23479844.0
2017-09-21,7320,7390,7140,7140,65351,167646.0,23479844.0
2017-09-22,7140,7200,7010,7060,51170,165768.0,23479844.0
2017-09-25,7060,7060,6800,6910,89126,162246.0,23479844.0
2017-09-26,6790,7280,6790,7220,65514,169524.0,23479844.0
2017-09-27,7210,7220,7070,7150,31350,167881.0,23479844.0
2017-09-28,7150,7180,7030,7180,20401,168585.0,23479844.0
2017-09-29,7170,7470,7080,7440,32429,174690.0,23479844.0
2017-10-10,7440,7440,7140,7270,59087,170698.0,23479844.0
2017-10-11,7200,7610,7190,7570,91970,177742.0,23479844.0
2017-10-12,7560,7560,7350,7490,53057,175864.0,23479844.0
2017-10-13,7460,7600,7310,7490,29223,175864.0,23479844.0
2017-10-16,7490,7510,7410,7500,12277,176099.0,23479844.0
2017-10-17,7500,7530,7430,7520,10803,176568.0,23479844.0
2017-10-18,7440,7510,7390,7510,30246,176334.0,23479844.0
2017-10-19,7510,7590,7420,7590,20710,178212.0,23479844.0
2017-10-20,7590,7690,7510,7680,25369,180325.0,23479844.0
2017-10-23,7680,7680,7570,7640,11819,179386.0,23479844.0
2017-10-24,7630,7680,7550,7640,13223,179386.0,23479844.0
2017-10-25,7640,7650,7560,7650,8062,179621.0,23479844.0
2017-10-26,7570,7880,7570,7880,67123,185021.0,23479844.0
2017-10-27,7870,7870,7760,7870,29629,184786.0,23479844.0
2017-10-30,7850,7940,7760,7930,52004,186195.0,23479844.0
2017-10-31,7890,8060,7790,8020,46529,188308.0,23479844.0
2017-11-01,8000,8050,7970,8040,24131,188778.0,23479844.0
2017-11-02,8010,8030,7930,8030,49898,188543.0,23479844.0
2017-11-03,8000,8130,8000,8090,30819,189952.0,23479844.0
2017-11-06,8000,8090,8000,8080,14809,189717.0,23479844.0
2017-11-07,8050,8050,7960,8040,14444,188778.0,23479844.0
2017-11-08,8040,8040,7920,8030,18331,188543.0,23479844.0
2017-11-09,7910,8100,7910,8070,18932,189482.0,23479844.0
2017-11-10,8050,8100,7970,8100,29070,190187.0,23479844.0
2017-11-13,8100,8240,8090,8240,54245,193474.0,23479844.0
2017-11-14,8240,8240,8080,8180,32906,192065.0,23479844.0
2017-11-15,8100,8170,8030,8130,39790,190891.0,23479844.0
2017-11-16,8130,8130,7980,8030,23520,188543.0,23479844.0
2017-11-17,7920,7980,7870,7880,26015,185021.0,23479844.0
2017-11-20,7840,7950,7650,7820,32816,183612.0,23479844.0
2017-11-21,7740,7850,7690,7830,53100,183847.0,23479844.0
2017-11-22,7830,7970,7830,7960,22521,186900.0,23479844.0
2017-11-23,7900,7990,7870,7950,11594,186665.0,23479844.0
2017-11-24,7900,7970,7840,7860,16334,184552.0,23479844.0
2017-11-27,7850,7890,7730,7800,19928,183143.0,23479844.0
2017-11-28,7750,7850,7750,7820,12315,183612.0,23479844.0
2017-11-29,7800,7860,7750,7860,25306,184552.0,23479844.0
2017-11-30,7860,8010,7840,7950,28543,186665.0,23479844.0
2017-12-01,7930,7950,7860,7870,6546,184786.0,23479844.0
2017-12-04,7870,7870,7760,7820,12135,183612.0,23479844.0
2017-12-05,7790,8210,7770,7930,53079,186195.0,23479844.0
2017-12-06,7930,7930,7850,7900,19096,185491.0,23479844.0
2017-12-07,7900,7910,7750,7880,19513,185021.0,23479844.0
2017-12-08,7790,7840,7730,7780,21083,182673.0,23479844.0
2017-12-11,7750,7780,7460,7460,36429,175160.0,23479844.0
2017-12-12,7360,7540,7360,7470,25893,175394.0,23479844.0
