유니드(014830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-09,50400,51200,50200,50300,13769,447159.0,8889843.0
2017-08-10,50300,51200,49500,50300,18770,447159.0,8889843.0
2017-08-11,49900,50300,49600,49900,11977,443603.0,8889843.0
2017-08-14,49800,50000,49600,49950,10652,444048.0,8889843.0
2017-08-16,49650,49650,48850,49150,23086,436936.0,8889843.0
2017-08-17,48700,49350,48250,49100,14849,436491.0,8889843.0
2017-08-18,48700,49350,48550,49000,24133,435602.0,8889843.0
2017-08-21,49000,49000,48300,48950,10623,435158.0,8889843.0
2017-08-22,49000,49150,48600,48950,9743,435158.0,8889843.0
2017-08-23,49000,49400,48300,48700,6698,432935.0,8889843.0
2017-08-24,48850,49000,48100,48550,8615,431602.0,8889843.0
2017-08-25,48550,48550,47850,48000,19256,426712.0,8889843.0
2017-08-28,48000,49200,47800,48750,15077,433380.0,8889843.0
2017-08-29,48750,49400,47900,48950,9767,435158.0,8889843.0
2017-08-30,49050,49300,48300,49050,7832,436047.0,8889843.0
2017-08-31,48650,48700,48100,48500,17740,431157.0,8889843.0
2017-09-01,48300,49200,48000,48650,6251,432491.0,8889843.0
2017-09-04,48400,48950,47800,48550,13468,431602.0,8889843.0
2017-09-05,48550,49300,48000,48900,8595,434713.0,8889843.0
2017-09-06,48950,48950,48050,48450,7770,430713.0,8889843.0
2017-09-07,48700,49150,48000,48300,9850,429379.0,8889843.0
2017-09-08,48550,48850,48200,48800,5911,433824.0,8889843.0
2017-09-11,48400,49650,48400,49500,13792,440047.0,8889843.0
2017-09-12,49150,49700,48700,49250,5200,437825.0,8889843.0
2017-09-13,48900,49600,48550,49050,4789,436047.0,8889843.0
2017-09-14,48600,50000,48100,49100,13964,436491.0,8889843.0
2017-09-15,49100,49350,48550,49100,8420,436491.0,8889843.0
2017-09-18,48850,49750,48350,48350,10552,429824.0,8889843.0
2017-09-19,48300,48850,48150,48800,4180,433824.0,8889843.0
2017-09-20,49150,49200,48600,49000,5760,435602.0,8889843.0
2017-09-21,48600,49450,48550,48800,9965,433824.0,8889843.0
2017-09-22,48500,49150,48300,48950,8853,435158.0,8889843.0
2017-09-25,48900,49100,48250,48400,6527,430268.0,8889843.0
2017-09-26,48800,48800,47950,47950,5908,426268.0,8889843.0
2017-09-27,48000,48800,47950,48750,7135,433380.0,8889843.0
2017-09-28,48350,49500,48000,49400,12474,439158.0,8889843.0
2017-09-29,49450,50000,48900,50000,8472,444492.0,8889843.0
2017-10-10,49750,49800,48350,48400,9706,430268.0,8889843.0
2017-10-11,48100,48500,48000,48250,7519,428935.0,8889843.0
2017-10-12,48050,48250,47850,47950,8273,426268.0,8889843.0
2017-10-13,47850,48200,47200,47850,8357,425379.0,8889843.0
2017-10-16,47650,48150,47400,47500,6708,422268.0,8889843.0
2017-10-17,47300,47450,46550,46950,13293,417378.0,8889843.0
2017-10-18,46750,47300,46150,46200,9307,410711.0,8889843.0
2017-10-19,46000,46600,45700,46600,9870,414267.0,8889843.0
2017-10-20,46100,46450,45900,46150,5187,410266.0,8889843.0
2017-10-23,46200,46650,45850,46100,9414,409822.0,8889843.0
2017-10-24,46050,47300,46000,47250,8186,420045.0,8889843.0
2017-10-25,46850,47250,46650,47000,4892,417823.0,8889843.0
2017-10-26,46650,47600,46350,47600,9372,423157.0,8889843.0
2017-10-27,46950,47600,46800,47400,4391,421379.0,8889843.0
2017-10-30,47400,47400,46300,46450,13170,412933.0,8889843.0
2017-10-31,46250,47350,46200,46250,13476,411155.0,8889843.0
2017-11-01,45950,46500,45900,46150,9499,410266.0,8889843.0
2017-11-02,46000,46550,45900,46050,6213,409377.0,8889843.0
2017-11-03,46700,46750,46000,46350,11499,412044.0,8889843.0
2017-11-06,46600,46600,45800,45950,12500,408488.0,8889843.0
2017-11-07,45700,46250,45700,45800,7436,407155.0,8889843.0
2017-11-08,45500,46600,45500,46500,7222,413378.0,8889843.0
2017-11-09,46750,46850,46150,46750,7845,415600.0,8889843.0
2017-11-10,46750,47950,46100,47800,7125,424934.0,8889843.0
2017-11-13,47400,47650,46900,47650,6452,423601.0,8889843.0
2017-11-14,47250,47600,46750,47250,10014,420045.0,8889843.0
2017-11-15,46850,47400,45900,45900,10524,408044.0,8889843.0
2017-11-16,46700,46700,45000,46200,5102,410711.0,8889843.0
2017-11-17,45750,46250,45500,45500,9323,404488.0,8889843.0
2017-11-20,45250,45700,45100,45100,5766,400932.0,8889843.0
2017-11-21,45050,45250,44050,44050,15709,391598.0,8889843.0
2017-11-22,44150,44500,43850,44300,7945,393820.0,8889843.0
2017-11-23,44300,44900,44050,44900,6893,399154.0,8889843.0
2017-11-24,44900,45300,44500,44900,5714,399154.0,8889843.0
2017-11-27,44900,45450,44250,44400,9501,394709.0,8889843.0
2017-11-28,44150,44950,43900,43900,8042,390264.0,8889843.0
2017-11-29,43900,44200,43750,44000,16622,391153.0,8889843.0
2017-11-30,44500,44700,43800,44700,9182,397376.0,8889843.0
2017-12-01,44200,44700,43700,43950,11301,390709.0,8889843.0
2017-12-04,44300,45100,43700,44650,11780,396931.0,8889843.0
2017-12-05,44400,45100,44350,44800,13741,398265.0,8889843.0
2017-12-06,44350,45600,44350,45000,15844,400043.0,8889843.0
2017-12-07,45400,46500,45000,46500,14829,413378.0,8889843.0
2017-12-08,46500,46500,45000,45600,12354,405377.0,8889843.0
2017-12-11,45050,45750,44800,45750,6509,406710.0,8889843.0
2017-12-12,45250,45850,44900,45750,8935,406710.0,8889843.0
2017-12-13,45250,46400,45250,46350,14727,412044.0,8889843.0
2017-12-14,46350,46600,44350,44750,42399,397820.0,8889843.0
2017-12-15,45150,45900,44800,44850,21334,398709.0,8889843.0
2017-12-18,45100,45750,44700,44700,7990,397376.0,8889843.0
2017-12-19,45000,45500,44500,44550,25897,396043.0,8889843.0
2017-12-20,44550,45700,44550,44850,11712,398709.0,8889843.0
2017-12-21,44700,45700,44700,45500,10391,404488.0,8889843.0
2017-12-22,45600,46900,45300,46450,9987,412933.0,8889843.0
2017-12-26,46500,47650,46450,46850,18103,416489.0,8889843.0
2017-12-27,45650,47350,45650,47350,18397,420934.0,8889843.0
2017-12-28,47300,47300,46450,46550,5384,413822.0,8889843.0
2018-01-02,46500,46900,46000,46250,6052,411155.0,8889843.0
2018-01-03,45600,46350,45350,45500,13365,404488.0,8889843.0
2018-01-04,45550,45900,44400,44500,9498,395598.0,8889843.0
2018-01-05,44750,45050,44200,44600,9132,396487.0,8889843.0
2018-01-08,44900,44900,44250,44250,6975,393376.0,8889843.0
2018-01-09,44250,44700,43850,44600,9182,396487.0,8889843.0
2018-01-10,44300,45650,44150,45350,12513,403154.0,8889843.0
2018-01-11,45800,46050,44850,45250,10861,402265.0,8889843.0
2018-01-12,45100,46400,45100,46000,15064,408933.0,8889843.0
2018-01-15,46000,46400,45650,46050,15146,409377.0,8889843.0
2018-01-16,46000,46050,44600,44900,25041,399154.0,8889843.0
2018-01-17,44700,45150,44450,44600,5691,396487.0,8889843.0
2018-01-18,44600,44900,44100,44200,10510,392931.0,8889843.0
2018-01-19,44200,44700,44100,44200,9383,392931.0,8889843.0
2018-01-22,44450,45250,43500,44900,12329,399154.0,8889843.0
2018-01-23,44900,45750,44650,45050,14300,400487.0,8889843.0
2018-01-24,45150,49000,45150,47100,88038,418712.0,8889843.0
2018-01-25,46900,51500,46800,50200,127065,446270.0,8889843.0
2018-01-26,49800,50700,49200,50300,82066,447159.0,8889843.0
2018-01-29,49900,50700,49250,49850,26733,443159.0,8889843.0
2018-01-30,49700,51200,49700,49850,64062,443159.0,8889843.0
2018-01-31,50100,51000,48200,49650,47030,441381.0,8889843.0
2018-02-01,48950,49500,48250,48600,23122,432046.0,8889843.0
2018-02-02,47800,50300,47800,48500,26190,431157.0,8889843.0
2018-02-05,48500,48500,46900,46950,27923,417378.0,8889843.0
2018-02-06,46450,46950,44650,46700,35600,415156.0,8889843.0
2018-02-07,46700,47150,45550,45550,16301,404932.0,8889843.0
2018-02-08,45600,46300,44850,45000,27879,400043.0,8889843.0
2018-02-09,44650,46250,44500,46250,76747,411155.0,8889843.0
2018-02-12,45900,46750,45200,46300,14270,411600.0,8889843.0
2018-02-13,46000,47000,45800,46200,12342,410711.0,8889843.0
2018-02-14,46450,46750,45200,45750,15875,406710.0,8889843.0
2018-02-19,46250,46300,45250,45850,12039,407599.0,8889843.0
2018-02-20,45550,45700,44950,45300,12125,402710.0,8889843.0
2018-02-21,45550,45850,44650,44800,13432,398265.0,8889843.0
2018-02-22,44800,45800,44600,45700,10589,406266.0,8889843.0
2018-02-23,46000,46300,45150,46250,8830,411155.0,8889843.0
2018-02-26,46500,46550,45000,45600,14029,405377.0,8889843.0
2018-02-27,45550,45800,45150,45550,7247,404932.0,8889843.0
2018-02-28,45200,46250,44600,46000,28020,408933.0,8889843.0
2018-03-02,45100,46650,43950,46100,36455,409822.0,8889843.0
2018-03-05,46100,46400,44650,44850,14560,398709.0,8889843.0
2018-03-06,44700,45400,44550,45100,18404,400932.0,8889843.0
2018-03-07,44750,45150,44200,44350,15396,394265.0,8889843.0
2018-03-08,44350,44900,44150,44700,12978,397376.0,8889843.0
2018-03-09,44850,45100,44450,44500,13789,395598.0,8889843.0
2018-03-12,44500,44950,44250,44800,9290,398265.0,8889843.0
2018-03-13,44450,45000,44300,44550,17255,396043.0,8889843.0
2018-03-14,44300,44800,44200,44500,15090,395598.0,8889843.0
2018-03-15,44600,45500,44500,45350,9521,403154.0,8889843.0
2018-03-16,45050,45800,44900,45100,10033,400932.0,8889843.0
2018-03-19,45100,45300,44550,45000,10825,400043.0,8889843.0
2018-03-20,44700,45450,44700,45450,8459,404043.0,8889843.0
2018-03-21,45100,46350,44700,46050,15491,409377.0,8889843.0
2018-03-22,47100,48250,46700,46700,55081,415156.0,8889843.0
2018-03-23,45900,46350,45200,45750,20880,406710.0,8889843.0
2018-03-26,45700,47250,45600,47100,14940,418712.0,8889843.0
2018-03-27,47100,48800,46650,48500,21296,431157.0,8889843.0
2018-03-28,47850,49900,47650,49650,28855,441381.0,8889843.0
2018-03-29,49650,50400,48900,50400,18924,448048.0,8889843.0
2018-03-30,50200,51300,49550,50600,21671,449826.0,8889843.0
2018-04-02,50200,51500,49400,50200,11553,446270.0,8889843.0
2018-04-03,50300,51200,49050,51000,26168,453382.0,8889843.0
2018-04-04,50100,50800,49300,49850,22507,443159.0,8889843.0
2018-04-05,49850,50900,49350,49600,21161,440936.0,8889843.0
2018-04-06,49350,50700,48750,50700,10565,450715.0,8889843.0
2018-04-09,50700,50800,49750,50500,13689,448937.0,8889843.0
2018-04-10,49900,50600,49800,49800,11777,442714.0,8889843.0
2018-04-11,49350,50700,48700,49650,16831,441381.0,8889843.0
2018-04-12,49500,51300,48900,49600,19440,440936.0,8889843.0
2018-04-13,49400,49850,48750,49100,18516,436491.0,8889843.0
2018-04-16,49300,51000,48950,50500,44761,448937.0,8889843.0
2018-04-17,51000,52400,50400,51700,34294,459605.0,8889843.0
2018-04-18,51700,54800,51300,53100,37702,472051.0,8889843.0
2018-04-19,52800,55000,52600,52600,35245,467606.0,8889843.0
2018-04-20,52500,54500,52100,53900,26018,479163.0,8889843.0
2018-04-23,53500,56600,53200,55500,37264,493386.0,8889843.0
2018-04-24,55900,55900,52900,54500,30839,484496.0,8889843.0
2018-04-25,54500,55000,53200,54500,20786,484496.0,8889843.0
2018-04-26,54300,55200,53800,54600,36971,485385.0,8889843.0
2018-04-27,54100,55500,51900,53400,48675,474718.0,8889843.0
2018-04-30,54900,55800,54300,55800,75161,496053.0,8889843.0
2018-05-02,56000,56900,55100,55100,48775,489830.0,8889843.0
2018-05-03,55900,56200,55000,55300,25868,491608.0,8889843.0
2018-05-04,55400,56900,55000,55700,19922,495164.0,8889843.0
2018-05-08,55400,56600,53400,54700,29169,486274.0,8889843.0
2018-05-09,54700,55400,54000,54600,25914,485385.0,8889843.0
2018-05-10,53800,56000,53300,56000,31846,497831.0,8889843.0
2018-05-11,56200,56200,54900,55400,21325,492497.0,8889843.0
2018-05-14,55400,56900,55200,56000,25296,497831.0,8889843.0
2018-05-15,55200,58200,55200,56400,38733,501387.0,8889843.0
2018-05-16,57000,57800,56100,57600,42251,512055.0,8889843.0
2018-05-17,56700,59900,56600,59800,33767,531613.0,8889843.0
2018-05-18,59500,60400,58600,60200,26235,535169.0,8889843.0
2018-05-21,60500,60500,58200,60300,17407,536058.0,8889843.0
2018-05-23,59800,60000,57500,59000,42799,524501.0,8889843.0
2018-05-24,58600,58700,56700,57800,18540,513833.0,8889843.0
2018-05-25,58300,58300,56000,56100,33231,498720.0,8889843.0
2018-05-28,56300,57900,56300,56900,14909,505832.0,8889843.0
2018-05-29,56600,57200,55000,56700,34620,504054.0,8889843.0
2018-05-30,56500,56900,53700,55500,40023,493386.0,8889843.0
2018-05-31,55500,57900,55200,57900,43062,514722.0,8889843.0
2018-06-01,57400,57400,54600,55400,37773,492497.0,8889843.0
2018-06-04,55700,56000,54700,55700,27305,495164.0,8889843.0
2018-06-05,55200,55800,54100,54100,13243,480941.0,8889843.0
2018-06-07,53900,54700,53400,54100,10540,480941.0,8889843.0
2018-06-08,54100,54600,52600,53000,25996,471162.0,8889843.0
2018-06-11,53400,55400,53100,54700,17967,486274.0,8889843.0
2018-06-12,55200,55600,54000,55200,13584,490719.0,8889843.0
2018-06-14,55200,55700,54100,55300,20062,491608.0,8889843.0
2018-06-15,54800,56100,54500,56100,30154,498720.0,8889843.0
2018-06-18,56400,56400,53500,55800,26708,496053.0,8889843.0
2018-06-19,55500,56000,54100,55000,31025,488941.0,8889843.0
2018-06-20,54600,55500,54100,54600,17974,485385.0,8889843.0
2018-06-21,54300,54700,53300,53400,20007,474718.0,8889843.0
2018-06-22,53000,53600,52500,53400,13202,474718.0,8889843.0
2018-06-25,52600,53900,51700,53900,29675,479163.0,8889843.0
2018-06-26,53500,53500,51000,52300,35800,464939.0,8889843.0
2018-06-27,51700,52400,51300,52000,15430,462272.0,8889843.0
2018-06-28,52700,52800,51900,52400,6738,465828.0,8889843.0
2018-06-29,52400,54000,50900,52000,15248,462272.0,8889843.0
2018-07-02,51600,54100,49800,51100,26188,454271.0,8889843.0
2018-07-03,51200,51500,50200,51500,16815,457827.0,8889843.0
2018-07-04,51500,52200,50500,50600,10635,449826.0,8889843.0
2018-07-05,50300,51200,49150,49200,12409,437380.0,8889843.0
2018-07-06,49000,50700,48550,50700,22673,450715.0,8889843.0
2018-07-09,50600,51900,49600,51400,16367,456938.0,8889843.0
2018-07-10,50600,51200,48550,49900,38425,443603.0,8889843.0
2018-07-11,49200,49800,48650,49100,19753,436491.0,8889843.0
2018-07-12,50000,50500,49150,49850,13400,443159.0,8889843.0
2018-07-13,49550,50300,49100,49850,8982,443159.0,8889843.0
2018-07-16,49100,50000,48900,48900,8377,434713.0,8889843.0
2018-07-17,48600,50400,48000,49750,17062,442270.0,8889843.0
2018-07-18,49500,49900,48950,48950,4596,435158.0,8889843.0
2018-07-19,48700,49350,48300,48300,6842,429379.0,8889843.0
2018-07-20,48000,50400,48000,48450,5549,430713.0,8889843.0
2018-07-23,50000,50000,47450,48800,8073,433824.0,8889843.0
2018-07-24,50300,50300,48100,48500,4774,431157.0,8889843.0
2018-07-25,48500,49850,48300,48600,12393,432046.0,8889843.0
2018-07-26,51000,51000,48300,48450,9529,430713.0,8889843.0
2018-07-27,49950,49950,48350,49250,8034,437825.0,8889843.0
2018-07-30,49100,50400,48750,49150,9735,436936.0,8889843.0
2018-07-31,49550,49650,47750,47950,14365,426268.0,8889843.0
2018-08-01,48700,50000,48300,48850,14630,434269.0,8889843.0
2018-08-02,49300,49950,48150,48200,6312,428490.0,8889843.0
2018-08-03,48200,50800,48050,50500,11560,448937.0,8889843.0
2018-08-06,50100,51100,49900,50300,8201,447159.0,8889843.0
2018-08-07,49900,50800,48750,49450,37833,439603.0,8889843.0
2018-08-08,49200,50700,48950,49850,13612,443159.0,8889843.0
2018-08-09,49850,51500,49850,51500,8809,457827.0,8889843.0
2018-08-10,51500,52500,50600,51200,5884,455160.0,8889843.0
2018-08-13,50900,51400,50000,50500,16731,448937.0,8889843.0
2018-08-14,50500,52100,50400,51200,9702,455160.0,8889843.0
2018-08-16,51000,52400,50400,51700,9221,459605.0,8889843.0
2018-08-17,51500,52100,50100,50200,17530,446270.0,8889843.0
2018-08-20,50200,52000,50200,51600,11922,458716.0,8889843.0
2018-08-21,52000,52000,50700,51000,6169,453382.0,8889843.0
2018-08-22,50500,51000,50000,50100,10341,445381.0,8889843.0
2018-08-23,50600,50600,49800,50100,6423,445381.0,8889843.0
2018-08-24,49900,50500,49900,50100,11577,445381.0,8889843.0
2018-08-27,50500,51900,50100,51000,4583,453382.0,8889843.0
2018-08-28,51000,51500,50600,51100,12612,454271.0,8889843.0
2018-08-29,51000,51700,50100,50500,11742,448937.0,8889843.0
2018-08-30,50600,50700,49300,49800,25410,442714.0,8889843.0
2018-08-31,49500,50300,49500,50200,5405,446270.0,8889843.0
2018-09-03,50000,50200,49600,50000,12391,444492.0,8889843.0
2018-09-04,49600,50300,49250,49300,9073,438269.0,8889843.0
2018-09-05,49150,49850,49100,49250,10033,437825.0,8889843.0
2018-09-06,49000,49500,48500,48850,9416,434269.0,8889843.0
2018-09-07,49700,49700,47800,48850,18966,434269.0,8889843.0
2018-09-10,48150,50200,48150,49150,10400,436936.0,8889843.0
2018-09-11,48650,49600,48200,48200,9996,428490.0,8889843.0
2018-09-12,48400,48600,47400,48250,18326,428935.0,8889843.0
2018-09-13,48750,49250,48100,48200,12219,428490.0,8889843.0
2018-09-14,48100,48950,48050,48550,14426,431602.0,8889843.0
2018-09-17,48250,48400,47500,48250,14922,428935.0,8889843.0
2018-09-18,47650,48700,47200,48350,18821,429824.0,8889843.0
2018-09-19,47750,47800,46400,46400,21505,412489.0,8889843.0
2018-09-20,46400,46500,45350,45550,26109,404932.0,8889843.0
2018-09-21,46150,46150,45400,45400,16014,403599.0,8889843.0
2018-09-27,44900,46300,44900,45450,12784,404043.0,8889843.0
2018-09-28,45850,46250,45250,45450,9882,404043.0,8889843.0
2018-10-01,45350,45800,45350,45450,13088,404043.0,8889843.0
2018-10-02,45450,45450,44900,45000,10102,400043.0,8889843.0
2018-10-04,44950,44950,43400,43450,25340,386264.0,8889843.0
2018-10-05,43450,44400,40100,43000,85336,382263.0,8889843.0
2018-10-08,43200,43350,42000,42600,14889,378707.0,8889843.0
2018-10-10,42300,42600,41100,41850,19370,372040.0,8889843.0
2018-10-11,41000,41700,39950,41000,31740,364484.0,8889843.0
2018-10-12,41500,42150,40500,41850,26431,372040.0,8889843.0
2018-10-15,41400,42750,40900,42000,16848,373373.0,8889843.0
2018-10-16,41650,42450,41650,42000,10241,373373.0,8889843.0
2018-10-17,42700,42700,41650,41900,13993,372484.0,8889843.0
2018-10-18,41500,42250,41300,41600,18138,369817.0,8889843.0
2018-10-19,41600,41600,40300,40950,22125,364039.0,8889843.0
2018-10-22,40450,42250,40100,40950,7080,364039.0,8889843.0
2018-10-23,40400,40900,39950,40100,26436,356483.0,8889843.0
2018-10-24,40900,41300,40150,40750,16949,362261.0,8889843.0
2018-10-25,40650,41700,40100,41400,11829,368040.0,8889843.0
2018-10-26,40550,41650,39750,41500,19068,368928.0,8889843.0
2018-10-29,41800,41800,39250,39750,25791,353371.0,8889843.0
2018-10-30,39100,40450,38600,39600,14972,352038.0,8889843.0
2018-10-31,39400,40700,38900,40250,12629,357816.0,8889843.0
2018-11-01,39800,40600,39600,39650,18630,352482.0,8889843.0
2018-11-02,39700,41450,39700,40800,16538,362706.0,8889843.0
2018-11-05,40900,41300,40050,40500,8499,360039.0,8889843.0
2018-11-06,41300,41450,40100,40800,12291,362706.0,8889843.0
2018-11-07,40600,41300,38450,38650,47719,343592.0,8889843.0
2018-11-08,39100,39850,38800,39150,42996,348037.0,8889843.0
2018-11-09,39200,40150,39000,39200,16336,348482.0,8889843.0
2018-11-12,38850,39800,38850,39350,7034,349815.0,8889843.0
2018-11-13,39350,39350,37650,38400,35679,341370.0,8889843.0
2018-11-14,38300,39200,37800,39000,20011,346704.0,8889843.0
2018-11-15,38800,38900,37700,38000,47022,337814.0,8889843.0
2018-11-16,38350,38900,37800,38700,16523,344037.0,8889843.0
2018-11-19,38800,39350,38750,39150,13393,348037.0,8889843.0
2018-11-20,39100,39550,38100,38400,28898,341370.0,8889843.0
2018-11-21,38400,39450,38050,39300,21205,349371.0,8889843.0
2018-11-22,39600,40050,39000,39700,12222,352927.0,8889843.0
2018-11-23,40150,41300,39900,40450,32672,359594.0,8889843.0
2018-11-26,40700,44450,40700,44250,35216,393376.0,8889843.0
2018-11-27,43950,45200,43200,44100,29086,392042.0,8889843.0
2018-11-28,44100,46000,43550,45550,27768,404932.0,8889843.0
2018-11-29,45000,45950,45000,45050,16739,400487.0,8889843.0
2018-11-30,45050,45400,44450,44950,12740,399598.0,8889843.0
2018-12-03,46000,46250,44400,45500,17896,404488.0,8889843.0
2018-12-04,45500,45500,44100,44450,12936,395154.0,8889843.0
2018-12-05,44450,44800,43600,43700,6928,388486.0,8889843.0
2018-12-06,44500,44500,42800,43500,9793,386708.0,8889843.0
2018-12-07,43850,43850,42200,42700,10450,379596.0,8889843.0
2018-12-10,42000,43000,41600,42450,15710,377374.0,8889843.0
2018-12-11,42000,42950,41350,41600,11022,369817.0,8889843.0
2018-12-12,42500,43850,41750,43350,13484,385375.0,8889843.0
2018-12-13,43500,44000,42350,43700,18509,388486.0,8889843.0
2018-12-14,43650,44400,43000,44300,13750,393820.0,8889843.0
2018-12-17,44750,44800,43850,44450,9117,395154.0,8889843.0
2018-12-18,44900,44950,42600,43200,16370,384041.0,8889843.0
