롯데쇼핑(023530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-16,226000,234000,225000,232000,273842,6524315.0,28122047.0
2018-01-17,233000,238000,230500,235500,202377,6622742.0,28122047.0
2018-01-18,235500,239000,230500,232000,95127,6524315.0,28122047.0
2018-01-19,230000,234000,226500,233000,111939,6552437.0,28122047.0
2018-01-22,234500,235500,228500,232000,82009,6524315.0,28122047.0
2018-01-23,230000,233000,229000,233000,70147,6552437.0,28122047.0
2018-01-24,233000,233500,229500,231000,59138,6496193.0,28122047.0
2018-01-25,229000,233000,226000,227000,90458,6383705.0,28122047.0
2018-01-26,227000,240000,227000,239500,246252,6735230.0,28122047.0
2018-01-29,239500,243500,237000,238500,100085,6707108.0,28122047.0
2018-01-30,237500,244500,237000,238000,114790,6693047.0,28122047.0
2018-01-31,238000,244500,237500,241500,127270,6791474.0,28122047.0
2018-02-01,242500,249000,240500,247500,141324,6960207.0,28122047.0
2018-02-02,246000,248500,244500,247500,82030,6960207.0,28122047.0
2018-02-05,244000,253500,243500,251500,180524,7072695.0,28122047.0
2018-02-06,242000,256500,233500,255500,293734,7185183.0,28122047.0
2018-02-07,255500,255500,240000,240000,196133,6749291.0,28122047.0
2018-02-08,241500,250500,235000,250000,152505,7030512.0,28122047.0
2018-02-09,239000,245000,226000,230500,333896,6482132.0,28122047.0
2018-02-12,232000,232000,218500,228500,192155,6425888.0,28122047.0
2018-02-13,229500,229500,218500,219000,151094,6158728.0,28122047.0
2018-02-14,208000,218500,207000,214000,265577,6018118.0,28122047.0
2018-02-19,217000,222500,215500,218000,93914,6130606.0,28122047.0
2018-02-20,218000,218000,209500,211000,112576,5933752.0,28122047.0
2018-02-21,209000,216000,204000,214500,198817,6032179.0,28122047.0
2018-02-22,213500,216000,210000,213500,75946,6004057.0,28122047.0
2018-02-23,215000,218000,212000,216000,85109,6074362.0,28122047.0
2018-02-26,216500,218000,213000,214000,465793,6018118.0,28122047.0
2018-02-27,212500,216000,205500,206500,227333,5807203.0,28122047.0
2018-02-28,207500,207500,204000,206500,83818,5807203.0,28122047.0
2018-03-02,204000,206500,202500,203000,75169,5708776.0,28122047.0
2018-03-05,203000,207000,202000,203000,62319,5708776.0,28122047.0
2018-03-06,205000,205000,202500,203500,53543,5722837.0,28122047.0
2018-03-07,204000,204500,199000,199000,113351,5596287.0,28122047.0
2018-03-08,201500,212000,200500,211500,170712,5947813.0,28122047.0
2018-03-09,212500,230000,212000,226500,333207,6369644.0,28122047.0
2018-03-12,226000,227000,221500,226000,111212,6355583.0,28122047.0
2018-03-13,223000,228000,219000,220000,149367,6186850.0,28122047.0
2018-03-14,219500,221000,211500,219500,143392,6172789.0,28122047.0
2018-03-15,219000,223500,215000,222500,84933,6257155.0,28122047.0
2018-03-16,229500,234500,223500,229000,232737,6439949.0,28122047.0
2018-03-19,229000,229500,223500,229000,141215,6439949.0,28122047.0
2018-03-20,226000,229500,226000,229500,107596,6454010.0,28122047.0
2018-03-21,229000,230500,227500,229500,82657,6454010.0,28122047.0
2018-03-22,225000,231000,225000,230000,81411,6468071.0,28122047.0
2018-03-23,224500,229500,224500,227500,98908,6397766.0,28122047.0
2018-03-26,227500,229000,220000,227500,64075,6397766.0,28122047.0
2018-03-27,227500,230000,225500,228500,72808,6425888.0,28122047.0
2018-03-28,228000,235000,226000,233000,125174,6552437.0,28122047.0
2018-03-29,234500,239000,230000,234000,133001,6580559.0,28122047.0
2018-03-30,235500,237500,230500,234500,69649,6594620.0,28122047.0
2018-04-02,250000,255500,242500,250000,347397,7030512.0,28122047.0
2018-04-03,249500,253500,247500,252500,96163,7100817.0,28122047.0
2018-04-04,251500,253000,245000,246500,73005,6932085.0,28122047.0
2018-04-05,245500,252000,245500,248500,61308,6988329.0,28122047.0
2018-04-06,248500,251500,245000,249500,66802,7016451.0,28122047.0
2018-04-09,250500,251500,245000,247000,56080,6946146.0,28122047.0
2018-04-10,246000,252000,245500,252000,81927,7086756.0,28122047.0
2018-04-11,251000,253500,249000,253500,69085,7128939.0,28122047.0
2018-04-12,252000,253500,247000,250000,86334,7030512.0,28122047.0
2018-04-13,248000,257000,248000,256500,103417,7213305.0,28122047.0
2018-04-16,258500,258500,253500,256500,60206,7213305.0,28122047.0
2018-04-17,255500,258500,251500,253500,49327,7128939.0,28122047.0
2018-04-18,251500,260500,251500,259500,92677,7297671.0,28122047.0
2018-04-19,259000,259000,255000,256500,52928,7213305.0,28122047.0
2018-04-20,257500,267000,257000,264000,118019,7424220.0,28122047.0
2018-04-23,264000,266000,251500,257500,105597,7241427.0,28122047.0
2018-04-24,258000,263000,248000,248500,98802,6988329.0,28122047.0
2018-04-25,248500,257500,247500,256500,88264,7213305.0,28122047.0
2018-04-26,261000,261000,250000,252500,125762,7100817.0,28122047.0
2018-04-27,252000,257000,251000,256000,59232,7199244.0,28122047.0
2018-04-30,256500,260500,252000,256000,73315,7199244.0,28122047.0
2018-05-02,254000,257500,251500,254000,61142,7143000.0,28122047.0
2018-05-03,251500,254000,240000,241000,119180,6777413.0,28122047.0
2018-05-04,240000,245000,238500,242500,88337,6819596.0,28122047.0
2018-05-08,245000,245500,233000,234500,136448,6594620.0,28122047.0
2018-05-09,236500,238000,231000,233500,101552,6566498.0,28122047.0
2018-05-10,235000,239000,231000,235500,164318,6622742.0,28122047.0
2018-05-11,242000,246500,237000,239500,133718,6735230.0,28122047.0
2018-05-14,243500,243500,234500,235500,140091,6622742.0,28122047.0
2018-05-15,236500,241000,235000,236500,94122,6650864.0,28122047.0
2018-05-16,236000,241000,234000,240000,83536,6749291.0,28122047.0
2018-05-17,240500,240500,230000,231500,153019,6510254.0,28122047.0
2018-05-18,232000,235000,230000,233000,81955,6552437.0,28122047.0
2018-05-21,235500,235500,226000,228000,108710,6411827.0,28122047.0
2018-05-23,226500,226500,222500,224000,103673,6299339.0,28122047.0
2018-05-24,224500,227000,222500,223000,74047,6271216.0,28122047.0
2018-05-25,223500,223500,215500,217000,130968,6102484.0,28122047.0
2018-05-28,217500,221500,217500,221000,93146,6214972.0,28122047.0
2018-05-29,221000,223000,219000,220000,78166,6186850.0,28122047.0
2018-05-30,218500,220500,215500,216000,64002,6074362.0,28122047.0
2018-05-31,219500,226000,217500,224000,155289,6299339.0,28122047.0
2018-06-01,224500,228500,223000,226000,80410,6355583.0,28122047.0
2018-06-04,225500,228500,222500,227000,60912,6383705.0,28122047.0
2018-06-05,228500,228500,223500,227000,74186,6383705.0,28122047.0
2018-06-07,226500,229000,220000,221500,102164,6229033.0,28122047.0
2018-06-08,221500,222500,216000,216000,109667,6074362.0,28122047.0
2018-06-11,217500,222500,217000,220000,170165,6186850.0,28122047.0
2018-06-12,221000,224500,220500,224000,70749,6299339.0,28122047.0
2018-06-14,222500,223000,218500,218500,81670,6144667.0,28122047.0
2018-06-15,220000,222000,217000,219500,80038,6172789.0,28122047.0
2018-06-18,221000,222500,212500,215000,85865,6046240.0,28122047.0
2018-06-19,214000,217000,208000,208500,72176,5863447.0,28122047.0
2018-06-20,209000,210500,204000,204500,123148,5750959.0,28122047.0
2018-06-21,204500,206500,203000,203500,88515,5722837.0,28122047.0
2018-06-22,203000,205000,200000,203000,124974,5708776.0,28122047.0
2018-06-25,205000,208500,203500,207500,86424,5835325.0,28122047.0
2018-06-26,205000,208000,203000,206500,59409,5807203.0,28122047.0
2018-06-27,205500,209500,205000,207500,74331,5835325.0,28122047.0
2018-06-28,208000,220000,207500,213500,184234,6004057.0,28122047.0
2018-06-29,212500,216000,205500,210000,77910,5905630.0,28122047.0
2018-07-02,210500,211500,205000,205000,63091,5765020.0,28122047.0
2018-07-03,206500,206500,199000,201000,118655,5652531.0,28122047.0
2018-07-04,200000,207000,199000,205000,64119,5765020.0,28122047.0
2018-07-05,204000,206500,202000,205000,58932,5765020.0,28122047.0
2018-07-06,203500,217500,203500,214500,105502,6032179.0,28122047.0
2018-07-09,213500,215000,210500,211500,38029,5947813.0,28122047.0
2018-07-10,211500,214500,210500,214500,50517,6032179.0,28122047.0
2018-07-11,211500,212500,206000,206500,75164,5807203.0,28122047.0
2018-07-12,206500,207000,202500,203500,104996,5722837.0,28122047.0
2018-07-13,204000,207000,203000,203500,63500,5722837.0,28122047.0
2018-07-16,204000,205500,202500,203500,47077,5722837.0,28122047.0
2018-07-17,203500,205000,202000,204000,42651,5736898.0,28122047.0
2018-07-18,204000,206000,203000,203500,47984,5722837.0,28122047.0
2018-07-19,205000,205000,199000,200000,74510,5624409.0,28122047.0
2018-07-20,200000,201000,197000,199000,63051,5596287.0,28122047.0
2018-07-23,199000,201500,197500,198000,57555,5568165.0,28122047.0
2018-07-24,199000,203000,197500,202500,55689,5694715.0,28122047.0
2018-07-25,203500,204000,200500,203500,57873,5722837.0,28122047.0
2018-07-26,204500,204500,200000,201500,46674,5666592.0,28122047.0
2018-07-27,202000,203500,200500,202500,34281,5694715.0,28122047.0
2018-07-30,203000,208000,203000,206000,64012,5793142.0,28122047.0
2018-07-31,206500,206500,204000,206000,47081,5793142.0,28122047.0
2018-08-01,206000,206500,204000,206000,41383,5793142.0,28122047.0
2018-08-02,206000,208000,203000,206000,38326,5793142.0,28122047.0
2018-08-03,205500,211000,205500,210000,60506,5905630.0,28122047.0
2018-08-06,210500,212500,206500,209500,58568,5891569.0,28122047.0
2018-08-07,208000,209000,205500,207500,52897,5835325.0,28122047.0
2018-08-08,209000,210000,202500,203500,88592,5722837.0,28122047.0
2018-08-09,204000,205500,203000,204000,57884,5736898.0,28122047.0
2018-08-10,203500,206000,203500,204500,47984,5750959.0,28122047.0
2018-08-13,193000,195000,189000,190000,303251,5343189.0,28122047.0
2018-08-14,190000,192500,189500,191000,89402,5371311.0,28122047.0
2018-08-16,189000,189500,181000,182000,213952,5148553.0,28288755.0
2018-08-17,183000,185500,181500,182500,99692,5162698.0,28288755.0
2018-08-20,182500,185000,178000,180000,132191,5091976.0,28288755.0
2018-08-21,180000,182000,178500,181500,88400,5134409.0,28288755.0
2018-08-22,180500,182000,178500,179500,84035,5077832.0,28288755.0
2018-08-23,180000,183000,178000,179000,120759,5063687.0,28288755.0
2018-08-24,179000,180500,178500,180000,79017,5091976.0,28288755.0
2018-08-27,180000,181500,178500,179500,73758,5077832.0,28288755.0
2018-08-28,180000,184000,179000,184000,136156,5205131.0,28288755.0
2018-08-29,183500,184500,181500,182000,79476,5148553.0,28288755.0
2018-08-30,182000,183000,179500,179500,98424,5077832.0,28288755.0
2018-08-31,179500,181000,179500,180000,60236,5091976.0,28288755.0
2018-09-03,180000,181500,179500,181000,42592,5120265.0,28288755.0
2018-09-04,180500,181000,178500,179500,44665,5077832.0,28288755.0
2018-09-05,179500,181500,179000,179500,44822,5077832.0,28288755.0
2018-09-06,179500,181000,178500,179000,44193,5063687.0,28288755.0
2018-09-07,179000,181500,178000,180000,85866,5091976.0,28288755.0
2018-09-10,179000,179500,178500,179000,37641,5063687.0,28288755.0
2018-09-11,179000,186500,179000,185000,145502,5233420.0,28288755.0
2018-09-12,186500,189000,183500,187000,114768,5289997.0,28288755.0
2018-09-13,189000,199500,188500,198500,291810,5615318.0,28288755.0
2018-09-14,199000,202000,195500,198000,128396,5601173.0,28288755.0
2018-09-17,196500,198000,194000,196000,40901,5544596.0,28288755.0
2018-09-18,195000,200000,195000,198500,63303,5615318.0,28288755.0
2018-09-19,199000,201000,197500,198500,70150,5615318.0,28288755.0
2018-09-20,198000,207500,197500,206500,189262,5841628.0,28288755.0
2018-09-21,210000,214500,207500,209000,183962,5912350.0,28288755.0
2018-09-27,206500,211500,206500,210000,71139,5940639.0,28288755.0
2018-09-28,211000,211500,208500,209500,60365,5926494.0,28288755.0
2018-10-01,210500,214500,209000,209500,63933,5926494.0,28288755.0
2018-10-02,209000,210500,202500,204000,64978,5770906.0,28288755.0
2018-10-04,205500,208000,200500,204000,60799,5770906.0,28288755.0
2018-10-05,202000,206500,197000,204000,81084,5770906.0,28288755.0
2018-10-08,210000,210500,203000,205000,68409,5799195.0,28288755.0
2018-10-10,205000,206000,198500,202500,65612,5728473.0,28288755.0
2018-10-11,195000,206000,195000,202500,132956,5728473.0,28288755.0
2018-10-12,200500,204000,198000,201500,68728,5700184.0,28288755.0
2018-10-15,201000,210000,200500,208500,89826,5898205.0,28288755.0
2018-10-16,209000,209000,204000,204500,56409,5785050.0,28288755.0
2018-10-17,208000,209000,205000,206500,33669,5841628.0,28288755.0
2018-10-18,208000,209500,205500,207000,55410,5855772.0,28288755.0
2018-10-19,206500,216000,201500,215000,94482,6082082.0,28288755.0
2018-10-22,212000,215000,211000,215000,33388,6082082.0,28288755.0
2018-10-23,213000,214000,204500,207000,52581,5855772.0,28288755.0
2018-10-24,209000,209000,203000,206000,44212,5827484.0,28288755.0
2018-10-25,200500,209000,200500,207000,43782,5855772.0,28288755.0
2018-10-26,206500,208000,198000,199500,57674,5643607.0,28288755.0
2018-10-29,198000,202500,192500,194000,48876,5488018.0,28288755.0
2018-10-30,196000,198000,192000,195000,39256,5516307.0,28288755.0
2018-10-31,196500,198500,192000,193500,57275,5473874.0,28288755.0
2018-11-01,193000,200000,192000,196000,54628,5544596.0,28288755.0
2018-11-02,196500,205000,196500,201500,52179,5700184.0,28288755.0
2018-11-05,201500,203500,200000,201500,46807,5700184.0,28288755.0
2018-11-06,202000,208000,201500,207000,50706,5855772.0,28288755.0
2018-11-07,206000,213500,206000,211000,97081,5968927.0,28288755.0
2018-11-08,212500,214000,209500,210500,64165,5954783.0,28288755.0
2018-11-09,217000,224500,216500,218000,292190,6166949.0,28288755.0
2018-11-12,219000,221500,215000,218000,80608,6166949.0,28288755.0
2018-11-13,217000,220000,214500,219500,89598,6209382.0,28288755.0
2018-11-14,219500,222500,215000,218000,82734,6166949.0,28288755.0
2018-11-15,218500,222500,214000,218500,76007,6181093.0,28288755.0
2018-11-16,220000,220500,216000,218000,51495,6166949.0,28288755.0
2018-11-19,219000,227000,218500,227000,139499,6421547.0,28288755.0
2018-11-20,225500,229000,224500,229000,78383,6478125.0,28288755.0
2018-11-21,228000,229000,222500,224000,84504,6336681.0,28288755.0
2018-11-22,225000,225500,219500,222000,42453,6280104.0,28288755.0
2018-11-23,222000,225500,220000,223500,31155,6322537.0,28288755.0
2018-11-26,224000,225500,221000,223500,53440,6322537.0,28288755.0
2018-11-27,224500,225500,222000,225000,48863,6364970.0,28288755.0
2018-11-28,224500,225500,217000,220000,88971,6223526.0,28288755.0
2018-11-29,222000,224500,220500,223000,70891,6308392.0,28288755.0
2018-11-30,223500,223500,211500,215500,130341,6096227.0,28288755.0
2018-12-03,217000,218500,213000,215000,79777,6082082.0,28288755.0
2018-12-04,215000,217000,211500,214500,61997,6067938.0,28288755.0
2018-12-05,212000,219000,211000,218500,52311,6181093.0,28288755.0
2018-12-06,219500,219500,211000,213500,53669,6039649.0,28288755.0
2018-12-07,215000,215000,209000,210000,56394,5940639.0,28288755.0
2018-12-10,210000,214500,209000,214000,66732,6053794.0,28288755.0
2018-12-11,212000,217500,211500,216500,45982,6124515.0,28288755.0
2018-12-12,218500,223500,217000,222000,102273,6280104.0,28288755.0
2018-12-13,221500,223000,219000,223000,116226,6308392.0,28288755.0
2018-12-14,220500,225500,220000,224500,66910,6350825.0,28288755.0
2018-12-17,225000,225500,221000,221500,42920,6265959.0,28288755.0
2018-12-18,221500,225000,221500,224500,47728,6350825.0,28288755.0
2018-12-19,225000,225000,219500,221000,44501,6251815.0,28288755.0
2018-12-20,221500,221500,214500,218000,60560,6166949.0,28288755.0
2018-12-21,218000,221500,217000,221500,68153,6265959.0,28288755.0
2018-12-24,220000,223500,217500,220500,24954,6237670.0,28288755.0
2018-12-26,217500,220000,216000,219000,33616,6195237.0,28288755.0
2018-12-27,215500,216500,211000,213500,69053,6039649.0,28288755.0
2018-12-28,214000,214500,210500,211000,41099,5968927.0,28288755.0
2019-01-02,211500,212000,200000,202500,96043,5728473.0,28288755.0
2019-01-03,202000,205000,201500,202000,48119,5714329.0,28288755.0
2019-01-04,202000,203000,199000,201000,53967,5686040.0,28288755.0
2019-01-07,202000,207000,201000,203500,46250,5756762.0,28288755.0
2019-01-08,205000,205000,200000,201000,42532,5686040.0,28288755.0
2019-01-09,202000,204000,201000,203000,44400,5742617.0,28288755.0
2019-01-10,203000,208500,200500,206000,65432,5827484.0,28288755.0
2019-01-11,207000,208000,204000,205000,44804,5799195.0,28288755.0
2019-01-14,203500,209000,203500,206500,42830,5841628.0,28288755.0
2019-01-15,207000,208000,204500,206500,57893,5841628.0,28288755.0
2019-01-16,205500,206000,198500,200000,156389,5657751.0,28288755.0
2019-01-17,199500,199500,192500,194500,213978,5502163.0,28288755.0
2019-01-18,194000,196500,192500,194500,120404,5502163.0,28288755.0
2019-01-21,195500,196000,194000,195000,56980,5516307.0,28288755.0
2019-01-22,195000,195500,192000,194000,101400,5488018.0,28288755.0
2019-01-23,193000,195500,192500,194000,70789,5488018.0,28288755.0
2019-01-24,194500,195500,192500,193500,78055,5473874.0,28288755.0
2019-01-25,193500,196000,193000,195000,76105,5516307.0,28288755.0
2019-01-28,196000,196500,194500,195000,78224,5516307.0,28288755.0
2019-01-29,195000,196500,194000,195000,80536,5516307.0,28288755.0
2019-01-30,195000,195500,193500,195000,67354,5516307.0,28288755.0
2019-01-31,196000,196500,194500,196000,77172,5544596.0,28288755.0
2019-02-01,196000,197000,194000,194000,80735,5488018.0,28288755.0
2019-02-07,195000,195500,193500,194000,47445,5488018.0,28288755.0
2019-02-08,194000,194500,193000,194500,52644,5502163.0,28288755.0
2019-02-11,194500,195000,190500,191000,80389,5403152.0,28288755.0
2019-02-12,191000,194000,191000,193500,50186,5473874.0,28288755.0
2019-02-13,194000,195000,192000,192500,48505,5445585.0,28288755.0
2019-02-14,192000,194500,192000,193500,69097,5473874.0,28288755.0
2019-02-15,190000,191500,186500,190000,102656,5374863.0,28288755.0
2019-02-18,190000,191000,188500,189500,63828,5360719.0,28288755.0
2019-02-19,189500,191500,189500,190000,38363,5374863.0,28288755.0
2019-02-20,191500,192000,189500,191000,64288,5403152.0,28288755.0
2019-02-21,191500,199000,191500,192500,168116,5445585.0,28288755.0
2019-02-22,193000,194500,191000,191000,100405,5403152.0,28288755.0
2019-02-25,192500,193000,190500,190500,70222,5389008.0,28288755.0
2019-02-26,191000,193000,190500,191500,63477,5417297.0,28288755.0
2019-02-27,191000,192000,190000,191000,53187,5403152.0,28288755.0
