SKC(011790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-10,31500,32050,31350,31550,206685,1184215.0,37534555.0
2017-01-11,31500,32200,31500,32000,169287,1201106.0,37534555.0
2017-01-12,32000,33050,32000,33000,157378,1238640.0,37534555.0
2017-01-13,32950,33000,32050,32400,146412,1216120.0,37534555.0
2017-01-16,32300,32450,31550,31650,96322,1187969.0,37534555.0
2017-01-17,31600,32050,31500,31750,92165,1191722.0,37534555.0
2017-01-18,31700,32000,31150,32000,80268,1201106.0,37534555.0
2017-01-19,31950,31950,31250,31450,118650,1180462.0,37534555.0
2017-01-20,31450,32000,31200,31350,78671,1176708.0,37534555.0
2017-01-23,31350,31600,31150,31300,91093,1174832.0,37534555.0
2017-01-24,31500,31600,30950,31550,79002,1184215.0,37534555.0
2017-01-25,31650,31800,30350,30650,203279,1150434.0,37534555.0
2017-01-26,30800,31450,30650,31300,68723,1174832.0,37534555.0
2017-01-31,31100,31250,30600,31050,80460,1165448.0,37534555.0
2017-02-01,31050,31900,30950,31750,93198,1191722.0,37534555.0
2017-02-02,31450,31900,31300,31400,129863,1178585.0,37534555.0
2017-02-03,31300,31700,31100,31350,107458,1176708.0,37534555.0
2017-02-06,31600,32100,30900,31950,151732,1199229.0,37534555.0
2017-02-07,32100,32150,31100,31500,143132,1182338.0,37534555.0
2017-02-08,31300,31450,30850,30850,90387,1157941.0,37534555.0
2017-02-09,30800,31550,30800,31200,78726,1171078.0,37534555.0
2017-02-10,31500,33700,31350,33250,401664,1248024.0,37534555.0
2017-02-13,33150,33950,33050,33750,161660,1266791.0,37534555.0
2017-02-14,33850,33850,33100,33250,118921,1248024.0,37534555.0
2017-02-15,33400,33600,33050,33300,98769,1249901.0,37534555.0
2017-02-16,33350,33600,32400,32550,149464,1221750.0,37534555.0
2017-02-17,32500,33550,32200,33150,158150,1244270.0,37534555.0
2017-02-20,32950,33150,32400,32600,100335,1223626.0,37534555.0
2017-02-21,32300,33400,32300,33400,139170,1253654.0,37534555.0
2017-02-22,33600,33600,32600,32800,169616,1231133.0,37534555.0
2017-02-23,32850,33200,32650,32950,95038,1236764.0,37534555.0
2017-02-24,33000,33000,32300,32750,102087,1229257.0,37534555.0
2017-02-27,32850,32900,31900,32050,112446,1202982.0,37534555.0
2017-02-28,32050,32050,31350,31450,146260,1180462.0,37534555.0
2017-03-02,31600,32000,31050,31150,117175,1169201.0,37534555.0
2017-03-03,31000,31350,30650,31100,83015,1167325.0,37534555.0
2017-03-06,30850,30850,30100,30550,172695,1146681.0,37534555.0
2017-03-07,30650,31800,30600,31650,114918,1187969.0,37534555.0
2017-03-08,31650,31650,30850,31050,111134,1165448.0,37534555.0
2017-03-09,30750,30900,29700,29900,461347,1122283.0,37534555.0
2017-03-10,30000,30600,29700,30550,151543,1146681.0,37534555.0
2017-03-13,30650,30700,29900,30100,177884,1129790.0,37534555.0
2017-03-14,30100,30350,29900,29950,153070,1124160.0,37534555.0
2017-03-15,29950,30350,29900,30150,103589,1131667.0,37534555.0
2017-03-16,30350,30800,30300,30450,111605,1142927.0,37534555.0
2017-03-17,30800,30950,30300,30650,140537,1150434.0,37534555.0
2017-03-20,30600,30600,30000,30350,96882,1139174.0,37534555.0
2017-03-21,30500,30800,30400,30500,86557,1144804.0,37534555.0
2017-03-22,30300,30500,30000,30200,101825,1133544.0,37534555.0
2017-03-23,30200,30650,30200,30350,95745,1139174.0,37534555.0
2017-03-24,30450,30900,30400,30550,122629,1146681.0,37534555.0
2017-03-27,30700,30700,30250,30400,59789,1141050.0,37534555.0
2017-03-28,30500,31300,30500,30900,145733,1159818.0,37534555.0
2017-03-29,31050,31100,30450,30700,139924,1152311.0,37534555.0
2017-03-30,30700,30800,30450,30600,76126,1148557.0,37534555.0
2017-03-31,30700,30900,30500,30800,86462,1156064.0,37534555.0
2017-04-03,30800,31100,30650,30800,121406,1156064.0,37534555.0
2017-04-04,30850,30850,30250,30400,145002,1141050.0,37534555.0
2017-04-05,30300,30550,30100,30200,124216,1133544.0,37534555.0
2017-04-06,30150,30200,29950,30100,120552,1129790.0,37534555.0
2017-04-07,30100,30350,29800,29900,289687,1122283.0,37534555.0
2017-04-10,30000,30000,28900,29200,267143,1096009.0,37534555.0
2017-04-11,29050,29600,29050,29250,127117,1097886.0,37534555.0
2017-04-12,29250,29500,28750,28800,172569,1080995.0,37534555.0
2017-04-13,28700,29000,28500,28800,158492,1080995.0,37534555.0
2017-04-14,28600,28800,28500,28600,107794,1073488.0,37534555.0
2017-04-17,28550,28900,28350,28450,157637,1067858.0,37534555.0
2017-04-18,28600,28700,28250,28400,168815,1065981.0,37534555.0
2017-04-19,28450,28850,28350,28650,141475,1075365.0,37534555.0
2017-04-20,28700,28750,28300,28650,134058,1075365.0,37534555.0
2017-04-21,28750,28900,28600,28850,117055,1082872.0,37534555.0
2017-04-24,28800,29150,28650,29100,125811,1092256.0,37534555.0
2017-04-25,29200,29350,28750,29150,136119,1094132.0,37534555.0
2017-04-26,29150,29650,29150,29500,161633,1107269.0,37534555.0
2017-04-27,29500,29700,29200,29450,95639,1105393.0,37534555.0
2017-04-28,29200,29300,28600,28650,248857,1075365.0,37534555.0
2017-05-02,28650,28900,28550,28750,86332,1079118.0,37534555.0
2017-05-04,28600,28950,28400,28600,145114,1073488.0,37534555.0
2017-05-08,28600,28900,28550,28850,146444,1082872.0,37534555.0
2017-05-10,28900,29500,28800,28850,221192,1082872.0,37534555.0
2017-05-11,28950,29550,28850,29550,195857,1109146.0,37534555.0
2017-05-12,29600,29600,29200,29300,137461,1099762.0,37534555.0
2017-05-15,29500,29550,29150,29250,85470,1097886.0,37534555.0
2017-05-16,29300,29900,29200,29800,234470,1118530.0,37534555.0
2017-05-17,29750,29900,28950,29200,299124,1096009.0,37534555.0
2017-05-18,28900,29100,28800,28850,182237,1082872.0,37534555.0
2017-05-19,28900,29200,28850,29150,115126,1094132.0,37534555.0
2017-05-22,29300,29750,29200,29550,186709,1109146.0,37534555.0
2017-05-23,29600,30850,29450,30600,572858,1148557.0,37534555.0
2017-05-24,31000,31350,30750,30800,398211,1156064.0,37534555.0
2017-05-25,30800,31600,30800,31250,394132,1172955.0,37534555.0
2017-05-26,31450,31500,31000,31300,193411,1174832.0,37534555.0
2017-05-29,31550,31800,31250,31600,247085,1186092.0,37534555.0
2017-05-30,31500,32050,31250,31850,256342,1195476.0,37534555.0
2017-05-31,31850,32200,31450,31650,293836,1187969.0,37534555.0
2017-06-01,31500,31600,30950,31350,197700,1176708.0,37534555.0
2017-06-02,31550,31700,31150,31300,137741,1174832.0,37534555.0
2017-06-05,31500,31500,31000,31050,710083,1165448.0,37534555.0
2017-06-07,30700,30850,30100,30200,612245,1133544.0,37534555.0
2017-06-08,30300,30400,29900,30000,361855,1126037.0,37534555.0
2017-06-09,30100,31400,30100,31300,373150,1174832.0,37534555.0
2017-06-12,31200,31800,30950,31050,163569,1165448.0,37534555.0
2017-06-13,31000,33850,31000,33800,1004550,1268668.0,37534555.0
2017-06-14,34200,34400,33550,34400,732741,1291189.0,37534555.0
2017-06-15,34200,34300,33250,33550,351120,1259284.0,37534555.0
2017-06-16,33550,34400,33300,33750,302082,1266791.0,37534555.0
2017-06-19,33900,33950,33200,33400,189273,1253654.0,37534555.0
2017-06-20,33300,33800,33000,33200,177355,1246147.0,37534555.0
2017-06-21,33100,33200,32500,33150,147387,1244270.0,37534555.0
2017-06-22,33200,33550,32300,32550,251334,1221750.0,37534555.0
2017-06-23,32550,33850,32550,33100,204555,1242394.0,37534555.0
2017-06-26,33000,33200,32550,32800,121366,1231133.0,37534555.0
2017-06-27,33150,34250,33150,33450,280624,1255531.0,37534555.0
2017-06-28,33400,33950,32600,33750,276292,1266791.0,37534555.0
2017-06-29,33900,33900,33200,33450,168963,1255531.0,37534555.0
2017-06-30,33000,33700,32850,33550,151998,1259284.0,37534555.0
2017-07-03,33450,34050,33200,33600,120418,1261161.0,37534555.0
2017-07-04,33700,33900,32850,33100,149212,1242394.0,37534555.0
2017-07-05,32900,34000,32850,33850,145096,1270545.0,37534555.0
2017-07-06,33800,35000,33450,34850,333365,1308079.0,37534555.0
2017-07-07,34500,35200,34450,34950,276425,1311833.0,37534555.0
2017-07-10,34700,35200,34300,34750,186332,1304326.0,37534555.0
2017-07-11,34750,34900,33750,34350,312957,1289312.0,37534555.0
2017-07-12,34300,37500,34200,37500,1326254,1407546.0,37534555.0
2017-07-13,37450,38200,36800,37500,610117,1407546.0,37534555.0
2017-07-14,37450,38500,37200,37450,400584,1405669.0,37534555.0
2017-07-17,37250,38400,37250,37850,455660,1420683.0,37534555.0
2017-07-18,37850,39150,37650,38350,577474,1439450.0,37534555.0
2017-07-19,38350,38850,37800,38350,271420,1439450.0,37534555.0
2017-07-20,38300,38800,37150,37550,603547,1409423.0,37534555.0
2017-07-21,37150,37400,35900,36100,788678,1354997.0,37534555.0
2017-07-24,36050,37100,35900,36950,413660,1386902.0,37534555.0
2017-07-25,36900,37400,36150,36600,380078,1373765.0,37534555.0
2017-07-26,36800,37350,36250,36900,215169,1385025.0,37534555.0
2017-07-27,37150,37250,36600,37250,146497,1398162.0,37534555.0
2017-07-28,37150,37300,35700,36000,278529,1351244.0,37534555.0
2017-07-31,35950,36500,35500,36250,126826,1360628.0,37534555.0
2017-08-01,36350,38000,36250,37750,301182,1416929.0,37534555.0
2017-08-02,37700,37750,37100,37350,150846,1401916.0,37534555.0
2017-08-03,37100,37350,35700,36550,197795,1371888.0,37534555.0
2017-08-04,36550,37850,36500,37650,176760,1413176.0,37534555.0
2017-08-07,37900,37900,36300,36350,325033,1364381.0,37534555.0
2017-08-08,36700,36700,35050,36200,359303,1358751.0,37534555.0
2017-08-09,36100,38000,36100,37550,449747,1409423.0,37534555.0
2017-08-10,37150,38500,37100,37950,224800,1424436.0,37534555.0
2017-08-11,36900,37950,36800,37150,152279,1394409.0,37534555.0
2017-08-14,37350,38000,37300,37750,133210,1416929.0,37534555.0
2017-08-16,38000,38500,37050,37400,158355,1403792.0,37534555.0
2017-08-17,37200,38100,37100,38100,147642,1430067.0,37534555.0
2017-08-18,37600,37950,37400,37500,153613,1407546.0,37534555.0
2017-08-21,37600,37900,37100,37200,112481,1396285.0,37534555.0
2017-08-22,37200,37800,37000,37350,101433,1401916.0,37534555.0
2017-08-23,37350,38100,37300,37750,195780,1416929.0,37534555.0
2017-08-24,38050,38200,36700,37200,197260,1396285.0,37534555.0
2017-08-25,36900,37700,36700,37500,107014,1407546.0,37534555.0
2017-08-28,37250,37750,36850,37050,95081,1390655.0,37534555.0
2017-08-29,37050,37350,36300,37200,113688,1396285.0,37534555.0
2017-08-30,37350,37450,36300,36800,148775,1381272.0,37534555.0
2017-08-31,36800,37150,36400,36900,97301,1385025.0,37534555.0
2017-09-01,36750,37050,36150,36300,109974,1362504.0,37534555.0
2017-09-04,35600,37000,35500,36450,121677,1368135.0,37534555.0
2017-09-05,36650,36850,35650,35800,104341,1343737.0,37534555.0
2017-09-06,36100,37550,36000,37350,197572,1401916.0,37534555.0
2017-09-07,37500,38300,37100,38100,229702,1430067.0,37534555.0
2017-09-08,37900,38900,37900,38600,235682,1448834.0,37534555.0
2017-09-11,39100,40250,38850,39850,395949,1495752.0,37534555.0
2017-09-12,40150,40350,39250,39900,190706,1497629.0,37534555.0
2017-09-13,40100,41750,39800,41150,314481,1544547.0,37534555.0
2017-09-14,41150,41800,40700,41550,202785,1559561.0,37534555.0
2017-09-15,41000,41850,40800,41250,145723,1548300.0,37534555.0
2017-09-18,41400,44700,41400,43400,552952,1629000.0,37534555.0
2017-09-19,43500,44950,42900,43300,377933,1625246.0,37534555.0
2017-09-20,43750,44450,42250,42550,197205,1597095.0,37534555.0
2017-09-21,42500,42800,41450,41850,242199,1570821.0,37534555.0
2017-09-22,41050,41650,39400,40450,323605,1518273.0,37534555.0
2017-09-25,40300,41400,39700,41050,164993,1540793.0,37534555.0
2017-09-26,40950,42050,40950,41800,259439,1568944.0,37534555.0
2017-09-27,42300,42300,40700,41050,167584,1540793.0,37534555.0
2017-09-28,41050,41850,40150,41750,125586,1567068.0,37534555.0
2017-09-29,41900,42200,40900,41250,111303,1548300.0,37534555.0
2017-10-10,41300,41450,39800,40700,236182,1527656.0,37534555.0
2017-10-11,40900,41150,40250,40700,135991,1527656.0,37534555.0
2017-10-12,41000,42500,40750,41250,285803,1548300.0,37534555.0
2017-10-13,41300,41350,39900,40350,149150,1514519.0,37534555.0
2017-10-16,40350,40500,39750,40200,113295,1508889.0,37534555.0
2017-10-17,40150,40150,38900,39700,145452,1490122.0,37534555.0
2017-10-18,39600,39600,38650,39100,157611,1467601.0,37534555.0
2017-10-19,39100,39450,38750,39150,120788,1469478.0,37534555.0
2017-10-20,39200,39200,38400,38950,157588,1461971.0,37534555.0
2017-10-23,38950,40700,38950,40600,194652,1523903.0,37534555.0
2017-10-24,40650,40700,40000,40150,114846,1507012.0,37534555.0
2017-10-25,40100,41500,39950,41500,169279,1557684.0,37534555.0
2017-10-26,41500,41550,40400,40800,144113,1531410.0,37534555.0
2017-10-27,40800,41250,40600,40700,80702,1527656.0,37534555.0
2017-10-30,40700,40700,39200,39600,168782,1486368.0,37534555.0
2017-10-31,39600,39950,39100,39750,133016,1491999.0,37534555.0
2017-11-01,39600,40250,39200,39850,194156,1495752.0,37534555.0
2017-11-02,39850,40100,39000,39350,169509,1476985.0,37534555.0
2017-11-03,39350,40700,38950,40350,219817,1514519.0,37534555.0
2017-11-06,40350,41100,39600,40900,185520,1535163.0,37534555.0
2017-11-07,41150,41150,39700,39800,166595,1493875.0,37534555.0
2017-11-08,39550,40100,39100,39650,150505,1488245.0,37534555.0
2017-11-09,40200,41450,39700,40150,300736,1507012.0,37534555.0
2017-11-10,40150,42100,40050,42000,336721,1576451.0,37534555.0
2017-11-13,42000,42650,41700,42000,225959,1576451.0,37534555.0
2017-11-14,42150,43050,42050,42750,192467,1604602.0,37534555.0
2017-11-15,42750,43000,41700,42800,195197,1606479.0,37534555.0
2017-11-16,42700,42750,42000,42400,136896,1591465.0,37534555.0
2017-11-17,42350,43800,41600,42000,171239,1576451.0,37534555.0
2017-11-20,41600,42250,41200,41900,117179,1572698.0,37534555.0
2017-11-21,41900,43150,41650,42950,182933,1612109.0,37534555.0
2017-11-22,43000,43600,42250,43500,214529,1632753.0,37534555.0
2017-11-23,43250,43750,43000,43500,108486,1632753.0,37534555.0
2017-11-24,43500,43950,43000,43600,103829,1636507.0,37534555.0
2017-11-27,43750,44400,42300,42750,123184,1604602.0,37534555.0
2017-11-28,42450,43300,42150,42400,127531,1591465.0,37534555.0
2017-11-29,42400,42900,41650,42250,129445,1585835.0,37534555.0
2017-11-30,42250,42700,40600,41350,189572,1552054.0,37534555.0
2017-12-01,41600,41800,40700,40950,110300,1537040.0,37534555.0
2017-12-04,41800,42000,41000,41800,112460,1568944.0,37534555.0
2017-12-05,41450,42600,41100,42300,105123,1587712.0,37534555.0
2017-12-06,42500,42500,40700,40800,110177,1531410.0,37534555.0
2017-12-07,40900,41200,39350,40050,147860,1503259.0,37534555.0
2017-12-08,40500,40750,39650,40550,116976,1522026.0,37534555.0
2017-12-11,40150,42650,40150,42600,152480,1598972.0,37534555.0
2017-12-12,42450,42750,41750,42100,83495,1580205.0,37534555.0
2017-12-13,41550,43650,41550,43450,162435,1630876.0,37534555.0
2017-12-14,43450,44850,42650,42650,276637,1600849.0,37534555.0
2017-12-15,43000,45000,43000,44850,253793,1683425.0,37534555.0
2017-12-18,44850,45900,44300,44450,177190,1668411.0,37534555.0
2017-12-19,44500,45400,42600,42600,235861,1598972.0,37534555.0
2017-12-20,42800,44700,42650,43750,155569,1642137.0,37534555.0
2017-12-21,43350,43900,42850,43100,68493,1617739.0,37534555.0
2017-12-22,43400,44500,42900,44050,126835,1653397.0,37534555.0
2017-12-26,43600,44950,43100,44750,228669,1679671.0,37534555.0
2017-12-27,44300,45250,43550,43850,109049,1645890.0,37534555.0
2017-12-28,45300,50600,44900,47000,857606,1764124.0,37534555.0
2018-01-02,47650,48600,46200,46500,390326,1745357.0,37534555.0
2018-01-03,46800,50400,46550,49000,416954,1839193.0,37534555.0
2018-01-04,49300,49750,48000,48000,202333,1801659.0,37534555.0
2018-01-05,48000,48500,46500,46950,272162,1762247.0,37534555.0
2018-01-08,47100,48500,46200,48500,290887,1820426.0,37534555.0
2018-01-09,48200,49200,46200,46500,323663,1745357.0,37534555.0
2018-01-10,46500,47450,45550,45800,173791,1719083.0,37534555.0
2018-01-11,45700,46100,43700,44550,396741,1672164.0,37534555.0
2018-01-12,44800,45900,44600,45450,195762,1705946.0,37534555.0
2018-01-15,45400,46050,45000,45750,146171,1717206.0,37534555.0
2018-01-16,45750,46000,44800,44950,161874,1687178.0,37534555.0
2018-01-17,44850,44900,43500,43800,198298,1644014.0,37534555.0
2018-01-18,43900,44900,43800,43800,150880,1644014.0,37534555.0
2018-01-19,43650,44700,43450,44150,140501,1657151.0,37534555.0
2018-01-22,44600,44700,42750,43300,151557,1625246.0,37534555.0
2018-01-23,43150,44150,43150,43950,135694,1649644.0,37534555.0
2018-01-24,44050,45300,43950,45250,216723,1698439.0,37534555.0
2018-01-25,45300,45300,44400,44800,141763,1681548.0,37534555.0
2018-01-26,44300,45100,44250,44450,111465,1668411.0,37534555.0
2018-01-29,44900,45650,44650,45300,170612,1700315.0,37534555.0
2018-01-30,45500,46250,44400,44850,185550,1683425.0,37534555.0
2018-01-31,44300,45800,43550,45300,141630,1700315.0,37534555.0
2018-02-01,45650,45700,44550,44650,103146,1675918.0,37534555.0
2018-02-02,44500,44850,42850,43450,176532,1630876.0,37534555.0
2018-02-05,42500,42700,40900,41350,253242,1552054.0,37534555.0
2018-02-06,40000,40350,37100,39800,835782,1493875.0,37534555.0
2018-02-07,40350,40350,37650,37950,453620,1424436.0,37534555.0
2018-02-08,38000,38500,37250,37600,325821,1411299.0,37534555.0
2018-02-09,36100,37150,36100,36500,346092,1370011.0,37534555.0
2018-02-12,36600,37500,36250,37150,190944,1394409.0,37534555.0
2018-02-13,37550,37650,36250,36300,232357,1362504.0,37534555.0
2018-02-14,36400,37000,35950,36400,153843,1366258.0,37534555.0
2018-02-19,37250,38100,36900,37850,192615,1420683.0,37534555.0
2018-02-20,37900,38550,37500,37750,143754,1416929.0,37534555.0
2018-02-21,37750,37900,37250,37550,126626,1409423.0,37534555.0
2018-02-22,37250,37500,36650,37450,103891,1405669.0,37534555.0
2018-02-23,37600,38200,37000,38200,160922,1433820.0,37534555.0
2018-02-26,38550,39150,38300,38700,172248,1452587.0,37534555.0
2018-02-27,39100,39500,38600,38850,158288,1458217.0,37534555.0
2018-02-28,38400,39450,38250,39250,216952,1473231.0,37534555.0
2018-03-02,38500,39050,37700,38550,189710,1446957.0,37534555.0
2018-03-05,38250,38650,37850,38250,84250,1435697.0,37534555.0
2018-03-06,38550,39850,38300,39450,157368,1480738.0,37534555.0
2018-03-07,39150,39450,38500,38550,128808,1446957.0,37534555.0
2018-03-08,38850,39150,38200,39150,114439,1469478.0,37534555.0
2018-03-09,39250,40150,38750,39400,125727,1478861.0,37534555.0
2018-03-12,39600,40700,39100,40400,216249,1516396.0,37534555.0
2018-03-13,40050,40750,39600,40300,116492,1512643.0,37534555.0
2018-03-14,39900,40350,39500,40250,73608,1510766.0,37534555.0
2018-03-15,40350,40350,39550,40300,69141,1512643.0,37534555.0
2018-03-16,40050,40250,39600,39850,87748,1495752.0,37534555.0
2018-03-19,39750,39850,39250,39500,49385,1482615.0,37534555.0
2018-03-20,39200,39400,38700,38900,72351,1460094.0,37534555.0
2018-03-21,38800,39300,38250,39050,97754,1465724.0,37534555.0
2018-03-22,38950,39900,38700,39150,104047,1469478.0,37534555.0
2018-03-23,38300,38450,36950,36950,171075,1386902.0,37534555.0
2018-03-26,36500,37800,36250,37500,141702,1407546.0,37534555.0
2018-03-27,37800,38500,37550,38200,81513,1433820.0,37534555.0
2018-03-28,37950,38900,37900,38200,100023,1433820.0,37534555.0
2018-03-29,38100,38250,37450,38200,62974,1433820.0,37534555.0
2018-03-30,38350,38400,37800,38250,92794,1435697.0,37534555.0
2018-04-02,37950,38250,36450,36650,259054,1375641.0,37534555.0
2018-04-03,36400,38000,35850,38000,224482,1426313.0,37534555.0
2018-04-04,37650,37900,36350,36600,158711,1373765.0,37534555.0
2018-04-05,36700,37450,36600,36800,85105,1381272.0,37534555.0
2018-04-06,36800,36850,36050,36650,85050,1375641.0,37534555.0
2018-04-09,36250,36450,36000,36300,94145,1362504.0,37534555.0
2018-04-10,36000,36200,35550,35600,97634,1336230.0,37534555.0
2018-04-11,35700,36950,35650,36800,136016,1381272.0,37534555.0
