농심홀딩스(072710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-06,77200,77800,76100,77500,320,359429.0,4637790.0
2013-11-07,77900,77900,76600,77900,807,361284.0,4637790.0
2013-11-08,78700,78700,77000,77900,2671,361284.0,4637790.0
2013-11-11,76700,78400,76100,77700,1082,360356.0,4637790.0
2013-11-12,78300,78300,76300,77700,1214,360356.0,4637790.0
2013-11-13,78200,78200,77100,78000,1705,361748.0,4637790.0
2013-11-14,78000,79000,77000,77900,1356,361284.0,4637790.0
2013-11-15,78500,78500,77200,78000,1272,361748.0,4637790.0
2013-11-18,78700,78700,77800,78200,667,362675.0,4637790.0
2013-11-19,78200,78900,77200,77200,739,358037.0,4637790.0
2013-11-20,77200,77900,76800,76800,683,356182.0,4637790.0
2013-11-21,76800,76900,76000,76800,781,356182.0,4637790.0
2013-11-22,76300,76700,75900,76000,694,352472.0,4637790.0
2013-11-25,76000,76800,75000,75900,1047,352008.0,4637790.0
2013-11-26,76400,76400,75100,76400,2893,354327.0,4637790.0
2013-11-27,75700,76000,74500,75000,3188,347834.0,4637790.0
2013-11-28,75500,76600,74700,76500,5716,354791.0,4637790.0
2013-11-29,76100,77400,75900,77100,786,357574.0,4637790.0
2013-12-02,77900,77900,76100,76100,892,352936.0,4637790.0
2013-12-03,76100,76700,75400,76100,394,352936.0,4637790.0
2013-12-04,77700,77700,75300,76500,1556,354791.0,4637790.0
2013-12-05,76900,77400,75300,75800,895,351544.0,4637790.0
2013-12-06,75700,76300,75300,75700,827,351081.0,4637790.0
2013-12-09,75700,76400,75000,75000,804,347834.0,4637790.0
2013-12-10,75000,75700,74000,75100,3370,348298.0,4637790.0
2013-12-11,75100,76300,74600,76300,680,353863.0,4637790.0
2013-12-12,75300,76300,75000,76300,507,353863.0,4637790.0
2013-12-13,76000,77000,75400,75500,2335,350153.0,4637790.0
2013-12-16,75500,76200,75500,75700,1677,351081.0,4637790.0
2013-12-17,75500,76800,75500,76000,1142,352472.0,4637790.0
2013-12-18,76800,76800,75500,75700,1134,351081.0,4637790.0
2013-12-19,76700,76700,75400,76500,4160,354791.0,4637790.0
2013-12-20,76800,77400,75800,77400,1713,358965.0,4637790.0
2013-12-23,77400,78100,77000,78100,908,362211.0,4637790.0
2013-12-24,78000,78900,77100,77900,1071,361284.0,4637790.0
2013-12-26,78100,79500,78000,79000,1001,366385.0,4637790.0
2013-12-27,77200,78700,77200,78700,1249,364994.0,4637790.0
2013-12-30,78700,79200,78000,79000,954,366385.0,4637790.0
2014-01-02,78300,79000,77200,78900,1723,365922.0,4637790.0
2014-01-03,78700,79500,78000,78900,2817,365922.0,4637790.0
2014-01-06,79800,83000,78300,80600,3851,373806.0,4637790.0
2014-01-07,80000,81900,80000,81500,4789,377980.0,4637790.0
2014-01-08,81700,81900,80400,81300,1195,377052.0,4637790.0
2014-01-09,78800,81300,78800,81200,1478,376589.0,4637790.0
2014-01-10,81300,82000,80000,81000,2582,375661.0,4637790.0
2014-01-13,79800,81900,79800,81000,1572,375661.0,4637790.0
2014-01-14,81000,81900,79800,80300,1532,372415.0,4637790.0
2014-01-15,80300,81000,80300,80900,993,375197.0,4637790.0
2014-01-16,81500,82400,80900,81000,1983,375661.0,4637790.0
2014-01-17,81500,82300,80900,81800,1665,379371.0,4637790.0
2014-01-20,81400,82200,80400,81100,1338,376125.0,4637790.0
2014-01-21,80900,84100,80500,82900,6236,384473.0,4637790.0
2014-01-22,82900,83000,81600,83000,637,384937.0,4637790.0
2014-01-23,83000,83000,82000,82000,1067,380299.0,4637790.0
2014-01-24,82500,82600,81100,82000,644,380299.0,4637790.0
2014-01-27,81700,82200,81600,81700,3691,378907.0,4637790.0
2014-01-28,82000,82900,81900,82700,900,383545.0,4637790.0
2014-01-29,83000,84200,81900,83800,1079,388647.0,4637790.0
2014-02-03,83800,83900,82300,83500,1240,387255.0,4637790.0
2014-02-04,83500,83900,81100,83500,3369,387255.0,4637790.0
2014-02-05,83200,83800,82900,83000,407,384937.0,4637790.0
2014-02-06,83000,83600,81100,82900,6134,384473.0,4637790.0
2014-02-07,82900,83700,81500,83500,4806,387255.0,4637790.0
2014-02-10,83000,84100,82900,83200,1581,385864.0,4637790.0
2014-02-11,83200,88000,83200,87700,11167,406734.0,4637790.0
2014-02-12,89900,89900,86200,87700,4243,406734.0,4637790.0
2014-02-13,88000,88800,87200,88000,872,408126.0,4637790.0
2014-02-14,88000,89000,87600,88500,929,410444.0,4637790.0
2014-02-17,88500,90400,87100,90400,17277,419256.0,4637790.0
2014-02-18,90400,91200,89800,90800,2692,421111.0,4637790.0
2014-02-19,90800,92200,90100,92200,2741,427604.0,4637790.0
2014-02-20,91900,91900,89800,91800,2187,425749.0,4637790.0
2014-02-21,91800,91800,89900,91500,2135,424358.0,4637790.0
2014-02-24,91400,91400,88300,88300,2479,409517.0,4637790.0
2014-02-25,88400,89500,87400,88600,4060,410908.0,4637790.0
2014-02-26,88500,91000,88200,90700,6822,420648.0,4637790.0
2014-02-27,92500,94400,87000,89000,23923,412763.0,4637790.0
2014-02-28,89000,90600,88200,88400,3090,409981.0,4637790.0
2014-03-03,88800,90300,88800,89200,2997,413691.0,4637790.0
2014-03-04,89200,90300,88000,89600,3550,415546.0,4637790.0
2014-03-05,89700,93500,89700,92400,5927,428532.0,4637790.0
2014-03-06,92100,93600,92100,93400,1928,433170.0,4637790.0
2014-03-07,93000,95900,93000,95000,4419,440590.0,4637790.0
2014-03-10,97200,101500,94000,96000,16917,445228.0,4637790.0
2014-03-11,96400,100000,95500,96500,9414,447547.0,4637790.0
2014-03-12,97000,97900,95000,96000,2923,445228.0,4637790.0
2014-03-13,95200,96800,93600,96800,4688,448938.0,4637790.0
2014-03-14,96200,97300,94600,96900,4366,449402.0,4637790.0
2014-03-17,96900,96900,92500,94300,8088,437344.0,4637790.0
2014-03-18,94500,94700,93100,94300,2358,437344.0,4637790.0
2014-03-19,93500,98000,93500,96800,3029,448938.0,4637790.0
2014-03-20,96200,98000,95000,96800,3403,448938.0,4637790.0
2014-03-21,96900,98000,96000,98000,2907,454503.0,4637790.0
2014-03-24,98000,101500,97200,101500,14879,470736.0,4637790.0
2014-03-25,101500,102500,99800,101000,7832,468417.0,4637790.0
2014-03-26,100000,101000,98400,99600,3486,461924.0,4637790.0
2014-03-27,99500,100000,98400,99300,2446,460533.0,4637790.0
2014-03-28,98900,103000,98400,100500,10365,466098.0,4637790.0
2014-03-31,100000,103000,99200,103000,7992,477692.0,4637790.0
2014-04-01,104000,104000,102000,102000,5470,473055.0,4637790.0
2014-04-02,102000,104500,101500,104000,5484,482330.0,4637790.0
2014-04-03,104000,104000,101000,103000,7887,477692.0,4637790.0
2014-04-04,103000,104000,101000,103500,5274,480011.0,4637790.0
2014-04-07,104000,104000,101500,103000,1932,477692.0,4637790.0
2014-04-08,102500,103000,100000,100000,2522,463779.0,4637790.0
2014-04-09,99700,100500,99200,99900,3371,463315.0,4637790.0
2014-04-10,100000,100500,99200,99500,1664,461460.0,4637790.0
2014-04-11,99000,101500,98600,100500,3535,466098.0,4637790.0
2014-04-14,100000,100000,98600,99100,1716,459605.0,4637790.0
2014-04-15,99100,100000,97600,99100,5360,459605.0,4637790.0
2014-04-16,98900,99400,98300,99400,2302,460996.0,4637790.0
2014-04-17,99000,99400,97600,98100,2635,454967.0,4637790.0
2014-04-18,98000,99500,97500,99500,2205,461460.0,4637790.0
2014-04-21,99500,101000,98600,100000,3053,463779.0,4637790.0
2014-04-22,100000,100500,99300,100000,1325,463779.0,4637790.0
2014-04-23,100000,100000,99100,99600,982,461924.0,4637790.0
2014-04-24,99600,101000,99200,99800,3600,462851.0,4637790.0
2014-04-25,100500,100500,99400,100000,1223,463779.0,4637790.0
2014-04-28,100000,100500,99000,100000,1217,463779.0,4637790.0
2014-04-29,100000,100500,99500,100500,1255,466098.0,4637790.0
2014-04-30,100500,101500,100000,101000,846,468417.0,4637790.0
2014-05-02,100000,101500,100000,101500,1145,470736.0,4637790.0
2014-05-07,101000,101000,99700,99700,311,462388.0,4637790.0
2014-05-08,99500,101500,99500,99600,1885,461924.0,4637790.0
2014-05-09,101000,103000,100500,102500,4367,475373.0,4637790.0
2014-05-12,103000,105000,100500,101000,1486,468417.0,4637790.0
2014-05-13,100500,103000,99900,102500,1158,475373.0,4637790.0
2014-05-14,103000,104000,101000,104000,1751,482330.0,4637790.0
2014-05-15,104000,105500,102000,103500,1413,480011.0,4637790.0
2014-05-16,104000,104000,101000,102000,1976,473055.0,4637790.0
2014-05-19,102000,104500,100000,104500,2785,484649.0,4637790.0
2014-05-20,104500,105000,101500,101500,1944,470736.0,4637790.0
2014-05-21,102000,105000,101500,103500,3926,480011.0,4637790.0
2014-05-22,103500,105000,102500,104000,1024,482330.0,4637790.0
2014-05-23,104000,108000,103000,105000,5333,486968.0,4637790.0
2014-05-26,105500,106000,103500,103500,1859,480011.0,4637790.0
2014-05-27,104000,105000,101500,101500,2780,470736.0,4637790.0
2014-05-28,101000,109500,100500,108000,21685,500881.0,4637790.0
2014-05-29,108000,114000,108000,110000,6487,510157.0,4637790.0
2014-05-30,111000,120000,111000,115000,18399,533346.0,4637790.0
2014-06-02,117000,119000,114000,115500,45018,535665.0,4637790.0
2014-06-03,115000,116000,113000,114500,3690,531027.0,4637790.0
2014-06-05,114000,115000,110500,111500,4512,517114.0,4637790.0
2014-06-09,111500,115000,107000,114500,9629,531027.0,4637790.0
2014-06-10,114500,115500,112000,114500,1579,531027.0,4637790.0
2014-06-11,115000,120500,113500,118000,6621,547259.0,4637790.0
2014-06-12,119500,124000,119000,122000,9858,565810.0,4637790.0
2014-06-13,121500,126000,120000,124000,16108,575086.0,4637790.0
2014-06-16,124000,124000,119000,119500,2799,554216.0,4637790.0
2014-06-17,119500,121500,118000,120000,5820,556535.0,4637790.0
2014-06-18,120000,120000,116000,116000,2167,537984.0,4637790.0
2014-06-19,117000,118000,115000,117000,2403,542621.0,4637790.0
2014-06-20,116000,120000,115500,120000,4308,556535.0,4637790.0
2014-06-23,120000,123000,118500,121500,5100,563491.0,4637790.0
2014-06-24,121500,122000,117000,119500,4240,554216.0,4637790.0
2014-06-25,119000,119000,113000,113000,3181,524070.0,4637790.0
2014-06-26,112500,116000,112000,115000,3666,533346.0,4637790.0
2014-06-27,116000,119000,115000,115500,4756,535665.0,4637790.0
2014-06-30,116000,119000,116000,117000,1657,542621.0,4637790.0
2014-07-01,116000,120000,116000,119000,4494,551897.0,4637790.0
2014-07-02,119000,122500,117000,120000,5108,556535.0,4637790.0
2014-07-03,120000,121000,117500,117500,2375,544940.0,4637790.0
2014-07-04,117000,121000,117000,119000,3524,551897.0,4637790.0
2014-07-07,119000,124000,117500,119500,10533,554216.0,4637790.0
2014-07-08,120500,120500,117000,117000,2659,542621.0,4637790.0
2014-07-09,116000,120000,115500,118500,3049,549578.0,4637790.0
2014-07-10,118500,121000,116500,118500,2081,549578.0,4637790.0
2014-07-11,118500,119500,116500,118500,1343,549578.0,4637790.0
2014-07-14,120000,120500,117000,117000,2671,542621.0,4637790.0
2014-07-15,119000,119500,116500,117500,3984,544940.0,4637790.0
2014-07-16,120000,120000,116500,117500,2405,544940.0,4637790.0
2014-07-17,116500,118000,114000,114000,2881,528708.0,4637790.0
2014-07-18,114000,116500,110000,116000,6072,537984.0,4637790.0
2014-07-21,115000,118000,113500,116000,2489,537984.0,4637790.0
2014-07-22,115000,116500,113000,116500,2444,540303.0,4637790.0
2014-07-23,116500,117500,115500,116000,1579,537984.0,4637790.0
2014-07-24,117000,117000,114000,114000,1692,528708.0,4637790.0
2014-07-25,114000,115500,110000,113000,5636,524070.0,4637790.0
2014-07-28,113000,116000,112000,114500,1963,531027.0,4637790.0
2014-07-29,114500,116500,111000,116500,2358,540303.0,4637790.0
2014-07-30,117000,117500,114500,116000,1605,537984.0,4637790.0
2014-07-31,117000,118000,113000,117500,3557,544940.0,4637790.0
2014-08-01,115000,118500,114500,118500,4703,549578.0,4637790.0
2014-08-04,121500,122500,119500,121500,16639,563491.0,4637790.0
2014-08-05,120000,121000,114000,120000,9535,556535.0,4637790.0
2014-08-06,118500,120000,115000,115000,4277,533346.0,4637790.0
2014-08-07,116000,116500,113500,115500,1895,535665.0,4637790.0
2014-08-08,115000,117500,113500,116500,3056,540303.0,4637790.0
2014-08-11,116000,119500,116000,118000,1976,547259.0,4637790.0
2014-08-12,118000,119500,116000,119500,1709,554216.0,4637790.0
2014-08-13,119500,119500,117000,119000,1492,551897.0,4637790.0
2014-08-14,119000,120500,117500,120000,1605,556535.0,4637790.0
2014-08-18,119500,120000,118500,120000,2502,556535.0,4637790.0
2014-08-19,119500,122500,117000,120500,5675,558854.0,4637790.0
2014-08-20,121000,125500,118000,120000,4781,556535.0,4637790.0
2014-08-21,120000,120000,115500,118000,2511,547259.0,4637790.0
2014-08-22,120000,122500,117500,119000,3062,551897.0,4637790.0
2014-08-25,119500,121000,118000,120500,6743,558854.0,4637790.0
2014-08-26,120500,120500,116500,120000,6910,556535.0,4637790.0
2014-08-27,118500,121000,116500,120000,18508,556535.0,4637790.0
2014-08-28,120000,120000,117500,118000,4026,547259.0,4637790.0
2014-08-29,118000,118500,114000,116500,7276,540303.0,4637790.0
2014-09-01,116000,116000,110000,115500,6474,535665.0,4637790.0
2014-09-02,115500,118000,114500,116500,3493,540303.0,4637790.0
2014-09-03,116500,119000,116000,117000,3077,542621.0,4637790.0
2014-09-04,117000,117000,114000,116500,4375,540303.0,4637790.0
2014-09-05,116000,119000,115000,118500,2965,549578.0,4637790.0
2014-09-11,118000,120000,116500,120000,3665,556535.0,4637790.0
2014-09-12,118000,119500,115000,118000,6586,547259.0,4637790.0
2014-09-15,118000,118500,114500,115500,5547,535665.0,4637790.0
2014-09-16,115500,117500,114500,117000,2042,542621.0,4637790.0
2014-09-17,117000,119000,117000,119000,1952,551897.0,4637790.0
2014-09-18,119000,119000,115500,117000,4209,542621.0,4637790.0
2014-09-19,117000,119000,116500,118500,4213,549578.0,4637790.0
2014-09-22,118000,120000,117000,119000,4348,551897.0,4637790.0
2014-09-23,119000,120000,118500,120000,3123,556535.0,4637790.0
2014-09-24,120000,123500,119000,123500,4534,572767.0,4637790.0
2014-09-25,123500,127500,119000,123500,13092,572767.0,4637790.0
2014-09-26,121000,128000,121000,124500,2198,577405.0,4637790.0
2014-09-29,124500,132500,124500,129500,5181,600594.0,4637790.0
2014-09-30,129500,130000,126500,129500,2649,600594.0,4637790.0
2014-10-01,129500,130000,126500,129500,1672,600594.0,4637790.0
2014-10-02,129000,130500,129000,129500,5927,600594.0,4637790.0
2014-10-06,129000,129500,123500,127500,2580,591318.0,4637790.0
2014-10-07,127000,127000,122500,123500,2623,572767.0,4637790.0
2014-10-08,122000,127500,121000,123000,3379,570448.0,4637790.0
2014-10-10,121500,125500,120500,124500,2912,577405.0,4637790.0
2014-10-13,123500,125500,120500,124500,2617,577405.0,4637790.0
2014-10-14,122000,124500,117500,124000,10011,575086.0,4637790.0
2014-10-15,122500,124500,119500,120000,5316,556535.0,4637790.0
2014-10-16,119500,121000,116000,117000,5689,542621.0,4637790.0
2014-10-17,117000,119500,116500,117500,3435,544940.0,4637790.0
2014-10-20,118000,123000,116500,123000,4533,570448.0,4637790.0
2014-10-21,122500,127000,121500,125000,2088,579724.0,4637790.0
2014-10-22,125000,127000,124000,126000,674,584362.0,4637790.0
2014-10-23,127000,127000,122500,125000,2175,579724.0,4637790.0
2014-10-24,126500,127000,123500,125500,1011,582043.0,4637790.0
2014-10-27,125500,125500,120000,123500,2927,572767.0,4637790.0
2014-10-28,123500,123500,117500,120000,6293,556535.0,4637790.0
2014-10-29,122000,124500,120000,123500,2299,572767.0,4637790.0
2014-10-30,123500,126500,121000,125000,1340,579724.0,4637790.0
2014-10-31,127500,128000,122500,125500,3709,582043.0,4637790.0
2014-11-03,128000,128500,124000,127500,2517,591318.0,4637790.0
2014-11-04,128500,128500,120000,125000,7057,579724.0,4637790.0
2014-11-05,125000,128000,122000,125000,2321,579724.0,4637790.0
2014-11-06,124500,124500,122000,124000,854,575086.0,4637790.0
2014-11-07,125000,127000,120500,123000,1913,570448.0,4637790.0
2014-11-10,125000,125000,121000,121000,541,561173.0,4637790.0
2014-11-11,121500,122500,118000,121500,1710,563491.0,4637790.0
2014-11-12,120000,123000,120000,122500,976,568129.0,4637790.0
2014-11-13,121000,122500,119000,120000,2944,556535.0,4637790.0
2014-11-14,117500,119000,115500,117500,2270,544940.0,4637790.0
2014-11-17,115500,119000,113000,118500,1963,549578.0,4637790.0
2014-11-18,117000,119500,117000,118500,1022,549578.0,4637790.0
2014-11-19,119000,119500,116500,119500,1253,554216.0,4637790.0
2014-11-20,119500,120500,116000,117000,1090,542621.0,4637790.0
2014-11-21,118500,118500,115500,117000,2222,542621.0,4637790.0
2014-11-24,117500,117500,115000,117500,1686,544940.0,4637790.0
2014-11-25,118000,118000,115000,116000,1118,537984.0,4637790.0
2014-11-26,116500,119500,115500,119000,2489,551897.0,4637790.0
2014-11-27,121000,122000,118000,119500,755,554216.0,4637790.0
2014-11-28,121000,121000,118000,120000,372,556535.0,4637790.0
2014-12-01,120000,120000,116000,116000,1459,537984.0,4637790.0
2014-12-02,116000,117000,112500,115500,1495,535665.0,4637790.0
2014-12-03,115000,115500,112500,112500,1183,521751.0,4637790.0
2014-12-04,112500,115000,111500,113000,1258,524070.0,4637790.0
2014-12-05,113000,114000,111500,114000,1286,528708.0,4637790.0
2014-12-08,115000,115000,107000,112000,6948,519432.0,4637790.0
2014-12-09,113000,113000,108500,108500,1319,503200.0,4637790.0
2014-12-10,108000,110500,105500,110000,2421,510157.0,4637790.0
2014-12-11,109000,109000,106000,107000,1985,496244.0,4637790.0
2014-12-12,108500,108500,102000,102000,1668,473055.0,4637790.0
2014-12-15,101500,110000,100500,107500,4455,498562.0,4637790.0
2014-12-16,107500,113000,105000,105000,3329,486968.0,4637790.0
2014-12-17,105000,110000,105000,108000,2471,500881.0,4637790.0
2014-12-18,108500,108500,103500,104500,1737,484649.0,4637790.0
2014-12-19,105500,109500,105000,105500,1823,489287.0,4637790.0
2014-12-22,105500,109000,105500,108000,1058,500881.0,4637790.0
2014-12-23,108000,109000,106000,108000,613,500881.0,4637790.0
2014-12-24,108000,109000,106500,109000,818,505519.0,4637790.0
2014-12-26,109000,110000,107000,110000,1434,510157.0,4637790.0
2014-12-29,108000,109000,106500,108000,2354,500881.0,4637790.0
2014-12-30,107500,107500,103500,104000,2170,482330.0,4637790.0
2015-01-02,105000,107500,102500,107000,1388,496244.0,4637790.0
2015-01-05,106500,109000,104500,107000,1621,496244.0,4637790.0
2015-01-06,108500,109500,107500,109000,885,505519.0,4637790.0
2015-01-07,109000,109000,104500,104500,1862,484649.0,4637790.0
2015-01-08,104500,106000,103500,104000,4580,482330.0,4637790.0
2015-01-09,104000,105500,99700,104500,5573,484649.0,4637790.0
2015-01-12,103500,106000,103000,105500,1742,489287.0,4637790.0
2015-01-13,105000,111000,102000,110000,5324,510157.0,4637790.0
2015-01-14,110000,111000,105500,108500,2628,503200.0,4637790.0
2015-01-15,110000,110000,105000,107500,3287,498562.0,4637790.0
2015-01-16,107500,107500,103500,104500,2815,484649.0,4637790.0
2015-01-19,104500,105000,100000,100000,10598,463779.0,4637790.0
2015-01-20,100500,103000,100000,102000,2023,473055.0,4637790.0
2015-01-21,102500,106000,101500,106000,1326,491606.0,4637790.0
2015-01-22,106000,108500,103500,108000,2193,500881.0,4637790.0
2015-01-23,108000,108000,103500,107500,3925,498562.0,4637790.0
2015-01-26,104000,109000,104000,108000,1427,500881.0,4637790.0
2015-01-27,108000,109000,107000,108500,627,503200.0,4637790.0
2015-01-28,109000,109000,106500,108000,839,500881.0,4637790.0
2015-01-29,106500,106500,103500,105500,3223,489287.0,4637790.0
2015-01-30,104500,108000,104000,108000,2057,500881.0,4637790.0
2015-02-02,107500,108000,104000,106500,3342,493925.0,4637790.0
2015-02-03,106000,106500,105000,106000,859,491606.0,4637790.0
2015-02-04,105500,107000,103000,103000,5790,477692.0,4637790.0
2015-02-05,104000,109500,103000,108500,5204,503200.0,4637790.0
2015-02-06,108500,109000,106500,108500,469,503200.0,4637790.0
2015-02-09,108500,112500,107000,112000,4014,519432.0,4637790.0
2015-02-10,111000,118000,111000,117500,3072,544940.0,4637790.0
2015-02-11,117500,118000,112000,116500,3035,540303.0,4637790.0
2015-02-12,116500,118500,115000,118500,1167,549578.0,4637790.0
2015-02-13,116500,118000,114000,114500,2482,531027.0,4637790.0
2015-02-16,113000,114500,110500,111500,2798,517114.0,4637790.0
2015-02-17,111000,112500,108500,112500,3665,521751.0,4637790.0
2015-02-23,111000,114500,110500,114500,465,531027.0,4637790.0
2015-02-24,112500,116000,112000,116000,3595,537984.0,4637790.0
2015-02-25,116000,119000,116000,119000,1776,551897.0,4637790.0
2015-02-26,119000,119500,115000,119000,2957,551897.0,4637790.0
2015-02-27,118500,118500,115000,115000,2263,533346.0,4637790.0
2015-03-02,113500,115000,109500,112000,8751,519432.0,4637790.0
2015-03-03,110500,113000,109500,112500,4455,521751.0,4637790.0
2015-03-04,112000,112000,110000,111000,4142,514795.0,4637790.0
