일진머티리얼즈(020150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-08-22,40300,41600,39750,41100,616529,1895155.0,46110835.0
2019-08-23,40800,43050,40700,42600,779229,1964322.0,46110835.0
2019-08-26,41950,43000,41550,42200,535148,1945877.0,46110835.0
2019-08-27,42950,43250,42400,42850,401421,1975849.0,46110835.0
2019-08-28,43150,44800,42950,43350,799508,1998905.0,46110835.0
2019-08-29,43900,44400,43100,43650,475263,2012738.0,46110835.0
2019-08-30,43700,43950,41900,42650,729132,1966627.0,46110835.0
2019-09-02,41900,42650,40450,42450,715677,1957405.0,46110835.0
2019-09-03,42400,42950,41450,41800,358859,1927433.0,46110835.0
2019-09-04,41700,42400,41600,42150,222507,1943572.0,46110835.0
2019-09-05,42450,42850,41650,41750,327443,1925127.0,46110835.0
2019-09-06,42150,42200,41200,41950,264121,1934350.0,46110835.0
2019-09-09,41950,42000,39800,40050,595121,1846739.0,46110835.0
2019-09-10,40350,40700,39400,39700,345063,1830600.0,46110835.0
2019-09-11,39900,40200,39250,40050,357430,1846739.0,46110835.0
2019-09-16,40300,41700,39750,41700,419941,1922822.0,46110835.0
2019-09-17,41800,41800,40950,41000,266870,1890544.0,46110835.0
2019-09-18,41100,41800,40950,41150,200751,1897461.0,46110835.0
2019-09-19,41450,42100,40650,40750,290518,1879017.0,46110835.0
2019-09-20,40750,40900,39900,40500,287843,1867489.0,46110835.0
2019-09-23,40250,40750,39700,39950,291749,1842128.0,46110835.0
2019-09-24,40000,40450,39750,40100,175150,1849044.0,46110835.0
2019-09-25,40100,40100,37200,37350,993179,1722240.0,46110835.0
2019-09-26,37650,38150,36900,37500,404926,1729156.0,46110835.0
2019-09-27,37750,37950,37200,37650,215056,1736073.0,46110835.0
2019-09-30,37150,38000,35950,37400,360277,1724545.0,46110835.0
2019-10-01,37100,38100,37100,37800,195825,1742990.0,46110835.0
2019-10-02,37500,37950,36850,37050,245215,1708406.0,46110835.0
2019-10-04,36900,36950,35600,35800,572031,1650768.0,46110835.0
2019-10-07,35700,36000,34650,35900,423979,1655379.0,46110835.0
