한올바이오파마(009420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-25,13650,13800,12900,13700,640471,715697.0,52240638.0
2016-10-26,13550,14100,13200,13700,433017,715697.0,52240638.0
2016-10-27,13900,14300,13550,14150,441981,739205.0,52240638.0
2016-10-28,13950,14050,12700,12750,757401,666068.0,52240638.0
2016-10-31,12450,12550,11700,11800,1149287,616440.0,52240638.0
2016-11-01,11700,12800,11700,12450,1042167,650396.0,52240638.0
2016-11-02,12550,12650,11400,11600,737137,605991.0,52240638.0
2016-11-03,11450,12150,11450,11950,726339,624276.0,52240638.0
2016-11-04,11900,12400,11700,12150,393535,634724.0,52240638.0
2016-11-07,12350,12650,12250,12550,389271,655620.0,52240638.0
2016-11-08,12800,13050,12550,12750,427086,666068.0,52240638.0
2016-11-09,12800,12850,11050,12000,1252261,626888.0,52240638.0
2016-11-10,12800,15400,12600,14500,2669737,757489.0,52240638.0
2016-11-11,14400,14700,13700,13900,1299564,726145.0,52240638.0
2016-11-14,13900,14250,13550,13800,750210,720921.0,52240638.0
2016-11-15,13650,13800,12700,13050,1005687,681740.0,52240638.0
2016-11-16,13200,13950,13150,13700,855377,715697.0,52240638.0
2016-11-17,13500,13550,13150,13200,456324,689576.0,52240638.0
2016-11-18,13300,13300,12450,12550,591970,655620.0,52240638.0
2016-11-21,12300,12650,11950,12300,444216,642560.0,52240638.0
2016-11-22,12450,12800,12250,12300,391226,642560.0,52240638.0
2016-11-23,12350,12450,11650,11700,640432,611215.0,52240638.0
2016-11-24,11700,12050,11450,11600,620930,605991.0,52240638.0
2016-11-25,11700,12150,11550,11850,398263,619052.0,52240638.0
2016-11-28,12000,12050,11450,11450,337024,598155.0,52240638.0
2016-11-29,11400,12050,11400,11650,528907,608603.0,52240638.0
2016-11-30,11750,11750,11400,11650,287698,608603.0,52240638.0
2016-12-01,11700,11700,11200,11550,324142,603379.0,52240638.0
2016-12-02,11500,11550,11100,11150,325695,582483.0,52240638.0
2016-12-05,11200,11300,10850,10950,345482,572035.0,52240638.0
2016-12-06,11250,11800,11150,11500,581973,600767.0,52240638.0
2016-12-07,11650,11650,10900,11300,591150,590319.0,52240638.0
2016-12-08,11450,11750,11300,11650,450758,608603.0,52240638.0
2016-12-09,11650,12150,11550,12050,634914,629500.0,52240638.0
2016-12-12,12250,12650,12100,12350,621004,645172.0,52240638.0
2016-12-13,12450,12950,12250,12850,569166,671292.0,52240638.0
2016-12-14,13050,13150,12450,12550,469699,655620.0,52240638.0
2016-12-15,12400,12850,12200,12850,331006,671292.0,52240638.0
2016-12-16,12950,12950,12450,12450,342349,650396.0,52240638.0
2016-12-19,12350,12400,12050,12150,245028,634724.0,52240638.0
2016-12-20,12150,12400,12050,12100,190479,632112.0,52240638.0
2016-12-21,12150,12250,11900,12200,244046,637336.0,52240638.0
2016-12-22,12350,12350,12100,12250,160694,639948.0,52240638.0
2016-12-23,12200,13100,12200,13050,924965,681740.0,52240638.0
2016-12-26,13200,13950,13100,13800,1048868,720921.0,52240638.0
2016-12-27,13700,14250,13300,14050,945482,733981.0,52240638.0
2016-12-28,14200,14350,13650,13850,565411,723533.0,52240638.0
2016-12-29,13450,13900,13150,13150,769820,686964.0,52240638.0
2017-01-02,13250,13700,13000,13700,414785,715697.0,52240638.0
2017-01-03,13600,13800,13350,13600,345234,710473.0,52240638.0
2017-01-04,13700,13900,13400,13700,487244,715697.0,52240638.0
2017-01-05,13850,14350,13750,14200,747629,741817.0,52240638.0
2017-01-06,14500,14550,14100,14100,537435,736593.0,52240638.0
2017-01-09,14050,14100,13650,13700,395732,715697.0,52240638.0
2017-01-10,13700,13800,13350,13450,332024,702637.0,52240638.0
2017-01-11,13550,13600,13350,13450,279678,702637.0,52240638.0
2017-01-12,13200,13300,12550,12550,730568,655620.0,52240638.0
2017-01-13,12550,13250,12550,12850,416475,671292.0,52240638.0
2017-01-16,12950,13050,12550,12750,222034,666068.0,52240638.0
2017-01-17,12850,13150,12750,12850,231110,671292.0,52240638.0
2017-01-18,12750,13000,12750,12850,177469,671292.0,52240638.0
2017-01-19,13000,13000,12550,12600,204970,658232.0,52240638.0
2017-01-20,12550,12900,12400,12450,303190,650396.0,52240638.0
2017-01-23,12500,12500,11950,12000,342473,626888.0,52240638.0
2017-01-24,12100,12100,11650,11700,316209,611215.0,52240638.0
2017-01-25,11700,11900,11300,11350,393068,592931.0,52240638.0
2017-01-26,11300,12000,11200,11750,319200,613827.0,52240638.0
2017-01-31,11750,12100,11600,11700,237610,611215.0,52240638.0
2017-02-01,11850,12300,11750,12200,340907,637336.0,52240638.0
2017-02-02,12150,12150,11750,11800,214114,616440.0,52240638.0
2017-02-03,12150,12450,12100,12250,483367,639948.0,52240638.0
2017-02-06,12300,12600,12050,12300,300245,642560.0,52240638.0
2017-02-07,12400,13150,12350,12750,582762,666068.0,52240638.0
2017-02-08,12800,12850,12150,12400,333623,647784.0,52240638.0
2017-02-09,12400,12500,12200,12250,174429,639948.0,52240638.0
2017-02-10,12400,12750,12300,12350,268945,645172.0,52240638.0
2017-02-13,12450,12850,12300,12600,273571,658232.0,52240638.0
2017-02-14,12600,12750,12400,12650,146372,660844.0,52240638.0
2017-02-15,12650,13200,12550,13050,539088,681740.0,52240638.0
2017-02-16,13100,13150,12700,12800,222246,668680.0,52240638.0
2017-02-17,12800,13000,12700,12850,159210,671292.0,52240638.0
2017-02-20,12800,12850,12450,12500,225723,653008.0,52240638.0
2017-02-21,12500,12900,12450,12700,236333,663456.0,52240638.0
2017-02-22,12750,12950,12650,12700,177902,663456.0,52240638.0
2017-02-23,12800,12900,12650,12700,158228,663456.0,52240638.0
2017-02-24,12800,13550,12700,13400,1272393,700025.0,52240638.0
2017-02-27,13450,13650,13150,13200,545940,689576.0,52240638.0
2017-02-28,13350,13400,12800,12900,392938,673904.0,52240638.0
2017-03-02,13000,13000,12600,12600,321993,658232.0,52240638.0
2017-03-03,12450,12500,12100,12300,400506,642560.0,52240638.0
2017-03-06,12200,12850,12200,12550,335230,655620.0,52240638.0
2017-03-07,12450,12800,12400,12600,217858,658232.0,52240638.0
2017-03-08,12550,12600,12300,12400,213269,647784.0,52240638.0
2017-03-09,12500,12550,12200,12200,194661,637336.0,52240638.0
2017-03-10,12200,12450,11950,12300,302581,642560.0,52240638.0
2017-03-13,12350,12350,12150,12250,168043,639948.0,52240638.0
2017-03-14,12300,12300,11900,11900,295602,621664.0,52240638.0
2017-03-15,12000,12100,11600,11650,239830,608603.0,52240638.0
2017-03-16,11800,12050,11750,11900,165452,621664.0,52240638.0
2017-03-17,11850,12150,11850,12050,169890,629500.0,52240638.0
2017-03-20,12050,12100,11800,12050,117800,629500.0,52240638.0
2017-03-21,12050,12250,11950,12100,196822,632112.0,52240638.0
2017-03-22,12100,12550,12050,12150,416557,634724.0,52240638.0
2017-03-23,12250,12300,11850,11900,221671,621664.0,52240638.0
2017-03-24,11850,12100,11800,12100,123586,632112.0,52240638.0
2017-03-27,12100,12650,12050,12400,405062,647784.0,52240638.0
2017-03-28,12500,12700,12250,12650,329869,660844.0,52240638.0
2017-03-29,12700,13000,12500,13000,491731,679128.0,52240638.0
2017-03-30,12850,13000,12750,12850,161893,671292.0,52240638.0
2017-03-31,12850,13450,12850,13300,413471,694800.0,52240638.0
2017-04-03,13500,13950,13250,13800,701998,720921.0,52240638.0
2017-04-04,13700,13850,13400,13450,446795,702637.0,52240638.0
2017-04-05,13450,13600,12900,13200,427558,689576.0,52240638.0
2017-04-06,13150,13500,12950,13450,349917,702637.0,52240638.0
2017-04-07,13450,13600,13100,13250,308357,692188.0,52240638.0
2017-04-10,13200,13200,12600,12700,474035,663456.0,52240638.0
2017-04-11,12600,12950,12450,12750,310021,666068.0,52240638.0
2017-04-12,12750,12750,12250,12350,324933,645172.0,52240638.0
2017-04-13,12350,12550,12300,12500,168060,653008.0,52240638.0
2017-04-14,12450,12800,12150,12250,466307,639948.0,52240638.0
2017-04-17,12350,12800,12250,12800,384293,668680.0,52240638.0
2017-04-18,12800,12950,12650,12900,220437,673904.0,52240638.0
2017-04-19,12800,13000,12650,12900,239659,673904.0,52240638.0
2017-04-20,12800,13350,12800,13100,405966,684352.0,52240638.0
2017-04-21,13150,13150,12700,12750,238780,666068.0,52240638.0
2017-04-24,12800,12850,12400,12450,244906,650396.0,52240638.0
2017-04-25,12500,12800,12500,12700,213272,663456.0,52240638.0
2017-04-26,12700,13000,12650,12850,264509,671292.0,52240638.0
2017-04-27,12850,12900,12550,12750,164167,666068.0,52240638.0
2017-04-28,12700,12750,12500,12700,178651,663456.0,52240638.0
2017-05-02,12700,12750,12500,12600,136527,658232.0,52240638.0
2017-05-04,12550,12700,12550,12600,141461,658232.0,52240638.0
2017-05-08,12750,13400,12700,13350,793835,697413.0,52240638.0
2017-05-10,13450,13650,13150,13450,489079,702637.0,52240638.0
2017-05-11,13450,13950,13350,13850,682733,723533.0,52240638.0
2017-05-12,13800,13950,13300,13350,446963,697413.0,52240638.0
2017-05-15,13300,13550,13100,13450,224157,702637.0,52240638.0
2017-05-16,13450,13500,13000,13100,280171,684352.0,52240638.0
2017-05-17,13050,13400,13050,13150,198647,686964.0,52240638.0
2017-05-18,12900,13100,12800,13000,314461,679128.0,52240638.0
2017-05-19,13000,13100,12900,13050,185781,681740.0,52240638.0
2017-05-22,13150,13200,12800,12800,253230,668680.0,52240638.0
2017-05-23,12800,13100,12650,13000,230703,679128.0,52240638.0
2017-05-24,13000,13400,12950,13300,427497,694800.0,52240638.0
2017-05-25,13450,13450,13100,13200,265832,689576.0,52240638.0
2017-05-26,13250,13300,13050,13150,213434,686964.0,52240638.0
2017-05-29,13200,13600,13100,13450,402430,702637.0,52240638.0
2017-05-30,13500,14150,13450,14000,1467457,731369.0,52240638.0
2017-05-31,14000,14850,13900,14650,1875958,765325.0,52240638.0
2017-06-01,14800,14800,14200,14350,763372,749653.0,52240638.0
2017-06-02,14400,14550,14100,14500,458625,757489.0,52240638.0
2017-06-05,14550,14900,14150,14250,852288,744429.0,52240638.0
2017-06-07,14200,14650,13900,14550,666364,760101.0,52240638.0
2017-06-08,14650,15000,14400,14600,807466,762713.0,52240638.0
2017-06-09,14700,14850,14400,14550,469690,760101.0,52240638.0
2017-06-12,14500,14500,14050,14100,433154,736593.0,52240638.0
2017-06-13,14100,14650,14100,14500,493040,757489.0,52240638.0
2017-06-14,14700,15250,14600,15100,933149,788834.0,52240638.0
2017-06-15,15100,15100,14400,14500,562017,757489.0,52240638.0
2017-06-16,14400,14450,14050,14150,444143,739205.0,52240638.0
2017-06-19,14150,14500,14050,14350,293813,749653.0,52240638.0
2017-06-20,14400,14400,13700,13750,487233,718309.0,52240638.0
2017-06-21,13750,14000,13500,13600,294295,710473.0,52240638.0
2017-06-22,13750,13950,13600,13700,249608,715697.0,52240638.0
2017-06-23,13800,14150,13750,13750,193471,718309.0,52240638.0
2017-06-26,13900,13900,13400,13450,251671,702637.0,52240638.0
2017-06-27,13450,13850,13350,13600,249783,710473.0,52240638.0
2017-06-28,13450,13500,13050,13200,409872,689576.0,52240638.0
2017-06-29,13250,13300,12850,13000,291301,679128.0,52240638.0
2017-06-30,12850,13400,12850,13050,447252,681740.0,52240638.0
2017-07-03,13050,13200,12800,12900,164687,673904.0,52240638.0
2017-07-04,12900,13200,12700,12750,355703,666068.0,52240638.0
2017-07-05,12750,12850,12550,12600,246867,658232.0,52240638.0
2017-07-06,12500,12950,12500,12550,259301,655620.0,52240638.0
2017-07-07,12500,12600,12150,12250,332172,639948.0,52240638.0
2017-07-10,12300,12450,12100,12250,217292,639948.0,52240638.0
2017-07-11,12200,12350,12050,12100,166922,632112.0,52240638.0
2017-07-12,12100,12300,12000,12050,188979,629500.0,52240638.0
2017-07-13,12100,12200,11950,12000,175268,626888.0,52240638.0
2017-07-14,12000,12050,11700,11750,241195,613827.0,52240638.0
2017-07-17,11750,12150,11750,12100,177188,632112.0,52240638.0
2017-07-18,12100,12450,12100,12350,244489,645172.0,52240638.0
2017-07-19,12350,12450,12150,12350,148549,645172.0,52240638.0
2017-07-20,12400,12450,12200,12400,153574,647784.0,52240638.0
2017-07-21,12450,12700,12350,12400,205981,647784.0,52240638.0
2017-07-24,12450,12450,12300,12400,84315,647784.0,52240638.0
2017-07-25,12400,12700,12300,12400,330912,647784.0,52240638.0
2017-07-26,12450,12700,12350,12600,250366,658232.0,52240638.0
2017-07-27,12650,12700,12300,12400,185880,647784.0,52240638.0
2017-07-28,12400,12400,11950,12000,257214,626888.0,52240638.0
2017-07-31,11900,12250,11800,11950,202810,624276.0,52240638.0
2017-08-01,12150,12300,11950,12200,153051,637336.0,52240638.0
2017-08-02,12200,12300,12050,12150,227473,634724.0,52240638.0
2017-08-03,12050,12100,11600,11850,325777,619052.0,52240638.0
2017-08-04,11850,12100,11750,11850,98116,619052.0,52240638.0
2017-08-07,11950,12250,11850,12150,203567,634724.0,52240638.0
2017-08-08,12150,12250,11900,11950,128154,624276.0,52240638.0
2017-08-09,11850,11950,11700,11700,157226,611215.0,52240638.0
2017-08-10,11700,12200,11650,12000,243699,626888.0,52240638.0
2017-08-11,11800,11900,11600,11650,166103,608603.0,52240638.0
2017-08-14,11700,11900,11600,11750,148718,613827.0,52240638.0
2017-08-16,11800,12050,11750,11900,168223,621664.0,52240638.0
2017-08-17,11900,12050,11850,11950,95864,624276.0,52240638.0
2017-08-18,11800,12200,11800,11950,164228,624276.0,52240638.0
2017-08-21,12000,12250,11900,12100,151704,632112.0,52240638.0
2017-08-22,12150,12300,12000,12100,147353,632112.0,52240638.0
2017-08-23,12050,12150,11850,11850,106870,619052.0,52240638.0
2017-08-24,11800,12000,11700,11700,133932,611215.0,52240638.0
2017-08-25,11800,12050,11750,12050,146018,629500.0,52240638.0
2017-08-28,12050,12500,12050,12400,364239,647784.0,52240638.0
2017-08-29,12350,12500,12050,12250,274841,639948.0,52240638.0
2017-08-30,12350,12400,12150,12400,135099,647784.0,52240638.0
2017-08-31,12450,12700,12300,12700,240967,663456.0,52240638.0
2017-09-01,12650,12750,12400,12400,257882,647784.0,52240638.0
2017-09-04,11950,12350,11900,12000,266523,626888.0,52240638.0
2017-09-05,12050,12200,11850,11850,165187,619052.0,52240638.0
2017-09-06,11850,12100,11750,12000,142035,626888.0,52240638.0
2017-09-07,12100,12300,12050,12150,219861,634724.0,52240638.0
2017-09-08,12200,12400,12000,12150,192623,634724.0,52240638.0
2017-09-11,12250,12500,12150,12300,224287,642560.0,52240638.0
2017-09-12,12450,13650,12150,13000,3452401,679128.0,52240638.0
2017-09-13,13150,13200,12600,12650,707210,660844.0,52240638.0
2017-09-14,12700,12950,12600,12700,372462,663456.0,52240638.0
2017-09-15,12600,13300,12550,13250,680923,692188.0,52240638.0
2017-09-18,13300,13350,12950,13100,321006,684352.0,52240638.0
2017-09-19,13100,13450,12950,13350,360431,697413.0,52240638.0
2017-09-20,13500,13950,12950,12950,790410,676516.0,52240638.0
2017-09-21,13100,13500,12900,12950,313235,676516.0,52240638.0
2017-09-22,12800,12950,12250,12300,346875,642560.0,52240638.0
2017-09-25,12200,12400,11950,11950,1964185,624276.0,52240638.0
2017-09-26,11950,12350,11700,11750,501017,613827.0,52240638.0
2017-09-27,11750,11850,11150,11250,629142,587707.0,52240638.0
2017-09-28,11250,11400,10700,11300,816432,590319.0,52240638.0
2017-09-29,11150,11450,10950,11200,400848,585095.0,52240638.0
2017-10-10,11250,11400,11050,11200,309221,585095.0,52240638.0
2017-10-11,11200,11900,11150,11700,722542,611215.0,52240638.0
2017-10-12,11650,11950,11450,11950,313977,624276.0,52240638.0
2017-10-13,12000,12100,11700,11800,309437,616440.0,52240638.0
2017-10-16,11800,11950,11600,11850,176447,619052.0,52240638.0
2017-10-17,11900,11900,11450,11550,273515,603379.0,52240638.0
2017-10-18,11450,11800,11450,11700,219467,611215.0,52240638.0
2017-10-19,11800,11950,11550,11800,258979,616440.0,52240638.0
2017-10-20,11850,11900,11700,11750,148566,613827.0,52240638.0
2017-10-23,11750,11950,11550,11650,314794,608603.0,52240638.0
2017-10-24,11700,12150,11600,12150,409213,634724.0,52240638.0
2017-10-25,12100,12450,11950,12200,313033,637336.0,52240638.0
2017-10-26,12200,12200,11800,12050,284565,629500.0,52240638.0
2017-10-27,12050,12400,11750,11900,350372,621664.0,52240638.0
2017-10-30,11950,12000,11750,11800,182780,616440.0,52240638.0
2017-10-31,11900,11900,11650,11700,169694,611215.0,52240638.0
2017-11-01,11700,12050,11700,11750,303850,613827.0,52240638.0
2017-11-02,11850,12200,11750,12000,341110,626888.0,52240638.0
2017-11-03,12100,12600,12000,12450,687787,650396.0,52240638.0
2017-11-06,12450,12800,12350,12600,441620,658232.0,52240638.0
2017-11-07,12800,12800,12300,12550,216115,655620.0,52240638.0
2017-11-08,12450,13250,12400,13250,730425,692188.0,52240638.0
2017-11-09,13400,13650,13150,13300,671492,694800.0,52240638.0
2017-11-10,13250,13550,13100,13200,308796,689576.0,52240638.0
2017-11-13,13200,13850,13200,13650,622281,713085.0,52240638.0
2017-11-14,13800,14100,13550,13950,870143,728757.0,52240638.0
2017-11-15,13950,15350,13700,14800,3028421,773161.0,52240638.0
2017-11-16,15000,15300,14250,15000,1078126,783610.0,52240638.0
2017-11-17,15100,15100,14400,14800,734267,773161.0,52240638.0
2017-11-20,14700,15100,14400,14900,628815,778386.0,52240638.0
2017-11-21,15050,15750,14700,15000,1399719,783610.0,52240638.0
2017-11-22,15150,15150,13800,14200,1070936,741817.0,52240638.0
2017-11-23,14250,15050,13900,14900,876523,778386.0,52240638.0
2017-11-24,15150,15600,14800,14900,1149074,778386.0,52240638.0
2017-11-27,15000,15150,14550,14700,417738,767937.0,52240638.0
2017-11-28,14800,15150,14550,14650,616656,765325.0,52240638.0
2017-11-29,14600,14950,14350,14450,386643,754877.0,52240638.0
2017-11-30,14600,14600,14300,14300,402048,747041.0,52240638.0
2017-12-01,14500,15100,14500,14900,808810,778386.0,52240638.0
2017-12-04,15350,17550,15000,16100,5086126,841074.0,52240638.0
2017-12-05,15800,16350,15400,15450,1298451,807118.0,52240638.0
2017-12-06,15600,15700,14150,14600,1822822,762713.0,52240638.0
2017-12-07,14650,14700,13500,13650,1052926,713085.0,52240638.0
2017-12-08,13700,13850,13100,13200,773009,689576.0,52240638.0
2017-12-11,13250,13750,13200,13650,439284,713085.0,52240638.0
2017-12-12,14000,14000,13300,13400,407579,700025.0,52240638.0
2017-12-13,13400,14100,13350,14000,447306,731369.0,52240638.0
2017-12-14,14000,14350,13800,13950,448995,728757.0,52240638.0
2017-12-15,14000,14450,13900,14300,449511,747041.0,52240638.0
2017-12-18,14350,14750,14150,14200,273567,741817.0,52240638.0
2017-12-19,14200,15700,13950,15500,1540360,809730.0,52240638.0
2017-12-20,20150,20150,20150,20150,953902,1052649.0,52240638.0
2017-12-21,22000,24150,20150,20550,20442216,1073545.0,52240638.0
2017-12-22,21500,22200,20900,21550,5885888,1125786.0,52240638.0
2017-12-26,21550,22400,20750,21250,5106818,1110114.0,52240638.0
2017-12-27,21950,23300,21650,22200,4610268,1159742.0,52240638.0
2017-12-28,23900,26000,23650,24400,7180825,1274672.0,52240638.0
2018-01-02,24000,25350,23700,25250,3446378,1319076.0,52240638.0
2018-01-03,27050,28000,25150,25400,5321834,1326912.0,52240638.0
2018-01-04,26050,26150,25100,25800,2475143,1347808.0,52240638.0
2018-01-05,25300,26450,24600,26350,3185437,1376541.0,52240638.0
2018-01-08,26150,26700,26000,26650,1818790,1392213.0,52240638.0
2018-01-09,26450,29400,26300,27700,5696189,1447066.0,52240638.0
2018-01-10,28550,36000,27900,36000,14297067,1880663.0,52240638.0
2018-01-11,35300,36900,34300,36000,6365612,1880663.0,52240638.0
2018-01-12,36900,44850,36850,39000,13755143,2037385.0,52240638.0
2018-01-15,37400,39950,35250,38200,4226806,1995592.0,52240638.0
2018-01-16,38400,40750,36550,39700,3109568,2073953.0,52240638.0
2018-01-17,39150,39750,37500,37900,1996755,1979920.0,52240638.0
2018-01-18,38200,38900,35000,36100,2143168,1885887.0,52240638.0
2018-01-19,35800,35850,31500,32300,3377845,1687373.0,52240638.0
2018-01-22,31650,34150,30150,33600,2431223,1755285.0,52240638.0
2018-01-23,34300,34850,33350,34500,1151246,1802302.0,52240638.0
2018-01-24,34400,34800,32550,34200,1626060,1786630.0,52240638.0
2018-01-25,34250,36450,34100,35900,1887993,1875439.0,52240638.0
2018-01-26,36150,36400,34900,35950,881780,1878051.0,52240638.0
2018-01-29,36450,37700,35800,37600,1479098,1964248.0,52240638.0
2018-01-30,37950,41900,37150,41600,4933034,2173211.0,52240638.0
