NAVER(035420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-22,163031,163231,159826,160428,95432,26403106.0,32962679.0
2017-11-23,161228,161629,159025,160428,67619,26403106.0,32962679.0
2017-11-24,160227,162630,159626,162230,68255,26699770.0,32962679.0
2017-11-27,161829,162029,157823,159226,117386,26205330.0,32962679.0
2017-11-28,160027,162430,159426,161629,95372,26600882.0,32962679.0
2017-11-29,161228,163031,160627,162631,91818,26765695.0,32962679.0
2017-11-30,162430,162430,160227,160227,157332,26370143.0,32962679.0
2017-12-01,162029,166836,160427,166436,153285,27391986.0,32962679.0
2017-12-04,167637,169840,165835,168038,136027,27655688.0,32962679.0
2017-12-05,168238,168839,166436,166837,64004,27457912.0,32962679.0
2017-12-06,166836,167036,165034,165435,69199,27227173.0,32962679.0
2017-12-07,167036,169840,166035,167638,155000,27589762.0,32962679.0
2017-12-08,167237,167838,164433,166236,58893,27359024.0,32962679.0
2017-12-11,166235,167237,164232,165435,57600,27227173.0,32962679.0
2017-12-12,164633,169240,164633,165835,73019,27293098.0,32962679.0
2017-12-13,166035,168639,165034,168439,71600,27721613.0,32962679.0
2017-12-14,168639,170041,167237,167237,143097,27523837.0,32962679.0
2017-12-15,168438,169039,167637,169040,91136,27820501.0,32962679.0
2017-12-18,169039,173245,168238,172244,118097,28347904.0,32962679.0
2017-12-19,172845,174247,170241,171243,79667,28183091.0,32962679.0
2017-12-20,172044,173846,170041,170041,68341,27985314.0,32962679.0
2017-12-21,170041,170842,167036,168639,82697,27754576.0,32962679.0
2017-12-22,170241,173045,168839,172645,87458,28413829.0,32962679.0
2017-12-26,173245,176250,172044,175048,103805,28809381.0,32962679.0
2017-12-27,174647,175849,173446,175649,57356,28908269.0,32962679.0
2017-12-28,176250,176450,172244,174247,65370,28677531.0,32962679.0
2018-01-02,174447,177251,174247,177251,93587,29171971.0,32962679.0
2018-01-03,175448,177051,173045,174447,84790,28710493.0,32962679.0
2018-01-04,176049,179654,174848,178854,130112,29435672.0,32962679.0
2018-01-05,178853,183860,176250,181858,136811,29930113.0,32962679.0
2018-01-08,183259,190870,181857,190270,196338,31314545.0,32962679.0
2018-01-09,189068,190670,186865,189068,78027,31116769.0,32962679.0
2018-01-10,188867,195277,185663,185864,120097,30589366.0,32962679.0
2018-01-11,185863,187065,182058,183661,93854,30226777.0,32962679.0
2018-01-12,184261,186264,180455,182058,89414,29963075.0,32962679.0
2018-01-15,183660,185262,182458,184462,59200,30358627.0,32962679.0
2018-01-16,184061,185062,178853,180857,95302,29765299.0,32962679.0
2018-01-17,180856,181457,177852,177852,107026,29270859.0,32962679.0
2018-01-18,178853,181457,178853,180857,90308,29765299.0,32962679.0
2018-01-19,181257,181657,176250,176450,100565,29040120.0,32962679.0
2018-01-22,177051,178853,176650,178854,75543,29435672.0,32962679.0
2018-01-23,180055,180055,177051,178053,80475,29303822.0,32962679.0
2018-01-24,178052,178052,174247,175849,118121,28941232.0,32962679.0
2018-01-25,175849,184661,173646,182859,169190,30094926.0,32962679.0
2018-01-26,182859,186063,182258,185663,111369,30556403.0,32962679.0
2018-01-29,184862,189869,184661,186665,102916,30721217.0,32962679.0
2018-01-30,185863,190269,184862,186464,102118,30688254.0,32962679.0
2018-01-31,186865,189268,182258,182259,125184,29996038.0,32962679.0
2018-02-01,182258,186664,182058,184862,80607,30424553.0,32962679.0
2018-02-02,186264,186664,180656,181257,82151,29831224.0,32962679.0
2018-02-05,181257,181257,175649,176050,96967,28974195.0,32962679.0
2018-02-06,173045,175849,167838,170442,154539,28051240.0,32962679.0
2018-02-07,174247,174647,168238,168839,95763,27787538.0,32962679.0
2018-02-08,172244,172244,168639,168839,102950,27787538.0,32962679.0
2018-02-09,163632,166235,161428,161830,158070,26633845.0,32962679.0
2018-02-12,163632,163632,159826,160227,190743,26370143.0,32962679.0
2018-02-13,162830,164633,160828,161229,137025,26534957.0,32962679.0
2018-02-14,162630,164032,161829,162430,74164,26732733.0,32962679.0
2018-02-19,166235,166235,163231,164233,83337,27029397.0,32962679.0
2018-02-20,163832,163832,161028,161629,67201,26600882.0,32962679.0
2018-02-21,162230,167437,162029,166837,141568,27457912.0,32962679.0
2018-02-22,166436,167637,164032,165635,72242,27260136.0,32962679.0
2018-02-23,166436,168639,164232,166036,70864,27326061.0,32962679.0
2018-02-26,167036,167036,161829,162230,127128,26699770.0,32962679.0
2018-02-27,162230,162830,160427,161028,142978,26501994.0,32962679.0
2018-02-28,161829,163832,160627,160828,390265,26469031.0,32962679.0
2018-03-02,159025,160227,154619,157423,217305,25908666.0,32962679.0
2018-03-05,157423,158224,156021,156021,79122,25677927.0,32962679.0
2018-03-06,157423,160227,156622,159426,78012,26238292.0,32962679.0
2018-03-07,161028,161228,158424,159226,72110,26205330.0,32962679.0
2018-03-08,159826,160026,158424,160027,79218,26337181.0,32962679.0
2018-03-09,160828,163031,159626,160628,85805,26436069.0,32962679.0
2018-03-12,161829,163231,161028,161429,69011,26567919.0,32962679.0
2018-03-13,161428,165434,160828,164233,121223,27029397.0,32962679.0
2018-03-14,162830,163031,160427,162030,75328,26666807.0,32962679.0
2018-03-15,162830,165034,161629,164233,68305,27029397.0,32962679.0
2018-03-16,163431,163632,159626,160428,143598,26403106.0,32962679.0
2018-03-19,160427,160627,156622,157223,120014,25875703.0,32962679.0
2018-03-20,155620,159426,155019,159226,88391,26205330.0,32962679.0
2018-03-21,159225,159826,158625,159026,84913,26172367.0,32962679.0
2018-03-22,160026,161228,159826,160828,67346,26469031.0,32962679.0
2018-03-23,157823,158624,156221,156822,97868,25809778.0,32962679.0
2018-03-26,155821,158224,155620,158024,55239,26007554.0,32962679.0
2018-03-27,160227,160227,157423,158024,56632,26007554.0,32962679.0
2018-03-28,157623,158825,155620,157023,52460,25842740.0,32962679.0
2018-03-29,157022,158224,155821,157423,67560,25908666.0,32962679.0
2018-03-30,159025,160026,157423,158625,57761,26106442.0,32962679.0
2018-04-02,156822,158625,156622,157223,79620,25875703.0,32962679.0
2018-04-03,159826,160027,156221,157223,68203,25875703.0,32962679.0
2018-04-04,156622,157423,149612,151014,165929,24853860.0,32962679.0
2018-04-05,153017,156021,152616,156021,94462,25677927.0,32962679.0
2018-04-06,155420,156622,153417,154219,76814,25381263.0,32962679.0
2018-04-09,154018,155019,153017,155020,58079,25513114.0,32962679.0
2018-04-10,154419,156822,154018,155220,79128,25546076.0,32962679.0
2018-04-11,154619,156421,154018,154419,61650,25414226.0,32962679.0
2018-04-12,154018,154419,151214,151615,111805,24952748.0,32962679.0
2018-04-13,151815,153417,150813,153017,68271,25183487.0,32962679.0
2018-04-16,153217,153217,150213,150413,78420,24754972.0,32962679.0
2018-04-17,151014,151815,149211,149813,88425,24656084.0,32962679.0
2018-04-18,150413,151815,150213,150614,83269,24787935.0,32962679.0
2018-04-19,148610,149812,147008,147810,124519,24326457.0,32962679.0
2018-04-20,147809,149211,145406,145807,95897,23996830.0,32962679.0
2018-04-23,145606,147809,145606,147209,62432,24227569.0,32962679.0
2018-04-24,147208,147208,144605,145206,99598,23897942.0,32962679.0
2018-04-25,145406,150413,145005,148811,123783,24491270.0,32962679.0
2018-04-26,146607,149411,145205,145206,214225,23897942.0,32962679.0
2018-04-27,145205,145606,142602,143403,209837,23601278.0,32962679.0
2018-04-30,144404,144404,142602,143403,79731,23601278.0,32962679.0
2018-05-02,145406,148009,145005,147810,101865,24326457.0,32962679.0
2018-05-03,148009,149211,145406,145607,63328,23963868.0,32962679.0
2018-05-04,145205,147208,143603,143604,102357,23634241.0,32962679.0
2018-05-08,145606,147809,144404,146408,97455,24095718.0,32962679.0
2018-05-09,146207,148210,144805,145607,95131,23963868.0,32962679.0
2018-05-10,146207,147208,143803,144205,83361,23733129.0,32962679.0
2018-05-11,144404,146007,143002,143604,109545,23634241.0,32962679.0
2018-05-14,144204,144605,143002,143604,57749,23634241.0,32962679.0
2018-05-15,143002,143803,142401,142402,79945,23436465.0,32962679.0
2018-05-16,142602,143203,139798,140199,124013,23073875.0,32962679.0
2018-05-17,140198,140799,139598,139598,92363,22974987.0,32962679.0
2018-05-18,139598,140198,136994,137795,113041,22678323.0,32962679.0
2018-05-21,137394,138196,135392,136594,101118,22480547.0,32962679.0
2018-05-23,136193,137795,135592,136994,86056,22546472.0,32962679.0
2018-05-24,136593,137194,135792,136193,44487,22414622.0,32962679.0
2018-05-25,137194,138997,136593,137195,75755,22579435.0,32962679.0
2018-05-28,137194,137595,135992,136193,54086,22414622.0,32962679.0
2018-05-29,135992,136193,133589,133790,93537,22019070.0,32962679.0
2018-05-30,133589,134190,129784,130585,133965,21491667.0,32962679.0
2018-05-31,132187,134390,130985,133990,210193,22052032.0,32962679.0
2018-06-01,134991,137394,134590,136193,91461,22414622.0,32962679.0
2018-06-04,136393,137595,134390,134791,81871,22183883.0,32962679.0
2018-06-05,135792,136193,132988,134991,67152,22216846.0,32962679.0
2018-06-07,135191,136593,134991,136193,78181,22414622.0,32962679.0
2018-06-08,136193,141801,136193,140399,188291,23106838.0,32962679.0
2018-06-11,140399,142602,139197,142402,137850,23436465.0,32962679.0
2018-06-12,142602,144004,141000,143604,124267,23634241.0,32962679.0
2018-06-14,144004,145205,141200,141601,158911,23304614.0,32962679.0
2018-06-15,141200,141400,137595,138196,140302,22744249.0,32962679.0
2018-06-18,138196,139197,137394,138997,105859,22876099.0,32962679.0
2018-06-19,138196,138997,137795,137795,110322,22678323.0,32962679.0
2018-06-20,137995,138596,137595,137996,106479,22711286.0,32962679.0
2018-06-21,137194,140799,136994,139999,117882,23040913.0,32962679.0
2018-06-22,138196,145005,138196,144805,160314,23832017.0,32962679.0
2018-06-25,145806,150213,145606,149813,255266,24656084.0,32962679.0
2018-06-26,148610,149411,146207,147209,107528,24227569.0,32962679.0
2018-06-27,149612,149812,148009,148010,87276,24359420.0,32962679.0
2018-06-28,147809,150413,145406,149612,136537,24623121.0,32962679.0
2018-06-29,150213,153017,149812,152817,155915,25150524.0,32962679.0
2018-07-02,153217,153217,149211,150413,107918,24754972.0,32962679.0
2018-07-03,152015,152816,148811,149612,86305,24623121.0,32962679.0
2018-07-04,154018,156021,152215,153818,179939,25315337.0,32962679.0
2018-07-05,151414,154018,151414,153217,57319,25216449.0,32962679.0
2018-07-06,151214,151815,149411,150013,81867,24689047.0,32962679.0
2018-07-09,150012,156021,149812,151214,94376,24886823.0,32962679.0
2018-07-10,151615,153818,151414,152216,75129,25051636.0,32962679.0
2018-07-11,152816,154419,151615,154018,86885,25348300.0,32962679.0
2018-07-12,155220,156622,153017,156622,95967,25776815.0,32962679.0
2018-07-13,156221,156622,153217,154419,75970,25414226.0,32962679.0
2018-07-16,154419,154819,153617,154419,57725,25414226.0,32962679.0
2018-07-17,154018,154018,151214,152016,52977,25018673.0,32962679.0
2018-07-18,152616,154419,152015,153017,31762,25183487.0,32962679.0
2018-07-19,154619,156221,152816,153217,50422,25216449.0,32962679.0
2018-07-20,153217,154619,151214,154219,50449,25381263.0,32962679.0
2018-07-23,154419,155620,153217,155020,81430,25513114.0,32962679.0
2018-07-24,155220,155420,148610,149212,84503,24557196.0,32962679.0
2018-07-25,152015,152015,148610,149412,94581,24590159.0,32962679.0
2018-07-26,150613,152416,143403,150413,224252,24754972.0,32962679.0
2018-07-27,147208,150413,146808,150413,113819,24754972.0,32962679.0
2018-07-30,149612,149812,145406,146207,108666,24062756.0,32962679.0
2018-07-31,145406,145806,142602,143403,123684,23601278.0,32962679.0
2018-08-01,143803,145806,143203,145807,102959,23996830.0,32962679.0
2018-08-02,145806,147809,144404,145807,80977,23996830.0,32962679.0
2018-08-03,144805,146407,144404,146408,106877,24095718.0,32962679.0
2018-08-06,146808,149812,146407,147209,60607,24227569.0,32962679.0
2018-08-07,148610,151014,147409,149011,64837,24524233.0,32962679.0
2018-08-08,148610,151414,148610,150213,62482,24722009.0,32962679.0
2018-08-09,150813,156021,149211,156021,133034,25677927.0,32962679.0
2018-08-10,155620,156622,154218,154419,69084,25414226.0,32962679.0
2018-08-13,153617,153617,150213,151214,83668,24886823.0,32962679.0
2018-08-14,152215,153617,151014,151615,61603,24952748.0,32962679.0
2018-08-16,150213,152816,149211,150213,114099,24722009.0,32962679.0
2018-08-17,151014,153818,149812,151214,38780,24886823.0,32962679.0
2018-08-20,153017,153417,150813,151214,38936,24886823.0,32962679.0
2018-08-21,151014,152416,149612,149612,48321,24623121.0,32962679.0
2018-08-22,149612,149812,148410,149612,47935,24623121.0,32962679.0
2018-08-23,151214,154819,150613,154619,99084,25447188.0,32962679.0
2018-08-24,154419,156021,151214,151815,54260,24985711.0,32962679.0
2018-08-27,152816,155220,152215,154018,44748,25348300.0,32962679.0
2018-08-28,154619,154619,150813,151415,46667,24919785.0,32962679.0
2018-08-29,151414,152215,149812,149813,54950,24656084.0,32962679.0
2018-08-30,149812,151615,149211,149412,47795,24590159.0,32962679.0
2018-08-31,149612,151414,149411,150614,57953,24787935.0,32962679.0
2018-09-03,150813,151214,149612,151014,31207,24853860.0,32962679.0
2018-09-04,151615,151615,150012,151214,37456,24886823.0,32962679.0
2018-09-05,150813,150813,145606,147409,118285,24260532.0,32962679.0
2018-09-06,147409,148210,145606,146207,70491,24062756.0,32962679.0
2018-09-07,146607,147208,144605,146608,64573,24128681.0,32962679.0
2018-09-10,144204,146607,144204,145206,71966,23897942.0,32962679.0
2018-09-11,144805,146407,144605,145406,58594,23930905.0,32962679.0
2018-09-12,146207,147008,145406,146207,58216,24062756.0,32962679.0
2018-09-13,147208,147208,144805,144805,102811,23832017.0,32962679.0
2018-09-14,145406,146808,145005,146207,73168,24062756.0,32962679.0
2018-09-17,145205,146407,144805,145807,53951,23996830.0,32962679.0
2018-09-18,144204,146007,144204,145206,55452,23897942.0,32962679.0
2018-09-19,145406,147008,145205,146408,55286,24095718.0,32962679.0
2018-09-20,144605,147008,144605,146408,57439,24095718.0,32962679.0
2018-09-21,148410,148811,144805,145206,75131,23897942.0,32962679.0
2018-09-27,143203,146207,142602,142803,78015,23502390.0,32962679.0
2018-09-28,143603,144004,142802,143403,97465,23601278.0,32962679.0
2018-10-01,143803,144605,142402,142803,42217,23502390.0,32962679.0
2018-10-02,143203,143203,137394,137996,148984,22711286.0,32962679.0
2018-10-04,140198,140599,137194,139197,70697,22909062.0,32962679.0
2018-10-05,136593,143403,136593,141000,85596,23205726.0,32962679.0
2018-10-08,0,0,0,141000,0,23205726.0,32962679.0
2018-10-10,0,0,0,141000,0,,
2018-10-11,0,0,0,141000,0,,
2018-10-12,138000,142000,132500,142000,654013,23403502.0,164813395.0
2018-10-15,138500,139000,135000,136000,642772,22414622.0,164813395.0
2018-10-16,137500,138500,130000,133500,575704,22002588.0,164813395.0
2018-10-17,132500,134500,129500,130000,5304519,21425741.0,164813395.0
2018-10-18,128000,128000,123500,125000,880738,20601674.0,164813395.0
2018-10-19,124500,127500,124000,127500,1114452,21013708.0,164813395.0
2018-10-22,127500,130000,125500,129000,324730,21260928.0,164813395.0
2018-10-23,129000,130000,123500,125500,822259,20684081.0,164813395.0
2018-10-24,127500,129000,124500,127000,679196,20931301.0,164813395.0
2018-10-25,120500,121000,114000,119000,1529110,19612794.0,164813395.0
2018-10-26,119000,119000,110000,113000,1544405,18623914.0,164813395.0
2018-10-29,112500,113500,109000,109500,649910,18047067.0,164813395.0
2018-10-30,108000,112000,104000,110500,939865,18211880.0,164813395.0
2018-10-31,110500,115000,108500,114500,1016429,18871134.0,164813395.0
2018-11-01,113500,116500,110500,111500,805655,18376694.0,164813395.0
2018-11-02,111500,118500,111500,116500,1320415,19200761.0,164813395.0
2018-11-05,115000,115500,111500,113500,442640,18706320.0,164813395.0
2018-11-06,114000,117500,113500,117000,453810,19283167.0,164813395.0
2018-11-07,117500,119000,113500,115500,385827,19035947.0,164813395.0
2018-11-08,118000,120000,115500,116500,404191,19200761.0,164813395.0
2018-11-09,115000,118000,115000,115000,295733,18953540.0,164813395.0
2018-11-12,114500,116500,114500,115000,260849,18953540.0,164813395.0
2018-11-13,115500,117500,114000,116000,435937,19118354.0,164813395.0
2018-11-14,115500,116500,114000,115500,335405,19035947.0,164813395.0
2018-11-15,116000,116500,111500,112500,576671,18541507.0,164813395.0
2018-11-16,113500,114500,111500,112500,872059,18541507.0,164813395.0
2018-11-19,113000,114000,110500,111500,697289,18376694.0,164813395.0
2018-11-20,110000,112000,107000,108000,693868,17799847.0,164813395.0
2018-11-21,105500,107000,104500,106500,525328,17552627.0,164813395.0
2018-11-22,107000,111500,107000,109500,504744,18047067.0,164813395.0
2018-11-23,110000,115500,109500,114000,691736,18788727.0,164813395.0
2018-11-26,115000,124500,114500,124000,805023,20436861.0,164813395.0
2018-11-27,124000,129500,122500,125000,637199,20601674.0,164813395.0
2018-11-28,128500,130500,126500,129000,645902,21260928.0,164813395.0
2018-11-29,133000,134000,129000,130500,559552,21508148.0,164813395.0
2018-11-30,131000,131000,126000,126500,801837,20848894.0,164813395.0
2018-12-03,130500,130500,125000,126000,486166,20766488.0,164813395.0
2018-12-04,127500,127500,122500,123500,512742,20354454.0,164813395.0
2018-12-05,124500,127000,123000,125000,308805,20601674.0,164813395.0
2018-12-06,123000,124000,119500,120000,445309,19777607.0,164813395.0
2018-12-07,121500,123500,119500,121000,565663,19942421.0,164813395.0
2018-12-10,119000,121500,117500,119000,376421,19612794.0,164813395.0
2018-12-11,120000,123500,117500,123000,506349,20272048.0,164813395.0
2018-12-12,124000,126000,122500,124500,490812,20519268.0,164813395.0
