한국제지(002300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-09-25,40850,41900,40600,41900,25105,209707.0,5004949.0
2009-09-28,41100,41750,40850,40950,40748,204953.0,5004949.0
2009-09-29,40950,41550,40650,41400,47990,207205.0,5004949.0
2009-09-30,41200,41650,40850,41450,23540,207455.0,5004949.0
2009-10-01,41600,41600,40850,41350,13934,206955.0,5004949.0
2009-10-05,40900,41000,40150,40450,23371,202450.0,5004949.0
2009-10-06,40250,40950,40150,40850,17300,204452.0,5004949.0
2009-10-07,39500,41500,39500,41450,15634,207455.0,5004949.0
2009-10-08,41450,42300,41250,41900,36675,209707.0,5004949.0
2009-10-09,42450,44200,42100,42900,52021,214712.0,5004949.0
2009-10-12,42900,43800,42500,43750,23052,218967.0,5004949.0
2009-10-13,43750,44300,43100,44300,23287,221719.0,5004949.0
2009-10-14,44550,44600,43700,44450,18079,222470.0,5004949.0
2009-10-15,44250,44800,43650,44300,14203,221719.0,5004949.0
2009-10-16,44300,45000,44300,44950,43146,224972.0,5004949.0
2009-10-19,44950,44950,43700,44300,17269,221719.0,5004949.0
2009-10-20,44200,44850,43500,44100,17740,220718.0,5004949.0
2009-10-21,44000,44050,43100,43950,17864,219968.0,5004949.0
2009-10-22,42700,43900,42700,43850,14552,219467.0,5004949.0
2009-10-23,43000,43950,43000,43950,18200,219968.0,5004949.0
2009-10-26,43850,44300,43400,43800,17940,219217.0,5004949.0
2009-10-27,43100,43950,43100,43950,18920,219968.0,5004949.0
2009-10-28,43500,44100,42350,43350,23955,216965.0,5004949.0
2009-10-29,43200,43200,41800,42600,24390,213211.0,5004949.0
2009-10-30,42850,42850,41450,42350,32682,211960.0,5004949.0
2009-11-02,42000,42000,40200,40200,32229,201199.0,5004949.0
2009-11-03,40000,40150,38600,38700,26977,193692.0,5004949.0
2009-11-04,38900,39000,37450,38050,37572,190438.0,5004949.0
2009-11-05,38000,38250,37300,37350,16900,186935.0,5004949.0
2009-11-06,37650,38100,37500,37800,24700,189187.0,5004949.0
2009-11-09,37600,38100,36850,36850,19364,184432.0,5004949.0
2009-11-10,37000,37000,35600,36100,48244,180679.0,5004949.0
2009-11-11,36200,37400,35350,37400,34038,187185.0,5004949.0
2009-11-12,36900,37250,36500,36500,13179,182681.0,5004949.0
2009-11-13,36900,37250,35900,37000,14985,185183.0,5004949.0
2009-11-16,36800,37900,36050,36950,25319,184933.0,5004949.0
2009-11-17,36900,37400,36600,37200,16790,186184.0,5004949.0
2009-11-18,37200,38400,37200,38000,18338,190188.0,5004949.0
2009-11-19,38000,38450,37800,38450,8390,192440.0,5004949.0
2009-11-20,38450,38450,37850,38400,5130,192190.0,5004949.0
2009-11-23,38100,38350,37400,37950,17840,189938.0,5004949.0
2009-11-24,38250,38250,37450,37900,8000,189688.0,5004949.0
2009-11-25,38000,39150,37500,39150,15547,195944.0,5004949.0
2009-11-26,39000,39550,38600,39550,11757,197946.0,5004949.0
2009-11-27,38300,39150,37300,38200,14687,191189.0,5004949.0
2009-11-30,38200,38950,38000,38950,11360,194943.0,5004949.0
2009-12-01,38350,39100,38350,38750,9961,193942.0,5004949.0
2009-12-02,38450,38700,38000,38350,18081,191940.0,5004949.0
2009-12-03,37700,38350,37500,38200,14210,191189.0,5004949.0
2009-12-04,37950,38700,37900,38150,7373,190939.0,5004949.0
2009-12-07,38200,39300,38200,39000,13011,195193.0,5004949.0
2009-12-08,39000,39350,38700,39250,7580,196444.0,5004949.0
2009-12-09,39000,39250,38900,39200,4290,196194.0,5004949.0
2009-12-10,39000,39800,38700,38700,16369,193692.0,5004949.0
2009-12-11,38950,39700,38750,39700,10359,198696.0,5004949.0
2009-12-14,39900,39900,39000,39650,23791,198446.0,5004949.0
2009-12-15,39650,39850,39300,39800,8900,199197.0,5004949.0
2009-12-16,39800,39800,39200,39700,13809,198696.0,5004949.0
2009-12-17,39700,39700,39200,39550,7293,197946.0,5004949.0
2009-12-18,39050,39500,38850,39400,14010,197195.0,5004949.0
2009-12-21,39050,39400,38900,39300,9190,196694.0,5004949.0
2009-12-22,39200,39800,39000,39800,11435,199197.0,5004949.0
2009-12-23,39600,39900,39450,39900,6588,199697.0,5004949.0
2009-12-24,39600,40300,39600,39850,24685,199447.0,5004949.0
2009-12-28,39650,40200,39500,40050,29710,200448.0,5004949.0
2009-12-29,39650,39650,37950,38500,29062,192691.0,5004949.0
2009-12-30,37000,38000,37000,37000,23132,185183.0,5004949.0
2010-01-04,37000,37400,36100,36150,20056,180929.0,5004949.0
2010-01-05,36150,36300,35900,35950,25187,179928.0,5004949.0
2010-01-06,35700,36200,35700,36050,16073,180428.0,5004949.0
2010-01-07,36050,36300,35200,36000,22280,180178.0,5004949.0
2010-01-08,36000,36150,35650,36000,26986,180178.0,5004949.0
2010-01-11,36000,36000,34900,35450,34242,177425.0,5004949.0
2010-01-12,35250,35300,34600,34850,30723,174422.0,5004949.0
2010-01-13,34850,34850,34300,34350,14689,171920.0,5004949.0
2010-01-14,34200,34550,33700,34300,29757,171670.0,5004949.0
2010-01-15,34200,35600,34050,35350,24020,176925.0,5004949.0
2010-01-18,34900,35700,34600,34800,18029,174172.0,5004949.0
2010-01-19,34500,34750,33800,33850,28360,169418.0,5004949.0
2010-01-20,33900,34150,32700,32700,37072,163662.0,5004949.0
2010-01-21,32700,33300,32200,32400,49978,162160.0,5004949.0
2010-01-22,32400,32500,31500,32000,32640,160158.0,5004949.0
2010-01-25,32100,32300,30750,31250,42730,156405.0,5004949.0
2010-01-26,31150,31150,29900,30000,73896,150148.0,5004949.0
2010-01-27,30000,30500,29650,29800,31154,149147.0,5004949.0
2010-01-28,30000,30000,29200,29950,30472,149898.0,5004949.0
2010-01-29,29400,30100,29300,30100,23920,150649.0,5004949.0
2010-02-01,30100,30150,29450,29650,7019,148397.0,5004949.0
2010-02-02,29750,29900,28800,28800,28360,144143.0,5004949.0
2010-02-03,29150,29300,28700,28850,14622,144393.0,5004949.0
2010-02-04,29200,30500,29050,30000,31810,150148.0,5004949.0
2010-02-05,29400,30100,28800,30000,21010,150148.0,5004949.0
2010-02-08,30000,30000,29300,29300,7978,146645.0,5004949.0
2010-02-09,29300,29300,28750,28800,12441,144143.0,5004949.0
2010-02-10,29200,29200,27950,27950,27650,139888.0,5004949.0
2010-02-11,27950,29200,27900,29000,29461,145144.0,5004949.0
2010-02-12,28700,29900,28300,29900,13251,149648.0,5004949.0
2010-02-16,29050,29750,29050,29400,9741,147146.0,5004949.0
2010-02-17,29600,29800,29300,29350,22863,146895.0,5004949.0
2010-02-18,29500,29500,28750,28800,15470,144143.0,5004949.0
2010-02-19,28850,29400,28650,28650,24864,143392.0,5004949.0
2010-02-22,28750,29350,28650,29000,48876,145144.0,5004949.0
2010-02-23,29050,29050,28750,29000,12530,145144.0,5004949.0
2010-02-24,28850,29100,28500,29000,43695,145144.0,5004949.0
2010-02-25,29050,29200,28500,28500,13538,142641.0,5004949.0
2010-02-26,28500,28600,28300,28400,7260,142141.0,5004949.0
2010-03-02,28900,28900,28400,28700,17180,143642.0,5004949.0
2010-03-03,28200,28700,28200,28500,13925,142641.0,5004949.0
2010-03-04,28500,28600,28200,28350,13786,141890.0,5004949.0
2010-03-05,28300,28750,28300,28500,26410,142641.0,5004949.0
2010-03-08,28700,28800,28400,28500,23537,142641.0,5004949.0
2010-03-09,28450,28500,27900,27950,68380,139888.0,5004949.0
2010-03-10,28050,28200,27650,27700,29591,138637.0,5004949.0
2010-03-11,27700,28150,27700,27850,32404,139388.0,5004949.0
2010-03-12,28050,28350,27850,28050,33865,140389.0,5004949.0
2010-03-15,28200,29000,28200,28900,42098,144643.0,5004949.0
2010-03-16,28900,28900,28300,28500,28257,142641.0,5004949.0
2010-03-17,28650,28750,28300,28500,28104,142641.0,5004949.0
2010-03-18,28300,28650,28300,28600,17681,143142.0,5004949.0
2010-03-19,28700,29550,28500,29450,45859,147396.0,5004949.0
2010-03-22,29400,29450,29050,29450,26429,147396.0,5004949.0
2010-03-23,30000,30550,29700,30150,50440,150899.0,5004949.0
2010-03-24,30300,30350,29700,30000,32155,150148.0,5004949.0
2010-03-25,29950,29950,29200,29450,27433,147396.0,5004949.0
2010-03-26,29050,29400,29000,29150,32230,145894.0,5004949.0
2010-03-29,29150,29850,29050,29600,23732,148146.0,5004949.0
2010-03-30,29850,29850,29250,29300,14111,146645.0,5004949.0
2010-03-31,29300,29400,28950,29250,25134,146395.0,5004949.0
2010-04-01,29750,29850,29050,29850,29552,149398.0,5004949.0
2010-04-02,30050,31250,30000,31150,72283,155904.0,5004949.0
2010-04-05,31500,31500,30400,31000,42106,155153.0,5004949.0
2010-04-06,30700,31500,30250,30700,44492,153652.0,5004949.0
2010-04-07,30750,33000,30300,32300,90573,161660.0,5004949.0
2010-04-08,32450,33400,31800,32800,91680,164162.0,5004949.0
2010-04-09,32800,32950,31850,32800,54551,164162.0,5004949.0
2010-04-12,32600,32600,31600,31600,39986,158156.0,5004949.0
2010-04-13,31600,31850,30950,30950,30495,154903.0,5004949.0
2010-04-14,30950,31550,30500,30600,47141,153151.0,5004949.0
2010-04-15,30600,32100,30600,31750,42871,158907.0,5004949.0
2010-04-16,31700,31700,30800,31300,33900,156655.0,5004949.0
2010-04-19,31300,31400,30700,31000,17106,155153.0,5004949.0
2010-04-20,31000,32100,31000,31900,27878,159658.0,5004949.0
2010-04-21,31900,32450,31650,32300,43728,161660.0,5004949.0
2010-04-22,32200,32600,31700,32000,26233,160158.0,5004949.0
2010-04-23,32300,32550,31850,31950,29157,159908.0,5004949.0
2010-04-26,31850,32150,31300,31450,27389,157406.0,5004949.0
2010-04-27,31350,31350,30600,30850,32779,154403.0,5004949.0
2010-04-28,30400,30550,30000,30300,20656,151650.0,5004949.0
2010-04-29,30400,30850,30100,30300,23844,151650.0,5004949.0
2010-04-30,30300,30500,30000,30050,32142,150399.0,5004949.0
2010-05-03,30050,30900,30050,30650,18976,153402.0,5004949.0
2010-05-04,30650,31800,30350,31800,33462,159157.0,5004949.0
2010-05-06,31450,31450,30700,31150,30142,155904.0,5004949.0
2010-05-07,30100,30600,30000,30250,35967,151400.0,5004949.0
2010-05-10,30350,30750,30000,30400,20950,152150.0,5004949.0
2010-05-11,30700,30950,30300,30400,17223,152150.0,5004949.0
2010-05-12,31000,32300,30600,32150,56526,160909.0,5004949.0
2010-05-13,32200,33500,32200,33100,67439,165664.0,5004949.0
2010-05-14,33100,33600,32500,33500,38970,167666.0,5004949.0
2010-05-17,33250,33900,32300,32750,52140,163912.0,5004949.0
2010-05-18,33400,33400,32550,32950,24333,164913.0,5004949.0
2010-05-19,33000,33000,32150,32650,24110,163412.0,5004949.0
2010-05-20,32650,32750,31450,32000,45409,160158.0,5004949.0
2010-05-24,31900,31900,30600,30750,47750,153902.0,5004949.0
2010-05-25,30650,30650,28750,29100,53137,145644.0,5004949.0
2010-05-26,28750,29850,28750,29700,21225,148647.0,5004949.0
2010-05-27,29500,30200,29100,30000,20921,150148.0,5004949.0
2010-05-28,30200,30300,29800,30000,16830,150148.0,5004949.0
2010-05-31,30000,30400,29950,30350,8687,151900.0,5004949.0
2010-06-01,30250,31300,30250,31300,22256,156655.0,5004949.0
2010-06-03,31800,32450,31250,32400,22194,162160.0,5004949.0
2010-06-04,32550,32850,32200,32500,15371,162661.0,5004949.0
2010-06-07,32000,32150,31200,32100,19427,160659.0,5004949.0
2010-06-08,31650,32650,31500,32650,22433,163412.0,5004949.0
2010-06-09,32600,33450,32350,33400,48992,167165.0,5004949.0
2010-06-10,33800,34200,32850,32850,49884,164413.0,5004949.0
2010-06-11,32900,34000,32850,34000,45158,170168.0,5004949.0
2010-06-14,34200,34300,33300,34300,40930,171670.0,5004949.0
2010-06-15,34300,34700,33900,34550,26750,172921.0,5004949.0
2010-06-16,34300,34300,32850,33600,33166,168166.0,5004949.0
2010-06-17,32950,34250,32950,34000,19402,170168.0,5004949.0
2010-06-18,34450,34500,33200,33700,27245,168667.0,5004949.0
2010-06-21,33800,33900,32900,33000,24564,165163.0,5004949.0
2010-06-22,32750,33450,32600,33450,25605,167416.0,5004949.0
2010-06-23,33350,33350,32800,33100,12182,165664.0,5004949.0
2010-06-24,32800,33650,32800,33600,13914,168166.0,5004949.0
2010-06-25,32800,34650,32800,34450,37170,172420.0,5004949.0
2010-06-28,34500,34900,34500,34750,12835,173922.0,5004949.0
2010-06-29,34300,34750,34100,34500,15635,172671.0,5004949.0
2010-06-30,33900,34000,33450,33900,22642,169668.0,5004949.0
2010-07-01,33700,34900,33600,34700,20770,173672.0,5004949.0
2010-07-02,34700,34700,33900,34250,17992,171420.0,5004949.0
2010-07-05,33950,34200,33450,33600,10040,168166.0,5004949.0
2010-07-06,33600,33600,32550,32700,17420,163662.0,5004949.0
2010-07-07,32600,33000,32300,33000,8160,165163.0,5004949.0
2010-07-08,33000,33250,32600,32950,11544,164913.0,5004949.0
2010-07-09,33100,33100,32500,32900,11721,164663.0,5004949.0
2010-07-12,32800,33000,32550,32900,12843,164663.0,5004949.0
2010-07-13,33200,33500,32800,33400,11872,167165.0,5004949.0
2010-07-14,33200,33650,33100,33550,20516,167916.0,5004949.0
2010-07-15,33150,34100,32400,33500,69362,167666.0,5004949.0
2010-07-16,33300,34500,33300,34100,31871,170669.0,5004949.0
2010-07-19,33950,34500,33700,34100,19363,170669.0,5004949.0
2010-07-20,34100,34750,33750,34500,15750,172671.0,5004949.0
2010-07-21,34850,34850,33650,34000,15060,170168.0,5004949.0
2010-07-22,33900,34100,33500,33700,5560,168667.0,5004949.0
2010-07-23,33550,33850,33250,33800,12781,169167.0,5004949.0
2010-07-26,34000,34200,33750,34000,4576,170168.0,5004949.0
2010-07-27,34100,34200,33700,34000,8260,170168.0,5004949.0
2010-07-28,34000,34000,32950,33950,14121,169918.0,5004949.0
2010-07-29,33300,33950,32350,32350,43360,161910.0,5004949.0
2010-07-30,32150,32600,31700,32150,21492,160909.0,5004949.0
2010-08-02,32250,32650,31900,32200,9326,161159.0,5004949.0
2010-08-03,32200,32650,31650,32650,16282,163412.0,5004949.0
2010-08-04,32700,32700,32000,32550,15882,162911.0,5004949.0
2010-08-05,32550,32550,32000,32400,7643,162160.0,5004949.0
2010-08-06,32100,32500,31850,32300,7022,161660.0,5004949.0
2010-08-09,32050,32700,32000,32650,12730,163412.0,5004949.0
2010-08-10,32500,32650,32000,32600,7990,163161.0,5004949.0
2010-08-11,32500,32550,31950,32250,18671,161410.0,5004949.0
2010-08-12,32250,32250,31600,31700,8480,158657.0,5004949.0
2010-08-13,31950,32300,31250,31500,17995,157656.0,5004949.0
2010-08-16,31200,31400,30350,30600,20261,153151.0,5004949.0
2010-08-17,30600,30900,29850,29850,36920,149398.0,5004949.0
2010-08-18,29800,30100,29100,29400,30131,147146.0,5004949.0
2010-08-19,29900,29900,29400,29750,14579,148897.0,5004949.0
2010-08-20,29800,30100,29800,30000,14834,150148.0,5004949.0
2010-08-23,30000,30000,29700,30000,19302,150148.0,5004949.0
2010-08-24,30000,30000,29150,29250,21092,146395.0,5004949.0
2010-08-25,29600,29600,28950,29100,10495,145644.0,5004949.0
2010-08-26,29100,29350,29000,29000,6700,145144.0,5004949.0
2010-08-27,29700,29700,29150,29200,6808,146145.0,5004949.0
2010-08-30,29300,29500,29100,29500,8073,147646.0,5004949.0
2010-08-31,29300,29700,28950,29550,10540,147896.0,5004949.0
2010-09-01,29900,29900,29500,29650,6003,148397.0,5004949.0
2010-09-02,29750,29950,29400,29900,5941,149648.0,5004949.0
2010-09-03,29900,29950,29300,29600,10084,148146.0,5004949.0
2010-09-06,29600,29600,29150,29200,13201,146145.0,5004949.0
2010-09-07,29200,30250,29050,30100,10827,150649.0,5004949.0
2010-09-08,29950,30500,29700,30250,12570,151400.0,5004949.0
2010-09-09,30200,30500,30200,30350,13780,151900.0,5004949.0
2010-09-10,30350,30800,30350,30650,14614,153402.0,5004949.0
2010-09-13,30600,30700,30050,30200,15807,151149.0,5004949.0
2010-09-14,30100,30300,29650,30300,9602,151650.0,5004949.0
2010-09-15,30300,30400,29550,29650,27573,148397.0,5004949.0
2010-09-16,29800,30650,29700,30450,21327,152401.0,5004949.0
2010-09-17,30600,31000,30400,30700,8996,153652.0,5004949.0
2010-09-20,30400,30950,30400,30550,5280,152901.0,5004949.0
2010-09-24,30100,31100,30050,31100,11301,155654.0,5004949.0
2010-09-27,31150,31450,30900,30950,5522,154903.0,5004949.0
2010-09-28,30900,31400,30850,31150,2901,155904.0,5004949.0
2010-09-29,31200,31350,31050,31300,13481,156655.0,5004949.0
2010-09-30,31050,31250,30500,31250,9910,156405.0,5004949.0
2010-10-01,31250,31900,31100,31800,8468,159157.0,5004949.0
2010-10-04,31850,32500,31850,32000,19748,160158.0,5004949.0
2010-10-05,32000,32400,31600,31900,11450,159658.0,5004949.0
2010-10-06,32000,32650,32000,32100,17930,160659.0,5004949.0
2010-10-07,32100,32450,31500,31650,17760,158407.0,5004949.0
2010-10-08,31650,32400,31450,32350,12232,161910.0,5004949.0
2010-10-11,32400,32650,32100,32450,12122,162411.0,5004949.0
2010-10-12,32700,32700,32200,32550,10485,162911.0,5004949.0
2010-10-13,32550,33150,32350,32950,20469,164913.0,5004949.0
2010-10-14,33050,33750,33000,33600,19921,168166.0,5004949.0
2010-10-15,33550,34150,33500,33850,22584,169418.0,5004949.0
2010-10-18,33500,34450,33150,34250,25000,171420.0,5004949.0
2010-10-19,34200,34200,32550,32550,31520,162911.0,5004949.0
2010-10-20,32500,32550,31900,32100,25118,160659.0,5004949.0
2010-10-21,32400,32400,31650,31950,19980,159908.0,5004949.0
2010-10-22,31950,31950,31700,31700,7136,158657.0,5004949.0
2010-10-25,31700,31900,31500,31800,5860,159157.0,5004949.0
2010-10-26,31800,32100,31300,31300,11718,156655.0,5004949.0
2010-10-27,31300,31300,30900,31050,16124,155404.0,5004949.0
2010-10-28,31050,31300,30200,30400,24680,152150.0,5004949.0
2010-10-29,30600,30650,29450,30600,33602,153151.0,5004949.0
2010-11-01,30500,30500,29750,29750,26342,148897.0,5004949.0
2010-11-02,29750,30250,29500,30250,20900,151400.0,5004949.0
2010-11-03,30200,30200,29500,29500,25432,147646.0,5004949.0
2010-11-04,29400,29850,29400,29600,11424,148146.0,5004949.0
2010-11-05,29650,29950,29000,29550,39036,147896.0,5004949.0
2010-11-08,29500,29650,29250,29650,10046,148397.0,5004949.0
2010-11-09,29750,29800,29400,29550,12157,147896.0,5004949.0
2010-11-10,29650,29650,29400,29550,10430,147896.0,5004949.0
2010-11-11,29650,30500,29300,29300,60156,146645.0,5004949.0
2010-11-12,29550,29950,29200,29450,14417,147396.0,5004949.0
2010-11-15,29600,29700,29100,29450,6326,147396.0,5004949.0
2010-11-16,29050,29050,26250,26500,145001,132631.0,5004949.0
2010-11-17,26250,26750,26200,26450,39355,132381.0,5004949.0
2010-11-18,26550,27200,26250,27000,11043,135134.0,5004949.0
2010-11-19,27100,27100,26650,27000,11545,135134.0,5004949.0
2010-11-22,27000,27350,26800,27200,6094,136135.0,5004949.0
2010-11-23,27100,27400,26650,27250,19652,136385.0,5004949.0
2010-11-24,26450,26800,26100,26550,22247,132881.0,5004949.0
2010-11-25,27150,27150,26550,26800,7480,134133.0,5004949.0
2010-11-26,27000,27000,26250,26600,9143,133132.0,5004949.0
2010-11-29,26800,26800,26200,26450,17045,132381.0,5004949.0
2010-11-30,26200,26800,25850,26800,43449,134133.0,5004949.0
2010-12-01,26800,26800,26200,26300,13940,131630.0,5004949.0
2010-12-02,26350,26550,26100,26300,10622,131630.0,5004949.0
2010-12-03,26600,26600,26000,26000,36640,130129.0,5004949.0
2010-12-06,25850,25850,24150,24700,160233,123622.0,5004949.0
2010-12-07,24700,24800,24250,24600,11501,123122.0,5004949.0
2010-12-08,24600,24800,24400,24450,7298,122371.0,5004949.0
2010-12-09,24400,25800,24400,24800,59681,124123.0,5004949.0
2010-12-10,24900,25500,24800,25000,48840,125124.0,5004949.0
2010-12-13,25050,25600,25000,25600,17842,128127.0,5004949.0
2010-12-14,25850,26350,25600,26350,23467,131880.0,5004949.0
2010-12-15,26400,26400,25800,26350,23224,131880.0,5004949.0
2010-12-16,26050,26300,25650,26000,10057,130129.0,5004949.0
2010-12-17,25900,26100,25400,25400,17656,127126.0,5004949.0
2010-12-20,25400,25550,24750,24850,15133,124373.0,5004949.0
2010-12-21,25300,25500,25000,25150,24132,125874.0,5004949.0
2010-12-22,25200,25600,25100,25550,22115,127876.0,5004949.0
2010-12-23,25650,25950,25550,25650,21159,128377.0,5004949.0
2010-12-24,25850,25950,25300,25450,10497,127376.0,5004949.0
2010-12-27,25550,26150,25350,26150,18273,130879.0,5004949.0
2010-12-28,26350,26400,25750,26200,28833,131130.0,5004949.0
2010-12-29,25800,26200,25050,25850,59262,129378.0,5004949.0
2010-12-30,25700,26000,25500,26000,29108,130129.0,5004949.0
2011-01-03,26200,26250,25550,25750,20952,128877.0,5004949.0
2011-01-04,25900,26350,25800,26200,26673,131130.0,5004949.0
2011-01-05,26400,26500,26100,26200,28240,131130.0,5004949.0
2011-01-06,26250,26550,26050,26050,31500,130379.0,5004949.0
2011-01-07,26400,26400,25800,26150,29270,130879.0,5004949.0
2011-01-10,26200,26450,25950,26150,12956,130879.0,5004949.0
2011-01-11,26100,26150,25500,25500,27881,127626.0,5004949.0
2011-01-12,25450,25600,25350,25450,17868,127376.0,5004949.0
2011-01-13,25700,25700,25250,25250,13546,126375.0,5004949.0
2011-01-14,25000,25350,24850,25350,12519,126875.0,5004949.0
2011-01-17,25000,25400,24950,25350,36591,126875.0,5004949.0
2011-01-18,25150,25350,25000,25300,7950,126625.0,5004949.0
2011-01-19,25300,25650,25000,25550,28359,127876.0,5004949.0
2011-01-20,25100,25550,24800,25300,23881,126625.0,5004949.0
