제일기획(030000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-11-15,8765,8825,8383,8825,22510,1012363.0,4601649.0
2005-11-16,8622,8722,8482,8605,17076,987054.0,4601649.0
2005-11-17,8542,8662,8542,8625,7864,989355.0,4601649.0
2005-11-18,8704,8865,8624,8865,19236,1016964.0,4601649.0
2005-11-21,8825,9186,8825,9146,22975,1049176.0,4601649.0
2005-11-22,9206,9206,8584,9206,32768,1056078.0,4601649.0
2005-11-23,9023,10026,9023,9708,38316,1113599.0,4601649.0
2005-11-24,9828,9828,9406,9828,30282,1127404.0,4601649.0
2005-11-25,9645,9826,9505,9728,15374,1115900.0,4601649.0
2005-11-28,9527,9727,9446,9527,9672,1092892.0,4601649.0
2005-11-29,9446,9787,9226,9226,18373,1058379.0,4601649.0
2005-11-30,9304,9525,9224,9367,17793,1074485.0,4601649.0
2005-12-01,9426,9426,9025,9106,20819,1044574.0,4601649.0
2005-12-02,9144,9164,8803,8926,34457,1023867.0,4601649.0
2005-12-05,8963,8963,8642,8665,27770,993956.0,4601649.0
2005-12-06,8662,9023,8602,8986,29695,1030769.0,4601649.0
2005-12-07,8825,9266,8825,9226,29296,1058379.0,4601649.0
2005-12-08,9366,9366,9045,9266,21651,1062981.0,4601649.0
2005-12-09,9266,9406,9025,9146,11086,1049176.0,4601649.0
2005-12-12,9043,9304,9023,9026,9738,1035371.0,4601649.0
2005-12-13,9003,9124,8963,8986,7796,1030769.0,4601649.0
2005-12-14,9083,9144,8883,9046,20118,1037672.0,4601649.0
2005-12-15,9206,9206,8825,8825,13522,1012363.0,4601649.0
2005-12-16,8702,8943,8702,8705,14546,998558.0,4601649.0
2005-12-19,8803,8923,8702,8926,13538,1023867.0,4601649.0
2005-12-20,8845,8925,8785,8905,5625,1021566.0,4601649.0
2005-12-21,8805,8885,8765,8885,8763,1019265.0,4601649.0
2005-12-22,8925,8925,8765,8805,8631,1010062.0,4601649.0
2005-12-23,8823,8943,8783,8946,11085,1026168.0,4601649.0
2005-12-26,9025,9025,8825,8905,12408,1021566.0,4601649.0
2005-12-27,8945,8945,8845,8905,17097,1021566.0,4601649.0
2005-12-28,8925,8945,8744,8845,4970,1014664.0,4601649.0
2005-12-29,8765,8885,8744,8845,16824,1014664.0,4601649.0
2006-01-02,8803,8823,8702,8705,12540,998558.0,4601649.0
2006-01-03,8702,8702,8522,8585,19433,984753.0,4601649.0
2006-01-04,8664,8905,8624,8825,32532,1012363.0,4601649.0
2006-01-05,8843,8863,8622,8725,36506,1000859.0,4601649.0
2006-01-06,8582,8582,8241,8264,85018,947940.0,4601649.0
2006-01-09,8363,8464,8323,8424,30944,966346.0,4601649.0
2006-01-10,8444,8624,8444,8524,66565,977850.0,4601649.0
2006-01-11,8522,9083,8522,9086,52392,1042273.0,4601649.0
2006-01-12,9045,9226,8805,9166,21104,1051477.0,4601649.0
2006-01-13,9146,9567,8965,9527,26029,1092892.0,4601649.0
2006-01-16,9545,9585,9224,9327,17703,1069883.0,4601649.0
2006-01-17,9565,9565,8702,8986,17873,1030769.0,4601649.0
2006-01-18,8985,9106,8704,8825,16138,1012363.0,4601649.0
2006-01-19,8823,9063,8662,9066,19631,1039973.0,4601649.0
2006-01-20,8905,9065,8805,8905,18508,1021566.0,4601649.0
2006-01-23,8805,9166,8704,8905,30249,1021566.0,4601649.0
2006-01-24,8704,8825,8664,8785,32809,1007761.0,4601649.0
2006-01-25,8682,8763,8562,8585,25772,984753.0,4601649.0
2006-01-26,8702,8823,8662,8745,35559,1003159.0,4601649.0
2006-01-27,8885,8905,8644,8765,44489,1005460.0,4601649.0
2006-01-31,8724,8845,8624,8765,71356,1005460.0,4601649.0
2006-02-01,8624,8805,8624,8785,37499,1007761.0,4601649.0
2006-02-02,8785,8885,8744,8785,19118,1007761.0,4601649.0
2006-02-03,8642,8722,8341,8384,20933,961745.0,4601649.0
2006-02-06,8301,8361,7980,8344,26790,957143.0,4601649.0
2006-02-07,8281,8301,8040,8043,24733,922631.0,4601649.0
2006-02-08,7980,8101,7619,7642,67027,876614.0,4601649.0
2006-02-09,7742,7862,7541,7822,58851,897322.0,4601649.0
2006-02-10,7822,8243,7722,8123,49128,931834.0,4601649.0
2006-02-13,8063,8203,7982,8083,41467,927232.0,4601649.0
2006-02-14,7960,8081,7780,7903,33434,906525.0,4601649.0
2006-02-15,8042,8042,7702,7702,28055,883517.0,4601649.0
2006-02-16,7702,7822,7641,7702,26536,883517.0,4601649.0
2006-02-17,7742,7882,7661,7862,28002,901923.0,4601649.0
2006-02-20,7940,8000,7860,7983,24741,915728.0,4601649.0
2006-02-21,7982,8123,7922,8103,15284,929533.0,4601649.0
2006-02-22,8183,8203,7962,8183,23278,938736.0,4601649.0
2006-02-23,8181,8321,8101,8324,22738,954842.0,4601649.0
2006-02-24,8404,8444,8223,8424,18361,966346.0,4601649.0
2006-02-27,8303,8424,8223,8404,14414,964045.0,4601649.0
2006-02-28,8464,8504,8163,8464,23862,970948.0,4601649.0
2006-03-02,8383,8624,8343,8544,17377,980151.0,4601649.0
2006-03-03,8604,8604,8223,8223,22732,943338.0,4601649.0
2006-03-06,8161,8341,8101,8324,21590,954842.0,4601649.0
2006-03-07,8223,8223,7862,7862,18702,901923.0,4601649.0
2006-03-08,7822,7942,7561,7862,46422,901923.0,4601649.0
2006-03-09,7802,7942,7702,7862,40401,901923.0,4601649.0
2006-03-10,7820,8121,7820,8023,24105,920330.0,4601649.0
2006-03-13,8042,8183,7982,8163,19949,936436.0,4601649.0
2006-03-14,8141,8181,8000,8023,8057,920330.0,4601649.0
2006-03-15,8063,8163,8042,8123,7076,931834.0,4601649.0
2006-03-16,8063,8223,8063,8223,9229,943338.0,4601649.0
2006-03-17,8163,8163,8002,8103,13943,929533.0,4601649.0
2006-03-20,8083,8123,8002,8063,7879,924931.0,4601649.0
2006-03-21,8063,8063,7802,7802,40797,895021.0,4601649.0
2006-03-22,7862,7902,7742,7802,17351,895021.0,4601649.0
2006-03-23,7860,7960,7820,7943,15459,911127.0,4601649.0
2006-03-24,7822,8063,7822,8063,12050,924931.0,4601649.0
2006-03-27,7980,8061,7960,8023,25792,920330.0,4601649.0
2006-03-28,8020,8020,7880,7903,5311,906525.0,4601649.0
2006-03-29,7920,8040,7840,8023,14642,920330.0,4601649.0
2006-03-30,8020,8020,7940,8023,18403,920330.0,4601649.0
2006-03-31,8020,8341,7940,8324,66790,954842.0,4601649.0
2006-04-03,8243,8504,8243,8484,13387,973249.0,4601649.0
2006-04-04,8564,8604,8363,8564,17911,982452.0,4601649.0
2006-04-05,8542,8602,8422,8605,15458,987054.0,4601649.0
2006-04-06,8622,8662,8301,8665,35656,993956.0,4601649.0
2006-04-07,8662,8662,8381,8605,16561,987054.0,4601649.0
2006-04-10,8562,8582,8361,8384,11510,961745.0,4601649.0
2006-04-11,8301,8341,8221,8304,10182,952541.0,4601649.0
2006-04-12,8203,8263,8123,8123,17841,931834.0,4601649.0
2006-04-13,8121,8181,7940,7963,46534,913427.0,4601649.0
2006-04-14,8022,8243,7982,8203,38072,941037.0,4601649.0
2006-04-17,8203,8203,8103,8123,15473,931834.0,4601649.0
2006-04-18,8063,8223,8063,8103,19542,929533.0,4601649.0
2006-04-19,8161,8361,8161,8304,23281,952541.0,4601649.0
2006-04-20,8261,8361,8221,8264,24107,947940.0,4601649.0
2006-04-21,8341,8442,8301,8344,30347,957143.0,4601649.0
2006-04-24,8363,8363,8022,8143,31358,934135.0,4601649.0
2006-04-25,8203,8303,8042,8163,21122,936436.0,4601649.0
2006-04-26,8081,8141,7980,8023,48636,920330.0,4601649.0
2006-04-27,8061,8081,7960,8023,23182,920330.0,4601649.0
2006-04-28,8040,8081,7940,8023,20394,920330.0,4601649.0
2006-05-02,7942,8123,7942,8123,24522,931834.0,4601649.0
2006-05-03,8101,8221,8020,8043,49211,922631.0,4601649.0
2006-05-04,7902,8103,7842,8103,30949,929533.0,4601649.0
2006-05-08,8183,8243,8042,8223,24181,943338.0,4601649.0
2006-05-09,8223,8404,8123,8404,19785,964045.0,4601649.0
2006-05-10,8404,8544,8303,8484,22598,973249.0,4601649.0
2006-05-11,8424,8484,8323,8424,25350,966346.0,4601649.0
2006-05-12,8381,8402,8241,8264,21265,947940.0,4601649.0
2006-05-15,8163,8263,8083,8223,18347,943338.0,4601649.0
2006-05-16,8223,8343,8143,8143,18577,934135.0,4601649.0
2006-05-17,8143,8424,8143,8424,18758,966346.0,4601649.0
2006-05-18,7942,8263,7862,8103,36982,929533.0,4601649.0
2006-05-19,8020,8081,7940,7963,27605,913427.0,4601649.0
2006-05-22,8002,8002,7742,7742,16317,888118.0,4601649.0
2006-05-23,7720,7820,7619,7642,22230,876614.0,4601649.0
2006-05-24,7641,7641,7060,7381,80985,846703.0,4601649.0
2006-05-25,7298,7399,7138,7221,34984,828297.0,4601649.0
2006-05-26,7320,7541,7320,7501,25940,860508.0,4601649.0
2006-05-29,7539,7599,7479,7602,12503,872012.0,4601649.0
2006-05-30,7501,7782,7421,7782,18965,892720.0,4601649.0
2006-06-01,7702,7742,7501,7501,16984,860508.0,4601649.0
2006-06-02,7702,7762,7481,7762,24901,890419.0,4601649.0
2006-06-05,7760,7800,7439,7602,18868,872012.0,4601649.0
2006-06-07,7501,7641,7220,7381,41526,846703.0,4601649.0
2006-06-08,7240,7762,7240,7381,31364,846703.0,4601649.0
2006-06-09,7441,7461,7180,7401,16723,849004.0,4601649.0
2006-06-12,7300,7421,7140,7421,21144,851305.0,4601649.0
2006-06-13,7318,7318,7078,7221,23018,828297.0,4601649.0
2006-06-14,7198,7298,7058,7301,20071,837500.0,4601649.0
2006-06-15,7298,7338,7078,7221,25934,828297.0,4601649.0
2006-06-16,7318,7619,7318,7622,31854,874313.0,4601649.0
2006-06-19,7621,7621,7361,7381,27273,846703.0,4601649.0
2006-06-20,7359,7359,7158,7181,10483,823695.0,4601649.0
2006-06-21,7160,7180,7020,7140,52642,819094.0,4601649.0
2006-06-22,7218,7258,6897,6980,48634,800687.0,4601649.0
2006-06-23,6979,6979,6759,6819,28273,782280.0,4601649.0
2006-06-26,6779,6859,6518,6819,53401,782280.0,4601649.0
2006-06-27,6817,6857,6697,6860,31379,786882.0,4601649.0
2006-06-28,6697,6897,6697,6900,19693,791484.0,4601649.0
2006-06-29,6937,7298,6897,7301,16221,837500.0,4601649.0
2006-06-30,7359,7599,7338,7602,25194,872012.0,4601649.0
2006-07-03,7481,7481,7300,7361,15615,844403.0,4601649.0
2006-07-04,7338,7338,7118,7221,21207,828297.0,4601649.0
2006-07-05,7078,7218,7058,7221,11887,828297.0,4601649.0
2006-07-06,7200,7220,7080,7120,12959,816793.0,4601649.0
2006-07-07,7118,7499,7118,7221,44619,828297.0,4601649.0
2006-07-10,7198,7599,7138,7602,17029,872012.0,4601649.0
2006-07-11,7501,7521,7220,7521,25007,862809.0,4601649.0
2006-07-12,7521,7521,7340,7461,17789,855907.0,4601649.0
2006-07-13,7441,7441,7300,7441,20229,853606.0,4601649.0
2006-07-14,7280,7320,7160,7160,30790,821394.0,4601649.0
2006-07-18,7160,7220,7060,7140,23280,819094.0,4601649.0
2006-07-19,7200,7220,7000,7060,24206,809890.0,4601649.0
2006-07-20,7220,7220,7040,7100,23687,814492.0,4601649.0
2006-07-21,6999,7080,6979,7080,22934,812191.0,4601649.0
2006-07-24,7060,7320,6979,7140,29725,819094.0,4601649.0
2006-07-25,7340,7401,7280,7381,31239,846703.0,4601649.0
2006-07-26,7359,7459,7138,7321,38791,839801.0,4601649.0
2006-07-27,7220,7421,7200,7421,30764,851305.0,4601649.0
2006-07-28,7441,7722,7441,7722,38758,885817.0,4601649.0
2006-07-31,7722,7762,7641,7702,16648,883517.0,4601649.0
2006-08-01,7619,7679,7439,7562,22014,867411.0,4601649.0
2006-08-02,7599,7679,7439,7682,46073,881216.0,4601649.0
2006-08-03,7679,7679,7459,7562,19184,867411.0,4601649.0
2006-08-04,7501,7762,7501,7762,19651,890419.0,4601649.0
2006-08-07,7681,7742,7461,7501,19989,860508.0,4601649.0
2006-08-08,7439,7619,7379,7622,23897,874313.0,4601649.0
2006-08-09,7619,7720,7499,7582,40637,869712.0,4601649.0
2006-08-10,7459,7619,7459,7582,12555,869712.0,4601649.0
2006-08-11,7659,7700,7559,7682,8180,881216.0,4601649.0
2006-08-14,7722,7822,7661,7702,6862,883517.0,4601649.0
2006-08-16,7780,7960,7659,7963,13786,913427.0,4601649.0
2006-08-17,7900,8020,7800,7963,12979,913427.0,4601649.0
2006-08-18,8020,8020,7880,7983,12071,915728.0,4601649.0
2006-08-21,8020,8020,7780,8003,11157,918029.0,4601649.0
2006-08-22,7980,8020,7900,8023,7738,920330.0,4601649.0
2006-08-23,7982,7982,7782,7862,15333,901923.0,4601649.0
2006-08-24,7780,7780,7619,7622,12762,874313.0,4601649.0
2006-08-25,7639,7740,7639,7662,7961,878915.0,4601649.0
2006-08-28,7641,7782,7641,7702,6874,883517.0,4601649.0
2006-08-29,7681,7862,7681,7862,9632,901923.0,4601649.0
2006-08-30,7782,7822,7681,7782,9429,892720.0,4601649.0
2006-08-31,7742,7822,7681,7762,17647,890419.0,4601649.0
2006-09-01,7762,7862,7722,7862,15924,901923.0,4601649.0
2006-09-04,7862,7922,7822,7862,14861,901923.0,4601649.0
2006-09-05,7842,7902,7802,7822,8042,897322.0,4601649.0
2006-09-06,7782,7902,7742,7842,40095,899622.0,4601649.0
2006-09-07,7820,7900,7740,7903,5885,906525.0,4601649.0
2006-09-08,7820,7980,7820,7943,18267,911127.0,4601649.0
2006-09-11,7880,7960,7840,7963,7025,913427.0,4601649.0
2006-09-12,7882,7982,7722,7862,19186,901923.0,4601649.0
2006-09-13,7862,7862,7742,7802,12253,895021.0,4601649.0
2006-09-14,7782,7862,7722,7862,26587,901923.0,4601649.0
2006-09-15,7802,7882,7762,7862,13620,901923.0,4601649.0
2006-09-18,7860,8040,7820,7983,27026,915728.0,4601649.0
2006-09-19,8061,8221,7980,7983,29004,915728.0,4601649.0
2006-09-20,7940,8341,7900,8344,11198,957143.0,4601649.0
2006-09-21,8261,8341,8181,8344,13905,957143.0,4601649.0
2006-09-22,8341,8381,8201,8324,13581,954842.0,4601649.0
2006-09-25,8243,8504,8243,8504,19343,975550.0,4601649.0
2006-09-26,8422,8542,8181,8344,28515,957143.0,4601649.0
2006-09-27,8321,8442,8321,8324,11180,954842.0,4601649.0
2006-09-28,8303,8504,8063,8504,32914,975550.0,4601649.0
2006-09-29,8504,8504,8323,8504,12839,975550.0,4601649.0
2006-10-02,8504,8564,8383,8564,7110,982452.0,4601649.0
2006-10-04,8504,8524,8404,8424,14152,966346.0,4601649.0
2006-10-09,8422,8482,8161,8384,38349,961745.0,4601649.0
2006-10-10,8361,8381,8241,8344,15862,957143.0,4601649.0
2006-10-11,8321,8482,8261,8344,28544,957143.0,4601649.0
2006-10-12,8341,8422,8321,8344,29736,957143.0,4601649.0
2006-10-13,8323,8363,8143,8163,32823,936436.0,4601649.0
2006-10-16,8161,8161,7920,8023,16722,920330.0,4601649.0
2006-10-17,8020,8020,7800,7883,16543,904224.0,4601649.0
2006-10-18,7762,7862,7702,7862,26808,901923.0,4601649.0
2006-10-19,7840,7980,7820,7983,12755,915728.0,4601649.0
2006-10-20,7920,8020,7920,7943,9486,911127.0,4601649.0
2006-10-23,7960,8061,7920,7983,12729,915728.0,4601649.0
2006-10-24,7880,8020,7880,8023,14122,920330.0,4601649.0
2006-10-25,7980,8061,7880,7943,24771,911127.0,4601649.0
2006-10-26,7902,7922,7762,7822,37573,897322.0,4601649.0
2006-10-27,7780,7880,7780,7883,26328,904224.0,4601649.0
2006-10-30,7902,8243,7882,8203,38028,941037.0,4601649.0
2006-10-31,8161,8341,8121,8324,10734,954842.0,4601649.0
2006-11-01,8321,8321,8141,8284,14087,950241.0,4601649.0
2006-11-02,8283,8404,8223,8404,12597,964045.0,4601649.0
2006-11-03,8341,8823,8341,8685,48573,996257.0,4601649.0
2006-11-06,8684,8765,8524,8544,15653,980151.0,4601649.0
2006-11-07,8582,8763,8582,8685,41440,996257.0,4601649.0
2006-11-08,8682,8682,8542,8585,7668,984753.0,4601649.0
2006-11-09,8724,9025,8644,8845,21220,1014664.0,4601649.0
2006-11-10,8843,8843,8662,8705,17115,998558.0,4601649.0
2006-11-13,8744,8865,8724,8825,10330,1012363.0,4601649.0
2006-11-14,8843,8963,8742,8966,26873,1028469.0,4601649.0
2006-11-15,8943,9124,8883,9046,10415,1037672.0,4601649.0
2006-11-16,9146,9326,8765,8785,38521,1007761.0,4601649.0
2006-11-17,8783,8923,8622,8926,17894,1023867.0,4601649.0
2006-11-20,8865,8925,8704,8825,20289,1012363.0,4601649.0
2006-11-21,8885,9065,8805,8805,15639,1010062.0,4601649.0
2006-11-22,8883,8983,8702,8986,9435,1030769.0,4601649.0
2006-11-23,8883,9043,8883,9026,19985,1035371.0,4601649.0
2006-11-24,8983,9104,8943,9066,5260,1039973.0,4601649.0
2006-11-27,8983,9124,8883,9066,12740,1039973.0,4601649.0
2006-11-28,8903,9023,8863,8926,20703,1023867.0,4601649.0
2006-11-29,8905,9146,8885,8885,17854,1019265.0,4601649.0
2006-11-30,9023,9023,8903,9026,18637,1035371.0,4601649.0
2006-12-01,8945,9266,8945,9186,29587,1053778.0,4601649.0
2006-12-04,9326,9326,9186,9226,9613,1058379.0,4601649.0
2006-12-05,9346,9346,9126,9166,12388,1051477.0,4601649.0
2006-12-06,9144,9244,8903,9026,10004,1035371.0,4601649.0
2006-12-07,8983,9144,8903,9086,8020,1042273.0,4601649.0
2006-12-08,9104,9124,8843,8986,7296,1030769.0,4601649.0
2006-12-11,8943,9124,8943,9086,7657,1042273.0,4601649.0
2006-12-12,9005,9085,8825,8825,4779,1012363.0,4601649.0
2006-12-13,8823,9124,8823,8946,17474,1026168.0,4601649.0
2006-12-14,9025,9226,8805,9226,40509,1058379.0,4601649.0
2006-12-15,9106,9246,9085,9186,14722,1053778.0,4601649.0
2006-12-18,9166,9246,9106,9146,10724,1049176.0,4601649.0
2006-12-19,9144,9144,8943,9026,9333,1035371.0,4601649.0
2006-12-20,9063,9063,8863,9026,27833,1035371.0,4601649.0
2006-12-21,8963,9023,8883,9026,11733,1035371.0,4601649.0
2006-12-22,9063,9083,8923,9066,47382,1039973.0,4601649.0
2006-12-26,9085,9226,8965,9226,12726,1058379.0,4601649.0
2006-12-27,9186,9186,8965,9166,9977,1051477.0,4601649.0
2006-12-28,9126,9266,9126,9266,15286,1062981.0,4601649.0
2007-01-02,9264,9264,8903,8946,10793,1026168.0,4601649.0
2007-01-03,9043,9043,8622,8625,22063,989355.0,4601649.0
2007-01-04,8682,8742,8542,8665,15895,993956.0,4601649.0
2007-01-05,8662,8823,8622,8685,9406,996257.0,4601649.0
2007-01-08,8644,8925,8644,8865,10895,1016964.0,4601649.0
2007-01-09,8925,8925,8785,8845,10735,1014664.0,4601649.0
2007-01-10,8763,8803,8522,8645,21825,991655.0,4601649.0
2007-01-11,8522,8883,8422,8705,29283,998558.0,4601649.0
2007-01-12,8865,8865,8684,8845,7482,1014664.0,4601649.0
2007-01-15,8765,8865,8644,8865,8562,1016964.0,4601649.0
2007-01-16,8863,8863,8642,8745,11186,1003159.0,4601649.0
2007-01-17,8845,8845,8644,8805,8202,1010062.0,4601649.0
2007-01-18,8684,8845,8684,8825,8781,1012363.0,4601649.0
2007-01-19,8863,8863,8502,8645,10042,991655.0,4601649.0
2007-01-22,8582,8722,8522,8725,6621,1000859.0,4601649.0
2007-01-23,8582,8783,8522,8625,9600,989355.0,4601649.0
2007-01-24,8542,8642,8502,8625,10091,989355.0,4601649.0
2007-01-25,8624,8825,8624,8785,10939,1007761.0,4601649.0
2007-01-26,8644,8805,8624,8785,6880,1007761.0,4601649.0
2007-01-29,8783,8783,8642,8665,4917,993956.0,4601649.0
2007-01-30,8662,8722,8582,8705,6011,998558.0,4601649.0
2007-01-31,8664,8785,8504,8785,7279,1007761.0,4601649.0
2007-02-01,8684,8965,8684,8905,12726,1021566.0,4601649.0
2007-02-02,8983,9104,8863,9026,13362,1035371.0,4601649.0
2007-02-05,8923,9023,8883,8926,16809,1023867.0,4601649.0
2007-02-06,8985,9186,8925,9126,20736,1046875.0,4601649.0
2007-02-07,9025,9166,8945,9146,13284,1049176.0,4601649.0
2007-02-08,9266,9266,9065,9166,22884,1051477.0,4601649.0
2007-02-09,9204,9204,9043,9066,11214,1039973.0,4601649.0
2007-02-12,9063,9144,8903,9026,12818,1035371.0,4601649.0
2007-02-13,8923,9144,8923,9046,10488,1037672.0,4601649.0
2007-02-14,9065,9246,9065,9226,10585,1058379.0,4601649.0
2007-02-15,9224,9244,9023,9026,7262,1035371.0,4601649.0
2007-02-16,9063,9083,8883,9086,12860,1042273.0,4601649.0
2007-02-20,9063,9083,9003,9006,5237,1033070.0,4601649.0
2007-02-21,8863,9184,8843,9046,10815,1037672.0,4601649.0
2007-02-22,9106,9166,8965,9166,8984,1051477.0,4601649.0
2007-02-23,9184,9184,9023,9086,8819,1042273.0,4601649.0
2007-02-26,9124,9404,9083,9387,15203,1076786.0,4601649.0
2007-02-27,9386,9406,9246,9246,6974,1060680.0,4601649.0
2007-02-28,9025,9226,8865,9146,15008,1049176.0,4601649.0
2007-03-02,9166,9186,9025,9106,7820,1044574.0,4601649.0
2007-03-05,9085,9085,8704,8825,15181,1012363.0,4601649.0
2007-03-06,8825,9306,8765,9206,12629,1056078.0,4601649.0
2007-03-07,9206,9266,9005,9266,7797,1062981.0,4601649.0
2007-03-08,9146,9246,9045,9226,10168,1058379.0,4601649.0
2007-03-09,9164,9304,8983,8986,8004,1030769.0,4601649.0
2007-03-12,9003,9023,8923,8926,6721,1023867.0,4601649.0
2007-03-13,8903,8983,8843,8926,7982,1023867.0,4601649.0
2007-03-14,8825,9065,8724,8765,18213,1005460.0,4601649.0
2007-03-15,8843,9023,8803,8986,9414,1030769.0,4601649.0
2007-03-16,9063,9063,8903,9046,3371,1037672.0,4601649.0
2007-03-19,9005,9106,8885,8905,8027,1021566.0,4601649.0
2007-03-20,8945,9005,8845,8885,8427,1019265.0,4601649.0
2007-03-21,8903,9003,8883,9006,30615,1033070.0,4601649.0
2007-03-22,9166,9226,9045,9206,16960,1056078.0,4601649.0
2007-03-23,9124,9184,9063,9066,4866,1039973.0,4601649.0
2007-03-26,9003,9083,8943,9026,10811,1035371.0,4601649.0
2007-03-27,9003,9144,8983,9046,7932,1037672.0,4601649.0
2007-03-28,9063,9063,8843,8926,9618,1023867.0,4601649.0
2007-03-29,8943,9164,8823,9006,16556,1033070.0,4601649.0
2007-03-30,9063,9424,8843,9427,17335,1081388.0,4601649.0
2007-04-02,9186,9206,9106,9106,4383,1044574.0,4601649.0
2007-04-03,9144,9144,8903,8946,9941,1026168.0,4601649.0
2007-04-04,8963,9023,8883,8926,13390,1023867.0,4601649.0
2007-04-05,8883,8983,8883,8946,6737,1026168.0,4601649.0
2007-04-06,9023,9023,8863,8926,13031,1023867.0,4601649.0
2007-04-09,8943,9063,8903,9006,8622,1033070.0,4601649.0
2007-04-10,9003,9023,8903,9026,12094,1035371.0,4601649.0
2007-04-11,8983,9083,8943,9026,15423,1035371.0,4601649.0
2007-04-12,9045,9306,9045,9126,32260,1046875.0,4601649.0
2007-04-13,9083,9104,8963,8986,9696,1030769.0,4601649.0
2007-04-16,8983,9063,8943,8986,16722,1030769.0,4601649.0
2007-04-17,8983,9404,8963,9066,36153,1039973.0,4601649.0
2007-04-18,9164,9404,9104,9347,21836,1072184.0,4601649.0
2007-04-19,9446,9446,9146,9186,18209,1053778.0,4601649.0
2007-04-20,9206,9326,9085,9226,25200,1058379.0,4601649.0
2007-04-23,9204,9485,9204,9347,20827,1072184.0,4601649.0
2007-04-24,9346,10008,9346,9948,46850,1141209.0,4601649.0
2007-04-25,9725,9826,9444,9728,49465,1115900.0,4601649.0
2007-04-26,9747,9948,9727,9868,17678,1132006.0,4601649.0
2007-04-27,9747,9888,9547,9888,19429,1134306.0,4601649.0
2007-04-30,9828,10028,9707,9808,11192,1125103.0,4601649.0
2007-05-02,9806,9846,9645,9668,14186,1108997.0,4601649.0
2007-05-03,9826,9826,9645,9768,12349,1120502.0,4601649.0
2007-05-04,9785,9806,9645,9748,12550,1118201.0,4601649.0
2007-05-07,9685,9765,9585,9668,21454,1108997.0,4601649.0
2007-05-08,9625,9625,9244,9307,22348,1067583.0,4601649.0
2007-05-09,9246,9607,9186,9587,32738,1099794.0,4601649.0
2007-05-10,9446,9587,9266,9266,24026,1062981.0,4601649.0
2007-05-11,9204,9364,8963,9026,43646,1035371.0,4601649.0
2007-05-14,9043,9104,8923,9026,22497,1035371.0,4601649.0
2007-05-15,8963,9003,8843,8946,27958,1026168.0,4601649.0
2007-05-16,8865,8945,8785,8865,22563,1016964.0,4601649.0
2007-05-17,8903,9124,8903,9006,28902,1033070.0,4601649.0
2007-05-18,9005,9025,8885,8905,23099,1021566.0,4601649.0
2007-05-21,8945,9206,8945,9166,24425,1051477.0,4601649.0
2007-05-22,9083,9485,9063,9427,41607,1081388.0,4601649.0
2007-05-23,9386,9587,9246,9246,17380,1060680.0,4601649.0
2007-05-25,9226,9707,9226,9607,40205,1102095.0,4601649.0
2007-05-28,9547,9888,9527,9828,23575,1127404.0,4601649.0
