케이티앤지(033780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-15,63500,63900,62300,63800,427949,8759261.0,137292497.0
2011-06-16,62800,63800,62300,62800,258636,8621969.0,137292497.0
2011-06-17,62100,65000,62000,63700,509923,8745532.0,137292497.0
2011-06-20,63700,65200,63100,64800,250623,8896554.0,137292497.0
2011-06-21,64400,66500,64400,65400,287069,8978929.0,137292497.0
2011-06-22,65500,66000,64300,65200,234898,8951471.0,137292497.0
2011-06-23,64900,65800,64100,65100,145394,8937742.0,137292497.0
2011-06-24,64500,66600,64500,65700,284696,9020117.0,137292497.0
2011-06-27,65600,65600,64300,65100,348938,8937742.0,137292497.0
2011-06-28,65800,66900,65000,65300,347902,8965200.0,137292497.0
2011-06-29,65800,66900,65200,65200,327884,8951471.0,137292497.0
2011-06-30,65200,67000,65200,66400,409811,9116222.0,137292497.0
2011-07-01,66500,67500,66500,66900,217199,9184868.0,137292497.0
2011-07-04,67600,68200,66300,67300,240600,9239785.0,137292497.0
2011-07-05,68400,69500,68000,68400,489442,9390807.0,137292497.0
2011-07-06,68400,69700,68400,69500,309126,9541829.0,137292497.0
2011-07-07,69600,69800,68300,68700,329021,9431995.0,137292497.0
2011-07-08,68300,68800,67100,68700,364438,9431995.0,137292497.0
2011-07-11,69500,69500,67500,68300,197558,9377078.0,137292497.0
2011-07-12,67500,69000,67400,67600,212873,9280973.0,137292497.0
2011-07-13,68000,68000,66800,67600,230779,9280973.0,137292497.0
2011-07-14,68000,68000,65800,67000,391684,9198597.0,137292497.0
2011-07-15,67600,68400,67200,68000,242401,9335890.0,137292497.0
2011-07-18,68100,68300,66800,68100,304068,9349619.0,137292497.0
2011-07-19,67900,68500,66900,67200,268968,9226056.0,137292497.0
2011-07-20,66500,68200,66300,67600,435746,9280973.0,137292497.0
2011-07-21,67400,67600,65800,66000,432362,9061305.0,137292497.0
2011-07-22,67400,68200,65500,68000,447995,9335890.0,137292497.0
2011-07-25,68500,68500,66100,67000,271793,9198597.0,137292497.0
2011-07-26,67800,68000,67400,67600,156130,9280973.0,137292497.0
2011-07-27,68000,68000,66700,67300,218203,9239785.0,137292497.0
2011-07-28,67100,67500,66300,66500,328172,9129951.0,137292497.0
2011-07-29,67000,67600,65300,65600,217239,9006388.0,137292497.0
2011-08-01,65300,67200,65300,66900,260251,9184868.0,137292497.0
2011-08-02,66200,66900,65700,66200,348763,9088763.0,137292497.0
2011-08-03,66300,66600,64100,65300,559455,8965200.0,137292497.0
2011-08-04,66900,67700,65300,66400,677185,9116222.0,137292497.0
2011-08-05,66400,68700,66400,66900,1267014,9184868.0,137292497.0
2011-08-08,65900,69000,65500,66800,1129182,9171139.0,137292497.0
2011-08-09,64000,68200,64000,65500,1040023,8992659.0,137292497.0
2011-08-10,64500,66800,63000,65500,1059839,8992659.0,137292497.0
2011-08-11,64100,67600,63700,66200,798402,9088763.0,137292497.0
2011-08-12,66300,67100,65200,67000,854030,9198597.0,137292497.0
2011-08-16,66500,68200,65800,66600,1036185,9143680.0,137292497.0
2011-08-17,66300,67000,65800,66200,731778,9088763.0,137292497.0
2011-08-18,65900,69500,65100,68900,1081422,9459453.0,137292497.0
2011-08-19,68700,71700,68200,71000,2495100,9747767.0,137292497.0
2011-08-22,71000,71900,69200,70200,1402099,9637933.0,137292497.0
2011-08-23,68600,70000,67500,68200,853550,9363348.0,137292497.0
2011-08-24,67200,70900,66500,70100,1203198,9624204.0,137292497.0
2011-08-25,69000,71700,68800,69800,818906,9583016.0,137292497.0
2011-08-26,68900,70000,68100,68500,509622,9404536.0,137292497.0
2011-08-29,69000,69500,67900,69300,479328,9514370.0,137292497.0
2011-08-30,68800,68800,67300,67400,657603,9253514.0,137292497.0
2011-08-31,67200,68900,67000,68800,470659,9445724.0,137292497.0
2011-09-01,68800,71500,68200,68400,912353,9390807.0,137292497.0
2011-09-02,69100,69900,68300,68800,462113,9445724.0,137292497.0
2011-09-05,69500,70200,68000,68900,447599,9459453.0,137292497.0
2011-09-06,69700,70200,68600,68700,690814,9431995.0,137292497.0
2011-09-07,70800,71500,69800,70000,592872,9610475.0,137292497.0
2011-09-08,70500,72000,70300,71500,609373,9816414.0,137292497.0
2011-09-09,71900,73700,71000,72200,632921,9912518.0,137292497.0
2011-09-14,71200,75000,71100,72800,849556,9994894.0,137292497.0
2011-09-15,74000,74900,73300,74900,528844,10283208.0,137292497.0
2011-09-16,75700,76600,72100,73000,646144,10022352.0,137292497.0
2011-09-19,72200,73100,71200,73100,308093,10036082.0,137292497.0
2011-09-20,73000,75100,72900,73500,409430,10090999.0,137292497.0
2011-09-21,72700,77200,72700,75200,442360,10324396.0,137292497.0
2011-09-22,76000,77400,75300,76600,395006,10516605.0,137292497.0
2011-09-23,75500,77500,74300,75300,965927,10338125.0,137292497.0
2011-09-26,73700,75300,70100,71500,985294,9816414.0,137292497.0
2011-09-27,71500,73800,70600,72800,576728,9994894.0,137292497.0
2011-09-28,73800,73900,71500,72800,456576,9994894.0,137292497.0
2011-09-29,75000,75000,71400,72400,634590,9939977.0,137292497.0
2011-09-30,71200,73500,70300,73500,696518,10090999.0,137292497.0
2011-10-04,75000,75700,70800,74600,745303,10242020.0,137292497.0
2011-10-05,74500,77200,74000,74800,691993,10269479.0,137292497.0
2011-10-06,74800,78900,74500,76900,485267,10557793.0,137292497.0
2011-10-07,76900,78500,75300,77000,505341,10571522.0,137292497.0
2011-10-10,75500,77000,75000,75000,386734,10296937.0,137292497.0
2011-10-11,74500,75400,72400,73400,504805,10077269.0,137292497.0
2011-10-12,72700,73000,71500,71800,586291,9857601.0,137292497.0
2011-10-13,72000,74700,71900,73200,437131,10049811.0,137292497.0
2011-10-14,73200,75700,73000,75400,331503,10351854.0,137292497.0
2011-10-17,77000,77200,75400,76300,206548,10475418.0,137292497.0
2011-10-18,76700,77400,74800,76900,462421,10557793.0,137292497.0
2011-10-19,76100,79300,75100,79300,519724,10887295.0,137292497.0
2011-10-20,79800,80000,77300,78800,317852,10818649.0,137292497.0
2011-10-21,78000,78100,75000,75500,506645,10365584.0,137292497.0
2011-10-24,75500,77100,74000,74300,530583,10200833.0,137292497.0
2011-10-25,74500,75900,74300,75500,338005,10365584.0,137292497.0
2011-10-26,76900,77900,76100,76700,262257,10530335.0,137292497.0
2011-10-27,76500,77600,74400,75200,296160,10324396.0,137292497.0
2011-10-28,74300,74700,71000,71700,1099558,9843872.0,137292497.0
2011-10-31,70100,71000,69200,69500,1170694,9541829.0,137292497.0
2011-11-01,70300,71100,69400,70200,648051,9637933.0,137292497.0
2011-11-02,71100,71200,69900,70000,528844,9610475.0,137292497.0
2011-11-03,70100,71600,69600,71600,637908,9830143.0,137292497.0
2011-11-04,71100,71700,69300,70300,991382,9651663.0,137292497.0
2011-11-07,70700,71300,69500,71200,463183,9775226.0,137292497.0
2011-11-08,71500,71500,69700,69700,647396,9569287.0,137292497.0
2011-11-09,70500,71600,70300,71300,531995,9788955.0,137292497.0
2011-11-10,71600,72900,71300,71800,899173,9857601.0,137292497.0
2011-11-11,72800,72900,71600,72300,501350,9926248.0,137292497.0
2011-11-14,72300,73000,71600,72800,449685,9994894.0,137292497.0
2011-11-15,74000,74000,73000,73500,445733,10090999.0,137292497.0
2011-11-16,74500,76000,74000,76000,637306,10434230.0,137292497.0
2011-11-17,76500,76500,74300,75400,506592,10351854.0,137292497.0
2011-11-18,77000,77000,75100,75400,563777,10351854.0,137292497.0
2011-11-21,75900,77500,75000,76600,514308,10516605.0,137292497.0
2011-11-22,77400,77500,75900,76600,297878,10516605.0,137292497.0
2011-11-23,75500,75900,75100,75400,415230,10351854.0,137292497.0
2011-11-24,76300,78000,76300,77700,480061,10667627.0,137292497.0
2011-11-25,77500,77500,76400,77100,283735,10585252.0,137292497.0
2011-11-28,76200,78500,74900,75000,464747,10296937.0,137292497.0
2011-11-29,76500,77500,75000,75700,486027,10393042.0,137292497.0
2011-11-30,76200,77400,75700,77400,482720,10626439.0,137292497.0
2011-12-01,77000,78800,76100,78500,570333,10777461.0,137292497.0
2011-12-02,77500,79700,77500,79500,386793,10914754.0,137292497.0
2011-12-05,80000,80000,77700,78400,203304,10763732.0,137292497.0
2011-12-06,78600,78700,75700,78200,447720,10736273.0,137292497.0
2011-12-07,79100,81500,77700,81500,677446,11189339.0,137292497.0
2011-12-08,82700,84500,81100,84200,625183,11560028.0,137292497.0
2011-12-09,83500,83500,80900,80900,290265,11106963.0,137292497.0
2011-12-12,80100,84200,80100,83500,313100,11463923.0,137292497.0
2011-12-13,83800,85300,81700,81700,375766,11216797.0,137292497.0
2011-12-14,83500,84900,82000,82400,315113,11312902.0,137292497.0
2011-12-15,82400,83600,79500,79800,443720,10955941.0,137292497.0
2011-12-16,80000,82700,79100,81300,250230,11161880.0,137292497.0
2011-12-19,83500,83500,78400,80200,346289,11010858.0,137292497.0
2011-12-20,80900,83400,79500,79600,344128,10928483.0,137292497.0
2011-12-21,80300,80900,78600,79300,358951,10887295.0,137292497.0
2011-12-22,80400,82600,79500,81900,393970,11244256.0,137292497.0
2011-12-23,81900,83500,81500,83300,342520,11436465.0,137292497.0
2011-12-26,84400,84400,82800,83400,195208,11450194.0,137292497.0
2011-12-27,83300,84200,78300,83100,414246,11409007.0,137292497.0
2011-12-28,82000,82300,78900,79900,412121,10969671.0,137292497.0
2011-12-29,80400,82700,79400,81400,333386,11175609.0,137292497.0
2012-01-02,81900,82900,78300,79300,275653,10887295.0,137292497.0
2012-01-03,78800,82800,78800,82800,288367,11367819.0,137292497.0
2012-01-04,83900,83900,82000,83200,242554,11422736.0,137292497.0
2012-01-05,83800,83800,81200,83200,284285,11422736.0,137292497.0
2012-01-06,81100,82000,79400,80400,310853,11038317.0,137292497.0
2012-01-09,80000,80000,76600,77300,401426,10612710.0,137292497.0
2012-01-10,77900,79500,77700,78300,414022,10750003.0,137292497.0
2012-01-11,78000,78300,75000,75700,544426,10393042.0,137292497.0
2012-01-12,74200,75600,74100,74800,802308,10269479.0,137292497.0
2012-01-13,75700,76800,74400,75600,390438,10379313.0,137292497.0
2012-01-16,75600,76000,74000,74900,276835,10283208.0,137292497.0
2012-01-17,75900,76300,74300,74900,412186,10283208.0,137292497.0
2012-01-18,75600,75700,72900,74000,656279,10159645.0,137292497.0
2012-01-19,73400,74200,72000,72100,809568,9898789.0,137292497.0
2012-01-20,71000,73900,70200,73700,927790,10118457.0,137292497.0
2012-01-25,75000,75000,72500,72800,693318,9994894.0,137292497.0
2012-01-26,72700,74800,72700,73200,779740,10049811.0,137292497.0
2012-01-27,73500,75800,73000,74600,1177252,10242020.0,137292497.0
2012-01-30,75400,78300,74500,76700,971451,10530335.0,137292497.0
2012-01-31,78100,79500,77000,78600,1002967,10791190.0,137292497.0
2012-02-01,78600,78600,77000,77700,527976,10667627.0,137292497.0
2012-02-02,77600,78700,77200,78100,436653,10722544.0,137292497.0
2012-02-03,77400,78100,74900,75300,416203,10338125.0,137292497.0
2012-02-06,76000,77500,75300,77100,566057,10585252.0,137292497.0
2012-02-07,78000,78200,76000,77200,277692,10598981.0,137292497.0
2012-02-08,76900,77800,75000,76200,516745,10461688.0,137292497.0
2012-02-09,76600,76700,72100,74300,869077,10200833.0,137292497.0
2012-02-10,72800,73200,72200,72800,594243,9994894.0,137292497.0
2012-02-13,73400,73900,72200,72300,477199,9926248.0,137292497.0
2012-02-14,72300,73000,72100,72700,435325,9981165.0,137292497.0
2012-02-15,72500,73300,72300,72600,323118,9967435.0,137292497.0
2012-02-16,72200,74400,71700,73500,609873,10090999.0,137292497.0
2012-02-17,74200,76100,73700,75500,635755,10365584.0,137292497.0
2012-02-20,75400,76500,74800,76100,521559,10447959.0,137292497.0
2012-02-21,75500,76900,74300,76900,432353,10557793.0,137292497.0
2012-02-22,76700,77900,75700,77900,263523,10695086.0,137292497.0
2012-02-23,78000,78000,76200,76800,218674,10544064.0,137292497.0
2012-02-24,76600,76700,74900,76000,226049,10434230.0,137292497.0
2012-02-27,76900,76900,73500,74100,284326,10173374.0,137292497.0
2012-02-28,73600,74400,72700,73100,382957,10036082.0,137292497.0
2012-02-29,73500,74700,72300,73200,558220,10049811.0,137292497.0
2012-03-02,73500,73900,72300,72600,538941,9967435.0,137292497.0
2012-03-05,72200,72500,70400,71000,813861,9747767.0,137292497.0
2012-03-06,71600,72700,70900,71400,632941,9802684.0,137292497.0
2012-03-07,72000,73800,71200,73800,612186,10132186.0,137292497.0
2012-03-08,74400,74400,72000,72200,687273,9912518.0,137292497.0
2012-03-09,72800,72800,70500,71000,639603,9747767.0,137292497.0
2012-03-12,71200,73200,70200,72500,608356,9953706.0,137292497.0
2012-03-13,72500,73600,72400,72800,505346,9994894.0,137292497.0
2012-03-14,74000,74100,72400,72400,563087,9939977.0,137292497.0
2012-03-15,73000,73500,72400,73300,332158,10063540.0,137292497.0
2012-03-16,73700,75100,73200,74600,454321,10242020.0,137292497.0
2012-03-19,75300,75300,74100,74800,204443,10269479.0,137292497.0
2012-03-20,74800,75000,73200,74900,299782,10283208.0,137292497.0
2012-03-21,75000,75300,73000,73100,349177,10036082.0,137292497.0
2012-03-22,73100,74500,73100,73700,346124,10118457.0,137292497.0
2012-03-23,73600,74200,73100,73200,315934,10049811.0,137292497.0
2012-03-26,73900,74400,72500,73000,306702,10022352.0,137292497.0
2012-03-27,74000,76000,73100,76000,449643,10434230.0,137292497.0
2012-03-28,76000,77900,75500,77500,648272,10640169.0,137292497.0
2012-03-29,77800,78600,75700,78400,441876,10763732.0,137292497.0
2012-03-30,79100,80400,77900,80400,668246,11038317.0,137292497.0
2012-04-02,79000,79500,76900,77900,316151,10695086.0,137292497.0
2012-04-03,79300,79400,76100,76100,312837,10447959.0,137292497.0
2012-04-04,76200,80000,76100,77800,563388,10681356.0,137292497.0
2012-04-05,80000,80400,79200,80000,540001,10983400.0,137292497.0
2012-04-06,80400,80400,78000,78000,228862,10708815.0,137292497.0
2012-04-09,78400,79700,76700,79300,217003,10887295.0,137292497.0
2012-04-10,79900,80000,77800,80000,299009,10983400.0,137292497.0
2012-04-12,79200,79900,77200,79800,449906,10955941.0,137292497.0
2012-04-13,77800,79000,76100,76900,627784,10557793.0,137292497.0
2012-04-16,77500,78500,76400,77700,328340,10667627.0,137292497.0
2012-04-17,77500,78900,77100,78900,247806,10832378.0,137292497.0
2012-04-18,78300,79500,77700,77900,460548,10695086.0,137292497.0
2012-04-19,79000,79500,77800,79500,390171,10914754.0,137292497.0
2012-04-20,80000,80000,79100,79400,152375,10901024.0,137292497.0
2012-04-23,80000,80000,77300,79700,272422,10942212.0,137292497.0
2012-04-24,79900,79900,78200,79600,255405,10928483.0,137292497.0
2012-04-25,79000,79400,78500,79300,224536,10887295.0,137292497.0
2012-04-26,77900,80000,77600,80000,321364,10983400.0,137292497.0
2012-04-27,79000,79900,78000,78200,266746,10736273.0,137292497.0
2012-04-30,78900,78900,77000,77600,236258,10653898.0,137292497.0
2012-05-02,79500,80000,79200,79200,341667,10873566.0,137292497.0
2012-05-03,79700,80200,79000,80000,194301,10983400.0,137292497.0
2012-05-04,80000,80200,78300,79800,246758,10955941.0,137292497.0
2012-05-07,80100,81700,78500,78500,347313,10777461.0,137292497.0
2012-05-08,78500,79900,77900,79700,238587,10942212.0,137292497.0
2012-05-09,80500,80500,78300,78500,202074,10777461.0,137292497.0
2012-05-10,80000,80400,79100,79900,308857,10969671.0,137292497.0
2012-05-11,79900,80100,78400,79400,193868,10901024.0,137292497.0
2012-05-14,79900,79900,78100,78300,162073,10750003.0,137292497.0
2012-05-15,77600,79600,77500,79200,364740,10873566.0,137292497.0
2012-05-16,79800,79800,78600,78600,368838,10791190.0,137292497.0
2012-05-17,78100,78800,76000,77200,381591,10598981.0,137292497.0
2012-05-18,77800,78000,74500,75500,441046,10365584.0,137292497.0
2012-05-21,75000,75800,74100,75000,224859,10296937.0,137292497.0
2012-05-22,75900,76600,74000,76300,334933,10475418.0,137292497.0
2012-05-23,76300,76500,73900,76200,340364,10461688.0,137292497.0
2012-05-24,76500,77100,75500,77100,180547,10585252.0,137292497.0
2012-05-25,77800,77800,75200,75700,227162,10393042.0,137292497.0
2012-05-29,76300,77000,75700,76100,158146,10447959.0,137292497.0
2012-05-30,76700,76700,75000,76600,298636,10516605.0,137292497.0
2012-05-31,76500,78600,75600,78600,439545,10791190.0,137292497.0
2012-06-01,80700,80700,78300,79800,290331,10955941.0,137292497.0
2012-06-04,78000,81900,77500,81700,590679,11216797.0,137292497.0
2012-06-05,82000,82600,80700,81100,272244,11134422.0,137292497.0
2012-06-07,81200,81400,79700,80900,572100,11106963.0,137292497.0
2012-06-08,82500,82500,79700,80100,378352,10997129.0,137292497.0
2012-06-11,80200,80900,78800,79600,266311,10928483.0,137292497.0
2012-06-12,79000,79600,78200,78700,296406,10804920.0,137292497.0
2012-06-13,78500,79100,78300,78700,245672,10804920.0,137292497.0
2012-06-14,78400,79100,78000,78700,434354,10804920.0,137292497.0
2012-06-15,79000,80600,78600,79100,567454,10859837.0,137292497.0
2012-06-18,79700,81500,78900,81400,416689,11175609.0,137292497.0
2012-06-19,82300,82300,79500,79700,279460,10942212.0,137292497.0
2012-06-20,79200,79900,77900,79600,351326,10928483.0,137292497.0
2012-06-21,79700,80700,79100,79600,263532,10928483.0,137292497.0
2012-06-22,79700,80100,78500,78900,231576,10832378.0,137292497.0
2012-06-25,79200,81800,78500,80900,367058,11106963.0,137292497.0
2012-06-26,80400,80400,78400,78400,333420,10763732.0,137292497.0
2012-06-27,78400,79700,77700,79300,272770,10887295.0,137292497.0
2012-06-28,78600,79600,78200,78600,143585,10791190.0,137292497.0
2012-06-29,80000,81200,79200,81200,412548,11148151.0,137292497.0
2012-07-02,81500,81500,80100,81000,326984,11120692.0,137292497.0
2012-07-03,81000,81400,80500,80800,380104,11093234.0,137292497.0
2012-07-04,80000,80800,78600,78700,361054,10804920.0,137292497.0
2012-07-05,78900,79800,78700,79800,188276,10955941.0,137292497.0
2012-07-06,80300,80600,79200,80300,170440,11024588.0,137292497.0
2012-07-09,80300,81400,79500,81400,250350,11175609.0,137292497.0
2012-07-10,82500,84100,81600,83900,401165,11518840.0,137292497.0
2012-07-11,84400,84900,82800,84000,285707,11532570.0,137292497.0
2012-07-12,84000,88000,83300,87200,634201,11971906.0,137292497.0
2012-07-13,87900,87900,84400,84500,409800,11601216.0,137292497.0
2012-07-16,83500,85300,83400,84200,218823,11560028.0,137292497.0
2012-07-17,84600,85100,82200,82500,293844,11326631.0,137292497.0
2012-07-18,81800,84200,81700,82900,237683,11381548.0,137292497.0
2012-07-19,83900,85500,82800,84600,205886,11614945.0,137292497.0
2012-07-20,85400,85400,82700,83400,191432,11450194.0,137292497.0
2012-07-23,83400,84700,82600,83900,136227,11518840.0,137292497.0
2012-07-24,84900,85900,83900,85100,208738,11683591.0,137292497.0
2012-07-25,83600,84900,82100,83100,334962,11409007.0,137292497.0
2012-07-26,81600,82900,81300,82100,302368,11271714.0,137292497.0
2012-07-27,83000,83000,81000,82600,293948,11340360.0,137292497.0
2012-07-30,82900,82900,81700,82500,231955,11326631.0,137292497.0
2012-07-31,82500,85500,81800,83300,333476,11436465.0,137292497.0
2012-08-01,83000,85300,83000,84400,210485,11587487.0,137292497.0
2012-08-02,84000,84800,83500,84400,162753,11587487.0,137292497.0
2012-08-03,83700,84400,82600,82900,263790,11381548.0,137292497.0
2012-08-06,82900,84400,82600,84400,215709,11587487.0,137292497.0
2012-08-07,83400,83800,82500,82600,288965,11340360.0,137292497.0
2012-08-08,82500,83400,82400,82900,388896,11381548.0,137292497.0
2012-08-09,83000,84500,82600,83200,659506,11422736.0,137292497.0
