국도화학(007690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,29500,31400,29100,30400,114030,176643.0,5810616.0
2000-09-20,30700,32450,30700,31300,122250,181872.0,5810616.0
2000-09-21,31000,31850,29700,30400,95420,176643.0,5810616.0
2000-09-22,30800,30800,28500,28650,98310,166474.0,5810616.0
2000-09-25,28650,29800,28650,29150,62770,169379.0,5810616.0
2000-09-26,29150,31500,29050,30800,142110,178967.0,5810616.0
2000-09-27,31500,31850,30900,31450,107430,182744.0,5810616.0
2000-09-28,31650,32000,30400,30500,62710,177224.0,5810616.0
2000-09-29,30500,31300,30000,30500,75410,177224.0,5810616.0
2000-10-02,30600,30850,29750,29750,75680,172866.0,5810616.0
2000-10-04,29000,31850,29000,31100,145400,180710.0,5810616.0
2000-10-05,31500,31900,30700,30700,106640,178386.0,5810616.0
2000-10-06,30700,31700,30100,30350,119360,176352.0,5810616.0
2000-10-09,30750,30750,30000,30000,103800,174318.0,5810616.0
2000-10-10,30500,30800,29500,29700,78160,172575.0,5810616.0
2000-10-11,29700,29700,26700,28900,134230,167927.0,5810616.0
2000-10-12,28700,29200,28100,28400,68560,165021.0,5810616.0
2000-10-13,27000,28400,24200,28000,149470,162697.0,5810616.0
2000-10-16,28500,31600,28500,31000,157410,180129.0,5810616.0
2000-10-17,29800,31200,28600,28600,93610,166184.0,5810616.0
2000-10-18,28600,30200,26600,28800,85590,167346.0,5810616.0
2000-10-19,29500,30200,28400,28600,115040,166184.0,5810616.0
2000-10-20,28700,29500,28500,28850,155240,167636.0,5810616.0
2000-10-23,29500,29500,27200,28200,189200,163859.0,5810616.0
2000-10-24,28200,28200,27100,27100,168850,157468.0,5810616.0
2000-10-25,27150,27900,25550,25700,228950,149333.0,5810616.0
2000-10-26,25700,26000,22450,22700,350670,131901.0,5810616.0
2000-10-27,22700,25000,22500,23400,359110,135968.0,5810616.0
2000-10-30,23500,24300,23450,23500,171430,136549.0,5810616.0
2000-10-31,23500,23700,20200,21500,243320,124928.0,5810616.0
2000-11-01,22000,23600,22000,22800,238410,132482.0,5810616.0
2000-11-02,23000,24500,22900,23800,225290,138293.0,5810616.0
2000-11-03,24500,25300,23900,24700,264140,143522.0,5810616.0
2000-11-06,28400,28400,28300,28400,147430,165021.0,5810616.0
2000-11-07,32650,32650,27100,28000,900990,162697.0,5810616.0
2000-11-08,28000,28600,26650,27450,354530,159501.0,5810616.0
2000-11-09,27400,29450,26900,27500,348120,159792.0,5810616.0
2000-11-10,27500,28100,26050,26200,299640,152238.0,5810616.0
2000-11-13,25200,25400,22700,23000,271570,133644.0,5810616.0
2000-11-14,23500,24900,23500,24700,225030,143522.0,5810616.0
2000-11-15,25100,25600,23700,24000,231880,139455.0,5810616.0
2000-11-16,23500,24500,23300,23600,97160,137131.0,5810616.0
2000-11-17,23700,24300,23450,23650,103260,137421.0,5810616.0
2000-11-20,23650,24000,23400,23400,113190,135968.0,5810616.0
2000-11-21,23100,23100,21900,22450,185730,130448.0,5810616.0
2000-11-22,22450,23000,21400,21450,200020,124638.0,5810616.0
2000-11-23,21500,21800,18250,18300,417970,106334.0,5810616.0
2000-11-24,16400,18850,16300,18300,746180,106334.0,5810616.0
2000-11-27,18600,19350,17650,18350,383790,106625.0,5810616.0
2000-11-28,18150,18250,16500,16500,293170,95875.0,5810616.0
2000-11-29,15600,17700,14550,16850,706510,97909.0,5810616.0
2000-11-30,17000,17200,15100,15500,304010,90065.0,5810616.0
2000-12-01,14600,15350,14200,14700,333020,85416.0,5810616.0
2000-12-04,14200,15600,14200,15100,423130,87740.0,5810616.0
2000-12-05,15500,15900,14600,14800,336110,85997.0,5810616.0
2000-12-06,15200,15400,14500,14500,374680,84254.0,5810616.0
2000-12-07,14650,14700,14250,14300,221760,83092.0,5810616.0
2000-12-08,14300,14900,14100,14650,317350,85126.0,5810616.0
2000-12-11,14900,15150,14400,14600,258680,84835.0,5810616.0
2000-12-12,14900,16750,14500,16750,776710,97328.0,5810616.0
2000-12-13,17000,17600,15400,15800,1134220,91808.0,5810616.0
2000-12-14,16000,16750,15400,15900,507230,92389.0,5810616.0
2000-12-15,16000,16650,15650,15850,469680,92098.0,5810616.0
2000-12-18,15650,15950,14800,14900,259520,86578.0,5810616.0
2000-12-19,14900,15200,14250,14250,250430,82801.0,5810616.0
2000-12-20,13800,14050,12150,12250,284340,71180.0,5810616.0
2000-12-21,11200,11750,10950,11300,237620,65660.0,5810616.0
2000-12-22,11750,12200,11250,11300,226170,65660.0,5810616.0
2000-12-26,11500,11800,11300,11300,166820,65660.0,5810616.0
2001-01-02,10900,12500,10900,12250,257090,71180.0,5810616.0
2001-01-03,11950,14050,11800,14050,436870,81639.0,5810616.0
2001-01-04,14700,15300,14100,14100,672590,81930.0,5810616.0
2001-01-05,14600,14850,13800,14200,472120,82511.0,5810616.0
2001-01-08,14200,15300,13800,14800,356660,85997.0,5810616.0
2001-01-09,14800,15650,14800,15100,444570,87740.0,5810616.0
2001-01-10,15100,15300,13000,13200,397160,76700.0,5810616.0
2001-01-11,13800,13800,12900,13450,202980,78153.0,5810616.0
2001-01-12,13800,15000,13600,14100,461670,81930.0,5810616.0
2001-01-15,14300,14900,14050,14400,425600,83673.0,5810616.0
2001-01-16,14500,14950,14000,14450,293420,83963.0,5810616.0
2001-01-17,14700,16600,14700,15700,1180900,91227.0,5810616.0
2001-01-18,16200,16200,15100,15200,347090,88321.0,5810616.0
2001-01-19,15500,15550,14900,15350,232030,89193.0,5810616.0
2001-01-22,15400,16250,15400,16250,301400,94423.0,5810616.0
2001-01-26,16200,16850,15800,16500,323720,95875.0,5810616.0
2001-01-29,16500,16750,15700,16100,274280,93551.0,5810616.0
2001-01-30,16150,17350,15700,16400,555920,95294.0,5810616.0
2001-01-31,16100,16500,15850,16000,211980,92970.0,5810616.0
2001-02-01,16000,16200,15500,15600,197990,90646.0,5810616.0
2001-02-02,15450,15850,15450,15700,130150,91227.0,5810616.0
2001-02-05,15400,15600,14500,14500,121300,84254.0,5810616.0
2001-02-06,14250,14900,14250,14500,119400,84254.0,5810616.0
2001-02-07,14500,15300,14500,14600,174950,84835.0,5810616.0
2001-02-08,14700,14950,14300,14600,115970,84835.0,5810616.0
2001-02-09,14700,15350,14600,14850,257180,86288.0,5810616.0
2001-02-12,14600,15150,14600,14750,109610,85707.0,5810616.0
2001-02-13,14950,15250,14750,14750,201010,85707.0,5810616.0
2001-02-14,14750,15100,14700,14800,137180,85997.0,5810616.0
2001-02-15,14850,15100,14700,14750,158670,85707.0,5810616.0
2001-02-16,15000,16300,14750,16000,892110,92970.0,5810616.0
2001-02-19,16500,18400,16000,18400,1229920,106915.0,5810616.0
2001-02-20,19300,19700,17700,18400,1028940,106915.0,5810616.0
2001-02-21,18500,20400,18100,19150,1055830,111273.0,5810616.0
2001-02-22,19100,19400,16550,17200,549950,99943.0,5810616.0
2001-02-23,17500,18000,17200,17500,293050,101686.0,5810616.0
2001-02-26,17500,18000,17150,17200,261370,99943.0,5810616.0
2001-02-27,17300,18850,17150,17900,698160,104010.0,5810616.0
2001-02-28,17700,19400,17700,18950,930970,110111.0,5810616.0
2001-03-02,18950,19400,17400,17400,503000,101105.0,5810616.0
2001-03-05,17100,17350,16600,16800,316730,97618.0,5810616.0
2001-03-06,17100,18900,17000,18600,717040,108077.0,5810616.0
2001-03-07,18500,19050,17750,17750,530720,103138.0,5810616.0
2001-03-08,18000,18550,17650,18000,394270,104591.0,5810616.0
2001-03-09,18200,19400,18000,18700,914210,108659.0,5810616.0
2001-03-12,19000,20300,18450,18500,1767870,107496.0,5810616.0
2001-03-13,18000,18000,15750,16100,567650,93551.0,5810616.0
2001-03-14,17200,17250,16750,16900,461770,98199.0,5810616.0
2001-03-15,16000,16750,15800,16750,318000,97328.0,5810616.0
2001-03-16,16650,17400,16200,16400,350020,95294.0,5810616.0
2001-03-19,16100,16600,15800,16000,306270,92970.0,5810616.0
2001-03-20,16600,16700,15850,15900,243270,92389.0,5810616.0
2001-03-21,15400,15800,15300,15800,194130,91808.0,5810616.0
2001-03-22,15650,16450,15650,15700,243740,91227.0,5810616.0
2001-03-23,15750,16100,15700,16000,196010,92970.0,5810616.0
2001-03-26,16250,16350,15950,16000,199340,92970.0,5810616.0
2001-03-27,16100,16250,15500,15500,157570,90065.0,5810616.0
2001-03-28,15800,15950,14600,15300,241860,88902.0,5810616.0
2001-03-29,14700,15300,14700,14900,120700,86578.0,5810616.0
2001-03-30,14900,15050,13600,14100,178110,81930.0,5810616.0
2001-04-02,14100,14300,13750,13800,100790,80187.0,5810616.0
2001-04-03,13500,13600,12900,13200,151530,76700.0,5810616.0
2001-04-04,12700,13050,12600,12650,103450,73504.0,5810616.0
2001-04-06,13500,13500,12900,12900,160340,74957.0,5810616.0
2001-04-09,12900,13000,12400,12550,102180,72923.0,5810616.0
2001-04-10,12700,13600,12650,13300,235950,77281.0,5810616.0
2001-04-11,13500,13950,13400,13400,184540,77862.0,5810616.0
2001-04-12,13600,13750,13150,13650,157510,79315.0,5810616.0
2001-04-13,13800,14100,13550,13600,142430,79024.0,5810616.0
2001-04-16,13600,13650,13200,13200,65980,76700.0,5810616.0
2001-04-17,13050,13450,13000,13300,86620,77281.0,5810616.0
2001-04-18,13450,14100,13400,13900,167970,80768.0,5810616.0
2001-04-19,14300,14700,14100,14700,290350,85416.0,5810616.0
2001-04-20,14600,14950,14300,14400,207450,83673.0,5810616.0
2001-04-23,14200,15700,14200,15050,450970,87450.0,5810616.0
2001-04-24,14850,15100,14600,14600,119310,84835.0,5810616.0
2001-04-25,14600,15300,14600,15000,178200,87159.0,5810616.0
2001-04-26,14850,15050,14800,14850,130880,86288.0,5810616.0
2001-04-27,14800,15000,14400,14450,80400,83963.0,5810616.0
2001-04-30,14650,15200,14500,15000,118870,87159.0,5810616.0
2001-05-02,15500,15800,14950,15100,163220,87740.0,5810616.0
2001-05-03,15100,15100,14800,15000,63510,87159.0,5810616.0
2001-05-04,14850,15000,14750,15000,88370,87159.0,5810616.0
2001-05-07,15100,15450,14800,15200,177590,88321.0,5810616.0
2001-05-08,15500,17150,15400,16950,697430,98490.0,5810616.0
2001-05-09,17100,17700,16200,16200,414580,94132.0,5810616.0
2001-05-10,16500,17150,16250,16800,292240,97618.0,5810616.0
2001-05-11,16800,17500,16550,16800,226060,97618.0,5810616.0
2001-05-14,17100,17700,16850,16950,197850,98490.0,5810616.0
2001-05-15,17000,17250,16300,16350,177200,95004.0,5810616.0
2001-05-16,16350,16800,16100,16500,116960,95875.0,5810616.0
2001-05-17,16950,17200,16650,17000,171870,98780.0,5810616.0
2001-05-18,16800,17200,16600,17200,152730,99943.0,5810616.0
2001-05-21,17400,18400,17400,17700,468720,102848.0,5810616.0
2001-05-22,18000,18000,17200,17400,190020,101105.0,5810616.0
2001-05-23,17800,18300,17600,17800,423380,103429.0,5810616.0
2001-05-24,17200,17600,17200,17550,134970,101976.0,5810616.0
2001-05-25,17800,18000,17450,17500,177280,101686.0,5810616.0
2001-05-28,17200,17450,16800,16950,126080,98490.0,5810616.0
2001-05-29,17050,17550,17050,17300,146260,100524.0,5810616.0
2001-05-30,17300,17800,17100,17500,130740,101686.0,5810616.0
2001-05-31,17300,17600,17100,17100,142110,99362.0,5810616.0
2001-06-01,17750,17800,17200,17300,218110,100524.0,5810616.0
2001-06-04,17500,17600,17150,17200,89990,99943.0,5810616.0
2001-06-05,17250,17700,16300,16300,213490,94713.0,5810616.0
2001-06-07,16400,16600,15700,15900,150770,92389.0,5810616.0
2001-06-08,16300,16500,16000,16250,117240,94423.0,5810616.0
2001-06-11,15800,16100,15750,15900,85910,92389.0,5810616.0
2001-06-12,15900,16150,15800,16050,61130,93260.0,5810616.0
2001-06-13,16200,16300,16000,16250,63890,94423.0,5810616.0
2001-06-14,16300,16700,16200,16450,106990,95585.0,5810616.0
2001-06-15,16350,16350,16100,16300,67990,94713.0,5810616.0
2001-06-18,16300,16500,16100,16100,44040,93551.0,5810616.0
2001-06-19,16100,16250,15950,16050,71110,93260.0,5810616.0
2001-06-20,16000,16050,15450,15500,67720,90065.0,5810616.0
2001-06-21,15500,15700,15100,15250,69870,88612.0,5810616.0
2001-06-22,15300,15600,15250,15300,46190,88902.0,5810616.0
2001-06-25,15100,15200,14900,14900,41030,86578.0,5810616.0
2001-06-26,15000,15200,14500,14650,58270,85126.0,5810616.0
2001-06-27,14450,14600,14250,14400,42860,83673.0,5810616.0
2001-06-28,14600,15150,14500,14700,60950,85416.0,5810616.0
2001-06-29,15000,15150,14750,14850,64980,86288.0,5810616.0
2001-07-02,15200,15800,15100,15500,108450,90065.0,5810616.0
2001-07-03,15400,15900,15250,15900,73820,92389.0,5810616.0
2001-07-04,16000,16000,15600,15750,56280,91517.0,5810616.0
2001-07-05,15600,15650,15100,15200,46150,88321.0,5810616.0
2001-07-06,15000,15000,14450,14500,71140,84254.0,5810616.0
2001-07-09,14200,14300,13700,13900,67650,80768.0,5810616.0
2001-07-10,14100,14550,13800,14300,73090,83092.0,5810616.0
2001-07-11,13900,14100,13500,13700,44200,79605.0,5810616.0
2001-07-12,14000,14500,13900,14400,58120,83673.0,5810616.0
2001-07-13,14800,14800,13700,13900,55230,80768.0,5810616.0
2001-07-16,13800,14100,13750,13900,19030,80768.0,5810616.0
2001-07-18,14000,14200,13400,13450,26760,78153.0,5810616.0
2001-07-19,13200,13600,13150,13300,45670,77281.0,5810616.0
2001-07-20,13550,13550,13200,13250,48900,76991.0,5810616.0
2001-07-23,13250,13400,12550,12550,57720,72923.0,5810616.0
2001-07-24,12550,12800,12050,12600,46560,73214.0,5810616.0
2001-07-25,12200,12850,12200,12450,47610,72342.0,5810616.0
2001-07-26,12650,12850,12550,12700,40990,73795.0,5810616.0
2001-07-27,12900,13700,12900,13500,79580,78443.0,5810616.0
2001-07-30,13350,13800,13000,13100,38830,76119.0,5810616.0
2001-07-31,13150,13650,13150,13550,48210,78734.0,5810616.0
2001-08-01,13450,13900,13450,13900,34590,80768.0,5810616.0
2001-08-02,13950,13950,13600,13600,20450,79024.0,5810616.0
2001-08-03,13650,13800,13500,13800,27020,80187.0,5810616.0
2001-08-06,13700,13900,13600,13800,20090,80187.0,5810616.0
2001-08-07,13800,13800,13550,13650,34410,79315.0,5810616.0
2001-08-08,13600,14000,13600,13650,28560,79315.0,5810616.0
2001-08-09,13550,13550,13050,13300,24750,77281.0,5810616.0
2001-08-10,13300,13650,13300,13450,21970,78153.0,5810616.0
2001-08-13,13350,13650,13350,13450,28150,78153.0,5810616.0
2001-08-14,13550,13950,13550,13800,49750,80187.0,5810616.0
2001-08-16,13800,14150,13800,13850,76050,80477.0,5810616.0
2001-08-17,14000,14000,13850,13900,35460,80768.0,5810616.0
2001-08-20,13750,13750,13350,13450,35800,78153.0,5810616.0
2001-08-21,13500,13600,13350,13400,24160,77862.0,5810616.0
2001-08-22,13300,13750,13150,13450,43110,78153.0,5810616.0
2001-08-23,13450,13700,13350,13350,35720,77572.0,5810616.0
2001-08-24,13350,13550,13150,13300,18250,77281.0,5810616.0
2001-08-27,13450,13800,13400,13800,58630,80187.0,5810616.0
2001-08-28,13950,14650,13850,14100,317730,81930.0,5810616.0
2001-08-29,13900,14100,13350,13400,98990,77862.0,5810616.0
2001-08-30,13500,13500,13050,13500,55790,78443.0,5810616.0
2001-08-31,13100,13350,12550,12800,76020,74376.0,5810616.0
2001-09-03,12800,12900,12400,12550,57460,72923.0,5810616.0
2001-09-04,12750,13000,12500,13000,38390,75538.0,5810616.0
2001-09-05,12800,13050,12600,12700,30050,73795.0,5810616.0
2001-09-06,12700,13000,12600,12950,34260,75247.0,5810616.0
2001-09-07,12900,13200,12650,13000,27410,75538.0,5810616.0
2001-09-10,12800,12850,12600,12800,32750,74376.0,5810616.0
2001-09-11,13000,13150,12650,12700,51090,73795.0,5810616.0
2001-09-12,10800,11500,10800,10800,179680,62755.0,5810616.0
2001-09-13,10800,11300,10600,11000,128880,63917.0,5810616.0
2001-09-14,11100,11100,9700,9930,94670,57699.0,5810616.0
2001-09-17,9750,9800,8700,8910,96690,51773.0,5810616.0
2001-09-18,9400,9800,9400,9710,63150,56421.0,5810616.0
2001-09-19,9700,10150,9650,9900,64430,57525.0,5810616.0
2001-09-20,9910,9910,9650,9810,38460,57002.0,5810616.0
2001-09-21,9500,9750,9400,9750,35110,56654.0,5810616.0
2001-09-24,9890,10250,9700,10000,56340,58106.0,5810616.0
2001-09-25,10400,10400,9700,9900,51260,57525.0,5810616.0
2001-09-26,10000,10100,9800,9900,23530,57525.0,5810616.0
2001-09-27,9800,9990,9800,9980,21610,57990.0,5810616.0
2001-09-28,10000,10350,10000,10200,38530,59268.0,5810616.0
2001-10-04,10550,10750,10500,10600,63310,61593.0,5810616.0
2001-10-05,10500,10550,10400,10400,39400,60430.0,5810616.0
2001-10-08,10200,10300,9900,10100,49640,58687.0,5810616.0
2001-10-09,10300,10800,10300,10750,91030,62464.0,5810616.0
2001-10-10,10500,11450,10500,11100,152520,64498.0,5810616.0
2001-10-11,11450,11500,11150,11200,70960,65079.0,5810616.0
2001-10-12,11500,11550,11000,11200,55090,65079.0,5810616.0
2001-10-15,11000,12000,11000,11600,113200,67403.0,5810616.0
2001-10-16,11700,11950,11600,11650,45760,67694.0,5810616.0
2001-10-17,11900,11950,11550,11700,56450,67984.0,5810616.0
2001-10-18,11500,11600,11400,11500,37540,66822.0,5810616.0
2001-10-19,11500,11600,11450,11500,32720,66822.0,5810616.0
2001-10-22,11400,12300,11400,12000,68090,69727.0,5810616.0
2001-10-23,12300,12450,11950,12150,85320,70599.0,5810616.0
2001-10-24,12300,12300,12050,12250,57840,71180.0,5810616.0
2001-10-25,12350,12350,11950,12000,42490,69727.0,5810616.0
2001-10-26,12100,12200,11850,12100,28970,70308.0,5810616.0
2001-10-29,12000,12150,11900,12000,27220,69727.0,5810616.0
2001-10-30,11550,11850,11550,11600,27160,67403.0,5810616.0
2001-10-31,11600,11750,11450,11750,19030,68275.0,5810616.0
2001-11-01,11800,12200,11600,12100,39130,70308.0,5810616.0
2001-11-02,12300,12300,11750,11800,40260,68565.0,5810616.0
2001-11-05,11700,12000,11700,12000,32160,69727.0,5810616.0
2001-11-06,12100,12750,12000,12400,99890,72052.0,5810616.0
2001-11-07,12400,12450,12050,12050,37450,70018.0,5810616.0
2001-11-08,12000,12350,11950,12100,69160,70308.0,5810616.0
2001-11-09,12150,12400,12100,12150,48200,70599.0,5810616.0
2001-11-12,12350,12700,12150,12600,84320,73214.0,5810616.0
2001-11-13,12550,12850,12450,12700,82760,73795.0,5810616.0
2001-11-14,12950,13200,12700,12850,111360,74666.0,5810616.0
2001-11-15,12850,13000,12500,12600,64070,73214.0,5810616.0
2001-11-16,12800,12800,12500,12600,47920,73214.0,5810616.0
2001-11-19,12600,13000,12600,13000,93060,75538.0,5810616.0
2001-11-20,13150,13150,12650,12700,59330,73795.0,5810616.0
2001-11-21,12600,13000,12600,12800,55050,74376.0,5810616.0
2001-11-22,13000,13400,12800,13400,107860,77862.0,5810616.0
2001-11-23,13500,13900,13250,13750,141870,79896.0,5810616.0
2001-11-26,14000,14200,13500,14200,132730,82511.0,5810616.0
2001-11-27,13850,14200,13600,13600,84920,79024.0,5810616.0
2001-11-28,13600,13600,12700,12700,96520,73795.0,5810616.0
2001-11-29,12800,12950,12500,12950,64040,75247.0,5810616.0
2001-11-30,13100,13200,12850,13000,50870,75538.0,5810616.0
2001-12-03,13100,13700,13100,13300,69270,77281.0,5810616.0
2001-12-04,13350,13650,13250,13400,48660,77862.0,5810616.0
2001-12-05,13400,13600,13300,13500,60630,78443.0,5810616.0
2001-12-06,13600,13800,13000,13100,70840,76119.0,5810616.0
2001-12-07,13150,13500,13150,13200,49590,76700.0,5810616.0
2001-12-10,13250,13500,12850,12850,71770,74666.0,5810616.0
2001-12-11,12800,13050,12700,13000,42640,75538.0,5810616.0
2001-12-12,13000,13200,12850,13100,31600,76119.0,5810616.0
2001-12-13,12900,13100,12850,13100,62830,76119.0,5810616.0
2001-12-14,13000,13450,13000,13200,49450,76700.0,5810616.0
2001-12-17,13100,13300,12850,12850,33730,74666.0,5810616.0
2001-12-18,12850,13100,12600,12700,51750,73795.0,5810616.0
2001-12-19,12700,12800,12150,12150,55470,70599.0,5810616.0
2001-12-20,12000,12350,11900,12300,109950,71471.0,5810616.0
2001-12-21,12200,12200,11900,12100,57130,70308.0,5810616.0
2001-12-24,12100,12350,12000,12050,35650,70018.0,5810616.0
2001-12-26,12100,12650,12100,12650,50020,73504.0,5810616.0
2001-12-27,12550,12550,12150,12200,34180,70890.0,5810616.0
2001-12-28,12400,12500,12250,12450,39050,72342.0,5810616.0
2002-01-02,12650,12650,12350,12400,42400,72052.0,5810616.0
2002-01-03,12400,12700,12400,12700,74788,73795.0,5810616.0
2002-01-04,12800,13300,12700,13000,64010,75538.0,5810616.0
2002-01-07,13000,13400,12750,13200,84340,76700.0,5810616.0
2002-01-08,13200,13350,12850,12850,62760,74666.0,5810616.0
2002-01-09,12900,13000,12650,12800,61290,74376.0,5810616.0
2002-01-10,12900,13350,12700,13300,94290,77281.0,5810616.0
2002-01-11,13700,14550,13550,13950,539900,81058.0,5810616.0
2002-01-14,13950,14200,13350,13400,187834,77862.0,5810616.0
2002-01-15,13600,14500,13200,14300,445340,83092.0,5810616.0
2002-01-16,14300,15300,14050,14050,530323,81639.0,5810616.0
2002-01-17,13800,13900,13200,13450,189594,78153.0,5810616.0
2002-01-18,13450,14250,13450,14000,218624,81349.0,5810616.0
