현대글로비스(086280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-28,280500,280500,270500,271500,119343,10181250.0,37500000.0
2014-10-29,273500,283500,273000,283000,126009,10612500.0,37500000.0
2014-10-30,281000,282000,262000,280500,176056,10518750.0,37500000.0
2014-10-31,278500,279000,263000,266000,115926,9975000.0,37500000.0
2014-11-03,263500,272000,261500,272000,95572,10200000.0,37500000.0
2014-11-04,272000,272500,259500,262000,101557,9825000.0,37500000.0
2014-11-05,264500,272000,261500,267500,78726,10031250.0,37500000.0
2014-11-06,266500,276000,266000,268500,99388,10068750.0,37500000.0
2014-11-07,272000,279000,268000,274000,69315,10275000.0,37500000.0
2014-11-10,274000,285000,273000,278000,93193,10425000.0,37500000.0
2014-11-11,278500,301500,272000,301000,190955,11287500.0,37500000.0
2014-11-12,295500,315500,293500,302000,183873,11325000.0,37500000.0
2014-11-13,302000,304500,295500,301000,64524,11287500.0,37500000.0
2014-11-14,301500,301500,284500,287500,77537,10781250.0,37500000.0
2014-11-17,289500,293000,284000,288500,82616,10818750.0,37500000.0
2014-11-18,290000,301500,289500,301500,100223,11306250.0,37500000.0
2014-11-19,300500,301500,288500,300000,96926,11250000.0,37500000.0
2014-11-20,300000,300000,287500,292500,64894,10968750.0,37500000.0
2014-11-21,290500,292500,278000,285500,134021,10706250.0,37500000.0
2014-11-24,286000,286500,274000,274000,112271,10275000.0,37500000.0
2014-11-25,276000,283500,275000,281500,93040,10556250.0,37500000.0
2014-11-26,285000,285500,277000,285000,38919,10687500.0,37500000.0
2014-11-27,285000,285000,275000,278000,75260,10425000.0,37500000.0
2014-11-28,277000,278500,273000,278000,52421,10425000.0,37500000.0
2014-12-01,275000,288000,275000,288000,90526,10800000.0,37500000.0
2014-12-02,285500,285500,275500,279000,75451,10462500.0,37500000.0
2014-12-03,279000,281500,275500,277500,40900,10406250.0,37500000.0
2014-12-04,278000,281000,277500,280000,57818,10500000.0,37500000.0
2014-12-05,280000,288500,280000,286000,75475,10725000.0,37500000.0
2014-12-08,286000,287000,278500,282500,47632,10593750.0,37500000.0
2014-12-09,283000,284500,276500,284000,49839,10650000.0,37500000.0
2014-12-10,280500,283500,277000,280500,48105,10518750.0,37500000.0
2014-12-11,275500,278000,267500,269000,104465,10087500.0,37500000.0
2014-12-12,271000,272000,262000,267500,84794,10031250.0,37500000.0
2014-12-15,266000,276500,263000,276000,44389,10350000.0,37500000.0
2014-12-16,273000,277000,268000,274000,69319,10275000.0,37500000.0
2014-12-17,276000,280000,272500,273500,76481,10256250.0,37500000.0
2014-12-18,275000,281500,269500,280000,103208,10500000.0,37500000.0
2014-12-19,280500,290500,278000,290000,107848,10875000.0,37500000.0
2014-12-22,289500,294000,283000,293000,85330,10987500.0,37500000.0
2014-12-23,287500,292500,283500,284500,95117,10668750.0,37500000.0
2014-12-24,284500,286000,281000,281000,90704,10537500.0,37500000.0
2014-12-26,284000,289500,283500,286000,64424,10725000.0,37500000.0
2014-12-29,288000,296500,286000,296000,101950,11100000.0,37500000.0
2014-12-30,297000,297000,287000,291500,83204,10931250.0,37500000.0
2015-01-02,288500,309500,288500,308500,104299,11568750.0,37500000.0
2015-01-05,305000,310000,298500,305000,71462,11437500.0,37500000.0
2015-01-06,305000,305000,296500,298500,75863,11193750.0,37500000.0
2015-01-07,298500,300500,296000,298000,32052,11175000.0,37500000.0
2015-01-08,296500,305000,296000,299000,44551,11212500.0,37500000.0
2015-01-09,304000,307000,300000,305500,110946,11456250.0,37500000.0
2015-01-12,302500,304000,295500,300000,107725,11250000.0,37500000.0
2015-01-13,255000,255000,255000,255000,459828,9562500.0,37500000.0
2015-01-14,241000,246000,225000,231500,2375856,8681250.0,37500000.0
2015-01-15,233000,239500,232000,237500,672431,8906250.0,37500000.0
2015-01-16,239000,240500,233000,235000,298702,8812500.0,37500000.0
2015-01-19,236000,239500,231500,234000,248845,8775000.0,37500000.0
2015-01-20,235000,237000,233000,236500,171665,8868750.0,37500000.0
2015-01-21,236000,236500,225500,225500,339222,8456250.0,37500000.0
2015-01-22,225500,234500,225500,227500,279361,8531250.0,37500000.0
2015-01-23,231000,232500,224500,227000,198634,8512500.0,37500000.0
2015-01-26,225000,229000,224500,227500,129168,8531250.0,37500000.0
2015-01-27,228500,238500,228000,238500,249674,8943750.0,37500000.0
2015-01-28,239000,248500,235500,247000,249969,9262500.0,37500000.0
2015-01-29,249000,254500,242000,242500,273754,9093750.0,37500000.0
2015-01-30,245000,252000,236500,244500,153101,9168750.0,37500000.0
2015-02-02,242000,245000,235000,236000,215503,8850000.0,37500000.0
2015-02-03,237500,238500,230500,232500,172944,8718750.0,37500000.0
2015-02-04,234000,243000,233000,240500,210830,9018750.0,37500000.0
2015-02-05,239000,240000,233500,237000,163745,8887500.0,37500000.0
2015-02-06,243000,260000,237000,251000,6739343,9412500.0,37500000.0
2015-02-09,252500,253500,244000,246500,550298,9243750.0,37500000.0
2015-02-10,246500,248500,241000,242500,286667,9093750.0,37500000.0
2015-02-11,243500,250000,241000,249000,337742,9337500.0,37500000.0
2015-02-12,249000,253000,246500,250500,249607,9393750.0,37500000.0
2015-02-13,251000,252500,243000,246000,194460,9225000.0,37500000.0
2015-02-16,244500,245500,239000,239500,199677,8981250.0,37500000.0
2015-02-17,240000,242000,238000,242000,113975,9075000.0,37500000.0
2015-02-23,244500,248000,241000,248000,266160,9300000.0,37500000.0
2015-02-24,246000,249500,244000,246000,175657,9225000.0,37500000.0
2015-02-25,248000,248000,243000,245000,181346,9187500.0,37500000.0
2015-02-26,245500,246000,236000,239000,287977,8962500.0,37500000.0
2015-02-27,239500,244000,237500,238500,561790,8943750.0,37500000.0
2015-03-02,239000,239500,228000,230000,389810,8625000.0,37500000.0
2015-03-03,230500,236000,230000,233000,248596,8737500.0,37500000.0
2015-03-04,233000,235500,227000,228500,187852,8568750.0,37500000.0
2015-03-05,228500,233000,228500,230500,155471,8643750.0,37500000.0
2015-03-06,231000,234500,229500,234000,160024,8775000.0,37500000.0
2015-03-09,232000,233500,225500,228000,158048,8550000.0,37500000.0
2015-03-10,229500,233500,226000,231000,192628,8662500.0,37500000.0
2015-03-11,230000,240500,228500,237500,387897,8906250.0,37500000.0
2015-03-12,241000,242500,238000,241000,540373,9037500.0,37500000.0
2015-03-13,242000,242000,234500,236500,177437,8868750.0,37500000.0
2015-03-16,236500,236500,231000,232500,100985,8718750.0,37500000.0
2015-03-17,236500,241500,235500,241000,211473,9037500.0,37500000.0
2015-03-18,240500,242500,235500,235500,129547,8831250.0,37500000.0
2015-03-19,239000,241000,234500,240000,178700,9000000.0,37500000.0
2015-03-20,236500,238000,233500,234500,372773,8793750.0,37500000.0
2015-03-23,237000,239500,234000,236000,152650,8850000.0,37500000.0
2015-03-24,237000,237500,233500,236000,100710,8850000.0,37500000.0
2015-03-25,235000,237000,231000,231000,116788,8662500.0,37500000.0
2015-03-26,231000,233000,228000,232000,90812,8700000.0,37500000.0
2015-03-27,232500,233000,228500,231000,89193,8662500.0,37500000.0
2015-03-30,231000,231000,226500,227000,129005,8512500.0,37500000.0
2015-03-31,228000,228500,224500,226000,140920,8475000.0,37500000.0
2015-04-01,225000,227500,223500,225000,133179,8437500.0,37500000.0
2015-04-02,225500,225500,210500,211500,451951,7931250.0,37500000.0
2015-04-03,211500,215500,211500,214500,135144,8043750.0,37500000.0
2015-04-06,215000,216000,210000,210000,127063,7875000.0,37500000.0
2015-04-07,211500,214000,210000,210000,126819,7875000.0,37500000.0
2015-04-08,210000,212500,209000,210500,119128,7893750.0,37500000.0
2015-04-09,213500,218500,213500,215000,178841,8062500.0,37500000.0
2015-04-10,217500,228000,217000,226500,290622,8493750.0,37500000.0
2015-04-13,229500,230500,224000,228000,174984,8550000.0,37500000.0
2015-04-14,228000,229500,224500,228500,141904,8568750.0,37500000.0
2015-04-15,227500,229000,223000,227000,156979,8512500.0,37500000.0
2015-04-16,227000,227000,223500,226000,151543,8475000.0,37500000.0
2015-04-17,226000,230000,224500,230000,136648,8625000.0,37500000.0
2015-04-20,230000,238500,230000,237000,226587,8887500.0,37500000.0
2015-04-21,239500,242500,236500,242000,240048,9075000.0,37500000.0
2015-04-22,242500,247000,238000,243500,237894,9131250.0,37500000.0
2015-04-23,245500,247500,239500,246500,181745,9243750.0,37500000.0
2015-04-24,247500,252000,242500,245500,218492,9206250.0,37500000.0
2015-04-27,248500,252000,244000,247500,181709,9281250.0,37500000.0
2015-04-28,249500,250000,243000,246000,123914,9225000.0,37500000.0
2015-04-29,246500,246500,238000,240000,147649,9000000.0,37500000.0
2015-04-30,240000,243000,231500,236000,132094,8850000.0,37500000.0
2015-05-04,234000,240500,232000,237500,57748,8906250.0,37500000.0
2015-05-06,235000,237000,226000,229500,144616,8606250.0,37500000.0
2015-05-07,229000,230000,224000,228000,70000,8550000.0,37500000.0
2015-05-08,228500,229500,225000,225500,61343,8456250.0,37500000.0
2015-05-11,227500,230000,225500,226500,52264,8493750.0,37500000.0
2015-05-12,225000,230000,225000,227000,36454,8512500.0,37500000.0
2015-05-13,226000,229000,224500,225500,61419,8456250.0,37500000.0
2015-05-14,225500,235000,223500,229500,92518,8606250.0,37500000.0
2015-05-15,229500,231000,227000,229500,45756,8606250.0,37500000.0
2015-05-18,228500,230000,224500,225000,75092,8437500.0,37500000.0
2015-05-19,225500,226500,222000,224500,108055,8418750.0,37500000.0
2015-05-20,225500,228500,224500,228500,71837,8568750.0,37500000.0
2015-05-21,227000,228500,218000,218500,171871,8193750.0,37500000.0
2015-05-22,218500,224500,216000,224500,129613,8418750.0,37500000.0
2015-05-26,222000,232500,222000,226000,181149,8475000.0,37500000.0
2015-05-27,223500,229500,219000,229500,180687,8606250.0,37500000.0
2015-05-28,228500,251000,228000,244000,448517,9150000.0,37500000.0
2015-05-29,242000,251500,240000,250500,220946,9393750.0,37500000.0
2015-06-01,252000,259500,246500,259500,255605,9731250.0,37500000.0
2015-06-02,257000,258500,232500,242000,390234,9075000.0,37500000.0
2015-06-03,240000,242000,232500,237500,181149,8906250.0,37500000.0
2015-06-04,235000,243500,232500,240500,126593,9018750.0,37500000.0
2015-06-05,241000,242500,235500,241000,88912,9037500.0,37500000.0
2015-06-08,238500,243500,236500,240000,85881,9000000.0,37500000.0
2015-06-09,239000,244500,239000,240500,87657,9018750.0,37500000.0
2015-06-10,241000,242000,229500,229500,122736,8606250.0,37500000.0
2015-06-11,233000,239500,230500,231500,166753,8681250.0,37500000.0
2015-06-12,233000,233000,226000,229000,93321,8587500.0,37500000.0
2015-06-15,223500,228000,221500,226000,85348,8475000.0,37500000.0
2015-06-16,226000,230000,214500,218500,179208,8193750.0,37500000.0
2015-06-17,218500,220500,211500,219500,155784,8231250.0,37500000.0
2015-06-18,220500,221500,207500,207500,208253,7781250.0,37500000.0
2015-06-19,208000,215000,206500,213500,150436,8006250.0,37500000.0
2015-06-22,211000,215500,210000,213500,80228,8006250.0,37500000.0
2015-06-23,213500,215500,211000,211000,82114,7912500.0,37500000.0
2015-06-24,210500,216000,210500,212500,162298,7968750.0,37500000.0
2015-06-25,212500,213500,206500,207500,172616,7781250.0,37500000.0
2015-06-26,208000,211000,205000,209500,134089,7856250.0,37500000.0
2015-06-29,206000,206000,198500,198500,228234,7443750.0,37500000.0
2015-06-30,198500,203500,198500,202000,121935,7575000.0,37500000.0
2015-07-01,202000,202500,198500,199000,179555,7462500.0,37500000.0
2015-07-02,201000,201000,187000,188500,544225,7068750.0,37500000.0
2015-07-03,189000,191000,182000,184000,398197,6900000.0,37500000.0
2015-07-06,181000,188000,179000,182500,257465,6843750.0,37500000.0
2015-07-07,184500,186000,181500,184500,178381,6918750.0,37500000.0
2015-07-08,183500,191000,183000,189500,333102,7106250.0,37500000.0
2015-07-09,189500,190500,184000,188500,185107,7068750.0,37500000.0
2015-07-10,189500,192000,186000,188500,115851,7068750.0,37500000.0
2015-07-13,188500,195000,187000,194000,92553,7275000.0,37500000.0
2015-07-14,194500,195500,191500,191500,78828,7181250.0,37500000.0
2015-07-15,191000,194500,189000,192500,79196,7218750.0,37500000.0
2015-07-16,191500,192000,187000,190000,180304,7125000.0,37500000.0
2015-07-17,190000,190000,173000,175000,417228,6562500.0,37500000.0
2015-07-20,174000,177500,173000,174500,139239,6543750.0,37500000.0
2015-07-21,176000,186000,175500,183000,228373,6862500.0,37500000.0
2015-07-22,183000,185500,176500,177000,124973,6637500.0,37500000.0
2015-07-23,179000,188000,177000,187000,166114,7012500.0,37500000.0
2015-07-24,185000,188000,181500,187500,130924,7031250.0,37500000.0
2015-07-27,184000,196000,183500,194000,241007,7275000.0,37500000.0
2015-07-28,190500,197000,187000,190000,207830,7125000.0,37500000.0
2015-07-29,189500,191000,181500,184500,176421,6918750.0,37500000.0
2015-07-30,183500,190500,183500,189500,138442,7106250.0,37500000.0
2015-07-31,188000,196000,188000,195000,158666,7312500.0,37500000.0
2015-08-03,193000,197500,188000,192500,117343,7218750.0,37500000.0
2015-08-04,184500,192500,180500,192000,244259,7200000.0,37500000.0
2015-08-05,189000,193000,184500,190000,146780,7125000.0,37500000.0
2015-08-06,190500,190500,180000,182000,237530,6825000.0,37500000.0
2015-08-07,180500,180500,176500,177500,142965,6656250.0,37500000.0
2015-08-10,178000,179500,175000,176500,73303,6618750.0,37500000.0
2015-08-11,177000,178500,172000,174500,122878,6543750.0,37500000.0
2015-08-12,173000,183500,173000,182500,181257,6843750.0,37500000.0
2015-08-13,180000,182500,176500,178000,97921,6675000.0,37500000.0
2015-08-17,178000,178500,173500,174000,86113,6525000.0,37500000.0
2015-08-18,175500,183000,173500,180000,127977,6750000.0,37500000.0
2015-08-19,177000,180500,174000,179500,121806,6731250.0,37500000.0
2015-08-20,177000,180000,175000,177000,64928,6637500.0,37500000.0
2015-08-21,171000,176000,170000,175000,115204,6562500.0,37500000.0
2015-08-24,170000,172000,162500,163000,340663,6112500.0,37500000.0
2015-08-25,164500,170500,158500,166000,270987,6225000.0,37500000.0
2015-08-26,166500,169500,165000,168500,192860,6318750.0,37500000.0
2015-08-27,170500,172500,166000,167500,156199,6281250.0,37500000.0
2015-08-28,168000,170000,163000,169000,171465,6337500.0,37500000.0
2015-08-31,169000,172000,167000,172000,123510,6450000.0,37500000.0
2015-09-01,171000,172000,166500,166500,105111,6243750.0,37500000.0
2015-09-02,163500,171000,163000,170500,146233,6393750.0,37500000.0
2015-09-03,170500,173000,169500,171500,138099,6431250.0,37500000.0
2015-09-04,170500,171500,167000,167500,95296,6281250.0,37500000.0
2015-09-07,166500,178500,166500,178000,286707,6675000.0,37500000.0
2015-09-08,179000,195000,178000,195000,576981,7312500.0,37500000.0
2015-09-09,195000,197500,192000,195000,142696,7312500.0,37500000.0
2015-09-10,193500,199000,190500,197000,252560,7387500.0,37500000.0
2015-09-11,193500,195500,192000,195500,92878,7331250.0,37500000.0
2015-09-14,196500,197000,191000,193500,83936,7256250.0,37500000.0
2015-09-15,193500,194500,191000,192000,80873,7200000.0,37500000.0
2015-09-16,193500,204000,193000,200500,221694,7518750.0,37500000.0
2015-09-17,203000,203000,194000,196000,146779,7350000.0,37500000.0
2015-09-18,196000,198000,191500,196000,103623,7350000.0,37500000.0
2015-09-21,195000,195500,191000,192500,71198,7218750.0,37500000.0
2015-09-22,193000,201500,193000,199500,99399,7481250.0,37500000.0
2015-09-23,196500,204000,196500,201500,132559,7556250.0,37500000.0
2015-09-24,202000,206500,200000,204500,141536,7668750.0,37500000.0
2015-09-25,208000,220000,208000,219500,361973,8231250.0,37500000.0
2015-09-30,219000,224000,216000,224000,199779,8400000.0,37500000.0
2015-10-01,225500,226500,222000,222500,126763,8343750.0,37500000.0
2015-10-02,226500,226500,220500,222500,125646,8343750.0,37500000.0
2015-10-05,224500,226000,216000,219500,156707,8231250.0,37500000.0
2015-10-06,218500,218500,208500,213000,226187,7987500.0,37500000.0
2015-10-07,210000,216000,210000,214000,90787,8025000.0,37500000.0
2015-10-08,216500,223000,216000,222500,144064,8343750.0,37500000.0
2015-10-12,221500,226000,216500,219000,111433,8212500.0,37500000.0
2015-10-13,222000,229500,220000,227000,178268,8512500.0,37500000.0
2015-10-14,228000,235500,226000,232500,160349,8718750.0,37500000.0
2015-10-15,232500,235000,228500,230000,89946,8625000.0,37500000.0
2015-10-16,230500,231000,217500,220000,219110,8250000.0,37500000.0
2015-10-19,220500,223000,218000,220000,76739,8250000.0,37500000.0
2015-10-20,219000,225000,219000,223500,87237,8381250.0,37500000.0
2015-10-21,223500,227000,220500,223500,74989,8381250.0,37500000.0
2015-10-22,221500,229000,219500,223500,109336,8381250.0,37500000.0
2015-10-23,228000,232000,226000,227500,84826,8531250.0,37500000.0
2015-10-26,228500,235000,228500,235000,110951,8812500.0,37500000.0
2015-10-27,236000,237000,229000,233500,62851,8756250.0,37500000.0
2015-10-28,228500,228500,203000,203000,659691,7612500.0,37500000.0
2015-10-29,202000,204500,192500,201000,569023,7537500.0,37500000.0
2015-10-30,198500,202000,194000,196500,291539,7368750.0,37500000.0
2015-11-02,195500,200000,192500,192500,189671,7218750.0,37500000.0
2015-11-03,196000,201500,195500,199000,246976,7462500.0,37500000.0
2015-11-04,200500,201500,197000,198500,138714,7443750.0,37500000.0
2015-11-05,200000,204000,198500,204000,91153,7650000.0,37500000.0
2015-11-06,203000,205500,200500,205000,73276,7687500.0,37500000.0
2015-11-09,202500,203500,198000,198000,88593,7425000.0,37500000.0
2015-11-10,197000,201500,190000,197500,121000,7406250.0,37500000.0
2015-11-11,196000,199000,192500,193500,81990,7256250.0,37500000.0
2015-11-12,193000,195000,191500,194000,80793,7275000.0,37500000.0
2015-11-13,194000,194500,192500,193000,40463,7237500.0,37500000.0
2015-11-16,191000,192000,187000,187000,96281,7012500.0,37500000.0
2015-11-17,189000,189500,182000,183000,142886,6862500.0,37500000.0
2015-11-18,185500,197000,184500,196500,178311,7368750.0,37500000.0
2015-11-19,196500,197000,192000,194000,77588,7275000.0,37500000.0
2015-11-20,193000,198000,193000,195500,69350,7331250.0,37500000.0
2015-11-23,194000,201500,193500,201500,74309,7556250.0,37500000.0
