롯데관광개발(032350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-08,11944,12578,11899,12261,130762,615103.0,45395023.0
2018-02-09,12035,12261,11627,12080,96821,606024.0,45395023.0
2018-02-12,12125,12894,12125,12533,186775,628721.0,45395023.0
2018-02-13,12578,13799,12578,13076,519755,655958.0,45395023.0
2018-02-14,12713,13211,12306,12307,234995,617372.0,45395023.0
2018-02-19,12351,12940,12216,12352,171397,619642.0,45395023.0
2018-02-20,12487,12804,12216,12307,127108,617372.0,45395023.0
2018-02-21,12306,12487,12035,12126,94451,608293.0,45395023.0
2018-02-22,12170,12170,11854,11899,57166,596945.0,45395023.0
2018-02-23,11944,12306,11763,12080,69935,606024.0,45395023.0
2018-02-26,12080,12442,12035,12171,57549,610563.0,45395023.0
2018-02-27,12216,12894,12216,12442,169318,624182.0,45395023.0
2018-02-28,12216,12713,12125,12488,99471,626451.0,45395023.0
2018-03-02,12261,12668,11989,12035,83064,603754.0,45395023.0
2018-03-05,12306,12894,12080,12578,123658,630991.0,45395023.0
2018-03-06,12759,13121,12532,12578,144516,630991.0,45395023.0
2018-03-07,12713,13166,12442,12940,195532,649149.0,45395023.0
2018-03-08,13030,13890,13030,13121,403947,658228.0,45395023.0
2018-03-09,13392,15111,13166,14659,979855,735399.0,45395023.0
2018-03-12,14704,14885,14206,14343,247034,719511.0,45395023.0
2018-03-13,14161,14568,13935,14478,186363,726320.0,45395023.0
2018-03-14,14387,14387,13528,13573,189013,680925.0,45395023.0
2018-03-15,13663,13799,13302,13573,110710,680925.0,45395023.0
2018-03-16,13573,14071,13392,13845,111537,694544.0,45395023.0
2018-03-19,13844,14206,13618,13845,74733,694544.0,45395023.0
2018-03-20,13663,14297,13663,13890,94173,696814.0,45395023.0
2018-03-21,13935,14161,13528,13573,95151,680925.0,45395023.0
2018-03-22,13573,14071,13392,13619,110363,683195.0,45395023.0
2018-03-23,13302,13754,13075,13076,160732,655958.0,45395023.0
2018-03-26,12849,13347,12713,13166,72031,660498.0,45395023.0
2018-03-27,13256,14252,13256,13981,198360,701353.0,45395023.0
2018-03-28,13935,14478,13799,14026,125934,703623.0,45395023.0
2018-03-29,14433,14433,13663,13890,72823,696814.0,45395023.0
2018-03-30,13980,14206,13890,14116,77543,708162.0,45395023.0
2018-04-02,16966,18324,15971,18324,1505305,919249.0,45395023.0
2018-04-03,19726,20360,17328,17872,2691280,896552.0,45395023.0
2018-04-04,17871,18505,17555,18279,838964,916979.0,45395023.0
2018-04-05,17917,18097,16785,16786,569915,842078.0,45395023.0
2018-04-06,16785,17600,16423,16650,417282,835268.0,45395023.0
2018-04-09,16650,17057,16514,16967,246680,851157.0,45395023.0
2018-04-10,16831,17509,16604,17012,293520,853426.0,45395023.0
2018-04-11,17419,17645,16831,17057,198753,855696.0,45395023.0
2018-04-12,17057,17147,16469,16650,167873,835268.0,45395023.0
2018-04-13,16740,17917,16604,17872,435762,896552.0,45395023.0
2018-04-16,17917,18640,17509,18505,465187,928328.0,45395023.0
2018-04-17,18324,18731,17962,18686,208351,937407.0,45395023.0
2018-04-18,18640,18776,18188,18188,175882,912440.0,45395023.0
2018-04-19,18188,20360,17193,19591,950878,982802.0,45395023.0
2018-04-20,19907,20043,18867,19546,263700,980532.0,45395023.0
2018-04-23,20134,21717,18233,18777,775416,941947.0,45395023.0
2018-04-24,18867,19364,18369,19184,168056,962374.0,45395023.0
2018-04-25,18776,19183,17781,17781,215899,892012.0,45395023.0
2018-04-26,18188,18686,18052,18460,115897,926058.0,45395023.0
2018-04-27,18550,19002,18188,18550,132329,930598.0,45395023.0
2018-04-30,18550,19500,18324,19365,275766,971453.0,45395023.0
2018-05-02,18821,19364,18278,18505,217410,928328.0,45395023.0
2018-05-03,18731,19002,18414,18505,144008,928328.0,45395023.0
2018-05-04,20495,20495,18595,18641,423326,935137.0,45395023.0
2018-05-08,18686,19183,18052,18053,154843,905631.0,45395023.0
2018-05-09,18188,18369,16966,17600,164767,882933.0,45395023.0
2018-05-10,17328,18912,17283,18188,216626,912440.0,45395023.0
2018-05-11,18188,18550,18052,18098,70031,907900.0,45395023.0
2018-05-14,18369,18731,17962,18596,150019,932868.0,45395023.0
2018-05-15,18821,18867,18324,18550,81678,930598.0,45395023.0
2018-05-16,18097,18324,17690,17781,89550,892012.0,45395023.0
2018-05-17,18052,18188,17736,18188,69044,912440.0,45395023.0
2018-05-18,18188,18595,18007,18369,83567,921519.0,45395023.0
2018-05-21,18097,18550,18097,18143,70136,910170.0,45395023.0
2018-05-23,18097,18505,17962,18098,66448,907900.0,45395023.0
2018-05-24,17962,18550,17962,18234,76896,914710.0,45395023.0
2018-05-25,17645,17917,17193,17781,70606,892012.0,45395023.0
2018-05-28,17781,18821,17781,18415,128900,923789.0,45395023.0
2018-05-29,18324,18640,17826,17827,91847,894282.0,45395023.0
2018-05-30,17826,18188,17600,17872,91214,896552.0,45395023.0
2018-05-31,18007,18595,17871,18053,130072,905631.0,45395023.0
2018-06-01,18097,18821,17962,18596,122457,932868.0,45395023.0
2018-06-04,18640,18686,18414,18505,86807,928328.0,45395023.0
2018-06-05,18505,20088,18505,19320,431875,969184.0,45395023.0
2018-06-07,19319,19817,18640,18731,146285,939677.0,45395023.0
2018-06-08,18731,19138,18505,18641,83223,935137.0,45395023.0
2018-06-11,18776,19274,18595,18777,76560,941947.0,45395023.0
2018-06-12,19002,23301,18957,21175,2207749,1062244.0,45395023.0
2018-06-14,20767,22170,20495,21763,540526,1091750.0,45395023.0
2018-06-15,21672,22034,20857,21310,227832,1069053.0,45395023.0
2018-06-18,21355,21627,20495,21265,210262,1066783.0,45395023.0
2018-06-19,21084,23798,20812,21039,670834,1055434.0,45395023.0
2018-06-20,20631,21943,20450,21763,185934,1091750.0,45395023.0
2018-06-21,21581,22215,20722,20767,166361,1041816.0,45395023.0
2018-06-22,20903,22260,20179,20948,263412,1050895.0,45395023.0
2018-06-25,20948,21219,20541,20858,61682,1046355.0,45395023.0
2018-06-26,20631,20767,19953,19953,89633,1000960.0,45395023.0
2018-06-27,19998,20541,18912,19229,157404,964644.0,45395023.0
2018-06-28,19002,19410,18821,19229,61314,964644.0,45395023.0
2018-06-29,19455,19591,18595,19501,85724,978263.0,45395023.0
2018-07-02,19364,19500,18233,18234,98446,914710.0,45395023.0
2018-07-03,18188,18776,17238,18234,125941,914710.0,45395023.0
2018-07-04,18233,18505,17962,18415,54850,923789.0,45395023.0
2018-07-05,18414,18550,17917,18415,39507,923789.0,45395023.0
2018-07-06,18414,18640,18143,18641,46317,935137.0,45395023.0
2018-07-09,18505,19183,18459,19093,66734,957835.0,45395023.0
2018-07-10,19364,19907,18143,19003,140939,953295.0,45395023.0
2018-07-11,19002,19183,18278,18505,57420,928328.0,45395023.0
2018-07-12,18324,18640,18007,18188,87513,912440.0,45395023.0
2018-07-13,18505,18505,17555,17917,98797,898821.0,45395023.0
2018-07-16,16966,17555,16740,17419,92813,873854.0,45395023.0
2018-07-17,17328,19093,17283,18007,195073,903361.0,45395023.0
2018-07-18,17871,18143,17645,18053,84080,905631.0,45395023.0
2018-07-19,17781,18595,17781,18143,73380,910170.0,45395023.0
2018-07-20,18007,18324,18007,18098,30312,907900.0,45395023.0
2018-07-23,18097,18414,17781,18053,40644,905631.0,45395023.0
2018-07-24,17736,18233,17736,18053,25532,905631.0,45395023.0
2018-07-25,18052,18278,17147,17419,72740,873854.0,45395023.0
2018-07-26,17826,18007,17464,17827,31710,894282.0,45395023.0
2018-07-27,17826,21989,17826,18641,975210,935137.0,45395023.0
2018-07-30,19862,19862,17419,17646,583001,885203.0,45395023.0
2018-07-31,17645,17736,17012,17148,367700,860236.0,45395023.0
2018-08-01,17328,18188,17012,17691,486414,887473.0,45395023.0
2018-08-02,17464,17645,17012,17103,152182,857966.0,45395023.0
2018-08-03,17147,17283,16740,16831,161472,844347.0,45395023.0
2018-08-06,15654,17147,15564,16831,299885,844347.0,45395023.0
2018-08-07,16604,16831,16152,16198,99720,812571.0,45395023.0
2018-08-08,16152,16423,15700,15836,163702,794413.0,45395023.0
2018-08-09,15971,16107,15700,15971,67039,801222.0,45395023.0
2018-08-10,15971,16469,15835,16469,111558,826189.0,45395023.0
2018-08-13,16107,16378,15926,16107,80373,808031.0,45395023.0
2018-08-14,16016,16469,15835,16017,57008,803492.0,45395023.0
2018-08-16,15971,16016,15564,15971,46905,801222.0,45395023.0
2018-08-17,15880,16333,15880,16017,35442,803492.0,45395023.0
2018-08-20,16242,16242,15880,16017,37454,803492.0,45395023.0
2018-08-21,16107,16333,15835,16198,35425,812571.0,45395023.0
2018-08-22,16333,16333,16107,16243,22119,814841.0,45395023.0
2018-08-23,16650,16831,16242,16288,125224,817110.0,45395023.0
2018-08-24,16197,16469,16152,16379,40960,821650.0,45395023.0
2018-08-27,16469,16514,16016,16107,33447,808031.0,45395023.0
2018-08-28,16107,16378,15700,15700,58904,787604.0,45395023.0
2018-08-29,15880,15880,15157,15383,144934,771715.0,45395023.0
2018-08-30,15428,15926,15247,15700,166621,787604.0,45395023.0
2018-08-31,16100,17100,16100,16750,180598,760367.0,45395023.0
2018-09-03,16500,16750,16450,16700,32504,763127.0,45696227.0
2018-09-04,16550,17100,16550,16950,40241,774551.0,45696227.0
2018-09-05,16900,17300,16800,17200,37094,785975.0,45696227.0
2018-09-06,17250,17250,16750,16950,29811,774551.0,45696227.0
2018-09-07,16850,17100,16500,16850,17180,769981.0,45696227.0
2018-09-10,16750,16850,15900,16250,44585,742564.0,45696227.0
2018-09-11,16400,16750,16000,16750,58271,765412.0,45696227.0
2018-09-12,16600,16900,16600,16850,28862,769981.0,45696227.0
2018-09-13,16950,17100,16700,16800,22820,767697.0,45696227.0
2018-09-14,16800,17000,16650,16950,26601,774551.0,45696227.0
2018-09-17,16950,16950,16600,16750,31805,765412.0,45696227.0
2018-09-18,16500,17000,16500,16900,46443,772266.0,45696227.0
2018-09-19,16900,16950,16450,16550,79599,756273.0,45696227.0
2018-09-20,16650,16700,15700,16150,117208,737994.0,45696227.0
2018-09-21,16950,18600,16200,16250,572699,742564.0,45696227.0
2018-09-27,15900,16150,15650,15650,115094,715146.0,45696227.0
2018-09-28,15550,15850,14850,15600,145020,712861.0,45696227.0
2018-10-01,15600,18200,15600,16950,539983,774551.0,45696227.0
2018-10-02,16900,17650,16650,17150,173215,783690.0,45696227.0
2018-10-04,17200,17550,16750,16850,74975,769981.0,45696227.0
2018-10-05,16350,16650,16000,16400,64043,749418.0,45696227.0
2018-10-08,16350,16400,15300,16050,103674,733424.0,45696227.0
2018-10-10,16050,16050,14450,15400,125889,703722.0,45696227.0
2018-10-11,15000,15150,14250,15000,114248,685443.0,45696227.0
2018-10-12,14400,15300,14400,15050,33514,687728.0,45696227.0
2018-10-15,15050,15300,14500,14950,22066,683159.0,45696227.0
2018-10-16,15100,15250,14850,15150,16458,692298.0,45696227.0
2018-10-17,15200,15400,14800,15250,20613,696867.0,45696227.0
2018-10-18,15250,15250,14200,14650,43690,669450.0,45696227.0
2018-10-19,14600,14850,14100,14750,35342,674019.0,45696227.0
2018-10-22,14500,14750,14350,14600,9831,667165.0,45696227.0
2018-10-23,14600,14650,13850,13850,26149,632893.0,45696227.0
2018-10-24,14100,14500,13250,14500,53804,662595.0,45696227.0
2018-10-25,14200,14350,13400,14000,74173,639747.0,45696227.0
2018-10-26,13800,14150,13400,14100,45009,644317.0,45696227.0
2018-10-29,13700,14150,13300,13800,69129,630608.0,45696227.0
2018-10-30,12000,12900,11000,11600,696930,530076.0,45696227.0
2018-10-31,11650,11750,10950,11600,345557,530076.0,45696227.0
2018-11-01,11450,11850,11350,11400,262438,733030.0,64300878.0
2018-11-02,11450,11750,11250,11350,327000,729815.0,64300878.0
2018-11-05,11400,11500,10750,11350,301336,729815.0,64300878.0
2018-11-06,11350,11350,10750,10800,802770,694449.0,64300878.0
2018-11-07,10850,11000,10500,10750,399339,691234.0,64300878.0
2018-11-08,10800,10900,10100,10450,670707,671944.0,64300878.0
2018-11-09,10450,11100,10250,10750,444072,694087.0,64566200.0
2018-11-12,10700,10800,10350,10500,240045,677945.0,64566200.0
2018-11-13,10300,10750,10200,10550,282989,681173.0,64566200.0
2018-11-14,10500,10700,10300,10300,258670,665032.0,64566200.0
2018-11-15,10400,11450,10400,11300,752595,729598.0,64566200.0
2018-11-16,11300,11900,11000,11650,521885,752196.0,64566200.0
2018-11-19,11800,12300,11500,11900,370198,768338.0,64566200.0
2018-11-20,11700,13050,11400,12200,941187,787708.0,64566200.0
2018-11-21,12000,13100,12000,12950,846707,836132.0,64566200.0
2018-11-22,12900,14000,12800,13600,1052564,878100.0,64566200.0
2018-11-23,13800,14050,12850,13900,665640,897470.0,64566200.0
2018-11-26,14050,14200,13600,13750,400421,887785.0,64566200.0
2018-11-27,13700,13750,13300,13700,236959,884557.0,64566200.0
2018-11-28,13700,13800,13300,13450,299815,868415.0,64566200.0
2018-11-29,13850,14350,13450,13700,606834,884557.0,64566200.0
2018-11-30,14100,14750,13550,14350,923653,926525.0,64566200.0
2018-12-03,14450,14550,14200,14350,388474,926525.0,64566200.0
2018-12-04,14450,14500,13850,14100,385781,910383.0,64566200.0
2018-12-05,13500,13900,12800,13250,729306,855502.0,64566200.0
2018-12-06,13100,13350,12550,12850,393013,832233.0,64765191.0
2018-12-07,12850,13300,12650,12900,331569,835471.0,64765191.0
2018-12-10,12500,13000,12350,12550,342055,812803.0,64765191.0
2018-12-11,12650,12800,12050,12400,344350,803088.0,64765191.0
2018-12-12,12300,12650,12200,12450,305884,806327.0,64765191.0
2018-12-13,12400,13200,12300,12700,427587,822518.0,64765191.0
2018-12-14,12650,12800,12350,12500,189155,814540.0,65163174.0
2018-12-17,12300,12750,12050,12750,190068,830830.0,65163174.0
2018-12-18,12550,12650,11800,12400,348436,808023.0,65163174.0
2018-12-19,12450,13050,12100,12850,385666,837347.0,65163174.0
2018-12-20,12700,13650,12550,13000,586071,847121.0,65163174.0
2018-12-21,12900,13650,12800,13550,495471,882961.0,65163174.0
2018-12-24,13550,14250,13200,13700,711774,892735.0,65163174.0
2018-12-26,13150,13850,13050,13350,425891,869928.0,65163174.0
2018-12-27,13700,14900,13700,14600,1175610,951382.0,65163174.0
2018-12-28,14600,14900,14450,14550,836050,948124.0,65163174.0
2019-01-02,14450,15300,14400,14900,937864,970931.0,65163174.0
2019-01-03,14800,15100,14050,14200,691056,925317.0,65163174.0
2019-01-04,14100,14850,13700,14350,558137,935092.0,65163174.0
2019-01-07,14800,15550,14600,15150,584874,987222.0,65163174.0
2019-01-08,15250,16000,15200,15600,659852,1016546.0,65163174.0
2019-01-09,15500,15750,15350,15650,341586,1019804.0,65163174.0
2019-01-10,15600,15800,15050,15400,249002,1003513.0,65163174.0
2019-01-11,15300,15500,15150,15350,207421,1000255.0,65163174.0
2019-01-14,15250,15900,15200,15600,241032,1016546.0,65163174.0
2019-01-15,15450,15800,15200,15500,418624,1010029.0,65163174.0
2019-01-16,15500,15500,14900,15000,487798,977448.0,65163174.0
2019-01-17,15100,15350,15000,15250,180021,993738.0,65163174.0
2019-01-18,15000,15250,14850,14900,219490,974515.0,65403688.0
2019-01-21,14900,15100,14550,15050,161991,984326.0,65403688.0
2019-01-22,14950,15400,14900,15400,161501,1007217.0,65403688.0
2019-01-23,15400,15500,14850,15350,410925,1003947.0,65403688.0
2019-01-24,15550,17000,15400,15850,1346133,1036648.0,65403688.0
2019-01-25,15550,16150,15550,15850,318833,1036648.0,65403688.0
2019-01-28,15700,16150,15450,15750,370108,1030108.0,65403688.0
2019-01-29,15500,15550,14300,15350,1323867,1003947.0,65403688.0
2019-01-30,15200,15250,14300,14850,1129787,971245.0,65403688.0
2019-01-31,14850,14850,14150,14600,638496,954894.0,65403688.0
2019-02-01,14600,14850,14400,14700,251957,961434.0,65403688.0
2019-02-07,15000,15100,14500,14750,266336,964704.0,65403688.0
2019-02-08,14450,14750,14350,14650,271118,958164.0,65403688.0
2019-02-11,14800,15000,14450,14950,329662,977785.0,65403688.0
2019-02-12,15000,15000,14400,14600,346558,954894.0,65403688.0
2019-02-13,14600,14750,14200,14350,248638,938543.0,65403688.0
2019-02-14,14300,14550,13800,14500,396892,948353.0,65403688.0
2019-02-15,14500,14550,14150,14250,175403,932003.0,65403688.0
2019-02-18,14100,14400,14100,14300,104024,935273.0,65403688.0
2019-02-19,14400,15600,14300,14950,1121510,977785.0,65403688.0
2019-02-20,15050,15450,14750,15050,406671,984326.0,65403688.0
2019-02-21,15150,15700,14900,15400,462666,1007217.0,65403688.0
2019-02-22,15450,15500,14850,15150,313243,990866.0,65403688.0
2019-02-25,15200,15250,14850,15000,147194,981055.0,65403688.0
2019-02-26,15050,15150,14450,14650,313668,958164.0,65403688.0
2019-02-27,14700,14750,14450,14650,231152,958164.0,65403688.0
2019-02-28,14700,14700,13950,14100,681086,922192.0,65403688.0
2019-03-04,13750,14050,13500,13900,644247,909111.0,65403688.0
2019-03-05,13700,13950,13050,13400,653050,880807.0,65731891.0
2019-03-06,13200,13500,13150,13350,283730,877521.0,65731891.0
2019-03-07,13150,13550,12900,13100,353193,861088.0,65731891.0
2019-03-08,12900,13250,12750,13050,303536,857801.0,65731891.0
2019-03-11,13050,13200,12650,13000,171091,854515.0,65731891.0
2019-03-12,13050,13200,12650,12750,298154,838082.0,65731891.0
2019-03-13,12600,14150,12150,14150,808060,930106.0,65731891.0
2019-03-14,13800,13850,13350,13700,564734,900527.0,65731891.0
2019-03-15,13600,13800,13100,13450,305695,884094.0,65731891.0
2019-03-18,13250,13800,13250,13750,229953,903814.0,65731891.0
2019-03-19,13750,14050,13550,13750,214700,903814.0,65731891.0
2019-03-20,13700,13800,13150,13400,219382,880807.0,65731891.0
2019-03-21,13400,13650,13150,13500,184920,887381.0,65731891.0
2019-03-22,13400,13550,13100,13400,180414,880807.0,65731891.0
2019-03-25,13100,13300,12950,13100,148812,861088.0,65731891.0
2019-03-26,13100,13300,13050,13050,81755,857801.0,65731891.0
2019-03-27,13150,13150,12850,12900,138712,847941.0,65731891.0
2019-03-28,13000,13000,12150,12300,279176,808502.0,65731891.0
2019-03-29,12150,12650,12150,12600,132579,828222.0,65731891.0
2019-04-01,12500,12800,12450,12700,151905,874204.0,68834962.0
2019-04-02,12750,12800,12350,12350,148302,850112.0,68834962.0
2019-04-03,12450,12700,12250,12350,131608,850112.0,68834962.0
2019-04-04,12300,12700,12300,12400,125046,853554.0,68834962.0
2019-04-05,12450,12950,12400,12700,198066,874204.0,68834962.0
2019-04-08,12850,13850,12850,13500,599042,929272.0,68834962.0
2019-04-09,13350,13850,13100,13300,233955,915505.0,68834962.0
2019-04-10,13200,13800,13200,13700,172388,943039.0,68834962.0
2019-04-11,13900,13900,13450,13700,126616,943039.0,68834962.0
2019-04-12,13650,14650,13400,14350,458167,987782.0,68834962.0
2019-04-15,14400,14800,14200,14500,235562,998107.0,68834962.0
2019-04-16,14300,14650,14100,14500,197870,998107.0,68834962.0
2019-04-17,14600,14600,14250,14300,177495,984340.0,68834962.0
2019-04-18,14200,14250,13200,13950,499882,960248.0,68834962.0
2019-04-19,13950,14200,13550,13800,177974,949922.0,68834962.0
2019-04-22,13800,14000,13300,13700,250768,945442.0,69010340.0
2019-04-23,13600,13800,13400,13600,141160,938541.0,69010340.0
2019-04-24,13650,13950,13350,13450,150162,928189.0,69010340.0
2019-04-25,13400,13650,13300,13450,101730,928189.0,69010340.0
2019-04-26,13300,13450,13200,13400,93685,924739.0,69010340.0
2019-04-29,13350,13650,13200,13450,72251,928189.0,69010340.0
2019-04-30,13350,13500,13150,13450,85892,928189.0,69010340.0
2019-05-02,13450,13950,13300,13650,157906,941991.0,69010340.0
2019-05-03,13650,13850,13550,13700,56974,945442.0,69010340.0
2019-05-07,13350,13650,13300,13550,54659,935090.0,69010340.0
2019-05-08,13400,13400,13200,13350,115050,921288.0,69010340.0
2019-05-09,13250,13600,12750,13250,221896,914387.0,69010340.0
2019-05-10,13200,13200,12850,12900,78020,890233.0,69010340.0
2019-05-13,12750,13150,12550,13000,137693,897134.0,69010340.0
2019-05-14,12800,12950,12500,12800,169837,883332.0,69010340.0
2019-05-15,12950,13000,12450,12450,148487,859179.0,69010340.0
2019-05-16,12500,12550,12200,12450,126374,859179.0,69010340.0
2019-05-17,12400,13200,12150,12450,209285,859179.0,69010340.0
2019-05-20,12400,12550,12100,12350,124540,852278.0,69010340.0
2019-05-21,12250,12400,12050,12300,102240,848827.0,69010340.0
2019-05-22,12250,12400,12100,12100,64452,835025.0,69010340.0
2019-05-23,12100,12200,11400,12100,293671,835025.0,69010340.0
2019-05-24,11950,12200,11850,12100,71937,835025.0,69010340.0
2019-05-27,12000,12400,11950,12100,50600,835025.0,69010340.0
2019-05-28,12050,12600,11800,12600,90250,869530.0,69010340.0
2019-05-29,12450,12500,12050,12050,91424,831575.0,69010340.0
2019-05-30,12050,12250,11750,12050,132493,831575.0,69010340.0
2019-05-31,11900,12200,11900,12150,161737,838476.0,69010340.0
2019-06-03,12950,13100,11900,11950,255831,824674.0,69010340.0
2019-06-04,11950,12200,11750,12150,76252,838476.0,69010340.0
2019-06-05,12300,12350,11850,11950,136214,824674.0,69010340.0
2019-06-07,11950,12650,11950,12650,202286,872981.0,69010340.0
2019-06-10,12650,12700,12350,12400,71970,855728.0,69010340.0
2019-06-11,12500,13200,12350,13100,133909,904035.0,69010340.0
2019-06-12,13200,13250,12650,12850,109911,886783.0,69010340.0
2019-06-13,12750,13400,12700,13400,161467,924739.0,69010340.0
2019-06-14,13400,13400,13050,13350,99373,921288.0,69010340.0
2019-06-17,13250,13250,13000,13000,42775,897134.0,69010340.0
2019-06-18,13000,13150,12800,12800,63948,883332.0,69010340.0
2019-06-19,12900,13100,12700,12750,102571,879882.0,69010340.0
2019-06-20,12800,13200,12550,13150,204261,907486.0,69010340.0
2019-06-21,13150,13350,12850,13350,120485,921288.0,69010340.0
2019-06-24,13300,13350,13100,13100,41625,904035.0,69010340.0
2019-06-25,13100,13250,12700,12950,91918,893684.0,69010340.0
2019-06-26,12900,13100,12750,12750,39954,879882.0,69010340.0
2019-06-27,12750,13200,12750,12850,91623,886783.0,69010340.0
