신세계(004170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-17,283271,288851,282615,285898,50939,8213748.0,18860500.0
2006-03-20,282615,287867,280974,287539,42255,8260899.0,18860500.0
2006-03-21,288194,288194,282287,282287,36377,8110015.0,18860500.0
2006-03-22,283600,283600,269813,271455,88985,7798817.0,18860500.0
2006-03-23,274081,276378,270470,270470,66257,7770526.0,18860500.0
2006-03-24,271126,279004,270470,278676,85236,8006282.0,18860500.0
2006-03-27,278676,288195,278676,287867,59199,8270329.0,18860500.0
2006-03-28,288523,290821,287538,288524,42226,8289190.0,18860500.0
2006-03-29,286882,291806,283598,288852,25228,8298620.0,18860500.0
2006-03-30,291149,291149,283600,284585,42793,8176027.0,18860500.0
2006-03-31,287210,292134,284256,290821,41232,8355202.0,18860500.0
2006-04-03,291806,296401,291806,295417,77122,8487225.0,18860500.0
2006-04-04,290821,294758,288523,288852,80897,8298620.0,18860500.0
2006-04-05,289507,291148,285569,285898,63442,8213748.0,18860500.0
2006-04-06,288851,291806,286554,290165,82402,8336341.0,18860500.0
2006-04-07,290164,295088,286882,295088,52176,8477795.0,18860500.0
2006-04-10,291149,294760,287867,292791,57753,8411783.0,18860500.0
2006-04-11,295088,295088,288195,291478,46310,8374062.0,18860500.0
2006-04-12,293447,293447,289508,292134,29879,8392922.0,18860500.0
2006-04-13,290164,295744,289180,294760,52826,8468364.0,18860500.0
2006-04-14,292134,294760,290164,294432,39300,8458934.0,18860500.0
2006-04-17,295416,300340,293774,296401,51660,8515516.0,18860500.0
2006-04-18,295416,298370,293119,296730,48421,8524946.0,18860500.0
2006-04-19,298699,299355,287538,289508,63162,8317480.0,18860500.0
2006-04-20,288851,291477,282943,282944,86955,8128876.0,18860500.0
2006-04-21,283599,290821,283599,286554,104107,8232608.0,18860500.0
2006-04-24,290164,290164,286225,288195,45339,8279760.0,18860500.0
2006-04-25,290821,299026,290164,299027,69807,8590958.0,18860500.0
2006-04-26,298370,301981,296401,301653,55704,8666400.0,18860500.0
2006-04-27,301324,301981,296401,301981,30435,8675830.0,18860500.0
2006-04-28,301325,311828,294760,302638,95882,8694690.0,18860500.0
2006-05-02,308218,308546,296073,301325,59717,8656970.0,18860500.0
2006-05-03,297384,302637,296073,296730,50365,8524946.0,18860500.0
2006-05-04,298699,304935,296729,297058,98564,8534376.0,18860500.0
2006-05-08,303950,306576,301981,303951,62202,8732412.0,18860500.0
2006-05-09,302309,308218,295744,302966,51968,8704121.0,18860500.0
2006-05-10,301981,301981,296729,301325,30318,8656970.0,18860500.0
2006-05-11,301325,306248,300668,305920,57476,8788993.0,18860500.0
2006-05-12,304935,307889,300012,300012,34198,8619248.0,18860500.0
2006-05-15,300340,305920,295416,301981,55596,8675830.0,18860500.0
2006-05-16,303294,305920,290491,295417,51151,8487225.0,18860500.0
2006-05-17,297057,297057,285569,287539,66624,8260899.0,18860500.0
2006-05-18,283271,286554,276378,276379,60650,7940270.0,18860500.0
2006-05-19,279661,288522,277035,283272,53045,8138306.0,18860500.0
2006-05-22,293118,303621,282943,301981,135208,8675830.0,18860500.0
2006-05-23,295416,298699,289836,291150,105970,8364632.0,18860500.0
2006-05-24,291149,301981,290821,301981,104106,8675830.0,18860500.0
2006-05-25,298042,311500,296401,309859,132345,8902156.0,18860500.0
2006-05-26,309859,312156,302966,305264,67842,8770132.0,18860500.0
2006-05-29,307889,309202,300668,300997,38377,8647539.0,18860500.0
2006-05-30,302966,305592,286225,286226,54355,8223178.0,18860500.0
2006-06-01,289180,295416,282615,282615,53665,8119445.0,18860500.0
2006-06-02,288194,288194,282615,286882,49197,8242038.0,18860500.0
2006-06-05,285569,289180,278019,280974,43897,8072294.0,18860500.0
2006-06-07,276706,283600,276050,276050,45800,7930840.0,18860500.0
2006-06-08,273752,279004,266531,266531,81049,7657363.0,18860500.0
2006-06-09,269157,270140,265218,267516,84340,7685654.0,18860500.0
2006-06-12,269813,280317,266203,280318,42493,8053434.0,18860500.0
2006-06-13,278676,284912,276378,280974,73582,8072294.0,18860500.0
2006-06-14,282287,293119,273424,286226,44769,8223178.0,18860500.0
2006-06-15,293118,295415,279661,290493,50634,8345771.0,18860500.0
2006-06-16,294431,295416,289180,294104,37264,8449504.0,18860500.0
2006-06-19,289508,294103,282287,288852,34542,8298620.0,18860500.0
2006-06-20,288851,288851,282615,282615,21146,8119445.0,18860500.0
2006-06-21,281630,284256,276050,276379,27646,7940270.0,18860500.0
2006-06-22,279004,281957,278348,279661,31692,8034573.0,18860500.0
2006-06-23,278348,279661,273424,279333,17143,8025143.0,18860500.0
2006-06-26,279332,283271,276705,279333,18667,8025143.0,18860500.0
2006-06-27,279989,291804,279989,291806,38388,8383492.0,18860500.0
2006-06-28,290164,296073,288195,296073,57338,8506086.0,18860500.0
2006-06-29,298042,307561,296729,306577,85052,8807854.0,18860500.0
2006-06-30,308873,311828,302308,311829,58696,8958738.0,18860500.0
2006-07-03,311828,311828,302309,307233,32431,8826714.0,18860500.0
2006-07-04,308546,308546,297714,297714,26757,8553237.0,18860500.0
2006-07-05,295416,308546,294760,301653,25677,8666400.0,18860500.0
2006-07-06,299683,307233,296401,297058,32789,8534376.0,18860500.0
2006-07-07,305263,306905,299027,304279,27162,8741842.0,18860500.0
2006-07-10,307233,315439,297714,315439,43498,9062470.0,18860500.0
2006-07-11,315439,315767,309531,315111,32012,9053040.0,18860500.0
2006-07-12,316752,322987,315111,315111,46830,9053040.0,18860500.0
2006-07-13,315767,322332,305592,315111,62613,9053040.0,18860500.0
2006-07-14,314454,319050,301981,313798,57450,9015319.0,18860500.0
2006-07-18,315111,315111,307233,310516,43661,8921016.0,18860500.0
2006-07-19,310515,310515,298370,300340,41844,8628679.0,18860500.0
2006-07-20,305263,306248,296073,303951,73990,8732412.0,18860500.0
2006-07-21,298042,301325,297386,298699,26385,8581528.0,18860500.0
2006-07-24,295744,298042,292134,295417,43889,8487225.0,18860500.0
2006-07-25,303622,306905,300668,302638,50941,8694690.0,18860500.0
2006-07-26,302636,308546,302636,305920,41468,8788993.0,18860500.0
2006-07-27,305263,305263,301653,301653,34363,8666400.0,18860500.0
2006-07-28,299683,301651,297714,300997,43767,8647539.0,18860500.0
2006-07-31,305592,314454,304279,309859,61255,8902156.0,18860500.0
2006-08-01,313141,321347,312485,315439,51040,9062470.0,18860500.0
2006-08-02,319050,321347,311500,321348,23696,9232215.0,18860500.0
2006-08-03,322004,322004,314782,317081,26409,9109622.0,18860500.0
2006-08-04,315111,321347,314782,321348,23413,9232215.0,18860500.0
2006-08-07,321675,321675,314454,315111,30784,9053040.0,18860500.0
2006-08-08,314782,321347,313469,321348,28019,9232215.0,18860500.0
2006-08-09,321019,322988,316095,322989,25775,9279366.0,18860500.0
2006-08-10,322660,322660,313141,315111,37304,9053040.0,18860500.0
2006-08-11,319378,320362,310843,311500,41332,8949307.0,18860500.0
2006-08-14,313469,315111,306576,306577,29465,8807854.0,18860500.0
2006-08-16,311828,321347,309859,318394,48535,9147342.0,18860500.0
2006-08-17,321675,321675,314782,315111,29439,9053040.0,18860500.0
2006-08-18,315111,317737,310844,311172,25004,8939877.0,18860500.0
2006-08-21,309202,313798,303622,304607,34354,8751272.0,18860500.0
2006-08-22,305920,308546,304279,305920,56069,8788993.0,18860500.0
2006-08-23,306248,306248,300996,302638,44566,8694690.0,18860500.0
2006-08-24,301325,303949,298699,299356,30807,8600388.0,18860500.0
2006-08-25,300012,305263,300012,301981,34829,8675830.0,18860500.0
2006-08-28,302966,305920,302636,305920,19364,8788993.0,18860500.0
2006-08-29,306576,311172,304934,311172,34074,8939877.0,18860500.0
2006-08-30,313798,313798,308546,308546,23580,8864435.0,18860500.0
2006-08-31,308546,316424,307889,313142,42731,8996458.0,18860500.0
2006-09-01,311828,316095,311828,314126,21999,9024749.0,18860500.0
2006-09-04,311828,314126,306905,307233,29828,8826714.0,18860500.0
2006-09-05,308218,309529,304279,305920,23801,8788993.0,18860500.0
2006-09-06,306248,308874,305920,305920,25741,8788993.0,18860500.0
2006-09-07,302966,315767,302966,305920,37280,8788993.0,18860500.0
2006-09-08,312485,315439,309202,311172,32711,8939877.0,18860500.0
2006-09-11,312156,315439,306248,308218,33995,8855005.0,18860500.0
2006-09-12,308218,316095,308218,315111,32239,9053040.0,18860500.0
2006-09-13,312485,314782,306247,306577,44448,8807854.0,18860500.0
2006-09-14,305263,310187,305263,310188,71732,8911586.0,18860500.0
2006-09-15,307561,311172,305592,310516,26990,8921016.0,18860500.0
2006-09-18,310515,316752,308546,315768,39801,9071900.0,18860500.0
2006-09-19,318393,322332,315767,321676,73457,9241645.0,18860500.0
2006-09-20,318065,322660,318065,321676,33865,9241645.0,18860500.0
2006-09-21,323645,325286,319049,325287,37175,9345378.0,18860500.0
2006-09-22,325614,325614,317080,321676,22649,9241645.0,18860500.0
2006-09-25,322004,326927,322004,324958,41820,9335948.0,18860500.0
2006-09-26,324958,326599,321347,324958,25065,9335948.0,18860500.0
2006-09-27,324958,326927,318721,322661,36939,9269936.0,18860500.0
2006-09-28,322988,325614,320362,324958,26647,9335948.0,18860500.0
2006-09-29,325943,326599,321675,321676,34306,9241645.0,18860500.0
2006-10-02,322332,322988,318393,319050,34347,9166203.0,18860500.0
2006-10-04,321019,323645,315767,317737,28548,9128482.0,18860500.0
2006-10-09,313141,319376,313141,317081,68051,9109622.0,18860500.0
2006-10-10,315767,324630,315111,321676,42312,9241645.0,18860500.0
2006-10-11,322004,325614,319706,325615,33351,9354808.0,18860500.0
2006-10-12,326271,327256,322988,326271,55055,9373668.0,18860500.0
2006-10-13,326927,332836,325614,331523,65748,9524552.0,18860500.0
2006-10-16,328240,328897,323645,326928,51098,9392529.0,18860500.0
2006-10-17,324958,326271,322988,324958,24940,9335948.0,18860500.0
2006-10-18,324630,332179,322004,331523,40737,9524552.0,18860500.0
2006-10-19,330866,332836,326927,332836,20748,9562274.0,18860500.0
2006-10-20,328240,344652,328240,344653,40641,9901762.0,18860500.0
2006-10-23,344652,344652,339400,342027,44183,9826320.0,18860500.0
2006-10-24,346622,355812,342026,351218,59433,10090368.0,18860500.0
2006-10-25,348591,354500,348591,353844,26513,10165810.0,18860500.0
2006-10-26,351217,353843,341370,341370,51835,9807460.0,18860500.0
2006-10-27,341370,343996,338087,340714,36174,9788600.0,18860500.0
2006-10-30,339400,346622,338744,343340,25997,9864042.0,18860500.0
2006-10-31,341369,357782,341369,356469,29044,10241252.0,18860500.0
2006-11-01,356469,368286,355156,366317,50142,10524159.0,18860500.0
2006-11-02,369599,369599,359095,359095,26891,10316694.0,18860500.0
2006-11-03,357782,358438,353843,355813,27766,10222391.0,18860500.0
2006-11-06,353187,355156,345965,351874,46486,10109228.0,18860500.0
2006-11-07,355812,355812,347935,351874,31515,10109228.0,18860500.0
2006-11-08,349248,353187,348591,350561,22729,10071507.0,18860500.0
2006-11-09,346622,347278,342026,344653,84287,9901762.0,18860500.0
2006-11-10,344652,345965,343339,344653,54030,9901762.0,18860500.0
2006-11-13,344652,344652,339400,342683,27071,9845181.0,18860500.0
2006-11-14,342683,344652,340713,344653,36958,9901762.0,18860500.0
2006-11-15,344652,345965,342026,342027,41272,9826320.0,18860500.0
2006-11-16,342683,345309,342026,344653,35028,9901762.0,18860500.0
2006-11-17,343339,345309,342026,344653,28183,9901762.0,18860500.0
2006-11-20,343339,344652,342683,344653,30596,9901762.0,18860500.0
2006-11-21,344652,344652,343339,344653,20983,9901762.0,18860500.0
2006-11-22,344652,351874,343996,351874,58996,10109228.0,18860500.0
2006-11-23,349904,354500,348591,353844,25397,10165810.0,18860500.0
2006-11-24,355156,361064,352530,355813,36373,10222391.0,18860500.0
2006-11-27,354500,368286,353843,367630,58144,10561880.0,18860500.0
2006-11-28,366973,375507,365003,372881,87509,10712764.0,18860500.0
2006-11-29,372881,384698,368942,380759,69904,10939090.0,18860500.0
2006-11-30,381415,392575,379446,391919,67156,11259718.0,18860500.0
2006-12-01,391919,391919,381415,385355,34280,11071114.0,18860500.0
2006-12-04,376820,378133,364347,364347,54171,10467578.0,18860500.0
2006-12-05,370255,379446,366973,372881,35484,10712764.0,18860500.0
2006-12-06,368286,372224,365003,369599,25874,10618462.0,18860500.0
2006-12-07,365660,369599,361064,366973,61618,10543020.0,18860500.0
2006-12-08,361721,365003,354499,358439,71682,10297833.0,18860500.0
2006-12-11,353843,355812,353187,353844,51026,10165810.0,18860500.0
2006-12-12,354500,359095,353843,354500,30078,10184670.0,18860500.0
2006-12-13,352530,366973,350561,363691,72904,10448717.0,18860500.0
2006-12-14,360408,368942,358438,364347,106644,10467578.0,18860500.0
2006-12-15,366316,372881,364347,370912,42556,10656182.0,18860500.0
2006-12-18,370912,378789,370912,376820,37727,10825927.0,18860500.0
2006-12-19,374194,377476,372225,374194,25713,10750485.0,18860500.0
2006-12-20,369599,379446,369599,377477,41806,10844788.0,18860500.0
2006-12-21,379446,380759,377476,379446,28895,10901369.0,18860500.0
2006-12-22,380759,383385,380759,382072,41617,10976811.0,18860500.0
2006-12-26,378789,380759,372225,377477,39837,10844788.0,18860500.0
2006-12-27,380759,382728,374194,380759,23849,10939090.0,18860500.0
2006-12-28,378789,380759,375507,380759,34571,10939090.0,18860500.0
2007-01-02,376163,381415,374194,378133,20158,10863648.0,18860500.0
2007-01-03,377476,377476,364347,364347,66354,10467578.0,18860500.0
2007-01-04,361064,364347,350561,354500,91400,10184670.0,18860500.0
2007-01-05,353843,361064,353187,361065,93111,10373275.0,18860500.0
2007-01-08,360408,360408,353187,354500,66478,10184670.0,18860500.0
2007-01-09,355812,357782,352530,354500,67194,10184670.0,18860500.0
2007-01-10,352530,361064,350561,357126,36427,10260112.0,18860500.0
2007-01-11,355812,367629,355812,364347,55861,10467578.0,18860500.0
2007-01-12,367629,375507,365660,373538,50548,10731624.0,18860500.0
2007-01-15,373537,377476,366973,377477,57667,10844788.0,18860500.0
2007-01-16,374850,380102,372224,379446,29390,10901369.0,18860500.0
2007-01-17,379446,379446,370255,372225,35940,10693904.0,18860500.0
2007-01-18,370912,374194,367629,374194,23247,10750485.0,18860500.0
2007-01-19,366973,370255,362377,366973,80312,10543020.0,18860500.0
2007-01-22,369599,369599,356469,360408,56426,10354414.0,18860500.0
2007-01-23,357125,361064,355156,361065,34578,10373275.0,18860500.0
2007-01-24,361064,368286,359751,367630,29914,10561880.0,18860500.0
2007-01-25,376163,376163,369599,369599,42805,10618462.0,18860500.0
2007-01-26,362377,368942,359751,361721,41983,10392136.0,18860500.0
2007-01-29,364347,364347,355812,356469,26339,10241252.0,18860500.0
2007-01-30,356469,359751,354499,358439,44245,10297833.0,18860500.0
2007-01-31,359751,363690,355812,358439,32221,10297833.0,18860500.0
2007-02-01,359095,368286,359095,364347,35221,10467578.0,18860500.0
2007-02-02,368286,370255,364347,368943,67054,10599601.0,18860500.0
2007-02-05,368942,371568,363690,367630,35325,10561880.0,18860500.0
2007-02-06,367629,367629,357125,364347,74754,10467578.0,18860500.0
2007-02-07,360408,366973,358438,363034,37963,10429856.0,18860500.0
2007-02-08,361064,365003,358438,364347,48743,10467578.0,18860500.0
2007-02-09,360408,364347,359095,359752,35816,10335554.0,18860500.0
2007-02-12,356469,361064,354500,361065,40796,10373275.0,18860500.0
2007-02-13,356469,367629,356469,364347,40545,10467578.0,18860500.0
2007-02-14,365660,367629,363034,363691,60261,10448717.0,18860500.0
2007-02-15,362377,363034,356469,357126,69166,10260112.0,18860500.0
2007-02-16,354500,357125,351217,353844,49005,10165810.0,18860500.0
2007-02-20,354500,355156,349904,349905,56121,10052646.0,18860500.0
2007-02-21,349904,353843,348591,352531,54955,10128088.0,18860500.0
2007-02-22,352530,355156,348591,351874,75073,10109228.0,18860500.0
2007-02-23,353187,354500,349904,349905,72445,10052646.0,18860500.0
2007-02-26,349904,356469,349904,356469,31202,10241252.0,18860500.0
2007-02-27,353843,359095,351217,355813,41665,10222391.0,18860500.0
2007-02-28,347935,356469,346622,355813,59918,10222391.0,18860500.0
2007-03-02,355812,363034,353843,361065,58455,10373275.0,18860500.0
2007-03-05,357782,357782,345309,345309,58663,9920623.0,18860500.0
2007-03-06,345965,351217,345965,347935,52499,9996065.0,18860500.0
2007-03-07,349904,350561,344652,349248,51980,10033786.0,18860500.0
2007-03-08,347935,358438,347935,356469,58570,10241252.0,18860500.0
2007-03-09,360408,360408,349904,354500,37812,10184670.0,18860500.0
2007-03-12,354500,355156,347935,347935,58922,9996065.0,18860500.0
2007-03-13,348591,349904,345965,345966,51628,9939484.0,18860500.0
2007-03-14,343339,343996,339400,340714,88285,9788600.0,18860500.0
2007-03-15,341370,345309,341370,343996,37912,9882902.0,18860500.0
2007-03-16,344652,344652,340713,341370,31982,9807460.0,18860500.0
2007-03-19,340713,352530,340713,352531,56066,10128088.0,18860500.0
2007-03-20,354500,356469,351217,355156,49022,10203530.0,18860500.0
2007-03-21,354500,355812,348591,353187,28955,10146949.0,18860500.0
2007-03-22,351217,355812,346622,348592,43172,10014926.0,18860500.0
2007-03-23,350561,350561,345309,347935,20858,9996065.0,18860500.0
2007-03-26,347935,349904,345309,347935,21906,9996065.0,18860500.0
2007-03-27,345309,355156,343995,353187,56228,10146949.0,18860500.0
2007-03-28,354500,357782,347935,351218,31689,10090368.0,18860500.0
2007-03-29,352530,355812,348591,355156,30800,10203530.0,18860500.0
2007-03-30,357782,357782,351874,354500,24699,10184670.0,18860500.0
2007-04-02,351217,366973,351217,366317,70333,10524159.0,18860500.0
2007-04-03,365003,378789,361064,374851,94204,10769346.0,18860500.0
2007-04-04,374194,376820,370255,371569,50174,10675043.0,18860500.0
2007-04-05,369599,372225,363690,365004,35108,10486438.0,18860500.0
2007-04-06,365003,371568,365003,370256,29624,10637322.0,18860500.0
2007-04-09,371568,374194,368942,370256,36693,10637322.0,18860500.0
2007-04-10,370912,370912,364347,366973,45913,10543020.0,18860500.0
2007-04-11,370912,370912,365003,367630,31988,10561880.0,18860500.0
2007-04-12,370912,376163,368942,375507,73157,10788206.0,18860500.0
2007-04-13,374194,374850,370255,370912,58796,10656182.0,18860500.0
2007-04-16,374194,379446,370912,378133,61778,10863648.0,18860500.0
2007-04-17,380759,401766,380759,399797,131400,11486044.0,18860500.0
2007-04-18,402423,403736,392575,395202,43427,11354021.0,18860500.0
