동성코퍼레이션(102260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-09-17,5940,5960,5850,5900,60486,268125.0,45444970.0
2018-09-18,5870,5910,5840,5870,27312,266762.0,45444970.0
2018-09-19,5880,5900,5810,5870,56537,266762.0,45444970.0
2018-09-20,5900,5900,5800,5860,61166,266308.0,45444970.0
2018-09-21,5870,5870,5810,5820,40989,264490.0,45444970.0
2018-09-27,5800,5890,5790,5870,50679,266762.0,45444970.0
2018-09-28,5800,5970,5800,5930,33986,269489.0,45444970.0
2018-10-01,5950,5950,5800,5840,59222,265399.0,45444970.0
2018-10-02,5820,5930,5820,5900,67618,268125.0,45444970.0
2018-10-04,5890,6220,5770,5800,241038,263581.0,45444970.0
2018-10-05,5800,5820,5620,5700,186818,259036.0,45444970.0
2018-10-08,5650,5790,5640,5790,34404,263126.0,45444970.0
2018-10-10,5730,5790,5550,5690,104448,258582.0,45444970.0
2018-10-11,5510,5680,5370,5450,165325,247675.0,45444970.0
2018-10-12,5270,5490,5270,5440,46052,247221.0,45444970.0
2018-10-15,5380,5580,5370,5430,62411,246766.0,45444970.0
2018-10-16,5430,5520,5420,5500,31040,249947.0,45444970.0
2018-10-17,5500,5590,5460,5520,35386,250856.0,45444970.0
2018-10-18,5580,5650,5300,5450,110706,247675.0,45444970.0
2018-10-19,5300,5380,5250,5320,216293,241767.0,45444970.0
2018-10-22,5320,5450,5300,5390,34495,244948.0,45444970.0
2018-10-23,5450,5480,5350,5420,54184,246312.0,45444970.0
2018-10-24,5390,5440,5210,5350,50681,243131.0,45444970.0
2018-10-25,5210,5350,5200,5310,51311,241313.0,45444970.0
2018-10-26,5310,5370,5150,5250,49967,238586.0,45444970.0
2018-10-29,5120,5240,5060,5180,111215,235405.0,45444970.0
2018-10-30,5050,5180,5000,5100,112162,231769.0,45444970.0
2018-10-31,5060,5250,4980,5210,84087,236768.0,45444970.0
2018-11-01,5180,5280,5120,5220,38344,237223.0,45444970.0
2018-11-02,5220,5340,5190,5310,52019,241313.0,45444970.0
2018-11-05,5290,5310,5200,5310,28665,241313.0,45444970.0
2018-11-06,5310,5450,5300,5440,90733,247221.0,45444970.0
2018-11-07,5440,5530,5330,5460,55285,248130.0,45444970.0
2018-11-08,5480,5600,5480,5500,42331,249947.0,45444970.0
2018-11-09,5600,5600,5470,5510,66073,250402.0,45444970.0
2018-11-12,5500,5560,5460,5550,22277,252220.0,45444970.0
2018-11-13,5500,5500,5310,5400,73416,245403.0,45444970.0
2018-11-14,5400,5480,5380,5480,19678,249038.0,45444970.0
2018-11-15,5470,5470,5180,5310,107781,241313.0,45444970.0
2018-11-16,5310,5380,5210,5260,35687,239041.0,45444970.0
2018-11-19,5210,5430,5210,5430,72929,246766.0,45444970.0
2018-11-20,5400,5440,5330,5430,28627,246766.0,45444970.0
2018-11-21,5350,5470,5300,5470,24251,248584.0,45444970.0
2018-11-22,5470,5480,5390,5470,39838,248584.0,45444970.0
2018-11-23,5470,5470,5360,5440,25895,247221.0,45444970.0
2018-11-26,5440,5480,5350,5430,28735,246766.0,45444970.0
2018-11-27,5430,5470,5380,5400,13425,245403.0,45444970.0
2018-11-28,5380,5450,5350,5450,56829,247675.0,45444970.0
2018-11-29,5500,5500,5380,5450,19163,247675.0,45444970.0
2018-11-30,5410,5470,5330,5420,45117,246312.0,45444970.0
2018-12-03,5420,5490,5380,5380,32500,244494.0,45444970.0
2018-12-04,5400,5400,5280,5320,26066,241767.0,45444970.0
2018-12-05,5230,5300,5200,5250,57509,238586.0,45444970.0
2018-12-06,5220,5340,5160,5230,35924,237677.0,45444970.0
2018-12-07,5200,5290,5170,5230,29446,237677.0,45444970.0
2018-12-10,5170,5230,5060,5230,48613,237677.0,45444970.0
2018-12-11,5160,5230,5060,5070,51237,230406.0,45444970.0
2018-12-12,5070,5150,5010,5150,30326,234042.0,45444970.0
2018-12-13,5080,5250,5080,5250,38078,238586.0,45444970.0
2018-12-14,5210,5310,5210,5220,67152,237223.0,45444970.0
2018-12-17,5220,5280,5120,5240,25460,238132.0,45444970.0
2018-12-18,5230,5230,5090,5210,62812,236768.0,45444970.0
2018-12-19,5130,5210,5120,5130,22389,233133.0,45444970.0
2018-12-20,5130,5170,5040,5170,51952,234950.0,45444970.0
2018-12-21,5090,5130,5040,5100,81507,231769.0,45444970.0
2018-12-24,5050,5130,4955,4955,124473,225180.0,45444970.0
2018-12-26,4915,4955,4780,4790,152150,217681.0,45444970.0
2018-12-27,4850,4950,4780,4950,48037,224953.0,45444970.0
2018-12-28,4910,5180,4910,5130,68140,233133.0,45444970.0
2019-01-02,5100,5190,5060,5120,24618,232678.0,45444970.0
2019-01-03,5120,5200,5060,5060,57270,229952.0,45444970.0
2019-01-04,5000,5100,4955,5030,53308,228588.0,45444970.0
2019-01-07,5040,5120,4955,5120,31363,232678.0,45444970.0
2019-01-08,5240,5240,5000,5140,36394,233587.0,45444970.0
2019-01-09,5090,5130,5010,5060,41949,229952.0,45444970.0
2019-01-10,5060,5110,5040,5110,16952,232224.0,45444970.0
2019-01-11,5120,5130,5000,5090,45437,231315.0,45444970.0
2019-01-14,5090,5120,4985,5090,55811,231315.0,45444970.0
2019-01-15,5090,5100,5020,5080,32273,230860.0,45444970.0
2019-01-16,5090,5100,5030,5100,39177,231769.0,45444970.0
2019-01-17,5100,5110,5050,5080,27149,230860.0,45444970.0
2019-01-18,5120,5150,5060,5080,47419,230860.0,45444970.0
2019-01-21,5080,5130,5040,5080,38872,230860.0,45444970.0
2019-01-22,5110,5130,5040,5070,34651,230406.0,45444970.0
2019-01-23,5070,5140,5070,5100,45555,231769.0,45444970.0
2019-01-24,5110,5270,5110,5240,90882,238132.0,45444970.0
2019-01-25,5240,5290,5180,5280,40711,239949.0,45444970.0
2019-01-28,5310,5310,5150,5250,37982,238586.0,45444970.0
2019-01-29,5210,5250,5160,5250,32701,238586.0,45444970.0
2019-01-30,5210,5250,5150,5170,69860,234950.0,45444970.0
2019-01-31,5180,5270,5160,5200,41918,236314.0,45444970.0
2019-02-01,5220,5340,5170,5300,49541,240858.0,45444970.0
2019-02-07,5300,5350,5210,5290,71716,240404.0,45444970.0
2019-02-08,5280,5290,5240,5270,18657,239495.0,45444970.0
2019-02-11,5270,5310,5210,5290,38449,240404.0,45444970.0
2019-02-12,5290,5290,5170,5220,32671,237223.0,45444970.0
2019-02-13,5230,5260,5170,5170,71586,234950.0,45444970.0
2019-02-14,5200,5440,5160,5300,226660,240858.0,45444970.0
2019-02-15,5300,5320,5250,5310,74922,241313.0,45444970.0
2019-02-18,5310,5370,5250,5310,59723,241313.0,45444970.0
2019-02-19,5360,5360,5270,5310,74272,241313.0,45444970.0
2019-02-20,5310,5390,5280,5370,53760,244039.0,45444970.0
2019-02-21,5370,5520,5320,5460,105337,248130.0,45444970.0
2019-02-22,5470,5600,5440,5580,94933,253583.0,45444970.0
2019-02-25,5600,5600,5490,5560,83834,252674.0,45444970.0
2019-02-26,5560,5630,5530,5560,72971,252674.0,45444970.0
2019-02-27,5590,5600,5520,5570,33579,253128.0,45444970.0
2019-02-28,5600,5600,5420,5420,80095,246312.0,45444970.0
2019-03-04,5400,5580,5360,5570,98394,253128.0,45444970.0
2019-03-05,5600,5600,5470,5580,44214,253583.0,45444970.0
2019-03-06,5590,5720,5520,5690,97883,258582.0,45444970.0
2019-03-07,5730,5750,5660,5730,79603,260400.0,45444970.0
2019-03-08,5730,5730,5610,5710,64070,259491.0,45444970.0
2019-03-11,5750,5750,5620,5660,54051,257219.0,45444970.0
2019-03-12,5660,5680,5540,5650,53027,256764.0,45444970.0
2019-03-13,5670,5670,5560,5630,42804,255855.0,45444970.0
2019-03-14,5600,5780,5580,5780,79924,262672.0,45444970.0
2019-03-15,5800,5800,5660,5750,68390,261309.0,45444970.0
2019-03-18,5750,5790,5700,5750,53351,261309.0,45444970.0
2019-03-19,5760,5760,5660,5750,52159,261309.0,45444970.0
2019-03-20,5840,5850,5630,5720,60950,259945.0,45444970.0
2019-03-21,5700,5710,5650,5700,43977,259036.0,45444970.0
2019-03-22,5650,5690,5460,5530,109852,251311.0,45444970.0
2019-03-25,5420,5490,5300,5330,94684,242222.0,45444970.0
2019-03-26,5340,5590,5270,5500,115521,249947.0,45444970.0
2019-03-27,5500,5510,5370,5470,40942,248584.0,45444970.0
2019-03-28,5470,5470,5290,5370,68962,244039.0,45444970.0
2019-03-29,5370,5370,5250,5310,50494,241313.0,45444970.0
2019-04-01,5310,5410,5250,5350,40139,243131.0,45444970.0
2019-04-02,5330,5410,5320,5400,23402,245403.0,45444970.0
2019-04-03,5400,5450,5340,5420,45840,246312.0,45444970.0
2019-04-04,5380,5440,5360,5420,45971,246312.0,45444970.0
2019-04-05,5380,5440,5340,5440,38101,247221.0,45444970.0
2019-04-08,5400,5440,5350,5360,30150,243585.0,45444970.0
2019-04-09,5340,5400,5310,5310,26692,241313.0,45444970.0
2019-04-10,5270,5350,5270,5300,18300,240858.0,45444970.0
2019-04-11,5270,5340,5270,5330,45338,242222.0,45444970.0
2019-04-12,5360,5360,5230,5230,87896,237677.0,45444970.0
2019-04-15,5320,5850,5250,5700,717787,259036.0,45444970.0
2019-04-16,5610,5630,5340,5490,288279,249493.0,45444970.0
2019-04-17,5490,5510,5390,5450,98004,247675.0,45444970.0
2019-04-18,5470,5540,5380,5540,87727,251765.0,45444970.0
2019-04-19,5500,5520,5380,5520,95285,250856.0,45444970.0
2019-04-22,5460,5650,5460,5600,82831,254492.0,45444970.0
2019-04-23,5600,5680,5500,5630,54373,255855.0,45444970.0
2019-04-24,5600,5720,5580,5660,62699,257219.0,45444970.0
2019-04-25,5600,5700,5590,5630,45897,255855.0,45444970.0
2019-04-26,5600,5670,5550,5650,42169,256764.0,45444970.0
2019-04-29,5680,5680,5510,5600,60479,254492.0,45444970.0
2019-04-30,5610,5640,5510,5640,53140,256310.0,45444970.0
2019-05-02,5650,5730,5600,5730,47398,260400.0,45444970.0
2019-05-03,5740,5780,5660,5760,48747,261763.0,45444970.0
2019-05-07,5750,5750,5630,5710,48009,259491.0,45444970.0
2019-05-08,5630,5720,5620,5710,44891,259491.0,45444970.0
2019-05-09,5710,5720,5530,5680,119843,258127.0,45444970.0
2019-05-10,5630,5690,5570,5650,40224,256764.0,45444970.0
2019-05-13,5650,5660,5540,5540,44171,251765.0,45444970.0
2019-05-14,5500,5640,5490,5640,30667,256310.0,45444970.0
2019-05-15,5670,6070,5610,5930,627470,269489.0,45444970.0
2019-05-16,5860,6220,5770,5980,765901,271761.0,45444970.0
2019-05-17,6100,6120,5760,5920,261126,269034.0,45444970.0
2019-05-20,5870,6010,5770,5890,119049,267671.0,45444970.0
2019-05-21,5900,5920,5790,5920,77935,269034.0,45444970.0
2019-05-22,5870,5930,5810,5920,66646,269034.0,45444970.0
2019-05-23,5920,5960,5820,5860,35524,266308.0,45444970.0
2019-05-24,5790,5860,5650,5830,60786,264944.0,45444970.0
2019-05-27,5900,5900,5690,5710,39522,259491.0,45444970.0
2019-05-28,5710,5830,5680,5790,42088,263126.0,45444970.0
2019-05-29,5790,5850,5610,5650,67543,256764.0,45444970.0
2019-05-30,5650,5700,5560,5650,71867,256764.0,45444970.0
2019-05-31,5650,5880,5570,5730,161729,260400.0,45444970.0
2019-06-03,5700,5800,5610,5610,93188,254946.0,45444970.0
2019-06-04,5560,5690,5520,5670,50625,257673.0,45444970.0
2019-06-05,5680,5730,5550,5650,118123,256764.0,45444970.0
2019-06-07,5620,5810,5620,5790,79774,263126.0,45444970.0
2019-06-10,5790,5870,5790,5830,28776,264944.0,45444970.0
2019-06-11,5870,5900,5800,5900,37880,268125.0,45444970.0
2019-06-12,5880,5900,5790,5860,33121,266308.0,45444970.0
2019-06-13,5810,5960,5810,5870,206592,266762.0,45444970.0
2019-06-14,5870,5940,5860,5920,40511,269034.0,45444970.0
2019-06-17,5920,5950,5820,5950,40078,270398.0,45444970.0
2019-06-18,5910,5910,5700,5700,48789,259036.0,45444970.0
2019-06-19,5750,5800,5660,5700,61406,259036.0,45444970.0
2019-06-20,5700,5830,5620,5830,39664,264944.0,45444970.0
2019-06-21,5850,5910,5710,5860,56050,266308.0,45444970.0
2019-06-24,5880,5920,5820,5890,29816,267671.0,45444970.0
2019-06-25,5910,5910,5820,5910,27593,268580.0,45444970.0
2019-06-26,5910,5990,5830,5960,65861,270852.0,45444970.0
2019-06-27,5900,5980,5790,5900,55683,268125.0,45444970.0
2019-06-28,5790,5920,5790,5900,26143,268125.0,45444970.0
2019-07-01,5900,5920,5820,5910,27932,268580.0,45444970.0
2019-07-02,5910,5920,5830,5910,32281,268580.0,45444970.0
2019-07-03,5950,5950,5730,5750,72032,261309.0,45444970.0
2019-07-04,5820,5830,5750,5770,20109,262217.0,45444970.0
2019-07-05,5760,5830,5760,5810,24093,264035.0,45444970.0
2019-07-08,5830,5830,5630,5630,37831,255855.0,45444970.0
2019-07-09,5690,5700,5490,5640,68308,256310.0,45444970.0
2019-07-10,5590,5740,5570,5730,45884,260400.0,45444970.0
2019-07-11,5760,5770,5640,5750,43258,261309.0,45444970.0
2019-07-12,5750,5750,5630,5710,45779,259491.0,45444970.0
2019-07-15,5680,5750,5570,5730,34976,260400.0,45444970.0
2019-07-16,5650,5710,5500,5500,82178,249947.0,45444970.0
2019-07-17,5520,5620,5330,5620,81287,255401.0,45444970.0
2019-07-18,5570,5610,5510,5580,24402,253583.0,45444970.0
2019-07-19,5580,5650,5520,5650,29428,256764.0,45444970.0
2019-07-22,5650,5670,5540,5670,19836,257673.0,45444970.0
2019-07-23,5680,5680,5450,5620,56779,255401.0,45444970.0
2019-07-24,5600,5620,5520,5610,25067,254946.0,45444970.0
2019-07-25,5560,5560,5400,5550,70702,252220.0,45444970.0
2019-07-26,5500,5580,5420,5580,45600,253583.0,45444970.0
2019-07-29,5500,5550,5400,5550,61951,252220.0,45444970.0
2019-07-30,5540,5600,5440,5600,60534,254492.0,45444970.0
2019-07-31,5600,5600,5450,5450,44398,247675.0,45444970.0
2019-08-01,5470,5500,5380,5440,29634,247221.0,45444970.0
2019-08-02,5330,5480,5330,5460,16709,248130.0,45444970.0
2019-08-05,5460,5480,5210,5430,70409,246766.0,45444970.0
2019-08-06,5250,5390,5170,5340,67231,242676.0,45444970.0
2019-08-07,5210,5350,5190,5270,60397,239495.0,45444970.0
2019-08-08,5220,5320,5210,5320,67039,241767.0,45444970.0
2019-08-09,5330,5350,5250,5340,47357,242676.0,45444970.0
2019-08-12,5340,5390,5240,5250,50588,238586.0,45444970.0
2019-08-13,5160,5300,5160,5280,73792,239949.0,45444970.0
2019-08-14,5300,5590,5180,5230,180264,237677.0,45444970.0
2019-08-16,5310,5630,5220,5220,311490,237223.0,45444970.0
2019-08-19,5220,5420,5200,5410,87668,245857.0,45444970.0
2019-08-20,5430,5450,5300,5410,73597,245857.0,45444970.0
2019-08-21,5400,5520,5360,5520,90410,250856.0,45444970.0
2019-08-22,5480,5560,5450,5560,40076,252674.0,45444970.0
2019-08-23,5580,5580,5430,5500,64195,249947.0,45444970.0
2019-08-26,5470,5470,5350,5470,50879,248584.0,45444970.0
2019-08-27,5540,5540,5380,5490,32464,249493.0,45444970.0
2019-08-28,5420,5510,5410,5460,14059,248130.0,45444970.0
2019-08-29,5520,5520,5390,5490,32544,249493.0,45444970.0
2019-08-30,5520,5520,5310,5380,158581,244494.0,45444970.0
2019-09-02,5330,5390,5300,5390,35552,244948.0,45444970.0
2019-09-03,5390,5400,5290,5370,36267,244039.0,45444970.0
2019-09-04,5300,5390,5300,5320,35036,241767.0,45444970.0
2019-09-05,5320,5360,5270,5270,58571,239495.0,45444970.0
2019-09-06,5300,5420,5260,5320,74676,241767.0,45444970.0
2019-09-09,5340,5450,5310,5320,101025,241767.0,45444970.0
2019-09-10,5350,5450,5290,5410,50465,245857.0,45444970.0
2019-09-11,5410,5460,5380,5460,40820,248130.0,45444970.0
2019-09-16,5420,5560,5420,5560,45066,252674.0,45444970.0
2019-09-17,5520,5600,5510,5590,46253,254037.0,45444970.0
2019-09-18,5600,5660,5540,5660,83495,257219.0,45444970.0
2019-09-19,5620,5680,5570,5680,75448,258127.0,45444970.0
2019-09-20,5700,5700,5570,5610,81717,254946.0,45444970.0
2019-09-23,5560,5620,5460,5600,92547,254492.0,45444970.0
2019-09-24,5600,5620,5550,5620,53382,255401.0,45444970.0
2019-09-25,5610,5610,5480,5550,24889,252220.0,45444970.0
2019-09-26,5410,5580,5410,5450,46883,247675.0,45444970.0
2019-09-27,5460,5510,5400,5400,25806,245403.0,45444970.0
2019-09-30,5450,5540,5400,5540,18053,251765.0,45444970.0
2019-10-01,5490,5550,5480,5550,12956,252220.0,45444970.0
2019-10-02,5550,5550,5440,5510,19320,250402.0,45444970.0
2019-10-04,5440,5470,5390,5470,38434,248584.0,45444970.0
2019-10-07,5470,5470,5400,5430,24422,,
