세아제강지주(003030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-25,56439,56609,53710,54137,29839,381000.0,6000000.0
2011-11-28,54563,55842,53881,54990,25974,387000.0,6000000.0
2011-11-29,55160,57547,54648,56695,28905,399000.0,6000000.0
2011-11-30,56694,59252,56268,58485,29048,411600.0,6000000.0
2011-12-01,61383,66328,59678,62492,118203,439800.0,6000000.0
2011-12-02,62407,64282,59849,60702,39350,427200.0,6000000.0
2011-12-05,60957,61298,59252,59679,20396,420000.0,6000000.0
2011-12-06,59678,60275,57973,58229,22713,409800.0,6000000.0
2011-12-07,59082,60275,58229,59508,16021,418800.0,6000000.0
2011-12-08,60105,60531,58314,59338,16511,417600.0,6000000.0
2011-12-09,58314,59082,57888,57888,13178,407400.0,6000000.0
2011-12-12,58314,59678,57376,57633,16171,405600.0,6000000.0
2011-12-13,57121,60105,56353,56524,25281,397800.0,6000000.0
2011-12-14,56439,57291,55842,56865,9237,400200.0,6000000.0
2011-12-15,56694,57121,54648,54990,18403,387000.0,6000000.0
2011-12-16,54819,56268,54563,55331,13118,389400.0,6000000.0
2011-12-19,55245,59082,49533,52176,110248,367200.0,6000000.0
2011-12-20,52858,53028,51579,52262,14258,367800.0,6000000.0
2011-12-21,52432,54989,52432,53455,26135,376200.0,6000000.0
2011-12-22,53540,55927,53455,55246,14321,388800.0,6000000.0
2011-12-23,56012,60360,55501,58741,72493,413400.0,6000000.0
2011-12-26,59678,59678,57291,57803,29017,406800.0,6000000.0
2011-12-27,58314,58911,55416,57036,19136,401400.0,6000000.0
2011-12-28,56865,56950,54563,54819,19157,385800.0,6000000.0
2011-12-29,55245,57547,53966,56439,18156,397200.0,6000000.0
2012-01-02,56694,57547,55501,57121,12726,402000.0,6000000.0
2012-01-03,56780,58996,56780,58485,23649,411600.0,6000000.0
2012-01-04,58144,60616,58144,59679,25408,420000.0,6000000.0
2012-01-05,60019,61383,59423,60702,34765,427200.0,6000000.0
2012-01-06,60360,61383,59082,60446,18286,425400.0,6000000.0
2012-01-09,61042,61042,59252,59764,13208,420600.0,6000000.0
2012-01-10,60531,63941,59764,62492,41234,439800.0,6000000.0
2012-01-11,63003,63003,60531,60958,9703,429000.0,6000000.0
2012-01-12,61213,63771,60531,63089,25049,444000.0,6000000.0
2012-01-13,63259,69056,63089,67522,68982,475200.0,6000000.0
2012-01-16,66840,70847,66072,70251,38372,494400.0,6000000.0
2012-01-17,71103,72978,68971,68972,28508,485400.0,6000000.0
2012-01-18,69909,72467,69909,70421,18112,495600.0,6000000.0
2012-01-19,70932,72381,70421,71444,21492,502800.0,6000000.0
2012-01-20,70932,72381,70762,71529,15337,503400.0,6000000.0
2012-01-25,71103,74769,70335,70421,25720,495600.0,6000000.0
2012-01-26,70847,72040,68630,68972,23347,485400.0,6000000.0
2012-01-27,72211,74172,69312,69483,28455,489000.0,6000000.0
2012-01-30,69483,72467,69312,71870,24202,505800.0,6000000.0
2012-01-31,71273,73575,70676,72041,20624,507000.0,6000000.0
2012-02-01,72126,74598,72126,74087,10436,521400.0,6000000.0
2012-02-02,74683,75451,73916,73917,13080,520200.0,6000000.0
2012-02-03,75365,77411,74172,76730,16030,540000.0,6000000.0
2012-02-06,77582,78435,75280,77582,14110,546000.0,6000000.0
2012-02-07,77156,78008,76388,77924,10299,548400.0,6000000.0
2012-02-08,78435,86108,78349,85255,80563,600000.0,6000000.0
2012-02-09,85681,92928,83976,88666,55367,624000.0,6000000.0
2012-02-10,89518,94207,83891,85085,42672,598800.0,6000000.0
2012-02-13,84317,86960,80992,83039,47353,584400.0,6000000.0
2012-02-14,83465,84147,80992,80993,63783,570000.0,6000000.0
2012-02-15,81760,85255,81333,85085,29852,598800.0,6000000.0
2012-02-16,83976,84658,78861,83124,18780,585000.0,6000000.0
2012-02-17,84402,89091,84232,88239,26938,621000.0,6000000.0
2012-02-20,89091,89944,83209,85255,35487,600000.0,6000000.0
2012-02-21,83976,84573,82953,82954,14353,583800.0,6000000.0
2012-02-22,85084,89518,84147,88666,39390,624000.0,6000000.0
2012-02-23,88665,94633,86960,88666,61225,624000.0,6000000.0
2012-02-24,89091,96764,88239,94634,60978,666000.0,6000000.0
2012-02-27,93354,101880,91649,101880,48932,717000.0,6000000.0
2012-02-28,102306,106143,98043,98044,55494,690000.0,6000000.0
2012-02-29,97191,101454,95059,99749,41585,702000.0,6000000.0
2012-03-02,96338,103585,96338,99323,29054,699000.0,6000000.0
2012-03-05,99322,102732,97617,99749,37775,702000.0,6000000.0
2012-03-06,100175,100601,93781,96339,37106,678000.0,6000000.0
2012-03-07,96338,101454,91649,101454,29113,714000.0,6000000.0
2012-03-08,101454,107421,100175,103159,43171,726000.0,6000000.0
2012-03-09,101454,102306,94207,98470,65791,693000.0,6000000.0
2012-03-12,98470,98470,90370,90797,43529,639000.0,6000000.0
2012-03-13,90797,93354,89091,92502,37193,651000.0,6000000.0
2012-03-14,95486,105290,93781,101028,66632,711000.0,6000000.0
2012-03-15,101880,103159,99322,102307,28650,720000.0,6000000.0
2012-03-16,104011,104011,97191,101454,33755,714000.0,6000000.0
2012-03-19,100175,101880,98896,100601,17344,708000.0,6000000.0
2012-03-20,100175,101454,95912,98044,29913,690000.0,6000000.0
2012-03-21,96764,96764,92075,92076,24008,648000.0,6000000.0
2012-03-22,92928,97191,88665,89945,33237,633000.0,6000000.0
2012-03-23,90370,94633,89518,93781,34816,660000.0,6000000.0
2012-03-26,95486,96338,86960,87813,34761,618000.0,6000000.0
2012-03-27,89091,90370,85170,87813,33623,618000.0,6000000.0
2012-03-28,87813,87813,84914,85255,34500,600000.0,6000000.0
2012-03-29,83891,85681,81930,84062,31462,591600.0,6000000.0
2012-03-30,83976,90797,82868,90371,26670,636000.0,6000000.0
2012-04-02,92075,92075,87813,90371,14501,636000.0,6000000.0
2012-04-03,90370,90370,86960,86961,17222,612000.0,6000000.0
2012-04-04,87813,89944,84488,85255,14151,600000.0,6000000.0
2012-04-05,85084,85255,83550,85000,13395,598200.0,6000000.0
2012-04-06,85084,89518,83720,85170,29002,599400.0,6000000.0
2012-04-09,86108,86108,83124,83124,15601,585000.0,6000000.0
2012-04-10,81163,84402,81163,82954,15816,583800.0,6000000.0
2012-04-12,83294,83891,78861,80396,45306,565800.0,6000000.0
2012-04-13,80992,84573,80992,84232,16590,592800.0,6000000.0
2012-04-16,83209,84232,80992,84062,19504,591600.0,6000000.0
2012-04-17,84829,84829,80992,82357,17056,579600.0,6000000.0
2012-04-18,84061,84147,82271,83124,18016,585000.0,6000000.0
2012-04-19,82271,83294,81589,82783,11085,582600.0,6000000.0
2012-04-20,82697,85681,81589,85255,31638,600000.0,6000000.0
2012-04-23,85681,91223,84061,89092,38599,627000.0,6000000.0
2012-04-24,86960,87386,83891,83891,24851,590400.0,6000000.0
2012-04-25,84829,85255,81930,81931,12980,576600.0,6000000.0
2012-04-26,82868,83550,76729,78350,13617,551400.0,6000000.0
2012-04-27,79031,80651,74683,76730,34463,540000.0,6000000.0
2012-04-30,76729,77923,74172,75366,16556,530400.0,6000000.0
2012-05-02,75536,79202,74513,78776,26360,554400.0,6000000.0
2012-05-03,79543,79543,77326,78179,8419,550200.0,6000000.0
2012-05-04,77326,81845,77326,80737,20015,568200.0,6000000.0
2012-05-07,80736,80736,77326,78009,6817,549000.0,6000000.0
2012-05-08,77582,80992,77497,78435,11336,552000.0,6000000.0
2012-05-09,78094,79543,76729,76730,11107,540000.0,6000000.0
2012-05-10,76985,77582,75706,76645,10548,539400.0,6000000.0
2012-05-11,76815,76985,75024,75877,11132,534000.0,6000000.0
2012-05-14,75451,78349,74854,76645,10426,539400.0,6000000.0
2012-05-15,76303,80566,74683,80566,26690,567000.0,6000000.0
2012-05-16,78946,81760,78008,78606,9209,553200.0,6000000.0
2012-05-17,78179,79799,78008,79458,8063,559200.0,6000000.0
2012-05-18,78008,80481,76729,79458,15662,559200.0,6000000.0
2012-05-21,80140,80907,77667,79543,13057,559800.0,6000000.0
2012-05-22,80395,80992,78094,80140,15203,564000.0,6000000.0
2012-05-23,81845,81845,77241,78520,10025,552600.0,6000000.0
2012-05-24,78094,78776,77241,77241,11468,543600.0,6000000.0
2012-05-25,77667,79713,77241,78776,9733,554400.0,6000000.0
2012-05-29,76900,80481,76900,80225,10325,564600.0,6000000.0
2012-05-30,79713,80822,78179,80566,11729,567000.0,6000000.0
2012-05-31,78605,80992,77923,80993,8539,570000.0,6000000.0
2012-06-01,80822,80822,79117,80140,9446,564000.0,6000000.0
2012-06-04,76729,77838,74001,74940,19566,527400.0,6000000.0
2012-06-05,75792,76815,74001,76559,13186,538800.0,6000000.0
2012-06-07,77582,78605,76474,76474,10724,538200.0,6000000.0
2012-06-08,77582,78605,75877,75877,5131,534000.0,6000000.0
2012-06-11,77497,77497,75451,76559,8914,538800.0,6000000.0
2012-06-12,75110,75877,74001,74002,20078,520800.0,6000000.0
2012-06-13,74939,75365,74001,75025,16605,528000.0,6000000.0
2012-06-14,74428,76133,74342,76133,15092,535800.0,6000000.0
2012-06-15,76388,80225,75536,80225,28091,564600.0,6000000.0
2012-06-18,80054,81248,78008,78009,23243,549000.0,6000000.0
2012-06-19,77582,78349,77070,77071,12773,542400.0,6000000.0
2012-06-20,77497,78690,76985,77071,14317,542400.0,6000000.0
2012-06-21,77156,79202,77156,77753,13789,547200.0,6000000.0
2012-06-22,77582,78264,74598,77071,9047,542400.0,6000000.0
2012-06-25,77326,78520,75706,77412,10126,544800.0,6000000.0
2012-06-26,77582,77667,75451,76730,8316,540000.0,6000000.0
2012-06-27,75706,77582,75706,76815,5642,540600.0,6000000.0
2012-06-28,77156,78179,76388,76986,5641,541800.0,6000000.0
2012-06-29,76047,78349,76047,77497,6007,545400.0,6000000.0
2012-07-02,77838,78605,77411,78009,5521,549000.0,6000000.0
2012-07-03,77923,78690,77582,78435,7796,552000.0,6000000.0
2012-07-04,78435,82101,78094,81845,26776,576000.0,6000000.0
2012-07-05,82186,82442,80822,81845,15272,576000.0,6000000.0
2012-07-06,81163,83550,80566,81845,20313,576000.0,6000000.0
2012-07-09,81930,83976,81845,82954,17277,583800.0,6000000.0
2012-07-10,82953,84573,82356,83636,10971,588600.0,6000000.0
2012-07-11,84402,84402,80395,80481,13553,566400.0,6000000.0
2012-07-12,79628,81333,77156,77156,13194,543000.0,6000000.0
2012-07-13,77326,80310,77156,79117,11749,556800.0,6000000.0
2012-07-16,79372,82356,78946,81845,8710,576000.0,6000000.0
2012-07-17,81845,83465,79287,79288,12290,558000.0,6000000.0
2012-07-18,79799,80907,77582,77668,11481,546600.0,6000000.0
2012-07-19,78179,80395,78179,78947,10820,555600.0,6000000.0
2012-07-20,79372,79372,76985,76986,15878,541800.0,6000000.0
2012-07-23,76900,77326,74854,75195,14396,529200.0,6000000.0
2012-07-24,75365,75365,70421,70421,39585,495600.0,6000000.0
2012-07-25,69994,69994,64538,65647,37734,462000.0,6000000.0
2012-07-26,66243,67948,66243,66585,22338,468600.0,6000000.0
2012-07-27,67351,70335,66584,70251,36948,494400.0,6000000.0
2012-07-30,71444,72211,69994,71103,21328,500400.0,6000000.0
2012-07-31,70591,73745,70591,72979,23653,513600.0,6000000.0
2012-08-01,72296,73745,71699,71700,13285,504600.0,6000000.0
2012-08-02,72381,72381,71017,71018,6577,499800.0,6000000.0
2012-08-03,71529,71614,69568,70336,5522,495000.0,6000000.0
2012-08-06,71358,72211,70335,70506,13877,496200.0,6000000.0
2012-08-07,70591,71614,70335,71274,13419,501600.0,6000000.0
2012-08-08,71529,73660,70591,71359,26821,502200.0,6000000.0
2012-08-09,71699,74769,71444,74769,14660,526200.0,6000000.0
2012-08-10,74769,74769,73319,73831,14804,519600.0,6000000.0
2012-08-13,74257,77070,74087,74343,15607,523200.0,6000000.0
2012-08-14,74939,76303,74342,74854,9089,526800.0,6000000.0
2012-08-16,74939,76815,74939,76645,14297,539400.0,6000000.0
2012-08-17,76559,76985,75536,75536,7632,531600.0,6000000.0
2012-08-20,76303,76729,75451,76645,6243,539400.0,6000000.0
2012-08-21,77156,77156,75195,75451,11371,531000.0,6000000.0
2012-08-22,75792,76474,73916,75877,7598,534000.0,6000000.0
2012-08-23,76218,76218,74683,74769,7634,526200.0,6000000.0
2012-08-24,74342,75877,73575,75536,9196,531600.0,6000000.0
2012-08-27,76047,76047,74172,75451,9583,531000.0,6000000.0
2012-08-28,75024,75706,74513,75536,10906,531600.0,6000000.0
2012-08-29,75536,76559,74598,75877,18487,534000.0,6000000.0
2012-08-30,76303,76303,74428,74599,14478,525000.0,6000000.0
2012-08-31,75024,76474,74513,75366,14952,530400.0,6000000.0
2012-09-03,75962,76303,74769,75025,14531,528000.0,6000000.0
2012-09-04,75195,80054,73575,79288,42447,558000.0,6000000.0
2012-09-05,79458,82697,78008,80993,39917,570000.0,6000000.0
2012-09-06,82612,83294,79799,83295,27508,586200.0,6000000.0
2012-09-07,83550,89091,82356,86961,36247,612000.0,6000000.0
2012-09-10,89518,90370,85255,88239,21391,621000.0,6000000.0
2012-09-11,86960,88665,85255,88666,17617,624000.0,6000000.0
2012-09-12,88239,89944,86108,86108,14166,606000.0,6000000.0
2012-09-13,85255,91649,85255,90797,30275,639000.0,6000000.0
2012-09-14,94207,97617,92075,92502,57261,651000.0,6000000.0
2012-09-17,91223,98896,90370,96765,37819,681000.0,6000000.0
2012-09-18,96764,98896,94207,96339,26943,678000.0,6000000.0
2012-09-19,96338,101027,95486,97618,21985,687000.0,6000000.0
2012-09-20,98470,98470,95486,97618,16482,687000.0,6000000.0
2012-09-21,98043,98896,95912,98896,15645,696000.0,6000000.0
2012-09-24,98043,102732,92075,101028,30477,711000.0,6000000.0
2012-09-25,100601,100601,94207,95912,37521,675000.0,6000000.0
2012-09-26,93781,96764,91223,92076,24724,648000.0,6000000.0
2012-09-27,92928,96764,91649,95912,30034,675000.0,6000000.0
2012-09-28,95912,97617,94633,96765,13629,681000.0,6000000.0
2012-10-02,95912,97191,94633,94634,7530,666000.0,6000000.0
2012-10-04,94207,96338,93354,95912,10396,675000.0,6000000.0
2012-10-05,96338,99322,94633,99323,15308,699000.0,6000000.0
2012-10-08,98896,100601,95912,98896,22198,696000.0,6000000.0
2012-10-09,98896,98896,96764,98044,6652,690000.0,6000000.0
2012-10-10,96338,97191,93781,95486,9047,672000.0,6000000.0
2012-10-11,95912,97617,89518,91223,18010,642000.0,6000000.0
2012-10-12,91649,93354,88665,88666,10863,624000.0,6000000.0
2012-10-15,89518,90370,87386,89518,17158,630000.0,6000000.0
2012-10-16,88239,89518,84317,87387,17227,615000.0,6000000.0
2012-10-17,88239,89518,86108,89092,7517,627000.0,6000000.0
2012-10-18,89944,90370,86960,90371,9165,636000.0,6000000.0
2012-10-19,90797,90797,85170,88666,21118,624000.0,6000000.0
2012-10-22,86534,89944,86108,87813,8799,618000.0,6000000.0
2012-10-23,87386,89518,86960,88666,12979,624000.0,6000000.0
2012-10-24,88239,88665,84232,84232,24682,592800.0,6000000.0
2012-10-25,85170,87813,84573,87813,15331,618000.0,6000000.0
2012-10-26,87813,88239,85084,87387,7599,615000.0,6000000.0
2012-10-29,87386,87386,83976,84232,10995,592800.0,6000000.0
2012-10-30,84317,84829,77752,79458,26314,559200.0,6000000.0
2012-10-31,80651,82015,79543,80225,15089,564600.0,6000000.0
2012-11-01,79287,81248,77752,80225,15552,564600.0,6000000.0
2012-11-02,80736,85681,80140,83550,15447,588000.0,6000000.0
2012-11-05,82697,83379,80992,81589,9819,574200.0,6000000.0
2012-11-06,81589,84232,80140,83977,14604,591000.0,6000000.0
2012-11-07,83976,84232,80907,82954,15819,583800.0,6000000.0
2012-11-08,82697,82953,81674,82698,9006,582000.0,6000000.0
2012-11-09,81845,82868,80651,82101,4346,577800.0,6000000.0
2012-11-12,82186,82186,80566,80822,5771,568800.0,6000000.0
2012-11-13,80907,80907,77156,77156,12537,543000.0,6000000.0
2012-11-14,77411,78605,75962,77071,11005,542400.0,6000000.0
2012-11-15,75877,78946,75451,77838,8962,547800.0,6000000.0
2012-11-16,78776,78776,74001,74172,11365,522000.0,6000000.0
2012-11-19,74172,76729,74172,75963,10310,534600.0,6000000.0
2012-11-20,76815,77667,74257,75366,10299,530400.0,6000000.0
2012-11-21,75792,76218,74257,74343,7208,523200.0,6000000.0
2012-11-22,76047,76047,72893,74172,15463,522000.0,6000000.0
2012-11-23,74172,74598,72211,74087,9103,521400.0,6000000.0
2012-11-26,72296,74428,72296,73405,5859,516600.0,6000000.0
2012-11-27,73831,76729,73831,76218,8852,536400.0,6000000.0
2012-11-28,76047,76047,74854,75707,4568,532800.0,6000000.0
2012-11-29,77497,79031,76133,78435,7168,552000.0,6000000.0
2012-11-30,78435,78690,76303,77497,6689,545400.0,6000000.0
2012-12-03,77582,77582,76729,76730,1801,540000.0,6000000.0
2012-12-04,75877,78179,75365,76900,3316,541200.0,6000000.0
2012-12-05,77838,77838,74854,74854,10133,526800.0,6000000.0
2012-12-06,74342,75451,74342,75025,10153,528000.0,6000000.0
2012-12-07,75280,75877,74854,75451,5722,531000.0,6000000.0
2012-12-10,75536,76218,75195,75195,4729,529200.0,6000000.0
2012-12-11,75280,77923,74598,77497,10883,545400.0,6000000.0
2012-12-12,81845,81845,79372,79373,17987,558600.0,6000000.0
2012-12-13,79458,81248,78520,79458,12435,559200.0,6000000.0
2012-12-14,79372,79372,78264,78861,10908,555000.0,6000000.0
2012-12-17,78179,78776,76729,76730,7828,540000.0,6000000.0
2012-12-18,76729,78179,76729,77327,6100,544200.0,6000000.0
2012-12-20,77411,78094,77241,77924,6380,548400.0,6000000.0
2012-12-21,77923,80822,77923,78435,16414,552000.0,6000000.0
2012-12-24,78520,79287,78179,78606,6211,553200.0,6000000.0
2012-12-26,78605,80225,78605,79884,14616,562200.0,6000000.0
2012-12-27,78605,80395,78605,79884,7144,562200.0,6000000.0
2012-12-28,79969,80566,78946,79032,6155,556200.0,6000000.0
2013-01-02,78520,80054,78349,78861,17663,555000.0,6000000.0
2013-01-03,79372,79713,78094,79032,12001,556200.0,6000000.0
2013-01-04,79117,79117,76729,78350,15933,551400.0,6000000.0
2013-01-07,78349,78349,76900,78265,7437,550800.0,6000000.0
2013-01-08,78264,80907,78264,80907,15322,569400.0,6000000.0
2013-01-09,80907,83294,80310,82442,10932,580200.0,6000000.0
2013-01-10,82101,82697,80992,82698,7557,582000.0,6000000.0
2013-01-11,81930,83550,81760,83380,11356,586800.0,6000000.0
2013-01-14,83379,83720,81760,82357,7181,579600.0,6000000.0
2013-01-15,82612,82697,80736,80737,7664,568200.0,6000000.0
2013-01-16,80566,82442,80481,80993,5085,570000.0,6000000.0
2013-01-17,80651,80992,77923,78265,10978,550800.0,6000000.0
2013-01-18,78690,79628,78520,79117,5040,556800.0,6000000.0
2013-01-21,79117,79202,78094,78861,4741,555000.0,6000000.0
2013-01-22,78861,80566,78861,79799,5200,561600.0,6000000.0
2013-01-23,80140,80566,78264,78350,12999,551400.0,6000000.0
2013-01-24,78264,79372,77667,78094,10305,549600.0,6000000.0
2013-01-25,78435,79628,76900,79032,11025,556200.0,6000000.0
2013-01-28,78435,79628,77923,78265,6298,550800.0,6000000.0
2013-01-29,77838,78520,77497,77497,6134,545400.0,6000000.0
2013-01-30,77497,78861,77156,77497,7480,545400.0,6000000.0
2013-01-31,77156,78776,77156,78606,8182,553200.0,6000000.0
2013-02-01,78605,79202,77326,77753,5573,547200.0,6000000.0
2013-02-04,77923,80054,77667,77753,7481,547200.0,6000000.0
2013-02-05,77497,79031,77070,77582,9237,546000.0,6000000.0
2013-02-06,77326,78605,77241,78265,4912,550800.0,6000000.0
2013-02-07,77582,78690,77582,78691,4191,553800.0,6000000.0
2013-02-08,77838,79202,77582,78947,7736,555600.0,6000000.0
2013-02-12,78946,80054,78605,78861,7455,555000.0,6000000.0
2013-02-13,78094,79628,78008,78691,12545,553800.0,6000000.0
2013-02-14,78776,79031,77582,79032,10484,556200.0,6000000.0
2013-02-15,78776,78861,77667,77838,7021,547800.0,6000000.0
2013-02-18,77838,78179,77156,77241,11172,543600.0,6000000.0
2013-02-19,77582,77582,76729,76730,15040,540000.0,6000000.0
2013-02-20,77070,77326,76218,76730,21159,540000.0,6000000.0
2013-02-21,76729,77156,75877,75877,26606,534000.0,6000000.0
2013-02-22,76303,76644,75792,76474,10321,538200.0,6000000.0
2013-02-25,76474,76559,75621,76133,12003,535800.0,6000000.0
2013-02-26,76047,76047,75024,75451,8385,531000.0,6000000.0
2013-02-27,75195,76900,74598,76730,9566,540000.0,6000000.0
2013-02-28,76815,77582,75706,77497,13327,545400.0,6000000.0
2013-03-04,77582,77582,75706,75963,6152,534600.0,6000000.0
2013-03-05,76388,76644,76047,76474,5793,538200.0,6000000.0
2013-03-06,76985,77156,76303,77071,4774,542400.0,6000000.0
2013-03-07,77070,77070,75365,75536,7580,531600.0,6000000.0
2013-03-08,75536,76900,75451,76815,4029,540600.0,6000000.0
2013-03-11,77070,81845,76303,81419,41990,573000.0,6000000.0
2013-03-12,81418,84061,80907,81248,49143,571800.0,6000000.0
2013-03-13,80992,82271,79117,81845,16748,576000.0,6000000.0
2013-03-14,80992,82186,80395,81675,14363,574800.0,6000000.0
2013-03-15,81674,81760,80054,81675,14948,574800.0,6000000.0
2013-03-18,81163,81674,79372,80396,14371,565800.0,6000000.0
2013-03-19,80395,81845,80310,81248,5607,571800.0,6000000.0
2013-03-20,80651,81418,79713,81248,7464,571800.0,6000000.0
2013-03-21,80992,81418,80395,80737,6049,568200.0,6000000.0
2013-03-22,80054,82868,80054,82613,17207,581400.0,6000000.0
2013-03-25,82101,84317,82015,83039,15168,584400.0,6000000.0
2013-03-26,83038,84402,82442,84403,15499,594000.0,6000000.0
2013-03-27,84402,84402,81845,82272,23648,579000.0,6000000.0
2013-03-28,81845,84829,81845,84744,8559,596400.0,6000000.0
