S&TC(100840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-17,14794,14794,14405,14649,8688,109822.0,7297150.0
2018-05-18,14648,14843,14405,14600,8147,109457.0,7297150.0
2018-05-21,14600,14794,14454,14746,6070,110552.0,7297150.0
2018-05-23,14746,15330,14648,15233,12409,114200.0,7297150.0
2018-05-24,14843,15330,14697,14843,9330,111282.0,7297150.0
2018-05-25,14843,14940,14308,14308,16519,107268.0,7297150.0
2018-05-28,14502,15524,14502,15476,35559,116025.0,7297150.0
2018-05-29,15476,16060,15184,15671,23877,117484.0,7297150.0
2018-05-30,15524,15914,14648,14941,29186,112011.0,7297150.0
2018-05-31,14940,15135,14697,14941,14363,112011.0,7297150.0
2018-06-01,14940,15135,14600,14746,6068,110552.0,7297150.0
2018-06-04,14745,15329,14745,15281,6050,114565.0,7297150.0
2018-06-05,15281,15378,14746,14795,7822,110917.0,7297150.0
2018-06-07,14843,15281,14745,15135,12723,113471.0,7297150.0
2018-06-08,15086,15524,14794,14941,11551,112011.0,7297150.0
2018-06-11,15038,15135,14891,15135,4104,113471.0,7297150.0
2018-06-12,15184,15524,15135,15427,10986,115660.0,7297150.0
2018-06-14,15427,15427,15038,15330,5485,114930.0,7297150.0
2018-06-15,15329,15378,15037,15281,4429,114565.0,7297150.0
2018-06-18,15281,15476,14648,14746,10161,110552.0,7297150.0
2018-06-19,14940,14940,14405,14454,4489,108363.0,7297150.0
2018-06-20,14308,14940,14210,14405,2679,107998.0,7297150.0
2018-06-21,14502,14892,14162,14357,4417,107633.0,7297150.0
2018-06-22,14648,14648,14113,14551,1800,109092.0,7297150.0
2018-06-25,14989,15038,14697,14892,3784,111646.0,7297150.0
2018-06-26,15135,15573,14794,15281,16279,114565.0,7297150.0
2018-06-27,15330,15573,14989,15330,7552,114930.0,7297150.0
2018-06-28,15330,15476,15232,15379,7372,115295.0,7297150.0
2018-06-29,15573,15573,14892,15281,11413,114565.0,7297150.0
2018-07-02,15281,15281,14794,14989,10168,112376.0,7297150.0
2018-07-03,14989,15135,14794,15135,5942,113471.0,7297150.0
2018-07-04,15135,15330,15086,15184,4215,113836.0,7297150.0
2018-07-05,15184,15232,14843,15038,3075,112741.0,7297150.0
2018-07-06,15038,15476,14891,15330,13107,114930.0,7297150.0
2018-07-09,15573,15573,14794,14989,21812,112376.0,7297150.0
2018-07-10,14989,15184,14892,15184,2957,113836.0,7297150.0
2018-07-11,15184,15281,14989,15184,1745,113836.0,7297150.0
2018-07-12,14989,15232,14989,15233,5063,114200.0,7297150.0
2018-07-13,15281,15378,15135,15281,4292,114565.0,7297150.0
2018-07-16,15281,15573,15281,15476,5586,116025.0,7297150.0
2018-07-17,15476,15573,14940,15184,7535,113836.0,7297150.0
2018-07-18,15184,15281,15086,15233,2555,114200.0,7297150.0
2018-07-19,15232,15281,14502,14941,20604,112011.0,7297150.0
2018-07-20,14892,15038,14454,14795,15463,110917.0,7297150.0
2018-07-23,14551,14794,14551,14746,2425,110552.0,7297150.0
2018-07-24,14746,14843,14600,14843,1148,111282.0,7297150.0
2018-07-25,14794,14940,14551,14551,3988,109092.0,7297150.0
2018-07-26,14551,14697,14551,14551,3111,109092.0,7297150.0
2018-07-27,14697,14746,14356,14600,3686,109457.0,7297150.0
2018-07-30,14746,14794,14454,14600,4478,109457.0,7297150.0
2018-07-31,14794,14794,14551,14649,1022,109822.0,7297150.0
2018-08-01,14600,14843,14502,14795,2154,110917.0,7297150.0
2018-08-02,14794,14843,14502,14551,2352,109092.0,7297150.0
2018-08-03,14454,14746,14454,14649,2938,109822.0,7297150.0
2018-08-06,14697,14843,14600,14697,3825,110187.0,7297150.0
2018-08-07,14697,14843,14648,14843,6842,111282.0,7297150.0
2018-08-08,14892,14892,14454,14503,16034,108728.0,7297150.0
2018-08-09,14502,14697,14502,14600,4085,109457.0,7297150.0
2018-08-10,14697,14746,14405,14454,13155,108363.0,7297150.0
2018-08-13,14551,14551,14307,14454,11108,108363.0,7297150.0
2018-08-14,14454,14600,14307,14551,9896,109092.0,7297150.0
2018-08-16,14551,14745,14210,14697,4685,110187.0,7297150.0
2018-08-17,14697,14940,14600,14697,7469,110187.0,7297150.0
2018-08-20,14843,14891,14648,14843,661,111282.0,7297150.0
2018-08-21,14989,14989,14843,14989,1125,112376.0,7297150.0
2018-08-22,14989,15086,14697,15038,7281,112741.0,7297150.0
2018-08-23,15086,15086,14648,14843,9757,111282.0,7297150.0
2018-08-24,14843,15865,14697,15525,12577,116390.0,7297150.0
2018-08-27,15476,15670,15330,15573,7084,116754.0,7297150.0
2018-08-28,15573,15768,15427,15573,2936,116754.0,7297150.0
2018-08-29,15768,15768,15281,15622,8955,117119.0,7297150.0
2018-08-30,15427,15719,15427,15573,2727,116754.0,7297150.0
2018-08-31,15573,15719,15573,15622,3892,117119.0,7297150.0
2018-09-03,15670,15670,15475,15622,4185,117119.0,7297150.0
2018-09-04,15573,15670,15184,15330,4310,114930.0,7297150.0
2018-09-05,15330,15330,14940,15087,4939,113106.0,7297150.0
2018-09-06,14892,15086,14454,14454,8918,108363.0,7297150.0
2018-09-07,14259,14454,14162,14211,5724,106538.0,7297150.0
2018-09-10,14356,14454,14016,14211,3928,106538.0,7297150.0
2018-09-11,14016,14210,14016,14162,3321,106174.0,7297150.0
2018-09-12,14162,14405,14016,14162,5022,106174.0,7297150.0
2018-09-13,14113,14405,13967,14405,4531,107998.0,7297150.0
2018-09-14,14113,14405,14016,14016,6247,105079.0,7297150.0
2018-09-17,14016,14600,14016,14600,10612,109457.0,7297150.0
2018-09-18,14648,14891,14405,14843,5411,111282.0,7297150.0
2018-09-19,14794,14989,14308,14989,6162,112376.0,7297150.0
2018-09-20,14940,14940,13967,14746,22776,110552.0,7297150.0
2018-09-21,14746,14746,14210,14357,11234,107633.0,7297150.0
2018-09-27,14210,14843,14210,14843,6922,111282.0,7297150.0
2018-09-28,15038,15038,14600,14600,1048,109457.0,7297150.0
2018-10-01,14843,14843,14307,14551,4514,109092.0,7297150.0
2018-10-02,14551,14746,14405,14649,1720,109822.0,7297150.0
2018-10-04,14746,14794,14259,14308,5312,107268.0,7297150.0
2018-10-05,14308,14454,14113,14211,2115,106538.0,7297150.0
2018-10-08,14113,14405,13967,13967,1726,104714.0,7297150.0
2018-10-10,14210,14259,13821,13821,2001,103620.0,7297150.0
2018-10-11,13140,14210,13140,13821,5197,103620.0,7297150.0
2018-10-12,13237,14113,13237,13724,3059,102890.0,7297150.0
2018-10-15,13432,13821,13432,13821,2953,103620.0,7297150.0
2018-10-16,13821,14113,13772,13870,901,103984.0,7297150.0
2018-10-17,14064,14064,13821,13821,1832,103620.0,7297150.0
2018-10-18,14016,14016,13578,14016,3077,105079.0,7297150.0
2018-10-19,13821,13918,13578,13627,5308,102160.0,7297150.0
2018-10-22,13626,13626,13334,13529,3407,101430.0,7297150.0
2018-10-23,13529,13529,13140,13140,3862,98512.0,7297150.0
2018-10-24,13529,13529,13091,13335,2558,99971.0,7297150.0
2018-10-25,13140,13334,12653,13237,3677,99241.0,7297150.0
2018-10-26,13334,13334,12507,12507,4487,93768.0,7297150.0
2018-10-29,12555,12896,12166,12215,2445,91579.0,7297150.0
2018-10-30,11826,12361,11436,11972,11197,89755.0,7297150.0
2018-10-31,11972,12410,11777,12410,2352,93039.0,7297150.0
2018-11-01,12556,12556,12020,12021,2812,90120.0,7297150.0
2018-11-02,11923,12604,11923,12167,7521,91214.0,7297150.0
2018-11-05,12166,12166,11728,11972,3812,89755.0,7297150.0
2018-11-06,11923,12166,11728,11972,3242,89755.0,7297150.0
2018-11-07,12118,12118,10122,10707,162013,80269.0,7297150.0
2018-11-08,11047,11144,10852,10999,20759,82458.0,7297150.0
2018-11-09,10950,11047,10658,10804,5677,80998.0,7297150.0
2018-11-12,10804,10950,10706,10901,50395,81728.0,7297150.0
2018-11-13,10804,10852,10512,10755,52453,80634.0,7297150.0
2018-11-14,10755,10852,10658,10707,29999,80269.0,7297150.0
2018-11-15,10852,10852,10268,10366,13969,77715.0,7297150.0
2018-11-16,10560,10852,10317,10804,14034,80998.0,7297150.0
2018-11-19,10804,11290,10755,11096,7580,83188.0,7297150.0
2018-11-20,11096,11144,10804,11047,4613,82823.0,7297150.0
2018-11-21,11047,11290,10804,11193,7687,83917.0,7297150.0
2018-11-22,11193,11290,10998,11047,5756,82823.0,7297150.0
2018-11-23,11047,11339,10950,11193,4766,83917.0,7297150.0
2018-11-26,10950,11290,10950,11145,7996,83552.0,7297150.0
2018-11-27,11144,11290,10755,11047,10280,82823.0,7297150.0
2018-11-28,11047,11047,10755,10804,5373,80998.0,7297150.0
2018-11-29,10901,11193,10901,10999,5079,82458.0,7297150.0
2018-11-30,10804,11144,10804,10950,2400,82093.0,7297150.0
2018-12-03,11144,11144,10901,11145,3214,83552.0,7297150.0
2018-12-04,11047,11144,10901,10999,4033,82458.0,7297150.0
2018-12-05,11047,11096,10852,11047,5228,82823.0,7297150.0
2018-12-06,11096,11096,10804,10950,13332,82093.0,7297150.0
2018-12-07,10950,11047,10852,10950,4518,82093.0,7297150.0
2018-12-10,10950,11047,10706,10804,9287,80998.0,7297150.0
2018-12-11,10706,10998,10560,10561,7542,79174.0,7297150.0
2018-12-12,10560,10804,10414,10658,8276,79904.0,7297150.0
2018-12-13,10463,10852,10463,10707,4124,80269.0,7297150.0
2018-12-14,10804,10804,10414,10658,7894,79904.0,7297150.0
2018-12-17,10658,10706,10414,10658,4830,79904.0,7297150.0
2018-12-18,10658,10755,10512,10707,1971,80269.0,7297150.0
2018-12-19,10755,10804,10560,10755,4506,80634.0,7297150.0
2018-12-20,10804,10950,10706,10901,1915,81728.0,7297150.0
2018-12-21,10852,11047,10512,11047,10687,82823.0,7297150.0
2018-12-24,11047,11047,10901,10999,7806,82458.0,7297150.0
2018-12-26,10950,10998,10609,10950,1827,82093.0,7297150.0
2018-12-27,10900,11050,10700,10750,5715,78444.0,7297150.0
2018-12-28,10750,11300,10700,11050,5049,80634.0,7297150.0
2019-01-02,11150,11200,10750,10750,4834,78444.0,7297150.0
2019-01-03,10750,10950,10600,10750,2232,78444.0,7297150.0
2019-01-04,10800,10800,10500,10750,5344,78444.0,7297150.0
2019-01-07,10750,11050,10650,11000,3896,80269.0,7297150.0
2019-01-08,11100,11100,10750,10950,1624,79904.0,7297150.0
2019-01-09,11050,11200,10800,10950,5098,79904.0,7297150.0
2019-01-10,11100,11350,10950,11300,12647,82458.0,7297150.0
2019-01-11,11450,11450,11200,11450,2655,83552.0,7297150.0
2019-01-14,11500,11600,11200,11200,3826,81728.0,7297150.0
2019-01-15,11150,11450,11150,11250,3719,82093.0,7297150.0
2019-01-16,11450,11900,11450,11600,10289,84647.0,7297150.0
2019-01-17,11800,12350,11700,11900,22706,86836.0,7297150.0
2019-01-18,11900,12150,11800,12100,4774,88296.0,7297150.0
2019-01-21,12100,12250,11650,11700,7873,85377.0,7297150.0
2019-01-22,11850,12000,11500,11500,3178,83917.0,7297150.0
2019-01-23,11550,12000,11550,11850,6262,86471.0,7297150.0
2019-01-24,11950,12050,11850,12000,4443,87566.0,7297150.0
2019-01-25,12250,12250,11800,11950,5448,87201.0,7297150.0
2019-01-28,12150,12200,11950,12100,6832,88296.0,7297150.0
2019-01-29,12200,12200,11750,12100,14752,88296.0,7297150.0
2019-01-30,11950,12350,11950,12250,16218,89390.0,7297150.0
2019-01-31,12300,12500,12000,12150,28730,88660.0,7297150.0
2019-02-01,12150,12300,11750,12150,19086,88660.0,7297150.0
2019-02-07,12150,13200,11950,12750,36870,93039.0,7297150.0
2019-02-08,12750,12750,12250,12450,16706,90850.0,7297150.0
2019-02-11,12450,13100,12450,12800,8984,93404.0,7297150.0
2019-02-12,12550,13700,12550,13150,15645,95958.0,7297150.0
2019-02-13,13200,13300,13050,13150,6933,95958.0,7297150.0
2019-02-14,13100,13300,12850,13300,4661,97052.0,7297150.0
2019-02-15,13300,13550,13100,13500,7208,98512.0,7297150.0
2019-02-18,13500,13650,13200,13350,4349,97417.0,7297150.0
2019-02-19,13550,13550,13250,13300,2956,97052.0,7297150.0
2019-02-20,13600,13600,13300,13300,807,97052.0,7297150.0
2019-02-21,13450,13500,13100,13350,2855,97417.0,7297150.0
2019-02-22,13550,13600,13000,13350,4825,97417.0,7297150.0
2019-02-25,13250,13550,13250,13350,2436,97417.0,7297150.0
2019-02-26,13500,13550,13300,13300,5311,97052.0,7297150.0
2019-02-27,13400,14300,13250,13650,17461,99606.0,7297150.0
2019-02-28,13600,13650,13100,13150,10824,95958.0,7297150.0
2019-03-04,13150,13250,12700,12850,18247,93768.0,7297150.0
2019-03-05,12850,12850,12250,12250,20424,89390.0,7297150.0
2019-03-06,12250,12500,12200,12450,8990,90850.0,7297150.0
2019-03-07,12550,12550,12300,12450,5742,90850.0,7297150.0
2019-03-08,12450,12450,11900,12300,13034,89755.0,7297150.0
2019-03-11,12300,12300,12050,12200,2430,89025.0,7297150.0
2019-03-12,12200,12750,12100,12300,2826,89755.0,7297150.0
2019-03-13,12400,12400,12100,12400,1857,90485.0,7297150.0
2019-03-14,12400,12600,12350,12400,5979,90485.0,7297150.0
2019-03-15,12400,12500,12250,12450,5441,93459.0,7506711.0
2019-03-18,12250,12450,12100,12100,4181468,90831.0,7506711.0
2019-03-19,13400,14200,12450,12450,96694,93459.0,7506711.0
2019-03-20,12350,12600,12250,12450,10881,93459.0,7506711.0
2019-03-21,12700,12700,12150,12200,9938,91582.0,7506711.0
2019-03-22,12150,12850,12100,12850,11136,96461.0,7506711.0
2019-03-25,12700,13000,12500,12700,7727,95335.0,7506711.0
2019-03-26,12700,13100,12600,13100,9498,98338.0,7506711.0
2019-03-27,12950,13200,12750,12750,5922,95711.0,7506711.0
2019-03-28,12600,12950,12550,12550,4292,94209.0,7506711.0
2019-03-29,12650,12650,12450,12500,2639,93834.0,7506711.0
2019-04-01,12500,12650,12450,12500,2132,93834.0,7506711.0
2019-04-02,12500,12550,12350,12450,1715,93459.0,7506711.0
2019-04-03,12450,12450,12300,12400,7947,93083.0,7506711.0
2019-04-04,12350,12700,12350,12550,2292,94209.0,7506711.0
2019-04-05,12500,12750,12500,12700,1070,95335.0,7506711.0
2019-04-08,12850,12850,12450,12700,5237,95335.0,7506711.0
2019-04-09,12650,12700,12550,12600,1471,94585.0,7506711.0
2019-04-10,12450,12700,12450,12650,4143,94960.0,7506711.0
2019-04-11,12650,12650,12500,12550,2291,94209.0,7506711.0
2019-04-12,12600,12750,12350,12400,12556,93083.0,7506711.0
2019-04-15,12400,12600,12350,12500,3648,93834.0,7506711.0
2019-04-16,12500,12600,12450,12550,5887,94209.0,7506711.0
2019-04-17,12550,12650,12500,12600,4973,94585.0,7506711.0
2019-04-18,12600,12800,12500,12650,8593,94960.0,7506711.0
2019-04-19,12650,12850,12600,12850,8431,96461.0,7506711.0
2019-04-22,12950,12950,12750,12750,2163,95711.0,7506711.0
2019-04-23,12800,12950,12650,12800,5881,96086.0,7506711.0
2019-04-24,12900,13300,12800,13200,7676,99089.0,7506711.0
2019-04-25,13200,13250,13100,13250,4899,99464.0,7506711.0
2019-04-26,13250,13250,12950,13050,2587,97963.0,7506711.0
2019-04-29,13050,13150,13000,13100,10565,98338.0,7506711.0
2019-04-30,13100,13150,12950,13050,7859,97963.0,7506711.0
2019-05-02,12950,13000,12900,13000,3269,97587.0,7506711.0
2019-05-03,13150,13350,13000,13200,11698,99089.0,7506711.0
2019-05-07,13000,13750,13000,13650,20430,102467.0,7506711.0
2019-05-08,14100,14950,13700,14050,49735,105469.0,7506711.0
2019-05-09,14250,14250,13450,13500,12871,101341.0,7506711.0
2019-05-10,13500,13850,13000,13300,22250,99839.0,7506711.0
2019-05-13,13350,13650,13300,13550,2549,101716.0,7506711.0
2019-05-14,13500,13700,13300,13700,8044,102842.0,7506711.0
2019-05-15,13750,13850,13450,13700,8420,102842.0,7506711.0
2019-05-16,13700,13750,13450,13550,2997,101716.0,7506711.0
2019-05-17,13650,13700,13250,13350,5928,100215.0,7506711.0
2019-05-20,13350,13500,12800,12800,16801,96086.0,7506711.0
2019-05-21,12650,12900,12500,12900,8891,96837.0,7506711.0
2019-05-22,12950,12950,12600,12700,1472,95335.0,7506711.0
2019-05-23,12900,12900,12450,12750,5899,95711.0,7506711.0
2019-05-24,12700,12700,12100,12500,26622,93834.0,7506711.0
2019-05-27,12750,12750,12350,12350,2035,92708.0,7506711.0
2019-05-28,12550,12550,12300,12450,1947,93459.0,7506711.0
2019-05-29,12450,12800,12150,12250,2006,91957.0,7506711.0
2019-05-30,12350,12600,12200,12600,4004,94585.0,7506711.0
2019-05-31,12800,12800,12500,12600,3795,94585.0,7506711.0
2019-06-03,12850,12850,12150,12200,13656,91582.0,7506711.0
2019-06-04,12100,12650,12100,12650,6690,94960.0,7506711.0
2019-06-05,12750,12750,12400,12400,7724,93083.0,7506711.0
2019-06-07,12300,12600,12300,12500,14346,93834.0,7506711.0
2019-06-10,12600,12600,12450,12550,7414,94209.0,7506711.0
2019-06-11,12650,12750,12550,12700,6329,95335.0,7506711.0
2019-06-12,12750,13000,12550,13000,9675,97587.0,7506711.0
2019-06-13,13000,13100,12550,12700,4847,95335.0,7506711.0
2019-06-14,12600,12700,12450,12650,4876,94960.0,7506711.0
2019-06-17,12650,13500,12400,13000,32474,97587.0,7506711.0
2019-06-18,13250,13700,13050,13400,22906,100590.0,7506711.0
2019-06-19,13400,14400,13400,14300,48200,107346.0,7506711.0
2019-06-20,14650,14750,14200,14700,28287,110349.0,7506711.0
2019-06-21,14700,14950,14100,14200,13286,106595.0,7506711.0
2019-06-24,14200,14750,14000,14750,12995,110724.0,7506711.0
2019-06-25,14700,14700,14250,14300,14618,107346.0,7506711.0
2019-06-26,14250,14350,13650,14250,11965,106971.0,7506711.0
2019-06-27,14200,14400,14000,14300,6060,107346.0,7506711.0
2019-06-28,14250,14750,14000,14700,13664,110349.0,7506711.0
2019-07-01,14900,15450,14800,15200,42020,114102.0,7506711.0
2019-07-02,15200,15400,14650,14950,51889,112225.0,7506711.0
2019-07-03,14850,15050,14500,14750,13610,110724.0,7506711.0
2019-07-04,14750,15450,14450,15400,24657,115603.0,7506711.0
2019-07-05,15200,16350,15200,16200,96376,121609.0,7506711.0
2019-07-08,16100,16450,15750,15750,45921,118231.0,7506711.0
2019-07-09,15500,15700,15150,15350,14596,115228.0,7506711.0
2019-07-10,15050,16150,15050,15650,17312,117480.0,7506711.0
2019-07-11,15650,15800,15150,15800,19744,118606.0,7506711.0
2019-07-12,15800,15850,15550,15650,9618,117480.0,7506711.0
2019-07-15,15650,15650,15050,15200,14934,114102.0,7506711.0
2019-07-16,15200,15300,14950,14950,9413,112225.0,7506711.0
2019-07-17,14950,15400,14800,15000,12830,112601.0,7506711.0
2019-07-18,15000,15050,14750,15000,4449,112601.0,7506711.0
2019-07-19,15000,15350,14800,15250,6817,114477.0,7506711.0
2019-07-22,15450,15450,14850,15200,8124,114102.0,7506711.0
2019-07-23,15200,15250,15000,15050,8592,112976.0,7506711.0
2019-07-24,15050,15300,14900,15150,10609,113727.0,7506711.0
2019-07-25,15150,16000,14950,15750,38968,118231.0,7506711.0
2019-07-26,15750,18000,15700,17100,569784,128365.0,7506711.0
2019-07-29,17000,17100,15950,16100,133037,120858.0,7506711.0
2019-07-30,15800,16600,15750,16100,69200,120858.0,7506711.0
2019-07-31,16100,17250,15550,17100,58140,128365.0,7506711.0
2019-08-01,16900,16950,16300,16300,31880,122359.0,7506711.0
2019-08-02,16150,16650,15600,15750,51353,118231.0,7506711.0
2019-08-05,15800,15950,14900,15050,35085,112976.0,7506711.0
2019-08-06,14400,15800,14300,14950,72966,112225.0,7506711.0
2019-08-07,14950,16150,14950,15750,27522,118231.0,7506711.0
2019-08-08,15700,16350,15300,15500,24393,116354.0,7506711.0
2019-08-09,15650,16450,15500,16450,30008,123485.0,7506711.0
2019-08-12,16350,17250,16200,16750,73469,125737.0,7506711.0
2019-08-13,16750,17150,16150,16200,43432,121609.0,7506711.0
2019-08-14,16250,16950,16250,16500,24479,123861.0,7506711.0
2019-08-16,16500,16600,15950,16400,27458,123110.0,7506711.0
2019-08-19,16400,16850,16200,16450,18321,123485.0,7506711.0
2019-08-20,16450,16950,16400,16450,42028,123485.0,7506711.0
2019-08-21,16300,16950,16300,16900,28251,126863.0,7506711.0
2019-08-22,16950,17450,16700,17050,45190,127989.0,7506711.0
2019-08-23,16900,17400,16800,17150,28079,128740.0,7506711.0
2019-08-26,16650,17550,16650,16900,28788,126863.0,7506711.0
2019-08-27,16900,17400,16900,17300,18282,129866.0,7506711.0
2019-08-28,17150,17700,17150,17350,17061,130241.0,7506711.0
2019-08-29,17350,17500,16950,17250,14841,129491.0,7506711.0
2019-08-30,17150,17650,17000,17100,25957,128365.0,7506711.0
2019-09-02,17100,18400,16900,17800,81287,133619.0,7506711.0
2019-09-03,17700,17850,17450,17600,15509,132118.0,7506711.0
2019-09-04,17600,17950,17350,17700,14876,132869.0,7506711.0
2019-09-05,17900,17900,17250,17350,24412,130241.0,7506711.0
2019-09-06,17550,17550,17050,17400,23191,130617.0,7506711.0
2019-09-09,17550,17550,17100,17100,17021,128365.0,7506711.0
2019-09-10,17200,17550,16950,17100,14915,128365.0,7506711.0
2019-09-11,17100,17500,17050,17450,10486,130992.0,7506711.0
2019-09-16,17500,18100,17250,18000,25268,135121.0,7506711.0
2019-09-17,18300,18300,17750,18000,8625,135121.0,7506711.0
2019-09-18,17800,18450,17750,18400,27411,138123.0,7506711.0
2019-09-19,18400,18450,18200,18300,8135,137373.0,7506711.0
2019-09-20,18250,18300,18000,18000,7426,135121.0,7506711.0
2019-09-23,18000,18300,17700,17900,9628,134370.0,7506711.0
2019-09-24,17900,18450,17750,18100,21168,135871.0,7506711.0
2019-09-25,18100,18100,17250,17500,33047,131367.0,7506711.0
2019-09-26,17500,17850,17150,17350,16915,130241.0,7506711.0
2019-09-27,17650,17650,17150,17350,4332,130241.0,7506711.0
2019-09-30,17350,17350,16850,16950,14808,127239.0,7506711.0
2019-10-01,17350,18000,16800,17800,29555,133619.0,7506711.0
2019-10-02,17700,17750,17350,17350,5129,130241.0,7506711.0
2019-10-04,17200,17350,16900,17000,14567,127614.0,7506711.0
2019-10-07,17000,17000,16450,16750,23956,125737.0,7506711.0
