삼진제약(005500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-23,10183,10378,10085,10183,35620,141075.0,13500000.0
2010-11-24,9744,10085,9744,10037,73033,139050.0,13500000.0
2010-11-25,10085,10280,9988,10183,54988,141075.0,13500000.0
2010-11-26,10134,10183,9842,9891,67846,137025.0,13500000.0
2010-11-29,9890,10085,9890,9988,37000,138375.0,13500000.0
2010-11-30,9939,10183,9939,10183,36180,141075.0,13500000.0
2010-12-01,10085,10475,10085,10329,99560,143100.0,13500000.0
2010-12-02,10475,10475,10231,10378,107800,143775.0,13500000.0
2010-12-03,10378,10378,10280,10329,36935,143100.0,13500000.0
2010-12-06,10280,10719,10280,10476,119818,145125.0,13500000.0
2010-12-07,10475,10670,10426,10524,52170,145800.0,13500000.0
2010-12-08,10378,10572,10329,10573,54731,146475.0,13500000.0
2010-12-09,10572,11060,10475,10768,221451,149175.0,13500000.0
2010-12-10,10767,10962,10524,10865,90395,150525.0,13500000.0
2010-12-13,10962,11157,10816,10963,60822,151875.0,13500000.0
2010-12-14,10962,11060,10816,10865,59330,150525.0,13500000.0
2010-12-15,10865,11011,10719,10963,45891,151875.0,13500000.0
2010-12-16,10914,10962,10719,10865,54764,150525.0,13500000.0
2010-12-17,10865,10962,10767,10914,45834,151200.0,13500000.0
2010-12-20,10767,10914,10475,10768,82856,149175.0,13500000.0
2010-12-21,10914,11157,10767,11011,95493,152550.0,13500000.0
2010-12-22,10962,11303,10962,11206,71371,155250.0,13500000.0
2010-12-23,11255,11498,11157,11304,115251,156600.0,13500000.0
2010-12-24,11401,11401,11108,11255,61222,155925.0,13500000.0
2010-12-27,11157,11352,11157,11304,64745,156600.0,13500000.0
2010-12-28,11401,11547,11303,11450,103670,158625.0,13500000.0
2010-12-29,11450,11750,11400,11400,54451,153900.0,13500000.0
2010-12-30,11400,11550,11350,11400,38106,153900.0,13500000.0
2011-01-03,11500,11550,11150,11150,77052,150525.0,13500000.0
2011-01-04,11100,11450,11100,11450,87189,154575.0,13500000.0
2011-01-05,11450,11600,11400,11450,60450,154575.0,13500000.0
2011-01-06,11400,11550,11200,11200,50410,151200.0,13500000.0
2011-01-07,11300,11300,11150,11150,48009,150525.0,13500000.0
2011-01-10,11150,11250,11150,11200,42814,151200.0,13500000.0
2011-01-11,11200,11250,11000,11150,56051,150525.0,13500000.0
2011-01-12,11150,11200,10850,11000,102210,148500.0,13500000.0
2011-01-13,11000,11000,10450,10550,154494,142425.0,13500000.0
2011-01-14,10550,10750,10300,10650,48041,143775.0,13500000.0
2011-01-17,10650,10750,10550,10600,71414,143100.0,13500000.0
2011-01-18,10550,10700,10450,10550,58685,142425.0,13500000.0
2011-01-19,10550,10700,10400,10550,74196,142425.0,13500000.0
2011-01-20,10400,10550,10400,10550,27055,142425.0,13500000.0
2011-01-21,10450,10500,10300,10400,36154,140400.0,13500000.0
2011-01-24,10400,10550,10300,10400,48182,140400.0,13500000.0
2011-01-25,10350,10450,10250,10400,37303,140400.0,13500000.0
2011-01-26,10300,10400,10250,10400,36442,140400.0,13500000.0
2011-01-27,10450,10500,10350,10400,38361,140400.0,13500000.0
2011-01-28,10450,10450,10250,10300,48688,139050.0,13500000.0
2011-01-31,10200,10500,10100,10400,69300,140400.0,13500000.0
2011-02-01,10400,10800,10350,10700,36052,144450.0,13500000.0
2011-02-07,10800,10900,10500,10500,35730,141750.0,13500000.0
2011-02-08,10400,10550,10350,10550,27383,142425.0,13500000.0
2011-02-09,10650,10650,10200,10250,104162,138375.0,13500000.0
2011-02-10,10350,10450,10200,10250,41030,138375.0,13500000.0
2011-02-11,10300,10400,10000,10050,67798,135675.0,13500000.0
2011-02-14,10100,10250,10000,10050,35811,135675.0,13500000.0
2011-02-15,10150,10350,10050,10250,48880,138375.0,13500000.0
2011-02-16,10350,10350,10000,10050,48321,135675.0,13500000.0
2011-02-17,10150,10300,10100,10150,49276,137025.0,13500000.0
2011-02-18,10300,10300,10150,10200,13181,137700.0,13500000.0
2011-02-21,10200,10250,10050,10050,19389,135675.0,13500000.0
2011-02-22,10000,10000,9830,9850,34795,132975.0,13500000.0
2011-02-23,9740,9940,9680,9680,51340,130680.0,13500000.0
2011-02-24,9760,9990,9670,9760,35861,131760.0,13500000.0
2011-02-25,9960,9960,9730,9740,21236,131490.0,13500000.0
2011-02-28,9760,9840,9550,9600,22120,129600.0,13500000.0
2011-03-02,9790,9800,9560,9560,16466,129060.0,13500000.0
2011-03-03,9520,9680,9520,9630,20960,130005.0,13500000.0
2011-03-04,9610,9840,9600,9700,30422,130950.0,13500000.0
2011-03-07,9710,9750,9510,9510,24100,128385.0,13500000.0
2011-03-08,9620,9620,9440,9440,34746,127440.0,13500000.0
2011-03-09,9550,9550,9450,9500,38789,128250.0,13500000.0
2011-03-10,9510,9580,9460,9460,30961,127710.0,13500000.0
2011-03-11,9450,9550,9340,9450,37950,127575.0,13500000.0
2011-03-14,9400,9400,9160,9190,34126,124065.0,13500000.0
2011-03-15,9010,9180,8750,8790,46203,118665.0,13500000.0
2011-03-16,8790,9090,8790,9000,37761,121500.0,13500000.0
2011-03-17,8810,8980,8750,8940,28649,120690.0,13500000.0
2011-03-18,8950,9550,8900,9250,59006,124875.0,13500000.0
2011-03-21,9200,9480,9200,9480,10391,127980.0,13500000.0
2011-03-22,9500,9660,9400,9580,43508,129330.0,13500000.0
2011-03-23,9600,9680,9480,9620,19460,129870.0,13500000.0
2011-03-24,9850,10000,9700,9770,67528,131895.0,13500000.0
2011-03-25,9700,9980,9670,9910,123389,133785.0,13500000.0
2011-03-28,10000,10000,9720,9740,21650,131490.0,13500000.0
2011-03-29,9800,10600,9730,9810,236195,132435.0,13500000.0
2011-03-30,9900,10000,9800,9970,45670,134595.0,13500000.0
2011-03-31,10000,10100,9900,10050,27166,135675.0,13500000.0
2011-04-01,9940,10150,9940,10050,19731,135675.0,13500000.0
2011-04-04,10050,10300,10050,10300,32059,139050.0,13500000.0
2011-04-05,10300,10450,10250,10400,49100,140400.0,13500000.0
2011-04-06,10450,10450,10100,10150,39301,137025.0,13500000.0
2011-04-07,10100,10300,10050,10250,30893,138375.0,13500000.0
2011-04-08,10250,10300,10050,10050,32353,135675.0,13500000.0
2011-04-11,9960,10150,9920,10050,24984,135675.0,13500000.0
2011-04-12,10000,10100,9960,9980,24189,138722.0,13900000.0
2011-04-13,9930,10050,9850,10000,25619,139000.0,13900000.0
2011-04-14,9890,10000,9860,9930,13583,138027.0,13900000.0
2011-04-15,9930,10250,9930,10100,45651,140390.0,13900000.0
2011-04-18,10000,10250,9980,9980,32690,138722.0,13900000.0
2011-04-19,9810,9940,9760,9810,27804,136359.0,13900000.0
2011-04-20,9850,9920,9750,9850,43035,136915.0,13900000.0
2011-04-21,9850,9860,9600,9700,44616,134830.0,13900000.0
2011-04-22,9610,9660,9500,9600,40747,133440.0,13900000.0
2011-04-25,9570,9690,9480,9550,37497,132745.0,13900000.0
2011-04-26,9550,9550,9130,9300,31515,129270.0,13900000.0
2011-04-27,9200,9970,9200,9800,68754,136220.0,13900000.0
2011-04-28,9730,9870,9600,9600,29710,133440.0,13900000.0
2011-04-29,9700,9770,9530,9700,25732,134830.0,13900000.0
2011-05-02,9720,9780,9680,9730,12927,135247.0,13900000.0
2011-05-03,9700,9700,9430,9430,38349,131077.0,13900000.0
2011-05-04,9430,9520,9340,9520,29753,132328.0,13900000.0
2011-05-06,9400,9540,9390,9500,13229,132050.0,13900000.0
2011-05-09,9550,9550,8210,9390,40385,130521.0,13900000.0
2011-05-11,9400,9400,9170,9200,49160,127880.0,13900000.0
2011-05-12,9100,9100,8850,8880,64567,123432.0,13900000.0
2011-05-13,8890,8900,8570,8570,77180,119123.0,13900000.0
2011-05-16,8600,8680,8400,8400,25909,116760.0,13900000.0
2011-05-17,8400,8520,8340,8380,26069,116482.0,13900000.0
2011-05-18,8380,8690,8380,8450,33172,117455.0,13900000.0
2011-05-19,8470,8500,8250,8270,36985,114953.0,13900000.0
2011-05-20,8340,8340,8020,8100,44923,112590.0,13900000.0
2011-05-23,8090,8100,7910,8100,35809,112590.0,13900000.0
2011-05-24,7960,8150,7960,8040,23635,111756.0,13900000.0
2011-05-25,7970,8040,7900,7910,33789,109949.0,13900000.0
2011-05-26,7900,8200,7900,8140,31077,113146.0,13900000.0
2011-05-27,8030,8600,8030,8400,268006,116760.0,13900000.0
2011-05-30,8420,8500,8200,8210,33236,114119.0,13900000.0
2011-05-31,8120,8240,7890,7900,120461,109810.0,13900000.0
2011-06-01,7920,8400,7810,8300,198425,115370.0,13900000.0
2011-06-02,8290,8290,7980,8000,31047,111200.0,13900000.0
2011-06-03,8170,8950,8040,8620,382773,119818.0,13900000.0
2011-06-07,8680,8700,8360,8360,56376,116204.0,13900000.0
2011-06-08,8490,8490,8200,8220,21704,114258.0,13900000.0
2011-06-09,8220,8260,7930,8100,128442,112590.0,13900000.0
2011-06-10,8200,8790,8100,8220,234165,114258.0,13900000.0
2011-06-13,8390,8800,8180,8590,135041,119401.0,13900000.0
2011-06-14,8550,8730,8440,8730,46701,121347.0,13900000.0
2011-06-15,8730,8940,8530,8710,161341,121069.0,13900000.0
2011-06-16,8700,8700,8270,8400,114341,116760.0,13900000.0
2011-06-17,8310,8350,7910,7910,83748,109949.0,13900000.0
2011-06-20,7870,7950,7250,7300,519238,101470.0,13900000.0
2011-06-21,7330,7510,7330,7480,60837,103972.0,13900000.0
2011-06-22,7550,7650,7480,7640,73220,106196.0,13900000.0
2011-06-23,7570,7680,7550,7630,22912,106057.0,13900000.0
2011-06-24,7640,7840,7640,7800,27247,108420.0,13900000.0
2011-06-27,7800,8020,7610,8000,53288,111200.0,13900000.0
2011-06-28,8000,8000,7650,7820,41673,108698.0,13900000.0
2011-06-29,7900,7900,7680,7790,32618,108281.0,13900000.0
2011-06-30,7820,7880,7700,7700,28316,107030.0,13900000.0
2011-07-01,7800,7880,7700,7870,24961,109393.0,13900000.0
2011-07-04,7750,7940,7750,7820,35570,108698.0,13900000.0
2011-07-05,7830,8020,7780,8010,44543,111339.0,13900000.0
2011-07-06,8050,8050,7920,8030,19454,111617.0,13900000.0
2011-07-07,8170,8170,8030,8140,26430,113146.0,13900000.0
2011-07-08,8150,8350,8060,8300,55340,115370.0,13900000.0
2011-07-11,8300,8340,8190,8200,18901,113980.0,13900000.0
2011-07-12,8190,8190,7900,8050,66312,111895.0,13900000.0
2011-07-13,8050,8300,7900,8200,45380,113980.0,13900000.0
2011-07-14,8200,8250,8040,8150,29958,113285.0,13900000.0
2011-07-15,8110,8390,8100,8330,27181,115787.0,13900000.0
2011-07-18,8400,8550,8200,8410,200890,116899.0,13900000.0
2011-07-19,8350,8770,8350,8620,146610,119818.0,13900000.0
2011-07-20,8610,8870,8560,8830,100949,122737.0,13900000.0
2011-07-21,8850,8850,8570,8570,43033,119123.0,13900000.0
2011-07-22,8570,8930,8470,8750,194390,121625.0,13900000.0
2011-07-25,8680,8680,8500,8520,47807,118428.0,13900000.0
2011-07-26,8590,8700,8500,8600,193255,119540.0,13900000.0
2011-07-27,8670,8990,8610,8920,171449,123988.0,13900000.0
2011-07-28,8860,9070,8710,8920,86741,123988.0,13900000.0
2011-07-29,8950,9450,8840,9250,248951,128575.0,13900000.0
2011-08-01,9400,9570,9250,9280,210001,128992.0,13900000.0
2011-08-02,9270,9270,8880,8900,166080,123710.0,13900000.0
2011-08-03,8770,8880,8550,8850,85337,123015.0,13900000.0
2011-08-04,8860,8860,8510,8550,111348,118845.0,13900000.0
2011-08-05,8000,8100,7490,8000,86331,111200.0,13900000.0
2011-08-08,7720,7950,7250,7590,132045,105501.0,13900000.0
2011-08-09,7250,7260,6500,7170,231791,99663.0,13900000.0
2011-08-10,7450,7800,7450,7720,67551,107308.0,13900000.0
2011-08-11,7490,7880,7210,7730,31982,107447.0,13900000.0
2011-08-12,7950,8120,7700,7700,51809,107030.0,13900000.0
2011-08-16,7850,8000,7720,7840,65070,108976.0,13900000.0
2011-08-17,7800,8230,7700,8050,62852,111895.0,13900000.0
2011-08-18,8180,8180,7800,7910,28056,109949.0,13900000.0
2011-08-19,7490,7690,7380,7400,45271,102860.0,13900000.0
2011-08-22,7400,7980,7260,7800,50965,108420.0,13900000.0
2011-08-23,7700,8260,7680,8060,128442,112034.0,13900000.0
2011-08-24,8080,8290,7980,8020,82329,111478.0,13900000.0
2011-08-25,8250,8440,7980,8250,83722,114675.0,13900000.0
2011-08-26,8300,8560,8090,8450,127483,117455.0,13900000.0
2011-08-29,8550,8950,8370,8830,187706,122737.0,13900000.0
2011-08-30,8720,9050,8580,8880,97290,123432.0,13900000.0
2011-08-31,8880,8900,8270,8300,166126,115370.0,13900000.0
2011-09-01,8310,8470,8290,8340,43051,115926.0,13900000.0
2011-09-02,8340,8440,8150,8400,47640,116760.0,13900000.0
2011-09-05,8240,8250,7720,8000,70305,111200.0,13900000.0
2011-09-06,7800,8000,7700,7730,52577,107447.0,13900000.0
2011-09-07,7750,8300,7750,8170,44026,113563.0,13900000.0
2011-09-08,8170,8310,8120,8190,48443,113841.0,13900000.0
2011-09-09,8100,8270,7860,8090,51099,112451.0,13900000.0
2011-09-14,7950,8030,7820,7820,5378,108698.0,13900000.0
2011-09-15,7870,8090,7650,7970,68490,110783.0,13900000.0
2011-09-16,7970,8050,7970,8040,19861,111756.0,13900000.0
2011-09-19,8100,8990,8100,8400,295478,116760.0,13900000.0
2011-09-20,8400,8500,8150,8300,37422,115370.0,13900000.0
2011-09-21,8390,8690,8320,8470,45992,117733.0,13900000.0
2011-09-22,8250,8640,8130,8590,300254,119401.0,13900000.0
2011-09-23,8250,8500,8160,8240,101616,114536.0,13900000.0
2011-09-26,8340,8340,7500,7510,155184,104389.0,13900000.0
2011-09-27,7650,7890,7610,7660,40748,106474.0,13900000.0
2011-09-28,7670,7840,7600,7610,36799,105779.0,13900000.0
2011-09-29,7610,7730,7500,7710,16951,107169.0,13900000.0
2011-09-30,7710,7950,7700,7840,12624,108976.0,13900000.0
2011-10-04,7600,7670,7010,7390,31176,102721.0,13900000.0
2011-10-05,7330,7390,6900,6940,32765,96466.0,13900000.0
2011-10-06,7050,7200,7000,7010,24128,97439.0,13900000.0
2011-10-07,7100,7220,6910,7100,121444,98690.0,13900000.0
2011-10-10,7120,7380,7100,7210,48474,100219.0,13900000.0
2011-10-11,7300,7400,7200,7200,23550,100080.0,13900000.0
2011-10-12,7310,7330,7160,7240,13050,100636.0,13900000.0
2011-10-13,7300,7340,7240,7300,27885,101470.0,13900000.0
2011-10-14,7300,7300,7090,7260,16762,100914.0,13900000.0
2011-10-17,7260,7390,7190,7260,59582,100914.0,13900000.0
2011-10-18,7120,7950,7120,7460,249967,103694.0,13900000.0
2011-10-19,7590,7860,7530,7600,219689,105640.0,13900000.0
2011-10-20,7550,7640,7350,7350,39275,102165.0,13900000.0
2011-10-21,7360,7600,7360,7550,21614,104945.0,13900000.0
2011-10-24,7680,8100,7520,7990,121955,111061.0,13900000.0
2011-10-25,8090,8290,7800,8190,65398,113841.0,13900000.0
2011-10-26,8160,8400,8000,8280,170501,115092.0,13900000.0
2011-10-27,8300,8390,8200,8220,26331,114258.0,13900000.0
2011-10-28,8240,8490,8210,8380,97220,116482.0,13900000.0
2011-10-31,8320,9290,8260,8660,329087,120374.0,13900000.0
2011-11-01,8210,8650,8210,8460,84983,117594.0,13900000.0
2011-11-02,8220,8670,8180,8670,95953,120513.0,13900000.0
2011-11-03,8690,9080,8530,8850,228554,123015.0,13900000.0
2011-11-04,8850,8980,8620,8740,64225,121486.0,13900000.0
2011-11-07,8750,8940,8490,8560,49100,118984.0,13900000.0
2011-11-08,8560,8560,8320,8340,34011,115926.0,13900000.0
2011-11-09,8320,8600,8310,8550,26536,118845.0,13900000.0
2011-11-10,8330,8470,8010,8240,103193,114536.0,13900000.0
2011-11-11,8250,8470,8250,8320,19832,115648.0,13900000.0
2011-11-14,8470,8720,8350,8720,52608,121208.0,13900000.0
2011-11-15,8550,8770,8470,8470,20571,117733.0,13900000.0
2011-11-16,8660,8660,8360,8360,13054,116204.0,13900000.0
2011-11-17,8300,8410,8240,8360,9148,116204.0,13900000.0
2011-11-18,8350,8460,8040,8430,48544,117177.0,13900000.0
2011-11-21,8430,8490,8300,8390,20310,116621.0,13900000.0
2011-11-22,8250,8990,8220,8540,294361,118706.0,13900000.0
2011-11-23,8500,8670,8280,8340,134331,115926.0,13900000.0
2011-11-24,8330,8340,8240,8300,27615,115370.0,13900000.0
2011-11-25,8300,8340,8190,8210,38630,114119.0,13900000.0
2011-11-28,8220,8470,8170,8300,26725,115370.0,13900000.0
2011-11-29,8430,8460,8260,8300,36020,115370.0,13900000.0
2011-11-30,8320,8400,8200,8290,5211,115231.0,13900000.0
2011-12-01,8480,8600,8320,8570,76090,119123.0,13900000.0
2011-12-02,8620,8690,8510,8600,16345,119540.0,13900000.0
2011-12-05,8520,8600,8400,8520,19238,118428.0,13900000.0
2011-12-06,8540,8780,8450,8690,55966,120791.0,13900000.0
2011-12-07,8690,8700,8520,8700,13164,120930.0,13900000.0
2011-12-08,8550,8850,8500,8620,18265,119818.0,13900000.0
2011-12-09,8520,8560,8360,8360,14101,116204.0,13900000.0
2011-12-12,8390,8450,8270,8280,13359,115092.0,13900000.0
2011-12-13,8190,8290,8150,8200,10322,113980.0,13900000.0
2011-12-14,8280,8280,7960,7970,59285,110783.0,13900000.0
2011-12-15,8000,8010,7840,7860,18152,109254.0,13900000.0
2011-12-16,8040,8040,7830,7880,11022,109532.0,13900000.0
2011-12-19,7880,7880,7300,7440,22823,103416.0,13900000.0
2011-12-20,7480,8000,7450,7920,53042,110088.0,13900000.0
2011-12-21,7920,8280,7920,8120,17622,112868.0,13900000.0
2011-12-22,8120,8120,7930,8030,9693,111617.0,13900000.0
2011-12-23,8170,8200,8050,8060,9044,112034.0,13900000.0
2011-12-26,8020,8170,8010,8140,20590,113146.0,13900000.0
2011-12-27,8020,8200,8020,8100,15690,112590.0,13900000.0
2011-12-28,8000,8010,7920,7920,5866,110088.0,13900000.0
2011-12-29,7900,7950,7760,7950,3110,110505.0,13900000.0
2012-01-02,7840,8100,7840,8000,5960,111200.0,13900000.0
2012-01-03,7710,8000,7710,7980,3684,110922.0,13900000.0
2012-01-04,8000,8010,7840,7900,14343,109810.0,13900000.0
2012-01-05,7980,8010,7810,7830,19827,108837.0,13900000.0
2012-01-06,7870,8000,7770,7770,17920,108003.0,13900000.0
2012-01-09,7790,8040,7770,8010,37535,111339.0,13900000.0
2012-01-10,8090,8180,8000,8030,35374,111617.0,13900000.0
2012-01-11,8030,8640,8030,8400,152180,116760.0,13900000.0
2012-01-12,8450,8500,8150,8150,46221,113285.0,13900000.0
2012-01-13,8290,8290,8100,8220,27632,114258.0,13900000.0
2012-01-16,8060,8140,8010,8100,26610,112590.0,13900000.0
2012-01-17,8100,8450,8070,8320,46905,115648.0,13900000.0
2012-01-18,8320,8320,8160,8220,12881,114258.0,13900000.0
2012-01-19,8310,8330,8130,8300,25884,115370.0,13900000.0
2012-01-20,8200,8330,8170,8220,16106,114258.0,13900000.0
2012-01-25,8220,8370,8120,8230,11229,114397.0,13900000.0
2012-01-26,8300,8480,8150,8250,59188,114675.0,13900000.0
2012-01-27,8190,8500,8190,8390,52487,116621.0,13900000.0
2012-01-30,8410,8780,8300,8540,59115,118706.0,13900000.0
2012-01-31,8540,8700,8430,8600,31299,119540.0,13900000.0
2012-02-01,8610,8700,8420,8450,34614,117455.0,13900000.0
2012-02-02,8590,8590,8330,8370,19237,116343.0,13900000.0
2012-02-03,8420,8450,8240,8270,20940,114953.0,13900000.0
2012-02-06,8250,8310,8140,8150,21101,113285.0,13900000.0
2012-02-07,8250,8280,8120,8140,11626,113146.0,13900000.0
2012-02-08,8150,8230,8120,8190,24550,113841.0,13900000.0
2012-02-09,8250,8250,8000,8090,42769,112451.0,13900000.0
2012-02-10,8070,8090,7960,8010,27377,111339.0,13900000.0
2012-02-13,7970,8080,7970,8040,15609,111756.0,13900000.0
2012-02-14,8040,8190,8040,8120,34138,112868.0,13900000.0
2012-02-15,8190,8360,8150,8180,34597,113702.0,13900000.0
2012-02-16,8230,8230,8010,8070,32115,112173.0,13900000.0
2012-02-17,8160,8160,8010,8050,31679,111895.0,13900000.0
2012-02-20,8100,8650,8060,8310,219566,115509.0,13900000.0
2012-02-21,8310,8350,8200,8230,39880,114397.0,13900000.0
2012-02-22,8320,8350,8220,8300,27520,115370.0,13900000.0
2012-02-23,8300,8350,8210,8280,36490,115092.0,13900000.0
2012-02-24,8280,8390,8230,8350,24129,116065.0,13900000.0
2012-02-27,8450,8450,8310,8350,31671,116065.0,13900000.0
2012-02-28,8350,8400,8200,8290,30731,115231.0,13900000.0
2012-02-29,8350,8450,8270,8400,37761,116760.0,13900000.0
2012-03-02,8410,8490,8360,8440,26036,117316.0,13900000.0
2012-03-05,8390,8440,8260,8300,21367,115370.0,13900000.0
2012-03-06,8330,8550,8240,8330,34750,115787.0,13900000.0
2012-03-07,8200,8340,8170,8240,19906,114536.0,13900000.0
2012-03-08,8210,8510,8210,8390,50537,116621.0,13900000.0
2012-03-09,8380,8540,8270,8370,84620,116343.0,13900000.0
2012-03-12,8400,8570,8380,8480,80570,117872.0,13900000.0
2012-03-13,8570,8640,8410,8550,32296,118845.0,13900000.0
2012-03-14,8580,8580,8460,8510,29204,118289.0,13900000.0
2012-03-15,8510,8510,8270,8290,23167,115231.0,13900000.0
2012-03-16,8290,8390,8210,8280,23686,115092.0,13900000.0
2012-03-19,8350,8700,8200,8590,79730,119401.0,13900000.0
2012-03-20,8700,8700,8470,8590,18750,119401.0,13900000.0
2012-03-21,8590,8910,8520,8710,113859,121069.0,13900000.0
