S&T중공업(003570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-15,15588,15881,15197,15882,179045,527693.0,32473439.0
2011-09-16,15930,16614,15832,16615,159531,552048.0,32473439.0
2011-09-19,16468,16614,16028,16028,60853,532564.0,32473439.0
2011-09-20,16028,16468,15930,16419,102559,545554.0,32473439.0
2011-09-21,16419,16565,16028,16077,189173,534188.0,32473439.0
2011-09-22,15441,15735,15050,15198,157912,504962.0,32473439.0
2011-09-23,14562,14757,13975,14611,201114,485478.0,32473439.0
2011-09-26,14855,14904,12754,12754,287575,423778.0,32473439.0
2011-09-27,13096,13682,12998,13292,259945,441639.0,32473439.0
2011-09-28,13438,13682,13145,13341,154607,443262.0,32473439.0
2011-09-29,12851,13878,12851,13780,130108,457875.0,32473439.0
2011-09-30,13780,13975,13584,13878,100600,461123.0,32473439.0
2011-10-04,12900,13536,12705,13536,86703,449757.0,32473439.0
2011-10-05,13633,13829,13145,13194,124702,438391.0,32473439.0
2011-10-06,13438,13780,13389,13487,93953,448133.0,32473439.0
2011-10-07,13829,14171,13829,14025,92331,465994.0,32473439.0
2011-10-10,14024,14513,14024,14318,65691,475736.0,32473439.0
2011-10-11,14855,14855,14269,14513,102546,482231.0,32473439.0
2011-10-12,14513,14660,14366,14513,41902,482231.0,32473439.0
2011-10-13,14708,14855,14317,14416,156519,478983.0,32473439.0
2011-10-14,14317,14366,13927,14074,141111,467618.0,32473439.0
2011-10-17,14269,14317,14024,14074,143985,467618.0,32473439.0
2011-10-18,13584,14464,13487,14465,240828,480607.0,32473439.0
2011-10-19,14611,14660,13927,13976,146375,464370.0,32473439.0
2011-10-20,14024,14122,13389,13487,203325,448133.0,32473439.0
2011-10-21,13536,13731,13340,13487,159091,448133.0,32473439.0
2011-10-24,13731,14464,13633,14465,280114,480607.0,32473439.0
2011-10-25,14464,14464,14122,14122,188092,469241.0,32473439.0
2011-10-26,13975,14659,13926,14611,137853,485478.0,32473439.0
2011-10-27,14708,14855,14415,14758,114796,490349.0,32473439.0
2011-10-28,15002,15246,14562,14904,537387,495220.0,32473439.0
2011-10-31,14904,14953,14366,14758,197461,490349.0,32473439.0
2011-11-01,14513,14855,14317,14416,170352,478983.0,32473439.0
2011-11-02,13927,14269,13780,14122,113820,469241.0,32473439.0
2011-11-03,14171,14317,13975,14025,80938,465994.0,32473439.0
2011-11-04,14269,15148,14269,15002,243896,498467.0,32473439.0
2011-11-07,15002,15002,14660,14660,103896,487102.0,32473439.0
2011-11-08,14708,15539,14660,15540,271222,516328.0,32473439.0
2011-11-09,15490,15881,15344,15735,269537,522822.0,32473439.0
2011-11-10,15148,15539,14904,15246,258867,506586.0,32473439.0
2011-11-11,15735,17054,15392,16810,768195,558543.0,32473439.0
2011-11-14,16859,17787,16614,17397,451287,578027.0,32473439.0
2011-11-15,17054,17787,16956,17592,326613,584522.0,32473439.0
2011-11-16,17445,17592,16712,16810,204616,558543.0,32473439.0
2011-11-17,16810,17640,16614,17641,187050,586146.0,32473439.0
2011-11-18,17103,17934,16956,17885,317382,594264.0,32473439.0
2011-11-21,17494,17787,17103,17641,120686,586146.0,32473439.0
2011-11-22,17298,18178,17103,18032,138881,599135.0,32473439.0
2011-11-23,18031,18031,17103,17103,99109,568285.0,32473439.0
2011-11-24,17054,17543,16516,16517,129494,548801.0,32473439.0
2011-11-25,16370,17152,16272,17103,115623,568285.0,32473439.0
2011-11-28,17347,17592,16614,16712,133087,555296.0,32473439.0
2011-11-29,16956,17298,16663,17299,135894,574780.0,32473439.0
2011-11-30,17298,17298,16712,17201,132086,571533.0,32473439.0
2011-12-01,17640,17738,17054,17103,243578,568285.0,32473439.0
2011-12-02,17103,17885,17103,17885,173051,594264.0,32473439.0
2011-12-05,18031,18031,17494,17787,117851,591017.0,32473439.0
2011-12-06,17738,17738,17201,17397,88861,578027.0,32473439.0
2011-12-07,17494,18031,17494,17983,168029,597511.0,32473439.0
2011-12-08,17787,18178,17494,18032,83044,599135.0,32473439.0
2011-12-09,17543,17689,16468,17201,610568,571533.0,32473439.0
2011-12-12,17445,17445,16468,16712,399535,555296.0,32473439.0
2011-12-13,16516,17005,16516,16566,121231,550425.0,32473439.0
2011-12-14,16614,17494,16516,17494,256343,581275.0,32473439.0
2011-12-15,17103,17298,16956,17152,90699,569909.0,32473439.0
2011-12-16,17396,17396,16956,17006,57840,565038.0,32473439.0
2011-12-19,17005,19351,16126,17201,1909982,571533.0,32473439.0
2011-12-20,17396,17689,16321,16321,745689,542306.0,32473439.0
2011-12-21,16663,16712,16223,16370,422095,543930.0,32473439.0
2011-12-22,16516,16516,16321,16321,125792,542306.0,32473439.0
2011-12-23,16468,16614,16223,16224,180022,539059.0,32473439.0
2011-12-26,16419,16419,16077,16224,130803,539059.0,32473439.0
2011-12-27,16223,16321,15686,16028,208101,532564.0,32473439.0
2011-12-28,16028,16077,15393,15882,152736,527693.0,32473439.0
2011-12-29,15783,16174,15441,15979,170195,530941.0,32473439.0
2012-01-02,16028,16028,15637,15637,88663,519575.0,32473439.0
2012-01-03,15637,15930,15441,15637,221775,519575.0,32473439.0
2012-01-04,15832,16370,15783,16224,220554,539059.0,32473439.0
2012-01-05,16321,16712,16223,16517,180263,548801.0,32473439.0
2012-01-06,16614,16614,16077,16321,122263,542306.0,32473439.0
2012-01-09,16321,16321,15930,16224,116500,539059.0,32473439.0
2012-01-10,16126,16419,16126,16175,100960,537435.0,32473439.0
2012-01-11,16321,16321,15930,16175,92222,537435.0,32473439.0
2012-01-12,16223,16272,15881,15931,164488,529317.0,32473439.0
2012-01-13,16028,16174,15832,15931,111521,529317.0,32473439.0
2012-01-16,15832,15930,15441,15491,121230,514704.0,32473439.0
2012-01-17,15588,16272,15588,15882,95767,527693.0,32473439.0
2012-01-18,15979,15979,15637,15686,118152,521199.0,32473439.0
2012-01-19,15783,16370,15783,16273,160357,540683.0,32473439.0
2012-01-20,16126,16810,16077,16712,281417,555296.0,32473439.0
2012-01-25,17103,17787,16663,16712,623016,555296.0,32473439.0
2012-01-26,16859,16956,16272,16321,316871,542306.0,32473439.0
2012-01-27,16419,16712,16272,16712,213342,555296.0,32473439.0
2012-01-30,16810,16859,16223,16321,260723,542306.0,32473439.0
2012-01-31,16419,17005,16419,16908,178977,561790.0,32473439.0
2012-02-01,16858,17347,16712,17348,261676,576404.0,32473439.0
2012-02-02,17103,17543,17103,17299,196094,574780.0,32473439.0
2012-02-03,17298,17592,17152,17543,177997,582898.0,32473439.0
2012-02-06,17543,17689,17103,17445,134622,579651.0,32473439.0
2012-02-07,17347,18080,17298,17299,280612,574780.0,32473439.0
2012-02-08,17494,18031,17347,17983,187790,597511.0,32473439.0
2012-02-09,17885,18129,17689,17983,197300,597511.0,32473439.0
2012-02-10,17885,18520,17836,18423,238972,612124.0,32473439.0
2012-02-13,18325,18862,18227,18520,216423,615372.0,32473439.0
2012-02-14,18764,19009,18422,18863,336935,626737.0,32473439.0
2012-02-15,18960,19106,18520,18765,247775,623490.0,32473439.0
2012-02-16,18764,19009,18276,18325,230754,608877.0,32473439.0
2012-02-17,18520,18764,18373,18716,179010,621866.0,32473439.0
2012-02-20,18911,18911,17982,18081,271184,600759.0,32473439.0
2012-02-21,17885,18129,17689,17787,185034,591017.0,32473439.0
2012-02-22,17885,18569,17836,18423,171990,612124.0,32473439.0
2012-02-23,18471,18667,18129,18423,205210,612124.0,32473439.0
2012-02-24,18471,18764,18227,18520,141753,615372.0,32473439.0
2012-02-27,18422,18862,18373,18667,178949,620243.0,32473439.0
2012-02-28,18862,18862,18227,18716,190162,621866.0,32473439.0
2012-02-29,18764,19057,18276,18276,160811,607253.0,32473439.0
2012-03-02,18520,18960,18373,18520,249919,615372.0,32473439.0
2012-03-05,18520,18813,18325,18618,155604,618619.0,32473439.0
2012-03-06,18471,18715,17592,17739,274881,589393.0,32473439.0
2012-03-07,17396,17640,17201,17250,167481,573156.0,32473439.0
2012-03-08,17298,17934,17298,17690,152451,587769.0,32473439.0
2012-03-09,18031,18080,17494,17592,130124,584522.0,32473439.0
2012-03-12,17592,17689,17396,17445,47499,579651.0,32473439.0
2012-03-13,17445,17787,17249,17348,95351,576404.0,32473439.0
2012-03-14,17640,17738,17249,17299,184817,574780.0,32473439.0
2012-03-15,17445,17494,16468,16566,452651,550425.0,32473439.0
2012-03-16,16761,16761,16321,16468,207421,547177.0,32473439.0
2012-03-19,16614,17005,16565,16908,189022,561790.0,32473439.0
2012-03-20,16907,17054,16663,16712,103532,555296.0,32473439.0
2012-03-21,16565,17054,16565,16664,131430,553672.0,32473439.0
2012-03-22,16614,16810,16028,16077,215618,534188.0,32473439.0
2012-03-23,15979,16223,15686,15979,170216,530941.0,32473439.0
2012-03-26,16077,16174,15539,15588,155581,517951.0,32473439.0
2012-03-27,15735,15881,15686,15686,80180,521199.0,32473439.0
2012-03-28,15490,15686,15295,15540,126807,516328.0,32473439.0
2012-03-29,15441,15783,15344,15735,116881,522822.0,32473439.0
2012-03-30,15393,15393,14757,15051,505917,500091.0,32473439.0
2012-04-02,15050,15344,14855,14953,133021,496844.0,32473439.0
2012-04-03,14611,14757,13975,14171,551769,470865.0,32473439.0
2012-04-04,14171,14269,13682,13780,211808,457875.0,32473439.0
2012-04-05,13682,14415,13633,14074,218873,467618.0,32473439.0
2012-04-06,14024,14366,13682,13732,151352,456252.0,32473439.0
2012-04-09,13682,14122,13536,13683,161084,454628.0,32473439.0
2012-04-10,13829,14220,13780,14220,154014,472489.0,32473439.0
2012-04-12,14024,14415,13975,14318,195354,475736.0,32473439.0
2012-04-13,14366,14513,13927,14025,314648,465994.0,32473439.0
2012-04-16,13878,14024,13731,13829,93922,459499.0,32473439.0
2012-04-17,13878,14073,13829,13976,102441,464370.0,32473439.0
2012-04-18,14220,14513,14122,14465,181176,480607.0,32473439.0
2012-04-19,14366,14660,14269,14269,144149,474112.0,32473439.0
2012-04-20,14220,14317,13878,13976,113194,464370.0,32473439.0
2012-04-23,13975,14171,13829,13976,88732,464370.0,32473439.0
2012-04-24,13829,14024,13633,13634,114878,453004.0,32473439.0
2012-04-25,13731,13829,13242,13243,124056,440015.0,32473439.0
2012-04-26,13291,13584,13242,13243,105896,440015.0,32473439.0
2012-04-27,13340,13731,13242,13243,115373,440015.0,32473439.0
2012-04-30,13291,13584,13291,13389,72160,444886.0,32473439.0
2012-05-02,13438,14415,13291,14220,1732080,472489.0,32473439.0
2012-05-03,14220,14415,13780,13829,176474,459499.0,32473439.0
2012-05-04,13682,14171,13682,13927,78295,462747.0,32473439.0
2012-05-07,13731,13829,13584,13585,60023,451381.0,32473439.0
2012-05-08,13878,14073,13682,13927,149273,462747.0,32473439.0
2012-05-09,13878,13878,13389,13487,111280,448133.0,32473439.0
2012-05-10,13291,13438,13047,13096,256351,435144.0,32473439.0
2012-05-11,13194,13389,12900,13194,155234,438391.0,32473439.0
2012-05-14,13145,13340,12949,13243,135872,440015.0,32473439.0
2012-05-15,13194,13780,13145,13683,246739,454628.0,32473439.0
2012-05-16,13780,13780,13096,13292,172649,441639.0,32473439.0
2012-05-17,13242,13340,12705,12705,326951,422155.0,32473439.0
2012-05-18,12509,12558,11874,12021,307754,399423.0,32473439.0
2012-05-21,11972,12167,11434,11728,268945,389681.0,32473439.0
2012-05-22,11825,12363,11728,12363,398033,410789.0,32473439.0
2012-05-23,12216,12314,11825,11972,181296,397800.0,32473439.0
2012-05-24,11972,12314,11776,11972,318979,397800.0,32473439.0
2012-05-25,11972,12167,11923,12119,135583,402671.0,32473439.0
2012-05-29,12216,12705,12167,12559,226024,417284.0,32473439.0
2012-05-30,12461,12461,12070,12217,155808,405918.0,32473439.0
2012-05-31,11972,12021,11825,11923,150799,396176.0,32473439.0
2012-06-01,11923,12167,11776,12070,147615,401047.0,32473439.0
2012-06-04,11630,11728,11141,11190,278528,371821.0,32473439.0
2012-06-05,11288,11532,11092,11239,209710,373445.0,32473439.0
2012-06-07,11532,11728,11532,11581,221586,384810.0,32473439.0
2012-06-08,11679,11776,11581,11679,111704,388058.0,32473439.0
2012-06-11,11874,12070,11825,11923,146873,396176.0,32473439.0
2012-06-12,11728,11972,11728,11875,205339,394552.0,32473439.0
2012-06-13,12021,12070,11679,11728,254311,389681.0,32473439.0
2012-06-14,11679,11825,11581,11728,192678,389681.0,32473439.0
2012-06-15,11825,12070,11679,12021,221515,399423.0,32473439.0
2012-06-18,12216,12461,12021,12119,195986,402671.0,32473439.0
2012-06-19,12021,12460,12021,12412,210457,412413.0,32473439.0
2012-06-20,12509,12558,12216,12314,168779,409165.0,32473439.0
2012-06-21,12216,12412,12118,12217,111297,405918.0,32473439.0
2012-06-22,12021,12314,11972,12168,115066,404294.0,32473439.0
2012-06-25,12216,12216,11776,11826,175549,392929.0,32473439.0
2012-06-26,11825,12216,11776,12021,104968,399423.0,32473439.0
2012-06-27,12118,12216,11972,12070,95619,401047.0,32473439.0
2012-06-28,12216,12363,12118,12266,82934,407542.0,32473439.0
2012-06-29,12167,12754,12167,12754,180911,423778.0,32473439.0
2012-07-02,12754,12851,12509,12608,123879,418907.0,32473439.0
2012-07-03,12656,12803,12558,12656,137234,420531.0,32473439.0
2012-07-04,12705,12949,12607,12656,93908,420531.0,32473439.0
2012-07-05,12558,12754,12509,12510,101350,415660.0,32473439.0
2012-07-06,12607,12949,12558,12803,115665,425402.0,32473439.0
2012-07-09,12754,12754,12558,12705,85583,422155.0,32473439.0
2012-07-10,12803,12900,12461,12559,108866,417284.0,32473439.0
2012-07-11,12558,12754,12412,12705,59060,422155.0,32473439.0
2012-07-12,12656,12851,12656,12656,140926,420531.0,32473439.0
2012-07-13,12607,12705,11874,12656,179603,420531.0,32473439.0
2012-07-16,12705,12705,12412,12510,83965,415660.0,32473439.0
2012-07-17,12461,12656,12265,12510,83440,415660.0,32473439.0
2012-07-18,12558,12705,12265,12266,154012,407542.0,32473439.0
2012-07-19,12412,12558,12314,12363,97446,410789.0,32473439.0
2012-07-20,12412,12607,12216,12363,95354,410789.0,32473439.0
2012-07-23,12265,12314,12167,12266,105015,407542.0,32473439.0
2012-07-24,12216,12412,12167,12266,63803,407542.0,32473439.0
2012-07-25,12216,12265,11923,11923,100568,396176.0,32473439.0
2012-07-26,12021,12216,11972,12168,42841,404294.0,32473439.0
2012-07-27,12412,12509,12265,12363,92829,410789.0,32473439.0
2012-07-30,12461,12656,12363,12608,76606,418907.0,32473439.0
2012-07-31,12558,12998,12509,12999,191703,431897.0,32473439.0
2012-08-01,12851,13194,12754,13047,94473,433520.0,32473439.0
2012-08-02,13145,13145,12949,12999,62142,431897.0,32473439.0
2012-08-03,12754,13096,12754,12999,101521,431897.0,32473439.0
2012-08-06,13340,13633,13291,13634,189261,453004.0,32473439.0
2012-08-07,13633,13731,13389,13536,171538,449757.0,32473439.0
2012-08-08,13487,13731,13389,13389,181614,444886.0,32473439.0
2012-08-09,13389,13731,13389,13634,163556,453004.0,32473439.0
2012-08-10,13584,13633,12949,12950,371524,430273.0,32473439.0
2012-08-13,13047,13291,12803,13292,136357,441639.0,32473439.0
2012-08-14,13291,13487,12998,13047,123283,433520.0,32473439.0
2012-08-16,13047,13096,12754,12803,180118,425402.0,32473439.0
2012-08-17,12851,12998,12754,12901,152014,428649.0,32473439.0
2012-08-20,12998,12998,12705,12950,90534,430273.0,32473439.0
2012-08-21,12998,13096,12851,12999,137293,431897.0,32473439.0
2012-08-22,12998,12998,12607,12656,140326,420531.0,32473439.0
2012-08-23,12705,12949,12656,12901,105605,428649.0,32473439.0
2012-08-24,12656,12803,12607,12608,68340,418907.0,32473439.0
2012-08-27,12656,12803,12607,12754,59769,423778.0,32473439.0
2012-08-28,12656,12851,12509,12656,139512,420531.0,32473439.0
2012-08-29,12607,12705,12412,12412,129199,412413.0,32473439.0
2012-08-30,12412,12461,12265,12363,87397,410789.0,32473439.0
2012-08-31,12412,12412,12167,12168,97999,404294.0,32473439.0
2012-09-03,12167,12216,11874,11972,255760,397800.0,32473439.0
2012-09-04,12070,12460,12070,12412,209653,412413.0,32473439.0
2012-09-05,12314,12314,12118,12119,133049,402671.0,32473439.0
2012-09-06,12167,12216,12070,12119,100508,402671.0,32473439.0
2012-09-07,12363,12558,12265,12412,156680,412413.0,32473439.0
2012-09-10,12509,12705,12461,12608,94384,418907.0,32473439.0
2012-09-11,12558,12607,12412,12510,96649,415660.0,32473439.0
2012-09-12,12607,12705,12412,12412,141712,412413.0,32473439.0
2012-09-13,12509,12509,12216,12461,178898,414036.0,32473439.0
2012-09-14,12705,12900,12656,12803,228015,425402.0,32473439.0
2012-09-17,12998,13291,12851,13292,268539,441639.0,32473439.0
2012-09-18,13291,13438,13096,13438,138899,446510.0,32473439.0
2012-09-19,13438,13438,13193,13438,144201,446510.0,32473439.0
2012-09-20,13291,13340,12851,12901,225007,428649.0,32473439.0
2012-09-21,12949,13096,12803,12901,162172,428649.0,32473439.0
2012-09-24,12851,12949,12656,12754,152116,423778.0,32473439.0
2012-09-25,12705,12949,12656,12656,103131,420531.0,32473439.0
2012-09-26,12656,12754,12509,12559,76145,417284.0,32473439.0
2012-09-27,12461,12851,12314,12852,109480,427026.0,32473439.0
2012-09-28,12949,12949,12607,12656,100595,420531.0,32473439.0
2012-10-02,12607,12851,12558,12705,94643,422155.0,32473439.0
2012-10-04,12754,12900,12558,12656,119953,420531.0,32473439.0
2012-10-05,12656,12705,12461,12461,154885,414036.0,32473439.0
2012-10-08,12461,12509,12167,12314,161676,409165.0,32473439.0
2012-10-09,12314,12461,12216,12266,87857,407542.0,32473439.0
2012-10-10,12216,12412,12118,12217,114942,405918.0,32473439.0
2012-10-11,12118,12363,12021,12070,90551,401047.0,32473439.0
2012-10-12,12118,12167,11923,12070,140712,401047.0,32473439.0
2012-10-15,12021,12314,11923,12314,156961,409165.0,32473439.0
2012-10-16,12314,12461,12167,12314,74390,409165.0,32473439.0
2012-10-17,12412,12412,12216,12363,99223,410789.0,32473439.0
2012-10-18,12363,12412,12167,12217,84201,405918.0,32473439.0
2012-10-19,12216,12363,12021,12314,84813,409165.0,32473439.0
2012-10-22,12021,12167,11923,12070,147833,401047.0,32473439.0
2012-10-23,12021,12070,11874,11972,178010,397800.0,32473439.0
2012-10-24,11825,11923,11728,11777,134310,391305.0,32473439.0
2012-10-25,11728,11923,11728,11777,114304,391305.0,32473439.0
2012-10-26,11825,11923,11483,11533,115157,383187.0,32473439.0
2012-10-29,11434,11728,11434,11533,106052,383187.0,32473439.0
2012-10-30,11532,11728,11239,11239,155489,373445.0,32473439.0
2012-10-31,11141,11141,10262,10702,859156,355584.0,32473439.0
2012-11-01,10652,10848,10457,10653,192994,353960.0,32473439.0
2012-11-02,10750,10848,10457,10604,216992,352337.0,32473439.0
2012-11-05,10604,10995,10555,10848,150745,360455.0,32473439.0
2012-11-06,10946,11190,10848,11190,139775,371821.0,32473439.0
2012-11-07,11141,11239,10897,10946,163417,363703.0,32473439.0
2012-11-08,10799,11092,10799,10946,64037,363703.0,32473439.0
2012-11-09,10946,10995,10799,10800,116651,358832.0,32473439.0
2012-11-12,10750,10848,10604,10653,121904,353960.0,32473439.0
2012-11-13,10555,10701,10408,10506,120453,349089.0,32473439.0
2012-11-14,10506,10604,10213,10262,172790,340971.0,32473439.0
2012-11-15,10164,10310,10066,10311,119869,342595.0,32473439.0
2012-11-16,10457,11776,10457,11484,501410,381563.0,32473439.0
2012-11-19,11630,11630,11239,11533,215268,383187.0,32473439.0
2012-11-20,11532,11728,11288,11386,122660,378316.0,32473439.0
2012-11-21,11434,11581,11288,11435,146910,379939.0,32473439.0
2012-11-22,11581,11630,11288,11386,78010,378316.0,32473439.0
2012-11-23,11434,11434,11043,11337,79697,376692.0,32473439.0
2012-11-26,11434,11874,11385,11728,109506,389681.0,32473439.0
2012-11-27,11728,11874,11679,11826,59683,392929.0,32473439.0
2012-11-28,11874,12021,11630,12021,163768,399423.0,32473439.0
2012-11-29,11923,11972,11776,11826,142004,392929.0,32473439.0
2012-11-30,11825,11874,11337,11435,163177,379939.0,32473439.0
2012-12-03,11532,11581,11337,11435,53804,379939.0,32473439.0
