삼정펄프(009770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-12,36600,36600,36050,36500,680,91249.0,2499971.0
2018-04-13,36500,36500,36000,36000,582,89999.0,2499971.0
2018-04-16,36000,36200,35800,36000,552,89999.0,2499971.0
2018-04-17,36200,38500,35900,37000,971,92499.0,2499971.0
2018-04-18,37000,37250,36400,37000,414,92499.0,2499971.0
2018-04-19,37500,37750,37000,37500,740,93749.0,2499971.0
2018-04-20,36700,37800,36400,36450,1627,91124.0,2499971.0
2018-04-23,36400,36750,36400,36650,607,91624.0,2499971.0
2018-04-24,37050,37500,36700,37100,1900,92749.0,2499971.0
2018-04-25,37200,38750,36750,37700,1930,94249.0,2499971.0
2018-04-26,37700,38950,37700,38000,1932,94999.0,2499971.0
2018-04-27,38000,38800,38000,38800,680,96999.0,2499971.0
2018-04-30,38800,38950,36350,37500,1689,93749.0,2499971.0
2018-05-02,37500,38350,37300,38100,372,95249.0,2499971.0
2018-05-03,38350,38350,37050,37350,2327,93374.0,2499971.0
2018-05-04,37350,38700,37350,38000,1312,94999.0,2499971.0
2018-05-08,38000,38050,37400,38000,953,94999.0,2499971.0
2018-05-09,37800,37800,37200,37600,1697,93999.0,2499971.0
2018-05-10,37600,37600,36500,37150,2026,92874.0,2499971.0
2018-05-11,37200,37450,37000,37000,2224,92499.0,2499971.0
2018-05-14,37000,37800,36900,37800,2150,94499.0,2499971.0
2018-05-15,37800,38050,37500,38000,4015,94999.0,2499971.0
2018-05-16,38000,38500,37550,37950,3789,94874.0,2499971.0
2018-05-17,37900,38550,37900,38350,1347,95874.0,2499971.0
2018-05-18,38000,38600,38000,38550,1074,96374.0,2499971.0
2018-05-21,38500,38650,38400,38600,1473,96499.0,2499971.0
2018-05-23,38450,38650,37700,38600,1686,96499.0,2499971.0
2018-05-24,38550,38700,38200,38650,1625,96624.0,2499971.0
2018-05-25,38700,38700,38050,38600,1790,96499.0,2499971.0
2018-05-28,38600,38700,38200,38300,1913,95749.0,2499971.0
2018-05-29,38300,38750,37850,38100,1274,95249.0,2499971.0
2018-05-30,38600,38600,37900,37900,4260,94749.0,2499971.0
2018-05-31,38500,38800,37850,38350,1175,95874.0,2499971.0
2018-06-01,38650,38650,38000,38000,1344,94999.0,2499971.0
2018-06-04,38800,38800,37950,38400,1269,95999.0,2499971.0
2018-06-05,38700,38700,38000,38050,477,95124.0,2499971.0
2018-06-07,37700,37950,37400,37600,3325,93999.0,2499971.0
2018-06-08,37450,37600,37400,37500,746,93749.0,2499971.0
2018-06-11,37600,37800,37350,37600,927,93999.0,2499971.0
2018-06-12,37650,37650,37300,37600,810,93999.0,2499971.0
2018-06-14,37800,37800,36950,37350,790,93374.0,2499971.0
2018-06-15,36950,37400,36950,37300,225,93249.0,2499971.0
2018-06-18,37250,37250,36500,36550,4759,91374.0,2499971.0
2018-06-19,36500,37350,36450,36650,728,91624.0,2499971.0
2018-06-20,36300,36700,36150,36650,669,91624.0,2499971.0
2018-06-21,36600,36850,36250,36850,430,92124.0,2499971.0
2018-06-22,36800,37200,36300,36700,788,91749.0,2499971.0
2018-06-25,36700,37100,36500,37100,315,92749.0,2499971.0
2018-06-26,36600,37100,36200,36650,578,91624.0,2499971.0
2018-06-27,36650,36650,35500,36450,1104,91124.0,2499971.0
2018-06-28,36300,37050,36000,36750,1148,91874.0,2499971.0
2018-06-29,36750,36850,36500,36800,637,91999.0,2499971.0
2018-07-02,36750,36800,36450,36500,1576,91249.0,2499971.0
2018-07-03,36450,36800,36150,36700,409,91749.0,2499971.0
2018-07-04,36700,37400,36300,37050,308,92624.0,2499971.0
2018-07-05,36900,37450,36750,37050,265,92624.0,2499971.0
2018-07-06,37600,37600,36750,37000,293,92499.0,2499971.0
2018-07-09,36900,36950,36000,36900,165,92249.0,2499971.0
2018-07-10,37600,37600,36400,36600,405,91499.0,2499971.0
2018-07-11,37550,37550,35750,36900,413,92249.0,2499971.0
2018-07-12,37350,37350,36200,36600,315,91499.0,2499971.0
2018-07-13,37400,37400,36950,37300,283,93249.0,2499971.0
2018-07-16,37150,37300,37150,37300,250,93249.0,2499971.0
2018-07-17,36750,37250,36350,36950,364,92374.0,2499971.0
2018-07-18,36900,37350,36850,37150,1618,92874.0,2499971.0
2018-07-19,37350,37350,36650,37300,364,93249.0,2499971.0
2018-07-20,36650,37200,36650,37050,41,92624.0,2499971.0
2018-07-23,36350,37300,36350,36900,671,92249.0,2499971.0
2018-07-24,36950,37300,36450,36750,125,91874.0,2499971.0
2018-07-25,36700,36800,36200,36300,224,90749.0,2499971.0
2018-07-26,35750,36100,35650,35700,342,89249.0,2499971.0
2018-07-27,35600,35700,35500,35500,671,88749.0,2499971.0
2018-07-30,36500,36500,34950,35300,325,88249.0,2499971.0
2018-07-31,35300,35900,34800,35250,377,88124.0,2499971.0
2018-08-01,35250,36150,34850,35150,501,87874.0,2499971.0
2018-08-02,35900,35900,35050,35100,733,87749.0,2499971.0
2018-08-03,34900,35850,34900,35450,320,88624.0,2499971.0
2018-08-06,34950,35600,34800,35450,1866,88624.0,2499971.0
2018-08-07,35450,35850,35100,35200,573,87999.0,2499971.0
2018-08-08,35200,35550,34850,35550,704,88874.0,2499971.0
2018-08-09,35650,35650,35150,35550,622,88874.0,2499971.0
2018-08-10,35650,35650,35000,35200,864,87999.0,2499971.0
2018-08-13,35200,35500,35000,35450,276,88624.0,2499971.0
2018-08-14,35450,35450,35200,35400,524,88499.0,2499971.0
2018-08-16,35400,35400,34100,35200,4841,87999.0,2499971.0
2018-08-17,35200,35200,34350,35200,402,87999.0,2499971.0
2018-08-20,34900,35500,34300,35500,583,88749.0,2499971.0
2018-08-21,35400,36850,35350,36850,1963,92124.0,2499971.0
2018-08-22,36400,36800,36300,36600,605,91499.0,2499971.0
2018-08-23,36500,36600,36450,36600,37,91499.0,2499971.0
2018-08-24,37000,37000,35900,36600,290,91499.0,2499971.0
2018-08-27,36450,36950,36250,36950,76,92374.0,2499971.0
2018-08-28,37050,37050,35800,36650,273,91624.0,2499971.0
2018-08-29,36100,36450,35850,35850,209,89624.0,2499971.0
2018-08-30,35850,36200,35200,36100,481,90249.0,2499971.0
2018-08-31,36100,36450,35550,36000,1614,89999.0,2499971.0
2018-09-03,35800,36000,35200,35500,704,88749.0,2499971.0
2018-09-04,35500,35950,35500,35600,1184,88999.0,2499971.0
2018-09-05,36100,36100,35650,35950,287,89874.0,2499971.0
2018-09-06,37100,37100,35150,35950,631,89874.0,2499971.0
2018-09-07,36500,36500,35100,35450,393,88624.0,2499971.0
2018-09-10,35250,35250,34950,34950,371,87374.0,2499971.0
2018-09-11,34950,35400,34800,35400,56,88499.0,2499971.0
2018-09-12,35600,35600,34900,35450,359,88624.0,2499971.0
2018-09-13,35400,35400,34950,35000,393,87499.0,2499971.0
2018-09-14,35000,35000,34400,34800,549,86999.0,2499971.0
2018-09-17,34800,34950,34700,34750,337,86874.0,2499971.0
2018-09-18,35200,35200,34500,34550,224,86374.0,2499971.0
2018-09-19,34400,34550,34400,34550,372,86374.0,2499971.0
2018-09-20,35250,35250,34350,34600,86,86499.0,2499971.0
2018-09-21,35700,35700,34100,34950,778,87374.0,2499971.0
2018-09-27,35300,35400,34900,35400,536,88499.0,2499971.0
2018-09-28,35550,35550,33700,35450,507,88624.0,2499971.0
2018-10-01,35150,35900,34850,35550,548,88874.0,2499971.0
2018-10-02,35450,35550,35000,35550,808,88874.0,2499971.0
2018-10-04,36000,36150,35650,35850,1234,89624.0,2499971.0
2018-10-05,36150,36150,35600,35800,886,89499.0,2499971.0
2018-10-08,36000,36200,36000,36000,238,89999.0,2499971.0
2018-10-10,36000,36100,35600,35600,849,88999.0,2499971.0
2018-10-11,35600,35600,35000,35200,3676,87999.0,2499971.0
2018-10-12,35000,35300,35000,35300,224,88249.0,2499971.0
2018-10-15,35300,35300,35000,35300,351,88249.0,2499971.0
2018-10-16,35250,35300,35200,35300,274,88249.0,2499971.0
2018-10-17,35250,35250,34150,35100,1552,87749.0,2499971.0
2018-10-18,35050,35050,34250,34300,568,85749.0,2499971.0
2018-10-19,34000,34300,30000,31800,25288,79499.0,2499971.0
2018-10-22,31800,32800,31650,32750,2279,81874.0,2499971.0
2018-10-23,33000,33200,32700,33200,1098,82999.0,2499971.0
2018-10-24,34000,34000,33050,33350,1357,83374.0,2499971.0
2018-10-25,33900,33900,32650,33600,830,83999.0,2499971.0
2018-10-26,33600,34100,33050,33800,993,84499.0,2499971.0
2018-10-29,33800,34800,33350,34600,1673,86499.0,2499971.0
2018-10-30,34800,35050,33700,34600,1600,86499.0,2499971.0
2018-10-31,34400,34950,34000,34950,900,87374.0,2499971.0
2018-11-01,34500,35150,33700,34400,495,85999.0,2499971.0
2018-11-02,34200,34200,32950,33200,2991,82999.0,2499971.0
2018-11-05,33500,33900,33050,33450,1101,83624.0,2499971.0
2018-11-06,33500,33500,32600,33500,904,83749.0,2499971.0
2018-11-07,33500,33800,33450,33750,1423,84374.0,2499971.0
2018-11-08,34400,34400,33050,34300,817,85749.0,2499971.0
2018-11-09,34300,34300,33500,34300,794,85749.0,2499971.0
2018-11-12,34250,34250,33550,33850,33,84624.0,2499971.0
2018-11-13,33450,33500,33200,33200,157,82999.0,2499971.0
2018-11-14,33500,34300,32400,33900,419,84749.0,2499971.0
2018-11-15,34900,34900,33750,33750,302,84374.0,2499971.0
2018-11-16,33750,34450,33700,33700,158,84249.0,2499971.0
2018-11-19,34750,34750,33500,33950,146,84874.0,2499971.0
2018-11-20,34800,34800,33150,33700,162,84249.0,2499971.0
2018-11-21,33700,33700,33150,33700,210,84249.0,2499971.0
2018-11-22,34200,34200,33100,33650,279,84124.0,2499971.0
2018-11-23,33500,33500,32800,33450,298,83624.0,2499971.0
2018-11-26,33500,33950,33350,33650,220,84124.0,2499971.0
2018-11-27,33400,33950,33350,33900,620,84749.0,2499971.0
2018-11-28,33500,33950,33400,33950,400,84874.0,2499971.0
2018-11-29,33950,33950,33400,33750,1365,84374.0,2499971.0
2018-11-30,33750,33800,33400,33750,466,84374.0,2499971.0
2018-12-03,33950,33950,33350,33700,626,84249.0,2499971.0
2018-12-04,33700,33700,33150,33650,1271,84124.0,2499971.0
2018-12-05,33600,33850,33100,33650,444,84124.0,2499971.0
2018-12-06,33600,33600,33250,33450,205,83624.0,2499971.0
2018-12-07,33400,33500,32550,33500,690,83749.0,2499971.0
2018-12-10,33500,33500,32750,33500,1115,83749.0,2499971.0
2018-12-11,33500,33500,33150,33450,226,83624.0,2499971.0
2018-12-12,33900,33900,33100,33100,464,82749.0,2499971.0
2018-12-13,32800,33300,32750,32750,465,81874.0,2499971.0
2018-12-14,33300,33300,32700,33300,421,83249.0,2499971.0
2018-12-17,33500,33500,33100,33450,352,83624.0,2499971.0
2018-12-18,33450,33450,33100,33100,18,82749.0,2499971.0
2018-12-19,33100,33150,32800,33000,106,82499.0,2499971.0
2018-12-20,33450,33450,32850,33350,190,83374.0,2499971.0
2018-12-21,33350,33500,33000,33400,426,83499.0,2499971.0
2018-12-24,33400,33500,33050,33500,138,83749.0,2499971.0
2018-12-26,33200,33450,32800,33050,129,82624.0,2499971.0
2018-12-27,32700,33350,32700,33350,131,83374.0,2499971.0
2018-12-28,33850,33850,32800,33450,196,83624.0,2499971.0
2019-01-02,33450,33600,32750,33400,621,83499.0,2499971.0
2019-01-03,33300,33350,33100,33350,37,83374.0,2499971.0
2019-01-04,32900,33500,32900,33350,123,83374.0,2499971.0
2019-01-07,33300,33600,33300,33450,263,83624.0,2499971.0
2019-01-08,33350,33400,33050,33050,46,82624.0,2499971.0
2019-01-09,33050,33450,33050,33450,78,83624.0,2499971.0
2019-01-10,33500,33500,33200,33450,75,83624.0,2499971.0
2019-01-11,33500,33900,33450,33550,295,83874.0,2499971.0
2019-01-14,33600,33700,33350,33350,291,83374.0,2499971.0
2019-01-15,33200,33500,33100,33100,300,82749.0,2499971.0
2019-01-16,33150,33200,32850,33200,419,82999.0,2499971.0
2019-01-17,33050,33150,33050,33100,267,82749.0,2499971.0
2019-01-18,33100,33500,33000,33500,519,83749.0,2499971.0
2019-01-21,33600,35100,33600,34800,1796,86999.0,2499971.0
2019-01-22,35250,35450,34250,35450,1031,88624.0,2499971.0
2019-01-23,35400,36150,34950,36050,542,90124.0,2499971.0
2019-01-24,35950,37000,35900,37000,877,92499.0,2499971.0
2019-01-25,36950,37000,35900,37000,717,92499.0,2499971.0
2019-01-28,36950,36950,35550,36350,323,90874.0,2499971.0
2019-01-29,35950,36350,35450,36350,480,90874.0,2499971.0
2019-01-30,35000,36350,35000,36350,230,90874.0,2499971.0
2019-01-31,36300,37000,35750,36950,252,92374.0,2499971.0
2019-02-01,37000,37000,35400,35750,3738,89374.0,2499971.0
2019-02-07,35400,35950,35300,35400,2295,88499.0,2499971.0
2019-02-08,35400,35400,34800,34800,2349,86999.0,2499971.0
2019-02-11,34750,35350,34750,34800,1526,86999.0,2499971.0
2019-02-12,35000,35700,34150,34650,2273,86624.0,2499971.0
2019-02-13,35300,35400,33000,35400,663,88499.0,2499971.0
2019-02-14,35350,35550,34500,35400,896,88499.0,2499971.0
2019-02-15,35250,36650,35250,36600,226,91499.0,2499971.0
2019-02-18,36300,36300,35400,35400,218,88499.0,2499971.0
2019-02-19,35400,35400,34850,34950,263,87374.0,2499971.0
2019-02-20,35900,35900,34300,35050,665,87624.0,2499971.0
2019-02-21,35050,35950,34950,35050,266,87624.0,2499971.0
2019-02-22,35050,35500,35000,35100,78,87749.0,2499971.0
2019-02-25,36250,36250,35100,35300,408,88249.0,2499971.0
2019-02-26,35000,35450,35000,35300,304,88249.0,2499971.0
2019-02-27,36000,36000,35050,35150,177,87874.0,2499971.0
2019-02-28,35900,36100,35150,35250,239,88124.0,2499971.0
2019-03-04,35000,36400,35000,36400,444,90999.0,2499971.0
2019-03-05,35900,36400,35700,35700,128,89249.0,2499971.0
2019-03-06,35700,35700,35400,35700,105,89249.0,2499971.0
2019-03-07,36350,36350,35200,35550,343,88874.0,2499971.0
2019-03-08,35550,35600,35400,35600,41,88999.0,2499971.0
2019-03-11,35600,35650,35500,35600,77,88999.0,2499971.0
2019-03-12,36150,36200,35300,35550,556,88874.0,2499971.0
2019-03-13,36350,36350,35550,36150,1260,90374.0,2499971.0
2019-03-14,35650,37400,35650,36350,1054,90874.0,2499971.0
2019-03-15,36350,37350,36250,37000,1600,92499.0,2499971.0
2019-03-18,37000,37500,36500,36800,537,91999.0,2499971.0
2019-03-19,36350,36400,35900,36100,587,90249.0,2499971.0
2019-03-20,37400,37400,35950,36800,202,91999.0,2499971.0
2019-03-21,36400,36600,36100,36500,186,91249.0,2499971.0
2019-03-22,36300,36300,36000,36200,119,90499.0,2499971.0
2019-03-25,36000,36700,35750,36700,271,91749.0,2499971.0
2019-03-26,37250,37250,35650,36700,973,91749.0,2499971.0
2019-03-27,36000,36700,36000,36650,406,91624.0,2499971.0
2019-03-28,36650,36650,36200,36600,337,91499.0,2499971.0
2019-03-29,36500,36900,36100,36850,252,92124.0,2499971.0
2019-04-01,36250,36800,36250,36500,232,91249.0,2499971.0
2019-04-02,36350,36350,35800,36200,256,90499.0,2499971.0
2019-04-03,36000,36150,35500,35700,704,89249.0,2499971.0
2019-04-04,35650,36100,35500,35800,434,89499.0,2499971.0
2019-04-05,35750,35750,34500,35550,424,88874.0,2499971.0
2019-04-08,35050,35400,35050,35400,253,88499.0,2499971.0
2019-04-09,35350,35700,35100,35100,199,87749.0,2499971.0
2019-04-10,36750,36750,34950,35400,616,88499.0,2499971.0
2019-04-11,35300,35400,35100,35300,151,88249.0,2499971.0
2019-04-12,35300,35800,35000,35250,248,88124.0,2499971.0
2019-04-15,35250,35450,35000,35450,690,88624.0,2499971.0
2019-04-16,34800,35500,34800,35450,254,88624.0,2499971.0
2019-04-17,35400,35650,34850,35500,691,88749.0,2499971.0
2019-04-18,35000,35400,34000,35150,802,87874.0,2499971.0
2019-04-19,35150,36600,34800,35450,414,88624.0,2499971.0
2019-04-22,35300,35600,34800,35150,329,87874.0,2499971.0
2019-04-23,35100,35300,35000,35200,226,87999.0,2499971.0
2019-04-24,35250,35300,34750,35100,814,87749.0,2499971.0
2019-04-25,35100,35500,34850,35500,342,88749.0,2499971.0
2019-04-26,35800,35850,34900,35050,207,87624.0,2499971.0
2019-04-29,35050,35100,34500,35100,459,87749.0,2499971.0
2019-04-30,35350,35350,34500,35000,210,87499.0,2499971.0
2019-05-02,35000,35450,34700,35050,290,87624.0,2499971.0
2019-05-03,35100,35100,34550,34900,567,87249.0,2499971.0
2019-05-07,34900,35100,34500,34900,330,87249.0,2499971.0
2019-05-08,34600,35300,34600,34800,135,86999.0,2499971.0
2019-05-09,34800,35250,34800,35200,87,87999.0,2499971.0
2019-05-10,34850,35200,34750,34850,644,87124.0,2499971.0
2019-05-13,34900,35550,34900,35100,357,87749.0,2499971.0
2019-05-14,34500,35550,34500,35300,219,88249.0,2499971.0
2019-05-15,35300,35300,34850,35100,444,87749.0,2499971.0
2019-05-16,34900,35250,34900,34900,173,87249.0,2499971.0
2019-05-17,35200,35200,34900,35150,194,87874.0,2499971.0
2019-05-20,35050,35200,35050,35200,382,87999.0,2499971.0
2019-05-21,35000,35200,35000,35200,256,87999.0,2499971.0
2019-05-22,35100,35200,35100,35150,198,87874.0,2499971.0
2019-05-23,35000,35150,35000,35150,522,87874.0,2499971.0
2019-05-24,35200,35200,34650,35000,356,87499.0,2499971.0
2019-05-27,35100,35100,34100,34500,453,86249.0,2499971.0
2019-05-28,34500,35150,34450,35150,346,87874.0,2499971.0
2019-05-29,34650,35100,34000,34000,2315,84999.0,2499971.0
2019-05-30,34000,34500,33600,34150,260,85374.0,2499971.0
2019-05-31,33900,35000,33600,34900,184,87249.0,2499971.0
2019-06-03,34900,35100,34250,34850,138,87124.0,2499971.0
2019-06-04,34650,34950,34600,34950,295,87374.0,2499971.0
2019-06-05,34850,34850,34600,34800,24,86999.0,2499971.0
2019-06-07,34600,34750,34600,34750,517,86874.0,2499971.0
2019-06-10,34650,35150,34600,35150,247,87874.0,2499971.0
2019-06-11,34600,35200,34500,35200,206,87999.0,2499971.0
2019-06-12,35000,35100,34500,35100,215,87749.0,2499971.0
2019-06-13,34900,34900,33850,33850,1489,84624.0,2499971.0
2019-06-14,34150,34150,33650,33800,262,84499.0,2499971.0
2019-06-17,33800,33800,33450,33800,380,84499.0,2499971.0
2019-06-18,34400,34400,32900,32900,2453,82249.0,2499971.0
2019-06-19,32950,33250,32800,33250,597,83124.0,2499971.0
2019-06-20,33250,33250,32900,33100,551,82749.0,2499971.0
2019-06-21,33300,33350,32950,33200,414,82999.0,2499971.0
2019-06-24,33200,33350,32750,33100,193,82749.0,2499971.0
2019-06-25,33100,33100,32700,33000,393,82499.0,2499971.0
2019-06-26,33000,33000,32500,32950,419,82374.0,2499971.0
2019-06-27,32900,32950,32500,32950,339,82374.0,2499971.0
2019-06-28,32900,33100,32550,32950,388,82374.0,2499971.0
2019-07-01,32950,32950,32800,32950,230,82374.0,2499971.0
2019-07-02,32950,32950,32750,32750,325,81874.0,2499971.0
2019-07-03,33250,33250,32450,32700,511,81749.0,2499971.0
2019-07-04,33250,33250,32650,33000,366,82499.0,2499971.0
2019-07-05,32700,33400,32700,33000,1203,82499.0,2499971.0
2019-07-08,33150,33150,32700,32900,539,82249.0,2499971.0
2019-07-09,32750,33050,32750,32900,91,82249.0,2499971.0
2019-07-10,32750,32850,32550,32800,313,81999.0,2499971.0
2019-07-11,32800,32950,32700,32800,172,81999.0,2499971.0
2019-07-12,33000,33100,32750,32750,567,81874.0,2499971.0
2019-07-15,32700,32850,32500,32700,482,81749.0,2499971.0
2019-07-16,32700,32700,32400,32400,1061,80999.0,2499971.0
2019-07-17,32400,32450,31700,32350,883,80874.0,2499971.0
2019-07-18,32500,33150,32500,33050,239,82624.0,2499971.0
2019-07-19,33450,33450,32700,33200,661,82999.0,2499971.0
2019-07-22,33100,33300,32850,33150,299,82874.0,2499971.0
2019-07-23,32700,33150,32650,33100,270,82749.0,2499971.0
2019-07-24,33000,33100,32600,33100,300,82749.0,2499971.0
2019-07-25,33100,33100,32650,32750,562,81874.0,2499971.0
2019-07-26,32100,33150,32100,33100,300,82749.0,2499971.0
2019-07-29,33050,33050,32000,32750,1005,81874.0,2499971.0
2019-07-30,32100,32750,32100,32400,220,80999.0,2499971.0
2019-07-31,32350,32400,32150,32150,268,80374.0,2499971.0
2019-08-01,32150,32850,31650,32800,373,81999.0,2499971.0
2019-08-02,32750,32800,32150,32700,456,81749.0,2499971.0
2019-08-05,32200,33300,31650,32300,600,80749.0,2499971.0
2019-08-06,31950,32250,30900,32250,617,80624.0,2499971.0
2019-08-07,32900,32900,31600,32100,70,80249.0,2499971.0
2019-08-08,32800,32850,31700,32800,409,81999.0,2499971.0
2019-08-09,32950,33100,32150,32150,492,80374.0,2499971.0
2019-08-12,32150,32350,32000,32350,162,80874.0,2499971.0
2019-08-13,32300,32300,31300,31300,933,78249.0,2499971.0
2019-08-14,31600,33300,30700,32350,1501,80874.0,2499971.0
2019-08-16,32350,33150,31550,32450,968,81124.0,2499971.0
2019-08-19,32100,33400,31850,32200,948,80499.0,2499971.0
2019-08-20,31950,33200,31950,33200,634,82999.0,2499971.0
2019-08-21,33250,33300,32900,33000,443,82499.0,2499971.0
2019-08-22,33000,33450,33000,33450,541,83624.0,2499971.0
2019-08-23,32750,33450,32750,33050,602,82624.0,2499971.0
2019-08-26,32500,33400,32500,32800,823,81999.0,2499971.0
2019-08-27,32550,32850,32550,32850,242,82124.0,2499971.0
2019-08-28,32900,32900,32200,32400,848,80999.0,2499971.0
2019-08-29,32400,33200,31950,32950,485,82374.0,2499971.0
2019-08-30,32900,33250,32800,33200,256,82999.0,2499971.0
2019-09-02,32900,33200,32400,32650,218,81624.0,2499971.0
2019-09-03,32100,32650,32100,32450,18,81124.0,2499971.0
2019-09-04,32000,33750,32000,32250,420,80624.0,2499971.0
2019-09-05,33000,33000,32450,32700,436,81749.0,2499971.0
2019-09-06,33350,33350,32500,33200,836,82999.0,2499971.0
2019-09-09,33200,33200,32700,33150,92,82874.0,2499971.0
2019-09-10,32750,33400,32750,33400,182,83499.0,2499971.0
2019-09-11,33350,33450,32900,32900,1275,82249.0,2499971.0
2019-09-16,32600,33500,32600,32900,708,82249.0,2499971.0
2019-09-17,33450,34050,33350,33500,1265,83749.0,2499971.0
