LG유플러스(032640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-21,12750,13000,12700,12750,1452703,5566795.0,436611361.0
2018-03-22,12750,12850,12500,12600,1487710,5501303.0,436611361.0
2018-03-23,12400,12550,12300,12400,1259756,5413981.0,436611361.0
2018-03-26,12300,12400,12150,12300,1431532,5370320.0,436611361.0
2018-03-27,12350,12550,12300,12400,1203295,5413981.0,436611361.0
2018-03-28,12350,12350,12200,12250,1158256,5348489.0,436611361.0
2018-03-29,12200,12300,12150,12300,1405882,5370320.0,436611361.0
2018-03-30,12350,12350,12200,12250,1123032,5348489.0,436611361.0
2018-04-02,12250,12400,12150,12250,1475552,5348489.0,436611361.0
2018-04-03,12150,12500,12150,12450,1735224,5435811.0,436611361.0
2018-04-04,12500,12800,12350,12550,1841081,5479473.0,436611361.0
2018-04-05,12500,12600,12350,12450,1473911,5435811.0,436611361.0
2018-04-06,12450,12500,12250,12400,1040190,5413981.0,436611361.0
2018-04-09,12350,12700,12300,12650,1276623,5523134.0,436611361.0
2018-04-10,12600,12900,12600,12750,1461149,5566795.0,436611361.0
2018-04-11,12750,12950,12650,12750,1677631,5566795.0,436611361.0
2018-04-12,12800,12850,12400,12450,1887798,5435811.0,436611361.0
2018-04-13,12300,12400,11700,11900,4540918,5195675.0,436611361.0
2018-04-16,11750,11950,11700,11900,1794178,5195675.0,436611361.0
2018-04-17,11950,12050,11900,11950,1269286,5217506.0,436611361.0
2018-04-18,11900,12200,11900,12100,1555741,5282997.0,436611361.0
2018-04-19,12100,12200,11950,12000,981919,5239336.0,436611361.0
2018-04-20,11950,12100,11850,12050,1007555,5261167.0,436611361.0
2018-04-23,12050,12150,11950,12100,720376,5282997.0,436611361.0
2018-04-24,12050,12250,12050,12150,755537,5304828.0,436611361.0
2018-04-25,12200,12250,12050,12250,884763,5348489.0,436611361.0
2018-04-26,12250,12250,12050,12100,899482,5282997.0,436611361.0
2018-04-27,12050,12450,12050,12350,1281455,5392150.0,436611361.0
2018-04-30,12350,12400,12150,12300,1155074,5370320.0,436611361.0
2018-05-02,12250,12650,12200,12500,1223893,5457642.0,436611361.0
2018-05-03,12550,12950,12450,12900,1630352,5632287.0,436611361.0
2018-05-04,12950,13050,12750,12850,1603899,5610456.0,436611361.0
2018-05-08,13050,13200,12900,12900,2329882,5632287.0,436611361.0
2018-05-09,12900,12950,12450,12650,1693945,5523134.0,436611361.0
2018-05-10,12550,12900,12550,12900,1085282,5632287.0,436611361.0
2018-05-11,12850,12900,12700,12700,728027,5544964.0,436611361.0
2018-05-14,12650,12850,12450,12600,1899078,5501303.0,436611361.0
2018-05-15,12600,12850,12600,12750,901656,5566795.0,436611361.0
2018-05-16,12650,12750,12550,12700,779453,5544964.0,436611361.0
2018-05-17,12600,12650,12400,12500,1001032,5457642.0,436611361.0
2018-05-18,12400,12800,12400,12700,978384,5544964.0,436611361.0
2018-05-21,12800,12900,12600,12750,725000,5566795.0,436611361.0
2018-05-23,12750,12800,12550,12700,1213269,5544964.0,436611361.0
2018-05-24,12650,12800,12500,12800,1090833,5588625.0,436611361.0
2018-05-25,12700,12750,12450,12700,1488625,5544964.0,436611361.0
2018-05-28,12700,12750,12500,12500,910437,5457642.0,436611361.0
2018-05-29,12550,12600,12300,12300,1341565,5370320.0,436611361.0
2018-05-30,12300,12400,12000,12050,1996025,5261167.0,436611361.0
2018-05-31,12100,12150,11700,11700,2945461,5108353.0,436611361.0
2018-06-01,11800,12050,11800,11900,1542521,5195675.0,436611361.0
2018-06-04,11950,12500,11950,12400,1710787,5413981.0,436611361.0
2018-06-05,12400,12800,12400,12500,2480314,5457642.0,436611361.0
2018-06-07,12500,12700,12450,12450,1210412,5435811.0,436611361.0
2018-06-08,12450,13450,12400,13250,4874497,5785101.0,436611361.0
2018-06-11,13250,13850,13150,13700,4224025,5981576.0,436611361.0
2018-06-12,13700,14000,13500,13900,2572243,6068898.0,436611361.0
2018-06-14,13700,14050,13600,13950,2724826,6090728.0,436611361.0
2018-06-15,14000,14000,13250,13400,2987143,5850592.0,436611361.0
2018-06-18,13600,14550,13600,14000,5571628,6112559.0,436611361.0
2018-06-19,13600,14400,13000,13850,4641382,6047067.0,436611361.0
2018-06-20,13800,14050,13400,13800,2324383,6025237.0,436611361.0
2018-06-21,13700,14350,13650,14150,2431906,6178051.0,436611361.0
2018-06-22,14050,14500,13900,14450,2037707,6309034.0,436611361.0
2018-06-25,14450,14500,13650,13750,2666998,6003406.0,436611361.0
2018-06-26,13450,13700,13200,13400,4301216,5850592.0,436611361.0
2018-06-27,13450,14400,13400,13800,3452749,6025237.0,436611361.0
2018-06-28,13950,14200,13650,13900,4861049,6068898.0,436611361.0
2018-06-29,13950,14300,13850,14000,1806401,6112559.0,436611361.0
2018-07-02,13900,13950,13550,13650,1451807,5959745.0,436611361.0
2018-07-03,13650,13750,13200,13400,1296319,5850592.0,436611361.0
2018-07-04,13300,13750,13300,13600,1021504,5937915.0,436611361.0
2018-07-05,13700,13950,13550,13600,998844,5937915.0,436611361.0
2018-07-06,13650,13800,13400,13650,1490182,5959745.0,436611361.0
2018-07-09,13700,14100,13500,14050,1263459,6134390.0,436611361.0
2018-07-10,14050,14800,14050,14450,3339185,6309034.0,436611361.0
2018-07-11,14350,14750,14300,14700,2736144,6418187.0,436611361.0
2018-07-12,14700,14700,14400,14550,2112602,6352695.0,436611361.0
2018-07-13,14550,14650,14200,14600,2039068,6374526.0,436611361.0
2018-07-16,14550,14650,14200,14600,1533797,6374526.0,436611361.0
2018-07-17,14650,14850,14550,14650,1536541,6396356.0,436611361.0
2018-07-18,14600,14750,14400,14450,1325033,6309034.0,436611361.0
2018-07-19,14400,14550,14200,14500,1033749,6330865.0,436611361.0
2018-07-20,14500,14900,14350,14750,1991141,6440018.0,436611361.0
2018-07-23,14900,15100,14600,14700,1707435,6418187.0,436611361.0
2018-07-24,14800,14900,14600,14850,1102540,6483679.0,436611361.0
2018-07-25,14800,15050,14600,15000,1557846,6549170.0,436611361.0
2018-07-26,15100,15350,14600,15000,3673108,6549170.0,436611361.0
2018-07-27,15100,15550,14950,15400,2538155,6723815.0,436611361.0
2018-07-30,15400,15800,15250,15500,1972758,6767476.0,436611361.0
2018-07-31,15450,15650,15400,15400,1056326,6723815.0,436611361.0
2018-08-01,15550,15600,15200,15500,1491253,6767476.0,436611361.0
2018-08-02,15450,16150,15450,15800,2236124,6898460.0,436611361.0
2018-08-03,15850,16150,15700,16050,1472683,7007612.0,436611361.0
2018-08-06,16150,16300,15800,16150,1268277,7051273.0,436611361.0
2018-08-07,16050,16050,14950,15050,4298753,6571001.0,436611361.0
2018-08-08,15100,15500,15100,15450,1959192,6745646.0,436611361.0
2018-08-09,15550,15850,15300,15500,1695750,6767476.0,436611361.0
2018-08-10,15500,15600,15400,15600,1092043,6811137.0,436611361.0
2018-08-13,15600,15850,15450,15750,2232171,6876629.0,436611361.0
2018-08-14,16150,16150,15700,15750,4987164,6876629.0,436611361.0
2018-08-16,16150,16600,15950,16250,4929185,7094935.0,436611361.0
2018-08-17,16300,16400,16000,16250,2034897,7094935.0,436611361.0
2018-08-20,16250,16300,15900,16150,1549933,7051273.0,436611361.0
2018-08-21,16250,16300,15750,16000,2253087,6985782.0,436611361.0
2018-08-22,16000,16000,15750,15900,1637394,6942121.0,436611361.0
2018-08-23,15900,16050,15700,15850,1697255,6920290.0,436611361.0
2018-08-24,15850,16350,15800,16300,2029515,7116765.0,436611361.0
2018-08-27,16350,16450,15950,16050,2309275,7007612.0,436611361.0
2018-08-28,16100,16550,16000,16300,2511247,7116765.0,436611361.0
2018-08-29,16400,16500,16000,16100,2248498,7029443.0,436611361.0
2018-08-30,16150,16250,15750,15950,3409627,6963951.0,436611361.0
2018-08-31,15850,15900,15300,15700,22997676,6854798.0,436611361.0
2018-09-03,15750,15750,15050,15250,2926526,6658323.0,436611361.0
2018-09-04,15300,15500,15150,15400,3165848,6723815.0,436611361.0
2018-09-05,15400,15500,15150,15350,2260061,6701984.0,436611361.0
2018-09-06,15350,15650,15350,15450,1940950,6745646.0,436611361.0
2018-09-07,15550,15650,15350,15650,1735075,6832968.0,436611361.0
2018-09-10,15650,15800,15550,15700,1755205,6854798.0,436611361.0
2018-09-11,15600,15800,15400,15800,1613197,6898460.0,436611361.0
2018-09-12,15950,16600,15900,16600,3220757,7247749.0,436611361.0
2018-09-13,16700,17400,16600,17400,3892890,7597038.0,436611361.0
2018-09-14,17600,17900,16850,17000,3039466,7422393.0,436611361.0
2018-09-17,17050,17450,16850,17350,1496549,7575207.0,436611361.0
2018-09-18,17350,17700,17200,17700,1806874,7728021.0,436611361.0
2018-09-19,17900,17900,16900,17100,2029306,7466054.0,436611361.0
2018-09-20,17350,17500,16800,17000,2214502,7422393.0,436611361.0
2018-09-21,17050,17100,16600,16800,1839177,7335071.0,436611361.0
2018-09-27,17600,18000,17300,17750,3263337,7749852.0,436611361.0
2018-09-28,17850,18300,17700,18300,2359432,7989988.0,436611361.0
2018-10-01,18200,18250,17150,17300,2328303,7553377.0,436611361.0
2018-10-02,17500,17500,16800,17000,1959040,7422393.0,436611361.0
2018-10-04,17250,17600,17150,17450,2021571,7618868.0,436611361.0
2018-10-05,17400,17450,16850,17150,1386230,7487885.0,436611361.0
2018-10-08,17150,17400,17000,17250,941316,7531546.0,436611361.0
2018-10-10,17500,18050,17300,17500,1926548,7640699.0,436611361.0
2018-10-11,17050,18000,16800,16850,3507344,7356901.0,436611361.0
2018-10-12,17250,17250,16500,16800,1844022,7335071.0,436611361.0
2018-10-15,16650,17250,16350,17150,1407848,7487885.0,436611361.0
2018-10-16,17150,17200,16600,16700,1377698,7291410.0,436611361.0
2018-10-17,16800,16950,16500,16850,1620238,7356901.0,436611361.0
2018-10-18,17000,17650,16900,17500,2762241,7640699.0,436611361.0
2018-10-19,17450,17700,17150,17450,1290636,7618868.0,436611361.0
2018-10-22,17400,18150,17400,18050,1903655,7880835.0,436611361.0
2018-10-23,18050,18200,17650,17900,1550910,7815343.0,436611361.0
2018-10-24,17950,18000,17050,17200,2184782,7509715.0,436611361.0
2018-10-25,16950,17300,16750,16950,2047100,7400563.0,436611361.0
2018-10-26,17100,17300,16600,16750,1833138,7313240.0,436611361.0
2018-10-29,16750,17050,16400,16500,1652635,7204087.0,436611361.0
2018-10-30,16300,16400,15450,16050,2596624,7007612.0,436611361.0
2018-10-31,16050,16250,15850,16150,1839783,7051273.0,436611361.0
2018-11-01,16100,16350,15950,16100,2029844,7029443.0,436611361.0
2018-11-02,16250,16300,15550,16150,2850385,7051273.0,436611361.0
2018-11-05,16100,16150,15700,15750,3691042,6876629.0,436611361.0
2018-11-06,15700,15750,15350,15400,2887495,6723815.0,436611361.0
2018-11-07,15350,15750,15200,15550,13558329,6789307.0,436611361.0
2018-11-08,15600,15850,15500,15550,3195720,6789307.0,436611361.0
2018-11-09,15600,15700,15450,15550,2106009,6789307.0,436611361.0
2018-11-12,15450,15550,15100,15200,2110592,6636493.0,436611361.0
2018-11-13,15200,15350,15050,15200,3376027,6636493.0,436611361.0
2018-11-14,15250,15350,14700,14900,4055608,6505509.0,436611361.0
2018-11-15,14900,15300,14900,15250,2258042,6658323.0,436611361.0
2018-11-16,15350,15500,15200,15350,3383229,6701984.0,436611361.0
2018-11-19,15350,15550,15200,15450,2723579,6745646.0,436611361.0
2018-11-20,15400,16200,15300,15950,5208650,6963951.0,436611361.0
2018-11-21,15950,16350,15800,15950,2424821,6963951.0,436611361.0
2018-11-22,16100,16200,15850,16100,1951397,7029443.0,436611361.0
2018-11-23,16150,16250,15950,16100,1228422,7029443.0,436611361.0
2018-11-26,16100,16450,16050,16250,1527255,7094935.0,436611361.0
2018-11-27,16300,16650,16250,16600,2146688,7247749.0,436611361.0
2018-11-28,16800,17800,16750,17600,4813489,7684360.0,436611361.0
2018-11-29,17800,17800,17400,17700,1933371,7728021.0,436611361.0
2018-11-30,17600,18050,17500,17700,11942572,7728021.0,436611361.0
2018-12-03,17700,18250,17650,17950,2726014,7837174.0,436611361.0
2018-12-04,17800,17950,17400,17500,2014360,7640699.0,436611361.0
2018-12-05,17350,17800,17200,17600,1713125,7684360.0,436611361.0
2018-12-06,17650,17650,17300,17400,3472824,7597038.0,436611361.0
2018-12-07,17400,17750,17250,17600,1520290,7684360.0,436611361.0
2018-12-10,17350,17950,17250,17900,1942814,7815343.0,436611361.0
2018-12-11,17950,18200,17650,17650,1634037,7706191.0,436611361.0
2018-12-12,17900,18100,17650,17700,1997498,7728021.0,436611361.0
2018-12-13,17750,17850,17350,17700,3224504,7728021.0,436611361.0
2018-12-14,17600,17700,17350,17600,1113371,7684360.0,436611361.0
2018-12-17,17600,17800,17450,17600,742995,7684360.0,436611361.0
2018-12-18,17750,17950,16900,17050,2526221,7444224.0,436611361.0
2018-12-19,17100,17800,17050,17500,1979554,7640699.0,436611361.0
2018-12-20,17650,17650,17200,17300,1201343,7553377.0,436611361.0
2018-12-21,17300,17550,17150,17250,1367666,7531546.0,436611361.0
2018-12-24,17350,17600,17200,17300,866669,7553377.0,436611361.0
2018-12-26,17200,17400,17100,17300,1051020,7553377.0,436611361.0
2018-12-27,16950,17400,16850,17000,1174823,7422393.0,436611361.0
2018-12-28,17000,17800,17000,17650,1480058,7706191.0,436611361.0
2019-01-02,17650,18100,17600,17950,1244108,7837174.0,436611361.0
2019-01-03,17850,18550,17750,18100,2818349,7902666.0,436611361.0
2019-01-04,18300,18700,17950,17950,2396269,7837174.0,436611361.0
2019-01-07,18050,18400,17700,18200,1531405,7946327.0,436611361.0
2019-01-08,18400,18400,17800,17900,1203134,7815343.0,436611361.0
2019-01-09,17900,18100,17500,17600,2251193,7684360.0,436611361.0
2019-01-10,17500,17650,17000,17150,4485847,7487885.0,436611361.0
2019-01-11,17100,17150,16550,16750,4191041,7313240.0,436611361.0
2019-01-14,16850,16900,16550,16800,1937468,7335071.0,436611361.0
2019-01-15,16750,17150,16750,17050,1632799,7444224.0,436611361.0
2019-01-16,17100,17200,16900,17100,1449784,7466054.0,436611361.0
2019-01-17,17050,17100,16650,17000,1221237,7422393.0,436611361.0
2019-01-18,17000,17450,16900,17350,1529176,7575207.0,436611361.0
2019-01-21,17300,17350,16550,16600,2372145,7247749.0,436611361.0
2019-01-22,16550,16800,16200,16750,1317034,7313240.0,436611361.0
2019-01-23,16850,17450,16800,17100,2383539,7466054.0,436611361.0
2019-01-24,16950,17050,16550,16850,1941182,7356901.0,436611361.0
2019-01-25,16750,16800,16550,16700,1476672,7291410.0,436611361.0
2019-01-28,16650,16950,16450,16850,1197067,7356901.0,436611361.0
2019-01-29,17050,17150,16050,16150,3154755,7051273.0,436611361.0
2019-01-30,15800,16000,14900,15000,9518645,6549170.0,436611361.0
2019-01-31,14950,15200,14700,15100,3930052,6592832.0,436611361.0
2019-02-01,15150,15200,14700,14800,3537588,6461848.0,436611361.0
2019-02-07,14700,14750,14450,14700,2543980,6418187.0,436611361.0
2019-02-08,14800,15650,14700,15600,5820324,6811137.0,436611361.0
2019-02-11,15600,15600,15000,15100,3624164,6592832.0,436611361.0
2019-02-12,15050,15050,14500,14700,3306722,6418187.0,436611361.0
2019-02-13,14550,14750,14150,14700,4208022,6418187.0,436611361.0
2019-02-14,14750,14950,14600,14950,3714029,6527340.0,436611361.0
2019-02-15,15000,15050,14600,15000,2379877,6549170.0,436611361.0
2019-02-18,15100,15200,14850,14950,1894161,6527340.0,436611361.0
2019-02-19,14950,15000,14750,14850,1854201,6483679.0,436611361.0
2019-02-20,14850,15050,14650,15000,2056766,6549170.0,436611361.0
2019-02-21,15000,15050,14700,14850,2299892,6483679.0,436611361.0
2019-02-22,14950,15150,14850,15100,2022150,6592832.0,436611361.0
2019-02-25,15200,15550,15150,15400,2965020,6723815.0,436611361.0
2019-02-26,15500,15650,15250,15300,1712218,6680154.0,436611361.0
2019-02-27,15350,15350,15000,15200,2075704,6636493.0,436611361.0
2019-02-28,15100,15150,14850,15000,2147552,6549170.0,436611361.0
2019-03-04,15000,15250,14900,15100,1712870,6592832.0,436611361.0
2019-03-05,15100,15200,14900,15200,972568,6636493.0,436611361.0
2019-03-06,15100,15200,14900,14900,1245622,6505509.0,436611361.0
2019-03-07,14850,15000,14700,14950,961782,6527340.0,436611361.0
2019-03-08,14850,14950,14750,14750,1044736,6440018.0,436611361.0
2019-03-11,14750,14900,14400,14700,1186570,6418187.0,436611361.0
2019-03-12,14750,14900,14650,14700,1128779,6418187.0,436611361.0
2019-03-13,14650,14850,14600,14700,1320400,6418187.0,436611361.0
2019-03-14,14750,14800,14650,14650,1469517,6396356.0,436611361.0
2019-03-15,14550,15100,14550,15050,2524117,6571001.0,436611361.0
2019-03-18,15150,15350,14950,15100,1689361,6592832.0,436611361.0
2019-03-19,15200,15300,14900,15200,1835171,6636493.0,436611361.0
2019-03-20,15150,15300,14950,15000,1574020,6549170.0,436611361.0
2019-03-21,14950,15050,14700,14750,1299754,6440018.0,436611361.0
2019-03-22,14750,15150,14650,15050,1429059,6571001.0,436611361.0
2019-03-25,15100,15700,15050,15500,4146173,6767476.0,436611361.0
2019-03-26,15500,15550,15150,15300,1944374,6680154.0,436611361.0
2019-03-27,15300,15700,15150,15650,2104271,6832968.0,436611361.0
2019-03-28,15500,15750,15400,15650,1750640,6832968.0,436611361.0
2019-03-29,15300,15600,15250,15450,2066991,6745646.0,436611361.0
2019-04-01,15650,15700,15350,15600,1749669,6811137.0,436611361.0
2019-04-02,15550,15750,15550,15650,1138093,6832968.0,436611361.0
2019-04-03,15600,15600,14500,14700,9016651,6418187.0,436611361.0
2019-04-04,14750,14850,14600,14750,2453241,6440018.0,436611361.0
2019-04-05,14750,14750,14500,14650,2252203,6396356.0,436611361.0
2019-04-08,14550,14800,14500,14600,1879615,6374526.0,436611361.0
2019-04-09,14600,14650,14450,14450,1972196,6309034.0,436611361.0
2019-04-10,14500,14750,14450,14650,2477591,6396356.0,436611361.0
2019-04-11,14700,14750,14500,14500,2205200,6330865.0,436611361.0
2019-04-12,14600,14600,14450,14500,1846618,6330865.0,436611361.0
2019-04-15,14550,14650,14500,14650,1041009,6396356.0,436611361.0
2019-04-16,14650,14850,14650,14700,1677479,6418187.0,436611361.0
2019-04-17,14750,14800,14600,14650,970951,6396356.0,436611361.0
2019-04-18,14700,14700,14400,14400,1624935,6287204.0,436611361.0
2019-04-19,14450,14500,14350,14400,614850,6287204.0,436611361.0
2019-04-22,14450,14500,14350,14400,669860,6287204.0,436611361.0
2019-04-23,14400,14500,14400,14400,748465,6287204.0,436611361.0
2019-04-24,14450,14600,14350,14550,1406167,6352695.0,436611361.0
2019-04-25,14500,14600,14450,14500,867591,6330865.0,436611361.0
2019-04-26,14450,14600,14400,14500,855115,6330865.0,436611361.0
2019-04-29,14550,14550,14350,14400,1232702,6287204.0,436611361.0
2019-04-30,14450,14450,14200,14300,1267059,6243542.0,436611361.0
2019-05-02,14250,14900,14200,14850,3995424,6483679.0,436611361.0
2019-05-03,14900,15200,14650,15100,2907604,6592832.0,436611361.0
2019-05-07,15050,15500,14950,15250,3595852,6658323.0,436611361.0
2019-05-08,15100,16100,15100,15750,4597267,6876629.0,436611361.0
2019-05-09,15750,15950,15450,15450,3394567,6745646.0,436611361.0
2019-05-10,15450,15900,15200,15800,2724329,6898460.0,436611361.0
2019-05-13,15700,15850,15550,15700,1521751,6854798.0,436611361.0
2019-05-14,15600,15850,15400,15600,1606657,6811137.0,436611361.0
2019-05-15,15650,15650,15250,15600,1899945,6811137.0,436611361.0
2019-05-16,15450,15550,15250,15450,1355791,6745646.0,436611361.0
2019-05-17,15400,15500,15300,15300,1033797,6680154.0,436611361.0
2019-05-20,15350,15650,15350,15400,1209583,6723815.0,436611361.0
2019-05-21,15300,15350,14450,14800,3125424,6461848.0,436611361.0
2019-05-22,14950,15150,14800,14950,792640,6527340.0,436611361.0
2019-05-23,14650,14650,13700,14000,5651464,6112559.0,436611361.0
2019-05-24,13800,14150,13650,14100,1882523,6156220.0,436611361.0
2019-05-27,14100,14100,13450,13900,2361156,6068898.0,436611361.0
2019-05-28,13900,14200,13800,13800,1680502,6025237.0,436611361.0
2019-05-29,13900,14100,13800,14050,1427064,6134390.0,436611361.0
2019-05-30,13950,14150,13900,14150,1627268,6178051.0,436611361.0
2019-05-31,14050,14200,13850,13950,1520097,6090728.0,436611361.0
2019-06-03,13900,14100,13850,14000,1022190,6112559.0,436611361.0
