코오롱글로벌(003070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-26,10350,10400,10250,10350,32984,260928.0,25210438.0
2018-02-27,10350,10400,10250,10250,34113,258407.0,25210438.0
2018-02-28,10200,10400,10100,10100,45839,254625.0,25210438.0
2018-03-02,10000,10000,9870,9950,27852,250844.0,25210438.0
2018-03-05,9950,9960,9730,9770,28319,246306.0,25210438.0
2018-03-06,9670,9900,9670,9880,34908,249079.0,25210438.0
2018-03-07,9910,10350,9890,10050,68284,253365.0,25210438.0
2018-03-08,10150,10700,10150,10550,101205,265970.0,25210438.0
2018-03-09,10600,10850,10400,10700,72391,269752.0,25210438.0
2018-03-12,10700,10850,10600,10800,53209,272273.0,25210438.0
2018-03-13,10750,10750,10400,10550,52687,265970.0,25210438.0
2018-03-14,10500,10550,10200,10300,36982,259668.0,25210438.0
2018-03-15,10300,10300,10150,10200,34873,257146.0,25210438.0
2018-03-16,10350,10350,10100,10200,26934,257146.0,25210438.0
2018-03-19,10200,10250,9990,10250,43292,258407.0,25210438.0
2018-03-20,10200,10200,10000,10100,36862,254625.0,25210438.0
2018-03-21,10100,10150,10000,10100,32131,254625.0,25210438.0
2018-03-22,10050,10150,9970,9980,58793,251600.0,25210438.0
2018-03-23,9900,9900,9700,9700,87263,244541.0,25210438.0
2018-03-26,9670,9880,9670,9850,17399,248323.0,25210438.0
2018-03-27,9870,10050,9870,10000,21569,252104.0,25210438.0
2018-03-28,10000,10100,9840,9840,26196,248071.0,25210438.0
2018-03-29,9900,9940,9780,9930,17717,250340.0,25210438.0
2018-03-30,9930,10100,9860,9940,19306,250592.0,25210438.0
2018-04-02,10000,10300,10000,10200,36303,257146.0,25210438.0
2018-04-03,10200,10650,10150,10450,75593,263449.0,25210438.0
2018-04-04,10450,10450,10000,10000,37327,252104.0,25210438.0
2018-04-05,10000,10300,10000,10100,27446,254625.0,25210438.0
2018-04-06,10100,10250,10000,10200,19099,257146.0,25210438.0
2018-04-09,10200,10350,10100,10200,25148,257146.0,25210438.0
2018-04-10,10200,10300,10000,10100,20807,254625.0,25210438.0
2018-04-11,10100,10200,9950,9950,40348,250844.0,25210438.0
2018-04-12,9980,10100,9950,9960,29820,251096.0,25210438.0
2018-04-13,10000,10050,9900,9910,25301,249835.0,25210438.0
2018-04-16,9910,9950,9830,9920,36207,250088.0,25210438.0
2018-04-17,9920,9960,9840,9900,31874,249583.0,25210438.0
2018-04-18,9920,10150,9920,10100,41274,254625.0,25210438.0
2018-04-19,10250,10750,10150,10700,212489,269752.0,25210438.0
2018-04-20,10750,10750,10400,10650,69798,268491.0,25210438.0
2018-04-23,10950,11400,10650,10800,253887,272273.0,25210438.0
2018-04-24,10900,11100,10650,11000,79842,277315.0,25210438.0
2018-04-25,10850,11000,10600,10600,55221,267231.0,25210438.0
2018-04-26,10600,10800,10550,10600,52459,267231.0,25210438.0
2018-04-27,10700,10800,10400,10600,35674,267231.0,25210438.0
2018-04-30,10800,11700,10750,11550,257332,291181.0,25210438.0
2018-05-02,11850,12250,11600,12150,285403,306307.0,25210438.0
2018-05-03,12250,12250,11400,11550,143083,291181.0,25210438.0
2018-05-04,11500,12000,11450,11750,84575,296223.0,25210438.0
2018-05-08,11800,11800,11100,11200,72384,282357.0,25210438.0
2018-05-09,11100,11400,10800,11300,47142,284878.0,25210438.0
2018-05-10,11300,11350,11000,11200,77318,282357.0,25210438.0
2018-05-11,11200,11550,11000,11500,76560,289920.0,25210438.0
2018-05-14,11600,12050,11550,12050,136968,303786.0,25210438.0
2018-05-15,12050,12050,11650,11800,61906,297483.0,25210438.0
2018-05-16,11400,11650,11150,11300,114934,284878.0,25210438.0
2018-05-17,11250,11750,11250,11500,54505,289920.0,25210438.0
2018-05-18,11500,11650,11250,11350,72300,286138.0,25210438.0
2018-05-21,11350,11750,11300,11550,55520,291181.0,25210438.0
2018-05-23,11550,11800,11200,11450,46424,288660.0,25210438.0
2018-05-24,11600,11600,10950,11100,68993,279836.0,25210438.0
2018-05-25,10600,10700,10000,10550,63778,265970.0,25210438.0
2018-05-28,10950,11450,10850,11350,127727,286138.0,25210438.0
2018-05-29,11400,11500,11050,11100,78557,279836.0,25210438.0
2018-05-30,11050,11100,10550,10900,77009,274794.0,25210438.0
2018-05-31,10900,11500,10900,11100,120871,279836.0,25210438.0
2018-06-01,11100,11350,10950,11200,113958,282357.0,25210438.0
2018-06-04,11250,11350,11100,11300,39838,284878.0,25210438.0
2018-06-05,11150,11250,10850,11000,49311,277315.0,25210438.0
2018-06-07,11050,11300,10800,11250,54243,283617.0,25210438.0
2018-06-08,11250,11250,10850,11050,45633,278575.0,25210438.0
2018-06-11,11000,11150,10800,10950,91221,276054.0,25210438.0
2018-06-12,10950,11050,10650,10850,55238,273533.0,25210438.0
2018-06-14,10800,10800,10450,10550,70391,265970.0,25210438.0
2018-06-15,10500,10600,10300,10450,35599,263449.0,25210438.0
2018-06-18,10400,10500,10000,10200,56116,257146.0,25210438.0
2018-06-19,10050,10400,9830,9910,91281,249835.0,25210438.0
2018-06-20,9820,10100,9810,9980,57797,251600.0,25210438.0
2018-06-21,10100,10300,9930,10150,55435,255886.0,25210438.0
2018-06-22,10150,10250,9810,9950,30487,250844.0,25210438.0
2018-06-25,9910,10050,9890,9950,32992,250844.0,25210438.0
2018-06-26,9970,9970,9800,9890,28039,249331.0,25210438.0
2018-06-27,9890,9950,9630,9800,36991,247062.0,25210438.0
2018-06-28,9800,9900,9590,9900,31993,249583.0,25210438.0
2018-06-29,9990,9990,9600,9800,28918,247062.0,25210438.0
2018-07-02,9560,9660,8860,8890,174326,224121.0,25210438.0
2018-07-03,9020,9020,8130,8600,136882,216810.0,25210438.0
2018-07-04,8480,8700,8200,8580,45224,216306.0,25210438.0
2018-07-05,8570,8570,8150,8300,57039,209247.0,25210438.0
2018-07-06,8260,8480,8250,8450,19526,213028.0,25210438.0
2018-07-09,8470,8490,8280,8380,39687,211263.0,25210438.0
2018-07-10,8410,8670,8400,8580,36260,216306.0,25210438.0
2018-07-11,8580,8580,8450,8550,20812,215549.0,25210438.0
2018-07-12,8560,8590,8360,8480,33016,213785.0,25210438.0
2018-07-13,8500,8570,8440,8510,18715,214541.0,25210438.0
2018-07-16,8550,8600,8450,8530,21645,215045.0,25210438.0
2018-07-17,8550,8610,8470,8550,24243,215549.0,25210438.0
2018-07-18,8550,8650,8420,8470,27812,213532.0,25210438.0
2018-07-19,8480,8530,8330,8400,17215,211768.0,25210438.0
2018-07-20,8330,8400,8240,8290,26729,208995.0,25210438.0
2018-07-23,8350,8350,7840,7840,72169,197650.0,25210438.0
2018-07-24,7900,8120,7800,7920,34556,199667.0,25210438.0
2018-07-25,7920,8040,7870,7870,30428,198406.0,25210438.0
2018-07-26,7950,8070,7890,8020,17856,202188.0,25210438.0
2018-07-27,8080,8780,8010,8250,320351,207986.0,25210438.0
2018-07-30,8300,8410,8250,8330,21141,210003.0,25210438.0
2018-07-31,8350,8450,8300,8340,20252,210255.0,25210438.0
2018-08-01,8530,8530,8280,8390,17234,211516.0,25210438.0
2018-08-02,8320,8430,8310,8350,13253,210507.0,25210438.0
2018-08-03,8150,8170,8010,8070,88059,203448.0,25210438.0
2018-08-06,8040,8110,8030,8100,17589,204205.0,25210438.0
2018-08-07,8060,8080,8000,8020,16202,202188.0,25210438.0
2018-08-08,8070,8150,8000,8060,18165,203196.0,25210438.0
2018-08-09,8080,8080,7980,8010,12280,201936.0,25210438.0
2018-08-10,8060,8130,7970,8120,20410,204709.0,25210438.0
2018-08-13,8110,8110,7940,7990,17940,201431.0,25210438.0
2018-08-14,8080,8080,7520,7920,31449,199667.0,25210438.0
2018-08-16,8000,8220,7640,7920,39349,199667.0,25210438.0
2018-08-17,8000,8040,7850,7970,13065,200927.0,25210438.0
2018-08-20,8010,8030,7810,7980,21019,201179.0,25210438.0
2018-08-21,7840,7970,7800,7880,24171,198658.0,25210438.0
2018-08-22,7870,8040,7850,7950,14299,200423.0,25210438.0
2018-08-23,7970,8000,7900,7950,9925,200423.0,25210438.0
2018-08-24,7950,8090,7920,8050,26152,202944.0,25210438.0
2018-08-27,8050,8150,7910,8050,16432,202944.0,25210438.0
2018-08-28,8090,8150,8000,8130,20302,204961.0,25210438.0
2018-08-29,8130,8130,8000,8040,7472,202692.0,25210438.0
2018-08-30,8120,8120,7990,8040,6326,202692.0,25210438.0
2018-08-31,8080,8080,7960,7960,52781,200675.0,25210438.0
2018-09-03,7960,8060,7950,7970,15391,200927.0,25210438.0
2018-09-04,7960,8060,7950,8060,5043,203196.0,25210438.0
2018-09-05,8060,8060,7970,8020,21283,202188.0,25210438.0
2018-09-06,7950,8050,7950,8000,8538,201684.0,25210438.0
2018-09-07,7950,8050,7950,8030,25937,202440.0,25210438.0
2018-09-10,8070,8170,7920,8140,36000,205213.0,25210438.0
2018-09-11,8210,8430,8160,8400,53278,211768.0,25210438.0
2018-09-12,8320,8400,8150,8250,35617,207986.0,25210438.0
2018-09-13,8200,8560,8200,8510,59328,214541.0,25210438.0
2018-09-14,8520,8700,8350,8420,62260,212272.0,25210438.0
2018-09-17,8330,8520,8330,8480,18438,213785.0,25210438.0
2018-09-18,8480,8550,8370,8480,35909,213785.0,25210438.0
2018-09-19,8390,8520,8340,8380,27191,211263.0,25210438.0
2018-09-20,8400,8530,8190,8250,44228,207986.0,25210438.0
2018-09-21,8250,8400,8120,8220,16549,207230.0,25210438.0
2018-09-27,8250,8290,8160,8190,20591,206473.0,25210438.0
2018-09-28,8200,8200,7850,8060,19176,203196.0,25210438.0
2018-10-01,8060,8150,7980,8100,13347,204205.0,25210438.0
2018-10-02,8120,8180,8050,8090,7106,203952.0,25210438.0
2018-10-04,8170,8170,7920,7950,20615,200423.0,25210438.0
2018-10-05,7900,8010,7730,7800,33690,196641.0,25210438.0
2018-10-08,7750,7830,7670,7670,17490,193364.0,25210438.0
2018-10-10,7630,7850,7500,7610,27087,191851.0,25210438.0
2018-10-11,7470,7630,6980,7020,36705,176977.0,25210438.0
2018-10-12,6400,7200,6400,7200,50523,181515.0,25210438.0
2018-10-15,7200,7390,7200,7350,15075,185297.0,25210438.0
2018-10-16,7200,7410,7200,7220,15148,182019.0,25210438.0
2018-10-17,7300,7360,7230,7320,12902,184540.0,25210438.0
2018-10-18,7320,7350,7180,7300,5430,184036.0,25210438.0
2018-10-19,7300,7300,7110,7240,12439,182524.0,25210438.0
2018-10-22,7250,7300,7130,7130,10075,179750.0,25210438.0
2018-10-23,7200,7200,6930,7000,21278,176473.0,25210438.0
2018-10-24,6850,7100,6730,6730,16493,169666.0,25210438.0
2018-10-25,6500,6630,6240,6350,50591,160086.0,25210438.0
2018-10-26,6310,6410,6150,6280,21135,158322.0,25210438.0
2018-10-29,6060,6340,5970,6190,34546,156053.0,25210438.0
2018-10-30,5800,6050,5800,6000,31168,151263.0,25210438.0
2018-10-31,6050,6050,5820,5920,43717,149246.0,25210438.0
2018-11-01,5940,6110,5840,5980,24607,150758.0,25210438.0
2018-11-02,6010,6410,6010,6360,33993,160338.0,25210438.0
2018-11-05,6400,6410,6150,6270,22487,158069.0,25210438.0
2018-11-06,6350,6490,6160,6400,39896,161347.0,25210438.0
2018-11-07,6400,6600,6330,6360,33964,160338.0,25210438.0
2018-11-08,6400,6590,6400,6510,16671,164120.0,25210438.0
2018-11-09,6500,6630,6420,6520,5964,164372.0,25210438.0
2018-11-12,6500,6500,6420,6450,22690,162607.0,25210438.0
2018-11-13,6400,6400,6220,6400,16098,161347.0,25210438.0
2018-11-14,6430,6430,6290,6380,9967,160843.0,25210438.0
2018-11-15,6250,6460,6250,6460,4495,162859.0,25210438.0
2018-11-16,6500,6680,6450,6600,20458,166389.0,25210438.0
2018-11-19,6520,7130,6520,6820,204653,171935.0,25210438.0
2018-11-20,6800,6800,6650,6700,20563,168910.0,25210438.0
2018-11-21,6540,6730,6540,6680,24846,168406.0,25210438.0
2018-11-22,6800,6800,6610,6610,17948,166641.0,25210438.0
2018-11-23,6610,8260,6600,7120,2052575,179498.0,25210438.0
2018-11-26,7000,7690,6870,7160,555830,180507.0,25210438.0
2018-11-27,7200,7570,7200,7280,197716,183532.0,25210438.0
2018-11-28,7200,7330,7200,7280,53583,183532.0,25210438.0
2018-11-29,7310,7420,7240,7300,40929,184036.0,25210438.0
2018-11-30,7300,7400,7210,7300,39354,184036.0,25210438.0
2018-12-03,7370,7380,7250,7300,40853,184036.0,25210438.0
2018-12-04,7350,7460,7250,7450,45000,187818.0,25210438.0
2018-12-05,7310,7420,7260,7400,16705,186557.0,25210438.0
2018-12-06,7350,7430,7210,7330,28443,184793.0,25210438.0
2018-12-07,7460,8110,7460,7740,621293,195129.0,25210438.0
2018-12-10,7540,7780,7500,7640,60116,192608.0,25210438.0
2018-12-11,7610,7620,7200,7280,74540,183532.0,25210438.0
2018-12-12,7200,7450,7200,7360,20196,185549.0,25210438.0
2018-12-13,7370,7450,7270,7390,29071,186305.0,25210438.0
2018-12-14,7300,7450,7300,7390,39577,186305.0,25210438.0
2018-12-17,7390,7410,7230,7370,11515,185801.0,25210438.0
2018-12-18,7230,7400,7210,7310,23643,184288.0,25210438.0
2018-12-19,7370,7370,7190,7190,23518,181263.0,25210438.0
2018-12-20,7230,7270,7120,7160,11650,180507.0,25210438.0
2018-12-21,7190,7330,7000,7280,25129,183532.0,25210438.0
2018-12-24,7270,7270,7090,7170,11508,180759.0,25210438.0
2018-12-26,7170,7170,6840,6940,30078,174960.0,25210438.0
2018-12-27,6940,7080,6930,7000,12426,176473.0,25210438.0
2018-12-28,6980,7130,6980,7130,5319,179750.0,25210438.0
2019-01-02,7150,7150,6990,7120,7821,179498.0,25210438.0
2019-01-03,7070,7290,6940,7250,34772,182776.0,25210438.0
2019-01-04,7160,7170,7070,7120,10883,179498.0,25210438.0
2019-01-07,7280,7320,7130,7250,29372,182776.0,25210438.0
2019-01-08,7250,7420,7230,7370,30775,185801.0,25210438.0
2019-01-09,7470,7520,7430,7490,27130,188826.0,25210438.0
2019-01-10,7580,7580,7400,7490,17701,188826.0,25210438.0
2019-01-11,7410,7830,7410,7780,57136,196137.0,25210438.0
2019-01-14,8090,8150,7900,8000,99153,201684.0,25210438.0
2019-01-15,7930,8070,7930,8010,25547,201936.0,25210438.0
2019-01-16,8170,8770,8150,8230,83652,207482.0,25210438.0
2019-01-17,8310,8310,8010,8070,30201,203448.0,25210438.0
2019-01-18,8040,8180,8040,8180,26014,206221.0,25210438.0
2019-01-21,8200,8440,8200,8390,47386,211516.0,25210438.0
2019-01-22,8390,8440,8230,8230,21554,207482.0,25210438.0
2019-01-23,8230,8460,8160,8430,23776,212524.0,25210438.0
2019-01-24,8500,8500,8270,8380,19313,211263.0,25210438.0
2019-01-25,8490,8490,8230,8370,21854,211011.0,25210438.0
2019-01-28,8370,8400,8120,8180,30908,206221.0,25210438.0
2019-01-29,8130,8130,7870,8010,46705,201936.0,25210438.0
2019-01-30,8010,8200,8010,8130,28692,204961.0,25210438.0
2019-01-31,8200,8300,8050,8280,28296,208742.0,25210438.0
2019-02-01,8330,8330,8200,8230,19793,207482.0,25210438.0
2019-02-07,8400,8400,8270,8400,35592,211768.0,25210438.0
2019-02-08,8350,8570,8300,8390,37188,211516.0,25210438.0
2019-02-11,8250,8320,8080,8180,29625,206221.0,25210438.0
2019-02-12,8180,8250,8180,8230,9139,207482.0,25210438.0
2019-02-13,8140,8260,8140,8230,23799,207482.0,25210438.0
2019-02-14,8290,8290,8100,8280,12434,208742.0,25210438.0
2019-02-15,8140,8290,8040,8140,37311,205213.0,25210438.0
2019-02-18,8090,8190,8030,8060,37578,203196.0,25210438.0
2019-02-19,8060,8070,7870,8010,51167,201936.0,25210438.0
2019-02-20,8010,8010,7860,7920,19395,199667.0,25210438.0
2019-02-21,8000,8230,7870,8100,53041,204205.0,25210438.0
2019-02-22,8110,8140,7880,7960,18733,200675.0,25210438.0
2019-02-25,7900,8070,7900,8030,12929,202440.0,25210438.0
2019-02-26,8120,8400,8040,8290,62543,208995.0,25210438.0
2019-02-27,8370,8370,8230,8260,20908,208238.0,25210438.0
2019-02-28,8260,8270,7900,8120,44150,204709.0,25210438.0
2019-03-04,8150,8270,8060,8190,39153,206473.0,25210438.0
2019-03-05,8120,8860,8070,8540,243100,215297.0,25210438.0
2019-03-06,8570,8650,8390,8500,51062,214289.0,25210438.0
2019-03-07,8500,8600,8240,8290,45460,208995.0,25210438.0
2019-03-08,8200,8340,8140,8290,22306,208995.0,25210438.0
2019-03-11,8250,8370,7980,8290,31838,208995.0,25210438.0
2019-03-12,8430,8580,8370,8550,73034,215549.0,25210438.0
2019-03-13,8550,8980,8470,8960,172572,225886.0,25210438.0
2019-03-14,9010,10050,8960,9720,495345,245045.0,25210438.0
2019-03-15,9940,10850,9800,10800,787731,272273.0,25210438.0
2019-03-18,11100,11600,10750,11250,393163,283617.0,25210438.0
2019-03-19,11300,11650,10800,10900,225443,274794.0,25210438.0
2019-03-20,10900,11050,10400,10700,236906,269752.0,25210438.0
2019-03-21,10700,11150,10500,10800,144898,272273.0,25210438.0
2019-03-22,10750,10750,10500,10600,57962,267231.0,25210438.0
2019-03-25,10400,10650,10000,10450,227454,263449.0,25210438.0
2019-03-26,10600,10800,10350,10650,103694,268491.0,25210438.0
2019-03-27,10500,10900,10400,10650,99572,268491.0,25210438.0
2019-03-28,10650,10700,10450,10500,32307,264710.0,25210438.0
2019-03-29,10550,10600,10000,10100,140392,254625.0,25210438.0
2019-04-01,10100,10350,9780,10000,192876,252104.0,25210438.0
2019-04-02,10000,10600,9990,10450,174331,263449.0,25210438.0
2019-04-03,10350,10550,10300,10550,53223,265970.0,25210438.0
2019-04-04,10600,10650,10300,10550,61320,265970.0,25210438.0
2019-04-05,10500,10500,10200,10200,47476,257146.0,25210438.0
2019-04-08,10150,10600,10100,10200,51387,257146.0,25210438.0
2019-04-09,10300,10350,9950,10000,52611,252104.0,25210438.0
2019-04-10,10000,10200,9810,10150,52572,255886.0,25210438.0
2019-04-11,10250,10550,10250,10500,84454,264710.0,25210438.0
2019-04-12,10500,10850,10250,10800,115179,272273.0,25210438.0
2019-04-15,10800,10850,10450,10750,75310,271012.0,25210438.0
2019-04-16,10750,11450,10450,11300,200978,284878.0,25210438.0
2019-04-17,11400,12250,11350,11950,390308,301265.0,25210438.0
2019-04-18,11950,12050,11250,11250,118158,283617.0,25210438.0
2019-04-19,11250,11700,11100,11450,108765,288660.0,25210438.0
2019-04-22,11450,11450,10900,11050,67554,278575.0,25210438.0
2019-04-23,11100,11100,10700,10800,44580,272273.0,25210438.0
2019-04-24,10850,10850,10500,10550,41426,265970.0,25210438.0
2019-04-25,10650,10700,10100,10400,65759,262189.0,25210438.0
2019-04-26,10400,11850,10400,11650,462956,293702.0,25210438.0
2019-04-29,11650,12250,11500,12200,289286,307567.0,25210438.0
2019-04-30,12150,12450,12000,12250,127693,308828.0,25210438.0
2019-05-02,12250,12250,11800,11950,53320,301265.0,25210438.0
2019-05-03,11850,12000,11150,11350,103744,286138.0,25210438.0
2019-05-07,10800,11200,10650,10900,137021,274794.0,25210438.0
2019-05-08,10900,10900,10600,10700,82736,269752.0,25210438.0
2019-05-09,10750,10900,10150,10550,140893,265970.0,25210438.0
2019-05-10,10550,10800,9850,10000,163836,252104.0,25210438.0
2019-05-13,10150,10150,9610,9610,90456,242272.0,25210438.0
2019-05-14,9460,9770,9400,9740,58298,245550.0,25210438.0
2019-05-15,9780,10250,9780,10100,63093,254625.0,25210438.0
2019-05-16,10000,10050,9470,9530,94028,240255.0,25210438.0
2019-05-17,9580,9880,9580,9730,42750,245298.0,25210438.0
2019-05-20,9650,9820,9120,9160,90221,230928.0,25210438.0
2019-05-21,9160,9320,8950,9170,34068,231180.0,25210438.0
2019-05-22,9140,9410,9120,9400,40131,236978.0,25210438.0
2019-05-23,9300,9460,9160,9250,38189,233197.0,25210438.0
2019-05-24,9200,9210,9000,9120,30256,229919.0,25210438.0
2019-05-27,9120,9400,9120,9310,30194,234709.0,25210438.0
2019-05-28,9310,9590,8410,8710,263394,219583.0,25210438.0
2019-05-29,8600,8870,8300,8420,146389,212272.0,25210438.0
2019-05-30,8430,8810,8380,8810,73335,222104.0,25210438.0
2019-05-31,8630,9450,8630,9390,118229,236726.0,25210438.0
2019-06-03,9380,9620,9200,9340,75936,235465.0,25210438.0
2019-06-04,9230,9490,9120,9240,44967,232944.0,25210438.0
2019-06-05,9320,9980,9130,9610,137741,242272.0,25210438.0
2019-06-07,9730,9800,9560,9610,41788,242272.0,25210438.0
2019-06-10,10100,10200,9580,10100,77912,254625.0,25210438.0
2019-06-11,10150,10650,9900,10600,85517,267231.0,25210438.0
2019-06-12,10700,11000,10400,10800,68532,272273.0,25210438.0
2019-06-13,10900,11000,10450,10600,111811,267231.0,25210438.0
2019-06-14,10500,10750,10300,10450,37910,263449.0,25210438.0
2019-06-17,10450,10450,9900,9900,57846,249583.0,25210438.0
2019-06-18,9990,10200,9880,10000,38432,252104.0,25210438.0
2019-06-19,10150,11000,10000,10600,126779,267231.0,25210438.0
2019-06-20,10550,10950,10400,10750,54419,271012.0,25210438.0
2019-06-21,10750,11300,10500,10650,236582,268491.0,25210438.0
2019-06-24,10600,10750,10300,10450,53606,263449.0,25210438.0
2019-06-25,10450,10500,9900,10250,67887,258407.0,25210438.0
2019-06-26,10250,10450,10100,10300,26234,259668.0,25210438.0
2019-06-27,10200,10450,10150,10350,31101,260928.0,25210438.0
2019-06-28,10450,10450,10150,10250,21022,258407.0,25210438.0
2019-07-01,10300,10500,10300,10450,22737,263449.0,25210438.0
2019-07-02,10350,10850,10250,10750,59760,271012.0,25210438.0
2019-07-03,10750,10850,10350,10550,48425,265970.0,25210438.0
2019-07-04,10500,10600,9960,10550,98807,265970.0,25210438.0
2019-07-05,10550,10850,10400,10600,39130,267231.0,25210438.0
