대신증권(003540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-04-01,15650,16000,15650,15950,309025,809836.0,50773400.0
2010-04-02,15900,16000,15450,15600,497838,792065.0,50773400.0
2010-04-05,15600,15650,15350,15450,287495,784449.0,50773400.0
2010-04-06,15650,16000,15550,15900,382986,807297.0,50773400.0
2010-04-07,15900,16000,15800,15900,195237,807297.0,50773400.0
2010-04-08,15800,15800,15650,15750,137909,799681.0,50773400.0
2010-04-09,15800,15850,15450,15500,249657,786988.0,50773400.0
2010-04-12,15750,15750,15500,15500,147311,786988.0,50773400.0
2010-04-13,15550,15600,15350,15350,163876,779372.0,50773400.0
2010-04-14,15400,15650,15400,15600,156771,792065.0,50773400.0
2010-04-15,15850,16100,15850,15900,515053,807297.0,50773400.0
2010-04-16,16050,16050,15600,15700,202015,797142.0,50773400.0
2010-04-19,15400,15500,15050,15200,484008,771756.0,50773400.0
2010-04-20,15350,15500,15300,15450,137812,784449.0,50773400.0
2010-04-21,15550,15600,15350,15450,407011,784449.0,50773400.0
2010-04-22,15350,15400,15250,15350,139725,779372.0,50773400.0
2010-04-23,15400,15500,15300,15300,94223,776833.0,50773400.0
2010-04-26,15400,15550,15350,15400,231670,781910.0,50773400.0
2010-04-27,15400,15450,15250,15350,181025,779372.0,50773400.0
2010-04-28,15050,15150,15000,15100,274714,766678.0,50773400.0
2010-04-29,15150,15200,14950,14950,208009,759062.0,50773400.0
2010-04-30,15100,15250,14950,14950,170442,759062.0,50773400.0
2010-05-03,14950,14950,14750,14800,160718,751446.0,50773400.0
2010-05-04,15000,15000,14850,14850,134281,753985.0,50773400.0
2010-05-06,14550,14750,14450,14550,348084,738753.0,50773400.0
2010-05-07,13950,14450,13950,14000,392395,710828.0,50773400.0
2010-05-10,14100,14450,14100,14350,137659,728598.0,50773400.0
2010-05-11,14600,14750,14400,14400,166903,731137.0,50773400.0
2010-05-12,14450,14500,14200,14200,136222,720982.0,50773400.0
2010-05-13,14400,14500,14300,14400,162986,731137.0,50773400.0
2010-05-14,14350,14650,14150,14650,201052,743830.0,50773400.0
2010-05-17,14450,14600,14350,14350,301791,728598.0,50773400.0
2010-05-18,14350,14450,14100,14250,111605,723521.0,50773400.0
2010-05-19,14100,14200,14000,14000,118175,710828.0,50773400.0
2010-05-20,13950,14200,13800,13850,95268,703212.0,50773400.0
2010-05-24,13750,13900,13700,13750,135585,698134.0,50773400.0
2010-05-25,13700,13700,12950,13100,355769,665132.0,50773400.0
2010-05-26,13150,13400,13050,13300,185918,675286.0,50773400.0
2010-05-27,13100,13600,13100,13600,131759,690518.0,50773400.0
2010-05-28,13750,13950,13750,13750,108286,698134.0,50773400.0
2010-05-31,13750,14050,13700,14000,61515,710828.0,50773400.0
2010-06-01,13900,14100,13850,14000,75873,710828.0,50773400.0
2010-06-03,14200,14450,14200,14450,155137,733676.0,50773400.0
2010-06-04,14300,14400,14250,14250,56426,723521.0,50773400.0
2010-06-07,13850,13950,13650,13900,93892,705750.0,50773400.0
2010-06-08,13800,14150,13750,14050,134033,713366.0,50773400.0
2010-06-09,14150,14150,13900,13950,44030,708289.0,50773400.0
2010-06-10,13950,14200,13900,13950,77665,708289.0,50773400.0
2010-06-11,14250,14500,14150,14150,139649,718444.0,50773400.0
2010-06-14,14200,14550,14200,14300,175675,726060.0,50773400.0
2010-06-15,14350,14450,14300,14300,135862,726060.0,50773400.0
2010-06-16,14500,14550,14300,14350,84633,728598.0,50773400.0
2010-06-17,14350,14450,14200,14250,111088,723521.0,50773400.0
2010-06-18,14250,14350,14150,14150,65091,718444.0,50773400.0
2010-06-21,14300,14450,14250,14400,106015,731137.0,50773400.0
2010-06-22,14300,14350,14150,14200,117175,720982.0,50773400.0
2010-06-23,14100,14250,14050,14100,144088,715905.0,50773400.0
2010-06-24,14100,14250,14100,14250,87581,723521.0,50773400.0
2010-06-25,14100,14200,14050,14150,82764,718444.0,50773400.0
2010-06-28,14150,14200,14050,14150,65790,718444.0,50773400.0
2010-06-29,14150,14150,13900,14150,146723,718444.0,50773400.0
2010-06-30,13750,14200,13750,14200,121094,720982.0,50773400.0
2010-07-01,14100,14150,13900,13950,72115,708289.0,50773400.0
2010-07-02,13950,14100,13850,13950,52560,708289.0,50773400.0
2010-07-05,13900,14000,13900,14000,87306,710828.0,50773400.0
2010-07-06,13900,13950,13750,13850,79520,703212.0,50773400.0
2010-07-07,13950,13950,13850,13850,45708,703212.0,50773400.0
2010-07-08,14050,14150,13900,14000,114513,710828.0,50773400.0
2010-07-09,14150,14350,14050,14350,177653,728598.0,50773400.0
2010-07-12,14400,14400,14250,14250,75032,723521.0,50773400.0
2010-07-13,14300,14450,14250,14250,77511,723521.0,50773400.0
2010-07-14,14450,15350,14450,14950,813795,759062.0,50773400.0
2010-07-15,14950,14950,14500,14600,423452,741292.0,50773400.0
2010-07-16,14650,14950,14600,14650,168434,743830.0,50773400.0
2010-07-19,14350,14700,14350,14650,192387,743830.0,50773400.0
2010-07-20,14600,14800,14500,14750,156579,748908.0,50773400.0
2010-07-21,14800,14850,14450,14550,118381,738753.0,50773400.0
2010-07-22,14350,14500,14200,14200,142374,720982.0,50773400.0
2010-07-23,14500,14750,14400,14650,217830,743830.0,50773400.0
2010-07-26,14850,14950,14700,14900,268855,756524.0,50773400.0
2010-07-27,15050,15050,14800,14850,144520,753985.0,50773400.0
2010-07-28,14750,15000,14750,15000,191640,761601.0,50773400.0
2010-07-29,14850,15050,14850,14850,218388,753985.0,50773400.0
2010-07-30,14950,14950,14550,14700,121071,746369.0,50773400.0
2010-08-02,14750,15100,14750,15050,270504,764140.0,50773400.0
2010-08-03,15150,15200,14950,15000,253322,761601.0,50773400.0
2010-08-04,15050,15150,14850,15150,250586,769217.0,50773400.0
2010-08-05,15200,15250,15050,15150,247003,769217.0,50773400.0
2010-08-06,15050,15100,14850,15100,130645,766678.0,50773400.0
2010-08-09,15100,15250,15000,15200,143673,771756.0,50773400.0
2010-08-10,15250,15250,15050,15100,103038,766678.0,50773400.0
2010-08-11,15050,15050,14800,14850,143796,753985.0,50773400.0
2010-08-12,14550,15200,14500,14600,111988,741292.0,50773400.0
2010-08-13,14650,14750,14550,14700,88286,746369.0,50773400.0
2010-08-16,14600,14750,14450,14650,89877,743830.0,50773400.0
2010-08-17,14750,14900,14650,14650,104598,743830.0,50773400.0
2010-08-18,14800,14800,14650,14650,94900,743830.0,50773400.0
2010-08-19,14800,14800,14600,14650,107976,743830.0,50773400.0
2010-08-20,14550,14600,14350,14400,145612,731137.0,50773400.0
2010-08-23,14450,14600,14400,14450,90114,733676.0,50773400.0
2010-08-24,14400,14450,14250,14350,74751,728598.0,50773400.0
2010-08-25,14200,14350,14200,14200,90186,720982.0,50773400.0
2010-08-26,14350,14350,14200,14250,57935,723521.0,50773400.0
2010-08-27,14200,14250,14000,14150,97158,718444.0,50773400.0
2010-08-30,14300,14450,14250,14450,103823,733676.0,50773400.0
2010-08-31,14300,14400,14250,14400,121369,731137.0,50773400.0
2010-09-01,14400,14400,14150,14300,195239,726060.0,50773400.0
2010-09-02,14450,14450,14150,14350,72800,728598.0,50773400.0
2010-09-03,14350,14400,14250,14300,94568,726060.0,50773400.0
2010-09-06,14450,14550,14400,14450,105570,733676.0,50773400.0
2010-09-07,14400,14450,14300,14300,66724,726060.0,50773400.0
2010-09-08,14200,14250,14100,14150,133924,718444.0,50773400.0
2010-09-09,14250,14250,14100,14150,74240,718444.0,50773400.0
2010-09-10,14200,14600,14200,14350,288776,728598.0,50773400.0
2010-09-13,14550,14750,14450,14750,233409,748908.0,50773400.0
2010-09-14,14850,14850,14600,14650,140379,743830.0,50773400.0
2010-09-15,14650,14900,14550,14900,129457,756524.0,50773400.0
2010-09-16,14900,15000,14750,14800,110350,751446.0,50773400.0
2010-09-17,14800,14950,14750,14900,85314,756524.0,50773400.0
2010-09-20,14900,14900,14650,14800,72165,751446.0,50773400.0
2010-09-24,14800,14800,14700,14800,102940,751446.0,50773400.0
2010-09-27,15000,15200,14950,15050,473509,764140.0,50773400.0
2010-09-28,15050,15050,14900,14900,130554,756524.0,50773400.0
2010-09-29,15050,15200,14900,15150,367933,769217.0,50773400.0
2010-09-30,15050,15200,14900,15000,220174,761601.0,50773400.0
2010-10-01,15050,15400,15000,15400,274254,781910.0,50773400.0
2010-10-04,15600,15750,15500,15500,251389,786988.0,50773400.0
2010-10-05,15400,15600,15400,15600,171928,792065.0,50773400.0
2010-10-06,15850,15900,15700,15800,221673,802220.0,50773400.0
2010-10-07,15800,15900,15650,15800,214655,802220.0,50773400.0
2010-10-08,15800,15800,15500,15650,177232,794604.0,50773400.0
2010-10-11,15650,15800,15550,15700,149230,797142.0,50773400.0
2010-10-12,15750,15750,15300,15400,103766,781910.0,50773400.0
2010-10-13,15400,15600,15400,15600,83529,792065.0,50773400.0
2010-10-14,15700,15950,15650,15900,420570,807297.0,50773400.0
2010-10-15,15950,16050,15800,16050,268201,814913.0,50773400.0
2010-10-18,16000,16050,15800,15800,152519,802220.0,50773400.0
2010-10-19,15850,15900,15550,15550,211860,789526.0,50773400.0
2010-10-20,15400,15650,15300,15650,138992,794604.0,50773400.0
2010-10-21,15700,15800,15500,15600,154675,792065.0,50773400.0
2010-10-22,15550,15700,15500,15700,86290,797142.0,50773400.0
2010-10-25,15700,16000,15550,15950,334281,809836.0,50773400.0
2010-10-26,15900,16000,15750,15850,117899,804758.0,50773400.0
2010-10-27,15900,15950,15600,15600,101345,792065.0,50773400.0
2010-10-28,15650,15750,15300,15500,166525,786988.0,50773400.0
2010-10-29,15550,15600,15150,15400,178450,781910.0,50773400.0
2010-11-01,15400,15500,15300,15400,195992,781910.0,50773400.0
2010-11-02,15400,15650,15200,15600,268574,792065.0,50773400.0
2010-11-03,15700,16000,15650,15800,423467,802220.0,50773400.0
2010-11-04,15800,15950,15650,15800,146867,802220.0,50773400.0
2010-11-05,16100,16300,15800,15800,376542,802220.0,50773400.0
2010-11-08,15850,16050,15800,15900,194683,807297.0,50773400.0
2010-11-09,15900,16000,15750,15800,92570,802220.0,50773400.0
2010-11-10,15800,16350,15750,16300,520388,827606.0,50773400.0
2010-11-11,16250,16650,16100,16100,596841,817452.0,50773400.0
2010-11-12,16200,16200,15200,15400,702500,781910.0,50773400.0
2010-11-15,15400,15450,15150,15250,238840,774294.0,50773400.0
2010-11-16,15200,15300,14450,14800,600344,751446.0,50773400.0
2010-11-17,14500,14950,14500,14650,213455,743830.0,50773400.0
2010-11-18,14750,14950,14700,14950,166091,759062.0,50773400.0
2010-11-19,15100,15400,14950,15300,207077,776833.0,50773400.0
2010-11-22,15350,15450,15000,15200,194687,771756.0,50773400.0
2010-11-23,15200,15350,14950,15000,125988,761601.0,50773400.0
2010-11-24,14500,14850,14350,14850,312297,753985.0,50773400.0
2010-11-25,15000,15050,14800,15000,106059,761601.0,50773400.0
2010-11-26,15000,15100,14650,14650,88280,743830.0,50773400.0
2010-11-29,14600,14650,14300,14450,251189,733676.0,50773400.0
2010-11-30,14400,14750,14400,14750,91369,748908.0,50773400.0
2010-12-01,14700,15200,14700,15150,149569,769217.0,50773400.0
2010-12-02,15250,15300,15100,15200,102700,771756.0,50773400.0
2010-12-03,15250,15250,14950,15100,125933,766678.0,50773400.0
2010-12-06,15200,15200,14850,15000,77669,761601.0,50773400.0
2010-12-07,15000,15350,14800,15300,280718,776833.0,50773400.0
2010-12-08,15350,15350,15050,15300,94178,776833.0,50773400.0
2010-12-09,15350,16600,15150,16000,1687862,812374.0,50773400.0
2010-12-10,16000,16300,15850,16050,638764,814913.0,50773400.0
2010-12-13,16100,16200,15950,16050,276430,814913.0,50773400.0
2010-12-14,16050,16150,15900,15900,229872,807297.0,50773400.0
2010-12-15,16000,16500,16000,16350,446439,830145.0,50773400.0
2010-12-16,16300,16450,16150,16150,217610,819990.0,50773400.0
2010-12-17,16250,16600,16150,16350,596613,830145.0,50773400.0
2010-12-20,16250,16650,16050,16650,726482,845377.0,50773400.0
2010-12-21,16900,17050,16700,16750,309859,850454.0,50773400.0
2010-12-22,16650,16800,16600,16800,223276,852993.0,50773400.0
2010-12-23,16800,16950,16600,16600,207777,842838.0,50773400.0
2010-12-24,16700,16900,16400,16400,207803,832684.0,50773400.0
2010-12-27,16350,16550,16350,16400,168693,832684.0,50773400.0
2010-12-28,16350,16700,16350,16650,194866,845377.0,50773400.0
2010-12-29,16650,16850,16450,16650,233030,845377.0,50773400.0
2010-12-30,16650,16750,16500,16550,239274,840300.0,50773400.0
2011-01-03,16650,17350,16650,17000,465773,863148.0,50773400.0
2011-01-04,17150,17200,16850,17100,280707,868225.0,50773400.0
2011-01-05,17000,17100,16650,16750,229469,850454.0,50773400.0
2011-01-06,16750,16850,16550,16700,208288,847916.0,50773400.0
2011-01-07,16550,16800,16500,16550,179445,840300.0,50773400.0
2011-01-10,16650,16700,16450,16500,161112,837761.0,50773400.0
2011-01-11,16450,16700,16350,16600,243929,842838.0,50773400.0
2011-01-12,16600,16700,16550,16550,146469,840300.0,50773400.0
2011-01-13,16700,16900,16400,16550,398855,840300.0,50773400.0
2011-01-14,16650,16650,16450,16650,283673,845377.0,50773400.0
2011-01-17,16700,16900,16650,16700,395874,847916.0,50773400.0
2011-01-18,16700,17200,16650,17050,508022,865686.0,50773400.0
2011-01-19,17050,17250,16800,17000,427081,863148.0,50773400.0
2011-01-20,16850,17100,16750,16900,426673,858070.0,50773400.0
2011-01-21,16800,16850,16450,16550,490395,840300.0,50773400.0
2011-01-24,16500,16650,16450,16650,107725,845377.0,50773400.0
2011-01-25,16750,16850,16550,16750,256015,850454.0,50773400.0
2011-01-26,16650,17000,16650,16850,241224,855532.0,50773400.0
2011-01-27,16900,16950,16650,16650,186457,845377.0,50773400.0
2011-01-28,16650,16750,16350,16350,215339,830145.0,50773400.0
2011-01-31,16050,16200,16000,16000,262923,812374.0,50773400.0
2011-02-01,16000,16100,15900,15950,169664,809836.0,50773400.0
2011-02-07,16150,16400,16150,16150,87497,819990.0,50773400.0
2011-02-08,16250,16400,16100,16150,110170,819990.0,50773400.0
2011-02-09,16200,16300,16000,16100,116967,817452.0,50773400.0
2011-02-10,15950,16050,15900,15900,155741,807297.0,50773400.0
2011-02-11,15900,16050,15850,15900,184129,807297.0,50773400.0
2011-02-14,16100,16150,15900,16000,80193,812374.0,50773400.0
2011-02-15,16000,16050,15850,15950,125277,809836.0,50773400.0
2011-02-16,15850,16000,15500,15500,407483,786988.0,50773400.0
2011-02-17,15500,15650,15100,15250,238528,774294.0,50773400.0
2011-02-18,15350,15600,15250,15600,88857,792065.0,50773400.0
2011-02-21,15600,15700,15350,15650,88185,794604.0,50773400.0
2011-02-22,15450,15550,15100,15300,163263,776833.0,50773400.0
2011-02-23,15250,15650,15150,15450,130275,784449.0,50773400.0
2011-02-24,15500,15650,15450,15600,141047,792065.0,50773400.0
2011-02-25,15650,15850,15650,15850,104259,804758.0,50773400.0
2011-02-28,15850,15900,15550,15550,136103,789526.0,50773400.0
2011-03-02,15350,15600,15350,15550,75086,789526.0,50773400.0
2011-03-03,15600,15700,15500,15650,147925,794604.0,50773400.0
2011-03-04,15700,16150,15600,16100,248192,817452.0,50773400.0
2011-03-07,16050,16100,15750,15950,168763,809836.0,50773400.0
2011-03-08,15850,16200,15800,16000,139315,812374.0,50773400.0
2011-03-09,16150,16300,16100,16300,137883,827606.0,50773400.0
2011-03-10,16250,16300,16050,16150,69146,819990.0,50773400.0
2011-03-11,15950,16150,15900,16150,114319,819990.0,50773400.0
2011-03-14,16000,16000,15450,15600,208580,792065.0,50773400.0
2011-03-15,15600,15800,14800,15200,297651,771756.0,50773400.0
2011-03-16,15200,15550,15200,15400,253203,781910.0,50773400.0
2011-03-17,15150,15600,15100,15600,156844,792065.0,50773400.0
2011-03-18,15800,15800,15500,15800,166418,802220.0,50773400.0
2011-03-21,15750,16100,15750,16000,170156,812374.0,50773400.0
2011-03-22,16200,16250,16000,16000,268891,812374.0,50773400.0
2011-03-23,16000,16000,15500,15600,344786,792065.0,50773400.0
2011-03-24,15750,15800,15600,15750,227524,799681.0,50773400.0
2011-03-25,15850,15950,15750,15850,511979,804758.0,50773400.0
2011-03-28,15950,15950,15650,15700,487718,797142.0,50773400.0
2011-03-29,15750,15800,15550,15600,704526,792065.0,50773400.0
2011-03-30,14900,14950,14650,14700,833384,746369.0,50773400.0
2011-03-31,14800,14850,14650,14750,360143,748908.0,50773400.0
2011-04-01,14800,14950,14700,14850,529083,753985.0,50773400.0
2011-04-04,14950,15050,14700,14800,425308,751446.0,50773400.0
2011-04-05,14850,14900,14700,14800,270324,751446.0,50773400.0
2011-04-06,14800,14900,14650,14750,316943,748908.0,50773400.0
2011-04-07,14800,14850,14450,14500,317928,736214.0,50773400.0
2011-04-08,14500,14650,14400,14600,284649,741292.0,50773400.0
2011-04-11,14650,14700,14500,14600,194440,741292.0,50773400.0
2011-04-12,14500,14550,14300,14300,161489,726060.0,50773400.0
2011-04-13,14300,14400,14200,14350,127249,728598.0,50773400.0
2011-04-14,14350,14400,14200,14300,163274,726060.0,50773400.0
2011-04-15,14300,14700,14300,14550,212793,738753.0,50773400.0
2011-04-18,14650,14650,14200,14250,156355,723521.0,50773400.0
2011-04-19,14150,14350,14100,14200,146605,720982.0,50773400.0
2011-04-20,14350,14700,14250,14600,380771,741292.0,50773400.0
2011-04-21,14900,14900,14400,14550,408534,738753.0,50773400.0
2011-04-22,14600,14850,14550,14550,239049,738753.0,50773400.0
2011-04-25,14600,14650,14300,14500,153055,736214.0,50773400.0
2011-04-26,14450,14450,14150,14250,177675,723521.0,50773400.0
2011-04-27,14350,14650,14300,14550,322846,738753.0,50773400.0
2011-04-28,14650,14650,14200,14200,283349,720982.0,50773400.0
2011-04-29,14250,14550,14250,14450,211723,733676.0,50773400.0
2011-05-02,14450,14550,14400,14500,285033,736214.0,50773400.0
2011-05-03,14350,14400,14200,14300,205740,726060.0,50773400.0
2011-05-04,14350,14350,14150,14200,265962,720982.0,50773400.0
2011-05-06,14100,14250,14050,14250,185812,723521.0,50773400.0
2011-05-09,14250,14300,14050,14100,101774,715905.0,50773400.0
2011-05-11,14100,14250,13950,14100,244936,715905.0,50773400.0
2011-05-12,14000,14100,13950,14050,81434,713366.0,50773400.0
2011-05-13,14000,14050,13800,13950,123210,708289.0,50773400.0
2011-05-16,13850,13950,13750,13850,67562,703212.0,50773400.0
2011-05-17,13750,13950,13750,13850,89961,703212.0,50773400.0
2011-05-18,13850,14100,13850,14100,89571,715905.0,50773400.0
2011-05-19,14000,14100,13650,13800,183516,700673.0,50773400.0
2011-05-20,13750,13900,13700,13900,120689,705750.0,50773400.0
2011-05-23,13800,13950,13700,13800,117629,700673.0,50773400.0
2011-05-24,13700,13800,13350,13700,256258,695596.0,50773400.0
2011-05-25,13600,13750,13350,13400,124563,680364.0,50773400.0
2011-05-26,13500,13600,13450,13550,57669,687980.0,50773400.0
2011-05-27,13550,13700,13500,13550,44645,687980.0,50773400.0
2011-05-30,13500,13650,13450,13450,37204,682902.0,50773400.0
2011-05-31,13500,13750,13350,13750,93430,698134.0,50773400.0
2011-06-01,13600,13800,13450,13650,86324,693057.0,50773400.0
2011-06-02,13400,13450,13250,13300,131647,675286.0,50773400.0
2011-06-03,13350,13400,13150,13350,142237,677825.0,50773400.0
2011-06-07,13250,13300,13100,13150,152662,667670.0,50773400.0
2011-06-08,13100,13200,12950,13100,164617,665132.0,50773400.0
2011-06-09,13000,13150,12900,13050,231751,662593.0,50773400.0
2011-06-10,13050,13150,12950,13100,270388,665132.0,50773400.0
2011-06-13,12950,13150,12950,13050,184643,662593.0,50773400.0
2011-06-14,12950,13150,12950,13000,178836,660054.0,50773400.0
2011-06-15,13000,13050,12900,13000,153837,660054.0,50773400.0
2011-06-16,12900,13000,12800,12950,129321,657516.0,50773400.0
2011-06-17,12950,13900,12700,13600,857541,690518.0,50773400.0
2011-06-20,13250,13400,13150,13200,134912,670209.0,50773400.0
2011-06-21,13300,13550,13200,13500,87071,685441.0,50773400.0
