디와이(013570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-16,13229,13447,13142,13317,418583,484479.0,31665308.0
2011-08-17,13403,14187,13316,13969,1031243,508228.0,31665308.0
2011-08-18,14187,14404,13534,14144,678121,514561.0,31665308.0
2011-08-19,13142,13708,13142,13186,511815,479729.0,31665308.0
2011-08-22,13229,13664,11271,11271,935860,410066.0,31665308.0
2011-08-23,11532,12446,11053,12185,1053515,443314.0,31665308.0
2011-08-24,12446,12707,11706,11794,669587,429065.0,31665308.0
2011-08-25,12141,12446,11532,11663,671246,424315.0,31665308.0
2011-08-26,11619,12272,11445,12272,529874,446481.0,31665308.0
2011-08-29,12533,12925,12272,12881,564021,468647.0,31665308.0
2011-08-30,13316,13316,12707,12969,616118,471813.0,31665308.0
2011-08-31,13055,13229,12707,13099,375385,476563.0,31665308.0
2011-09-01,13229,13925,13142,13404,960995,487646.0,31665308.0
2011-09-02,13403,14796,13316,14753,1109721,536727.0,31665308.0
2011-09-05,14448,14883,14056,14361,822392,522478.0,31665308.0
2011-09-06,14099,14491,13490,13708,714485,498729.0,31665308.0
2011-09-07,14187,14448,13403,14187,1060966,516145.0,31665308.0
2011-09-08,13882,14100,12707,13360,1978544,486062.0,31665308.0
2011-09-09,13055,13577,12925,12969,478310,471813.0,31665308.0
2011-09-14,12925,12925,11880,12011,534762,436981.0,31665308.0
2011-09-15,12533,12576,11358,11663,781823,424315.0,31665308.0
2011-09-16,12098,12707,11924,12707,688201,462313.0,31665308.0
2011-09-19,12663,13229,12533,12620,718715,459147.0,31665308.0
2011-09-20,12402,13142,12272,13143,494001,478146.0,31665308.0
2011-09-21,13273,13621,13055,13491,514448,490812.0,31665308.0
2011-09-22,12968,13751,12925,13447,619001,489229.0,31665308.0
2011-09-23,13012,13534,12663,13056,615824,474980.0,31665308.0
2011-09-26,13360,13577,11750,11968,932863,435398.0,31665308.0
2011-09-27,12707,12968,12315,12969,574562,471813.0,31665308.0
2011-09-28,13099,13360,12359,12359,573859,449647.0,31665308.0
2011-09-29,12185,12837,12141,12664,399351,460730.0,31665308.0
2011-09-30,12837,12881,12315,12403,376170,451231.0,31665308.0
2011-10-04,11488,12185,11227,12185,625627,443314.0,31665308.0
2011-10-05,12489,12533,10357,10357,1285137,376817.0,31665308.0
2011-10-06,10836,11010,9269,9835,1776108,357818.0,31665308.0
2011-10-07,10270,10749,10139,10575,1166166,384733.0,31665308.0
2011-10-10,10618,10966,10531,10880,796360,395816.0,31665308.0
2011-10-11,11227,11575,11053,11054,1090040,402149.0,31665308.0
2011-10-12,11184,11488,10966,11358,668531,413232.0,31665308.0
2011-10-13,11793,12011,11532,11532,906923,419565.0,31665308.0
2011-10-14,11532,11532,11140,11402,561231,414816.0,31665308.0
2011-10-17,11706,12620,11706,12577,1490145,457564.0,31665308.0
2011-10-18,12402,13012,12098,12620,1394973,459147.0,31665308.0
2011-10-19,12707,12750,12141,12272,670376,446481.0,31665308.0
2011-10-20,12359,12707,11445,11445,943149,416399.0,31665308.0
2011-10-21,11793,12359,11619,12229,638661,444898.0,31665308.0
2011-10-24,12533,12968,12402,12969,770762,471813.0,31665308.0
2011-10-25,13316,13621,12881,13056,1157935,474980.0,31665308.0
2011-10-26,12794,13360,12663,13012,719997,473396.0,31665308.0
2011-10-27,13273,13403,12663,12881,977373,468647.0,31665308.0
2011-10-28,13186,13403,12750,13056,862960,474980.0,31665308.0
2011-10-31,13142,13229,12663,12881,390714,468647.0,31665308.0
2011-11-01,12533,13055,12533,12751,336908,463897.0,31665308.0
2011-11-02,12228,12620,12054,12577,464968,457564.0,31665308.0
2011-11-03,12794,12794,11880,11881,700724,432231.0,31665308.0
2011-11-04,12402,12576,12272,12490,439614,454397.0,31665308.0
2011-11-07,12533,12620,12402,12403,321284,451231.0,31665308.0
2011-11-08,12533,13142,12446,13012,901450,473396.0,31665308.0
2011-11-09,13229,13229,12707,12838,434391,467063.0,31665308.0
2011-11-10,12272,12402,11880,11881,572602,432231.0,31665308.0
2011-11-11,12185,12272,11967,12272,323050,446481.0,31665308.0
2011-11-14,12576,13055,12533,13056,799883,474980.0,31665308.0
2011-11-15,12881,13055,12576,12577,446740,457564.0,31665308.0
2011-11-16,12750,12794,12185,12229,394032,444898.0,31665308.0
2011-11-17,12359,12620,12141,12620,224443,459147.0,31665308.0
2011-11-18,12272,12446,12185,12446,245913,452814.0,31665308.0
2011-11-21,12359,12533,12272,12359,137357,449647.0,31665308.0
2011-11-22,12141,12576,12098,12490,310481,454397.0,31665308.0
2011-11-23,12794,12837,12141,12185,478645,443314.0,31665308.0
2011-11-24,12228,12446,12228,12359,256801,449647.0,31665308.0
2011-11-25,12272,12663,11924,12577,488972,457564.0,31665308.0
2011-11-28,12794,12881,12576,12577,320390,457564.0,31665308.0
2011-11-29,12663,12794,12402,12620,363705,459147.0,31665308.0
2011-11-30,12576,12968,12446,12577,407683,457564.0,31665308.0
2011-12-01,13229,13403,13055,13317,1376474,484479.0,31665308.0
2011-12-02,13360,13403,13142,13317,337151,484479.0,31665308.0
2011-12-05,13490,13534,13360,13491,401301,490812.0,31665308.0
2011-12-06,13577,13925,13142,13360,669830,486062.0,31665308.0
2011-12-07,13447,13534,13099,13273,362297,482896.0,31665308.0
2011-12-08,13229,13316,12663,12794,508063,465480.0,31665308.0
2011-12-09,12663,12837,12446,12446,434131,452814.0,31665308.0
2011-12-12,12750,12881,12489,12577,363428,457564.0,31665308.0
2011-12-13,12272,12359,11837,11924,656067,433815.0,31665308.0
2011-12-14,12011,12315,11662,11750,460536,427482.0,31665308.0
2011-12-15,11488,11706,11053,11097,648429,403733.0,31665308.0
2011-12-16,11445,11488,11010,11184,505198,406899.0,31665308.0
2011-12-19,11097,11140,10096,10444,585578,379984.0,31665308.0
2011-12-20,10487,10836,10270,10793,402692,392650.0,31665308.0
2011-12-21,11053,11488,11053,11315,434716,411649.0,31665308.0
2011-12-22,11140,11314,10879,11054,372317,402149.0,31665308.0
2011-12-23,11184,11184,10879,10967,513051,398983.0,31665308.0
2011-12-26,11010,11358,10966,11358,383262,413232.0,31665308.0
2011-12-27,11445,11445,10966,11228,378520,408482.0,31665308.0
2011-12-28,11314,11358,10966,11141,349839,405316.0,31665308.0
2011-12-29,10966,11227,10879,11010,208367,400566.0,31665308.0
2012-01-02,11097,11140,10575,10662,384173,387900.0,31665308.0
2012-01-03,10749,10966,10618,10880,521628,395816.0,31665308.0
2012-01-04,11010,11532,10966,11315,753466,411649.0,31665308.0
2012-01-05,11445,11488,11053,11054,378589,402149.0,31665308.0
2012-01-06,11097,11314,10923,11315,283446,411649.0,31665308.0
2012-01-09,11227,11227,10923,11010,256939,400566.0,31665308.0
2012-01-10,11053,11401,11053,11315,367105,411649.0,31665308.0
2012-01-11,11445,11532,11227,11271,223708,410066.0,31665308.0
2012-01-12,11314,11750,11227,11706,403668,425898.0,31665308.0
2012-01-13,11749,11837,11488,11576,285207,421149.0,31665308.0
2012-01-16,11358,11532,11227,11489,220441,417982.0,31665308.0
2012-01-17,11619,11662,11445,11532,275243,419565.0,31665308.0
2012-01-18,11619,11619,11097,11141,529293,405316.0,31665308.0
2012-01-19,11271,11358,11010,11141,423647,405316.0,31665308.0
2012-01-20,11184,11271,11053,11184,304849,406899.0,31665308.0
2012-01-25,11227,11532,11227,11315,523358,411649.0,31665308.0
2012-01-26,11358,11445,11184,11315,354431,411649.0,31665308.0
2012-01-27,11401,11619,11314,11532,481077,419565.0,31665308.0
2012-01-30,11749,11793,11314,11402,570655,414816.0,31665308.0
2012-01-31,11358,11662,11358,11663,405397,424315.0,31665308.0
2012-02-01,11750,12315,11575,12272,1229683,446481.0,31665308.0
2012-02-02,12402,12489,12141,12446,811193,452814.0,31665308.0
2012-02-03,12533,12576,12054,12229,650140,444898.0,31665308.0
2012-02-06,12359,12402,12011,12011,424464,436981.0,31665308.0
2012-02-07,12098,12707,12011,12664,799537,460730.0,31665308.0
2012-02-08,12707,12750,12446,12620,508200,459147.0,31665308.0
2012-02-09,12663,12707,12011,12272,694453,446481.0,31665308.0
2012-02-10,12272,12402,12011,12185,478149,443314.0,31665308.0
2012-02-13,12272,12576,12141,12533,446064,455980.0,31665308.0
2012-02-14,12620,12794,12446,12751,623722,463897.0,31665308.0
2012-02-15,12750,12750,12489,12533,381907,455980.0,31665308.0
2012-02-16,12359,12359,12011,12011,566212,436981.0,31665308.0
2012-02-17,12228,12315,12011,12055,374707,438565.0,31665308.0
2012-02-20,12272,12576,12228,12403,516653,451231.0,31665308.0
2012-02-21,12533,12533,11924,12185,380646,443314.0,31665308.0
2012-02-22,12272,12446,12185,12446,345088,452814.0,31665308.0
2012-02-23,12315,12359,12011,12055,412849,438565.0,31665308.0
2012-02-24,12054,12837,11880,12577,921398,457564.0,31665308.0
2012-02-27,12837,13142,12663,13056,1355674,474980.0,31665308.0
2012-02-28,13142,13447,12881,13273,798707,482896.0,31665308.0
2012-02-29,13316,13447,12837,12838,571435,467063.0,31665308.0
2012-03-02,12968,13664,12881,13621,988758,495562.0,31665308.0
2012-03-05,13621,13838,13360,13447,728478,489229.0,31665308.0
2012-03-06,13534,13708,12968,13273,812960,482896.0,31665308.0
2012-03-07,13012,13795,12837,13708,876494,498729.0,31665308.0
2012-03-08,13795,14056,13751,13839,728329,503478.0,31665308.0
2012-03-09,14100,14274,13795,14144,816262,514561.0,31665308.0
2012-03-12,14361,14361,13969,14013,401573,509811.0,31665308.0
2012-03-13,13969,14187,13534,14187,671493,516145.0,31665308.0
2012-03-14,14361,14361,13795,13926,614229,506645.0,31665308.0
2012-03-15,13751,14056,13186,13230,812063,481313.0,31665308.0
2012-03-16,13316,13360,12837,13099,653013,476563.0,31665308.0
2012-03-19,13055,13142,12663,12707,618929,462313.0,31665308.0
2012-03-20,12663,12924,12402,12707,528401,462313.0,31665308.0
2012-03-21,12707,12837,12446,12446,316509,452814.0,31665308.0
2012-03-22,12446,12620,12315,12533,247376,455980.0,31665308.0
2012-03-23,12489,12663,12272,12577,286088,457564.0,31665308.0
2012-03-26,12576,12620,12011,12055,491286,438565.0,31665308.0
2012-03-27,12185,12228,11706,11750,541144,427482.0,31665308.0
2012-03-28,11750,12185,11706,12142,330080,441731.0,31665308.0
2012-03-29,12141,12620,12054,12403,404557,451231.0,31665308.0
2012-03-30,12489,12620,12098,12098,277748,440148.0,31665308.0
2012-04-02,12185,12794,12185,12794,432962,465480.0,31665308.0
2012-04-03,12750,12881,12533,12577,495611,457564.0,31665308.0
2012-04-04,12620,12794,12359,12446,314172,452814.0,31665308.0
2012-04-05,12228,12446,11706,12229,793899,444898.0,31665308.0
2012-04-06,12185,12228,11749,11750,455057,427482.0,31665308.0
2012-04-09,11662,11662,11097,11097,497432,403733.0,31665308.0
2012-04-10,11097,11445,11097,11315,339264,411649.0,31665308.0
2012-04-12,11184,11401,11140,11358,167715,413232.0,31665308.0
2012-04-13,11575,11967,11532,11837,251678,430648.0,31665308.0
2012-04-16,11837,12011,11662,11968,224356,435398.0,31665308.0
2012-04-17,12011,12011,11793,11837,142404,430648.0,31665308.0
2012-04-18,12054,12098,11793,11924,284151,433815.0,31665308.0
2012-04-19,11924,12359,11837,12272,308268,446481.0,31665308.0
2012-04-20,12185,12272,11750,11794,362024,429065.0,31665308.0
2012-04-23,11924,11924,11445,11881,313516,432231.0,31665308.0
2012-04-24,11750,11924,11488,11489,245901,417982.0,31665308.0
2012-04-25,11575,11793,11401,11619,228188,422732.0,31665308.0
2012-04-26,11749,11793,11227,11358,301887,413232.0,31665308.0
2012-04-27,11445,11750,11401,11663,198386,424315.0,31665308.0
2012-04-30,11837,11967,11793,11924,197381,433815.0,31665308.0
2012-05-02,12185,12185,11837,12055,187678,438565.0,31665308.0
2012-05-03,12098,12359,12011,12185,193965,443314.0,31665308.0
2012-05-04,12098,12272,11924,12011,186834,436981.0,31665308.0
2012-05-07,11837,11837,11575,11619,192436,422732.0,31665308.0
2012-05-08,11706,11924,11662,11881,129295,432231.0,31665308.0
2012-05-09,11793,12011,11750,11837,149164,430648.0,31665308.0
2012-05-10,11924,12054,11793,11837,172504,430648.0,31665308.0
2012-05-11,11880,11924,11401,11619,195660,422732.0,31665308.0
2012-05-14,11619,11880,11488,11794,180296,429065.0,31665308.0
2012-05-15,11575,11706,11227,11532,188876,419565.0,31665308.0
2012-05-16,11358,11749,11358,11576,187086,421149.0,31665308.0
2012-05-17,11445,11793,11227,11271,321815,410066.0,31665308.0
2012-05-18,11140,11140,10487,10488,376805,381567.0,31665308.0
2012-05-21,10575,10836,10270,10662,287519,387900.0,31665308.0
2012-05-22,10836,10966,10662,10793,241489,392650.0,31665308.0
2012-05-23,10749,11358,10618,11315,270814,411649.0,31665308.0
2012-05-24,11401,11619,11271,11576,261554,421149.0,31665308.0
2012-05-25,11619,12011,11401,11881,335933,432231.0,31665308.0
2012-05-29,11924,12011,11706,12011,141575,436981.0,31665308.0
2012-05-30,12054,12054,11706,11706,106383,425898.0,31665308.0
2012-05-31,11445,12011,11445,11881,85483,432231.0,31665308.0
2012-06-01,11837,11924,11706,11750,51390,427482.0,31665308.0
2012-06-04,11445,11619,11140,11315,147592,411649.0,31665308.0
2012-06-05,11532,11662,11227,11445,128893,416399.0,31665308.0
2012-06-07,11575,11837,11575,11837,172245,430648.0,31665308.0
2012-06-08,11967,12098,11358,11402,195547,414816.0,31665308.0
2012-06-11,11575,11706,11445,11576,133262,421149.0,31665308.0
2012-06-12,11401,11445,11227,11315,172442,411649.0,31665308.0
2012-06-13,11488,11488,11184,11184,138159,406899.0,31665308.0
2012-06-14,11140,11488,11097,11315,187367,411649.0,31665308.0
2012-06-15,11358,11488,11271,11489,96612,417982.0,31665308.0
2012-06-18,11662,11749,11488,11576,217980,421149.0,31665308.0
2012-06-19,11401,11706,11358,11663,159202,424315.0,31665308.0
2012-06-20,11750,11880,11619,11881,152412,432231.0,31665308.0
2012-06-21,11750,11880,11662,11837,134506,430648.0,31665308.0
2012-06-22,11662,11706,11401,11402,199004,414816.0,31665308.0
2012-06-25,11445,11575,11271,11576,100787,421149.0,31665308.0
2012-06-26,11401,11532,11314,11402,129149,414816.0,31665308.0
2012-06-27,11445,11488,11184,11271,186865,410066.0,31665308.0
2012-06-28,11271,11358,11053,11228,164119,408482.0,31665308.0
2012-06-29,11097,11314,11053,11315,180097,411649.0,31665308.0
2012-07-02,11401,11445,11227,11271,162404,410066.0,31665308.0
2012-07-03,11314,11575,11314,11445,158013,416399.0,31665308.0
2012-07-04,11532,11662,11488,11576,150949,421149.0,31665308.0
2012-07-05,11706,11880,11662,11794,236977,429065.0,31665308.0
2012-07-06,11924,11967,11793,11794,159934,429065.0,31665308.0
2012-07-09,11706,11880,11445,11445,110937,416399.0,31665308.0
2012-07-10,11488,11619,11401,11402,66046,414816.0,31665308.0
2012-07-11,11314,11619,11314,11576,79112,421149.0,31665308.0
2012-07-12,11575,11619,11227,11228,152569,408482.0,31665308.0
2012-07-13,11227,11358,11010,11315,147740,411649.0,31665308.0
2012-07-16,11401,11401,11097,11097,83785,403733.0,31665308.0
2012-07-17,11140,11140,10618,10662,331008,387900.0,31665308.0
2012-07-18,10618,10879,10618,10662,128793,387900.0,31665308.0
2012-07-19,10879,11271,10836,11271,178052,410066.0,31665308.0
2012-07-20,11227,11314,11097,11141,114766,405316.0,31665308.0
2012-07-23,11053,11053,10792,10880,49824,395816.0,31665308.0
2012-07-24,10923,11010,10705,10793,85856,392650.0,31665308.0
2012-07-25,10575,10966,10313,10357,263276,376817.0,31665308.0
2012-07-26,10400,10923,10357,10923,156341,397400.0,31665308.0
2012-07-27,11053,11053,10749,10967,143593,398983.0,31665308.0
2012-07-30,11053,11097,10792,10880,56841,395816.0,31665308.0
2012-07-31,10923,11140,10749,11054,99860,402149.0,31665308.0
2012-08-01,11053,11097,10618,10706,175136,389483.0,31665308.0
2012-08-02,10792,10792,10531,10575,165575,384733.0,31665308.0
2012-08-03,10531,10662,10444,10444,140587,379984.0,31665308.0
2012-08-06,10662,10792,10618,10662,137509,387900.0,31665308.0
2012-08-07,10662,10923,10618,10749,108930,391067.0,31665308.0
2012-08-08,10879,11184,10836,11141,207336,405316.0,31665308.0
2012-08-09,11140,11358,11010,11358,218622,413232.0,31665308.0
2012-08-10,11358,11401,11053,11141,163597,405316.0,31665308.0
2012-08-13,11271,11358,11140,11358,100719,413232.0,31665308.0
2012-08-14,11358,11532,11227,11228,152621,408482.0,31665308.0
2012-08-16,11271,11488,11140,11489,126314,417982.0,31665308.0
2012-08-17,11488,11532,11314,11489,95498,417982.0,31665308.0
2012-08-20,11358,11532,11271,11402,112016,414816.0,31665308.0
2012-08-21,11488,11662,11314,11315,215245,411649.0,31665308.0
2012-08-22,11358,11662,11184,11619,194894,422732.0,31665308.0
2012-08-23,11662,11706,11488,11663,77650,424315.0,31665308.0
2012-08-24,11401,11662,11314,11358,132170,413232.0,31665308.0
2012-08-27,11401,11532,11227,11228,177071,408482.0,31665308.0
2012-08-28,11271,11445,11271,11358,100697,413232.0,31665308.0
2012-08-29,11358,11488,11271,11271,109013,410066.0,31665308.0
2012-08-30,11227,11358,11053,11141,80239,405316.0,31665308.0
2012-08-31,11053,11184,11010,11010,76610,400566.0,31665308.0
2012-09-03,11184,11488,11140,11228,275943,408482.0,31665308.0
2012-09-04,11227,11271,11053,11141,142382,405316.0,31665308.0
2012-09-05,11053,11097,10705,10749,262987,391067.0,31665308.0
2012-09-06,10792,10836,10531,10662,243193,387900.0,31665308.0
2012-09-07,10879,11401,10749,11271,379985,410066.0,31665308.0
2012-09-10,11445,11532,11227,11228,291466,408482.0,31665308.0
2012-09-11,11227,11575,11053,11489,226699,417982.0,31665308.0
2012-09-12,11575,11662,11401,11532,199008,419565.0,31665308.0
2012-09-13,11532,11575,11053,11054,331169,402149.0,31665308.0
2012-09-14,11358,11445,11271,11315,237228,411649.0,31665308.0
2012-09-17,11358,11967,11314,11576,609550,421149.0,31665308.0
2012-09-18,11532,11749,11184,11228,397758,408482.0,31665308.0
2012-09-19,11271,11358,11097,11271,272579,410066.0,31665308.0
2012-09-20,11314,11358,11140,11141,141222,405316.0,31665308.0
2012-09-21,11184,11227,10966,11010,216686,400566.0,31665308.0
2012-09-24,11053,11140,10879,11010,160714,400566.0,31665308.0
2012-09-25,10923,11053,10879,11054,116731,402149.0,31665308.0
2012-09-26,10923,10966,10792,10793,179995,392650.0,31665308.0
2012-09-27,10792,11010,10705,10967,112347,398983.0,31665308.0
2012-09-28,11010,11097,10879,11097,128351,403733.0,31665308.0
2012-10-02,11053,11097,10923,10923,105919,397400.0,31665308.0
2012-10-04,10966,11053,10879,10923,91575,397400.0,31665308.0
2012-10-05,10966,11053,10966,11054,126188,402149.0,31665308.0
2012-10-08,11053,11053,10879,10923,168485,397400.0,31665308.0
2012-10-09,10879,10923,10749,10793,171585,392650.0,31665308.0
2012-10-10,10662,10792,10662,10706,160707,389483.0,31665308.0
2012-10-11,10618,10879,10575,10619,232565,386317.0,31665308.0
2012-10-12,10618,10749,10400,10488,322702,381567.0,31665308.0
2012-10-15,10400,10575,9791,9835,459807,357818.0,31665308.0
2012-10-16,9965,10052,9748,9748,376956,354651.0,31665308.0
2012-10-17,9878,10270,9835,10183,226609,370484.0,31665308.0
2012-10-18,10052,10313,9922,10009,254076,364151.0,31665308.0
2012-10-19,10009,10139,9791,9879,174999,359401.0,31665308.0
2012-10-22,9748,9791,9617,9748,221822,354651.0,31665308.0
2012-10-23,9748,9748,8921,9095,965936,330902.0,31665308.0
2012-10-24,8964,9051,8677,9008,732731,327736.0,31665308.0
2012-10-25,9008,9051,8790,8965,328821,326153.0,31665308.0
2012-10-26,8964,8964,8486,8704,491389,316653.0,31665308.0
2012-10-29,8703,8747,7824,7833,746621,284988.0,31665308.0
2012-10-30,7833,8120,7833,7929,440339,288471.0,31665308.0
2012-10-31,8024,8077,7963,8007,305929,291321.0,31665308.0
2012-11-01,7920,8042,7894,8025,311118,291954.0,31665308.0
2012-11-02,8111,8216,8050,8155,326781,296704.0,31665308.0
2012-11-05,7989,8120,7929,8051,373541,292904.0,31665308.0
2012-11-06,8085,8442,8068,8347,413506,303670.0,31665308.0
2012-11-07,8346,8407,8172,8286,271215,301454.0,31665308.0
2012-11-08,8111,8164,7972,7990,250766,290688.0,31665308.0
2012-11-09,7868,7981,7459,7564,873186,275172.0,31665308.0
2012-11-12,7589,7598,7441,7572,360949,275488.0,31665308.0
2012-11-13,7572,7572,6989,7120,853258,259022.0,31665308.0
2012-11-14,7050,7563,7041,7555,679572,274855.0,31665308.0
2012-11-15,7485,7798,7311,7677,653880,279288.0,31665308.0
2012-11-16,7659,7728,7424,7450,380670,271055.0,31665308.0
2012-11-19,7459,7737,7459,7694,275363,279921.0,31665308.0
2012-11-20,7833,7842,7580,7711,296069,280555.0,31665308.0
2012-11-21,7685,7859,7528,7633,362681,277705.0,31665308.0
2012-11-22,7685,7763,7650,7668,305582,278971.0,31665308.0
2012-11-23,7659,8225,7659,8225,635942,299237.0,31665308.0
2012-11-26,8312,8346,8137,8277,384992,301137.0,31665308.0
2012-11-27,8294,8512,8233,8312,374096,302404.0,31665308.0
