엔씨소프트(036570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-29,379500,383000,377000,380000,85301,8336828.0,21939022.0
2017-08-30,383000,387500,379500,380500,106471,8347798.0,21939022.0
2017-08-31,381000,385000,376000,384500,117134,8435554.0,21939022.0
2017-09-01,384500,397500,380500,396000,260702,8687853.0,21939022.0
2017-09-04,389000,413000,389000,411500,440054,9027908.0,21939022.0
2017-09-05,412000,416500,405000,415000,267601,9104694.0,21939022.0
2017-09-06,415000,439000,414000,439000,480874,9631231.0,21939022.0
2017-09-07,455000,467500,444500,464000,609603,10179706.0,21939022.0
2017-09-08,463000,466500,449500,453500,261062,9949346.0,21939022.0
2017-09-11,453500,456500,443500,453500,250514,9949346.0,21939022.0
2017-09-12,458000,466500,452500,456000,232854,10004194.0,21939022.0
2017-09-13,458000,477000,457000,472500,305238,10366188.0,21939022.0
2017-09-14,468500,478500,464000,478500,278400,10497822.0,21939022.0
2017-09-15,474000,477500,457500,468000,321873,10267462.0,21939022.0
2017-09-18,468000,473500,458500,470000,156379,10311340.0,21939022.0
2017-09-19,468000,471000,453000,458500,236379,10059042.0,21939022.0
2017-09-20,461000,473000,461000,467000,178658,10245523.0,21939022.0
2017-09-21,464000,464000,447000,448500,292359,9839651.0,21939022.0
2017-09-22,442500,454000,439500,440000,218637,9653170.0,21939022.0
2017-09-25,440000,448000,434000,444500,192332,9751895.0,21939022.0
2017-09-26,441000,447000,439000,440500,102347,9664139.0,21939022.0
2017-09-27,442500,461000,442500,450500,207544,9883529.0,21939022.0
2017-09-28,455500,463000,445500,462500,172190,10146798.0,21939022.0
2017-09-29,467500,468000,454000,464500,146992,10190676.0,21939022.0
2017-10-10,465000,470000,434000,437500,434789,9598322.0,21939022.0
2017-10-11,442000,448000,437000,447000,224604,9806743.0,21939022.0
2017-10-12,443500,444500,429000,438000,287236,9609292.0,21939022.0
2017-10-13,435500,444500,423500,427000,300196,9367962.0,21939022.0
2017-10-16,428500,435000,426000,431000,135382,9455718.0,21939022.0
2017-10-17,431000,450000,430000,448000,187978,9828682.0,21939022.0
2017-10-18,454500,458500,452000,454000,199326,9960316.0,21939022.0
2017-10-19,452000,452500,422000,424500,325330,9313115.0,21939022.0
2017-10-20,423500,432500,422500,426500,147571,9356993.0,21939022.0
2017-10-23,430000,431500,422000,424500,169747,9313115.0,21939022.0
2017-10-24,428000,428500,413000,422000,211212,9258267.0,21939022.0
2017-10-25,425000,433000,419000,429000,155506,9411840.0,21939022.0
2017-10-26,423000,428000,414500,416000,239779,9126633.0,21939022.0
2017-10-27,416500,427500,405000,422000,222948,9258267.0,21939022.0
2017-10-30,408000,415000,400000,405000,401475,8885304.0,21939022.0
2017-10-31,408000,429500,408000,426500,296521,9356993.0,21939022.0
2017-11-01,424000,428500,410000,414500,268389,9093725.0,21939022.0
2017-11-02,421000,437000,420500,429000,302109,9411840.0,21939022.0
2017-11-03,414500,434000,411000,433500,301980,9510566.0,21939022.0
2017-11-06,437000,448000,434000,446500,271422,9795773.0,21939022.0
2017-11-07,448000,455500,436000,445000,245562,9762865.0,21939022.0
2017-11-08,446000,453000,440500,452000,176966,9916438.0,21939022.0
2017-11-09,437000,445500,419000,421000,1059233,9236328.0,21939022.0
2017-11-10,419500,425000,411000,420000,344227,9214389.0,21939022.0
2017-11-13,425000,428000,419500,422000,280583,9258267.0,21939022.0
2017-11-14,421500,424000,414000,421000,233254,9236328.0,21939022.0
2017-11-15,423000,423500,414000,416000,233771,9126633.0,21939022.0
2017-11-16,416500,437500,416500,437000,377982,9587353.0,21939022.0
2017-11-17,443000,449500,437000,438000,347382,9609292.0,21939022.0
2017-11-20,442000,449000,441000,442000,178237,9697048.0,21939022.0
2017-11-21,448500,465000,445500,465000,458836,10201645.0,21939022.0
2017-11-22,472500,477500,456000,457500,306445,10037103.0,21939022.0
2017-11-23,463000,467000,457000,459000,149214,10070011.0,21939022.0
2017-11-24,457000,458500,450000,455500,131490,9993225.0,21939022.0
2017-11-27,456500,463500,450000,460000,151282,10091950.0,21939022.0
2017-11-28,465500,473500,461000,465500,209674,10212615.0,21939022.0
2017-11-29,465000,467500,460000,462500,162006,10146798.0,21939022.0
2017-11-30,464500,468500,436500,436500,309466,9576383.0,21939022.0
2017-12-01,439500,455000,438500,449500,147394,9861590.0,21939022.0
2017-12-04,451500,452000,444500,448500,85823,9839651.0,21939022.0
2017-12-05,450000,453500,442500,451000,95098,9894499.0,21939022.0
2017-12-06,451000,464500,451000,461000,219700,10113889.0,21939022.0
2017-12-07,465500,474000,457000,460000,197198,10091950.0,21939022.0
2017-12-08,465000,468500,461500,465500,144435,10212615.0,21939022.0
2017-12-11,469500,470000,448000,458000,194495,10048072.0,21939022.0
2017-12-12,460000,469000,459000,466000,177682,10223584.0,21939022.0
2017-12-13,466000,489000,464500,488000,393983,10706243.0,21939022.0
2017-12-14,487000,495500,483000,486000,249738,10662365.0,21939022.0
2017-12-15,490000,492000,477500,482000,145371,10574609.0,21939022.0
2017-12-18,485500,485500,471000,472500,118854,10366188.0,21939022.0
2017-12-19,470000,478000,444000,461500,376168,10124859.0,21939022.0
2017-12-20,456000,458000,434000,435500,387985,9554444.0,21939022.0
2017-12-21,439000,443500,433500,436000,207584,9565414.0,21939022.0
2017-12-22,437000,443000,435000,436500,111036,9576383.0,21939022.0
2017-12-26,433500,439500,428000,429000,199194,9411840.0,21939022.0
2017-12-27,433000,446500,431500,446500,124365,9795773.0,21939022.0
2017-12-28,448000,452000,444500,447500,97832,9817712.0,21939022.0
2018-01-02,448000,452500,442000,446500,121955,9795773.0,21939022.0
2018-01-03,441500,446500,432000,435000,234234,9543475.0,21939022.0
2018-01-04,438500,438500,422000,422500,284220,9269237.0,21939022.0
2018-01-05,426500,430000,417000,422000,204527,9258267.0,21939022.0
2018-01-08,422000,425000,415000,420000,143648,9214389.0,21939022.0
2018-01-09,420000,428000,418500,423500,126554,9291176.0,21939022.0
2018-01-10,428500,436500,423500,436000,196524,9565414.0,21939022.0
2018-01-11,438500,438500,427000,427000,111785,9367962.0,21939022.0
2018-01-12,432000,432500,411500,413500,226567,9071786.0,21939022.0
2018-01-15,415500,421000,410500,415500,118447,9115664.0,21939022.0
2018-01-16,415500,429000,414000,426500,112640,9356993.0,21939022.0
2018-01-17,426000,427500,416500,427500,95534,9378932.0,21939022.0
2018-01-18,429000,437500,425500,432000,137838,9477658.0,21939022.0
2018-01-19,432000,432500,422000,426000,102264,9346023.0,21939022.0
2018-01-22,425500,433500,420000,430500,101635,9444749.0,21939022.0
2018-01-23,431000,440000,430500,438000,123817,9609292.0,21939022.0
2018-01-24,440000,440000,432000,435500,74063,9554444.0,21939022.0
2018-01-25,433000,434500,421000,425500,159325,9335054.0,21939022.0
2018-01-26,423000,450000,423000,449500,331267,9861590.0,21939022.0
2018-01-29,452000,452500,442000,449000,142122,9850621.0,21939022.0
2018-01-30,450500,457500,441500,442500,133555,9708017.0,21939022.0
2018-01-31,440000,452500,437000,442000,179159,9697048.0,21939022.0
2018-02-01,440000,447500,440000,442000,92822,9697048.0,21939022.0
2018-02-02,442500,442500,435000,438500,123848,9620261.0,21939022.0
2018-02-05,434000,440000,418000,420500,147065,9225359.0,21939022.0
2018-02-06,402000,420000,401500,417000,157741,9148572.0,21939022.0
2018-02-07,424000,424500,407500,409000,169627,8973060.0,21939022.0
2018-02-08,405000,415000,390500,407500,304673,8940151.0,21939022.0
2018-02-09,394000,400000,382000,383500,192589,8413615.0,21939022.0
2018-02-12,384500,397500,384500,392500,125518,8611066.0,21939022.0
2018-02-13,394000,403500,392000,401500,116383,8808517.0,21939022.0
2018-02-14,405000,407500,398500,400000,63425,8775609.0,21939022.0
2018-02-19,405500,408500,399500,405500,82155,8896273.0,21939022.0
2018-02-20,406000,407500,391500,392000,116107,8600097.0,21939022.0
2018-02-21,391000,398500,391000,394500,102987,8654944.0,21939022.0
2018-02-22,394000,407000,393500,398000,133776,8731731.0,21939022.0
2018-02-23,403000,405000,396000,397500,82581,8720761.0,21939022.0
2018-02-26,397500,399000,384000,388000,167315,8512341.0,21939022.0
2018-02-27,387000,396500,384000,392500,165665,8611066.0,21939022.0
2018-02-28,396000,402500,373000,375000,260471,8227133.0,21939022.0
2018-03-02,370000,377500,366000,374000,155630,8205194.0,21939022.0
2018-03-05,374000,383000,373500,380000,115211,8336828.0,21939022.0
2018-03-06,382500,388500,378500,387000,116147,8490402.0,21939022.0
2018-03-07,384500,393000,381000,387500,95611,8501371.0,21939022.0
2018-03-08,390000,392000,382500,388500,100594,8523310.0,21939022.0
2018-03-09,389000,398500,385000,392500,191204,8611066.0,21939022.0
2018-03-12,399000,406500,397000,405000,172174,8885304.0,21939022.0
2018-03-13,404500,407500,400000,406000,87075,8907243.0,21939022.0
2018-03-14,400500,403000,393000,394500,70631,8654944.0,21939022.0
2018-03-15,396000,402500,391000,400000,58220,8775609.0,21939022.0
2018-03-16,402500,409500,401500,409500,112526,8984030.0,21939022.0
2018-03-19,411000,415500,409000,412500,80464,9049847.0,21939022.0
2018-03-20,409500,419500,408500,419500,116195,9203420.0,21939022.0
2018-03-21,420500,422000,416000,420000,108423,9214389.0,21939022.0
2018-03-22,425000,427500,419000,422000,117749,9258267.0,21939022.0
2018-03-23,409500,414500,407500,409000,85341,8973060.0,21939022.0
2018-03-26,409000,418500,409000,417500,62056,9159542.0,21939022.0
2018-03-27,423000,426500,417000,418000,88621,9170511.0,21939022.0
2018-03-28,417500,421500,410500,416500,84389,9137603.0,21939022.0
2018-03-29,416000,417000,404000,410000,71771,8994999.0,21939022.0
2018-03-30,413000,423000,411000,420000,59203,9214389.0,21939022.0
2018-04-02,425000,432000,421500,427000,67113,9367962.0,21939022.0
2018-04-03,421500,426500,416500,418000,74092,9170511.0,21939022.0
2018-04-04,420500,429000,418500,422500,99687,9269237.0,21939022.0
2018-04-05,422500,427500,411500,414000,75506,9082755.0,21939022.0
2018-04-06,409000,413000,403500,404000,64938,8863365.0,21939022.0
2018-04-09,404500,407500,402000,403000,50451,8841426.0,21939022.0
2018-04-10,402500,402500,388000,398000,119415,8731731.0,21939022.0
2018-04-11,394500,402500,390000,390500,110321,8567188.0,21939022.0
2018-04-12,392000,394500,388500,394500,79709,8654944.0,21939022.0
2018-04-13,394500,394500,385500,387500,95436,8501371.0,21939022.0
2018-04-16,387000,387000,375500,376500,120610,8260042.0,21939022.0
2018-04-17,378500,383000,376000,383000,76023,8402645.0,21939022.0
2018-04-18,383500,387500,383500,384500,54757,8435554.0,21939022.0
2018-04-19,380000,385000,373000,378000,135132,8292950.0,21939022.0
2018-04-20,378000,380500,369000,369000,140700,8095499.0,21939022.0
2018-04-23,370000,370000,359500,360500,178130,7909017.0,21939022.0
2018-04-24,360000,364500,357500,360000,125603,7898048.0,21939022.0
2018-04-25,358000,361500,352000,354000,128570,7766414.0,21939022.0
2018-04-26,356000,360500,356000,360000,118279,7898048.0,21939022.0
2018-04-27,361000,366500,358500,359500,100688,7887078.0,21939022.0
2018-04-30,360000,361500,354500,360000,64303,7898048.0,21939022.0
2018-05-02,360000,360500,352000,355000,132623,7788353.0,21939022.0
2018-05-03,354500,356500,353500,355000,157640,7788353.0,21939022.0
2018-05-04,354500,355500,346500,346500,92203,7601871.0,21939022.0
2018-05-08,346000,349500,340500,342000,165688,7503146.0,21939022.0
2018-05-09,342000,359500,342000,358500,136092,7865139.0,21939022.0
2018-05-10,358500,394000,347000,347000,701565,7612841.0,21939022.0
2018-05-11,346500,347500,330000,332500,457226,7294725.0,21939022.0
2018-05-14,333000,340000,332500,335000,236987,7349572.0,21939022.0
2018-05-15,334000,356500,333500,353500,240218,7755444.0,21939022.0
2018-05-16,357000,373000,354000,360500,235645,7909017.0,21939022.0
2018-05-17,362000,364000,354000,361000,113179,7919987.0,21939022.0
2018-05-18,362000,362000,351500,353000,92312,7744475.0,21939022.0
2018-05-21,352000,358500,352000,354000,95935,7766414.0,21939022.0
2018-05-23,352500,357500,351500,352000,113362,7722536.0,21939022.0
2018-05-24,352000,359500,348000,359000,124638,7876109.0,21939022.0
2018-05-25,357500,367000,354000,364000,136145,7985804.0,21939022.0
2018-05-28,359500,360000,351500,352500,174851,7733505.0,21939022.0
2018-05-29,350000,356000,345000,352000,139442,7722536.0,21939022.0
2018-05-30,351000,356500,347000,351000,148090,7700597.0,21939022.0
2018-05-31,351000,361500,348500,353000,148694,7744475.0,21939022.0
2018-06-01,355000,364000,354000,363500,102259,7974834.0,21939022.0
2018-06-04,362000,367000,358500,363500,78419,7974834.0,21939022.0
2018-06-05,364500,366000,355500,356500,79083,7821261.0,21939022.0
2018-06-07,355500,355500,348500,353000,135937,7744475.0,21939022.0
2018-06-08,355000,367500,354500,365000,124079,8007743.0,21939022.0
2018-06-11,361500,367500,360000,361000,60638,7919987.0,21939022.0
2018-06-12,365000,371000,364000,367000,73910,8051621.0,21939022.0
2018-06-14,367500,368500,359000,359500,103368,7887078.0,21939022.0
2018-06-15,360500,363000,356000,360000,106746,7898048.0,21939022.0
2018-06-18,360500,367000,353500,357000,69321,7832231.0,21939022.0
2018-06-19,357000,362000,355500,360000,86763,7898048.0,21939022.0
2018-06-20,356500,357000,342500,352000,110560,7722536.0,21939022.0
2018-06-21,349000,369500,349000,363000,104273,7963865.0,21939022.0
2018-06-22,359000,373000,359000,372500,76681,8172286.0,21939022.0
2018-06-25,372500,379000,369500,372000,103655,8161316.0,21939022.0
2018-06-26,372000,372000,360000,368000,68983,8073560.0,21939022.0
2018-06-27,365000,380000,365000,378500,104140,8303920.0,21939022.0
2018-06-28,377500,377500,360000,360000,119217,7898048.0,21939022.0
2018-06-29,364000,374000,360000,371000,104413,8139377.0,21939022.0
2018-07-02,370500,374000,364500,366500,63400,8040652.0,21939022.0
2018-07-03,363000,366500,358000,360500,110259,7909017.0,21939022.0
2018-07-04,357000,366500,353000,365500,55494,8018713.0,21939022.0
2018-07-05,365500,377500,365000,371000,94327,8139377.0,21939022.0
2018-07-06,367500,371000,361000,369000,68432,8095499.0,21939022.0
2018-07-09,374500,380000,370000,377000,136359,8271011.0,21939022.0
2018-07-10,376000,388000,376000,386500,95345,8479432.0,21939022.0
2018-07-11,386500,393000,384500,387500,114186,8501371.0,21939022.0
2018-07-12,388000,395000,384000,392500,106607,8611066.0,21939022.0
2018-07-13,397500,400000,393500,395000,99337,8665914.0,21939022.0
2018-07-16,394000,397000,387500,392500,79698,8611066.0,21939022.0
2018-07-17,390000,396000,383500,388500,119341,8523310.0,21939022.0
2018-07-18,388500,400000,384000,387000,91837,8490402.0,21939022.0
2018-07-19,384500,385000,370500,372500,96395,8172286.0,21939022.0
2018-07-20,372500,377000,365000,372500,76502,8172286.0,21939022.0
2018-07-23,375500,382000,371000,381000,73463,8358767.0,21939022.0
2018-07-24,383000,386000,378000,384000,69172,8424584.0,21939022.0
2018-07-25,384000,388000,376500,384000,52286,8424584.0,21939022.0
2018-07-26,386500,392000,381000,387500,52223,8501371.0,21939022.0
2018-07-27,389000,389000,379000,386500,42650,8479432.0,21939022.0
2018-07-30,385000,391000,383000,387500,33380,8501371.0,21939022.0
2018-07-31,388500,388500,382500,385500,46116,8457493.0,21939022.0
2018-08-01,390000,390500,379000,384000,47939,8424584.0,21939022.0
2018-08-02,380500,381000,369500,370000,72332,8117438.0,21939022.0
2018-08-03,369000,373500,368000,370500,49902,8128408.0,21939022.0
2018-08-06,370500,376000,369000,370500,103852,8128408.0,21939022.0
2018-08-07,368500,369000,362500,364000,76964,7985804.0,21939022.0
2018-08-08,363000,368000,357000,359000,89955,7876109.0,21939022.0
2018-08-09,358000,362500,349000,358000,176183,7854170.0,21939022.0
2018-08-10,358500,362500,357000,361000,64765,7919987.0,21939022.0
2018-08-13,356500,362000,354500,356000,60439,7810292.0,21939022.0
2018-08-14,365000,388500,364500,385000,244138,8446523.0,21939022.0
2018-08-16,377500,377500,366500,370500,210451,8128408.0,21939022.0
2018-08-17,373000,377000,371000,371500,100602,8150347.0,21939022.0
2018-08-20,376000,382500,363500,367500,123040,8062591.0,21939022.0
2018-08-21,367500,376000,367500,375000,119255,8227133.0,21939022.0
2018-08-22,373000,375500,368000,371000,72708,8139377.0,21939022.0
2018-08-23,375500,388500,375500,385500,145971,8457493.0,21939022.0
2018-08-24,386000,396000,385500,391000,141200,8578158.0,21939022.0
2018-08-27,388000,400500,388000,390000,86533,8556219.0,21939022.0
2018-08-28,390500,399500,390500,393500,87385,8633005.0,21939022.0
2018-08-29,398000,398000,392000,395500,59665,8676883.0,21939022.0
2018-08-30,398000,399000,394000,398000,57125,8731731.0,21939022.0
2018-08-31,394000,394000,382000,387500,150723,8501371.0,21939022.0
2018-09-03,382000,387500,382000,385500,58990,8457493.0,21939022.0
2018-09-04,389500,407500,389500,406000,148337,8907243.0,21939022.0
2018-09-05,403500,411000,393000,394000,102735,8643975.0,21939022.0
2018-09-06,393500,404500,393500,399500,110869,8764639.0,21939022.0
2018-09-07,407000,415000,402000,414500,149853,9093725.0,21939022.0
2018-09-10,420000,427500,415000,423500,148466,9291176.0,21939022.0
2018-09-11,418500,425500,414500,425000,91177,9324084.0,21939022.0
2018-09-12,421000,427500,420500,423500,80426,9291176.0,21939022.0
2018-09-13,427000,435000,421500,435000,170853,9543475.0,21939022.0
2018-09-14,430500,436000,429000,432500,78789,9488627.0,21939022.0
2018-09-17,428500,433000,426500,430000,76032,9433779.0,21939022.0
2018-09-18,430000,434000,427000,432500,84013,9488627.0,21939022.0
2018-09-19,432000,441500,432000,441000,94664,9675109.0,21939022.0
2018-09-20,441000,446000,438500,444500,101479,9751895.0,21939022.0
2018-09-21,447000,449500,445000,449000,107747,9850621.0,21939022.0
2018-09-27,434000,450000,433500,438000,189535,9609292.0,21939022.0
2018-09-28,440000,445500,434500,442500,196680,9708017.0,21939022.0
2018-10-01,445000,456000,443500,455000,140969,9982255.0,21939022.0
