AK홀딩스(006840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-01-13,25060,25652,24676,25130,66282,320845.0,8900000.0
2012-01-16,24816,25373,24293,24364,53886,311055.0,8900000.0
2012-01-17,24606,24851,23805,24050,82050,307050.0,8900000.0
2012-01-18,24189,24676,23700,24468,83651,312390.0,8900000.0
2012-01-19,24851,25373,24537,25026,78776,319510.0,8900000.0
2012-01-20,25233,25233,24327,24747,59872,315950.0,8900000.0
2012-01-25,25025,25025,24397,24747,47096,315950.0,8900000.0
2012-01-26,24816,25200,24816,25026,33551,319510.0,8900000.0
2012-01-27,25025,25025,24537,24747,46796,315950.0,8900000.0
2012-01-30,24851,24955,24084,24119,56372,307940.0,8900000.0
2012-01-31,24258,24885,23979,24816,59586,316840.0,8900000.0
2012-02-01,25025,25513,24816,25026,80614,319510.0,8900000.0
2012-02-02,25408,25896,25303,25514,74771,325740.0,8900000.0
2012-02-03,25757,25757,24920,25130,40844,320845.0,8900000.0
2012-02-06,25408,25443,24502,24643,51919,314615.0,8900000.0
2012-02-07,24746,24816,24258,24503,54325,312835.0,8900000.0
2012-02-08,24606,26105,24362,26106,140051,333305.0,8900000.0
2012-02-09,26489,26523,25722,26211,86945,334640.0,8900000.0
2012-02-10,26489,26593,25513,25549,65194,326185.0,8900000.0
2012-02-13,25792,26384,25652,26316,74463,335975.0,8900000.0
2012-02-14,26593,26593,25896,26316,42751,335975.0,8900000.0
2012-02-15,26489,26489,25757,26141,60797,333750.0,8900000.0
2012-02-16,26001,26349,25478,25722,61597,328410.0,8900000.0
2012-02-17,25896,26071,25443,25514,43270,325740.0,8900000.0
2012-02-20,25827,26001,24990,24991,87750,319065.0,8900000.0
2012-02-21,25130,25200,23805,24329,172541,310610.0,8900000.0
2012-02-22,24327,24327,23595,24119,113727,307940.0,8900000.0
2012-02-23,24084,24432,23700,24154,62327,308385.0,8900000.0
2012-02-24,23875,24851,23875,24433,62478,311945.0,8900000.0
2012-02-27,24432,24432,23561,23597,50762,301265.0,8900000.0
2012-02-28,23595,23840,23143,23841,52823,304380.0,8900000.0
2012-02-29,24154,24258,23805,24259,38504,309720.0,8900000.0
2012-03-02,24397,24502,24119,24433,33563,311945.0,8900000.0
2012-03-05,24571,24571,23979,24050,28459,307050.0,8900000.0
2012-03-06,23909,23944,23387,23562,54236,300820.0,8900000.0
2012-03-07,23143,23421,23073,23283,50767,297260.0,8900000.0
2012-03-08,23421,23491,22864,23388,41758,298595.0,8900000.0
2012-03-09,23421,23491,22864,22969,70659,293255.0,8900000.0
2012-03-12,22689,22968,22550,22969,48814,293255.0,8900000.0
2012-03-13,22794,23317,22759,23074,47442,294590.0,8900000.0
2012-03-14,23213,23630,22864,23632,45549,301710.0,8900000.0
2012-03-15,23840,23840,23073,23353,37795,298150.0,8900000.0
2012-03-16,23247,23352,22899,23004,30671,293700.0,8900000.0
2012-03-19,23038,23143,22829,23004,26924,293700.0,8900000.0
2012-03-20,22864,23247,22864,23039,26625,294145.0,8900000.0
2012-03-21,23003,23038,22306,22307,41547,284800.0,8900000.0
2012-03-22,22237,22271,21365,21819,59720,278570.0,8900000.0
2012-03-23,21783,21783,21330,21575,23077,275455.0,8900000.0
2012-03-26,21609,21923,20912,21053,38516,268780.0,8900000.0
2012-03-27,21261,21400,21051,21156,17515,270115.0,8900000.0
2012-03-28,21156,21678,21156,21610,20903,275900.0,8900000.0
2012-03-29,21505,21783,21261,21680,24451,276790.0,8900000.0
2012-03-30,21609,22446,21470,22307,26214,284800.0,8900000.0
2012-04-02,22550,22550,22167,22307,15691,284800.0,8900000.0
2012-04-03,22341,22481,21818,21854,16346,279015.0,8900000.0
2012-04-04,21783,21783,20599,20983,33841,267890.0,8900000.0
2012-04-05,20947,21016,20599,20913,21442,267000.0,8900000.0
2012-04-06,20980,21225,20039,20250,55933,258545.0,8900000.0
2012-04-09,19936,20215,19029,19066,66845,243415.0,8900000.0
2012-04-10,19029,19553,19029,19170,39990,244750.0,8900000.0
2012-04-12,19169,19588,19099,19345,19184,246975.0,8900000.0
2012-04-13,19448,20389,19448,20181,20912,257655.0,8900000.0
2012-04-16,20075,20180,19727,20007,10163,255430.0,8900000.0
2012-04-17,20075,20459,19831,20285,17106,258990.0,8900000.0
2012-04-18,20599,20599,19971,20007,21351,255430.0,8900000.0
2012-04-19,20005,20005,19309,19379,47184,247420.0,8900000.0
2012-04-20,19239,19274,18681,18787,38518,239855.0,8900000.0
2012-04-23,18925,19029,18472,18542,26620,236740.0,8900000.0
2012-04-24,18402,19518,18123,19483,53261,248755.0,8900000.0
2012-04-25,19936,20040,18786,18926,56028,241635.0,8900000.0
2012-04-26,19029,19134,18158,18299,26420,233625.0,8900000.0
2012-04-27,18298,18577,17566,17706,39426,226060.0,8900000.0
2012-04-30,17496,17880,16625,17183,58874,219385.0,8900000.0
2012-05-02,17182,17705,17009,17532,45989,223835.0,8900000.0
2012-05-03,17636,18333,17531,18020,34805,230065.0,8900000.0
2012-05-04,18018,18088,17810,18090,17146,230955.0,8900000.0
2012-05-07,17915,18332,17636,18055,26308,230510.0,8900000.0
2012-05-08,18333,18994,17845,18926,35681,241635.0,8900000.0
2012-05-09,18925,19343,18751,18821,41291,240300.0,8900000.0
2012-05-10,18891,19866,18437,19867,48234,253650.0,8900000.0
2012-05-11,19762,19831,19343,19414,28713,247865.0,8900000.0
2012-05-14,19518,19518,18402,18542,28512,236740.0,8900000.0
2012-05-15,18193,18507,17426,17845,50001,227840.0,8900000.0
2012-05-16,17636,18367,17322,17532,56186,223835.0,8900000.0
2012-05-17,17426,18123,17287,17498,67182,223390.0,8900000.0
2012-05-18,17147,17217,16450,16591,55070,211820.0,8900000.0
2012-05-21,16799,16904,16102,16173,38793,206480.0,8900000.0
2012-05-22,16380,16625,16380,16626,31318,212265.0,8900000.0
2012-05-23,16450,16520,16033,16033,45517,204700.0,8900000.0
2012-05-24,16067,16206,15998,16033,22726,204700.0,8900000.0
2012-05-25,16137,16695,16137,16626,32797,212265.0,8900000.0
2012-05-29,16520,17112,16415,17114,24838,218495.0,8900000.0
2012-05-30,17112,17112,16555,16556,20502,211375.0,8900000.0
2012-05-31,16276,16380,16067,16382,27687,209150.0,8900000.0
2012-06-01,16241,16415,15963,16103,32604,205590.0,8900000.0
2012-06-04,15370,15614,14952,15162,39756,193575.0,8900000.0
2012-06-05,15404,15544,15266,15476,21262,197580.0,8900000.0
2012-06-07,15788,15963,15753,15789,27375,201585.0,8900000.0
2012-06-08,15998,16276,15823,15893,20950,202920.0,8900000.0
2012-06-11,16102,16590,16033,16591,24396,211820.0,8900000.0
2012-06-12,16311,16450,16172,16452,19542,210040.0,8900000.0
2012-06-13,16590,16695,16311,16591,14480,211820.0,8900000.0
2012-06-14,16520,16555,16346,16487,15430,210485.0,8900000.0
2012-06-15,16520,16590,16137,16173,15038,206480.0,8900000.0
2012-06-18,16555,17043,16485,16626,38105,212265.0,8900000.0
2012-06-19,16555,16695,16380,16556,12220,211375.0,8900000.0
2012-06-20,16799,17461,16660,17253,57209,220275.0,8900000.0
2012-06-21,17461,17461,17009,17044,26139,217605.0,8900000.0
2012-06-22,16799,17740,16799,17428,40313,222500.0,8900000.0
2012-06-25,17461,17705,17252,17463,27523,222945.0,8900000.0
2012-06-26,17182,17705,17182,17671,23627,225615.0,8900000.0
2012-06-27,17705,19099,17391,18961,111828,242080.0,8900000.0
2012-06-28,19169,19588,18647,19205,55951,245195.0,8900000.0
2012-06-29,18891,19239,18821,19031,38193,242970.0,8900000.0
2012-07-02,19309,19309,18612,18682,35838,238520.0,8900000.0
2012-07-03,18751,19378,18751,19379,44077,247420.0,8900000.0
2012-07-04,19239,19588,19099,19205,30025,245195.0,8900000.0
2012-07-05,19413,19413,19099,19205,15801,245195.0,8900000.0
2012-07-06,19239,19239,18786,19031,32546,242970.0,8900000.0
2012-07-09,18891,19099,18751,18891,17288,241190.0,8900000.0
2012-07-10,18856,19553,18821,19345,35643,246975.0,8900000.0
2012-07-11,19343,19448,19099,19275,20621,246085.0,8900000.0
2012-07-12,19134,19274,18612,18821,26802,240300.0,8900000.0
2012-07-13,18821,19099,17775,19031,40587,242970.0,8900000.0
2012-07-16,19134,19274,18786,19240,20182,245640.0,8900000.0
2012-07-17,19204,19378,18891,19031,26561,242970.0,8900000.0
2012-07-18,19134,19483,18891,19240,52242,245640.0,8900000.0
2012-07-19,19274,20354,19274,20285,106475,258990.0,8900000.0
2012-07-20,20424,21156,20075,21156,93384,270115.0,8900000.0
2012-07-23,20877,21505,20807,21401,91880,273230.0,8900000.0
2012-07-24,21400,21540,20564,20808,76407,265665.0,8900000.0
2012-07-25,20389,21505,20040,21401,63390,273230.0,8900000.0
2012-07-26,21435,21853,20981,21750,57120,277680.0,8900000.0
2012-07-27,21888,21923,21400,21610,53417,275900.0,8900000.0
2012-07-30,21957,21957,21261,21331,38885,272340.0,8900000.0
2012-07-31,21330,21330,20389,20634,94550,263440.0,8900000.0
2012-08-01,20702,20981,20354,20669,33862,263885.0,8900000.0
2012-08-02,20807,21678,20389,21505,53709,274565.0,8900000.0
2012-08-03,21261,21853,21261,21715,38338,277235.0,8900000.0
2012-08-06,21923,21992,21540,21889,30813,279460.0,8900000.0
2012-08-07,21957,22481,21923,22202,67919,283465.0,8900000.0
2012-08-08,22271,22446,21923,22202,50138,283465.0,8900000.0
2012-08-09,22062,22376,22062,22167,38923,283020.0,8900000.0
2012-08-10,22306,22515,21400,22167,62717,283020.0,8900000.0
2012-08-13,22167,22237,21575,21575,29264,275455.0,8900000.0
2012-08-14,21643,22097,21643,21784,32799,278125.0,8900000.0
2012-08-16,21923,22411,21713,22237,32500,283910.0,8900000.0
2012-08-17,22446,22585,22062,22237,28045,283910.0,8900000.0
2012-08-20,22376,22759,22062,22691,37799,289695.0,8900000.0
2012-08-21,22759,23143,22759,22760,52806,290585.0,8900000.0
2012-08-22,22759,23073,22341,23074,36936,294590.0,8900000.0
2012-08-23,23108,23770,23038,23632,74807,301710.0,8900000.0
2012-08-24,23561,23909,23387,23702,52674,302600.0,8900000.0
2012-08-27,23700,24258,23700,24259,61740,309720.0,8900000.0
2012-08-28,24432,25233,24189,25095,100423,320400.0,8900000.0
2012-08-29,24816,25652,24606,25200,91346,321735.0,8900000.0
2012-08-30,0,0,0,25200,0,321735.0,8900000.0
2012-08-31,0,0,0,25200,0,,
2012-09-03,0,0,0,25200,0,,
2012-09-04,0,0,0,25200,0,,
2012-09-05,0,0,0,25200,0,,
2012-09-06,0,0,0,25200,0,,
2012-09-07,0,0,0,25200,0,,
2012-09-10,0,0,0,25200,0,,
2012-09-11,0,0,0,25200,0,,
2012-09-12,0,0,0,25200,0,,
2012-09-13,0,0,0,25200,0,,
2012-09-14,0,0,0,25200,0,,
2012-09-17,25200,26023,21807,22486,230239,132147.0,5696000.0
2012-09-18,22680,22825,21032,21517,237764,126451.0,5696000.0
2012-09-19,21807,22776,21710,21905,204731,128730.0,5696000.0
2012-09-20,22146,22680,21420,22680,122259,133286.0,5696000.0
2012-09-21,23746,23843,22970,23407,122443,137558.0,5696000.0
2012-09-24,23455,23746,22486,23407,83620,137558.0,5696000.0
2012-09-25,22776,23067,22486,22486,62677,132147.0,5696000.0
2012-09-26,22437,22583,21953,22341,43859,131293.0,5696000.0
2012-09-27,22098,22728,22001,22244,55040,130723.0,5696000.0
2012-09-28,22389,22389,21710,21759,41752,127875.0,5696000.0
2012-10-02,21953,22050,21613,21808,23365,128160.0,5696000.0
2012-10-04,21710,22146,21468,22098,32204,129869.0,5696000.0
2012-10-05,22098,22486,21953,22486,29072,132147.0,5696000.0
2012-10-08,22486,22776,22098,22341,27726,131293.0,5696000.0
2012-10-09,22389,23067,22146,22922,54626,134710.0,5696000.0
2012-10-10,22970,23213,22389,22922,43948,134710.0,5696000.0
2012-10-11,22970,23067,22292,22486,34578,132147.0,5696000.0
2012-10-12,22486,22922,21807,22195,44657,130438.0,5696000.0
2012-10-15,22098,22098,21371,21468,48418,126166.0,5696000.0
2012-10-16,21662,24521,21468,23068,108706,135565.0,5696000.0
2012-10-17,23600,23988,22970,23407,57318,137558.0,5696000.0
2012-10-18,23746,23746,22340,22341,72013,131293.0,5696000.0
2012-10-19,22243,22292,21323,21662,64478,127306.0,5696000.0
2012-10-22,21032,21613,21032,21420,16241,125882.0,5696000.0
2012-10-23,21662,21856,21177,21662,46651,127306.0,5696000.0
2012-10-24,21080,22001,21032,22002,43642,129299.0,5696000.0
2012-10-25,22050,22292,21516,21662,26165,127306.0,5696000.0
2012-10-26,21807,21807,20305,20742,69024,121894.0,5696000.0
2012-10-29,20838,21032,19772,19772,59431,116198.0,5696000.0
2012-10-30,19530,21274,19481,20645,44696,121325.0,5696000.0
2012-10-31,21323,21759,20983,21662,36998,127306.0,5696000.0
2012-11-01,21759,22680,21274,22244,40844,130723.0,5696000.0
2012-11-02,22486,23067,22243,23068,48961,135565.0,5696000.0
2012-11-05,22873,23213,22680,22874,28602,176030.0,7458917.0
2012-11-06,22825,23116,22583,22874,43362,176030.0,7458917.0
2012-11-07,23116,23116,22534,22825,23221,175657.0,7458917.0
2012-11-08,22486,23649,22292,23358,28252,179760.0,7458917.0
2012-11-09,23503,23503,22340,22728,40818,174912.0,7458917.0
2012-11-12,22486,23019,22486,22922,23073,176403.0,7458917.0
2012-11-13,23019,23600,22437,22583,36791,173793.0,7458917.0
2012-11-14,22728,22776,22195,22389,18520,172301.0,7458917.0
2012-11-15,21904,22389,20499,21032,61735,161858.0,7458917.0
2012-11-16,21226,21226,20402,20499,19230,157756.0,7458917.0
2012-11-19,20402,21565,20402,21323,20990,164096.0,7458917.0
2012-11-20,21759,22340,21613,22098,34661,170063.0,7458917.0
2012-11-21,22970,25393,22873,23698,294711,182371.0,7458917.0
2012-11-22,23310,24376,22776,23116,78437,177895.0,7458917.0
2012-11-23,23116,23552,22825,23165,38507,178268.0,7458917.0
2012-11-26,22922,22970,22389,22874,33052,176030.0,7458917.0
2012-11-27,22922,22922,21807,21905,66311,168572.0,7458917.0
2012-11-28,21904,22050,20935,21129,46654,162604.0,7458917.0
2012-11-29,21177,21662,21032,21372,24792,164469.0,7458917.0
2012-11-30,21226,21371,20547,20548,63487,158129.0,7458917.0
2012-12-03,20353,20886,20160,20742,26401,159621.0,7458917.0
2012-12-04,20596,21032,20353,20693,14434,159248.0,7458917.0
2012-12-05,20693,20838,20450,20742,17383,159621.0,7458917.0
2012-12-06,20596,21080,20353,20596,19881,158502.0,7458917.0
2012-12-07,20450,20838,20402,20645,19909,158875.0,7458917.0
2012-12-10,20693,21080,20644,20984,18180,161486.0,7458917.0
2012-12-11,20838,21662,20838,21129,17283,162604.0,7458917.0
2012-12-12,21468,21468,21032,21323,19844,164096.0,7458917.0
2012-12-13,21226,21662,20790,20887,24693,160740.0,7458917.0
2012-12-14,20693,21032,20693,20887,13101,160740.0,7458917.0
2012-12-17,20935,21129,20644,20887,11583,160740.0,7458917.0
2012-12-18,20838,21129,20644,21032,13095,161858.0,7458917.0
2012-12-20,20741,21662,20741,21565,27478,165961.0,7458917.0
2012-12-21,21565,21807,21323,21759,18465,167453.0,7458917.0
2012-12-24,21710,21710,21129,21468,16660,165215.0,7458917.0
2012-12-26,21807,22631,21565,22292,40377,171555.0,7458917.0
2012-12-27,22050,22389,21323,21468,36776,165215.0,7458917.0
2012-12-28,21759,21759,21080,21517,22251,165588.0,7458917.0
2013-01-02,21516,21807,21129,21565,15460,165961.0,7458917.0
2013-01-03,21371,22583,21371,22292,37219,171555.0,7458917.0
2013-01-04,22292,23164,22292,22971,46219,176776.0,7458917.0
2013-01-07,22970,23746,22486,23068,26358,259376.0,10898152.0
2013-01-08,23067,23164,22243,22971,30637,258286.0,10898152.0
2013-01-09,22922,22922,22486,22728,8860,255562.0,10898152.0
2013-01-10,22922,22922,22292,22777,24631,256107.0,10898152.0
2013-01-11,22873,22873,22243,22292,14033,250657.0,10898152.0
2013-01-14,22292,22631,21953,22632,11608,254472.0,10898152.0
2013-01-15,22583,22583,21759,21808,31502,245208.0,10898152.0
2013-01-16,21856,22243,21710,22147,16853,249023.0,10898152.0
2013-01-17,22146,22340,21856,22147,7571,249023.0,10898152.0
2013-01-18,22146,22195,21710,21808,11942,245208.0,10898152.0
2013-01-21,21759,21856,20886,21032,50060,236490.0,10898152.0
2013-01-22,21080,21274,20886,21032,23327,236490.0,10898152.0
2013-01-23,21274,21274,20838,21032,11106,236490.0,10898152.0
2013-01-24,21226,21226,20886,20984,10902,235945.0,10898152.0
2013-01-25,21129,21177,20644,21129,17613,237580.0,10898152.0
2013-01-28,21274,21468,20983,21372,13681,240304.0,10898152.0
2013-01-29,21371,21710,21371,21662,13651,243574.0,10898152.0
2013-01-30,21710,21710,21226,21226,11833,238670.0,10898152.0
2013-01-31,21274,21274,20886,21032,16518,236490.0,10898152.0
2013-02-01,21129,21177,20838,21081,9485,237035.0,10898152.0
2013-02-04,21032,21129,20790,20935,10826,235400.0,10898152.0
2013-02-05,20644,20886,20353,20838,15898,234310.0,10898152.0
2013-02-06,20741,20790,20450,20790,15513,233765.0,10898152.0
2013-02-07,20353,21080,20353,20838,8835,234310.0,10898152.0
2013-02-08,20838,20886,20644,20790,5568,233765.0,10898152.0
2013-02-12,20790,20838,20353,20645,14793,232131.0,10898152.0
2013-02-13,20644,21032,20450,20935,13703,235400.0,10898152.0
2013-02-14,20693,21516,20693,21372,19506,240304.0,10898152.0
2013-02-15,21371,21565,21129,21420,10535,240849.0,10898152.0
2013-02-18,21468,21613,21080,21372,7478,240304.0,10898152.0
2013-02-19,21371,21904,21080,21759,31989,244664.0,10898152.0
2013-02-20,22098,22292,21904,22050,43192,247933.0,10898152.0
2013-02-21,22050,22340,21807,22292,18101,250657.0,10898152.0
2013-02-22,22195,22534,21807,22244,15730,250113.0,10898152.0
2013-02-25,22243,22292,21759,21953,14739,246843.0,10898152.0
2013-02-26,21710,22001,21613,21662,13181,243574.0,10898152.0
2013-02-27,21710,22146,21710,21905,8493,246298.0,10898152.0
2013-02-28,21953,22195,21710,21759,20015,244664.0,10898152.0
2013-03-04,21807,22001,21565,21565,10649,242484.0,10898152.0
2013-03-05,21807,22050,21613,22050,14249,247933.0,10898152.0
2013-03-06,22340,22340,21856,21953,17493,246843.0,10898152.0
2013-03-07,21953,22050,21710,21905,22230,246298.0,10898152.0
2013-03-08,21807,22098,21662,21905,24390,246298.0,10898152.0
2013-03-11,22050,23116,21807,23019,76266,258831.0,10898152.0
2013-03-12,23261,23358,22825,23019,44292,258831.0,10898152.0
2013-03-13,22776,23067,22534,22777,27532,256107.0,10898152.0
2013-03-14,22922,23019,22437,22971,31302,258286.0,10898152.0
2013-03-15,23067,23164,22583,22680,30092,255017.0,10898152.0
2013-03-18,22728,22728,22098,22195,35027,249568.0,10898152.0
2013-03-19,22195,22680,22098,22292,19735,250657.0,10898152.0
2013-03-20,22437,22825,22195,22341,25989,251202.0,10898152.0
2013-03-21,22340,22583,21710,21808,34390,245208.0,10898152.0
2013-03-22,21856,21953,21516,21662,28704,243574.0,10898152.0
2013-03-25,21759,21856,21226,21517,41842,241939.0,10898152.0
2013-03-26,21420,21420,21032,21081,19553,237035.0,10898152.0
2013-03-27,21274,21274,20450,20693,53686,232676.0,10898152.0
2013-03-28,20547,21177,20547,21129,12092,237580.0,10898152.0
2013-03-29,21226,21274,20935,21226,13756,238670.0,10898152.0
2013-04-01,21032,21129,20547,20645,22631,232131.0,10898152.0
2013-04-02,20547,20693,20353,20499,41151,230496.0,10898152.0
2013-04-03,20499,20596,19578,20402,57184,229406.0,10898152.0
2013-04-04,20160,20160,19578,19869,21093,223412.0,10898152.0
2013-04-05,19869,20063,18657,18948,47885,213059.0,10898152.0
2013-04-08,19481,19481,18173,18318,37943,205975.0,10898152.0
2013-04-09,18318,18512,17591,17931,32707,201616.0,10898152.0
2013-04-10,18270,18366,17930,18125,12374,203795.0,10898152.0
2013-04-11,18124,19045,18124,18948,21210,213059.0,10898152.0
2013-04-12,19239,20305,19239,19966,57561,224502.0,10898152.0
2013-04-15,20208,20208,19481,20015,25121,225047.0,10898152.0
2013-04-16,19869,19966,19481,19821,17718,222867.0,10898152.0
2013-04-17,19820,20208,19820,20208,19612,227226.0,10898152.0
2013-04-18,20160,20160,19820,20015,12360,225047.0,10898152.0
2013-04-19,20208,20838,19869,20838,35507,234310.0,10898152.0
2013-04-22,20789,21613,20450,21323,42655,239759.0,10898152.0
2013-04-23,21565,23261,21565,23262,202322,261556.0,10898152.0
2013-04-24,23746,26750,23649,26751,327752,300789.0,10898152.0
2013-04-25,27235,28446,26314,27817,302078,312777.0,10898152.0
2013-04-26,27477,28107,26944,27672,119271,311142.0,10898152.0
2013-04-29,27429,27865,24957,25491,366942,286621.0,10898152.0
2013-04-30,25490,25830,25006,25539,129413,287166.0,10898152.0
2013-05-02,25587,25684,25006,25394,70543,285532.0,10898152.0
2013-05-03,25684,25684,24376,24618,97005,276813.0,10898152.0
2013-05-06,24618,25490,24618,25152,103902,282807.0,10898152.0
2013-05-07,24957,25490,24618,25442,67573,286076.0,10898152.0
2013-05-08,25830,26508,25345,26508,202842,298064.0,10898152.0
2013-05-09,26556,26847,25926,26654,85816,299699.0,10898152.0
2013-05-10,26799,27526,26217,26993,101021,303514.0,10898152.0
2013-05-13,27235,27283,25587,26169,95149,294250.0,10898152.0
2013-05-14,26169,26217,24666,25636,94302,288256.0,10898152.0
2013-05-15,25587,25878,25103,25636,25526,288256.0,10898152.0
2013-05-16,25684,25926,24569,24570,36630,276268.0,10898152.0
