LF(093050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-15,28750,29450,28350,28650,67779,837726.0,29240000.0
2018-05-16,28750,29000,28300,28850,49776,843574.0,29240000.0
2018-05-17,28950,29300,28650,28950,39478,846498.0,29240000.0
2018-05-18,29000,30100,28600,30100,78514,880124.0,29240000.0
2018-05-21,29850,30750,29800,29800,120115,871352.0,29240000.0
2018-05-23,29600,29800,28850,29450,124734,861118.0,29240000.0
2018-05-24,29800,29800,28800,29350,82977,858194.0,29240000.0
2018-05-25,29200,29200,28400,28600,65707,836264.0,29240000.0
2018-05-28,28650,29000,28350,28700,32894,839188.0,29240000.0
2018-05-29,28750,28950,28350,28750,31971,840650.0,29240000.0
2018-05-30,28500,28900,28300,28650,45063,837726.0,29240000.0
2018-05-31,28550,29000,28250,28850,73631,843574.0,29240000.0
2018-06-01,28850,29050,28600,28800,41315,842112.0,29240000.0
2018-06-04,28750,28900,28500,28550,44793,834802.0,29240000.0
2018-06-05,28800,29100,28500,28750,58116,840650.0,29240000.0
2018-06-07,28600,29100,27950,28100,115593,821644.0,29240000.0
2018-06-08,28300,29250,28250,28900,87468,845036.0,29240000.0
2018-06-11,28850,30450,28800,30100,90737,880124.0,29240000.0
2018-06-12,30350,31000,29800,30800,101622,900592.0,29240000.0
2018-06-14,30550,31500,30300,31100,118582,909364.0,29240000.0
2018-06-15,31000,31000,29550,29900,82144,874276.0,29240000.0
2018-06-18,30100,30100,28800,29100,78255,850884.0,29240000.0
2018-06-19,28850,29650,28500,28750,58408,840650.0,29240000.0
2018-06-20,28800,29500,28400,29050,48081,849422.0,29240000.0
2018-06-21,28750,29150,28350,28850,88146,843574.0,29240000.0
2018-06-22,28450,28950,27400,28800,142210,842112.0,29240000.0
2018-06-25,28800,29800,28400,29500,68187,862580.0,29240000.0
2018-06-26,29750,29750,28450,28750,68065,840650.0,29240000.0
2018-06-27,28500,28950,28050,28850,73889,843574.0,29240000.0
2018-06-28,28950,29000,28150,28300,34591,827492.0,29240000.0
2018-06-29,28550,28550,26950,28100,146341,821644.0,29240000.0
2018-07-02,28000,28350,27350,28200,91771,824568.0,29240000.0
2018-07-03,28350,28400,27650,27950,52428,817258.0,29240000.0
2018-07-04,27500,27650,26900,27200,126227,795328.0,29240000.0
2018-07-05,27400,27650,27100,27500,48039,804100.0,29240000.0
2018-07-06,27200,28350,27150,28350,58558,828954.0,29240000.0
2018-07-09,28200,28300,27600,27850,58198,814334.0,29240000.0
2018-07-10,27900,28200,27750,27950,57630,817258.0,29240000.0
2018-07-11,27550,28100,27150,27950,85909,817258.0,29240000.0
2018-07-12,28400,28950,27900,28450,63398,831878.0,29240000.0
2018-07-13,28400,29600,28400,28800,73227,842112.0,29240000.0
2018-07-16,28550,29300,28250,28600,53442,836264.0,29240000.0
2018-07-17,28500,29150,28400,28600,31383,836264.0,29240000.0
2018-07-18,28600,28650,27150,27900,81654,815796.0,29240000.0
2018-07-19,27700,28150,27700,27850,62356,814334.0,29240000.0
2018-07-20,27750,28300,27500,28300,63239,827492.0,29240000.0
2018-07-23,28600,28650,27900,28650,50594,837726.0,29240000.0
2018-07-24,28400,28650,27900,28200,59906,824568.0,29240000.0
2018-07-25,28250,28700,28100,28400,41695,830416.0,29240000.0
2018-07-26,28850,28950,28250,28750,42076,840650.0,29240000.0
2018-07-27,28800,28800,27700,27800,47457,812872.0,29240000.0
2018-07-30,27700,27850,27300,27350,42897,799714.0,29240000.0
2018-07-31,27550,27550,27100,27500,58948,804100.0,29240000.0
2018-08-01,27350,28500,27350,28400,61073,830416.0,29240000.0
2018-08-02,28100,28400,27050,27050,71212,790942.0,29240000.0
2018-08-03,27200,27550,27100,27350,33807,799714.0,29240000.0
2018-08-06,27250,27650,27250,27400,44608,801176.0,29240000.0
2018-08-07,27250,27500,26850,27000,36405,789480.0,29240000.0
2018-08-08,26850,26900,26400,26450,51216,773398.0,29240000.0
2018-08-09,26550,26800,26450,26700,45934,780708.0,29240000.0
2018-08-10,26700,26850,26200,26400,60189,771936.0,29240000.0
2018-08-13,26400,26700,26000,26350,35339,770474.0,29240000.0
2018-08-14,26550,26550,26000,26400,78806,771936.0,29240000.0
2018-08-16,26300,26300,25300,25750,64775,752930.0,29240000.0
2018-08-17,25750,25900,25050,25350,73319,741234.0,29240000.0
2018-08-20,25450,25750,25050,25300,69717,739772.0,29240000.0
2018-08-21,25300,25750,25200,25600,100796,748544.0,29240000.0
2018-08-22,25550,25700,25000,25300,158955,739772.0,29240000.0
2018-08-23,25300,25400,24000,24250,182911,709070.0,29240000.0
2018-08-24,24500,25950,24350,25750,208881,752930.0,29240000.0
2018-08-27,26150,26600,25500,26500,132416,774860.0,29240000.0
2018-08-28,26500,26500,25700,25900,85488,757316.0,29240000.0
2018-08-29,26050,26900,26000,26750,94655,782170.0,29240000.0
2018-08-30,26750,26750,25700,25900,94862,757316.0,29240000.0
2018-08-31,26000,26550,25600,26550,102941,776322.0,29240000.0
2018-09-03,26550,26550,26000,26000,42901,760240.0,29240000.0
2018-09-04,26300,26300,25700,25700,49471,751468.0,29240000.0
2018-09-05,25700,26000,25500,25750,35958,752930.0,29240000.0
2018-09-06,25750,25850,25450,25500,22536,745620.0,29240000.0
2018-09-07,25500,25850,25300,25600,34869,748544.0,29240000.0
2018-09-10,25250,26250,25200,26100,47205,763164.0,29240000.0
2018-09-11,26400,26550,26000,26100,56232,763164.0,29240000.0
2018-09-12,26200,26550,26050,26450,68967,773398.0,29240000.0
2018-09-13,26800,26800,26350,26550,65581,776322.0,29240000.0
2018-09-14,26500,26750,26100,26450,42305,773398.0,29240000.0
2018-09-17,26300,26350,25800,26000,38424,760240.0,29240000.0
2018-09-18,25750,26200,25750,26150,26980,764626.0,29240000.0
2018-09-19,26000,26050,25750,25950,63274,758778.0,29240000.0
2018-09-20,25800,26100,25500,25550,49679,747082.0,29240000.0
2018-09-21,25800,25950,25450,25550,43424,747082.0,29240000.0
2018-09-27,25400,25850,25350,25500,65798,745620.0,29240000.0
2018-09-28,25650,26200,25650,26050,91639,761702.0,29240000.0
2018-10-01,26000,26300,25500,25550,42049,747082.0,29240000.0
2018-10-02,25400,25700,25250,25500,74458,745620.0,29240000.0
2018-10-04,25500,25500,23800,24050,86928,703222.0,29240000.0
2018-10-05,24200,24250,23550,24250,71690,709070.0,29240000.0
2018-10-08,24250,24300,23900,23900,31604,698836.0,29240000.0
2018-10-10,23700,24000,22600,23450,61890,685678.0,29240000.0
2018-10-11,22800,23850,22800,23050,70346,673982.0,29240000.0
2018-10-12,23100,23300,22200,22400,104997,654976.0,29240000.0
2018-10-15,22500,22500,21850,22200,66343,649128.0,29240000.0
2018-10-16,22250,22750,22250,22550,55733,659362.0,29240000.0
2018-10-17,22900,23450,22700,22900,48128,669596.0,29240000.0
2018-10-18,23000,23500,22850,23100,44579,675444.0,29240000.0
2018-10-19,23000,23100,22400,22500,53977,657900.0,29240000.0
2018-10-22,22500,23150,22300,22650,42004,662286.0,29240000.0
2018-10-23,22550,23000,21800,22150,59522,647666.0,29240000.0
2018-10-24,22850,22850,22000,22300,57849,652052.0,29240000.0
2018-10-25,22000,22500,21200,21800,70851,637432.0,29240000.0
2018-10-26,21800,22350,21500,22150,70790,647666.0,29240000.0
2018-10-29,21900,22650,21900,21950,59876,641818.0,29240000.0
2018-10-30,21950,22300,21150,21600,70065,631584.0,29240000.0
2018-10-31,21300,22250,21150,21900,68548,640356.0,29240000.0
2018-11-01,21850,22550,21850,21950,53242,641818.0,29240000.0
2018-11-02,21900,22850,21900,22500,44590,657900.0,29240000.0
2018-11-05,22450,22900,22200,22400,56828,654976.0,29240000.0
2018-11-06,22600,22900,22100,22350,47917,653514.0,29240000.0
2018-11-07,22300,23200,22300,22300,61304,652052.0,29240000.0
2018-11-08,22750,23150,22550,22800,60862,666672.0,29240000.0
2018-11-09,22650,23350,22650,22800,39660,666672.0,29240000.0
2018-11-12,22800,23150,22500,22900,43285,669596.0,29240000.0
2018-11-13,22900,22950,22250,22750,39230,665210.0,29240000.0
2018-11-14,23400,23850,23300,23500,152780,687140.0,29240000.0
2018-11-15,23500,25000,23450,24900,116114,728076.0,29240000.0
2018-11-16,24700,25450,24350,25350,80181,741234.0,29240000.0
2018-11-19,25250,26000,24950,25950,101368,758778.0,29240000.0
2018-11-20,25850,26100,25350,26000,69396,760240.0,29240000.0
2018-11-21,26000,26000,25100,25250,63229,738310.0,29240000.0
2018-11-22,25150,25550,24900,25150,46866,735386.0,29240000.0
2018-11-23,25050,25150,24400,24650,38280,720766.0,29240000.0
2018-11-26,24950,25300,24700,24900,27249,728076.0,29240000.0
2018-11-27,24800,25350,24600,25200,52271,736848.0,29240000.0
2018-11-28,25200,25400,24850,25000,28331,731000.0,29240000.0
2018-11-29,25000,25500,24850,25000,38501,731000.0,29240000.0
2018-11-30,24800,24950,24050,24150,77103,706146.0,29240000.0
2018-12-03,24400,25150,24350,25000,93538,731000.0,29240000.0
2018-12-04,25000,25000,24300,24350,64473,711994.0,29240000.0
2018-12-05,24200,24600,24050,24200,40039,707608.0,29240000.0
2018-12-06,24600,24600,23650,24250,62538,709070.0,29240000.0
2018-12-07,24450,24950,24050,24750,64638,723690.0,29240000.0
2018-12-10,24050,24700,23700,24400,53652,713456.0,29240000.0
2018-12-11,24050,25000,24050,25000,50011,731000.0,29240000.0
2018-12-12,25000,25000,24300,24500,54087,716380.0,29240000.0
2018-12-13,24350,24750,24050,24550,88662,717842.0,29240000.0
2018-12-14,24300,24850,24300,24650,42348,720766.0,29240000.0
2018-12-17,24900,25850,24850,25100,127798,733924.0,29240000.0
2018-12-18,24950,25750,24900,25450,131826,744158.0,29240000.0
2018-12-19,25450,26250,25300,25900,155433,757316.0,29240000.0
2018-12-20,25800,25950,25200,25800,71185,754392.0,29240000.0
2018-12-21,25750,26000,24950,25350,63934,741234.0,29240000.0
2018-12-24,25050,25700,25050,25250,33737,738310.0,29240000.0
2018-12-26,24950,25200,24300,24700,32910,722228.0,29240000.0
2018-12-27,24350,25300,24050,25050,42619,732462.0,29240000.0
2018-12-28,24600,25200,24600,24850,42290,726614.0,29240000.0
2019-01-02,25050,25300,24300,25050,72176,732462.0,29240000.0
2019-01-03,25100,25400,24600,25150,46600,735386.0,29240000.0
2019-01-04,25150,25850,25000,25250,82230,738310.0,29240000.0
2019-01-07,25750,26100,25350,25650,110996,750006.0,29240000.0
2019-01-08,26100,26900,25350,26150,138637,764626.0,29240000.0
2019-01-09,26250,27050,26250,26400,103830,771936.0,29240000.0
2019-01-10,26300,26750,26150,26200,59357,766088.0,29240000.0
2019-01-11,26100,26350,25600,25850,60931,755854.0,29240000.0
2019-01-14,25800,26250,25050,25550,71095,747082.0,29240000.0
2019-01-15,25550,25850,24950,24950,93665,729538.0,29240000.0
2019-01-16,24900,25300,24450,24500,80420,716380.0,29240000.0
2019-01-17,24550,24750,24450,24600,102374,719304.0,29240000.0
2019-01-18,24850,24900,24350,24700,52030,722228.0,29240000.0
2019-01-21,24700,24950,24500,24850,40009,726614.0,29240000.0
2019-01-22,24800,25000,24400,24550,32949,717842.0,29240000.0
2019-01-23,24350,24600,24000,24350,74841,711994.0,29240000.0
2019-01-24,24150,24500,24050,24100,33580,704684.0,29240000.0
2019-01-25,24000,24400,23850,24250,49471,709070.0,29240000.0
2019-01-28,24200,24850,23950,24650,67202,720766.0,29240000.0
2019-01-29,24450,24900,24250,24900,61602,728076.0,29240000.0
2019-01-30,24900,24900,24100,24400,53723,713456.0,29240000.0
2019-01-31,24650,24800,24150,24650,56500,720766.0,29240000.0
2019-02-01,24500,24850,24400,24650,44221,720766.0,29240000.0
2019-02-07,24650,24650,24100,24200,49634,707608.0,29240000.0
2019-02-08,24400,24550,24150,24350,38637,711994.0,29240000.0
2019-02-11,24450,24500,24100,24200,69000,707608.0,29240000.0
2019-02-12,24300,24750,24000,24400,67455,713456.0,29240000.0
2019-02-13,24450,25000,24400,24950,58088,729538.0,29240000.0
2019-02-14,24700,25100,24500,25100,49844,733924.0,29240000.0
2019-02-15,24750,25750,24550,24700,83718,722228.0,29240000.0
2019-02-18,24950,25950,24750,25850,67082,755854.0,29240000.0
2019-02-19,25800,26200,25500,25850,43605,755854.0,29240000.0
2019-02-20,25650,26000,25400,25550,36823,747082.0,29240000.0
2019-02-21,25500,25850,25300,25500,51421,745620.0,29240000.0
2019-02-22,25350,26050,25250,25900,71209,757316.0,29240000.0
2019-02-25,25800,26150,25400,25500,51253,745620.0,29240000.0
2019-02-26,25450,25750,25300,25600,54727,748544.0,29240000.0
2019-02-27,25650,26000,25450,25450,40139,744158.0,29240000.0
2019-02-28,25500,25850,25300,25400,83815,742696.0,29240000.0
2019-03-04,25400,26500,25400,26000,84292,760240.0,29240000.0
2019-03-05,25900,25900,25250,25400,69090,742696.0,29240000.0
2019-03-06,25350,25550,25100,25350,39625,741234.0,29240000.0
2019-03-07,25600,25600,24800,24850,51519,726614.0,29240000.0
2019-03-08,24750,25000,24500,24650,44842,720766.0,29240000.0
2019-03-11,24450,24900,24150,24450,69336,714918.0,29240000.0
2019-03-12,24650,24950,24350,24650,66616,720766.0,29240000.0
2019-03-13,25050,25050,24550,24650,38896,720766.0,29240000.0
2019-03-14,25100,25250,24900,25200,83162,736848.0,29240000.0
2019-03-15,25250,25850,25050,25850,117862,755854.0,29240000.0
2019-03-18,25550,25800,24900,25050,89177,732462.0,29240000.0
2019-03-19,24950,25100,24650,24700,66215,722228.0,29240000.0
2019-03-20,24700,25050,24550,24950,79252,729538.0,29240000.0
2019-03-21,24750,25050,24400,24400,59959,713456.0,29240000.0
2019-03-22,24350,24500,24200,24250,67041,709070.0,29240000.0
2019-03-25,24100,24300,23750,23750,41893,694450.0,29240000.0
2019-03-26,23850,24300,23800,24200,46381,707608.0,29240000.0
2019-03-27,24150,24550,24050,24300,36511,710532.0,29240000.0
2019-03-28,24150,24400,23950,24250,50510,709070.0,29240000.0
2019-03-29,24450,25350,24450,25000,124961,731000.0,29240000.0
2019-04-01,25100,25850,25100,25350,65436,741234.0,29240000.0
2019-04-02,25800,25950,25250,25900,110774,757316.0,29240000.0
2019-04-03,25650,25950,25450,25650,194162,750006.0,29240000.0
2019-04-04,25700,26950,25650,26800,140119,783632.0,29240000.0
2019-04-05,26800,27500,26400,27250,86008,796790.0,29240000.0
2019-04-08,27000,27550,26500,26800,72172,783632.0,29240000.0
2019-04-09,26900,27400,26450,26500,75973,774860.0,29240000.0
2019-04-10,26350,26800,26350,26550,62704,776322.0,29240000.0
2019-04-11,26400,26850,26300,26450,74431,773398.0,29240000.0
2019-04-12,26400,27500,26400,27150,71078,793866.0,29240000.0
2019-04-15,27100,27550,26700,26950,48415,788018.0,29240000.0
2019-04-16,26800,27150,26450,26450,34775,773398.0,29240000.0
2019-04-17,26450,26550,26000,26200,66548,766088.0,29240000.0
2019-04-18,26500,26500,25950,26050,51790,761702.0,29240000.0
2019-04-19,26050,26350,25950,26050,21684,761702.0,29240000.0
2019-04-22,26000,26050,25400,25500,30156,745620.0,29240000.0
2019-04-23,25550,25850,25400,25550,35524,747082.0,29240000.0
2019-04-24,25600,25650,24950,25050,68452,732462.0,29240000.0
2019-04-25,25000,25250,24650,24700,38568,722228.0,29240000.0
2019-04-26,24650,24800,24200,24200,49902,707608.0,29240000.0
2019-04-29,24650,24850,24250,24850,32714,726614.0,29240000.0
2019-04-30,24800,24950,24200,24900,53453,728076.0,29240000.0
2019-05-02,24650,25950,24500,25500,104493,745620.0,29240000.0
2019-05-03,25550,25750,25050,25450,70007,744158.0,29240000.0
2019-05-07,24850,25450,24350,24600,147240,719304.0,29240000.0
2019-05-08,24350,24800,24350,24600,33278,719304.0,29240000.0
2019-05-09,24600,24600,23850,23850,92845,697374.0,29240000.0
2019-05-10,24350,24350,23650,24300,80119,710532.0,29240000.0
2019-05-13,23850,24350,23750,24050,53729,703222.0,29240000.0
2019-05-14,24250,24300,23600,24050,53170,703222.0,29240000.0
2019-05-15,23850,24100,23700,23950,40004,700298.0,29240000.0
2019-05-16,23750,23950,22750,23250,113277,679830.0,29240000.0
2019-05-17,23500,23750,23000,23450,48683,685678.0,29240000.0
2019-05-20,23800,23800,23000,23300,32568,681292.0,29240000.0
2019-05-21,23000,23200,22600,22800,63629,666672.0,29240000.0
2019-05-22,22800,22950,22650,22750,33579,665210.0,29240000.0
2019-05-23,22750,22900,22350,22400,36010,654976.0,29240000.0
2019-05-24,22300,22700,22150,22350,61645,653514.0,29240000.0
2019-05-27,22350,22450,22000,22150,25818,647666.0,29240000.0
2019-05-28,22150,22600,21900,21900,122476,640356.0,29240000.0
2019-05-29,21900,22100,21350,21700,100017,634508.0,29240000.0
2019-05-30,21500,21700,21200,21550,104505,630122.0,29240000.0
2019-05-31,21500,22000,21250,21700,82396,634508.0,29240000.0
2019-06-03,21600,22150,21500,21950,77859,641818.0,29240000.0
2019-06-04,21750,22000,21450,21750,85772,635970.0,29240000.0
2019-06-05,21900,22000,21650,21700,53873,634508.0,29240000.0
2019-06-07,21900,22200,21700,21900,53719,640356.0,29240000.0
2019-06-10,21950,22350,21950,22100,66482,646204.0,29240000.0
2019-06-11,22100,22300,21850,21950,81966,641818.0,29240000.0
2019-06-12,21950,22350,21900,22200,91848,649128.0,29240000.0
2019-06-13,22100,22500,21850,22400,120279,654976.0,29240000.0
2019-06-14,22350,22500,21950,22250,109799,650590.0,29240000.0
2019-06-17,22200,22350,22000,22050,35850,644742.0,29240000.0
2019-06-18,22200,23550,21950,23500,222845,687140.0,29240000.0
2019-06-19,23400,23450,22750,22800,104778,666672.0,29240000.0
2019-06-20,22800,23100,22750,22900,66812,669596.0,29240000.0
2019-06-21,22900,23300,22850,23300,78989,681292.0,29240000.0
2019-06-24,23300,23300,22900,23000,31619,672520.0,29240000.0
2019-06-25,23400,23700,23200,23550,93335,688602.0,29240000.0
2019-06-26,23250,23650,23050,23300,57109,681292.0,29240000.0
2019-06-27,23000,23700,23000,23400,44619,684216.0,29240000.0
2019-06-28,23450,23500,22900,23000,81140,672520.0,29240000.0
2019-07-01,23300,23450,23000,23100,30495,675444.0,29240000.0
2019-07-02,23250,23350,22900,23050,28009,673982.0,29240000.0
2019-07-03,23100,23400,22800,22800,40862,666672.0,29240000.0
2019-07-04,23100,23350,22800,23200,31950,678368.0,29240000.0
2019-07-05,23300,24200,23200,24000,98370,701760.0,29240000.0
2019-07-08,23850,24000,23450,23650,66563,691526.0,29240000.0
2019-07-09,23350,23800,23150,23500,64480,687140.0,29240000.0
2019-07-10,23300,24200,23100,23850,98057,697374.0,29240000.0
2019-07-11,23700,24250,23700,23850,78585,697374.0,29240000.0
2019-07-12,23750,25050,23700,24750,166917,723690.0,29240000.0
2019-07-15,24650,25450,24600,25100,97462,733924.0,29240000.0
2019-07-16,25400,25550,24700,25250,82216,738310.0,29240000.0
2019-07-17,25000,25400,24500,25050,88871,732462.0,29240000.0
2019-07-18,24750,25500,24650,25250,83439,738310.0,29240000.0
2019-07-19,25250,25750,25250,25550,97917,747082.0,29240000.0
2019-07-22,25350,26150,25100,25700,87483,751468.0,29240000.0
2019-07-23,25700,25900,25050,25250,105114,738310.0,29240000.0
2019-07-24,25150,26050,25050,25500,75661,745620.0,29240000.0
2019-07-25,25600,25650,24850,25400,87038,742696.0,29240000.0
2019-07-26,25550,25850,25200,25250,56107,738310.0,29240000.0
2019-07-29,25200,25450,24450,24450,36875,714918.0,29240000.0
2019-07-30,24700,25150,24100,24450,33785,714918.0,29240000.0
2019-07-31,24850,24850,24150,24500,57819,716380.0,29240000.0
2019-08-01,24550,25600,24500,24900,108168,728076.0,29240000.0
2019-08-02,24700,25150,24200,24400,74414,713456.0,29240000.0
2019-08-05,24100,24500,23050,23450,91126,685678.0,29240000.0
2019-08-06,23400,23600,22550,23250,101970,679830.0,29240000.0
2019-08-07,23200,23350,22400,22900,128390,669596.0,29240000.0
2019-08-08,23300,23700,22250,23350,90322,682754.0,29240000.0
2019-08-09,23100,23500,22950,23450,40972,685678.0,29240000.0
2019-08-12,23150,23700,22750,22850,46820,668134.0,29240000.0
2019-08-13,22550,23400,22550,23200,41601,678368.0,29240000.0
2019-08-14,23400,23400,22600,22600,65757,660824.0,29240000.0
2019-08-16,21800,21900,20450,20700,235952,605268.0,29240000.0
2019-08-19,20750,21050,20300,21050,124491,615502.0,29240000.0
2019-08-20,20850,21050,20650,20950,74969,612578.0,29240000.0
2019-08-21,20800,20850,20400,20650,142055,603806.0,29240000.0
2019-08-22,20650,20750,20200,20350,98038,595034.0,29240000.0
