부산산업(011390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-12,47850,48450,46700,47450,5533,50107.0,1056000.0
2016-08-16,47600,47950,46950,47000,6111,49632.0,1056000.0
2016-08-17,47000,48000,45550,45850,12669,48418.0,1056000.0
2016-08-18,45850,45900,44500,44600,9233,47098.0,1056000.0
2016-08-19,44600,45500,44600,44900,4051,47414.0,1056000.0
2016-08-22,44950,46500,44850,45250,8363,47784.0,1056000.0
2016-08-23,44650,45450,44050,44150,7577,46622.0,1056000.0
2016-08-24,43950,44450,42900,43250,8310,45672.0,1056000.0
2016-08-25,43700,43700,41200,41500,19612,43824.0,1056000.0
2016-08-26,42150,42150,40300,41500,10143,43824.0,1056000.0
2016-08-29,41500,41550,40000,40000,8569,42240.0,1056000.0
2016-08-30,40400,41200,40000,40300,5110,42557.0,1056000.0
2016-08-31,40400,40650,38100,38700,14563,40867.0,1056000.0
2016-09-01,38400,39250,38250,39000,5733,41184.0,1056000.0
2016-09-02,39150,40800,39150,40600,9353,42874.0,1056000.0
2016-09-05,40450,40800,39750,40200,4360,42451.0,1056000.0
2016-09-06,40200,40550,38950,39000,7493,41184.0,1056000.0
2016-09-07,39050,39650,38650,39100,5643,41290.0,1056000.0
2016-09-08,39800,39800,37250,37950,9345,40075.0,1056000.0
2016-09-09,37100,38950,37100,37450,5922,39547.0,1056000.0
2016-09-12,37500,37950,37000,37400,5513,39494.0,1056000.0
2016-09-13,37050,38200,37050,37650,2654,39758.0,1056000.0
2016-09-19,37700,38550,37700,38300,5123,40445.0,1056000.0
2016-09-20,38300,39750,37900,39600,12499,41818.0,1056000.0
2016-09-21,39200,40200,39200,39650,6153,41870.0,1056000.0
2016-09-22,40350,41400,40050,40100,10444,42346.0,1056000.0
2016-09-23,40000,40550,39550,39900,5907,42134.0,1056000.0
2016-09-26,39900,42000,38850,40800,21553,43085.0,1056000.0
2016-09-27,41800,42200,40700,41400,19896,43718.0,1056000.0
2016-09-28,41800,42100,41250,41600,6954,43930.0,1056000.0
2016-09-29,41050,41350,40400,41000,6789,43296.0,1056000.0
2016-09-30,41500,41500,39850,40400,5645,42662.0,1056000.0
2016-10-04,40600,41150,40050,40900,6229,43190.0,1056000.0
2016-10-05,41450,41450,41050,41200,5252,43507.0,1056000.0
2016-10-06,41650,41650,40350,41100,3385,43402.0,1056000.0
2016-10-07,41100,41100,40350,40700,3165,42979.0,1056000.0
2016-10-10,40700,41150,40000,40250,7788,42504.0,1056000.0
2016-10-11,40250,40900,40000,40500,2972,42768.0,1056000.0
2016-10-12,40500,41000,40000,40400,3520,42662.0,1056000.0
2016-10-13,40100,42000,39800,40700,27869,42979.0,1056000.0
2016-10-14,40750,42450,40450,42450,22893,44827.0,1056000.0
2016-10-17,42600,47800,42600,42800,72277,45197.0,1056000.0
2016-10-18,43650,43650,41850,42250,13332,44616.0,1056000.0
2016-10-19,41900,43100,41000,41000,10353,43296.0,1056000.0
2016-10-20,41050,42000,40550,40900,7137,43190.0,1056000.0
2016-10-21,40550,41500,40500,41000,4549,43296.0,1056000.0
2016-10-24,41000,41300,40150,40350,3694,42610.0,1056000.0
2016-10-25,40900,40900,38550,39600,7349,41818.0,1056000.0
2016-10-26,40500,40500,37100,38550,6421,40709.0,1056000.0
2016-10-27,38950,39450,38150,39450,3687,41659.0,1056000.0
2016-10-28,39450,39450,38600,39350,3878,41554.0,1056000.0
2016-10-31,39250,39350,37850,38550,7306,40709.0,1056000.0
2016-11-01,37500,39850,37500,39700,5241,41923.0,1056000.0
2016-11-02,39500,39500,37750,37750,9947,39864.0,1056000.0
2016-11-03,37750,38000,37400,37800,4905,39917.0,1056000.0
2016-11-04,37150,37900,37050,37750,4789,39864.0,1056000.0
2016-11-07,37850,38300,37700,38200,2815,40339.0,1056000.0
2016-11-08,38600,39200,37900,38250,1628,40392.0,1056000.0
2016-11-09,38250,39600,35300,35950,11952,37963.0,1056000.0
2016-11-10,37600,37800,36600,37800,2678,39917.0,1056000.0
2016-11-11,38200,38200,37450,38200,1433,40339.0,1056000.0
2016-11-14,38500,40550,38500,39900,14585,42134.0,1056000.0
2016-11-15,39850,39850,38800,39700,3864,41923.0,1056000.0
2016-11-16,39750,40500,39700,40150,3156,42398.0,1056000.0
2016-11-17,40600,40700,39900,40050,3071,42293.0,1056000.0
2016-11-18,39750,40300,39150,39650,4688,41870.0,1056000.0
2016-11-21,40300,40300,39200,39550,3797,41765.0,1056000.0
2016-11-22,40000,40200,39150,39950,2970,42187.0,1056000.0
2016-11-23,39950,40300,39350,40300,6264,42557.0,1056000.0
2016-11-24,40500,40500,39700,40200,7228,42451.0,1056000.0
2016-11-25,40900,41000,40150,40500,7187,42768.0,1056000.0
2016-11-28,41100,41200,40400,40900,3527,43190.0,1056000.0
2016-11-29,41400,42550,40950,41450,10513,43771.0,1056000.0
2016-11-30,41550,42450,41000,41950,4125,44299.0,1056000.0
2016-12-01,42500,42500,41250,41700,2051,44035.0,1056000.0
2016-12-02,42300,42300,40500,41500,2947,43824.0,1056000.0
2016-12-05,41650,41650,39400,39500,8961,41712.0,1056000.0
2016-12-06,39550,40800,39550,40200,4964,42451.0,1056000.0
2016-12-07,40400,40900,40300,40650,3335,42926.0,1056000.0
2016-12-08,41200,41200,40500,40750,1909,43032.0,1056000.0
2016-12-09,40750,41450,40750,41000,2385,43296.0,1056000.0
2016-12-12,41850,41850,40700,41300,2536,43613.0,1056000.0
2016-12-13,41450,41500,40700,41100,3522,43402.0,1056000.0
2016-12-14,41900,41900,40800,40950,1756,43243.0,1056000.0
2016-12-15,40200,41650,40200,41550,2898,43877.0,1056000.0
2016-12-16,41550,41550,40950,41450,1606,43771.0,1056000.0
2016-12-19,41450,41500,40700,41500,2147,43824.0,1056000.0
2016-12-20,41650,41750,41200,41550,2533,43877.0,1056000.0
2016-12-21,41550,41850,41250,41550,1542,43877.0,1056000.0
2016-12-22,41050,41500,40700,41200,1108,43507.0,1056000.0
2016-12-23,41200,41200,40250,40850,1557,43138.0,1056000.0
2016-12-26,41100,41100,40050,40350,2124,42610.0,1056000.0
2016-12-27,40200,41150,40150,40200,1027,42451.0,1056000.0
2016-12-28,40950,40950,40050,40200,1087,42451.0,1056000.0
2016-12-29,40400,40400,38950,39550,4529,41765.0,1056000.0
2017-01-02,40050,40050,39000,39500,2772,41712.0,1056000.0
2017-01-03,39800,40850,39500,40850,6902,43138.0,1056000.0
2017-01-04,41000,41300,40850,41150,2268,43454.0,1056000.0
2017-01-05,41400,41600,40600,41400,3479,43718.0,1056000.0
2017-01-06,41900,41900,41150,41450,188,43771.0,1056000.0
2017-01-09,42000,42000,40900,40900,1787,43190.0,1056000.0
2017-01-10,41450,41450,40250,40800,1100,43085.0,1056000.0
2017-01-11,41550,41550,40100,40450,1169,42715.0,1056000.0
2017-01-12,41350,41350,39800,40450,2589,42715.0,1056000.0
2017-01-13,41400,41400,40000,40150,1758,42398.0,1056000.0
2017-01-16,40950,40950,39600,40050,1209,42293.0,1056000.0
2017-01-17,39650,41000,39500,40100,4426,42346.0,1056000.0
2017-01-18,40100,40600,39550,39750,2447,41976.0,1056000.0
2017-01-19,40650,40650,39500,39900,1930,42134.0,1056000.0
2017-01-20,39900,51400,39450,44700,78556,47203.0,1056000.0
2017-01-23,47350,58100,46100,58100,291068,61354.0,1056000.0
2017-01-24,57000,57900,52800,55500,226930,58608.0,1056000.0
2017-01-25,54900,63300,47700,47700,311964,50371.0,1056000.0
2017-01-26,47700,48400,45300,47000,89117,49632.0,1056000.0
2017-01-31,47550,55700,46600,49000,203820,51744.0,1056000.0
2017-02-01,49350,50900,48500,49150,51116,51902.0,1056000.0
2017-02-02,50800,58000,48050,49600,240236,52378.0,1056000.0
2017-02-03,49550,54400,49200,53400,133341,56390.0,1056000.0
2017-02-06,54200,56700,53100,54000,80315,57024.0,1056000.0
2017-02-07,54300,55200,52000,52500,38203,55440.0,1056000.0
2017-02-08,52300,54400,49100,49300,57884,52061.0,1056000.0
2017-02-09,49600,49700,47550,48150,31330,50846.0,1056000.0
2017-02-10,48850,49450,46500,48150,32577,50846.0,1056000.0
2017-02-13,47800,49450,47500,47900,19775,50582.0,1056000.0
2017-02-14,48000,51600,47650,49900,45316,52694.0,1056000.0
2017-02-15,50300,50300,48300,49400,31488,52166.0,1056000.0
2017-02-16,49500,51100,48500,48850,21139,51586.0,1056000.0
2017-02-17,48900,50700,48900,49150,14483,51902.0,1056000.0
2017-02-20,49700,50000,47800,48700,14521,51427.0,1056000.0
2017-02-21,48950,49150,47800,47900,12018,50582.0,1056000.0
2017-02-22,48050,49350,47300,48500,13317,51216.0,1056000.0
2017-02-23,48500,48900,47200,47300,13721,49949.0,1056000.0
2017-02-24,47300,47650,46150,47250,14172,49896.0,1056000.0
2017-02-27,47200,47250,46200,46350,8696,48946.0,1056000.0
2017-02-28,46700,46750,45650,46100,7254,48682.0,1056000.0
2017-03-02,46050,46500,44500,46150,8673,48734.0,1056000.0
2017-03-03,46450,48700,46150,47450,26815,50107.0,1056000.0
2017-03-06,47450,48000,46200,46350,10080,48946.0,1056000.0
2017-03-07,46550,47050,45800,46650,5847,49262.0,1056000.0
2017-03-08,46600,46600,45450,45650,7170,48206.0,1056000.0
2017-03-09,46050,46550,45600,45600,8041,48154.0,1056000.0
2017-03-10,45450,46400,44800,45700,10408,48259.0,1056000.0
2017-03-13,46200,49250,45250,48450,27874,51163.0,1056000.0
2017-03-14,48750,49300,47300,47700,10371,50371.0,1056000.0
2017-03-15,47050,48500,46900,46900,6599,49526.0,1056000.0
2017-03-16,46600,47500,46500,47200,8341,49843.0,1056000.0
2017-03-17,47400,47400,46150,46550,10942,49157.0,1056000.0
2017-03-20,46150,46550,44900,44950,15069,47467.0,1056000.0
2017-03-21,44950,45800,43900,45400,14720,47942.0,1056000.0
2017-03-22,45550,45650,44650,44700,5865,47203.0,1056000.0
2017-03-23,44950,45400,44150,44350,7605,46834.0,1056000.0
2017-03-24,44400,44750,44100,44700,5025,47203.0,1056000.0
2017-03-27,44850,46400,43000,44700,9281,47203.0,1056000.0
2017-03-28,45250,46300,45050,45200,10923,47731.0,1056000.0
2017-03-29,45450,45750,44400,45000,5002,47520.0,1056000.0
2017-03-30,45000,45950,44850,45600,3924,48154.0,1056000.0
2017-03-31,45350,46300,44500,44950,8075,47467.0,1056000.0
2017-04-03,45650,45650,44400,44500,8149,46992.0,1056000.0
2017-04-04,44950,45200,44150,44600,6890,47098.0,1056000.0
2017-04-05,44400,44950,44100,44700,9701,47203.0,1056000.0
2017-04-06,44700,45150,43900,44500,10429,46992.0,1056000.0
2017-04-07,44500,44500,43900,44150,4860,46622.0,1056000.0
2017-04-10,44150,44150,42600,42900,9995,45302.0,1056000.0
2017-04-11,44600,49500,44400,47300,100692,49949.0,1056000.0
2017-04-12,47000,47200,45800,46000,20589,48576.0,1056000.0
2017-04-13,46000,46600,44600,45300,16889,47837.0,1056000.0
2017-04-14,45500,45800,44250,44300,9947,46781.0,1056000.0
2017-04-17,44600,45800,44500,45400,8189,47942.0,1056000.0
2017-04-18,46200,46200,45000,45600,5058,48154.0,1056000.0
2017-04-19,45900,45900,44850,45150,6117,47678.0,1056000.0
2017-04-20,45400,52500,45050,48250,117619,50952.0,1056000.0
2017-04-21,47500,48000,45900,46400,26127,48998.0,1056000.0
2017-04-24,46100,47200,45650,45650,11343,48206.0,1056000.0
2017-04-25,46700,47350,45750,47200,14436,49843.0,1056000.0
2017-04-26,47500,48450,47000,47700,13423,50371.0,1056000.0
2017-04-27,47700,47750,46700,47400,7046,50054.0,1056000.0
2017-04-28,47000,48150,46950,47400,8455,50054.0,1056000.0
2017-05-02,47550,48900,47550,48000,8816,50688.0,1056000.0
2017-05-04,48000,48700,47600,48250,6895,50952.0,1056000.0
2017-05-08,48800,48800,47550,48150,8354,50846.0,1056000.0
2017-05-10,47700,49400,47500,48700,12671,51427.0,1056000.0
2017-05-11,49250,50900,48650,48650,22496,51374.0,1056000.0
2017-05-12,48800,49800,48150,48600,8084,51322.0,1056000.0
2017-05-15,48600,49900,47400,48050,11615,50741.0,1056000.0
2017-05-16,48050,48050,46200,46400,13264,48998.0,1056000.0
2017-05-17,46450,47200,46100,46600,4340,49210.0,1056000.0
2017-05-18,46600,46850,45400,45800,7756,48365.0,1056000.0
2017-05-19,45850,47100,45650,47000,3136,49632.0,1056000.0
2017-05-22,46900,47300,46300,47000,2827,49632.0,1056000.0
2017-05-23,47800,47800,46300,46500,8555,49104.0,1056000.0
2017-05-24,47000,47000,46100,46800,5810,49421.0,1056000.0
2017-05-25,47050,48600,46400,48200,26841,50899.0,1056000.0
2017-05-26,47400,47800,46600,47300,10028,49949.0,1056000.0
2017-05-29,47300,47950,46700,46700,6358,49315.0,1056000.0
2017-05-30,47000,47100,46300,46800,6409,49421.0,1056000.0
2017-05-31,46900,47100,46000,46100,9330,48682.0,1056000.0
2017-06-01,46200,46350,45300,45900,9654,48470.0,1056000.0
2017-06-02,45900,46500,45100,45250,9566,47784.0,1056000.0
2017-06-05,45250,46900,45250,46300,10444,48893.0,1056000.0
2017-06-07,46500,46700,45750,46050,3909,48629.0,1056000.0
2017-06-08,46550,46550,45600,45600,3439,48154.0,1056000.0
2017-06-09,46300,46300,45550,45800,2061,48365.0,1056000.0
2017-06-12,45900,46250,45100,45300,4224,47837.0,1056000.0
2017-06-13,45300,45750,44750,44900,7175,47414.0,1056000.0
2017-06-14,45150,45700,44850,45100,2161,47626.0,1056000.0
2017-06-15,45000,45450,44700,44950,2426,47467.0,1056000.0
2017-06-16,44750,45350,44700,45000,2673,47520.0,1056000.0
2017-06-19,45500,45550,44650,44700,2933,47203.0,1056000.0
2017-06-20,45000,45000,43500,44000,5985,46464.0,1056000.0
2017-06-21,44000,44050,43000,43950,6928,46411.0,1056000.0
2017-06-22,43950,44200,43600,43700,1938,46147.0,1056000.0
2017-06-23,44150,44150,43500,43550,2550,45989.0,1056000.0
2017-06-26,44900,44900,43550,43950,3796,46411.0,1056000.0
2017-06-27,44500,44500,43300,43400,3572,45830.0,1056000.0
2017-06-28,43500,43500,42900,43000,4132,45408.0,1056000.0
2017-06-29,43350,44000,42650,43550,3450,45989.0,1056000.0
2017-06-30,43500,43950,43000,43600,1404,46042.0,1056000.0
2017-07-03,43600,43950,43400,43500,758,45936.0,1056000.0
2017-07-04,43450,43600,43050,43500,3260,45936.0,1056000.0
2017-07-05,44200,44200,43300,43700,1640,46147.0,1056000.0
2017-07-06,43300,43800,43300,43500,2626,45936.0,1056000.0
2017-07-07,43500,44400,43300,43850,2368,46306.0,1056000.0
2017-07-10,43850,44150,43200,43500,4921,45936.0,1056000.0
2017-07-11,43500,43750,42950,43400,6073,45830.0,1056000.0
2017-07-12,43400,43700,43100,43100,3191,45514.0,1056000.0
2017-07-13,42850,43450,42850,43300,2728,45725.0,1056000.0
2017-07-14,43600,43600,43000,43350,2003,45778.0,1056000.0
2017-07-17,43350,45150,43200,45050,6874,47573.0,1056000.0
2017-07-18,44700,44700,43500,44150,3882,46622.0,1056000.0
2017-07-19,43800,44250,43800,44200,457,46675.0,1056000.0
2017-07-20,44000,44800,43750,44550,4214,47045.0,1056000.0
2017-07-21,44300,45050,42700,44300,4259,46781.0,1056000.0
2017-07-24,44800,44800,43500,43850,2734,46306.0,1056000.0
2017-07-25,43850,43900,43300,43850,3152,46306.0,1056000.0
2017-07-26,43400,44300,43250,43750,2167,46200.0,1056000.0
2017-07-27,43750,44550,43250,44150,7304,46622.0,1056000.0
2017-07-28,44150,44400,43800,44150,4274,46622.0,1056000.0
2017-07-31,43850,43900,42950,43250,4574,45672.0,1056000.0
2017-08-01,43150,44250,43150,44150,2953,46622.0,1056000.0
2017-08-02,43900,44900,43900,44300,894,46781.0,1056000.0
2017-08-03,44400,44400,43200,44250,3786,46728.0,1056000.0
2017-08-04,44250,46250,43850,45250,18440,47784.0,1056000.0
2017-08-07,45200,45200,44200,44550,5439,47045.0,1056000.0
2017-08-08,44650,44850,43850,44100,5002,46570.0,1056000.0
2017-08-09,43950,45000,43750,44050,2470,46517.0,1056000.0
2017-08-10,44050,44450,42950,43250,3081,45672.0,1056000.0
2017-08-11,42950,43700,42250,42250,4025,44616.0,1056000.0
2017-08-14,42250,42800,40650,40650,6543,42926.0,1056000.0
2017-08-16,39900,40950,39900,40700,5153,42979.0,1056000.0
2017-08-17,41000,41350,40400,41000,1702,43296.0,1056000.0
2017-08-18,41200,41900,40500,41600,1420,43930.0,1056000.0
2017-08-21,42050,42050,41000,41100,1344,43402.0,1056000.0
2017-08-22,41000,41700,40850,41050,1385,43349.0,1056000.0
2017-08-23,41000,41850,39900,40000,6308,42240.0,1056000.0
2017-08-24,40550,40950,39700,40800,3243,43085.0,1056000.0
2017-08-25,41500,41500,40550,40650,849,42926.0,1056000.0
2017-08-28,40900,41800,40500,40800,1672,43085.0,1056000.0
2017-08-29,41400,41400,40100,40400,1521,42662.0,1056000.0
2017-08-30,41050,41700,40250,41450,2746,43771.0,1056000.0
2017-08-31,41700,41700,40550,41050,3632,43349.0,1056000.0
2017-09-01,41050,42050,40850,41050,1755,43349.0,1056000.0
2017-09-04,40800,40800,38500,40200,3704,42451.0,1056000.0
2017-09-05,40800,40800,39150,39950,2157,42187.0,1056000.0
2017-09-06,39200,39950,38900,39100,3455,41290.0,1056000.0
2017-09-07,39650,39650,38900,39000,2328,41184.0,1056000.0
2017-09-08,38300,39650,38300,38950,2485,41131.0,1056000.0
2017-09-11,38950,39100,38400,38450,1715,40603.0,1056000.0
2017-09-12,38950,38950,37900,37950,3758,40075.0,1056000.0
2017-09-13,37900,38400,37150,37150,3219,39230.0,1056000.0
2017-09-14,37000,38200,37000,37200,718,39283.0,1056000.0
2017-09-15,36800,37250,36400,37100,1650,39178.0,1056000.0
2017-09-18,36600,37350,35850,36000,3805,38016.0,1056000.0
2017-09-19,36400,36400,35800,36000,1641,38016.0,1056000.0
2017-09-20,36450,36450,35650,35900,2220,37910.0,1056000.0
2017-09-21,36300,36300,35000,35250,2100,37224.0,1056000.0
2017-09-22,35250,35250,33300,34150,3952,36062.0,1056000.0
2017-09-25,33350,34450,33000,33900,3783,35798.0,1056000.0
2017-09-26,32550,34300,32550,33550,1845,35429.0,1056000.0
2017-09-27,33350,34000,33250,33750,832,35640.0,1056000.0
2017-09-28,33950,34800,33350,34350,1098,36274.0,1056000.0
2017-09-29,34200,36200,34200,35950,4930,37963.0,1056000.0
2017-10-10,36350,36500,36050,36200,2799,38227.0,1056000.0
2017-10-11,36200,36550,35850,36100,1407,38122.0,1056000.0
2017-10-12,36100,36150,35700,36000,615,38016.0,1056000.0
2017-10-13,35500,36350,34700,34700,1867,36643.0,1056000.0
2017-10-16,35300,35300,34500,34850,647,36802.0,1056000.0
2017-10-17,34400,37200,33100,34800,3348,36749.0,1056000.0
2017-10-18,34500,35000,33900,34800,2036,36749.0,1056000.0
2017-10-19,35100,35100,34400,34800,399,36749.0,1056000.0
2017-10-20,34800,34800,33700,33950,2524,35851.0,1056000.0
2017-10-23,33550,34200,33150,33850,1334,35746.0,1056000.0
2017-10-24,33500,34700,33500,34200,983,36115.0,1056000.0
2017-10-25,34400,34600,34000,34550,1056,36485.0,1056000.0
2017-10-26,34200,35600,34200,35150,2770,37118.0,1056000.0
2017-10-27,35500,35600,34300,35050,940,37013.0,1056000.0
2017-10-30,35900,35900,33000,34800,1046,36749.0,1056000.0
2017-10-31,34800,35350,34150,35350,1224,37330.0,1056000.0
2017-11-01,35400,35600,34700,35000,549,36960.0,1056000.0
2017-11-02,35400,35450,34100,34300,584,36221.0,1056000.0
2017-11-03,34300,34850,34250,34250,442,36168.0,1056000.0
2017-11-06,34200,34250,33750,33800,825,35693.0,1056000.0
2017-11-07,33700,33800,33600,33600,808,35482.0,1056000.0
2017-11-08,33600,34300,33500,33800,1315,35693.0,1056000.0
2017-11-09,33650,34100,33350,33600,684,35482.0,1056000.0
2017-11-10,35200,35600,33950,34600,4322,36538.0,1056000.0
2017-11-13,34250,34950,34250,34250,1461,36168.0,1056000.0
2017-11-14,34800,34800,33850,34250,1592,36168.0,1056000.0
2017-11-15,33850,34050,32550,33150,5662,35006.0,1056000.0
2017-11-16,32400,32950,32400,32500,2867,34320.0,1056000.0
2017-11-17,32500,33850,32300,33450,2241,35323.0,1056000.0
2017-11-20,33450,34050,33250,33900,1545,35798.0,1056000.0
2017-11-21,33200,33900,33100,33550,2101,35429.0,1056000.0
2017-11-22,33600,33800,33000,33550,342,35429.0,1056000.0
2017-11-23,33700,33850,33100,33850,865,35746.0,1056000.0
2017-11-24,33700,34000,32900,33500,1625,35376.0,1056000.0
2017-11-27,33750,33750,32750,33300,1797,35165.0,1056000.0
2017-11-28,32800,33500,32700,33150,1268,35006.0,1056000.0
2017-11-29,32850,33300,32800,33200,1580,35059.0,1056000.0
2017-11-30,33400,33400,32450,32900,1245,34742.0,1056000.0
2017-12-01,33150,33150,32650,33000,1214,34848.0,1056000.0
2017-12-04,33000,33100,32200,32550,2638,34373.0,1056000.0
2017-12-05,32200,32750,31950,32650,2834,34478.0,1056000.0
2017-12-06,32900,33400,32450,32750,2023,34584.0,1056000.0
2017-12-07,32650,32850,31800,31900,3172,33686.0,1056000.0
2017-12-08,31900,31900,31000,31000,4195,32736.0,1056000.0
2017-12-11,31000,31400,29700,29850,5887,31522.0,1056000.0
2017-12-12,30400,31300,29950,31150,5445,32894.0,1056000.0
2017-12-13,31350,31350,30650,31150,1882,32894.0,1056000.0
2017-12-14,31150,31150,30550,30950,1629,32683.0,1056000.0
2017-12-15,31300,31300,30650,31000,1184,32736.0,1056000.0
2017-12-18,31000,31000,30600,30900,1142,32630.0,1056000.0
2017-12-19,30650,30750,29950,30600,2610,32314.0,1056000.0
2017-12-20,30200,30700,29900,30050,1473,31733.0,1056000.0
2017-12-21,30100,30100,29100,29650,2724,31310.0,1056000.0
2017-12-22,29600,29800,29000,29550,725,31205.0,1056000.0
2017-12-26,29300,29700,29000,29000,3052,30624.0,1056000.0
2017-12-27,30000,30000,29100,29100,733,30730.0,1056000.0
2017-12-28,28850,29950,28850,29600,1334,31258.0,1056000.0
2018-01-02,29500,30000,29450,29900,835,31574.0,1056000.0
2018-01-03,29900,31950,29900,31850,4195,33634.0,1056000.0
2018-01-04,31850,34300,31500,32500,7425,34320.0,1056000.0
2018-01-05,32500,32950,30500,32300,4074,34109.0,1056000.0
2018-01-08,32600,33100,32050,32900,3019,34742.0,1056000.0
2018-01-09,32900,33100,32250,32900,1635,34742.0,1056000.0
2018-01-10,32600,33700,32600,33150,2766,35006.0,1056000.0
2018-01-11,33600,33600,32900,33100,2044,34954.0,1056000.0
2018-01-12,33100,33100,32000,32850,1970,34690.0,1056000.0
2018-01-15,32800,32800,31300,31300,1750,33053.0,1056000.0
2018-01-16,31100,32800,31100,31750,1808,33528.0,1056000.0
2018-01-17,31800,32600,31100,31300,1532,33053.0,1056000.0
