LG디스플레이(034220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-16,27800,28000,27200,27450,4249714,9822041.0,357815700.0
2013-01-17,27950,28550,27900,28400,3504314,10161966.0,357815700.0
2013-01-18,28550,28850,28400,28800,2005669,10305092.0,357815700.0
2013-01-21,28700,28700,28100,28500,2092494,10197747.0,357815700.0
2013-01-22,28450,29450,28400,29300,3620237,10484000.0,357815700.0
2013-01-23,29300,29500,28850,28900,1870969,10340874.0,357815700.0
2013-01-24,28500,28650,28000,28550,3512581,10215638.0,357815700.0
2013-01-25,28650,28700,27600,27850,2915297,9965167.0,357815700.0
2013-01-28,27700,28200,27500,28000,2055247,10018840.0,357815700.0
2013-01-29,28350,28950,28200,28750,2589912,10287201.0,357815700.0
2013-01-30,28950,29250,28600,28850,1909425,10322983.0,357815700.0
2013-01-31,28800,29300,28550,29300,2171576,10484000.0,357815700.0
2013-02-01,29300,29400,28450,28600,2236141,10233529.0,357815700.0
2013-02-04,28850,28950,27850,28150,1700109,10072512.0,357815700.0
2013-02-05,27800,28150,27500,27650,1800759,9893604.0,357815700.0
2013-02-06,28000,28750,27850,28550,2157348,10215638.0,357815700.0
2013-02-07,28700,29350,28350,28700,2120804,10269311.0,357815700.0
2013-02-08,28600,29300,28200,29100,2094967,10412437.0,357815700.0
2013-02-12,29100,29550,28800,29150,1621096,10430328.0,357815700.0
2013-02-13,29500,29750,29250,29500,1979422,10555563.0,357815700.0
2013-02-14,29550,29600,29300,29350,1127528,10501891.0,357815700.0
2013-02-15,29550,29950,29300,29400,1682028,10519782.0,357815700.0
2013-02-18,29550,29550,28800,29200,1787331,10448218.0,357815700.0
2013-02-19,29100,29600,29100,29350,1064184,10501891.0,357815700.0
2013-02-20,29750,30950,29750,30850,4804839,11038614.0,357815700.0
2013-02-21,30650,31400,30450,31050,2579577,11110177.0,357815700.0
2013-02-22,30900,31000,30400,30800,2230555,11020724.0,357815700.0
2013-02-25,31000,31100,30600,30850,1243561,11038614.0,357815700.0
2013-02-26,30500,31000,30250,30900,1480282,11056505.0,357815700.0
2013-02-27,30950,31150,30700,30950,1486580,11074396.0,357815700.0
2013-02-28,31250,31350,30350,30550,2658027,10931270.0,357815700.0
2013-03-04,30600,30600,29850,30000,2295279,10734471.0,357815700.0
2013-03-05,30300,30500,29900,29900,2248783,10698689.0,357815700.0
2013-03-06,30400,31100,30350,31000,2996860,11092287.0,357815700.0
2013-03-07,31300,32700,31200,31500,5382129,11271195.0,357815700.0
2013-03-08,31700,32050,31350,31600,2427914,11306976.0,357815700.0
2013-03-11,31400,32400,31400,32200,2809004,11521666.0,357815700.0
2013-03-12,32200,32350,32000,32000,1379323,11450102.0,357815700.0
2013-03-13,32000,32650,31950,32300,1883440,11557447.0,357815700.0
2013-03-14,32500,33150,32300,33050,2570399,11825809.0,357815700.0
2013-03-15,33050,33100,32250,32250,2036900,11539556.0,357815700.0
2013-03-18,31950,32400,31850,31950,1559381,11432212.0,357815700.0
2013-03-19,32150,32550,32100,32450,1698367,11611119.0,357815700.0
2013-03-20,32450,32450,31150,31200,2181637,11163850.0,357815700.0
2013-03-21,31500,31700,31200,31250,1193126,11181741.0,357815700.0
2013-03-22,31250,31850,31200,31450,1006134,11253304.0,357815700.0
2013-03-25,31950,32000,31250,31600,1230182,11306976.0,357815700.0
2013-03-26,31600,32250,31550,32000,1375666,11450102.0,357815700.0
2013-03-27,32400,32550,32100,32250,1259894,11539556.0,357815700.0
2013-03-28,32550,32650,32000,32300,1169707,11557447.0,357815700.0
2013-03-29,32450,32450,31700,31900,1644264,11414321.0,357815700.0
2013-04-01,32100,32100,31700,31800,887718,11378539.0,357815700.0
2013-04-02,31650,32200,31450,31650,1092798,11324867.0,357815700.0
2013-04-03,31650,31950,31000,31150,1891985,11145959.0,357815700.0
2013-04-04,31100,31350,30100,30650,1869123,10967051.0,357815700.0
2013-04-05,30700,30900,29950,30350,1641698,10859706.0,357815700.0
2013-04-08,30500,30750,29950,30000,1313888,10734471.0,357815700.0
2013-04-09,29900,30350,29100,29650,2010524,10609236.0,357815700.0
2013-04-10,30250,31100,30050,30850,2015844,11038614.0,357815700.0
2013-04-11,31400,32100,31350,31950,2583557,11432212.0,357815700.0
2013-04-12,32400,32400,31600,31750,2322415,11360648.0,357815700.0
2013-04-15,31500,31850,30900,31550,1422697,11289085.0,357815700.0
2013-04-16,31050,31800,30550,31300,2974623,11199631.0,357815700.0
2013-04-17,31700,31750,31100,31300,1358903,11199631.0,357815700.0
2013-04-18,30600,30600,29650,29800,4081086,10662908.0,357815700.0
2013-04-19,29550,30150,29300,29800,2135703,10662908.0,357815700.0
2013-04-22,29800,30500,29750,30450,1792983,10895488.0,357815700.0
2013-04-23,30900,30900,29900,30100,2170736,10770253.0,357815700.0
2013-04-24,30350,30450,29800,30200,2121483,10806034.0,357815700.0
2013-04-25,30350,30600,30050,30300,1354726,10841816.0,357815700.0
2013-04-26,30650,31100,30450,30550,1744464,10931270.0,357815700.0
2013-04-29,30450,30500,29900,30050,1198202,10752362.0,357815700.0
2013-04-30,30300,30400,29700,29950,2299580,10716580.0,357815700.0
2013-05-02,29950,29950,29150,29250,1806960,10466109.0,357815700.0
2013-05-03,29600,29650,29200,29450,1298864,10537672.0,357815700.0
2013-05-06,29850,29900,29200,29350,1277923,10501891.0,357815700.0
2013-05-07,29300,29450,28800,29100,1781589,10412437.0,357815700.0
2013-05-08,29100,29100,28650,28750,1933723,10287201.0,357815700.0
2013-05-09,29100,29500,29050,29300,1920940,10484000.0,357815700.0
2013-05-10,29500,29650,29000,29100,1750676,10412437.0,357815700.0
2013-05-13,29000,29550,28900,29500,1022833,10555563.0,357815700.0
2013-05-14,29500,30450,29500,30350,2833441,10859706.0,357815700.0
2013-05-15,30400,30500,30050,30150,1385341,10788143.0,357815700.0
2013-05-16,30350,31100,30100,30900,2348702,11056505.0,357815700.0
2013-05-20,31000,31200,30500,30600,1278440,10949160.0,357815700.0
2013-05-21,30550,30650,29650,29950,2906770,10716580.0,357815700.0
2013-05-22,29950,30100,29350,29500,2644903,10555563.0,357815700.0
2013-05-23,29250,30100,29250,29500,1703257,10555563.0,357815700.0
2013-05-24,29800,29800,29050,29350,1182515,10501891.0,357815700.0
2013-05-27,29250,29650,29200,29500,942784,10555563.0,357815700.0
2013-05-28,29400,30100,29300,29900,1787872,10698689.0,357815700.0
2013-05-29,30150,31300,30150,31050,4575270,11110177.0,357815700.0
2013-05-30,31000,31950,31000,31550,3884449,11289085.0,357815700.0
2013-05-31,31650,32000,31300,31450,2240661,11253304.0,357815700.0
2013-06-03,31300,32300,31300,31950,2471137,11432212.0,357815700.0
2013-06-04,32150,32200,31600,31900,1787034,11414321.0,357815700.0
2013-06-05,31600,31900,30950,31150,1856731,11145959.0,357815700.0
2013-06-07,31200,31400,30200,30550,2699201,10931270.0,357815700.0
2013-06-10,30800,31800,30750,31550,1999812,11289085.0,357815700.0
2013-06-11,31650,32000,31300,31500,1937455,11271195.0,357815700.0
2013-06-12,31300,31350,30700,31050,1866765,11110177.0,357815700.0
2013-06-13,30850,31500,30550,30850,1815094,11038614.0,357815700.0
2013-06-14,31400,31400,30600,30850,1304606,11038614.0,357815700.0
2013-06-17,30700,30900,29550,29850,2184162,10680799.0,357815700.0
2013-06-18,30100,30200,29250,30050,1854328,10752362.0,357815700.0
2013-06-19,30350,30350,29550,29700,1305302,10627126.0,357815700.0
2013-06-20,29300,29300,28300,28450,2897513,10179857.0,357815700.0
2013-06-21,27150,27750,26750,27650,4262998,9893604.0,357815700.0
2013-06-24,27800,27850,26450,26450,1999152,9464225.0,357815700.0
2013-06-25,26200,26800,25600,25950,2870248,9285317.0,357815700.0
2013-06-26,26350,26750,26250,26450,1966502,9464225.0,357815700.0
2013-06-27,26950,27750,26900,27350,2921649,9786259.0,357815700.0
2013-06-28,27700,28050,27350,27450,2221214,9822041.0,357815700.0
2013-07-01,26850,27650,26700,27550,1768124,9857823.0,357815700.0
2013-07-02,27200,28450,26900,27050,2434505,9678915.0,357815700.0
2013-07-03,27150,27600,26500,26650,2100461,9535788.0,357815700.0
2013-07-04,26650,27050,25800,26900,2108641,9625242.0,357815700.0
2013-07-05,27350,27350,26000,26400,2743120,9446334.0,357815700.0
2013-07-08,26400,26600,25600,26550,1901675,9500007.0,357815700.0
2013-07-09,26550,27800,26400,27600,2955959,9875713.0,357815700.0
2013-07-10,27500,28200,27250,27700,2023518,9911495.0,357815700.0
2013-07-11,27900,28600,27850,28600,1616134,10233529.0,357815700.0
2013-07-12,28600,28700,28050,28400,1111474,10161966.0,357815700.0
2013-07-15,28200,28200,27400,28100,1686273,10054621.0,357815700.0
2013-07-16,28100,28100,27450,27650,1118405,9893604.0,357815700.0
2013-07-17,27800,27850,27200,27800,1521429,9947276.0,357815700.0
2013-07-18,27550,27750,26900,26950,3108009,9643133.0,357815700.0
2013-07-19,27600,27650,26500,26600,4320958,9517898.0,357815700.0
2013-07-22,26700,27150,26700,27000,1989227,9661024.0,357815700.0
2013-07-23,27000,27700,26900,27500,2726346,9839932.0,357815700.0
2013-07-24,27850,28350,27600,28150,2739515,10072512.0,357815700.0
2013-07-25,28050,28550,28000,28400,1750449,10161966.0,357815700.0
2013-07-26,28200,28250,27850,28050,1114692,10036730.0,357815700.0
2013-07-29,27950,28350,27650,28000,1112536,10018840.0,357815700.0
2013-07-30,28000,28100,27700,28050,817769,10036730.0,357815700.0
2013-07-31,27950,28200,27750,27850,808952,9965167.0,357815700.0
2013-08-01,27800,28300,27550,28200,991115,10090403.0,357815700.0
2013-08-02,28550,28650,28150,28250,748692,10108294.0,357815700.0
2013-08-05,28200,28500,28000,28350,851958,10144075.0,357815700.0
2013-08-06,28350,29250,28350,28950,2732619,10358765.0,357815700.0
2013-08-07,28800,29200,28600,28900,1573303,10340874.0,357815700.0
2013-08-08,28900,29100,28300,28650,1269555,10251420.0,357815700.0
2013-08-09,28500,28650,28250,28550,868889,10215638.0,357815700.0
2013-08-12,28250,28550,28050,28300,939234,10126184.0,357815700.0
2013-08-13,28450,28950,28400,28750,1196774,10287201.0,357815700.0
2013-08-14,29000,29600,28850,29050,1505814,10394546.0,357815700.0
2013-08-16,28600,29250,28550,29050,1304990,10394546.0,357815700.0
2013-08-19,29200,29550,29050,29150,788333,10430328.0,357815700.0
2013-08-20,28900,29500,28650,28800,1418034,10305092.0,357815700.0
2013-08-21,28950,29000,28550,28550,1115006,10215638.0,357815700.0
2013-08-22,28150,28600,27900,28200,1185604,10090403.0,357815700.0
2013-08-23,28450,29150,28300,28800,1235313,10305092.0,357815700.0
2013-08-26,29000,29800,28850,29650,1729974,10609236.0,357815700.0
2013-08-27,29600,30100,29450,29450,1488679,10537672.0,357815700.0
2013-08-28,28850,29500,28800,29350,1291863,10501891.0,357815700.0
2013-08-29,29600,29750,29350,29600,1034971,10591345.0,357815700.0
2013-08-30,29750,29950,29000,29300,1253042,10484000.0,357815700.0
2013-09-02,29300,29850,29100,29300,1297003,10484000.0,357815700.0
2013-09-03,29550,29600,28900,29150,1400761,10430328.0,357815700.0
2013-09-04,29150,29150,28450,28850,1751589,10322983.0,357815700.0
2013-09-05,28850,28900,28200,28350,2700000,10144075.0,357815700.0
2013-09-06,28500,28700,28200,28400,1483146,10161966.0,357815700.0
2013-09-09,28550,29150,28500,29150,1640571,10430328.0,357815700.0
2013-09-10,29200,29600,29000,29400,1697681,10519782.0,357815700.0
2013-09-11,29350,29350,28300,28500,3773069,10197747.0,357815700.0
2013-09-12,28150,28250,27100,27300,7486465,9768369.0,357815700.0
2013-09-13,27400,27750,27200,27350,3148819,9786259.0,357815700.0
2013-09-16,27550,27650,27100,27150,2524914,9714696.0,357815700.0
2013-09-17,26950,27050,26650,26800,3277048,9589461.0,357815700.0
2013-09-23,27000,27250,26700,26850,2538875,9607352.0,357815700.0
2013-09-24,27550,27750,27200,27450,3556537,9822041.0,357815700.0
2013-09-25,27400,27550,26650,26800,3306836,9589461.0,357815700.0
2013-09-26,26800,27000,26650,26800,1946929,9589461.0,357815700.0
2013-09-27,27000,27150,26700,26750,2099332,9571570.0,357815700.0
2013-09-30,26700,26750,25950,25950,4152907,9285317.0,357815700.0
2013-10-01,25750,26250,25700,25850,2330183,9249536.0,357815700.0
2013-10-02,26150,26250,25000,25200,5484057,9016956.0,357815700.0
2013-10-04,25100,25150,23950,24150,5749757,8641249.0,357815700.0
2013-10-07,24150,24550,23700,23900,4950915,8551795.0,357815700.0
2013-10-08,24000,24350,23750,24200,3184664,8659140.0,357815700.0
2013-10-10,24050,24750,24050,24250,3184092,8677031.0,357815700.0
2013-10-11,24650,24700,24200,24300,2637889,8694922.0,357815700.0
2013-10-14,24450,25150,24350,24900,4501283,8909611.0,357815700.0
2013-10-15,24950,25200,24300,24450,3856807,8748594.0,357815700.0
2013-10-16,24450,24650,24050,24250,2012492,8677031.0,357815700.0
2013-10-17,24550,24600,24150,24300,2058282,8694922.0,357815700.0
2013-10-18,24700,25300,24650,24950,3590199,8927502.0,357815700.0
2013-10-21,25150,25250,24600,24750,1873706,8855939.0,357815700.0
2013-10-22,24950,25300,24800,24900,2286858,8909611.0,357815700.0
2013-10-23,25250,25600,25000,25200,3928268,9016956.0,357815700.0
2013-10-24,25250,25300,24750,24950,1980798,8927502.0,357815700.0
2013-10-25,25050,25100,24300,24350,2415652,8712812.0,357815700.0
2013-10-28,24350,24600,24250,24450,983700,8748594.0,357815700.0
2013-10-29,24500,24550,24150,24350,1442468,8712812.0,357815700.0
2013-10-30,24450,24700,24300,24700,1498818,8838048.0,357815700.0
2013-10-31,24550,25300,24500,24950,2417051,8927502.0,357815700.0
2013-11-01,25250,25300,24950,25050,1404733,8963283.0,357815700.0
2013-11-04,25200,25400,24900,25050,1362658,8963283.0,357815700.0
2013-11-05,25150,25200,24500,24500,1359712,8766485.0,357815700.0
2013-11-06,24650,24700,24150,24200,1822094,8659140.0,357815700.0
2013-11-07,24250,24350,23750,23750,1635335,8498123.0,357815700.0
2013-11-08,23450,23650,22650,22800,4345573,8158198.0,357815700.0
2013-11-11,22850,22950,21800,22300,2925776,7979290.0,357815700.0
2013-11-12,22450,23300,22400,23150,2576309,8283433.0,357815700.0
2013-11-13,23250,23500,22650,22700,1425048,8122416.0,357815700.0
2013-11-14,22750,23500,22750,23200,1730302,8301324.0,357815700.0
2013-11-15,23500,23650,23400,23450,1196910,8390778.0,357815700.0
2013-11-18,23550,23600,23000,23250,1066717,8319215.0,357815700.0
2013-11-19,23100,23250,22850,23100,1418297,8265543.0,357815700.0
2013-11-20,22950,23300,22850,23100,810765,8265543.0,357815700.0
2013-11-21,23250,23350,22800,22850,1078352,8176089.0,357815700.0
2013-11-22,23100,23500,23000,23400,1541476,8372887.0,357815700.0
2013-11-25,23650,23950,23600,23700,1342083,8480232.0,357815700.0
2013-11-26,23650,23850,23350,23850,999406,8533904.0,357815700.0
2013-11-27,23850,24000,23600,23800,1009023,8516014.0,357815700.0
2013-11-28,24000,24900,23900,24650,2737812,8820157.0,357815700.0
2013-11-29,24700,24800,24350,24400,1080425,8730703.0,357815700.0
2013-12-02,24550,24750,24150,24400,991074,8730703.0,357815700.0
2013-12-03,24200,24300,23550,23850,1405213,8533904.0,357815700.0
2013-12-04,23600,23750,23250,23300,1243311,8337106.0,357815700.0
2013-12-05,23400,23850,23300,23400,1020928,8372887.0,357815700.0
2013-12-06,23600,24850,23550,24550,3865908,8784375.0,357815700.0
2013-12-09,24900,24950,24500,24700,1494260,8838048.0,357815700.0
2013-12-10,24600,24750,24450,24750,1413173,8855939.0,357815700.0
2013-12-11,24700,25300,24550,24600,2161171,8802266.0,357815700.0
2013-12-12,24450,24650,24100,24100,1765817,8623358.0,357815700.0
2013-12-13,24100,24550,23900,24550,1338225,8784375.0,357815700.0
2013-12-16,24550,25050,24500,24650,1365896,8820157.0,357815700.0
2013-12-17,24700,24900,24400,24550,1195890,8784375.0,357815700.0
2013-12-18,24750,24950,24550,24900,1350028,8909611.0,357815700.0
2013-12-19,25200,25250,24700,24700,1295506,8838048.0,357815700.0
2013-12-20,24750,24950,24650,24750,1058906,8855939.0,357815700.0
2013-12-23,24900,25200,24850,24850,1535476,8891720.0,357815700.0
2013-12-24,25150,25500,25050,25200,1954288,9016956.0,357815700.0
2013-12-26,25300,25400,25050,25050,1167824,8963283.0,357815700.0
2013-12-27,25200,25400,25000,25350,1062535,9070628.0,357815700.0
2013-12-30,25450,25450,25050,25350,1159138,9070628.0,357815700.0
2014-01-02,25450,25550,24700,24750,1540249,8855939.0,357815700.0
2014-01-03,24650,25100,24500,24850,1401544,8891720.0,357815700.0
2014-01-06,24900,25450,24900,25250,1715010,9034846.0,357815700.0
2014-01-07,25150,26000,25100,25800,2894912,9231645.0,357815700.0
2014-01-08,26000,26250,25850,26000,2294849,9303208.0,357815700.0
2014-01-09,25850,26100,25750,25850,1677454,9249536.0,357815700.0
2014-01-10,26000,26150,25500,26000,1750833,9303208.0,357815700.0
2014-01-13,26250,26350,25800,25800,1479076,9231645.0,357815700.0
2014-01-14,25650,25950,25600,25800,1034405,9231645.0,357815700.0
2014-01-15,26050,26500,25700,26450,2371207,9464225.0,357815700.0
2014-01-16,26500,26750,26350,26350,1470814,9428444.0,357815700.0
2014-01-17,26450,26650,26300,26300,972654,9410553.0,357815700.0
2014-01-20,26500,26500,26100,26300,874913,9410553.0,357815700.0
2014-01-21,26500,27000,26500,26900,2468185,9625242.0,357815700.0
2014-01-22,27000,27300,26850,26950,2232694,9643133.0,357815700.0
2014-01-23,27000,27050,26600,26850,1775024,9607352.0,357815700.0
2014-01-24,26500,26900,25800,26750,3281936,9571570.0,357815700.0
2014-01-27,26200,26500,26000,26150,1555917,9356881.0,357815700.0
2014-01-28,25800,25850,24850,25300,3788070,9052737.0,357815700.0
2014-01-29,25500,25650,25150,25350,1738315,9070628.0,357815700.0
2014-02-03,25100,25200,24900,25050,1413705,8963283.0,357815700.0
2014-02-04,24600,25350,24500,25350,1909761,9070628.0,357815700.0
2014-02-05,25350,25450,24950,25050,1383868,8963283.0,357815700.0
2014-02-06,25000,25250,24700,24850,1782535,8891720.0,357815700.0
2014-02-07,25000,25350,24900,25050,1638694,8963283.0,357815700.0
2014-02-10,25250,25750,25250,25550,1782822,9142191.0,357815700.0
2014-02-11,25700,25850,25400,25500,1163886,9124300.0,357815700.0
2014-02-12,25700,25800,25300,25450,925117,9106410.0,357815700.0
2014-02-13,25550,25850,25500,25650,1129723,9177973.0,357815700.0
2014-02-14,25900,26300,25750,26000,1661812,9303208.0,357815700.0
2014-02-17,26250,26400,25900,26000,1391599,9303208.0,357815700.0
2014-02-18,26050,26200,25650,25900,1464579,9267427.0,357815700.0
2014-02-19,26000,26050,25750,25800,1253534,9231645.0,357815700.0
2014-02-20,25800,25850,25550,25600,1703560,9160082.0,357815700.0
2014-02-21,25700,25900,25650,25900,1271052,9267427.0,357815700.0
2014-02-24,25850,26100,25800,25900,892348,9267427.0,357815700.0
2014-02-25,26150,26200,25750,25800,795705,9231645.0,357815700.0
2014-02-26,25800,25800,25150,25450,1401275,9106410.0,357815700.0
2014-02-27,25350,25450,23900,24100,5693963,8623358.0,357815700.0
2014-02-28,24150,24550,24100,24350,1914193,8712812.0,357815700.0
2014-03-03,24250,24300,23550,23750,1822417,8498123.0,357815700.0
2014-03-04,23400,23950,23400,23800,931403,8516014.0,357815700.0
2014-03-05,24150,24350,24050,24050,815444,8605468.0,357815700.0
2014-03-06,24200,24550,24200,24300,876411,8694922.0,357815700.0
2014-03-07,24300,24350,24050,24100,684657,8623358.0,357815700.0
2014-03-10,24100,24100,23600,23800,763206,8516014.0,357815700.0
2014-03-11,23800,23800,23350,23450,1244463,8390778.0,357815700.0
2014-03-12,23250,23450,22900,23100,1399849,8265543.0,357815700.0
2014-03-13,23100,23500,23050,23150,1406171,8283433.0,357815700.0
2014-03-14,22900,23900,22850,23600,1763174,8444451.0,357815700.0
2014-03-17,24150,25500,24150,25300,5602498,9052737.0,357815700.0
2014-03-18,25150,25750,24900,25400,2809297,9088519.0,357815700.0
2014-03-19,25450,25650,25050,25400,1158267,9088519.0,357815700.0
2014-03-20,25150,26150,25150,25650,2524955,9177973.0,357815700.0
