풍산홀딩스(005810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-24,26914,27354,26285,26663,154041,682640.0,32200000.0
2006-03-27,26474,27291,26474,26914,141236,689080.0,32200000.0
2006-03-28,27040,27103,25782,25782,145574,660100.0,32200000.0
2006-03-29,25656,26788,25342,26097,181503,668150.0,32200000.0
2006-03-30,26537,26663,26160,26663,157373,682640.0,32200000.0
2006-03-31,26977,27669,26222,27669,229900,708400.0,32200000.0
2006-04-03,27669,27920,27166,27732,204821,710010.0,32200000.0
2006-04-04,27354,27669,26977,27040,303550,692300.0,32200000.0
2006-04-05,27040,27480,26663,27417,238330,701960.0,32200000.0
2006-04-06,27480,27480,26474,26600,222311,681030.0,32200000.0
2006-04-07,26600,27040,26160,27040,247092,692300.0,32200000.0
2006-04-10,26474,26725,26160,26411,228390,676200.0,32200000.0
2006-04-11,26285,26851,26160,26851,175665,687470.0,32200000.0
2006-04-12,26725,28046,26411,28046,407947,718060.0,32200000.0
2006-04-13,27669,28801,27543,28801,398490,737380.0,32200000.0
2006-04-14,28801,29429,28549,29304,296890,750260.0,32200000.0
2006-04-17,28989,28989,28235,28675,228636,734160.0,32200000.0
2006-04-18,28423,30184,27983,30184,370327,772800.0,32200000.0
2006-04-19,30373,30687,29870,30310,371587,776020.0,32200000.0
2006-04-20,30184,30436,29115,30058,329574,769580.0,32200000.0
2006-04-21,29555,30121,29052,29807,328911,763140.0,32200000.0
2006-04-24,29933,29995,28801,28801,175560,737380.0,32200000.0
2006-04-25,28423,29367,28423,29115,206667,745430.0,32200000.0
2006-04-26,29052,29681,28675,28926,204675,740600.0,32200000.0
2006-04-27,29178,29178,27669,27669,242873,708400.0,32200000.0
2006-04-28,27669,27794,26788,27040,362172,692300.0,32200000.0
2006-05-02,26663,27543,26474,27543,213951,705180.0,32200000.0
2006-05-03,27291,27983,27291,27794,154645,711620.0,32200000.0
2006-05-04,27920,28046,26914,28046,197705,718060.0,32200000.0
2006-05-08,28046,28172,27732,27983,121219,716450.0,32200000.0
2006-05-09,27920,27920,26285,26914,366445,689080.0,32200000.0
2006-05-10,26537,26851,25971,26411,238661,676200.0,32200000.0
2006-05-11,26411,27291,26285,27291,292017,698740.0,32200000.0
2006-05-12,28298,28738,27669,28046,671459,718060.0,32200000.0
2006-05-15,28298,28738,27794,28172,533785,721280.0,32200000.0
2006-05-16,28360,28486,26160,26411,373478,676200.0,32200000.0
2006-05-17,26411,28549,25908,28549,225580,730940.0,32200000.0
2006-05-18,26474,28109,26411,27543,224636,705180.0,32200000.0
2006-05-19,27543,28172,27040,27480,143665,703570.0,32200000.0
2006-05-22,27920,27920,26222,26411,189930,676200.0,32200000.0
2006-05-23,26034,26725,25845,26411,172510,676200.0,32200000.0
2006-05-24,26285,26474,25531,25908,135222,663320.0,32200000.0
2006-05-25,26034,26034,24587,24776,161441,634340.0,32200000.0
2006-05-26,25153,25405,24776,25405,138542,650440.0,32200000.0
2006-05-29,25405,25594,24902,24902,147080,637560.0,32200000.0
2006-05-30,25153,25216,23833,24462,219851,626290.0,32200000.0
2006-06-01,24399,24525,24021,24084,119586,616630.0,32200000.0
2006-06-02,24399,24399,23267,23959,152354,613410.0,32200000.0
2006-06-05,23896,23896,21695,22638,457140,579600.0,32200000.0
2006-06-07,21883,22198,21380,21380,215231,547400.0,32200000.0
2006-06-08,21317,21883,20877,21506,524871,550620.0,32200000.0
2006-06-09,21758,21883,21003,21443,327392,549010.0,32200000.0
2006-06-12,21380,21380,20374,20752,385054,531300.0,32200000.0
2006-06-13,20752,21066,19745,20186,552002,516810.0,32200000.0
2006-06-14,19808,21380,19808,21380,296925,547400.0,32200000.0
2006-06-15,21506,22387,21443,21443,497623,549010.0,32200000.0
2006-06-16,22261,22701,21821,22072,451652,565110.0,32200000.0
2006-06-19,22072,22072,21569,21632,137264,553840.0,32200000.0
2006-06-20,21255,21380,20563,20563,175651,526470.0,32200000.0
2006-06-21,20626,21569,20500,21569,230050,552230.0,32200000.0
2006-06-22,22072,22261,21569,22261,194947,569940.0,32200000.0
2006-06-23,22135,22135,21632,21821,131596,558670.0,32200000.0
2006-06-26,21758,22135,21192,22135,135601,566720.0,32200000.0
2006-06-27,22135,22827,21821,22827,200250,584430.0,32200000.0
2006-06-28,22072,22764,22072,22575,122990,577990.0,32200000.0
2006-06-29,22890,23518,22764,23518,143907,602140.0,32200000.0
2006-06-30,24021,24273,23518,24210,180674,619850.0,32200000.0
2006-07-03,24147,24147,23456,23581,97846,603750.0,32200000.0
2006-07-04,23833,23896,23078,23078,136385,590870.0,32200000.0
2006-07-05,22890,23393,22387,23141,197490,592480.0,32200000.0
2006-07-06,22764,23204,22701,22890,103641,586040.0,32200000.0
2006-07-07,23078,23707,23078,23141,116600,592480.0,32200000.0
2006-07-10,22890,24273,22890,23896,207962,611800.0,32200000.0
2006-07-11,23896,24462,23644,24462,101561,626290.0,32200000.0
2006-07-12,24713,25719,24587,24965,210196,639170.0,32200000.0
2006-07-13,24776,24902,24147,24399,106090,624680.0,32200000.0
2006-07-14,23644,24021,23204,23896,151917,611800.0,32200000.0
2006-07-18,23581,23581,23015,23015,130000,589260.0,32200000.0
2006-07-19,23015,23770,23015,23581,106820,603750.0,32200000.0
2006-07-20,24147,24965,24021,24713,111782,632730.0,32200000.0
2006-07-21,24147,25028,24147,24902,81910,637560.0,32200000.0
2006-07-24,24587,25153,24399,24965,89803,639170.0,32200000.0
2006-07-25,25279,25531,24336,24839,273830,635950.0,32200000.0
2006-07-26,24713,25028,24525,25028,190589,640780.0,32200000.0
2006-07-27,24776,25216,24587,25028,235508,640780.0,32200000.0
2006-07-28,24839,25845,24713,25531,176525,653660.0,32200000.0
2006-07-31,25908,25971,25405,25719,213122,658490.0,32200000.0
2006-08-01,25468,25594,24650,25216,230014,645610.0,32200000.0
2006-08-02,24839,25656,24839,25405,72994,650440.0,32200000.0
2006-08-03,25594,26411,25153,25908,395464,663320.0,32200000.0
2006-08-04,26097,26663,25971,26600,167953,681030.0,32200000.0
2006-08-07,26851,27292,26348,26977,346228,690690.0,32200000.0
2006-08-08,27291,27794,26977,27543,320393,705180.0,32200000.0
2006-08-09,27669,28235,27354,27857,276197,713230.0,32200000.0
2006-08-10,27920,27983,27417,27857,184443,713230.0,32200000.0
2006-08-11,27920,27920,27291,27417,273211,701960.0,32200000.0
2006-08-14,27417,27543,27103,27354,250245,700350.0,32200000.0
2006-08-16,27606,27920,27040,27920,257328,714840.0,32200000.0
2006-08-17,27857,28109,27606,27669,253301,708400.0,32200000.0
2006-08-18,27794,27794,26725,26914,352628,689080.0,32200000.0
2006-08-21,26851,27103,25971,26160,323190,669760.0,32200000.0
2006-08-22,26160,26725,26160,26348,234837,674590.0,32200000.0
2006-08-23,26160,26788,26160,26348,285209,674590.0,32200000.0
2006-08-24,26411,27229,26348,26788,322543,685860.0,32200000.0
2006-08-25,27103,27229,26663,27040,210354,692300.0,32200000.0
2006-08-28,27166,27166,26537,26914,167333,689080.0,32200000.0
2006-08-29,26663,26977,26537,26725,187836,684250.0,32200000.0
2006-08-30,26788,26788,26034,26097,344447,668150.0,32200000.0
2006-08-31,26222,26600,26160,26348,273116,674590.0,32200000.0
2006-09-01,26411,26600,26160,26537,151258,679420.0,32200000.0
2006-09-04,26600,26788,25908,26097,345040,668150.0,32200000.0
2006-09-05,26097,26097,25279,25531,378522,653660.0,32200000.0
2006-09-06,25594,25908,25279,25342,407087,648830.0,32200000.0
2006-09-07,25216,25845,25090,25531,295575,653660.0,32200000.0
2006-09-08,25656,25845,25342,25531,282328,653660.0,32200000.0
2006-09-11,25531,25594,25216,25342,210280,648830.0,32200000.0
2006-09-12,25279,25468,24587,24587,300500,629510.0,32200000.0
2006-09-13,24839,24839,23518,24084,630393,616630.0,32200000.0
2006-09-14,24147,24525,23770,24525,358981,627900.0,32200000.0
2006-09-15,24587,24650,24084,24650,245246,631120.0,32200000.0
2006-09-18,24525,24776,24273,24587,324015,629510.0,32200000.0
2006-09-19,24587,25279,24587,25028,238529,640780.0,32200000.0
2006-09-20,25153,25216,24525,25153,140832,644000.0,32200000.0
2006-09-21,25216,25216,24587,24776,198796,634340.0,32200000.0
2006-09-22,24399,24462,23581,23896,345981,611800.0,32200000.0
2006-09-25,23644,23959,23393,23959,237723,613410.0,32200000.0
2006-09-26,23833,24021,23204,23770,245960,608580.0,32200000.0
2006-09-27,23644,24147,23644,24084,243681,616630.0,32200000.0
2006-09-28,24147,25153,24021,25090,429970,642390.0,32200000.0
2006-09-29,25090,25405,24650,25153,301401,644000.0,32200000.0
2006-10-02,25153,25153,24839,24839,137637,635950.0,32200000.0
2006-10-04,24587,24587,23770,24273,313104,621460.0,32200000.0
2006-10-09,24084,24273,22449,23141,363164,592480.0,32200000.0
2006-10-10,22890,23456,22890,23330,312754,597310.0,32200000.0
2006-10-11,22952,23267,22638,23078,409045,590870.0,32200000.0
2006-10-12,23141,23644,23141,23456,164250,600530.0,32200000.0
2006-10-13,23707,24147,23707,24147,176574,618240.0,32200000.0
2006-10-16,24336,24399,24147,24399,117765,624680.0,32200000.0
2006-10-17,24399,24399,23518,24147,243772,618240.0,32200000.0
2006-10-18,24021,24084,23518,23833,259930,610190.0,32200000.0
2006-10-19,23959,24021,23581,23896,322372,611800.0,32200000.0
2006-10-20,24021,25279,24021,25028,573211,640780.0,32200000.0
2006-10-23,25342,25656,25216,25594,573325,655270.0,32200000.0
2006-10-24,25908,26411,25531,25719,437790,658490.0,32200000.0
2006-10-25,25782,26411,25656,25908,347010,663320.0,32200000.0
2006-10-26,26160,26600,25971,26285,451695,672980.0,32200000.0
2006-10-27,26411,26663,26034,26537,207420,679420.0,32200000.0
2006-10-30,26285,26411,25782,25782,188941,660100.0,32200000.0
2006-10-31,25971,26348,25908,26097,135901,668150.0,32200000.0
2006-11-01,26411,26537,25782,26411,343330,676200.0,32200000.0
2006-11-02,26348,26348,25971,26222,300950,671370.0,32200000.0
2006-11-03,26285,27417,26097,27291,567571,698740.0,32200000.0
2006-11-06,27291,27480,26914,27291,137561,698740.0,32200000.0
2006-11-07,27543,28360,27417,28298,772153,724500.0,32200000.0
2006-11-08,28738,29052,27857,28235,684203,722890.0,32200000.0
2006-11-09,28360,28675,27983,28675,239432,734160.0,32200000.0
2006-11-10,28298,29178,28298,28926,253271,740600.0,32200000.0
2006-11-13,28863,28863,27983,28298,178080,724500.0,32200000.0
2006-11-14,28109,28298,27103,27291,337070,698740.0,32200000.0
2006-11-15,27417,27669,27040,27229,251884,697130.0,32200000.0
2006-11-16,27229,28109,27229,28046,275600,718060.0,32200000.0
2006-11-17,28172,28235,27794,28109,136611,719670.0,32200000.0
2006-11-20,28109,28109,27229,27606,213782,706790.0,32200000.0
2006-11-21,27606,28675,27417,28675,293193,734160.0,32200000.0
2006-11-22,28675,29555,28612,29178,425155,747040.0,32200000.0
2006-11-23,29178,30184,28926,30121,330245,766400.0,32000000.0
2006-11-24,30121,30310,29618,29933,226740,761600.0,32000000.0
2006-11-27,29933,30058,29492,29618,224212,753600.0,32000000.0
2006-11-28,29555,30184,29178,29807,468410,758400.0,32000000.0
2006-11-29,29870,30939,29555,30813,509897,784000.0,32000000.0
2006-11-30,30813,30939,30561,30750,289755,782400.0,32000000.0
2006-12-01,30624,30687,30184,30498,167449,776000.0,32000000.0
2006-12-04,30373,31064,30121,30247,243960,769600.0,32000000.0
2006-12-05,30687,30687,29807,30184,196977,768000.0,32000000.0
2006-12-06,30561,30876,29995,30750,292926,782400.0,32000000.0
2006-12-07,30561,31002,30310,30373,176456,772800.0,32000000.0
2006-12-08,30058,30058,28863,29618,295930,753600.0,32000000.0
2006-12-11,29241,29618,28863,28989,237530,737600.0,32000000.0
2006-12-12,29178,29367,28046,28172,183302,716800.0,32000000.0
2006-12-13,28172,29115,27983,28926,158820,736000.0,32000000.0
2006-12-14,28989,29744,28675,29555,277056,752000.0,32000000.0
2006-12-15,29681,30184,29429,29933,146430,761600.0,32000000.0
2006-12-18,30310,30310,29681,29933,161153,761600.0,32000000.0
2006-12-19,30184,30561,29744,29807,198678,758400.0,32000000.0
2006-12-20,29807,30498,29807,30436,331200,774400.0,32000000.0
2006-12-21,30498,31190,30498,30498,136788,776000.0,32000000.0
2006-12-22,30310,30498,29429,29807,190602,758400.0,32000000.0
2006-12-26,29429,29744,28738,29681,300240,755200.0,32000000.0
2006-12-27,29304,29429,28926,29178,112527,742400.0,32000000.0
2006-12-28,29304,29492,28926,29178,223975,742400.0,32000000.0
2007-01-02,29178,29367,28612,28738,104930,731200.0,32000000.0
2007-01-03,28801,28801,27606,27732,411450,705600.0,32000000.0
2007-01-04,27543,27543,26348,27291,323264,694400.0,32000000.0
2007-01-05,27354,27417,26411,26537,203622,675200.0,32000000.0
2007-01-08,26034,26725,26034,26725,169654,680000.0,32000000.0
2007-01-09,26788,26851,26160,26411,157998,672000.0,32000000.0
2007-01-10,25971,26348,25656,26160,146571,665600.0,32000000.0
2007-01-11,26097,26788,26097,26348,124960,670400.0,32000000.0
2007-01-12,26537,26914,26411,26851,168295,683200.0,32000000.0
2007-01-15,27040,27040,26097,26160,156236,665600.0,32000000.0
2007-01-16,26222,26222,25153,25153,277972,640000.0,32000000.0
2007-01-17,25405,25405,24839,25090,158466,638400.0,32000000.0
2007-01-18,25153,25531,25090,25153,143297,640000.0,32000000.0
2007-01-19,25279,25342,24273,24462,214456,622400.0,32000000.0
2007-01-22,24462,24650,23518,23770,346995,604800.0,32000000.0
2007-01-23,23330,23770,22952,23015,667918,585600.0,32000000.0
2007-01-24,23267,24273,23204,24273,515050,617600.0,32000000.0
2007-01-25,24525,25028,24210,24525,457066,624000.0,32000000.0
2007-01-26,24084,24713,24021,24587,316915,625600.0,32000000.0
2007-01-29,24902,24902,24210,24210,267741,616000.0,32000000.0
2007-01-30,24399,24713,23959,23959,210911,609600.0,32000000.0
2007-01-31,24210,24336,23770,23959,225970,609600.0,32000000.0
2007-02-01,24336,24713,23959,24650,233402,627200.0,32000000.0
2007-02-02,24776,24965,24525,24776,363424,630400.0,32000000.0
2007-02-05,24650,24650,24210,24399,406888,620800.0,32000000.0
2007-02-06,24399,25028,24336,25028,394495,636800.0,32000000.0
2007-02-07,24776,25405,24650,25028,624756,636800.0,32000000.0
2007-02-08,25028,25153,24336,24525,452130,624000.0,32000000.0
2007-02-09,24525,24525,23770,24021,552033,611200.0,32000000.0
2007-02-12,24021,24147,23644,24084,256925,612800.0,32000000.0
2007-02-13,24084,24210,23833,23959,262328,609600.0,32000000.0
2007-02-14,24147,24399,23518,23833,672902,606400.0,32000000.0
2007-02-15,24147,24273,23707,23707,387892,603200.0,32000000.0
2007-02-16,23896,23959,23267,23770,339020,604800.0,32000000.0
2007-02-20,23896,23959,23518,23581,204823,600000.0,32000000.0
2007-02-21,23644,24399,23581,24399,322261,620800.0,32000000.0
2007-02-22,24462,24525,24021,24273,320308,617600.0,32000000.0
2007-02-23,24399,25153,24336,24902,730875,633600.0,32000000.0
2007-02-26,25153,25908,24902,25908,684633,659200.0,32000000.0
2007-02-27,26034,26222,25531,25531,436181,649600.0,32000000.0
2007-02-28,24147,24650,24084,24462,506699,622400.0,32000000.0
2007-03-02,24399,24587,24084,24210,257098,616000.0,32000000.0
2007-03-05,23833,24021,23330,23393,308608,595200.0,32000000.0
2007-03-06,23267,24021,23267,23959,139732,609600.0,32000000.0
2007-03-07,24084,24210,23581,23644,232565,601600.0,32000000.0
2007-03-08,23644,24021,23456,24021,215753,611200.0,32000000.0
2007-03-09,24336,24776,24273,24399,291011,620800.0,32000000.0
2007-03-12,24525,24587,24084,24210,233240,616000.0,32000000.0
2007-03-13,24336,24336,23833,23896,239159,608000.0,32000000.0
2007-03-14,23644,23770,23518,23770,211931,604800.0,32000000.0
2007-03-15,23833,24147,23644,23959,177140,609600.0,32000000.0
2007-03-16,24147,24147,23770,24021,179473,611200.0,32000000.0
2007-03-19,24273,24336,24021,24147,189367,614400.0,32000000.0
2007-03-20,24336,24776,24336,24650,290849,627200.0,32000000.0
2007-03-21,24965,25028,24210,24399,281749,620800.0,32000000.0
2007-03-22,24587,24776,24462,24650,276123,627200.0,32000000.0
2007-03-23,24650,25908,24462,25719,709166,654400.0,32000000.0
2007-03-26,26285,27606,26285,27480,1268647,699200.0,32000000.0
2007-03-27,27669,28046,26788,27606,587701,702400.0,32000000.0
2007-03-28,27291,27417,26285,26348,517385,670400.0,32000000.0
2007-03-29,26160,26851,25782,26725,351794,680000.0,32000000.0
2007-03-30,26914,27669,26411,26411,341596,672000.0,32000000.0
2007-04-02,26788,27230,26474,26977,305858,686400.0,32000000.0
2007-04-03,27040,29618,26914,28926,1402762,736000.0,32000000.0
2007-04-04,29933,30750,29681,30247,1623880,769600.0,32000000.0
2007-04-05,31064,31127,30121,30687,897600,780800.0,32000000.0
2007-04-06,30876,32637,30310,31945,1056129,812800.0,32000000.0
2007-04-09,32071,33454,32071,32888,932107,836800.0,32000000.0
2007-04-10,33077,33140,31945,32008,655046,814400.0,32000000.0
2007-04-11,32133,32196,31253,31379,715032,798400.0,32000000.0
2007-04-12,31127,32008,30876,31316,453905,796800.0,32000000.0
2007-04-13,31379,34271,31316,33831,1078552,860800.0,32000000.0
2007-04-16,34397,34837,33328,33831,959587,860800.0,32000000.0
2007-04-17,33894,34146,32196,32196,965345,819200.0,32000000.0
2007-04-18,32133,33768,31379,32699,940852,832000.0,32000000.0
2007-04-19,33140,33643,31945,31945,768964,812800.0,32000000.0
2007-04-20,32071,33517,32071,33328,936217,848000.0,32000000.0
2007-04-23,34083,34523,32762,32825,880236,835200.0,32000000.0
2007-04-24,32825,34460,32259,34460,1127669,876800.0,32000000.0
2007-04-25,35466,35529,33454,33706,1081325,857600.0,32000000.0
2007-04-26,34020,34334,32699,32699,752526,832000.0,32000000.0
2007-04-27,32699,32825,30939,30939,797882,787200.0,32000000.0
2007-04-30,31127,31819,31064,31505,414059,801600.0,32000000.0
2007-05-02,31945,33643,31693,33202,839135,844800.0,32000000.0
2007-05-03,33643,33706,32825,33202,360757,844800.0,32000000.0
2007-05-04,33265,33643,32699,33140,487766,843200.0,32000000.0
2007-05-07,33580,34210,33265,33454,617381,851200.0,32000000.0
2007-05-08,33706,33957,32322,32951,1074366,838400.0,32000000.0
2007-05-09,31693,32385,31316,32322,1712401,822400.0,32000000.0
2007-05-10,32951,33957,32385,33580,1363176,854400.0,32000000.0
2007-05-11,32951,35089,32448,34712,1081187,883200.0,32000000.0
2007-05-14,35340,35403,34020,34837,774221,886400.0,32000000.0
2007-05-15,34397,34712,31882,32259,662024,820800.0,32000000.0
2007-05-16,32385,32888,31630,31819,654042,809600.0,32000000.0
2007-05-17,32385,33014,32133,32574,405557,828800.0,32000000.0
2007-05-18,32196,32888,31945,32511,355035,827200.0,32000000.0
2007-05-21,31442,32133,31379,31945,636223,812800.0,32000000.0
2007-05-22,32385,34083,32259,33328,868389,848000.0,32000000.0
2007-05-23,34146,36095,34146,35592,1941750,905600.0,32000000.0
2007-05-25,35089,36661,34586,36472,1110202,928000.0,32000000.0
2007-05-28,36850,36913,35906,35969,740711,915200.0,32000000.0
2007-05-29,36472,37856,36032,37164,1119238,945600.0,32000000.0
2007-05-30,37353,37793,35844,37101,735883,944000.0,32000000.0
2007-05-31,37667,38610,37290,38610,898347,982400.0,32000000.0
2007-06-01,38989,39932,36661,37227,1165165,947200.0,32000000.0
2007-06-04,37919,38673,36410,36850,757839,937600.0,32000000.0
2007-06-05,36975,38107,36724,37604,590299,956800.0,32000000.0
2007-06-07,37101,39365,36472,39176,730768,996800.0,32000000.0
2007-06-08,38610,40308,38359,39113,805091,995200.0,32000000.0
2007-06-11,39365,39365,37416,37982,722529,966400.0,32000000.0
2007-06-12,37730,38233,37227,37604,338729,956800.0,32000000.0
2007-06-13,38044,38925,37479,38359,602541,976000.0,32000000.0
2007-06-14,38736,39239,38359,38988,472286,992000.0,32000000.0
2007-06-15,39365,41126,38799,40371,1016323,1027200.0,32000000.0
2007-06-18,40623,40748,39554,40308,743409,1025600.0,32000000.0
