삼성전자(005930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-12-29,18700,19020,18640,18900,238527,139197873.0,147299337.0
2010-12-30,18840,19040,18840,18980,183831,139787071.0,147299337.0
2011-01-03,19100,19320,19000,19160,265562,141112765.0,147299337.0
2011-01-04,19120,19219,18980,19160,274488,141112765.0,147299337.0
2011-01-05,19100,19100,18840,18840,336224,138755975.0,147299337.0
2011-01-06,18840,18980,18460,18600,387488,136988383.0,147299337.0
2011-01-07,18300,18580,18280,18420,463447,135662689.0,147299337.0
2011-01-10,18360,18560,18180,18340,367107,135073492.0,147299337.0
2011-01-11,18340,18440,18160,18260,391242,134484295.0,147299337.0
2011-01-12,18280,18660,18280,18600,412107,136988383.0,147299337.0
2011-01-13,18980,18980,18340,18440,568083,135809989.0,147299337.0
2011-01-14,18559,18679,18300,18660,307694,137430281.0,147299337.0
2011-01-17,18900,19020,18800,18980,411740,139787071.0,147299337.0
2011-01-18,19000,19620,18980,19380,592816,142733058.0,147299337.0
2011-01-19,19580,20000,19320,19940,668320,146857439.0,147299337.0
2011-01-20,19740,19800,19580,19640,304970,144647949.0,147299337.0
2011-01-21,19520,19680,19400,19420,333801,143027656.0,147299337.0
2011-01-24,19360,19660,19320,19420,272455,143027656.0,147299337.0
2011-01-25,19440,19800,19420,19500,279580,143616854.0,147299337.0
2011-01-26,19700,19980,19600,19960,267128,147004738.0,147299337.0
2011-01-27,19900,20040,19820,19880,307490,146415541.0,147299337.0
2011-01-28,19960,20280,19800,20200,383021,148772330.0,147299337.0
2011-01-31,20180,20200,19620,19620,428852,144500650.0,147299337.0
2011-02-01,19640,19900,19580,19660,269518,144795248.0,147299337.0
2011-02-07,20040,20080,19440,19440,485191,143174956.0,147299337.0
2011-02-08,19400,19480,19180,19220,610004,141554663.0,147299337.0
2011-02-09,19460,19460,19020,19200,420301,141407364.0,147299337.0
2011-02-10,19200,19300,18700,18720,614002,137872179.0,147299337.0
2011-02-11,18700,18860,18260,18300,530889,134778893.0,147299337.0
2011-02-14,18559,19100,18500,19060,391852,140376268.0,147299337.0
2011-02-15,19260,19400,18940,19160,362193,141112765.0,147299337.0
2011-02-16,19040,19400,18900,18900,304438,139197873.0,147299337.0
2011-02-17,19060,19260,18860,19080,287009,140523567.0,147299337.0
2011-02-18,19300,19320,19140,19200,205097,141407364.0,147299337.0
2011-02-21,19280,19300,18840,18960,275361,139639771.0,147299337.0
2011-02-22,18780,18960,18680,18760,243946,138166778.0,147299337.0
2011-02-23,18500,18820,18500,18600,344149,136988383.0,147299337.0
2011-02-24,18520,18680,18400,18580,362392,136841084.0,147299337.0
2011-02-25,18560,18660,18460,18520,303972,136399186.0,147299337.0
2011-02-28,18400,18680,18400,18460,325623,135957288.0,147299337.0
2011-03-02,18280,18460,18240,18360,322780,135220791.0,147299337.0
2011-03-03,18380,18540,18320,18460,362277,135957288.0,147299337.0
2011-03-04,18680,18900,18540,18900,371501,139197873.0,147299337.0
2011-03-07,18860,18860,18120,18120,638965,133453199.0,147299337.0
2011-03-08,18220,18240,17880,17980,499287,132422104.0,147299337.0
2011-03-09,18120,18160,17640,17800,527673,131096410.0,147299337.0
2011-03-10,17580,17680,17320,17320,834229,127561226.0,147299337.0
2011-03-11,17220,17520,17200,17240,543168,126972028.0,147299337.0
2011-03-14,17600,18020,17060,18000,667121,132569403.0,147299337.0
2011-03-15,18020,18040,17120,17200,727312,126677430.0,147299337.0
2011-03-16,17700,17900,17440,17720,799142,130507213.0,147299337.0
2011-03-17,17560,17800,17360,17800,450459,131096410.0,147299337.0
2011-03-18,17840,17900,17660,17820,383562,131243709.0,147299337.0
2011-03-21,17820,17980,17680,17800,290140,131096410.0,147299337.0
2011-03-22,17840,17940,17400,17500,436722,128886920.0,147299337.0
2011-03-23,17600,17600,17180,17460,505176,128592321.0,147299337.0
2011-03-24,17600,17760,17480,17600,308119,129623417.0,147299337.0
2011-03-25,17840,18200,17800,18200,622311,134042397.0,147299337.0
2011-03-28,18300,18440,18180,18320,318215,134926193.0,147299337.0
2011-03-29,18140,18320,18000,18320,344624,134926193.0,147299337.0
2011-03-30,18320,18580,18320,18520,414257,136399186.0,147299337.0
2011-03-31,18719,18719,18420,18640,527666,137282982.0,147299337.0
2011-04-01,18720,18800,18540,18800,449733,138461377.0,147299337.0
2011-04-04,18800,18900,18780,18900,334749,139197873.0,147299337.0
2011-04-05,18960,18960,18700,18900,238698,139197873.0,147299337.0
2011-04-06,18800,18840,18300,18460,550378,135957288.0,147299337.0
2011-04-07,18500,18700,18100,18180,436076,133895097.0,147299337.0
2011-04-08,18220,18280,17900,17960,521299,132274805.0,147299337.0
2011-04-11,17960,18140,17760,17880,412638,131685607.0,147299337.0
2011-04-12,17720,17800,17640,17640,316036,129918015.0,147299337.0
2011-04-13,17740,18020,17600,18020,332860,132716703.0,147299337.0
2011-04-14,18000,18000,17680,18000,505624,132569403.0,147299337.0
2011-04-15,17960,17980,17640,17760,446008,130801811.0,147299337.0
2011-04-18,17820,17840,17320,17340,549291,127708525.0,147299337.0
2011-04-19,17060,17500,17060,17500,462304,128886920.0,147299337.0
2011-04-20,17780,18320,17720,18320,641519,134926193.0,147299337.0
2011-04-21,18600,18739,18360,18560,541665,136693785.0,147299337.0
2011-04-22,18480,18540,18040,18080,377225,133158601.0,147299337.0
2011-04-25,18020,18220,17780,17780,287621,130949111.0,147299337.0
2011-04-26,17980,17980,17600,17940,384355,132127505.0,147299337.0
2011-04-27,18340,18540,18220,18480,528108,136104587.0,147299337.0
2011-04-28,18480,18540,17980,18000,416427,132569403.0,147299337.0
2011-04-29,18020,18160,17600,17860,429874,131538308.0,147299337.0
2011-05-02,18200,18740,18080,18640,651726,137282982.0,147299337.0
2011-05-03,18720,18800,18440,18760,507510,138166778.0,147299337.0
2011-05-04,18600,18680,18000,18300,515717,134778893.0,147299337.0
2011-05-06,17980,18280,17900,17980,473222,132422104.0,147299337.0
2011-05-09,18160,18220,17820,17820,271573,131243709.0,147299337.0
2011-05-11,17780,17900,17640,17840,447932,131391009.0,147299337.0
2011-05-12,17720,18020,17660,17700,552942,130359913.0,147299337.0
2011-05-13,17920,18480,17800,18320,669154,134926193.0,147299337.0
2011-05-16,18340,18380,17960,18020,322905,132716703.0,147299337.0
2011-05-17,17940,17960,17780,17800,231293,131096410.0,147299337.0
2011-05-18,17860,17980,17720,17860,331824,131538308.0,147299337.0
2011-05-19,17820,17960,17600,17600,387733,129623417.0,147299337.0
2011-05-20,17700,17740,17600,17640,221517,129918015.0,147299337.0
2011-05-23,17540,17700,17440,17460,282045,128592321.0,147299337.0
2011-05-24,17440,17680,17300,17300,290181,127413927.0,147299337.0
2011-05-25,17580,17580,17060,17120,320945,126088232.0,147299337.0
2011-05-26,17360,17600,17300,17580,279740,129476117.0,147299337.0
2011-05-27,17480,17980,17340,17820,430296,131243709.0,147299337.0
2011-05-30,17900,17900,17520,17680,205979,130212614.0,147299337.0
2011-05-31,17800,18280,17720,18040,478089,132864002.0,147299337.0
2011-06-01,18040,18240,17900,18220,313832,134189696.0,147299337.0
2011-06-02,17880,17940,17600,17660,331899,130065315.0,147299337.0
2011-06-03,17800,17800,17540,17700,201472,130359913.0,147299337.0
2011-06-07,17520,17780,17380,17740,303586,130654512.0,147299337.0
2011-06-08,17700,17800,17500,17540,258873,129181519.0,147299337.0
2011-06-09,17540,17580,17300,17300,434119,127413927.0,147299337.0
2011-06-10,17400,17480,17020,17020,392575,125351736.0,147299337.0
2011-06-13,16880,17060,16760,17060,301387,125646334.0,147299337.0
2011-06-14,17020,17460,16960,17260,213419,127119328.0,147299337.0
2011-06-15,17320,17380,17020,17300,265758,127413927.0,147299337.0
2011-06-16,17060,17160,16880,16960,239116,124909838.0,147299337.0
2011-06-17,17020,17040,16060,16380,723027,120638157.0,147299337.0
2011-06-20,16260,16280,15900,16000,472386,117839470.0,147299337.0
2011-06-21,16000,16400,15960,16280,378374,119901660.0,147299337.0
2011-06-22,16480,16660,16440,16520,330821,121669252.0,147299337.0
2011-06-23,16500,16780,16400,16620,277391,122405749.0,147299337.0
2011-06-24,16420,17080,16420,17040,469223,125499035.0,147299337.0
2011-06-27,16940,16940,16560,16700,304257,122994946.0,147299337.0
2011-06-28,16800,17060,16620,16640,239178,122553048.0,147299337.0
2011-06-29,16960,16980,16640,16660,207146,122700348.0,147299337.0
2011-06-30,16660,16700,16420,16520,328339,121669252.0,147299337.0
2011-07-01,16860,17200,16760,17100,442918,125940933.0,147299337.0
2011-07-04,17400,17660,17380,17560,429433,129328818.0,147299337.0
2011-07-05,17600,17980,17560,17980,422262,132422104.0,147299337.0
2011-07-06,17860,17960,17740,17960,224722,132274805.0,147299337.0
2011-07-07,17960,17960,17580,17600,358557,129623417.0,147299337.0
2011-07-08,17600,17760,17460,17700,241809,130359913.0,147299337.0
2011-07-11,17600,17600,17240,17300,320019,127413927.0,147299337.0
2011-07-12,17200,17220,16920,17000,248144,125204436.0,147299337.0
2011-07-13,16960,17100,16720,16860,329357,124173341.0,147299337.0
2011-07-14,16700,16700,16460,16620,407918,122405749.0,147299337.0
2011-07-15,16600,16800,16420,16640,273509,122553048.0,147299337.0
2011-07-18,16560,16600,16220,16260,364738,119754361.0,147299337.0
2011-07-19,16120,16540,16120,16440,291167,121080055.0,147299337.0
2011-07-20,16800,17080,16780,17020,421882,125351736.0,147299337.0
2011-07-21,16920,17020,16640,16840,206937,124026042.0,147299337.0
2011-07-22,17000,17120,16840,17000,244517,125204436.0,147299337.0
2011-07-25,17000,17000,16680,16940,190025,124762538.0,147299337.0
2011-07-26,16860,17020,16800,17000,225408,125204436.0,147299337.0
2011-07-27,16960,16960,16720,16900,201993,124467940.0,147299337.0
2011-07-28,16560,16800,16520,16740,272890,123289545.0,147299337.0
2011-07-29,16920,17040,16740,16880,302016,124320640.0,147299337.0
2011-08-01,17100,17500,17100,17400,389024,128150423.0,147299337.0
2011-08-02,17060,17180,17000,17040,269816,125499035.0,147299337.0
2011-08-03,16800,16880,16480,16660,408465,122700348.0,147299337.0
2011-08-04,16780,16780,16300,16420,346496,120932756.0,147299337.0
2011-08-05,15840,16100,15780,15780,609081,116219177.0,147299337.0
2011-08-08,15400,15780,15200,15200,607518,111947496.0,147299337.0
2011-08-09,15000,15060,13920,14480,990040,106644720.0,147299337.0
2011-08-10,15200,15200,14400,14400,986557,106055523.0,147299337.0
2011-08-11,13760,14500,13760,14160,794832,104287931.0,147299337.0
2011-08-12,14420,14440,14000,14140,677828,104140631.0,147299337.0
2011-08-16,14700,15000,14520,15000,601622,110474503.0,147299337.0
2011-08-17,15019,15200,14820,15040,293405,110769101.0,147299337.0
2011-08-18,14960,14980,14059,14180,708503,104435230.0,147299337.0
2011-08-19,13760,13940,13440,13600,580713,100163549.0,147299337.0
2011-08-22,13680,14040,13660,13820,418952,101783842.0,147299337.0
2011-08-23,14000,14700,13980,14460,492913,106497421.0,147299337.0
2011-08-24,14479,14700,14000,14160,370403,104287931.0,147299337.0
2011-08-25,14740,14760,14420,14500,381135,106792019.0,147299337.0
2011-08-26,14340,14680,14340,14520,212815,106939319.0,147299337.0
2011-08-29,14839,14839,14480,14660,260440,107970414.0,147299337.0
2011-08-30,14820,14960,14720,14840,252964,109296108.0,147299337.0
2011-08-31,14940,14940,14620,14880,290229,109590707.0,147299337.0
2011-09-01,15180,15760,14880,15420,717411,113567789.0,147299337.0
2011-09-02,15299,15620,15260,15380,258682,113273190.0,147299337.0
2011-09-05,15100,15120,14600,14620,277488,107675815.0,147299337.0
2011-09-06,14520,14720,14200,14540,264505,107086618.0,147299337.0
2011-09-07,14660,15560,14660,15460,351504,113862388.0,147299337.0
2011-09-08,15600,16040,15560,15960,574914,117544871.0,147299337.0
2011-09-09,15699,16239,15539,15600,361802,114893483.0,147299337.0
2011-09-14,15599,15619,14820,15060,551101,110916401.0,147299337.0
2011-09-15,15680,15680,15300,15420,426593,113567789.0,147299337.0
2011-09-16,15880,16220,15839,15960,476632,117544871.0,147299337.0
2011-09-19,16000,16280,15760,16160,246920,119017864.0,147299337.0
2011-09-20,16220,16360,15920,16220,281014,119459762.0,147299337.0
2011-09-21,16380,16560,16020,16260,341563,119754361.0,147299337.0
2011-09-22,15920,16000,15560,15800,307008,116366476.0,147299337.0
2011-09-23,15280,15600,15020,15160,437123,111652897.0,147299337.0
2011-09-26,15200,15740,15180,15500,480907,114156986.0,147299337.0
2011-09-27,16100,16100,15820,16080,331600,118428667.0,147299337.0
2011-09-28,16480,16500,15820,16140,486551,118870565.0,147299337.0
2011-09-29,16080,16960,16080,16740,553981,123289545.0,147299337.0
2011-09-30,16600,16800,16220,16800,516023,123731443.0,147299337.0
2011-10-04,16100,16640,15919,16560,658616,121963851.0,147299337.0
2011-10-05,16480,17000,16340,16840,644036,124026042.0,147299337.0
2011-10-06,17480,17580,16840,17100,600160,125940933.0,147299337.0
2011-10-07,17300,17620,17000,17200,530423,126677430.0,147299337.0
2011-10-10,17560,17700,17440,17480,345316,128739621.0,147299337.0
2011-10-11,17700,17700,17380,17620,459031,129770716.0,147299337.0
2011-10-12,17440,17980,17400,17960,432600,132274805.0,147299337.0
2011-10-13,17960,17980,17620,17800,325563,131096410.0,147299337.0
2011-10-14,17420,17880,17420,17720,217319,130507213.0,147299337.0
2011-10-17,17800,17900,17620,17800,213700,131096410.0,147299337.0
2011-10-18,17500,17860,17420,17660,277012,130065315.0,147299337.0
2011-10-19,17700,17720,17400,17720,214254,130507213.0,147299337.0
2011-10-20,17720,18400,17660,18140,569192,133600499.0,147299337.0
2011-10-21,18400,18500,18140,18340,466429,135073492.0,147299337.0
2011-10-24,18260,18860,18220,18820,376214,138608676.0,147299337.0
2011-10-25,18720,19020,18700,18900,365737,139197873.0,147299337.0
2011-10-26,18659,18920,18540,18680,250360,137577581.0,147299337.0
2011-10-27,18580,18780,18380,18480,349475,136104587.0,147299337.0
2011-10-28,18559,18920,18540,18900,537992,139197873.0,147299337.0
2011-10-31,18820,19400,18660,19360,476217,142585758.0,147299337.0
2011-11-01,19360,19980,19240,19800,620094,145826344.0,147299337.0
2011-11-02,19400,19560,19320,19420,569636,143027656.0,147299337.0
2011-11-03,19240,19420,19160,19340,328782,142438459.0,147299337.0
2011-11-04,19660,20100,19640,20100,535139,148035834.0,147299337.0
2011-11-07,19920,20000,19720,19860,280586,146268242.0,147299337.0
2011-11-08,19720,19800,19300,19400,341584,142880357.0,147299337.0
2011-11-09,19400,19760,19320,19700,386372,145089847.0,147299337.0
2011-11-10,19340,19460,18700,18700,624218,137724880.0,147299337.0
2011-11-11,18900,19680,18600,19660,486576,144795248.0,147299337.0
2011-11-14,19760,20040,19740,19920,282989,146710140.0,147299337.0
2011-11-15,19720,19999,19600,19920,234838,146710140.0,147299337.0
2011-11-16,19900,20060,19460,19500,339267,143616854.0,147299337.0
2011-11-17,19640,19840,19220,19600,259445,144353350.0,147299337.0
2011-11-18,19420,19540,19240,19260,326670,141849262.0,147299337.0
2011-11-21,19020,19200,18840,19000,256942,139934370.0,147299337.0
2011-11-22,19000,19420,18860,19260,241829,141849262.0,147299337.0
2011-11-23,18960,19200,18700,18700,307043,137724880.0,147299337.0
2011-11-24,18440,19060,18420,18860,273680,138903275.0,147299337.0
2011-11-25,18580,19060,18580,18940,233962,139492472.0,147299337.0
2011-11-28,19180,19640,19160,19560,315940,144058752.0,147299337.0
2011-11-29,19800,20100,19720,20100,552503,148035834.0,147299337.0
2011-11-30,20000,20200,19920,20080,394423,147888534.0,147299337.0
2011-12-01,20700,21600,20580,21480,694628,158199488.0,147299337.0
2011-12-02,21220,21420,20800,21000,439388,154664304.0,147299337.0
2011-12-05,21380,21460,21160,21320,297501,157021093.0,147299337.0
2011-12-06,21140,21400,20820,20880,292758,153780508.0,147299337.0
2011-12-07,21000,21360,20820,21120,395486,155548100.0,147299337.0
2011-12-08,21140,21660,20920,21280,521081,156726495.0,147299337.0
2011-12-09,20980,21480,20740,21060,276388,155106202.0,147299337.0
2011-12-12,21260,21680,21200,21680,243479,159672481.0,147299337.0
2011-12-13,21480,21500,21000,21000,265044,154664304.0,147299337.0
2011-12-14,20679,20900,20500,20800,421590,153191310.0,147299337.0
2011-12-15,20580,20720,20300,20300,339605,149508827.0,147299337.0
2011-12-16,20420,20900,20400,20900,245774,153927807.0,147299337.0
2011-12-19,20900,20900,19680,20140,410694,148330432.0,147299337.0
2011-12-20,20160,20580,20140,20240,275516,149066929.0,147299337.0
2011-12-21,20700,21140,20620,21140,408316,155695399.0,147299337.0
2011-12-22,20900,21060,20820,21040,213171,154958903.0,147299337.0
2011-12-23,21120,21480,21120,21360,246478,157315692.0,147299337.0
2011-12-26,21340,21500,21320,21320,124469,157021093.0,147299337.0
2011-12-27,21360,21600,21060,21460,226189,158052189.0,147299337.0
2011-12-28,21460,21460,21200,21220,220925,156284597.0,147299337.0
2011-12-29,21240,21540,21140,21160,218898,155842699.0,147299337.0
2012-01-02,21400,21600,21300,21600,263300,159083284.0,147299337.0
2012-01-03,21860,22100,21840,22100,339046,162765767.0,147299337.0
2012-01-04,22100,22200,21500,21600,342389,159083284.0,147299337.0
2012-01-05,21460,21580,21100,21100,346691,155400801.0,147299337.0
2012-01-06,21120,21319,20600,20800,376753,153191310.0,147299337.0
2012-01-09,20800,20820,20300,20320,387166,149656126.0,147299337.0
2012-01-10,20420,20720,20420,20520,409381,151129120.0,147299337.0
2012-01-11,20340,20480,20280,20420,382904,150392623.0,147299337.0
2012-01-12,20320,20580,20220,20560,371462,151423718.0,147299337.0
2012-01-13,20560,21000,20520,20920,293017,154075107.0,147299337.0
2012-01-16,20800,20800,20400,20600,232948,151718317.0,147299337.0
2012-01-17,20820,20959,20480,20720,342322,152602113.0,147299337.0
2012-01-18,21020,21040,20440,20600,307608,151718317.0,147299337.0
2012-01-19,20760,21440,20740,21440,448056,157904889.0,147299337.0
2012-01-20,21800,22100,21520,22100,512607,162765767.0,147299337.0
2012-01-25,21840,22500,21840,22280,455736,164091461.0,147299337.0
2012-01-26,22320,22420,21880,22260,353212,163944162.0,147299337.0
2012-01-27,22400,22500,22220,22500,255060,165711754.0,147299337.0
2012-01-30,22580,22600,22180,22300,327408,164238761.0,147299337.0
2012-01-31,22100,22400,21780,22140,434959,163060366.0,147299337.0
2012-02-01,22140,22140,21560,21580,458731,158935985.0,147299337.0
2012-02-02,21720,22080,21360,21600,448986,159083284.0,147299337.0
2012-02-03,21420,21680,21120,21320,357253,157021093.0,147299337.0
