웅진씽크빅(095720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-02-17,13389,13468,12795,13430,100795,427008.0,25192197.0
2009-02-18,13032,13191,12716,12915,121345,410633.0,25192197.0
2009-02-19,12914,13032,12359,12558,129644,399296.0,25192197.0
2009-02-20,12557,12953,12280,12519,73667,398037.0,25192197.0
2009-02-23,12359,12834,12082,12835,44880,408114.0,25192197.0
2009-02-24,12517,12755,12359,12598,37797,400849.0,25210659.0
2009-02-25,12755,13231,12755,13192,167870,419757.0,25210659.0
2009-02-26,13310,13389,12795,13113,76701,417236.0,25210659.0
2009-02-27,13112,13548,12953,13351,76911,424800.0,25210659.0
2009-03-02,13191,13627,12755,13073,44226,415976.0,25210659.0
2009-03-03,12676,13231,12596,13033,85205,414715.0,25210659.0
2009-03-04,12914,13389,12795,13152,71940,418497.0,25210659.0
2009-03-05,13270,13310,12478,12479,228713,397068.0,25210659.0
2009-03-06,12082,12557,12042,12241,89345,389505.0,25210659.0
2009-03-09,12399,12399,12002,12241,99233,389505.0,25210659.0
2009-03-10,12240,12755,12161,12479,85943,397068.0,25210659.0
2009-03-11,12795,12834,12557,12716,61397,404631.0,25210659.0
2009-03-12,12874,13864,12874,13271,283246,423021.0,25254966.0
2009-03-13,13706,13864,13231,13548,154690,431860.0,25254966.0
2009-03-16,13864,14300,13745,13945,284117,444487.0,25254966.0
2009-03-17,14023,14260,13627,14222,164730,453327.0,25254966.0
2009-03-18,14498,14498,14023,14024,112886,447013.0,25254966.0
2009-03-19,13904,14142,13507,13905,164283,443225.0,25254966.0
2009-03-20,13825,14063,13706,13865,101051,441962.0,25254966.0
2009-03-23,13785,14419,13706,14341,172820,457115.0,25254966.0
2009-03-24,14775,14775,14260,14262,159131,454589.0,25254966.0
2009-03-25,14142,14260,13785,13984,170918,445750.0,25254966.0
2009-03-26,14142,14617,14063,14301,178808,455852.0,25254966.0
2009-03-27,14577,14617,14300,14420,112129,459640.0,25254966.0
2009-03-30,14775,14775,14023,14420,138373,459640.0,25254966.0
2009-03-31,14260,14498,13944,14341,187973,457115.0,25254966.0
2009-04-01,14300,14419,14102,14341,68469,457115.0,25254966.0
2009-04-02,14498,14577,14102,14262,241350,454589.0,25254966.0
2009-04-03,14339,14380,14023,14024,107389,447013.0,25254966.0
2009-04-06,14142,14577,14063,14420,181820,459640.0,25254966.0
2009-04-07,14538,14696,14339,14499,198647,462166.0,25254966.0
2009-04-08,14577,15449,14538,14737,353430,469742.0,25254966.0
2009-04-09,15013,16914,14974,16757,434459,534143.0,25254966.0
2009-04-10,17271,17311,15964,16797,269075,535405.0,25254966.0
2009-04-13,16835,17153,16400,16797,169829,535405.0,25254966.0
2009-04-14,16835,17311,16479,16955,163894,540456.0,25254966.0
2009-04-15,16875,17826,16796,17391,230261,554347.0,25254966.0
2009-04-16,17746,18301,17549,17827,175499,568237.0,25254966.0
2009-04-17,18143,18143,16003,17431,222603,555609.0,25254966.0
2009-04-20,17271,17350,16479,16638,152104,530354.0,25254966.0
2009-04-21,16202,17113,15806,16757,175381,534143.0,25254966.0
2009-04-22,16994,17311,16638,16916,145300,539194.0,25254966.0
2009-04-23,17192,17192,15924,16242,334806,517727.0,25254966.0
2009-04-24,16400,16875,15924,16559,300748,528543.0,25289120.0
2009-04-27,16559,16994,16281,16916,265070,539923.0,25289120.0
2009-04-28,17034,18182,16914,17589,500426,561418.0,25289120.0
2009-04-29,17905,18024,17113,17708,203085,565212.0,25289120.0
2009-04-30,17707,18460,17153,17233,268662,550038.0,25289120.0
2009-05-04,17549,19649,17350,18857,519630,601881.0,25289120.0
2009-05-06,19093,19331,18539,18619,393093,594294.0,25289120.0
2009-05-07,19014,19767,18618,18817,344847,600617.0,25289120.0
2009-05-08,18856,19093,18261,18540,174104,591765.0,25289120.0
2009-05-11,18777,19093,18460,18460,218490,589236.0,25289120.0
2009-05-12,18302,18460,17667,18460,131966,589236.0,25289120.0
2009-05-13,18182,18460,17985,18302,118896,584179.0,25289120.0
2009-05-14,18302,18618,17588,17589,157733,561418.0,25289120.0
2009-05-15,17628,17786,17192,17193,106562,548774.0,25289120.0
2009-05-18,17153,17945,16796,17866,71586,570270.0,25289120.0
2009-05-19,18302,18302,17866,17866,76730,570270.0,25289120.0
2009-05-20,17866,18103,17667,17866,135169,570270.0,25289120.0
2009-05-21,17866,18103,17271,17827,77012,569005.0,25289120.0
2009-05-22,17826,18143,17707,17827,139839,569005.0,25289120.0
2009-05-25,17905,17905,15330,16916,176285,539923.0,25289120.0
2009-05-26,17073,17073,15845,16163,175335,515898.0,25289120.0
2009-05-27,16518,16518,15727,16242,180401,518427.0,25289120.0
2009-05-28,16241,16954,15924,16520,166281,527278.0,25289120.0
2009-05-29,16717,16954,16123,16401,147055,523485.0,25289120.0
2009-06-01,16598,16717,16162,16242,83420,518427.0,25289120.0
2009-06-02,16598,17192,16241,16282,178374,519691.0,25289120.0
2009-06-03,16598,16598,16241,16480,150268,526014.0,25289120.0
2009-06-04,16598,16598,15885,16242,95848,518427.0,25289120.0
2009-06-05,16162,16321,15806,15806,143025,504518.0,25289120.0
2009-06-08,15806,16043,15251,15370,191492,490609.0,25289120.0
2009-06-09,15489,15489,15171,15291,184716,488080.0,25289120.0
2009-06-10,15409,15885,15330,15450,283385,493138.0,25289120.0
2009-06-11,15449,15806,15370,15410,356999,491873.0,25289120.0
2009-06-12,15568,16123,15449,15965,262158,509576.0,25289120.0
2009-06-15,16043,16638,16003,16401,293424,523485.0,25289120.0
2009-06-16,16360,16914,16241,16599,155447,529807.0,25289120.0
2009-06-17,16400,16796,16281,16559,111286,528543.0,25289120.0
2009-06-18,16756,16835,16202,16202,61691,517163.0,25289120.0
2009-06-19,16241,16518,16162,16321,79602,520956.0,25289120.0
2009-06-22,16281,16400,15924,16401,157612,523485.0,25289120.0
2009-06-23,16043,16638,16003,16321,108567,520956.0,25289120.0
2009-06-24,16559,17509,16400,17193,279866,548774.0,25289120.0
2009-06-25,17509,17707,17153,17708,153213,565212.0,25289120.0
2009-06-26,17746,17985,17311,17906,105416,571534.0,25289120.0
2009-06-29,17985,18024,17470,18025,78686,575327.0,25289120.0
2009-06-30,17826,18143,17628,18144,188741,579121.0,25289120.0
2009-07-01,18024,18064,17746,17748,99854,566476.0,25289120.0
2009-07-02,17509,17707,17073,17193,153734,548774.0,25289120.0
2009-07-03,16994,17746,16875,17748,116273,566476.0,25289120.0
2009-07-06,17786,17786,17192,17352,125881,553832.0,25289120.0
2009-07-07,17430,17509,17192,17470,54495,557625.0,25289120.0
2009-07-08,17311,17470,17113,17431,70800,556361.0,25289120.0
2009-07-09,17509,17746,17311,17669,111347,563947.0,25289120.0
2009-07-10,17707,17707,17153,17628,83766,562683.0,25289120.0
2009-07-13,17667,17667,16756,16876,104980,538658.0,25289120.0
2009-07-14,16954,17430,16796,17272,72248,551303.0,25289120.0
2009-07-15,17192,17430,16677,17034,103000,543716.0,25289120.0
2009-07-16,17034,17153,16400,16401,102060,523485.0,25289120.0
2009-07-17,16400,16638,15924,16321,87076,520956.0,25289120.0
2009-07-20,16400,16954,16400,16955,91370,541187.0,25289120.0
2009-07-21,17192,17192,16162,16361,115573,522220.0,25289120.0
2009-07-22,16479,16638,16162,16638,70034,531072.0,25289120.0
2009-07-23,16400,16439,15964,16242,206158,518427.0,25289120.0
2009-07-24,16321,16756,16082,16678,118262,532336.0,25289120.0
2009-07-27,16796,16875,16518,16797,150462,536129.0,25289120.0
2009-07-28,16756,16796,16360,16599,213309,529807.0,25289120.0
2009-07-29,16914,16994,16559,16995,169269,542452.0,25289120.0
2009-07-30,17034,17034,16598,16995,111668,542452.0,25289120.0
2009-07-31,16994,16994,16677,16995,134743,542452.0,25289120.0
2009-08-03,16954,17509,16835,17312,130732,552567.0,25289120.0
2009-08-04,17549,17588,16954,16955,108425,541187.0,25289120.0
2009-08-05,17113,17113,16479,16599,115466,529807.0,25289120.0
2009-08-06,16439,16559,16162,16282,143905,519691.0,25289120.0
2009-08-07,16202,16360,15964,16084,215599,513369.0,25289120.0
2009-08-10,16202,16202,15924,16084,144709,513369.0,25289120.0
2009-08-11,16123,16717,16123,16599,248893,529807.0,25289120.0
2009-08-12,16400,16598,16321,16599,111441,529807.0,25289120.0
2009-08-13,16598,16638,16321,16638,92090,531072.0,25289120.0
2009-08-14,16598,16638,16360,16559,75599,528543.0,25289120.0
2009-08-17,16439,16598,16122,16361,51161,522220.0,25289120.0
2009-08-18,16123,16360,15727,15926,256091,508311.0,25289120.0
2009-08-19,15924,16043,15607,15727,103733,501989.0,25289120.0
2009-08-20,15607,15806,15291,15727,158685,501989.0,25289120.0
2009-08-21,15727,16043,15330,15331,233970,489344.0,25289120.0
2009-08-24,15568,15964,15449,15727,160827,501989.0,25289120.0
2009-08-25,15568,15766,15449,15608,105910,498196.0,25289120.0
2009-08-26,15686,15924,15489,15648,71874,499460.0,25289120.0
2009-08-27,15806,16043,15766,15926,148214,508311.0,25289120.0
2009-08-28,15885,16003,15449,15846,158639,505782.0,25289120.0
2009-08-31,15964,16003,15647,15965,86528,509576.0,25289120.0
2009-09-01,15845,16003,15766,15926,81340,508311.0,25289120.0
2009-09-02,15766,15964,15528,15846,81640,505782.0,25289120.0
2009-09-03,15845,16003,15489,16005,96415,510840.0,25289120.0
2009-09-04,15924,16082,15687,15727,57869,501989.0,25289120.0
2009-09-07,15806,16321,15647,16242,118633,518427.0,25289120.0
2009-09-08,16241,16559,16082,16480,138681,526014.0,25289120.0
2009-09-09,16400,16559,16043,16242,88751,518427.0,25289120.0
2009-09-10,16043,16202,15727,16163,123241,515898.0,25289120.0
2009-09-11,16162,16241,15885,16242,101962,518427.0,25289120.0
2009-09-14,16123,16241,15806,15885,82502,507047.0,25289120.0
2009-09-15,15924,15924,15607,15846,110232,505782.0,25289120.0
2009-09-16,15766,15845,15489,15688,176617,500725.0,25289120.0
2009-09-17,15647,15766,15489,15688,168979,500725.0,25289120.0
2009-09-18,15607,16123,15528,16123,164462,514634.0,25289120.0
2009-09-21,16202,16518,15964,16401,133686,523485.0,25289120.0
2009-09-22,16400,16598,16281,16440,81068,524749.0,25289120.0
2009-09-23,16518,17311,16439,17233,365374,550038.0,25289120.0
2009-09-24,17390,17390,16954,17272,153825,551303.0,25289120.0
2009-09-25,17390,17549,17192,17193,160968,548774.0,25289120.0
2009-09-28,17350,17350,16638,16995,185806,542452.0,25289120.0
2009-09-29,17311,17746,17073,17708,190795,565212.0,25289120.0
2009-09-30,17945,18222,17667,18223,302876,581650.0,25289120.0
2009-10-01,18222,18499,17905,18064,197461,576592.0,25289120.0
2009-10-05,18261,18302,17826,18302,110922,584179.0,25289120.0
2009-10-06,18222,18222,17470,17787,1055006,567741.0,25289120.0
2009-10-07,18103,18103,17628,17945,126939,572799.0,25289120.0
2009-10-08,17985,18143,17866,17945,60858,572799.0,25289120.0
2009-10-09,17905,18182,17430,17431,142482,556361.0,25289120.0
2009-10-12,17350,17746,17192,17628,113342,562683.0,25289120.0
2009-10-13,17667,18064,17271,17431,137162,556361.0,25289120.0
2009-10-14,17430,17628,17192,17628,92734,562683.0,25289120.0
2009-10-15,17588,18143,17588,17628,122320,562683.0,25289120.0
2009-10-16,17549,17746,17232,17549,70792,560154.0,25289120.0
2009-10-19,17549,17549,17271,17272,61931,551303.0,25289120.0
2009-10-20,17271,17470,17232,17312,46432,552567.0,25289120.0
2009-10-21,17311,17311,16835,17193,107479,548774.0,25289120.0
2009-10-22,17271,17390,16954,17193,127240,548774.0,25289120.0
2009-10-23,17232,17311,16954,17193,71422,548774.0,25289120.0
2009-10-26,17271,18064,17232,17945,171438,572799.0,25289120.0
2009-10-27,17786,18182,17549,18064,126204,576592.0,25289120.0
2009-10-28,18341,18460,17866,18025,114255,575327.0,25289120.0
2009-10-29,18064,18341,17667,18184,143364,580385.0,25289120.0
2009-10-30,18539,18539,17667,17945,98869,572799.0,25289120.0
2009-11-02,17588,18064,17549,17985,97009,574063.0,25289120.0
2009-11-03,17945,18103,17707,18025,30082,575327.0,25289120.0
2009-11-04,18024,18064,17707,17827,53652,569005.0,25289120.0
2009-11-05,17746,17866,17271,17272,64379,551303.0,25289120.0
2009-11-06,17667,17945,17232,17945,80951,572799.0,25289120.0
2009-11-09,18222,18222,17470,17470,88909,557625.0,25289120.0
2009-11-10,17588,17667,17350,17352,61804,553832.0,25289120.0
2009-11-11,17430,17509,17034,17352,56492,553832.0,25289120.0
2009-11-12,17232,17430,17153,17352,36310,553832.0,25289120.0
2009-11-13,17153,17509,17153,17352,21867,553832.0,25289120.0
2009-11-16,17271,17430,17073,17352,32730,553832.0,25289120.0
2009-11-17,17271,17390,17034,17034,50505,543716.0,25289120.0
2009-11-18,17192,17350,17113,17113,41401,546245.0,25289120.0
2009-11-19,17192,17470,17073,17233,65846,550038.0,25289120.0
2009-11-20,16875,17350,16875,17272,91428,551303.0,25289120.0
2009-11-23,17390,17866,17271,17827,129519,569005.0,25289120.0
2009-11-24,17826,17985,17667,17827,53542,569005.0,25289120.0
2009-11-25,17826,17945,17588,17827,39662,569005.0,25289120.0
2009-11-26,17826,18024,17707,17827,43181,569005.0,25289120.0
2009-11-27,17707,17866,17073,17866,98320,570270.0,25289120.0
2009-11-30,17628,17945,17628,17866,70920,570270.0,25289120.0
2009-12-01,17945,17945,17470,17549,79989,560154.0,25289120.0
2009-12-02,17588,17707,17390,17431,110810,556361.0,25289120.0
2009-12-03,17549,17667,17113,17113,72063,546245.0,25289120.0
2009-12-04,17113,17311,17113,17193,55920,548774.0,25289120.0
2009-12-07,17192,17232,17113,17153,52244,547509.0,25289120.0
2009-12-08,17232,17470,17192,17312,73917,552567.0,25289120.0
2009-12-09,17311,17430,17153,17272,46882,551303.0,25289120.0
2009-12-10,17311,17430,17232,17233,54740,550038.0,25289120.0
2009-12-11,17350,17786,17271,17748,96380,566476.0,25289120.0
2009-12-14,17945,18064,17707,18025,68721,575327.0,25289120.0
2009-12-15,18024,18064,17826,17985,53162,574063.0,25289120.0
2009-12-16,17866,18222,17549,17945,117521,572799.0,25289120.0
2009-12-17,17865,18222,17588,17748,96012,566476.0,25289120.0
2009-12-18,17667,17667,17192,17193,140268,548774.0,25289120.0
2009-12-21,17311,17390,16994,17193,109446,548774.0,25289120.0
2009-12-22,17350,17470,17271,17272,88770,551303.0,25289120.0
2009-12-23,17153,17509,17153,17431,148377,556361.0,25289120.0
2009-12-24,17667,17667,17350,17628,107092,562683.0,25289120.0
2009-12-28,17667,18064,17549,17906,227371,571534.0,25289120.0
2009-12-29,17271,17271,15568,16955,237341,541187.0,25289120.0
2009-12-30,16835,17509,16479,17510,119586,558890.0,25289120.0
2010-01-04,17192,17271,16756,16757,88375,534865.0,25289120.0
2010-01-05,16954,16954,16518,16559,175321,528543.0,25289120.0
2010-01-06,16717,16796,16638,16757,107231,534865.0,25289120.0
2010-01-07,16756,16796,16123,16123,190338,514634.0,25289120.0
2010-01-08,16123,16518,16123,16163,99182,515898.0,25289120.0
2010-01-11,16241,16638,16241,16401,84577,523485.0,25289120.0
2010-01-12,16479,17430,16479,17352,361974,553832.0,25289120.0
2010-01-13,17509,17588,16835,17193,168039,548774.0,25289120.0
2010-01-14,17034,17232,16717,16955,110823,541187.0,25289120.0
2010-01-15,17271,17350,17034,17034,125273,543716.0,25289120.0
2010-01-18,16875,16994,16360,16599,154570,529807.0,25289120.0
2010-01-19,16914,16914,16360,16401,129108,523485.0,25289120.0
2010-01-20,16400,16914,16400,16837,161934,537394.0,25289120.0
2010-01-21,16518,17350,16518,17233,146261,550038.0,25289120.0
2010-01-22,17034,17786,16914,17589,445164,561418.0,25289120.0
2010-01-25,17509,17746,17390,17748,203512,566476.0,25289120.0
2010-01-26,17588,17905,16875,17669,265910,563947.0,25289120.0
2010-01-27,17826,18578,17350,18580,436205,593030.0,25289120.0
2010-01-28,19728,20599,18777,19570,804790,624641.0,25289120.0
2010-01-29,19410,19965,19014,19055,527369,608203.0,25289120.0
2010-02-01,19331,19649,18182,18936,241092,604410.0,25289120.0
2010-02-02,19133,20163,19014,19609,300808,625906.0,25289120.0
2010-02-03,19649,20560,19649,20124,459604,642344.0,25289120.0
2010-02-04,19886,20242,19173,19728,244220,629699.0,25289120.0
2010-02-05,19014,20322,19014,19649,235323,627170.0,25289120.0
2010-02-08,19767,20004,19529,19807,167050,632228.0,25289120.0
2010-02-09,19767,19767,18539,18936,151447,604410.0,25289120.0
2010-02-10,18935,18975,17866,18223,486117,581650.0,25289120.0
2010-02-11,17945,18420,17866,18302,287054,584179.0,25289120.0
2010-02-12,18499,18499,18024,18500,121119,590501.0,25289120.0
2010-02-16,18539,18896,18420,18698,75451,596823.0,25289120.0
2010-02-17,18896,18896,18261,18421,66259,587972.0,25289120.0
2010-02-18,18539,18935,18261,18777,84953,599352.0,25289120.0
2010-02-19,18618,18856,18143,18381,103828,586708.0,25289120.0
2010-02-22,18578,19252,18539,19055,77353,608203.0,25289120.0
2010-02-23,19252,19649,18777,19649,96452,627170.0,25289120.0
2010-02-24,19292,19609,19093,19292,62109,615790.0,25289120.0
2010-02-25,19093,19728,18658,19728,140966,629699.0,25289120.0
2010-02-26,19410,19649,19093,19649,92041,627170.0,25289120.0
2010-03-02,19410,19649,18975,19174,65124,611997.0,25289120.0
2010-03-03,19054,19173,18499,18500,83652,590501.0,25289120.0
2010-03-04,18539,18817,18539,18619,31013,594294.0,25289120.0
2010-03-05,18658,19054,18381,18777,41045,599352.0,25289120.0
2010-03-08,18896,19410,18817,19292,75460,615790.0,25289120.0
2010-03-09,19054,19213,18737,19016,77060,606939.0,25289120.0
2010-03-10,18935,19173,18777,19016,43084,606939.0,25289120.0
2010-03-11,18856,19252,18658,18976,81837,605674.0,25289120.0
2010-03-12,18975,19292,18817,18976,51165,605674.0,25289120.0
2010-03-15,18896,19331,18896,19253,78333,614526.0,25289120.0
2010-03-16,19252,19450,19014,19213,110885,613261.0,25289120.0
2010-03-17,19371,19450,18658,19371,207807,618319.0,25289120.0
2010-03-18,19093,19213,18817,19016,132639,606939.0,25289120.0
2010-03-19,18935,19093,18539,18580,133102,593030.0,25289120.0
2010-03-22,18301,18658,18143,18619,139263,594294.0,25289120.0
2010-03-23,18618,18777,18381,18777,55588,599352.0,25289120.0
2010-03-24,18817,18817,18460,18540,97946,591765.0,25289120.0
2010-03-25,18420,19292,18381,19134,162925,610732.0,25289120.0
2010-03-26,18935,19252,18856,19095,69726,609468.0,25289120.0
2010-03-29,18856,19450,18856,19412,66252,619583.0,25289120.0
2010-03-30,19490,19728,19410,19689,156645,628435.0,25289120.0
2010-03-31,19767,19965,19252,19966,128458,637286.0,25289120.0
2010-04-01,19965,19965,19173,19174,120935,611997.0,25289120.0
2010-04-02,19093,19133,18539,18777,108390,599352.0,25289120.0
2010-04-05,18896,19252,18658,18777,66522,599352.0,25289120.0
2010-04-06,18817,18975,18618,18619,33718,594294.0,25289120.0
2010-04-07,18896,19093,18658,18936,55040,604410.0,25289120.0
2010-04-08,19292,19292,18856,19174,24805,611997.0,25289120.0
2010-04-09,19014,19172,18658,19134,46654,610732.0,25289120.0
2010-04-12,19252,19252,18697,18698,48189,596823.0,25289120.0
2010-04-13,18856,18856,18261,18500,75832,590501.0,25289120.0
2010-04-14,18578,18658,18381,18500,62906,590501.0,25289120.0
2010-04-15,18539,18539,18182,18460,124791,589236.0,25289120.0
2010-04-16,18460,18460,17985,18223,195036,581650.0,25289120.0
2010-04-19,18064,18618,18064,18223,52262,581650.0,25289120.0
2010-04-20,18460,18618,18341,18580,54982,593030.0,25289120.0
2010-04-21,18658,18777,18460,18738,76695,598088.0,25289120.0
2010-04-22,18697,18817,18261,18263,79033,582914.0,25289120.0
2010-04-23,18341,18737,18222,18263,58488,582914.0,25289120.0
2010-04-26,18302,18381,17985,17985,117899,574063.0,25289120.0
2010-04-27,17985,18182,17985,18104,63489,577856.0,25289120.0
2010-04-28,17985,18618,17905,18619,98602,594294.0,25289120.0
2010-04-29,18618,18896,18460,18659,54512,595559.0,25289120.0
2010-04-30,18856,18856,18341,18857,46870,601881.0,25289120.0
2010-05-03,18578,18896,18381,18896,50247,603146.0,25289120.0
2010-05-04,18737,18856,18341,18342,58676,585443.0,25289120.0
2010-05-06,17985,18182,17470,17549,113423,560154.0,25289120.0
2010-05-07,17034,17865,16914,17748,80680,566476.0,25289120.0
