유화증권(003460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-30,14800,14800,14750,14800,250,167839.0,11340483.0
2010-08-31,14550,15500,14500,15500,2110,175777.0,11340483.0
2010-09-01,15400,15400,15000,15200,711,172375.0,11340483.0
2010-09-02,14900,15100,14750,15100,930,171241.0,11340483.0
2010-09-03,15000,15000,13700,14750,5260,167272.0,11340483.0
2010-09-06,14550,14650,14550,14600,640,165571.0,11340483.0
2010-09-07,14550,14700,14550,14700,462,166705.0,11340483.0
2010-09-08,14550,14650,14550,14650,60,166138.0,11340483.0
2010-09-09,14550,14550,14550,14550,620,165004.0,11340483.0
2010-09-10,14650,14800,14650,14750,1080,167272.0,11340483.0
2010-09-13,14650,14700,14600,14650,1090,166138.0,11340483.0
2010-09-14,14650,14650,14500,14600,2360,165571.0,11340483.0
2010-09-15,14500,14650,14500,14650,680,166138.0,11340483.0
2010-09-16,14600,15050,14600,15050,2059,170674.0,11340483.0
2010-09-17,14750,14900,14700,14750,618,167272.0,11340483.0
2010-09-20,14750,14750,14700,14700,610,166705.0,11340483.0
2010-09-24,14900,15400,14900,15250,2551,172942.0,11340483.0
2010-09-27,14950,15100,14900,15100,770,171241.0,11340483.0
2010-09-28,15100,15100,14750,15100,30,171241.0,11340483.0
2010-09-29,14900,15050,14850,14850,1510,168406.0,11340483.0
2010-09-30,14850,14900,14750,14900,2600,168973.0,11340483.0
2010-10-01,15100,15450,14900,15450,590,175210.0,11340483.0
2010-10-04,16000,16000,15050,15450,1120,175210.0,11340483.0
2010-10-05,15150,15450,15100,15450,570,175210.0,11340483.0
2010-10-06,15200,15300,14850,15000,3952,170107.0,11340483.0
2010-10-07,15150,15150,15050,15050,2450,170674.0,11340483.0
2010-10-08,15000,15700,15000,15450,2780,175210.0,11340483.0
2010-10-11,15200,15450,15100,15450,2210,175210.0,11340483.0
2010-10-12,15400,15400,15150,15400,140,174643.0,11340483.0
2010-10-13,15350,15900,15250,15500,4092,175777.0,11340483.0
2010-10-14,15400,15800,15400,15800,6450,179180.0,11340483.0
2010-10-15,15500,15800,15400,15800,5720,179180.0,11340483.0
2010-10-18,15800,15800,15500,15500,1070,175777.0,11340483.0
2010-10-19,15400,15500,15400,15450,340,175210.0,11340483.0
2010-10-20,15450,15450,15300,15400,1340,174643.0,11340483.0
2010-10-21,15400,16000,15300,16000,6291,181448.0,11340483.0
2010-10-22,15850,15900,15500,15850,1610,179747.0,11340483.0
2010-10-25,15850,16150,15500,15900,7680,180314.0,11340483.0
2010-10-26,15900,15900,15600,15700,4502,178046.0,11340483.0
2010-10-27,15750,15750,15600,15600,1400,176912.0,11340483.0
2010-10-28,15600,15800,15500,15800,1640,179180.0,11340483.0
2010-10-29,15500,15800,15450,15800,1730,179180.0,11340483.0
2010-11-01,15600,17500,15550,16250,1130,184283.0,11340483.0
2010-11-02,15850,16000,15800,15800,1690,179180.0,11340483.0
2010-11-03,15950,17000,15950,15950,1621,180881.0,11340483.0
2010-11-04,15750,15900,15650,15900,1180,180314.0,11340483.0
2010-11-05,15750,16700,15750,16000,460,181448.0,11340483.0
2010-11-08,16000,16100,15850,16100,590,182582.0,11340483.0
2010-11-09,15900,15950,15700,15950,848,180881.0,11340483.0
2010-11-10,15700,17400,15700,16750,5801,189953.0,11340483.0
2010-11-11,17100,17100,16500,16500,212,187118.0,11340483.0
2010-11-12,0,0,0,16450,0,186551.0,11340483.0
2010-11-15,16000,16000,15800,15850,767,179747.0,11340483.0
2010-11-16,15650,15850,15500,15500,1310,175777.0,11340483.0
2010-11-17,15500,15500,15200,15200,3831,172375.0,11340483.0
2010-11-18,15050,15200,14700,14900,4830,168973.0,11340483.0
2010-11-19,15000,15250,14950,15000,213200,170107.0,11340483.0
2010-11-22,15100,15500,15050,15500,2890,175777.0,11340483.0
2010-11-23,15150,15400,15150,15400,160,174643.0,11340483.0
2010-11-24,15150,15250,15000,15250,1220,172942.0,11340483.0
2010-11-25,15250,15350,15000,15350,1400,174076.0,11340483.0
2010-11-26,15150,15300,15100,15100,280,171241.0,11340483.0
2010-11-29,15050,15350,15050,15350,100,174076.0,11340483.0
2010-11-30,15200,15450,15200,15450,640,175210.0,11340483.0
2010-12-01,15400,15500,15150,15300,3314,173509.0,11340483.0
2010-12-02,15100,15450,15100,15450,770,175210.0,11340483.0
2010-12-03,15200,15300,15150,15300,1320,173509.0,11340483.0
2010-12-06,15150,15300,15150,15300,155,173509.0,11340483.0
2010-12-07,15300,15400,15150,15350,1090,174076.0,11340483.0
2010-12-08,15450,15450,15200,15200,340,172375.0,11340483.0
2010-12-09,15250,16200,15250,15550,2830,176345.0,11340483.0
2010-12-10,15700,15700,15450,15600,1610,176912.0,11340483.0
2010-12-13,15600,15900,15400,15600,590,176912.0,11340483.0
2010-12-14,15050,15600,15050,15600,1970,176912.0,11340483.0
2010-12-15,15600,15800,15600,15800,1140,179180.0,11340483.0
2010-12-16,15750,15750,15750,15750,10,178613.0,11340483.0
2010-12-17,15450,15700,15450,15700,2100,178046.0,11340483.0
2010-12-20,15700,15700,15400,15700,940,178046.0,11340483.0
2010-12-21,15600,15700,15500,15650,12251,177479.0,11340483.0
2010-12-22,15550,15550,15400,15550,3180,176345.0,11340483.0
2010-12-23,15500,15600,15400,15600,1830,176912.0,11340483.0
2010-12-24,15400,15600,15400,15600,1100,176912.0,11340483.0
2010-12-27,15400,15550,15400,15550,3570,176345.0,11340483.0
2010-12-28,15500,15600,15450,15600,1150,176912.0,11340483.0
2010-12-29,15600,15600,15550,15550,69,176345.0,11340483.0
2010-12-30,15450,15600,15400,15600,2111,176912.0,11340483.0
2011-01-03,15600,15600,15550,15550,1150,176345.0,11340483.0
2011-01-04,15450,15550,15050,15550,5440,176345.0,11340483.0
2011-01-05,15350,15550,15350,15550,5440,176345.0,11340483.0
2011-01-06,15550,15600,15550,15600,1270,176912.0,11340483.0
2011-01-07,15550,16300,15400,16050,10340,182015.0,11340483.0
2011-01-10,16000,16550,16000,16100,16070,182582.0,11340483.0
2011-01-11,16050,16050,15550,15650,3347,177479.0,11340483.0
2011-01-12,15500,15700,15450,15600,5620,176912.0,11340483.0
2011-01-13,15600,15650,15450,15600,2200,176912.0,11340483.0
2011-01-14,15550,15650,15450,15500,5800,175777.0,11340483.0
2011-01-17,15550,15650,15500,15650,2733,177479.0,11340483.0
2011-01-18,15650,15650,15500,15500,2770,175777.0,11340483.0
2011-01-19,15500,15500,15450,15500,1970,175777.0,11340483.0
2011-01-20,15450,15450,15350,15450,1790,175210.0,11340483.0
2011-01-21,15350,15450,15350,15400,1730,174643.0,11340483.0
2011-01-24,15300,15500,15300,15500,720,175777.0,11340483.0
2011-01-25,15550,15550,15250,15500,3090,175777.0,11340483.0
2011-01-26,15300,15450,15300,15450,1870,175210.0,11340483.0
2011-01-27,15350,15450,15300,15400,790,174643.0,11340483.0
2011-01-28,15350,15400,15350,15400,340,174643.0,11340483.0
2011-01-31,15300,15600,15300,15600,1910,176912.0,11340483.0
2011-02-01,15300,15400,15300,15350,380,174076.0,11340483.0
2011-02-07,15400,15400,15300,15350,1560,174076.0,11340483.0
2011-02-08,15300,15350,15300,15350,176,174076.0,11340483.0
2011-02-09,15250,15250,15250,15250,480,172942.0,11340483.0
2011-02-10,15200,15250,15000,15250,1360,172942.0,11340483.0
2011-02-11,15500,15500,15100,15300,1680,173509.0,11340483.0
2011-02-14,15100,15300,15100,15300,4320,173509.0,11340483.0
2011-02-15,15150,15300,14900,15300,3430,173509.0,11340483.0
2011-02-16,15250,15300,15000,15250,2680,172942.0,11340483.0
2011-02-17,15050,15200,14950,15100,42530,171241.0,11340483.0
2011-02-18,15050,15050,14950,14950,38240,169540.0,11340483.0
2011-02-21,14950,15000,14850,15000,5650,170107.0,11340483.0
2011-02-22,14950,15000,14500,14700,13110,166705.0,11340483.0
2011-02-23,14700,15000,14700,14900,1100,168973.0,11340483.0
2011-02-24,14850,15000,14850,15000,310,170107.0,11340483.0
2011-02-25,14950,15050,14950,15050,670,170674.0,11340483.0
2011-02-28,15000,15150,14950,15100,2320,171241.0,11340483.0
2011-03-02,15000,15000,15000,15000,430,170107.0,11340483.0
2011-03-03,15000,15050,15000,15050,350,170674.0,11340483.0
2011-03-04,15000,15150,15000,15150,780,171808.0,11340483.0
2011-03-07,15000,15150,15000,15150,400,171808.0,11340483.0
2011-03-08,15050,15200,15000,15200,1000,172375.0,11340483.0
2011-03-09,15100,15300,15100,15300,1210,173509.0,11340483.0
2011-03-10,15150,15350,15100,15250,450,172942.0,11340483.0
2011-03-11,15100,15250,15100,15250,640,172942.0,11340483.0
2011-03-14,15100,15200,15100,15200,860,172375.0,11340483.0
2011-03-15,15150,15150,15000,15100,1890,171241.0,11340483.0
2011-03-16,15100,15150,15100,15150,20,171808.0,11340483.0
2011-03-17,15100,15150,15000,15150,1720,171808.0,11340483.0
2011-03-18,15100,15150,15050,15150,40,171808.0,11340483.0
2011-03-21,15100,15150,15050,15150,2030,171808.0,11340483.0
2011-03-22,15150,15350,15100,15350,1320,174076.0,11340483.0
2011-03-23,15350,15350,15150,15300,240,173509.0,11340483.0
2011-03-24,15200,15450,15200,15350,3930,174076.0,11340483.0
2011-03-25,15350,15400,15300,15400,2060,174643.0,11340483.0
2011-03-28,15350,15550,15300,15500,2180,175777.0,11340483.0
2011-03-29,15500,15650,15400,15550,7931,176345.0,11340483.0
2011-03-30,15250,15250,14850,15100,2191,171241.0,11340483.0
2011-03-31,14900,15150,14900,15100,338,171241.0,11340483.0
2011-04-01,15000,15100,14950,15100,70,171241.0,11340483.0
2011-04-04,15100,15100,14950,15100,910,171241.0,11340483.0
2011-04-05,15100,15100,14950,15100,2090,171241.0,11340483.0
2011-04-06,15000,15050,14950,15050,350,170674.0,11340483.0
2011-04-07,15050,15050,14950,15000,430,170107.0,11340483.0
2011-04-08,14950,15000,14950,15000,50,170107.0,11340483.0
2011-04-11,15000,15000,14950,15000,1530,170107.0,11340483.0
2011-04-12,14950,15000,14950,15000,580,170107.0,11340483.0
2011-04-13,14950,15000,14950,15000,610,170107.0,11340483.0
2011-04-14,14950,15000,14900,14900,2231,168973.0,11340483.0
2011-04-15,14900,14950,14900,14950,440,169540.0,11340483.0
2011-04-18,14900,14900,14700,14900,770,168973.0,11340483.0
2011-04-19,14900,14900,14700,14900,770,168973.0,11340483.0
2011-04-20,14900,14900,14750,14900,4150,168973.0,11340483.0
2011-04-21,14900,14900,14650,14850,7080,168406.0,11340483.0
2011-04-22,14700,15350,14700,15000,41840,170107.0,11340483.0
2011-04-25,15000,15150,15000,15150,30,171808.0,11340483.0
2011-04-26,14850,15000,14750,14950,1700,169540.0,11340483.0
2011-04-27,14950,15250,14850,15250,900,172942.0,11340483.0
2011-04-28,15200,15250,14800,14800,2491,167839.0,11340483.0
2011-04-29,14800,14850,14050,14850,5520,168406.0,11340483.0
2011-05-02,14850,14900,14800,14900,380,168973.0,11340483.0
2011-05-03,14900,15000,14750,15000,650,170107.0,11340483.0
2011-05-04,14750,14850,14500,14850,21780,168406.0,11340483.0
2011-05-06,14700,14700,14150,14450,18798,163870.0,11340483.0
2011-05-09,14400,14750,14400,14650,512,166138.0,11340483.0
2011-05-11,14500,14650,14300,14450,5752,163870.0,11340483.0
2011-05-12,14400,14450,14200,14450,12440,163870.0,11340483.0
2011-05-13,14300,14500,14250,14500,1320,164437.0,11340483.0
2011-05-16,14500,14900,14500,14900,910,168973.0,11340483.0
2011-05-17,14500,14700,14450,14700,4450,166705.0,11340483.0
2011-05-18,14500,14550,13800,14300,12960,162169.0,11340483.0
2011-05-19,14250,14300,14150,14300,4810,162169.0,11340483.0
2011-05-20,14200,14550,14150,14550,4070,165004.0,11340483.0
2011-05-23,14350,14350,14100,14150,7980,160468.0,11340483.0
2011-05-24,14150,14200,14100,14200,970,161035.0,11340483.0
2011-05-25,14200,14700,14150,14700,760,166705.0,11340483.0
2011-05-26,14500,14600,14250,14600,790,165571.0,11340483.0
2011-05-27,14300,14550,14150,14300,7340,162169.0,11340483.0
2011-05-30,14250,14300,14250,14250,12140,161602.0,11340483.0
2011-05-31,14250,14450,13750,13750,16710,155932.0,11340483.0
2011-06-01,13800,13850,13750,13800,11700,156499.0,11340483.0
2011-06-02,13800,14000,13800,13800,11071,156499.0,11340483.0
2011-06-03,13800,13850,13800,13800,10770,156499.0,11340483.0
2011-06-07,13800,14100,13800,13800,15120,156499.0,11340483.0
2011-06-08,13800,14600,13800,13800,11440,156499.0,11340483.0
2011-06-09,13900,14200,13750,14000,12950,158767.0,11340483.0
2011-06-10,14000,14000,13800,14000,2790,158767.0,11340483.0
2011-06-13,13900,14000,13850,13950,2670,158200.0,11340483.0
2011-06-14,13950,14000,13800,14000,4510,158767.0,11340483.0
2011-06-15,14000,14100,13900,14100,3470,159901.0,11340483.0
2011-06-16,14000,14200,14000,14000,9350,158767.0,11340483.0
2011-06-17,14000,14500,13950,14150,7700,160468.0,11340483.0
2011-06-20,14100,15000,13950,15000,1310,170107.0,11340483.0
2011-06-21,14700,15200,14200,15200,1710,172375.0,11340483.0
2011-06-22,15100,15550,14450,15500,4310,175777.0,11340483.0
2011-06-23,15400,15400,15100,15200,290,172375.0,11340483.0
2011-06-24,14550,14950,14550,14950,1366,169540.0,11340483.0
2011-06-27,14500,14850,14500,14850,330,168406.0,11340483.0
2011-06-28,14500,15000,14500,15000,1910,170107.0,11340483.0
2011-06-29,14950,15100,14950,15100,710,171241.0,11340483.0
2011-06-30,15050,15400,14600,15400,1280,174643.0,11340483.0
2011-07-01,15300,15300,14900,14900,150,168973.0,11340483.0
2011-07-04,14700,14900,14700,14900,1488,168973.0,11340483.0
2011-07-05,14700,14750,14700,14750,20,167272.0,11340483.0
2011-07-06,14550,14550,14000,14200,7519,161035.0,11340483.0
2011-07-07,14200,14200,13950,14200,3330,161035.0,11340483.0
2011-07-08,14150,14200,14100,14200,740,161035.0,11340483.0
2011-07-11,13850,14050,13850,13900,1320,157633.0,11340483.0
2011-07-12,14000,14000,13750,13900,5220,157633.0,11340483.0
2011-07-13,13900,13900,13500,13800,410,156499.0,11340483.0
2011-07-14,13850,13850,13600,13700,1466,155365.0,11340483.0
2011-07-15,13700,13800,13700,13800,110,156499.0,11340483.0
2011-07-18,13750,14100,13500,13650,1444,154798.0,11340483.0
2011-07-19,13650,13700,13000,13700,2740,155365.0,11340483.0
2011-07-20,13800,13800,13700,13700,1420,155365.0,11340483.0
2011-07-21,13700,13750,13550,13750,780,155932.0,11340483.0
2011-07-22,13750,13950,13700,13950,1620,158200.0,11340483.0
2011-07-25,14100,14100,13600,14100,3393,159901.0,11340483.0
2011-07-26,14050,14100,13850,14100,690,159901.0,11340483.0
2011-07-27,14100,14200,14000,14200,410,161035.0,11340483.0
2011-07-28,14150,14200,13900,14200,4290,161035.0,11340483.0
2011-07-29,14200,14850,14050,14200,6473,161035.0,11340483.0
2011-08-01,14100,14300,13900,14000,3821,158767.0,11340483.0
2011-08-02,13850,14000,13700,13700,3314,155365.0,11340483.0
2011-08-03,13650,13700,13550,13700,710,155365.0,11340483.0
2011-08-04,13550,13800,13550,13700,330,155365.0,11340483.0
2011-08-05,13250,14700,13200,13500,3460,153097.0,11340483.0
2011-08-08,13200,13500,12650,13050,2350,147993.0,11340483.0
2011-08-09,12800,12800,11850,12400,2731,140622.0,11340483.0
2011-08-10,12300,12550,12300,12400,3530,140622.0,11340483.0
2011-08-11,12400,12400,12400,12400,320,140622.0,11340483.0
2011-08-12,12500,12700,12350,12400,17351,140622.0,11340483.0
2011-08-16,12500,12950,12500,12950,640,146859.0,11340483.0
2011-08-17,0,0,0,12950,0,146859.0,11340483.0
2011-08-18,13000,13000,13000,13000,10,147426.0,11340483.0
2011-08-19,12650,12650,12200,12300,1272,139488.0,11340483.0
2011-08-22,12000,12500,12000,12500,1590,141756.0,11340483.0
2011-08-23,12500,12550,12200,12450,581,141189.0,11340483.0
2011-08-24,12550,12550,12550,12550,11,142323.0,11340483.0
2011-08-25,12800,12800,12600,12600,500,142890.0,11340483.0
2011-08-26,12600,12950,12600,12950,201,146859.0,11340483.0
2011-08-29,12800,12950,12800,12950,650,146859.0,11340483.0
2011-08-30,13250,13250,12850,13050,580,147993.0,11340483.0
2011-08-31,13200,14750,13000,13300,3500,150828.0,11340483.0
2011-09-01,13000,13200,13000,13200,1610,149694.0,11340483.0
2011-09-02,12900,13150,12900,13150,30,149127.0,11340483.0
2011-09-05,12900,13000,12750,13000,250,147426.0,11340483.0
2011-09-06,12800,13000,12750,13000,70,147426.0,11340483.0
2011-09-07,13000,13000,12000,12500,6490,141756.0,11340483.0
2011-09-08,12750,12800,12450,12600,1280,142890.0,11340483.0
2011-09-09,12600,12600,12600,12600,506,142890.0,11340483.0
2011-09-14,12500,12600,12300,12600,560,142890.0,11340483.0
2011-09-15,12600,12900,12500,12900,2511,146292.0,11340483.0
2011-09-16,12900,13000,12750,13000,50,147426.0,11340483.0
2011-09-19,12750,13100,12750,13100,490,148560.0,11340483.0
2011-09-20,12750,13050,12600,13050,3410,147993.0,11340483.0
2011-09-21,0,0,0,13050,0,147993.0,11340483.0
2011-09-22,12850,13050,12800,13050,440,147993.0,11340483.0
2011-09-23,12800,13000,12600,13000,513,147426.0,11340483.0
2011-09-26,12650,13000,12600,13000,1190,147426.0,11340483.0
2011-09-27,12900,13000,12800,13000,160,147426.0,11340483.0
2011-09-28,12050,13800,12050,13800,3400,156499.0,11340483.0
2011-09-29,13600,14000,12950,14000,4000,158767.0,11340483.0
2011-09-30,13300,13900,13300,13350,3801,151395.0,11340483.0
2011-10-04,12900,12900,12900,12900,791,146292.0,11340483.0
2011-10-05,12900,13000,12850,13000,120,147426.0,11340483.0
2011-10-06,0,0,0,13000,0,147426.0,11340483.0
2011-10-07,13000,13000,12700,12800,2000,145158.0,11340483.0
2011-10-10,12850,12850,12800,12800,5140,145158.0,11340483.0
2011-10-11,12850,12900,12800,12900,2080,146292.0,11340483.0
2011-10-12,12900,13050,12750,12800,5040,145158.0,11340483.0
2011-10-13,12800,12800,12800,12800,830,145158.0,11340483.0
2011-10-14,12800,12800,12700,12700,3101,144024.0,11340483.0
2011-10-17,12700,12700,12650,12700,1230,144024.0,11340483.0
2011-10-18,12700,12700,12700,12700,158,144024.0,11340483.0
2011-10-19,12700,12700,12700,12700,2160,144024.0,11340483.0
2011-10-20,12900,12900,12650,12700,40360,144024.0,11340483.0
2011-10-21,12600,12600,12550,12600,2570,142890.0,11340483.0
2011-10-24,12650,12700,12600,12700,2040,144024.0,11340483.0
2011-10-25,12800,12900,12800,12900,100,146292.0,11340483.0
2011-10-26,12700,12900,12700,12900,110,146292.0,11340483.0
2011-10-27,0,0,0,12900,0,146292.0,11340483.0
2011-10-28,12900,12900,12650,12900,700,146292.0,11340483.0
2011-10-31,12650,12850,12650,12800,980,145158.0,11340483.0
2011-11-01,12650,12700,11000,11600,247220,131550.0,11340483.0
2011-11-02,11400,11600,11200,11600,17791,131550.0,11340483.0
2011-11-03,11600,11600,11500,11600,10040,131550.0,11340483.0
2011-11-04,11800,11800,11600,11800,6232,133818.0,11340483.0
2011-11-07,11800,11900,11650,11800,9510,133818.0,11340483.0
2011-11-08,11700,11950,11700,11950,940,135519.0,11340483.0
2011-11-09,11800,11950,11800,11950,890,135519.0,11340483.0
2011-11-10,11700,11850,11700,11800,2570,133818.0,11340483.0
2011-11-11,11800,12000,11800,12000,1680,136086.0,11340483.0
2011-11-14,12200,12300,11900,12200,7921,138354.0,11340483.0
2011-11-15,12200,12200,12000,12200,650,138354.0,11340483.0
2011-11-16,12100,12200,12100,12200,2820,138354.0,11340483.0
2011-11-17,12200,12350,12200,12300,531,139488.0,11340483.0
2011-11-18,12200,12400,12200,12350,391,140055.0,11340483.0
2011-11-21,12500,12500,12350,12500,7144,141756.0,11340483.0
2011-11-22,12400,12550,12400,12550,11700,142323.0,11340483.0
2011-11-23,12600,12600,12450,12600,11210,142890.0,11340483.0
2011-11-24,12500,12650,12500,12650,1361,143457.0,11340483.0
2011-11-25,12500,12900,12250,12900,11310,146292.0,11340483.0
2011-11-28,12650,13000,12650,12950,583,146859.0,11340483.0
2011-11-29,12650,14000,12400,13500,18921,153097.0,11340483.0
2011-11-30,13200,14100,13100,13700,5770,155365.0,11340483.0
2011-12-01,13400,13650,13100,13100,3461,148560.0,11340483.0
2011-12-02,13050,13050,12900,12900,480,146292.0,11340483.0
2011-12-05,12900,13100,12900,13100,123,148560.0,11340483.0
2011-12-06,13000,13100,13000,13050,336,147993.0,11340483.0
2011-12-07,13150,13150,13150,13150,10,149127.0,11340483.0
2011-12-08,12750,13200,12750,13200,2290,149694.0,11340483.0
2011-12-09,13100,13100,12800,12900,2790,146292.0,11340483.0
2011-12-12,12900,12950,12750,12950,830,146859.0,11340483.0
2011-12-13,12900,12950,12800,12950,161,146859.0,11340483.0
2011-12-14,12850,13200,12600,12950,3170,146859.0,11340483.0
2011-12-15,12950,13200,12400,12700,14540,144024.0,11340483.0
2011-12-16,12700,12950,12300,12850,16933,145725.0,11340483.0
2011-12-19,12550,12850,12300,12650,21510,143457.0,11340483.0
2011-12-20,12500,12700,12500,12650,17470,143457.0,11340483.0
2011-12-21,12900,13950,12800,13500,12600,153097.0,11340483.0
2011-12-22,13150,13500,12950,13500,10220,153097.0,11340483.0
2011-12-23,13100,13700,13100,13550,800,153664.0,11340483.0
