S&T홀딩스(036530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-15,14630,15019,14436,15020,13465,244575.0,15830105.0
2017-09-18,14825,15311,14533,15165,36828,246950.0,15830105.0
2017-09-19,14970,15262,14825,14825,25337,241409.0,15830105.0
2017-09-20,14825,15068,14727,14728,12058,239826.0,15830105.0
2017-09-21,14825,15116,14679,14971,16633,243784.0,15830105.0
2017-09-22,14970,15019,14630,14631,18649,238243.0,15830105.0
2017-09-25,14776,14970,14436,14728,21152,239826.0,15830105.0
2017-09-26,14727,15019,14436,14922,23909,242992.0,15830105.0
2017-09-27,15019,15116,14727,14971,16306,243784.0,15830105.0
2017-09-28,14825,15165,14825,15068,12342,245367.0,15830105.0
2017-09-29,15068,15262,14873,15214,18886,247741.0,15830105.0
2017-10-10,15311,15505,15068,15408,19633,250907.0,15830105.0
2017-10-11,15456,15554,15262,15554,14282,253282.0,15830105.0
2017-10-12,15554,15651,15359,15360,11733,250116.0,15830105.0
2017-10-13,15456,15651,15262,15506,14796,252490.0,15830105.0
2017-10-16,15651,15748,15359,15651,14212,254865.0,15830105.0
2017-10-17,15456,15700,15359,15457,9619,251699.0,15830105.0
2017-10-18,15456,15456,15068,15117,14166,246158.0,15830105.0
2017-10-19,15213,15602,15019,15506,11847,252490.0,15830105.0
2017-10-20,15262,15797,15262,15749,10726,256448.0,15830105.0
2017-10-23,15554,15651,15311,15360,13273,250116.0,15830105.0
2017-10-24,15359,15700,15359,15651,11495,254865.0,15830105.0
2017-10-25,15699,15748,15505,15603,7043,254073.0,15830105.0
2017-10-26,15651,15943,15359,15651,15778,254865.0,15830105.0
2017-10-27,15651,15894,15554,15846,9989,258031.0,15830105.0
2017-10-30,15845,16040,15651,15651,18990,254865.0,15830105.0
2017-10-31,15700,16137,15456,16089,10532,261988.0,15830105.0
2017-11-01,16088,16137,15602,16040,14783,261197.0,15830105.0
2017-11-02,15894,16040,15845,16040,10745,261197.0,15830105.0
2017-11-03,15845,16040,15505,15603,9577,254073.0,15830105.0
2017-11-06,15651,15991,15554,15846,13288,258031.0,15830105.0
2017-11-07,15700,15943,15602,15943,15827,259614.0,15830105.0
2017-11-08,15943,16040,15651,15846,13475,258031.0,15830105.0
2017-11-09,15943,15943,15602,15797,13123,257239.0,15830105.0
2017-11-10,15797,15991,15505,15749,18904,256448.0,15830105.0
2017-11-13,15748,15943,15505,15700,13894,255656.0,15830105.0
2017-11-14,15748,15845,15505,15797,14354,257239.0,15830105.0
2017-11-15,15797,15845,15359,15408,25613,250907.0,15830105.0
2017-11-16,15408,15845,15359,15408,26887,250907.0,15830105.0
2017-11-17,15554,15797,15359,15651,15164,254865.0,15830105.0
2017-11-20,15651,15700,15408,15554,17238,253282.0,15830105.0
2017-11-21,15554,15748,15505,15603,13561,254073.0,15830105.0
2017-11-22,15505,15845,15505,15700,15007,255656.0,15830105.0
2017-11-23,15700,15845,15505,15700,12143,255656.0,15830105.0
2017-11-24,15602,15845,15554,15846,8538,258031.0,15830105.0
2017-11-27,15845,15991,15651,15797,8491,257239.0,15830105.0
2017-11-28,15845,16186,15700,15749,15958,256448.0,15830105.0
2017-11-29,15748,15894,15359,15457,12959,251699.0,15830105.0
2017-11-30,15408,15456,15213,15263,9641,248533.0,15830105.0
2017-12-01,15262,15408,15165,15360,9034,250116.0,15830105.0
2017-12-04,15359,15505,15262,15408,10084,250907.0,15830105.0
2017-12-05,15408,15748,15311,15554,13645,253282.0,15830105.0
2017-12-06,15651,15748,15456,15651,10805,254865.0,15830105.0
2017-12-07,15554,15845,15554,15700,11152,255656.0,15830105.0
2017-12-08,15748,16040,15554,15943,11762,259614.0,15830105.0
2017-12-11,15797,15894,15554,15700,15058,255656.0,15830105.0
2017-12-12,15699,15699,15165,15214,18390,247741.0,15830105.0
2017-12-13,15213,15359,15116,15311,13253,249324.0,15830105.0
2017-12-14,15311,15408,15165,15263,7467,248533.0,15830105.0
2017-12-15,15262,15505,15068,15457,7465,251699.0,15830105.0
2017-12-18,15408,15505,15262,15360,7110,250116.0,15830105.0
2017-12-19,15311,15456,15165,15263,8697,248533.0,15830105.0
2017-12-20,15116,15456,15116,15360,9924,250116.0,15830105.0
2017-12-21,15213,15602,15213,15457,8731,251699.0,15830105.0
2017-12-22,15456,15651,15213,15360,16320,250116.0,15830105.0
2017-12-26,15408,15797,15359,15700,10664,255656.0,15830105.0
2017-12-27,15800,15800,15600,15750,11286,249324.0,15830105.0
2017-12-28,15700,15800,15650,15750,7522,249324.0,15830105.0
2018-01-02,15700,15750,15500,15600,11657,246950.0,15830105.0
2018-01-03,15500,15550,15300,15500,21484,245367.0,15830105.0
2018-01-04,15600,15600,14800,14850,33265,235077.0,15830105.0
2018-01-05,14950,15050,14800,14950,6943,236660.0,15830105.0
2018-01-08,14900,15050,14800,15000,7565,237452.0,15830105.0
2018-01-09,14850,15100,14800,14950,11123,236660.0,15830105.0
2018-01-10,14950,15000,14700,14750,16935,233494.0,15830105.0
2018-01-11,14900,15000,14650,14900,20717,235869.0,15830105.0
2018-01-12,14800,14950,14700,14800,38111,234286.0,15830105.0
2018-01-15,14800,14800,14200,14350,43240,227162.0,15830105.0
2018-01-16,14350,14500,14150,14500,15997,229537.0,15830105.0
2018-01-17,14500,14500,14200,14300,9489,226371.0,15830105.0
2018-01-18,14300,14550,14200,14450,11606,228745.0,15830105.0
2018-01-19,14450,14450,14100,14250,24010,225579.0,15830105.0
2018-01-22,14250,14350,14150,14200,14474,224787.0,15830105.0
2018-01-23,14150,14500,14000,14450,23412,228745.0,15830105.0
2018-01-24,14350,14750,14300,14700,21333,232703.0,15830105.0
2018-01-25,14750,14850,14500,14650,15678,231911.0,15830105.0
2018-01-26,14850,14850,14250,14550,60928,230328.0,15830105.0
2018-01-29,14450,14800,14400,14800,36682,234286.0,15830105.0
2018-01-30,15050,15950,14800,15350,145487,242992.0,15830105.0
2018-01-31,15150,15800,15150,15550,38727,246158.0,15830105.0
2018-02-01,15550,15700,15450,15450,19172,244575.0,15830105.0
2018-02-02,15500,15650,15300,15500,35682,245367.0,15830105.0
2018-02-05,15200,15800,15050,15650,43831,247741.0,15830105.0
2018-02-06,15000,15400,14800,15200,60286,240618.0,15830105.0
2018-02-07,15200,15400,14850,15050,25625,238243.0,15830105.0
2018-02-08,15100,15500,14850,15200,23126,240618.0,15830105.0
2018-02-09,14800,15100,14650,14750,25767,233494.0,15830105.0
2018-02-12,14900,15000,14400,14850,27900,235077.0,15830105.0
2018-02-13,14900,15000,14600,14750,41041,233494.0,15830105.0
2018-02-14,14700,14850,14350,14750,21031,233494.0,15830105.0
2018-02-19,14650,14850,14500,14500,9698,229537.0,15830105.0
2018-02-20,14500,14750,14500,14700,4315,232703.0,15830105.0
2018-02-21,14800,14900,14550,14800,16483,234286.0,15830105.0
2018-02-22,14800,14800,14600,14700,6579,232703.0,15830105.0
2018-02-23,14650,14850,14650,14750,11160,233494.0,15830105.0
2018-02-26,14900,14900,14700,14800,9443,234286.0,15830105.0
2018-02-27,14800,14900,14600,14650,13566,231911.0,15830105.0
2018-02-28,14650,14700,14600,14650,7992,231911.0,15830105.0
2018-03-02,14650,14850,14200,14700,19462,232703.0,15830105.0
2018-03-05,14800,14800,14300,14400,14593,227954.0,15830105.0
2018-03-06,14550,14550,14350,14450,8916,228745.0,15830105.0
2018-03-07,14450,14500,14250,14400,7070,227954.0,15830105.0
2018-03-08,14350,14400,14000,14250,21995,225579.0,15830105.0
2018-03-09,14350,14350,14100,14200,12882,224787.0,15830105.0
2018-03-12,14250,14300,14150,14300,9695,226371.0,15830105.0
2018-03-13,14300,14600,14050,14500,13687,229537.0,15830105.0
2018-03-14,14400,14500,14250,14450,9811,235591.0,16303886.0
2018-03-15,14300,14400,14050,14150,20112,230700.0,16303886.0
2018-03-16,14150,14300,14100,14250,6351,232330.0,16303886.0
2018-03-19,14200,14350,14150,14250,6946,232330.0,16303886.0
2018-03-20,14150,14300,14050,14150,9606,230700.0,16303886.0
2018-03-21,14150,14250,13650,14100,7967,229885.0,16303886.0
2018-03-22,14150,14150,13750,14000,10423,228254.0,16303886.0
2018-03-23,14100,14100,13650,13700,17345,223363.0,16303886.0
2018-03-26,13550,13900,13550,13750,25607,224178.0,16303886.0
2018-03-27,13950,13950,13700,13900,13230,226624.0,16303886.0
2018-03-28,13950,13950,13700,13750,7720,224178.0,16303886.0
2018-03-29,13850,13900,13650,13800,7042,224994.0,16303886.0
2018-03-30,13900,13900,13650,13900,6055,226624.0,16303886.0
2018-04-02,13900,13950,13650,13900,12055,226624.0,16303886.0
2018-04-03,13750,13900,13550,13750,10104,224178.0,16303886.0
2018-04-04,13750,13800,13600,13700,4677,223363.0,16303886.0
2018-04-05,13800,13800,13550,13650,5745,222548.0,16303886.0
2018-04-06,13650,13700,13450,13700,7101,223363.0,16303886.0
2018-04-09,13600,13750,13550,13650,5166,222548.0,16303886.0
2018-04-10,13700,13700,13450,13650,4185,222548.0,16303886.0
2018-04-11,13650,13650,13100,13400,17856,218472.0,16303886.0
2018-04-12,13300,14300,13300,13900,24894,226624.0,16303886.0
2018-04-13,13950,14150,13600,13750,11784,224178.0,16303886.0
2018-04-16,13750,13750,13500,13750,4078,224178.0,16303886.0
2018-04-17,13750,13900,13350,13700,15104,223363.0,16303886.0
2018-04-18,13600,13700,13400,13550,14906,220918.0,16303886.0
2018-04-19,13450,13550,13350,13550,11999,220918.0,16303886.0
2018-04-20,13550,13750,13400,13500,16412,220102.0,16303886.0
2018-04-23,13500,13550,13300,13400,19773,218472.0,16303886.0
2018-04-24,13400,13400,12800,12800,92667,208690.0,16303886.0
2018-04-25,12800,12800,12500,12600,25405,205429.0,16303886.0
2018-04-26,12750,13300,12500,13000,46596,211951.0,16303886.0
2018-04-27,12950,13200,12800,13000,19669,211951.0,16303886.0
2018-04-30,12950,13150,12850,13150,11545,214396.0,16303886.0
2018-05-02,13100,13650,13100,13600,30756,221733.0,16303886.0
2018-05-03,13500,14000,13500,13950,35517,227439.0,16303886.0
2018-05-04,14000,14200,13650,13850,30056,225809.0,16303886.0
2018-05-08,13850,14050,13500,13500,12783,220102.0,16303886.0
2018-05-09,13650,13650,12900,13250,21374,216026.0,16303886.0
2018-05-10,13300,13300,12900,13000,16266,211951.0,16303886.0
2018-05-11,13150,13150,12950,13050,10930,212766.0,16303886.0
2018-05-14,13150,13200,12950,13000,11396,211951.0,16303886.0
2018-05-15,13150,13200,12800,13000,17227,211951.0,16303886.0
2018-05-16,13000,13050,12800,12900,17002,210320.0,16303886.0
2018-05-17,12800,12950,12700,12900,18604,210320.0,16303886.0
2018-05-18,12950,13050,12850,12900,10510,210320.0,16303886.0
2018-05-21,12900,13100,12750,13050,11831,212766.0,16303886.0
2018-05-23,13050,13100,12800,12850,10058,209505.0,16303886.0
2018-05-24,12900,12950,12650,12900,12527,210320.0,16303886.0
2018-05-25,12900,12950,12450,12850,25022,209505.0,16303886.0
2018-05-28,12850,13050,12700,12950,7916,211135.0,16303886.0
2018-05-29,13050,13100,12750,13050,15028,212766.0,16303886.0
2018-05-30,13100,13200,12900,13100,22578,213581.0,16303886.0
2018-05-31,13100,13100,12700,12750,11900,207875.0,16303886.0
2018-06-01,12750,12950,12550,12850,8671,209505.0,16303886.0
2018-06-04,12850,12900,12600,12700,10403,207059.0,16303886.0
2018-06-05,12700,12750,12550,12750,5491,207875.0,16303886.0
2018-06-07,12750,12950,12700,12900,5286,210320.0,16303886.0
2018-06-08,12900,12900,12700,12850,6697,209505.0,16303886.0
2018-06-11,12850,12900,12700,12850,5040,209505.0,16303886.0
2018-06-12,12850,12950,12700,12850,9435,209505.0,16303886.0
2018-06-14,12800,12800,12650,12700,7253,207059.0,16303886.0
2018-06-15,12700,12750,12550,12650,4471,206244.0,16303886.0
2018-06-18,12650,12700,12250,12250,9730,199723.0,16303886.0
2018-06-19,12450,12450,11900,12050,8065,196462.0,16303886.0
2018-06-20,12150,12150,11900,12100,4055,197277.0,16303886.0
2018-06-21,12250,12250,11800,12000,9801,195647.0,16303886.0
2018-06-22,12000,12000,11400,11850,27584,193201.0,16303886.0
2018-06-25,11900,12000,11700,12000,13955,195647.0,16303886.0
2018-06-26,11950,12400,11950,12350,43211,201353.0,16303886.0
2018-06-27,12350,12900,12350,12850,24577,209505.0,16303886.0
2018-06-28,12900,13050,12650,13000,31556,211951.0,16303886.0
2018-06-29,13000,13050,12800,13000,13108,211951.0,16303886.0
2018-07-02,12950,13050,12850,13000,19949,211951.0,16303886.0
2018-07-03,13000,13050,12800,13000,13813,211951.0,16303886.0
2018-07-04,12950,13150,12850,13100,16373,213581.0,16303886.0
2018-07-05,13000,13200,12950,13150,12300,214396.0,16303886.0
2018-07-06,13150,13200,13050,13200,2919,215211.0,16303886.0
2018-07-09,13050,13600,13000,13550,17849,220918.0,16303886.0
2018-07-10,13550,13550,13300,13400,2794,218472.0,16303886.0
2018-07-11,13300,13300,13000,13150,5721,214396.0,16303886.0
2018-07-12,12950,13300,12900,13200,3670,215211.0,16303886.0
2018-07-13,13100,13150,13000,13100,2109,213581.0,16303886.0
2018-07-16,12950,13100,12850,12900,1287,210320.0,16303886.0
2018-07-17,12850,12900,12500,12500,7029,203799.0,16303886.0
2018-07-18,12500,13000,12500,12950,8332,211135.0,16303886.0
2018-07-19,12850,12900,12500,12500,2157,203799.0,16303886.0
2018-07-20,12650,13000,12650,12950,8739,211135.0,16303886.0
2018-07-23,13000,13000,12800,12900,606,210320.0,16303886.0
2018-07-24,12800,12850,12600,12800,5669,208690.0,16303886.0
2018-07-25,12750,12750,12550,12600,2269,205429.0,16303886.0
2018-07-26,12600,12850,12550,12800,2639,208690.0,16303886.0
2018-07-27,12750,13000,12550,12900,7308,210320.0,16303886.0
2018-07-30,12850,12900,12600,12600,2483,205429.0,16303886.0
2018-07-31,12600,12750,12550,12650,960,206244.0,16303886.0
2018-08-01,12600,12800,12500,12550,10155,204614.0,16303886.0
2018-08-02,12550,13100,12550,12850,7350,209505.0,16303886.0
2018-08-03,12950,13050,12800,12950,4251,211135.0,16303886.0
2018-08-06,12800,13200,12600,12600,5804,205429.0,16303886.0
2018-08-07,12700,12700,12600,12600,4174,205429.0,16303886.0
2018-08-08,12600,12700,12550,12650,649,206244.0,16303886.0
2018-08-09,12700,13250,12700,13250,9954,216026.0,16303886.0
2018-08-10,13200,13250,12750,12800,5286,208690.0,16303886.0
2018-08-13,12800,12800,12600,12650,2922,206244.0,16303886.0
2018-08-14,12600,12650,12600,12650,3834,206244.0,16303886.0
2018-08-16,12900,13250,12800,13200,25521,215211.0,16303886.0
2018-08-17,13200,13250,12800,12950,5856,211135.0,16303886.0
2018-08-20,12800,12950,12800,12850,1280,209505.0,16303886.0
2018-08-21,12850,13500,12850,12900,19702,210320.0,16303886.0
2018-08-22,12950,13200,12900,12950,1845,211135.0,16303886.0
2018-08-23,12950,13050,12850,12950,545,211135.0,16303886.0
2018-08-24,13050,13400,13050,13250,22783,216026.0,16303886.0
2018-08-27,13200,13200,12950,13050,4732,212766.0,16303886.0
2018-08-28,13050,13200,12950,13000,6034,211951.0,16303886.0
2018-08-29,13000,13250,13000,13250,5439,216026.0,16303886.0
2018-08-30,13200,13400,13150,13400,3304,218472.0,16303886.0
2018-08-31,13350,13400,12950,12950,20882,211135.0,16303886.0
2018-09-03,13050,13100,12950,13100,4689,213581.0,16303886.0
2018-09-04,13150,13350,13100,13100,15942,213581.0,16303886.0
2018-09-05,13250,13400,13100,13100,21634,213581.0,16303886.0
2018-09-06,13200,13350,13200,13200,11552,215211.0,16303886.0
2018-09-07,13300,13500,13200,13400,9857,218472.0,16303886.0
2018-09-10,13350,13400,13150,13300,3113,216842.0,16303886.0
2018-09-11,13350,13600,13300,13600,18860,221733.0,16303886.0
2018-09-12,13600,13600,13400,13450,2334,219287.0,16303886.0
2018-09-13,13450,13500,13250,13400,4062,218472.0,16303886.0
2018-09-14,13350,13400,12550,13300,26453,216842.0,16303886.0
2018-09-17,13200,13400,13100,13200,4624,215211.0,16303886.0
2018-09-18,13300,13450,13050,13400,4073,218472.0,16303886.0
2018-09-19,13400,13550,13200,13500,4188,220102.0,16303886.0
2018-09-20,13450,13500,13100,13200,3751,215211.0,16303886.0
2018-09-21,13300,13550,13300,13500,23530,220102.0,16303886.0
2018-09-27,13550,13600,13350,13600,3754,221733.0,16303886.0
2018-09-28,13600,13650,13350,13650,3273,222548.0,16303886.0
2018-10-01,13600,13650,13450,13500,1373,220102.0,16303886.0
2018-10-02,13550,13550,13250,13250,3079,216026.0,16303886.0
2018-10-04,13200,13300,13100,13250,2611,216026.0,16303886.0
2018-10-05,13250,13450,13100,13400,5955,218472.0,16303886.0
2018-10-08,13350,13400,13150,13150,1260,214396.0,16303886.0
2018-10-10,13200,13250,12950,13050,1538,212766.0,16303886.0
2018-10-11,13050,13100,12800,12950,30263,211135.0,16303886.0
2018-10-12,12850,13100,12800,13050,16842,212766.0,16303886.0
2018-10-15,12950,13300,12950,13250,11062,216026.0,16303886.0
2018-10-16,13150,13500,13100,13450,13905,219287.0,16303886.0
2018-10-17,13450,13450,13250,13400,1585,218472.0,16303886.0
2018-10-18,13400,13550,13300,13500,20072,220102.0,16303886.0
2018-10-19,13350,13500,13350,13450,1925,219287.0,16303886.0
2018-10-22,13450,13550,13200,13300,21438,216842.0,16303886.0
2018-10-23,13350,13450,13250,13350,18394,217657.0,16303886.0
2018-10-24,13350,13450,13000,13450,2965,219287.0,16303886.0
2018-10-25,13250,13350,12950,13000,4065,211951.0,16303886.0
2018-10-26,13000,13350,12700,13200,31685,215211.0,16303886.0
2018-10-29,13100,13100,12750,12750,9640,207875.0,16303886.0
2018-10-30,12750,12900,12000,12850,14262,209505.0,16303886.0
2018-10-31,12750,12850,12450,12450,3930,202983.0,16303886.0
2018-11-01,12450,12850,12400,12800,2095,208690.0,16303886.0
2018-11-02,13050,13050,12500,12950,2001,211135.0,16303886.0
2018-11-05,12800,12800,12500,12700,2731,207059.0,16303886.0
2018-11-06,12400,12600,12300,12500,3035,203799.0,16303886.0
2018-11-07,12300,12500,12200,12350,3056,201353.0,16303886.0
2018-11-08,12350,12550,12300,12500,3221,203799.0,16303886.0
2018-11-09,12300,12450,11850,12000,15465,195647.0,16303886.0
2018-11-12,12000,12050,11350,11550,13703,188310.0,16303886.0
2018-11-13,11350,11600,11300,11350,1452,185049.0,16303886.0
2018-11-14,11350,11700,11350,11600,1024,189125.0,16303886.0
2018-11-15,11450,11700,11300,11600,1705,189125.0,16303886.0
2018-11-16,11600,11800,11450,11750,1495,191571.0,16303886.0
2018-11-19,11750,11750,11550,11650,1535,189940.0,16303886.0
2018-11-20,11550,11650,11300,11550,2374,188310.0,16303886.0
2018-11-21,11350,11550,11350,11550,1627,188310.0,16303886.0
2018-11-22,11650,11700,11250,11550,3268,188310.0,16303886.0
2018-11-23,11550,11550,11350,11400,1075,185864.0,16303886.0
2018-11-26,11400,11550,11350,11400,938,185864.0,16303886.0
2018-11-27,11350,11400,11250,11350,2371,185049.0,16303886.0
2018-11-28,11500,11500,11100,11300,5369,184234.0,16303886.0
2018-11-29,11400,11450,11150,11300,1527,184234.0,16303886.0
2018-11-30,11300,11300,11050,11100,3298,180973.0,16303886.0
2018-12-03,11100,11250,11100,11200,16481,182604.0,16303886.0
2018-12-04,11300,11300,10950,10950,5993,178528.0,16303886.0
2018-12-05,10850,10950,10800,10900,3314,177712.0,16303886.0
2018-12-06,10950,11400,10850,11400,3742,185864.0,16303886.0
2018-12-07,11400,11400,11050,11100,1797,180973.0,16303886.0
2018-12-10,11050,11100,10950,11050,2537,180158.0,16303886.0
2018-12-11,11050,11150,10950,11150,1605,181788.0,16303886.0
2018-12-12,11000,11300,11000,11100,2156,180973.0,16303886.0
2018-12-13,11100,11450,10950,11350,1606,185049.0,16303886.0
2018-12-14,11200,11400,11050,11100,6937,180973.0,16303886.0
2018-12-17,11100,12700,11000,11550,12732,188310.0,16303886.0
2018-12-18,11700,12200,11700,12000,36664,195647.0,16303886.0
2018-12-19,12150,12450,12000,12300,29400,200538.0,16303886.0
2018-12-20,12300,12450,12150,12250,26950,199723.0,16303886.0
2018-12-21,12250,12350,12000,12100,30284,197277.0,16303886.0
2018-12-24,12000,12600,11850,12400,70192,202168.0,16303886.0
2018-12-26,12400,12550,12200,12450,58495,202983.0,16303886.0
2018-12-27,12450,12900,12350,12450,38797,202983.0,16303886.0
2018-12-28,12500,13500,12350,13000,34783,211951.0,16303886.0
2019-01-02,13000,13550,12900,13200,44885,215211.0,16303886.0
2019-01-03,13200,13400,12950,12950,35528,211135.0,16303886.0
2019-01-04,12550,12750,12200,12300,9341,200538.0,16303886.0
2019-01-07,12350,12450,12000,12250,10260,199723.0,16303886.0
2019-01-08,12250,12250,11900,12100,7489,197277.0,16303886.0
2019-01-09,12150,12300,11950,11950,6805,194831.0,16303886.0
2019-01-10,11950,12300,11800,12300,2848,200538.0,16303886.0
2019-01-11,12250,12450,11950,12250,6861,199723.0,16303886.0
