한솔테크닉스(004710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-05,5073,5122,4978,5083,109650,47321.0,6317864.0
2004-10-06,5107,5318,5086,5226,231846,48648.0,6317864.0
2004-10-07,5277,5277,5060,5077,102220,47258.0,6317864.0
2004-10-08,4972,5073,4938,4995,104650,46499.0,6317864.0
2004-10-11,4932,5155,4917,5158,70620,48016.0,6317864.0
2004-10-12,5196,5196,4863,4887,111070,45489.0,6317864.0
2004-10-13,4911,4951,4856,4872,57456,45362.0,6317864.0
2004-10-14,4856,4883,4782,4798,67350,44667.0,6317864.0
2004-10-15,4653,4837,4653,4738,88070,44099.0,6317864.0
2004-10-18,4741,4815,4734,4738,39376,44099.0,6317864.0
2004-10-19,4781,4850,4733,4771,62446,44415.0,6317864.0
2004-10-20,4721,4748,4551,4574,64781,42582.0,6317864.0
2004-10-21,4571,4632,4219,4302,111740,40055.0,6317864.0
2004-10-22,4341,4435,4341,4404,53198,41003.0,6317864.0
2004-10-25,4355,4355,4239,4241,66856,39487.0,6317864.0
2004-10-26,4205,4300,4191,4222,64830,39297.0,6317864.0
2004-10-27,4271,4360,4171,4173,46920,38855.0,6317864.0
2004-10-28,4225,4271,4211,4262,47880,39676.0,6317864.0
2004-10-29,4197,4271,4138,4275,35330,39803.0,6317864.0
2004-11-01,4192,4321,4184,4207,29400,39171.0,6317864.0
2004-11-02,4178,4293,4178,4241,93978,39487.0,6317864.0
2004-11-03,4306,4537,4293,4540,172178,42267.0,6317864.0
2004-11-04,4469,4477,4382,4390,54881,40877.0,6317864.0
2004-11-05,4462,4645,4455,4567,139200,42519.0,6317864.0
2004-11-08,4565,4611,4374,4432,63001,41256.0,6317864.0
2004-11-09,4374,4456,4313,4343,55480,40434.0,6317864.0
2004-11-10,4334,4408,4334,4364,54350,40624.0,6317864.0
2004-11-11,4347,4347,4266,4336,68569,40371.0,6317864.0
2004-11-12,4407,4611,4354,4546,186241,42330.0,6317864.0
2004-11-15,4639,4794,4544,4696,190200,43720.0,6317864.0
2004-11-16,4781,5047,4679,4921,377641,45805.0,6317864.0
2004-11-17,4931,4978,4815,4921,136180,45805.0,6317864.0
2004-11-18,4951,4951,4577,4581,181583,42646.0,6317864.0
2004-11-19,4577,4673,4577,4642,79750,43214.0,6317864.0
2004-11-22,4503,4577,4477,4581,89920,42646.0,6317864.0
2004-11-23,4598,4640,4517,4540,64334,42267.0,6317864.0
2004-11-24,4544,4673,4443,4649,107416,43277.0,6317864.0
2004-11-25,4708,4721,4566,4588,59183,42709.0,6317864.0
2004-11-26,4645,4652,4455,4459,80400,41508.0,6317864.0
2004-11-29,4416,4517,4355,4377,83130,40750.0,6317864.0
2004-11-30,4347,4455,4340,4459,35390,41508.0,6317864.0
2004-12-01,4374,4477,4374,4445,30540,41382.0,6317864.0
2004-12-02,4544,4640,4489,4493,84210,41824.0,6317864.0
2004-12-03,4482,4720,4477,4717,171800,43909.0,6317864.0
2004-12-06,4748,4965,4714,4887,236920,45489.0,6317864.0
2004-12-07,4924,4978,4747,4852,129210,45173.0,6317864.0
2004-12-08,4815,4965,4632,4662,141279,43404.0,6317864.0
2004-12-09,4665,4951,4665,4954,185680,46120.0,6317864.0
2004-12-10,5047,5248,4897,4954,398444,46120.0,6317864.0
2004-12-13,4971,5182,4951,5043,192243,46942.0,6317864.0
2004-12-14,5073,5081,4774,4852,158585,45173.0,6317864.0
2004-12-15,4794,4938,4794,4867,131350,45299.0,6317864.0
2004-12-16,4910,5182,4883,5164,320201,48079.0,6317864.0
2004-12-17,5168,5188,5039,5144,165316,47889.0,6317864.0
2004-12-20,5087,5196,4959,5158,115540,48016.0,6317864.0
2004-12-21,5168,5398,5094,5097,312211,47447.0,6317864.0
2004-12-22,5215,5215,4951,5055,185611,47068.0,6317864.0
2004-12-23,5086,5107,4890,4921,103869,45805.0,6317864.0
2004-12-24,4897,5019,4897,4982,66195,46373.0,6317864.0
2004-12-27,4951,5038,4822,4892,79490,45552.0,6317864.0
2004-12-28,4782,4883,4762,4798,89717,44667.0,6317864.0
2004-12-29,4754,4883,4754,4887,45188,45489.0,6317864.0
2004-12-30,4876,5033,4850,5029,73505,46815.0,6317864.0
2005-01-03,5087,5087,4959,5035,54218,46879.0,6317864.0
2005-01-04,5020,5168,4986,5062,115930,47131.0,6317864.0
2005-01-05,4986,5067,4965,5035,77690,46879.0,6317864.0
2005-01-06,5020,5264,5000,5110,286590,47574.0,6317864.0
2005-01-07,5114,5210,5005,5022,165412,46752.0,6317864.0
2005-01-10,5019,5188,4985,5103,153272,47510.0,6317864.0
2005-01-11,5305,5861,5230,5864,1398188,54586.0,6317864.0
2005-01-12,5990,6004,5562,5632,770140,52438.0,6317864.0
2005-01-13,5732,5929,5609,5904,496408,54965.0,6317864.0
2005-01-14,5785,6179,5785,5871,602507,54650.0,6317864.0
2005-01-17,6004,6342,5868,6149,719829,57240.0,6317864.0
2005-01-18,6179,6261,5956,5973,316519,55597.0,6317864.0
2005-01-19,6025,6086,5881,5904,228611,54965.0,6317864.0
2005-01-20,5854,5875,5657,5680,267281,52881.0,6317864.0
2005-01-21,5643,6139,5630,6141,299112,57177.0,6317864.0
2005-01-24,6173,6436,6051,6230,357036,57998.0,6317864.0
2005-01-25,6227,6241,6004,6074,216356,56545.0,6317864.0
2005-01-26,6213,6410,6139,6393,329038,59514.0,6317864.0
2005-01-27,6424,6688,6314,6501,409718,60525.0,6317864.0
2005-01-28,6581,7123,6553,6698,686272,62357.0,6317864.0
2005-01-31,6716,6784,6587,6698,168438,62357.0,6317864.0
2005-02-01,6675,6709,6384,6447,209852,60020.0,6317864.0
2005-02-02,6445,6647,6342,6610,163261,61536.0,6317864.0
2005-02-03,6546,6669,6362,6380,142911,59388.0,6317864.0
2005-02-04,6315,6329,6174,6209,256314,57808.0,6317864.0
2005-02-07,6375,6546,6296,6481,190408,60336.0,6317864.0
2005-02-11,6477,6538,6335,6380,125680,59388.0,6317864.0
2005-02-14,6445,6688,6445,6677,298185,62168.0,6317864.0
2005-02-15,6742,6749,6613,6739,140982,62736.0,6317864.0
2005-02-16,6818,6919,6607,6753,211704,62863.0,6317864.0
2005-02-17,6784,6819,6581,6582,111250,61283.0,6317864.0
2005-02-18,6478,6533,6451,6522,114777,60715.0,6317864.0
2005-02-21,6580,6607,6396,6454,148765,60083.0,6317864.0
2005-02-22,6445,6696,6336,6337,178504,59009.0,6317864.0
2005-02-23,6234,6240,6003,6081,171821,56608.0,6317864.0
2005-02-24,6105,6309,6105,6175,112020,57493.0,6317864.0
2005-02-25,6173,6341,6139,6244,196470,58124.0,6317864.0
2005-02-28,6274,6464,6274,6447,167324,60020.0,6317864.0
2005-03-02,6341,6445,6226,6244,136362,58124.0,6317864.0
2005-03-03,6235,6342,6146,6209,131540,57808.0,6317864.0
2005-03-04,6281,6308,6152,6155,116345,57303.0,6317864.0
2005-03-07,6180,6180,5902,5925,158677,55155.0,6317864.0
2005-03-08,5902,6024,5704,5776,130794,53765.0,6317864.0
2005-03-09,5725,5847,5562,5714,85479,53196.0,6317864.0
2005-03-10,5780,5780,5583,5632,99709,52438.0,6317864.0
2005-03-11,5637,5902,5637,5904,76976,54965.0,6317864.0
2005-03-14,6003,6003,5818,5856,76177,54523.0,6317864.0
2005-03-15,5875,5902,5569,5571,118103,51870.0,6317864.0
2005-03-16,5570,5617,5393,5517,83692,51364.0,6317864.0
2005-03-17,5440,5514,5297,5300,105864,49343.0,6317864.0
2005-03-18,5223,5411,4910,4954,214524,46120.0,6317864.0
2005-03-21,5020,5020,4803,4859,184419,45236.0,6317864.0
2005-03-22,4815,5126,4815,5090,179912,47384.0,6317864.0
2005-03-23,4993,5188,4993,5158,120227,48016.0,6317864.0
2005-03-24,5290,5290,5066,5090,96271,47384.0,6317864.0
2005-03-25,5114,5345,5108,5347,112340,49785.0,6317864.0
2005-03-28,5412,5562,5345,5443,98969,50669.0,6317864.0
2005-03-29,5392,5392,5142,5212,120437,48521.0,6317864.0
2005-03-30,5162,5427,5087,5428,90190,50543.0,6317864.0
2005-03-31,5603,5608,5453,5566,75657,51806.0,6317864.0
2005-04-01,5562,5806,5508,5742,192103,53449.0,6317864.0
2005-04-04,5799,5799,5596,5599,130070,52122.0,6317864.0
2005-04-06,5637,6174,5617,6040,336301,56229.0,6317864.0
2005-04-07,6241,6730,6241,6623,1173640,61662.0,6317864.0
2005-04-08,6647,6675,6309,6311,542250,58756.0,6317864.0
2005-04-11,6180,6214,5943,5992,271310,55787.0,6317864.0
2005-04-12,5902,5935,5657,5714,243047,53196.0,6317864.0
2005-04-13,5786,5935,5766,5815,205229,54144.0,6317864.0
2005-04-14,5684,5915,5678,5918,110640,55092.0,6317864.0
2005-04-15,5737,5902,5725,5762,123836,53639.0,6317864.0
2005-04-18,5515,5617,5318,5320,156480,49532.0,6317864.0
2005-04-19,5411,5664,5411,5537,231620,51554.0,6317864.0
2005-04-20,5623,5665,5529,5531,150430,51491.0,6317864.0
2005-04-21,5364,5493,5290,5403,74438,50290.0,6317864.0
2005-04-22,5617,5617,5359,5368,168280,49974.0,6317864.0
2005-04-25,5290,5420,5223,5375,90590,50037.0,6317864.0
2005-04-26,5420,5420,5270,5287,72560,49216.0,6317864.0
2005-04-27,5142,5201,4938,5001,232440,46573.0,6319264.0
2005-04-28,5000,5060,4932,4995,136180,46510.0,6319264.0
2005-04-29,4938,5013,4890,4967,81050,46257.0,6319264.0
2005-05-02,4965,5081,4917,5009,92680,46636.0,6319264.0
2005-05-03,5047,5290,4992,5177,169970,48216.0,6319264.0
2005-05-04,5188,5446,5188,5287,154710,49227.0,6319264.0
2005-05-06,5324,5446,5310,5314,117220,49480.0,6319264.0
2005-05-09,5393,5393,5142,5184,92990,48279.0,6319264.0
2005-05-10,5235,5379,5235,5266,60600,49037.0,6319264.0
2005-05-11,5114,5270,5073,5083,79234,47331.0,6319264.0
2005-05-12,5094,5188,5094,5158,51624,48026.0,6319264.0
2005-05-13,5087,5305,5053,5306,76378,49417.0,6319264.0
2005-05-16,5371,5459,5304,5314,88402,49480.0,6319264.0
2005-05-17,5420,5446,5196,5212,77681,48532.0,6319264.0
2005-05-18,5257,5379,5257,5300,88170,49353.0,6319264.0
2005-05-19,5411,5426,5310,5388,98080,50175.0,6319264.0
2005-05-20,5387,5398,5230,5294,84630,49290.0,6319264.0
2005-05-23,5324,5358,5235,5300,39740,49353.0,6319264.0
2005-05-24,5298,5454,5291,5394,97230,50238.0,6319264.0
2005-05-25,5447,5460,5257,5273,61020,49101.0,6319264.0
2005-05-26,5235,5337,5235,5314,54540,49480.0,6319264.0
2005-05-27,5427,5494,5318,5422,134828,50491.0,6319264.0
2005-05-30,5427,5799,5393,5802,263592,54030.0,6319264.0
2005-05-31,5827,5833,5609,5693,131091,53019.0,6319264.0
2005-06-01,5692,6004,5631,5938,258910,55294.0,6319264.0
2005-06-02,5956,6071,5861,5964,193960,55546.0,6319264.0
2005-06-03,6174,6274,6105,6237,367613,58074.0,6319264.0
2005-06-07,6192,6235,6004,6074,99400,56557.0,6319264.0
2005-06-08,6248,6552,6248,6380,433460,59401.0,6319264.0
2005-06-09,6546,6749,6463,6651,418631,61929.0,6319264.0
2005-06-10,6646,6756,6512,6753,263870,62877.0,6319264.0
2005-06-13,6852,7020,6750,6819,317910,63509.0,6319264.0
2005-06-14,6885,6885,6620,6753,234740,62877.0,6319264.0
2005-06-15,6681,7529,6681,7295,392444,67932.0,6319264.0
2005-06-16,7327,7564,7226,7364,243533,68564.0,6319264.0
2005-06-17,7393,7497,7089,7262,143550,67616.0,6319264.0
2005-06-20,7428,7428,7157,7192,100796,66984.0,6319264.0
2005-06-21,7191,7257,6885,7025,164940,65404.0,6319264.0
2005-06-22,7089,8038,7089,7805,491490,72672.0,6319264.0
2005-06-23,8038,8344,7835,8144,556549,75831.0,6319264.0
2005-06-24,8106,8378,7937,8314,234420,77411.0,6319264.0
2005-06-27,8278,8480,8141,8483,169890,78991.0,6319264.0
2005-06-28,8479,8479,8140,8415,137880,78359.0,6319264.0
2005-06-29,8480,8955,8412,8618,248800,80255.0,6319264.0
2005-06-30,8444,8716,8344,8686,149192,80887.0,6319264.0
2005-07-01,8820,9770,8820,9433,547761,87838.0,6319264.0
2005-07-04,9702,9769,9362,9603,265750,89418.0,6319264.0
2005-07-05,9600,9633,9226,9400,148355,87522.0,6319264.0
2005-07-06,9566,9599,8989,9229,265548,85942.0,6319264.0
2005-07-07,9159,9362,8955,9194,148911,85626.0,6319264.0
2005-07-08,9057,9226,8582,8754,318740,81519.0,6319264.0
2005-07-11,9056,9225,8887,9194,233851,85626.0,6319264.0
2005-07-12,9362,10108,9192,9874,555283,91945.0,6319264.0
2005-07-13,9871,10041,9632,9874,180945,91945.0,6319264.0
2005-07-14,10041,10041,9531,9705,258456,90365.0,6319264.0
2005-07-15,9769,9871,9566,9603,152227,89418.0,6319264.0
2005-07-18,9531,9632,9192,9194,218359,85626.0,6319264.0
2005-07-19,9192,9803,9192,9637,174931,89734.0,6319264.0
2005-07-20,9702,9838,9261,9400,225328,87522.0,6319264.0
2005-07-21,9531,9667,8547,8551,545679,79623.0,6319264.0
2005-07-22,8344,8922,8344,8889,488162,82782.0,6319264.0
2005-07-25,8786,10211,8786,10213,611062,95105.0,6319264.0
2005-07-26,10313,10855,10313,10722,512255,99844.0,6319264.0
2005-07-27,10686,10821,10143,10586,313112,98581.0,6319264.0
2005-07-28,10617,10720,10347,10520,221121,97949.0,6319264.0
2005-07-29,10481,11432,10347,10792,346516,100476.0,6319264.0
2005-08-01,10786,11160,10652,10756,131546,100160.0,6319264.0
2005-08-02,10516,10787,10348,10586,163897,98581.0,6319264.0
2005-08-03,10652,10820,10380,10384,115490,96685.0,6319264.0
2005-08-04,10381,11026,10381,10722,251638,99844.0,6319264.0
2005-08-05,10686,10686,10278,10688,186500,99528.0,6319264.0
2005-08-08,10549,10820,10347,10384,127368,96685.0,6319264.0
2005-08-09,10313,11500,10313,11503,243009,107112.0,6319264.0
2005-08-10,11466,11466,11161,11368,136382,105848.0,6319264.0
2005-08-11,11500,11975,11365,11639,352770,108375.0,6319264.0
2005-08-12,11806,11873,11466,11605,100625,108059.0,6319264.0
2005-08-16,12077,12958,11872,12826,664310,119434.0,6319264.0
2005-08-17,12551,13230,12484,12962,236424,120698.0,6319264.0
2005-08-18,13095,13129,12552,12622,203613,117538.0,6319264.0
2005-08-19,12485,14011,12485,13573,414609,126385.0,6319264.0
2005-08-22,13433,13637,13129,13641,377398,127017.0,6319264.0
2005-08-23,13502,14452,13400,13980,389326,130177.0,6319264.0
2005-08-24,13875,14214,13705,13980,161910,130177.0,6319264.0
2005-08-25,13842,15233,13842,14556,279974,135548.0,6319264.0
2005-08-26,14588,15300,14487,14591,222110,135864.0,6319264.0
2005-08-29,14487,14588,12418,12622,610519,117538.0,6319264.0
2005-08-30,13094,13331,12620,12995,361344,121014.0,6319264.0
2005-08-31,12722,13537,12722,13438,282827,125121.0,6319264.0
2005-09-01,13638,14384,13570,14354,376100,133652.0,6319264.0
2005-09-02,14384,14554,14011,14354,265624,133652.0,6319264.0
2005-09-05,14621,14757,14112,14252,145579,132705.0,6319264.0
2005-09-06,14588,14656,13910,14047,174866,130809.0,6319264.0
2005-09-07,14317,14961,14317,14964,401071,139340.0,6319264.0
2005-09-08,15131,15131,14553,14931,210917,139024.0,6319264.0
2005-09-09,14792,15132,14588,15133,151790,140920.0,6319264.0
2005-09-12,15164,15333,14724,15167,212180,141236.0,6319264.0
2005-09-13,14995,15063,14519,14523,165351,135232.0,6319264.0
2005-09-14,14248,14554,14113,14354,179088,133652.0,6319264.0
2005-09-15,13977,14622,12246,13064,941182,121646.0,6319264.0
2005-09-16,12892,12994,12145,12928,796968,120382.0,6319264.0
2005-09-20,12891,12925,12348,12861,503351,119750.0,6319264.0
2005-09-21,12857,13230,12687,12826,411215,119434.0,6319264.0
2005-09-22,12585,12791,11941,12385,440763,115327.0,6319264.0
2005-09-23,12280,12688,12280,12486,361983,116274.0,6319264.0
2005-09-26,12551,12993,12551,12962,240430,120698.0,6319264.0
2005-09-27,13027,13095,12756,13064,266905,121646.0,6319264.0
2005-09-28,13265,13401,13061,13403,241631,124805.0,6319264.0
2005-09-29,13467,13773,12925,13777,252048,128281.0,6319264.0
2005-09-30,13808,13910,13570,13573,147590,126385.0,6319264.0
2005-10-04,13570,13706,12925,13708,300610,127649.0,6319264.0
2005-10-05,13433,13841,13433,13641,225018,127017.0,6319264.0
2005-10-06,13433,13773,13298,13777,131253,128281.0,6319264.0
2005-10-07,13706,15402,13706,15371,528060,143131.0,6319264.0
2005-10-10,15266,16895,14995,16864,528746,157034.0,6319264.0
2005-10-11,16996,17573,16691,17508,236180,163037.0,6319264.0
2005-10-12,17234,17438,16285,17374,223005,161773.0,6319264.0
2005-10-13,16996,16996,16453,16593,128430,154506.0,6319264.0
2005-10-14,16286,17303,15776,17305,238396,161141.0,6319264.0
2005-10-17,16964,17846,16895,16898,126290,157350.0,6319264.0
2005-10-18,16793,17403,16624,16627,96660,154822.0,6319264.0
2005-10-19,16184,16318,14926,15269,123624,142183.0,6319264.0
2005-10-20,15606,16252,15266,16151,223200,150398.0,6319264.0
2005-10-21,15606,16759,15606,16558,259383,154190.0,6319264.0
2005-10-24,16964,17031,16217,16287,63598,151662.0,6319264.0
2005-10-25,16963,18659,16827,18255,437463,169988.0,6319264.0
2005-10-26,18049,18253,17031,17440,215160,162405.0,6319264.0
2005-10-27,16996,16996,15878,16085,397977,149767.0,6319264.0
2005-10-28,15606,15878,14520,15269,342436,142183.0,6319264.0
2005-10-31,15266,15672,14960,15405,159800,143447.0,6319264.0
2005-11-01,15131,15913,15131,15507,182999,144395.0,6319264.0
2005-11-02,15471,16217,15334,15744,157810,146607.0,6319264.0
2005-11-03,15945,16216,15640,15711,119228,146291.0,6319264.0
2005-11-04,15706,16012,15706,15813,81096,147239.0,6319264.0
2005-11-07,15878,16149,14995,15065,172774,140288.0,6319264.0
2005-11-08,15029,15334,14792,14964,101630,139340.0,6319264.0
2005-11-09,14926,15266,14860,14931,95140,139024.0,6319264.0
2005-11-10,14588,14826,14520,14591,124090,135864.0,6319264.0
2005-11-11,14724,15606,14724,15575,221134,145027.0,6319264.0
2005-11-14,15741,15945,15402,15541,144156,144711.0,6319264.0
2005-11-15,15606,15606,14825,15065,122813,140288.0,6319264.0
2005-11-16,14861,15742,14861,15608,148620,145343.0,6319264.0
2005-11-17,15064,15606,15064,15371,108674,143131.0,6319264.0
2005-11-18,15606,16861,15606,16424,335568,152926.0,6319264.0
2005-11-21,16487,17234,16487,16695,179697,155454.0,6319264.0
2005-11-22,16759,16860,16012,16220,169075,151030.0,6319264.0
2005-11-23,16522,16557,16013,16558,149770,154190.0,6319264.0
2005-11-24,16625,16625,16149,16252,120751,151346.0,6319264.0
2005-11-25,16252,16252,15471,15778,226379,146923.0,6319264.0
2005-11-28,15572,16046,15504,15541,132016,144711.0,6319264.0
2005-11-29,15641,16013,15334,15608,160132,145343.0,6319264.0
2005-11-30,15641,17812,15641,17679,585058,164617.0,6319264.0
2005-12-01,17472,18219,17066,17984,215642,167460.0,6319264.0
2005-12-02,18321,20492,17846,19477,647338,181363.0,6319264.0
2005-12-05,19542,20662,19542,20529,206775,191158.0,6319264.0
2005-12-06,20356,21237,19812,20224,188147,188314.0,6319264.0
2005-12-07,20696,20696,18999,19545,205400,181995.0,6319264.0
2005-12-08,19677,20119,18897,19444,140872,181047.0,6319264.0
2005-12-09,19135,20289,19135,20155,146226,187682.0,6319264.0
2005-12-12,20593,20966,19948,19986,120282,186102.0,6319264.0
2005-12-13,19813,20357,19678,20291,81998,188946.0,6319264.0
2005-12-14,20492,20730,19780,20020,119201,186418.0,6319264.0
2005-12-15,19712,19812,19134,19545,196150,181995.0,6319264.0
2005-12-16,18863,19270,18524,18933,128936,176307.0,6319264.0
2005-12-19,18489,19338,18489,19071,142980,177571.0,6319264.0
2005-12-20,18864,19881,18660,18832,143387,175360.0,6319264.0
2005-12-21,18829,19203,18558,18933,81947,176307.0,6319264.0
2005-12-22,19203,19915,18999,19816,228726,184523.0,6319264.0
2005-12-23,19847,20357,18660,19001,214056,176939.0,6319264.0
2005-12-26,18864,19237,18388,18832,147730,175360.0,6319264.0
2005-12-27,18592,18761,17981,18018,132132,167776.0,6319264.0
2005-12-28,17574,18558,17505,18323,50376,170620.0,6319264.0
2005-12-29,18321,19135,18049,18967,119150,176623.0,6319264.0
2006-01-02,18999,19066,18252,18662,104864,173780.0,6319264.0
2006-01-03,18693,19541,18693,19444,259045,181047.0,6319264.0
2006-01-04,19541,19677,18897,19071,145311,177571.0,6319264.0
2006-01-05,19067,19067,17642,18220,197161,169672.0,6319264.0
2006-01-06,18049,18422,17539,17781,176564,165565.0,6319264.0
2006-01-09,18049,18218,17710,17746,120900,165249.0,6319264.0
2006-01-10,17744,17982,17303,17407,121280,162089.0,6319264.0
2006-01-11,17132,18150,16557,18119,205730,168724.0,6319264.0
2006-01-12,18287,20017,17982,20020,500060,186418.0,6319264.0
2006-01-13,19915,20458,19100,20427,238975,190210.0,6319264.0
2006-01-16,20491,21339,20017,21004,213122,195581.0,6319264.0
2006-01-17,20729,20966,19338,19342,354189,180099.0,6319264.0
2006-01-18,19610,19610,17642,19138,261570,178203.0,6319264.0
2006-01-19,19134,19677,18489,18561,183222,172832.0,6319264.0
2006-01-20,18219,19339,17133,17305,539200,161141.0,6319264.0
2006-01-23,16420,17167,14725,14998,231880,139656.0,6319264.0
2006-01-24,15132,17167,14656,16931,437686,157666.0,6319264.0
2006-01-25,17167,18524,17167,18187,195370,169356.0,6319264.0
2006-01-26,17981,18659,17098,18662,154860,173780.0,6319264.0
2006-01-27,18796,18932,18321,18832,76982,175360.0,6319264.0
2006-01-31,19135,20052,18593,20020,237065,186418.0,6319264.0
2006-02-01,19678,20220,19237,19748,244310,183891.0,6319264.0
2006-02-02,19983,20151,18931,19816,146470,184523.0,6319264.0
2006-02-03,19100,19610,18659,18799,87551,175044.0,6319264.0
2006-02-06,18082,19677,18082,19680,79698,183259.0,6319264.0
2006-02-07,19474,20185,19338,19952,137751,185786.0,6319264.0
2006-02-08,19712,20662,19712,20392,168390,189894.0,6319264.0
2006-02-09,20932,21000,19643,20359,65540,189578.0,6319264.0
2006-02-10,20017,21510,20017,21377,250211,199057.0,6319264.0
2006-02-13,21713,23952,20356,20359,556923,189578.0,6319264.0
2006-02-14,20491,21610,20254,21513,222282,200321.0,6319264.0
2006-02-15,21816,22087,20525,21513,298886,200321.0,6319264.0
2006-02-16,21035,22189,21035,22056,227947,205376.0,6319264.0
2006-02-17,22766,23308,22698,23006,107480,214223.0,6319264.0
2006-02-20,22733,24292,22733,24261,105091,225914.0,6319264.0
2006-02-21,24291,24291,23411,23956,76901,223070.0,6319264.0
2006-02-22,23851,25106,23681,24635,89323,229389.0,6319264.0
2006-02-23,24766,26938,24766,25788,255239,240132.0,6319264.0
2006-02-24,25547,26329,24326,25042,119134,233181.0,6319264.0
2006-02-27,25547,25547,24088,25042,154850,233181.0,6319264.0
2006-02-28,25038,25445,24836,25381,73204,236340.0,6319264.0
2006-03-02,25378,25683,24496,24499,66964,228125.0,6319264.0
2006-03-03,24158,24531,22733,23751,148860,221174.0,6319264.0
2006-03-06,23614,24565,23444,24566,121910,228757.0,6319264.0
2006-03-07,24123,25344,23817,24974,102930,232549.0,6319264.0
2006-03-08,25310,25684,24428,25449,66453,236972.0,6319264.0
2006-03-09,25651,25921,24836,25719,103637,239500.0,6319264.0
2006-03-10,25378,25750,25106,25109,55280,233813.0,6319264.0
2006-03-13,25140,25276,24192,24566,92906,228757.0,6319264.0
2006-03-14,24428,24836,24088,24430,37351,227494.0,6319264.0
2006-03-15,24766,24836,23920,24364,75320,226862.0,6319264.0
2006-03-16,24088,24664,24020,24364,62199,226862.0,6319264.0
2006-03-17,24631,26567,24631,26128,181908,243292.0,6319264.0
