금호타이어(073240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-18,16273,16392,15765,15975,366972,374555.0,70010294.0
2010-08-19,15974,16094,15646,15825,361564,371055.0,70010294.0
2010-08-20,15556,16571,15377,16094,1021268,377355.0,70010294.0
2010-08-23,15974,16064,15646,15736,342156,368954.0,70010294.0
2010-08-24,15735,16064,15616,15885,351710,372455.0,70010294.0
2010-08-25,15676,15855,15138,15348,602785,359853.0,70010294.0
2010-08-26,15258,15556,14660,14721,622471,345151.0,70010294.0
2010-08-27,14541,15168,14496,14959,351800,350752.0,70010294.0
2010-08-30,14959,15317,14884,15079,243281,353552.0,70010294.0
2010-08-31,15198,15198,14884,15079,242402,353552.0,70010294.0
2010-09-01,15019,15019,14093,14601,902032,342350.0,70010294.0
2010-09-02,14929,14959,14332,14930,280612,350051.0,70010294.0
2010-09-03,14929,15586,14780,15497,754718,363353.0,70010294.0
2010-09-06,15437,15437,14959,15079,396131,353552.0,70010294.0
2010-09-07,15078,15078,14541,15019,218940,352152.0,70010294.0
2010-09-08,14929,14989,14780,14840,158281,347951.0,70010294.0
2010-09-09,14899,15168,14720,14825,223147,347601.0,70010294.0
2010-09-10,15078,15467,14929,15168,453077,355692.0,70018032.0
2010-09-13,15228,15228,14914,14989,222210,351491.0,70018032.0
2010-09-14,15019,15258,14929,14959,374490,350790.0,70018032.0
2010-09-15,14929,15198,14899,15019,256822,352191.0,70018032.0
2010-09-16,15138,15228,14899,14930,209130,350090.0,70018032.0
2010-09-17,14929,15108,14899,14989,201471,351491.0,70018032.0
2010-09-20,15019,15019,14899,14915,195793,349740.0,70018032.0
2010-09-24,15019,15765,14899,15646,636233,366894.0,70018032.0
2010-09-27,15616,16332,15287,16005,656575,375297.0,70018032.0
2010-09-28,16004,16183,15496,15527,766462,364094.0,70018032.0
2010-09-29,15526,15705,15228,15497,481542,363394.0,70018032.0
2010-09-30,15526,16721,15526,16542,1502590,387900.0,70018032.0
2010-10-01,16541,17407,16303,17199,1925573,403304.0,70018032.0
2010-10-04,17169,18094,17109,17915,1539805,420108.0,70018032.0
2010-10-05,18005,18512,17288,17557,847421,411706.0,70018032.0
2010-10-06,17736,18184,17467,17826,855200,418008.0,70018032.0
2010-10-07,17825,19766,17497,19528,1807113,457918.0,70018032.0
2010-10-08,19527,19796,18751,19528,1001806,457918.0,70018032.0
2010-10-11,19408,19677,18870,19408,823073,455117.0,70018032.0
2010-10-12,19169,20065,19050,19916,1287537,467043.0,70021471.0
2010-10-13,19886,21647,19707,21200,2449722,497152.0,70021471.0
2010-10-14,0,0,0,21200,0,497152.0,70021471.0
2010-10-15,0,0,0,21200,0,,
2010-10-18,0,0,0,21200,0,,
2010-10-19,0,0,0,21200,0,,
2010-10-20,0,0,0,21200,0,,
2010-10-21,0,0,0,21200,0,,
2010-10-22,0,0,0,21200,0,,
2010-10-25,0,0,0,21200,0,497568.0,70080029.0
2010-10-26,0,0,0,21200,0,,
2010-10-27,0,0,0,21200,0,,
2010-10-28,0,0,0,21200,0,,
2010-10-29,0,0,0,21200,0,,
2010-11-01,0,0,0,21200,0,,
2010-11-02,21200,21400,18600,19550,1480524,199926.0,10226390.0
2010-11-03,19250,19950,17400,18100,1110299,185098.0,10226390.0
2010-11-04,18000,19300,17850,19000,515775,194301.0,10226390.0
2010-11-05,19050,19100,18100,18500,251114,189188.0,10226390.0
2010-11-08,18500,18500,17700,17800,258457,182030.0,10226390.0
2010-11-09,17700,18000,16950,17100,307073,174871.0,10226390.0
2010-11-10,17000,17000,16050,16350,470247,167201.0,10226390.0
2010-11-11,16300,17250,16200,16750,344937,171383.0,10231796.0
2010-11-12,16850,17600,16400,17200,337090,175987.0,10231796.0
2010-11-15,16850,17000,16250,16950,202733,173429.0,10231796.0
2010-11-16,16950,17250,16450,16650,138913,170359.0,10231796.0
2010-11-17,16350,17000,16350,16850,109390,172406.0,10231796.0
2010-11-18,16850,16950,15650,16300,336359,166778.0,10231796.0
2010-11-19,16150,16450,15850,16150,165628,165371.0,10239710.0
2010-11-22,16250,16250,15750,16000,140618,163835.0,10239710.0
2010-11-23,16000,16100,15500,15750,123051,161275.0,10239710.0
2010-11-24,15000,16750,15000,16500,419385,168955.0,10239710.0
2010-11-25,16700,16750,16100,16250,119358,166395.0,10239710.0
2010-11-26,16500,16500,15650,15800,105831,161787.0,10239710.0
2010-11-29,15950,16300,15650,16200,81340,165883.0,10239710.0
2010-11-30,16000,16250,15550,15750,200929,161275.0,10239710.0
2010-12-01,15800,16550,15700,16500,181704,168955.0,10239710.0
2010-12-02,16700,18000,16650,17850,549044,182779.0,10239710.0
2010-12-03,17650,17750,17050,17450,212692,178683.0,10239710.0
2010-12-06,17400,17750,16500,17200,176561,176123.0,10239710.0
2010-12-07,17200,17300,16700,17100,111317,175099.0,10239710.0
2010-12-08,17450,17700,17000,17100,245512,175145.0,10242416.0
2010-12-09,17100,17100,15800,16500,489534,169000.0,10242416.0
2010-12-10,16500,16500,16200,16450,107344,168488.0,10242416.0
2010-12-13,16500,16650,16150,16400,121569,167976.0,10242416.0
2010-12-14,16500,16500,16050,16100,154089,1460791.0,90732368.0
2010-12-15,16150,16450,15850,16400,190781,1488011.0,90732368.0
2010-12-16,16550,16550,16000,16000,103446,1451718.0,90732368.0
2010-12-17,15000,15650,14700,15350,861873,1392742.0,90732368.0
2010-12-20,15000,15500,14900,15500,200362,1406352.0,90732368.0
2010-12-21,15400,15400,15050,15150,359836,1399995.0,92408938.0
2010-12-22,15150,15300,14650,14750,266299,1363032.0,92408938.0
2010-12-23,14750,15050,14350,14650,238227,1353791.0,92408938.0
2010-12-24,14600,15100,13750,13950,398310,1289105.0,92408938.0
2010-12-27,13700,14200,13500,13950,311180,1289105.0,92408938.0
2010-12-28,14050,14100,13500,13500,304348,1255135.0,92972936.0
2010-12-29,13300,13450,12900,13250,413853,1231891.0,92972936.0
2010-12-30,13250,14150,13150,13850,305723,1287675.0,92972936.0
2011-01-03,14200,14350,13850,14350,196095,1334162.0,92972936.0
2011-01-04,14350,15100,14250,14750,564487,1371351.0,92972936.0
2011-01-05,14800,15700,14550,15400,587678,1431783.0,92972936.0
2011-01-06,15500,15900,15100,15550,308985,1445729.0,92972936.0
2011-01-07,15600,15650,14950,15500,347032,1441081.0,92972936.0
2011-01-10,15600,15600,15300,15400,136935,1431783.0,92972936.0
2011-01-11,15200,15650,14650,15500,332105,1444672.0,93204620.0
2011-01-12,15600,16750,15300,16450,643052,1533216.0,93204620.0
2011-01-13,16450,16450,16050,16300,290978,1519235.0,93204620.0
2011-01-14,16100,16300,15600,15850,289564,1477293.0,93204620.0
2011-01-17,15850,15850,15600,15700,178406,1463313.0,93204620.0
2011-01-18,15950,16000,15750,15750,152749,1467973.0,93204620.0
2011-01-19,15750,15750,15450,15700,151752,1466609.0,93414555.0
2011-01-20,15700,16200,15500,15850,168218,1480621.0,93414555.0
2011-01-21,15850,15950,15050,15300,300788,1429243.0,93414555.0
2011-01-24,15300,15300,14650,14850,213023,1387206.0,93414555.0
2011-01-25,15000,15350,14850,14900,144813,1391877.0,93414555.0
2011-01-26,15000,15100,14850,15100,104810,1410560.0,93414555.0
2011-01-27,15000,15000,14500,14800,237188,1382535.0,93414555.0
2011-01-28,14800,14900,14400,14550,167443,1359182.0,93414555.0
2011-01-31,14100,14400,14000,14400,165790,1348620.0,93654139.0
2011-02-01,14450,14650,14150,14150,150224,1325206.0,93654139.0
2011-02-07,14200,14500,13050,14300,215106,1339254.0,93654139.0
2011-02-08,14300,14450,13800,14050,205394,1315841.0,93654139.0
2011-02-09,14100,14250,13900,14100,151649,1320523.0,93654139.0
2011-02-10,14400,14400,13950,14200,182752,1329889.0,93654139.0
2011-02-11,14200,16000,14150,15050,532185,1409495.0,93654139.0
2011-02-14,15200,15600,14400,15450,348742,1446956.0,93654139.0
2011-02-15,15500,15800,15150,15600,294645,1463539.0,93816577.0
2011-02-16,15700,15700,15150,15200,267448,1426012.0,93816577.0
2011-02-17,15350,15400,14950,15000,204694,1407249.0,93816577.0
2011-02-18,15000,16000,14900,15800,410697,1482302.0,93816577.0
2011-02-21,15900,16000,15450,15750,226357,1477611.0,93816577.0
2011-02-22,15450,15650,15150,15550,205503,1460269.0,93907990.0
2011-02-23,15450,16100,15300,15900,296486,1493137.0,93907990.0
2011-02-24,15950,16350,15800,15900,280545,1493137.0,93907990.0
2011-02-25,15850,16300,15850,16250,189386,1526005.0,93907990.0
2011-02-28,16400,16400,15950,16100,197212,1511919.0,93907990.0
2011-03-02,15900,15900,15300,15450,279495,1450878.0,93907990.0
2011-03-03,15550,15550,15250,15500,127222,1455574.0,93907990.0
2011-03-04,15700,15700,15350,15450,118458,1450878.0,93907990.0
2011-03-07,15400,15900,15300,15700,134427,1474355.0,93907990.0
2011-03-08,15800,16250,15550,15750,219834,1482223.0,94109402.0
2011-03-09,15900,16750,15800,16050,555644,1510456.0,94109402.0
2011-03-10,16000,16200,15550,16000,271807,1505750.0,94109402.0
2011-03-11,15700,15950,15450,15950,139161,1501045.0,94109402.0
2011-03-14,15700,15950,15000,15150,221507,1425757.0,94109402.0
2011-03-15,15350,15800,14450,15200,316155,1431493.0,94177147.0
2011-03-16,15200,15800,15100,15300,206896,1440910.0,94177147.0
2011-03-17,14800,15100,13250,14100,751851,1327898.0,94177147.0
2011-03-18,14000,14350,13300,14250,266989,1342024.0,94177147.0
2011-03-21,14500,14750,14300,14650,206584,1379695.0,94177147.0
2011-03-22,14500,14700,14100,14250,265518,1345305.0,94407388.0
2011-03-23,14200,14600,13950,14450,166047,1364187.0,94407388.0
2011-03-24,14500,14850,14450,14650,142418,1383068.0,94407388.0
2011-03-25,14500,14750,14050,14400,349575,1359466.0,94407388.0
2011-03-28,14200,14850,13950,14600,439908,1378348.0,94407388.0
2011-03-29,14650,15300,14600,15300,290590,1444433.0,94407388.0
2011-03-30,15200,15850,15050,15650,440547,1477476.0,94407388.0
2011-03-31,16050,16100,15450,15750,481142,1486916.0,94407388.0
2011-04-01,15900,16300,15650,16100,531740,1519959.0,94407388.0
2011-04-04,15850,16000,15450,15650,285413,1477476.0,94407388.0
2011-04-05,15600,15800,15350,15600,161300,1472755.0,94407388.0
2011-04-06,15450,15900,15450,15700,204326,1482196.0,94407388.0
2011-04-07,15600,15700,15300,15400,168881,1453874.0,94407388.0
2011-04-08,15250,15400,14800,14900,380663,1406670.0,94407388.0
2011-04-11,14800,14900,14600,14750,178103,1392509.0,94407388.0
2011-04-12,14700,14700,14200,14300,281702,1353263.0,94633786.0
2011-04-13,14100,14750,14000,14700,295679,1391117.0,94633786.0
2011-04-14,14600,15250,14450,14900,310297,1410043.0,94633786.0
2011-04-15,14950,15000,14600,14750,131481,1395848.0,94633786.0
2011-04-18,14850,14850,14300,14350,230710,1357995.0,94633786.0
2011-04-19,14250,15350,14250,14750,353556,1395848.0,94633786.0
2011-04-20,14900,16050,14650,15900,1100488,1506783.0,94766241.0
2011-04-21,16350,18000,16200,17800,1841267,1686839.0,94766241.0
2011-04-22,18000,18000,16750,17050,846915,1615764.0,94766241.0
2011-04-25,17400,19350,17300,18800,1477537,1781605.0,94766241.0
2011-04-26,18950,19500,18200,19000,1267718,1800559.0,94766241.0
2011-04-27,19300,19300,18200,18550,623612,1757914.0,94766241.0
2011-04-28,18800,19950,18600,19250,967699,1824250.0,94766241.0
2011-04-29,19500,19650,18450,19000,462129,1800559.0,94766241.0
2011-05-02,18800,19200,18400,18550,324362,1757914.0,94766241.0
2011-05-03,18600,18800,17650,18450,496404,1748437.0,94766241.0
2011-05-04,18650,19000,18200,18650,316346,1767390.0,94766241.0
2011-05-06,18300,18650,17850,18000,198328,1706857.0,94825416.0
2011-05-09,18300,18850,17900,18500,308229,1754270.0,94825416.0
2011-05-11,18600,18600,17400,17700,443325,1678410.0,94825416.0
2011-05-12,17100,18150,16650,17350,555018,1645221.0,94825416.0
2011-05-13,17350,17600,16700,17050,296645,1620712.0,95056433.0
2011-05-16,17000,17300,16300,16400,239821,1558926.0,95056433.0
2011-05-17,16400,16600,16200,16350,218651,1554173.0,95056433.0
2011-05-18,16350,16850,16350,16650,176279,1582690.0,95056433.0
2011-05-19,16600,16850,15650,15650,241569,1487633.0,95056433.0
2011-05-20,15750,16150,15400,16050,192292,1528279.0,95219875.0
2011-05-23,15850,15950,15300,15550,211073,1480669.0,95219875.0
2011-05-24,15300,16100,15200,16100,287053,1533040.0,95219875.0
2011-05-25,16200,16200,15400,15500,225870,1475908.0,95219875.0
2011-05-26,15800,16500,15500,16400,276894,1561606.0,95219875.0
2011-05-27,16400,16700,16150,16250,122585,1547323.0,95219875.0
2011-05-30,16350,16550,16100,16200,128512,1544180.0,95319729.0
2011-05-31,16250,16450,14800,15400,738705,1467924.0,95319729.0
2011-06-01,15400,16100,15300,15900,622999,1515584.0,95319729.0
2011-06-02,15600,16050,15450,15850,285421,1510818.0,95319729.0
2011-06-03,15900,17200,15850,16850,949322,1606137.0,95319729.0
2011-06-07,16650,17000,16100,17000,521984,1620435.0,95319729.0
2011-06-08,17050,17150,16450,16850,483109,1606137.0,95319729.0
2011-06-09,16600,17550,16350,17100,1351522,1629967.0,95319729.0
2011-06-10,17200,17400,16650,16950,461602,1618871.0,95508627.0
2011-06-13,16650,16800,15850,15950,353581,1523363.0,95508627.0
2011-06-14,15800,16300,15600,15600,633093,1489935.0,95508627.0
2011-06-15,14600,15250,14500,14950,4102680,1427854.0,95508627.0
2011-06-16,15000,15400,14950,15400,1097552,1470833.0,95508627.0
2011-06-17,15500,15550,14950,15250,660882,1456507.0,95508627.0
2011-06-20,15200,15200,14900,14950,393565,1429751.0,95635523.0
2011-06-21,14950,15100,14350,15000,640873,1434533.0,95635523.0
2011-06-22,15000,15050,14750,14900,452537,1424969.0,95635523.0
2011-06-23,14850,15750,14650,15650,991511,1496696.0,95635523.0
2011-06-24,15700,16350,15550,16200,691045,1549295.0,95635523.0
2011-06-27,16000,16100,15850,16100,260931,1539732.0,95635523.0
2011-06-28,16250,16800,16100,16350,633483,1563641.0,95635523.0
2011-06-29,16750,16800,16400,16550,538613,1582768.0,95635523.0
2011-06-30,16800,16850,16550,16600,569073,1590969.0,95841489.0
2011-07-01,16750,17000,16400,16950,507307,1624513.0,95841489.0
2011-07-04,17100,17300,16900,17250,565735,1653266.0,95841489.0
2011-07-05,17300,17900,15850,16900,2347678,1619721.0,95841489.0
2011-07-06,17050,17350,16250,17350,756629,1662850.0,95841489.0
2011-07-07,17550,18500,17300,18300,1007298,1753899.0,95841489.0
2011-07-08,18400,18900,18000,18300,829764,1753899.0,95841489.0
2011-07-11,18000,18400,17850,18350,410592,1760719.0,95951978.0
2011-07-12,17950,18100,17300,17700,531633,1698350.0,95951978.0
2011-07-13,17750,17950,17300,17800,407240,1707945.0,95951978.0
2011-07-14,18000,18000,17500,17800,304825,1707945.0,95951978.0
2011-07-15,17700,18150,17500,17600,385087,1688755.0,95951978.0
2011-07-18,17600,17600,17150,17450,380306,1674362.0,95951978.0
2011-07-19,17450,17750,17400,17450,283311,1674362.0,95951978.0
2011-07-20,17700,18350,17550,18300,764348,1758363.0,96085416.0
2011-07-21,18250,18300,17800,18050,416850,1734342.0,96085416.0
2011-07-22,18150,18250,17850,18200,396867,1748755.0,96085416.0
2011-07-25,18150,18150,17500,17500,339928,1681495.0,96085416.0
2011-07-26,17350,17650,17000,17350,402705,1667082.0,96085416.0
2011-07-27,17200,17300,16700,16950,410674,1628648.0,96085416.0
2011-07-28,16600,17150,16550,16950,264597,1630348.0,96185730.0
2011-07-29,17000,17050,16500,16550,226080,1591874.0,96185730.0
2011-08-01,16800,17000,16700,16950,198125,1630348.0,96185730.0
2011-08-02,16800,16900,16300,16450,314595,1582255.0,96185730.0
2011-08-03,16000,16000,15600,15850,381204,1524544.0,96185730.0
2011-08-04,15850,15950,15100,15100,381736,1452405.0,96185730.0
2011-08-05,13900,14700,13800,14350,449249,1380265.0,96185730.0
2011-08-08,13850,14400,12900,13750,487126,1322554.0,96185730.0
2011-08-09,13300,13350,11700,13100,1015431,1260033.0,96185730.0
2011-08-10,13800,13800,12650,12800,693875,1231580.0,96217218.0
2011-08-11,11850,13000,11850,12950,584560,1246013.0,96217218.0
2011-08-12,13500,13500,12550,12700,525998,1221959.0,96217218.0
2011-08-16,13100,13400,13050,13400,287841,1289311.0,96217218.0
2011-08-17,13300,14000,13200,13800,398231,1327798.0,96217218.0
2011-08-18,13850,13850,12900,13250,390396,1274878.0,96217218.0
2011-08-19,12800,12900,11950,12200,447886,1174964.0,96308563.0
2011-08-22,12000,12350,11800,12100,250011,1165334.0,96308563.0
2011-08-23,12050,12750,12050,12600,216553,1213488.0,96308563.0
2011-08-24,12850,12850,12150,12500,273859,1203857.0,96308563.0
2011-08-25,12650,12700,12250,12400,236177,1194226.0,96308563.0
2011-08-26,12400,12550,12100,12300,210650,1184595.0,96308563.0
2011-08-29,12400,12900,12350,12800,261797,1232750.0,96308563.0
2011-08-30,13200,13250,12900,13000,267808,1252889.0,96376066.0
2011-08-31,13200,14000,13050,13700,367768,1320352.0,96376066.0
2011-09-01,13650,14050,13150,13350,374228,1286620.0,96376066.0
2011-09-02,13250,13600,12950,13150,189387,1267345.0,96376066.0
2011-09-05,12800,12850,12300,12450,276766,1199882.0,96376066.0
2011-09-06,12000,12400,11750,11950,257434,1151694.0,96376066.0
2011-09-07,12200,12400,12150,12400,153957,1195063.0,96376066.0
2011-09-08,12600,12800,12300,12800,234705,1233614.0,96376066.0
2011-09-09,12450,12600,12350,12450,142757,1200062.0,96390499.0
2011-09-14,12400,12400,11650,11850,243797,1142227.0,96390499.0
2011-09-15,12250,12300,11450,11450,249191,1103671.0,96390499.0
2011-09-16,11850,12850,11800,12850,359432,1238618.0,96390499.0
2011-09-19,12750,12750,12200,12350,173249,1190423.0,96390499.0
2011-09-20,12050,12650,12050,12550,163994,1209701.0,96390499.0
2011-09-21,12400,12900,12400,12650,170552,1219340.0,96390499.0
2011-09-22,11950,12250,11600,12150,478349,1171145.0,96390499.0
2011-09-23,11500,11700,10600,10600,450403,1023182.0,96526623.0
2011-09-26,10850,10950,9600,10200,420864,984572.0,96526623.0
2011-09-27,10550,10700,10300,10650,346915,1028009.0,96526623.0
2011-09-28,10900,11050,10350,10450,255654,1008703.0,96526623.0
2011-09-29,10150,10800,10100,10800,323460,1042488.0,96526623.0
2011-09-30,10800,10950,10500,10900,241866,1052528.0,96562212.0
2011-10-04,10150,10350,9900,10350,175800,999419.0,96562212.0
2011-10-05,10400,10450,10050,10400,214450,1004247.0,96562212.0
2011-10-06,10550,10950,10400,10550,149944,1018731.0,96562212.0
2011-10-07,10650,10950,10600,10700,224344,1033216.0,96562212.0
2011-10-10,10700,10900,10700,10750,138887,1038083.0,96565860.0
2011-10-11,11100,11150,10650,10850,237291,1047740.0,96565860.0
2011-10-12,10650,10750,10300,10450,271727,1009113.0,96565860.0
2011-10-13,10550,11050,10500,10900,421214,1052568.0,96565860.0
2011-10-14,9560,10150,9550,10150,2087673,1074579.0,105869834.0
2011-10-17,10200,10400,10000,10300,565815,1090459.0,105869834.0
2011-10-18,10000,10500,9990,10350,599387,1095753.0,105869834.0
2011-10-19,10450,10450,10100,10250,450219,1085166.0,105869834.0
2011-10-20,10200,10200,9890,9970,596794,1055830.0,105900697.0
2011-10-21,10000,10150,9750,10050,498810,1064302.0,105900697.0
2011-10-24,10200,10300,10000,10250,536069,1085482.0,105900697.0
2011-10-25,10350,11600,10250,11300,2459774,1196678.0,105900697.0
2011-10-26,11150,12000,11100,11850,2004913,1254923.0,105900697.0
2011-10-27,11800,11900,11400,11850,883478,1254923.0,105900697.0
2011-10-28,12200,12200,11500,11750,828493,1244333.0,105900697.0
2011-10-31,11800,11800,11150,11250,634525,1191723.0,105930941.0
2011-11-01,11000,11350,10850,11100,493085,1175833.0,105930941.0
2011-11-02,10650,11050,10400,11000,593107,1165240.0,105930941.0
2011-11-03,11150,11200,10450,10450,511796,1106978.0,105930941.0
2011-11-04,10900,11150,10500,11150,629741,1181130.0,105930941.0
2011-11-07,11250,11950,11150,11450,1055414,1212909.0,105930941.0
2011-11-08,11500,11550,11050,11050,345572,1170537.0,105930941.0
2011-11-09,11200,11500,11100,11300,331497,1197020.0,105930941.0
2011-11-10,10800,11000,10350,10350,687210,1096991.0,105989483.0
2011-11-11,10600,10800,10150,10750,635126,1139387.0,105989483.0
2011-11-14,10850,11050,10800,10900,296221,1155285.0,105989483.0
2011-11-15,10700,10900,10550,10650,305703,1128788.0,105989483.0
