조비(001550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-25,11600,11600,10200,10850,17800,16998.0,1566666.0
2011-11-28,10850,11000,10000,10450,18740,16372.0,1566666.0
2011-11-29,11050,11050,10500,10600,10530,16607.0,1566666.0
2011-11-30,10650,10650,10250,10400,8190,16293.0,1566666.0
2011-12-01,10800,10850,10500,10750,18040,16842.0,1566666.0
2011-12-02,10500,11300,10500,11150,8570,17468.0,1566666.0
2011-12-05,11200,12200,10900,11600,24810,18173.0,1566666.0
2011-12-06,11500,11550,11100,11250,5695,17625.0,1566666.0
2011-12-07,11300,11550,11250,11300,5994,17703.0,1566666.0
2011-12-08,11200,11400,11200,11200,4990,17547.0,1566666.0
2011-12-09,11100,11200,10800,11100,7325,17390.0,1566666.0
2011-12-12,11150,11650,11150,11500,6350,18017.0,1566666.0
2011-12-13,11250,12000,11200,11200,18396,17547.0,1566666.0
2011-12-14,11300,11500,11300,11350,2490,17782.0,1566666.0
2011-12-15,11000,11600,10850,11300,5180,17703.0,1566666.0
2011-12-16,11300,11750,11000,11400,6570,17860.0,1566666.0
2011-12-19,11650,13100,9700,12200,154041,19113.0,1566666.0
2011-12-20,11600,12600,11400,12000,38361,18800.0,1566666.0
2011-12-21,12300,13800,12300,12750,75830,19975.0,1566666.0
2011-12-22,12800,14200,12500,14200,82125,22247.0,1566666.0
2011-12-23,15000,15600,14400,14700,102812,23030.0,1566666.0
2011-12-26,14500,14500,13400,13750,41458,21542.0,1566666.0
2011-12-27,13550,13850,12700,13000,26044,20367.0,1566666.0
2011-12-28,13300,13500,12700,13100,11650,20523.0,1566666.0
2011-12-29,12950,13500,12950,13400,15430,20993.0,1566666.0
2012-01-02,13000,13000,12400,12550,18479,19662.0,1566666.0
2012-01-03,12500,13300,12500,12800,18519,20053.0,1566666.0
2012-01-04,12900,13200,12900,12950,12776,20288.0,1566666.0
2012-01-05,12950,13000,12550,12750,14830,19975.0,1566666.0
2012-01-06,13150,13150,12650,12700,10940,19897.0,1566666.0
2012-01-09,12550,12700,12150,12450,13370,19505.0,1566666.0
2012-01-10,12800,12800,12400,12550,6730,19662.0,1566666.0
2012-01-11,12350,12550,12200,12200,8300,19113.0,1566666.0
2012-01-12,12400,12600,12100,12600,6370,19740.0,1566666.0
2012-01-13,12600,12900,12300,12900,13649,20210.0,1566666.0
2012-01-16,12700,13300,12250,12500,39210,19583.0,1566666.0
2012-01-17,12500,12700,12350,12350,7760,19348.0,1566666.0
2012-01-18,12350,14200,12250,14200,164316,22247.0,1566666.0
2012-01-19,13600,13750,13050,13500,88793,21150.0,1566666.0
2012-01-20,13500,13500,12950,13000,28784,20367.0,1566666.0
2012-01-25,13000,13200,12800,12800,13022,20053.0,1566666.0
2012-01-26,13100,13250,12800,13100,6040,20523.0,1566666.0
2012-01-27,13100,13600,12850,13450,16520,21072.0,1566666.0
2012-01-30,13550,13700,13150,13250,10168,20758.0,1566666.0
2012-01-31,13400,13650,13100,13450,10832,21072.0,1566666.0
2012-02-01,13500,13600,13250,13400,18700,20993.0,1566666.0
2012-02-02,13400,13850,13350,13750,10963,21542.0,1566666.0
2012-02-03,13600,13750,13400,13400,11280,20993.0,1566666.0
2012-02-06,13900,14450,13700,14000,22501,21933.0,1566666.0
2012-02-07,13800,13900,13600,13900,17530,21777.0,1566666.0
2012-02-08,14000,14500,13900,14150,22890,22168.0,1566666.0
2012-02-09,14000,14350,13650,13800,21610,21620.0,1566666.0
2012-02-10,13800,14200,13700,14050,13202,22012.0,1566666.0
2012-02-13,14050,14250,13800,14000,11260,21933.0,1566666.0
2012-02-14,14000,14500,13900,14150,33690,22168.0,1566666.0
2012-02-15,14200,14200,13750,13800,15140,21620.0,1566666.0
2012-02-16,13600,13950,13600,13700,6460,21463.0,1566666.0
2012-02-17,13750,13950,13700,13950,7580,21855.0,1566666.0
2012-02-20,14000,14050,13750,14050,7430,22012.0,1566666.0
2012-02-21,14000,14200,13600,13800,5510,21620.0,1566666.0
2012-02-22,13650,13950,13600,13900,9590,21777.0,1566666.0
2012-02-23,14100,14100,13650,13700,6420,21463.0,1566666.0
2012-02-24,13600,13700,13450,13700,7643,21463.0,1566666.0
2012-02-27,13750,14000,13650,13700,8474,21463.0,1566666.0
2012-02-28,14100,15750,14050,15500,260677,24283.0,1566666.0
2012-02-29,14700,15250,14300,14550,92472,22795.0,1566666.0
2012-03-02,15100,16700,14950,16650,184938,26085.0,1566666.0
2012-03-05,16600,17850,15700,17000,86871,26633.0,1566666.0
2012-03-06,16650,18250,16300,17600,63983,27573.0,1566666.0
2012-03-07,16900,17600,16000,16000,47707,25067.0,1566666.0
2012-03-08,16150,16450,15550,15800,49378,24753.0,1566666.0
2012-03-09,16100,16250,15700,15900,23126,24910.0,1566666.0
2012-03-12,15800,15800,15050,15300,29555,23970.0,1566666.0
2012-03-13,15300,15650,15050,15300,19560,23970.0,1566666.0
2012-03-14,15300,15950,15000,15800,32350,24753.0,1566666.0
2012-03-15,15850,15850,15150,15200,23822,23813.0,1566666.0
2012-03-16,15300,15450,14700,14700,27279,23030.0,1566666.0
2012-03-19,14700,14700,14200,14600,20650,22873.0,1566666.0
2012-03-20,14600,15000,14600,14800,21316,23187.0,1566666.0
2012-03-21,14900,14900,14350,14350,9450,22482.0,1566666.0
2012-03-22,14450,14450,13750,13950,16696,21855.0,1566666.0
2012-03-23,13800,14150,13600,13950,5990,21855.0,1566666.0
2012-03-26,13800,14200,13700,13950,9506,21855.0,1566666.0
2012-03-27,14000,14550,13800,14550,11860,22795.0,1566666.0
2012-03-28,14350,14450,14000,14200,10800,22247.0,1566666.0
2012-03-29,14000,14100,13650,13900,7720,21777.0,1566666.0
2012-03-30,13550,13900,13150,13800,11254,21620.0,1566666.0
2012-04-02,14150,14200,13650,13900,9104,21777.0,1566666.0
2012-04-03,14100,14100,13750,13950,9320,21855.0,1566666.0
2012-04-04,13750,13950,13200,13400,12981,20993.0,1566666.0
2012-04-05,13250,13650,13200,13600,7143,21307.0,1566666.0
2012-04-06,13600,13850,13400,13550,3970,21228.0,1566666.0
2012-04-09,13100,13850,12850,12850,8972,20132.0,1566666.0
2012-04-10,12400,12800,12300,12700,12840,19897.0,1566666.0
2012-04-12,12800,12800,12250,12700,2780,19897.0,1566666.0
2012-04-13,12900,13050,12650,12850,6770,20132.0,1566666.0
2012-04-16,12600,13450,12150,13300,12953,20837.0,1566666.0
2012-04-17,13000,13200,12900,12900,3330,20210.0,1566666.0
2012-04-18,12950,13300,12700,12700,7409,19897.0,1566666.0
2012-04-19,12800,13100,12650,12750,3707,19975.0,1566666.0
2012-04-20,12600,13100,12600,12700,4180,19897.0,1566666.0
2012-04-23,12550,12850,12350,12350,5700,19348.0,1566666.0
2012-04-24,12800,12800,12150,12250,3162,19192.0,1566666.0
2012-04-25,12200,12400,11950,12250,6000,19192.0,1566666.0
2012-04-26,12100,12500,11900,12100,5009,18957.0,1566666.0
2012-04-27,11800,12100,11800,12100,4350,18957.0,1566666.0
2012-04-30,12000,12400,11950,12400,5360,19427.0,1566666.0
2012-05-02,12300,12550,12200,12500,3350,19583.0,1566666.0
2012-05-03,12500,12550,12150,12350,3720,19348.0,1566666.0
2012-05-04,12400,12400,12100,12300,2240,19270.0,1566666.0
2012-05-07,12100,12150,11850,12000,11120,18800.0,1566666.0
2012-05-08,12150,13600,12150,12450,78190,19505.0,1566666.0
2012-05-09,12500,12500,12050,12200,9490,19113.0,1566666.0
2012-05-10,12000,12350,12000,12200,4222,19113.0,1566666.0
2012-05-11,12400,12400,11850,12000,6480,18800.0,1566666.0
2012-05-14,11800,12050,11000,11600,8596,18173.0,1566666.0
2012-05-15,11300,11600,11050,11600,5180,18173.0,1566666.0
2012-05-16,11300,11550,10600,10600,14747,16607.0,1566666.0
2012-05-17,9710,10200,9210,9330,37148,14617.0,1566666.0
2012-05-18,9270,9270,8800,8890,10694,13928.0,1566666.0
2012-05-21,8630,9200,8500,8700,7507,13630.0,1566666.0
2012-05-22,8750,9190,8700,9180,6580,14382.0,1566666.0
2012-05-23,9000,9200,9000,9080,950,14225.0,1566666.0
2012-05-24,9080,9210,9080,9190,2470,14398.0,1566666.0
2012-05-25,9180,9600,9180,9350,6207,14648.0,1566666.0
2012-05-29,9100,9700,9100,9660,2191,15134.0,1566666.0
2012-05-30,9650,9730,9400,9500,3651,14883.0,1566666.0
2012-05-31,9380,9380,8900,9150,4449,14335.0,1566666.0
2012-06-01,8840,9760,8840,9390,7390,14711.0,1566666.0
2012-06-04,8700,9050,8700,8950,3050,14022.0,1566666.0
2012-06-05,9090,9320,9000,9150,3681,14335.0,1566666.0
2012-06-07,9490,9570,8920,9090,5561,14241.0,1566666.0
2012-06-08,9290,9290,8800,9150,3742,14335.0,1566666.0
2012-06-11,9480,9480,9060,9200,3150,14413.0,1566666.0
2012-06-12,8940,9090,8840,9010,2662,14116.0,1566666.0
2012-06-13,9000,9090,8920,9000,3650,14100.0,1566666.0
2012-06-14,9000,9200,8810,8860,4860,13881.0,1566666.0
2012-06-15,8870,8960,8700,8960,4300,14037.0,1566666.0
2012-06-18,9010,9320,9000,9010,7098,14116.0,1566666.0
2012-06-19,8870,9190,8870,9020,4570,14131.0,1566666.0
2012-06-20,9000,9200,8990,9100,3423,14257.0,1566666.0
2012-06-21,9410,10450,9410,10450,20360,16372.0,1566666.0
2012-06-22,12000,12000,12000,12000,26068,18800.0,1566666.0
2012-06-25,13800,13800,13100,13800,386878,21620.0,1566666.0
2012-06-26,14200,14750,13450,14100,272350,22090.0,1566666.0
2012-06-27,13900,14250,13300,14150,157491,22168.0,1566666.0
2012-06-28,14000,14000,12050,12050,187460,18878.0,1566666.0
2012-06-29,12100,12350,11600,12000,81044,18800.0,1566666.0
2012-07-02,12100,12200,11750,12150,39917,19035.0,1566666.0
2012-07-03,12450,12950,12150,12600,171790,19740.0,1566666.0
2012-07-04,12750,14450,12750,14450,252346,22638.0,1566666.0
2012-07-05,14000,14100,13000,13250,211064,20758.0,1566666.0
2012-07-06,13450,14800,13050,13550,163954,21228.0,1566666.0
2012-07-09,13700,14100,13000,13000,54254,20367.0,1566666.0
2012-07-10,13200,13800,13150,13550,65878,21228.0,1566666.0
2012-07-11,14000,14500,13150,13200,54603,20680.0,1566666.0
2012-07-12,13200,13750,12850,13750,56982,21542.0,1566666.0
2012-07-13,13500,14000,13150,13650,42586,21385.0,1566666.0
2012-07-16,13900,15500,13850,14200,190281,22247.0,1566666.0
2012-07-17,14450,14750,13700,14150,68127,22168.0,1566666.0
2012-07-18,14550,14800,14050,14400,100423,22560.0,1566666.0
2012-07-19,14400,14600,13550,14000,65207,21933.0,1566666.0
2012-07-20,14100,14200,13150,13250,49376,20758.0,1566666.0
2012-07-23,13450,14300,13200,13400,98529,20993.0,1566666.0
2012-07-24,13200,13200,12600,12950,26557,20288.0,1566666.0
2012-07-25,12550,13500,12350,12850,59846,20132.0,1566666.0
2012-07-26,14350,14750,13650,14750,197421,23108.0,1566666.0
2012-07-27,14350,14650,14000,14450,171883,22638.0,1566666.0
2012-07-30,14650,14900,14100,14350,69791,22482.0,1566666.0
2012-07-31,14800,16350,14550,15200,251206,23813.0,1566666.0
2012-08-01,15550,15750,14500,15500,95696,24283.0,1566666.0
2012-08-02,15200,17800,15150,17150,332051,26868.0,1566666.0
2012-08-03,16800,18950,16350,17150,287194,26868.0,1566666.0
2012-08-06,17750,18650,17250,17750,159839,27808.0,1566666.0
2012-08-07,17900,18000,16400,16700,132930,26163.0,1566666.0
2012-08-08,16700,17400,16100,17000,129813,26633.0,1566666.0
2012-08-09,17200,18600,17050,18150,274761,28435.0,1566666.0
2012-08-10,19300,19800,15800,18400,258927,28827.0,1566666.0
2012-08-13,18050,18400,17300,17500,122404,27417.0,1566666.0
2012-08-14,17550,18100,17300,17950,98847,28122.0,1566666.0
2012-08-16,18300,18900,18050,18150,176847,28435.0,1566666.0
2012-08-17,18350,18350,17450,17650,71487,27652.0,1566666.0
2012-08-20,17850,17950,17000,17300,71098,27103.0,1566666.0
2012-08-21,17500,17750,17050,17400,60411,27260.0,1566666.0
2012-08-22,17550,17550,17000,17200,31321,26947.0,1566666.0
2012-08-23,17050,17450,16950,17300,46485,27103.0,1566666.0
2012-08-24,17300,17400,15900,16250,64786,25458.0,1566666.0
2012-08-27,16550,17800,16550,17700,107078,27730.0,1566666.0
2012-08-28,17650,17650,16700,17000,82836,26633.0,1566666.0
2012-08-29,16800,17200,16300,16850,54133,26398.0,1566666.0
2012-08-30,17500,17700,16650,16700,68011,26163.0,1566666.0
2012-08-31,16600,16950,16250,16650,50160,26085.0,1566666.0
2012-09-03,16650,16700,15500,15750,60482,24675.0,1566666.0
2012-09-04,15750,15850,15150,15450,57852,24205.0,1566666.0
2012-09-05,15400,15850,15000,15000,31109,23500.0,1566666.0
2012-09-06,15300,15500,14800,15150,28824,23735.0,1566666.0
2012-09-07,15400,15400,14800,14950,18871,23422.0,1566666.0
2012-09-10,15150,15150,14300,14450,35001,22638.0,1566666.0
2012-09-11,14700,15100,14450,14650,31730,22952.0,1566666.0
2012-09-12,14450,14700,14400,14700,19559,23030.0,1566666.0
2012-09-13,14700,14700,14100,14150,26822,22168.0,1566666.0
2012-09-14,14500,14800,14150,14450,23059,22638.0,1566666.0
2012-09-17,14800,14950,14600,14950,32751,23422.0,1566666.0
2012-09-18,14950,14950,14500,14800,23491,23187.0,1566666.0
2012-09-19,14700,14800,14200,14350,24951,22482.0,1566666.0
2012-09-20,14550,14550,14150,14350,13905,22482.0,1566666.0
2012-09-21,13650,13900,13500,13800,35710,21620.0,1566666.0
2012-09-24,14000,14050,13750,13900,10135,21777.0,1566666.0
2012-09-25,14050,15400,14050,14450,62026,22638.0,1566666.0
2012-09-26,14400,14400,13000,13850,20563,21698.0,1566666.0
2012-09-27,13700,13700,13050,13200,15917,20680.0,1566666.0
2012-09-28,13100,13600,13100,13400,12490,20993.0,1566666.0
2012-10-02,13300,14300,13300,13700,15180,21463.0,1566666.0
2012-10-04,13900,13900,13350,13400,8362,20993.0,1566666.0
2012-10-05,13750,13750,13300,13550,10564,21228.0,1566666.0
2012-10-08,13350,13450,13150,13200,10638,20680.0,1566666.0
2012-10-09,13050,13200,12850,12950,9482,20288.0,1566666.0
2012-10-10,12950,14850,12950,14000,418363,21933.0,1566666.0
2012-10-11,13700,13850,13300,13600,61250,21307.0,1566666.0
2012-10-12,13700,13700,13000,13350,38180,20915.0,1566666.0
2012-10-15,14750,15350,14050,15350,473208,24048.0,1566666.0
2012-10-16,15300,15900,14350,15900,129814,24910.0,1566666.0
2012-10-17,15650,15800,14800,15000,103554,23500.0,1566666.0
2012-10-18,14750,15100,14200,14300,67406,22403.0,1566666.0
2012-10-19,14300,14300,13000,14000,55579,21933.0,1566666.0
2012-10-22,13450,14500,13450,14200,37334,22247.0,1566666.0
2012-10-23,14050,14150,13600,13600,36275,21307.0,1566666.0
2012-10-24,13450,13700,13200,13550,29127,21228.0,1566666.0
2012-10-25,13600,13850,13500,13700,23146,21463.0,1566666.0
2012-10-26,13900,13900,13050,13200,32366,20680.0,1566666.0
2012-10-29,13150,13400,12800,12800,594162,20053.0,1566666.0
2012-10-30,12750,13150,12650,13150,17497,20602.0,1566666.0
2012-10-31,13550,13950,13250,13850,39623,21698.0,1566666.0
2012-11-01,13550,13650,12900,12950,37676,20288.0,1566666.0
2012-11-02,13100,13600,13050,13050,38251,20445.0,1566666.0
2012-11-05,13100,13350,12950,13050,16772,20445.0,1566666.0
2012-11-06,13150,13150,12750,12950,22716,20288.0,1566666.0
2012-11-07,12900,13000,12700,12900,16661,20210.0,1566666.0
2012-11-08,12650,12850,12550,12750,11332,19975.0,1566666.0
2012-11-09,12600,13000,12550,12950,12357,20288.0,1566666.0
2012-11-12,13000,13000,12400,12400,22215,19427.0,1566666.0
2012-11-13,12250,12300,11700,11750,27461,18408.0,1566666.0
2012-11-14,11850,12450,11800,11800,6621,18487.0,1566666.0
2012-11-15,11550,11650,10900,11100,16200,17390.0,1566666.0
2012-11-16,10900,11050,10250,10600,32272,16607.0,1566666.0
2012-11-19,10550,10950,10450,10750,12912,16842.0,1566666.0
2012-11-20,10900,11150,10600,11100,8830,17390.0,1566666.0
2012-11-21,11300,11300,10800,10850,7074,16998.0,1566666.0
2012-11-22,10850,11000,10800,10900,8516,17077.0,1566666.0
2012-11-23,11000,11250,10900,11150,5241,17468.0,1566666.0
2012-11-26,11050,11450,10950,11300,11268,17703.0,1566666.0
2012-11-27,11150,11350,11100,11100,9989,17390.0,1566666.0
2012-11-28,12400,12600,11350,11650,57912,18252.0,1566666.0
2012-11-29,11450,11650,11300,11300,13725,17703.0,1566666.0
2012-11-30,11350,11550,11200,11250,8101,17625.0,1566666.0
2012-12-03,11250,11400,11000,11300,10964,17703.0,1566666.0
2012-12-04,11250,11300,11100,11250,4530,17625.0,1566666.0
2012-12-05,11200,11700,11100,11550,12647,18095.0,1566666.0
2012-12-06,11450,11800,11400,11550,11088,18095.0,1566666.0
2012-12-07,11650,12200,11450,11750,17830,18408.0,1566666.0
2012-12-10,11950,12000,11600,11600,5630,18173.0,1566666.0
2012-12-11,11800,11800,11350,11450,7470,17938.0,1566666.0
2012-12-12,11700,11700,11100,11250,10791,17625.0,1566666.0
2012-12-13,11200,11400,11200,11400,4841,17860.0,1566666.0
2012-12-14,11400,11400,11250,11350,4136,17782.0,1566666.0
2012-12-17,11400,12450,11400,11800,19184,18487.0,1566666.0
2012-12-18,11600,11900,11600,11750,11420,18408.0,1566666.0
2012-12-20,11650,11900,11550,11650,10581,18252.0,1566666.0
2012-12-21,11650,12400,11600,12000,13150,18800.0,1566666.0
2012-12-24,11950,12050,11700,11900,7623,18643.0,1566666.0
2012-12-26,11900,12250,11700,11800,10746,18487.0,1566666.0
2012-12-27,11750,12200,11700,11850,17101,18565.0,1566666.0
2012-12-28,11850,12200,11850,12100,6235,30937.0,2556765.0
2013-01-02,12300,12650,12150,12650,16202,32343.0,2556765.0
2013-01-03,12800,13250,12600,13150,33191,33621.0,2556765.0
2013-01-04,13500,13500,13000,13200,15220,33749.0,2556765.0
2013-01-07,13000,13400,13000,13150,11996,33621.0,2556765.0
2013-01-08,13150,13300,13050,13200,8760,33749.0,2556765.0
2013-01-09,13450,14200,13350,13850,41587,35411.0,2556765.0
2013-01-10,14150,14900,13900,14000,28900,35795.0,2556765.0
2013-01-11,13850,14100,13800,13850,13930,35411.0,2556765.0
2013-01-14,13850,14000,13700,13750,14009,35156.0,2556765.0
2013-01-15,14700,15150,13600,13600,82170,34772.0,2556765.0
2013-01-16,13450,13600,11700,12800,25438,32727.0,2556765.0
2013-01-17,12400,12900,12400,12750,7481,32599.0,2556765.0
2013-01-18,12600,13000,12600,12950,7031,33110.0,2556765.0
2013-01-21,12850,13250,12850,13050,6760,33366.0,2556765.0
2013-01-22,13200,13300,12950,13300,5281,34005.0,2556765.0
2013-01-23,13550,13550,13050,13100,4230,33494.0,2556765.0
2013-01-24,13000,13450,12950,13000,5820,33238.0,2556765.0
2013-01-25,12900,13000,12600,12800,6310,32727.0,2556765.0
2013-01-28,12850,13100,12650,12700,7620,32471.0,2556765.0
2013-01-29,12750,12850,12450,12600,6590,32215.0,2556765.0
2013-01-30,12600,12700,12450,12500,5900,31960.0,2556765.0
2013-01-31,12400,12500,12300,12500,5600,31960.0,2556765.0
2013-02-01,12350,12500,12250,12350,3770,31576.0,2556765.0
2013-02-04,12250,12350,12100,12100,3800,30937.0,2556765.0
2013-02-05,12000,12000,11450,11450,17286,29275.0,2556765.0
2013-02-06,11500,11850,11350,11850,9880,30298.0,2556765.0
2013-02-07,11800,11950,11600,11850,2500,30298.0,2556765.0
2013-02-08,12050,12050,11850,12000,4860,30681.0,2556765.0
2013-02-12,12000,12000,11600,11650,6891,29786.0,2556765.0
2013-02-13,11600,11900,11450,11900,5381,30426.0,2556765.0
2013-02-14,11800,12000,11700,11850,5820,30298.0,2556765.0
2013-02-15,11850,11850,11700,11700,6542,29914.0,2556765.0
2013-02-18,11950,11950,11350,11850,5880,30298.0,2556765.0
2013-02-19,11850,12000,11700,11850,3290,30298.0,2556765.0
2013-02-20,11950,12150,11750,12050,5222,30809.0,2556765.0
2013-02-21,11750,12100,11750,11900,2300,30426.0,2556765.0
2013-02-22,11900,11950,11700,11900,3130,30426.0,2556765.0
2013-02-25,12100,12200,11850,11900,4230,30426.0,2556765.0
2013-02-26,11800,12000,11750,12000,2360,30681.0,2556765.0
2013-02-27,12000,12150,11900,12000,3721,30681.0,2556765.0
2013-02-28,12100,13800,12100,13000,188525,33238.0,2556765.0
2013-03-04,12850,13000,12550,12750,27980,32599.0,2556765.0
2013-03-05,12900,13050,12600,12950,16798,33110.0,2556765.0
2013-03-06,13050,13150,12750,12750,10950,32599.0,2556765.0
2013-03-07,12900,13000,12650,12650,12201,32343.0,2556765.0
2013-03-08,12950,12950,12500,12500,8573,31960.0,2556765.0
2013-03-11,12700,12700,12000,12200,16046,31193.0,2556765.0
2013-03-12,12150,12700,12100,12500,9371,31960.0,2556765.0
2013-03-13,12450,12600,12350,12600,5910,32215.0,2556765.0
2013-03-14,12450,12700,12400,12500,6026,31960.0,2556765.0
2013-03-15,12500,12800,12400,12800,6827,32727.0,2556765.0
2013-03-18,12900,13100,12650,12850,15970,32854.0,2556765.0
2013-03-19,13000,13000,12650,12800,9030,32727.0,2556765.0
2013-03-20,12750,12750,12300,12300,8665,31448.0,2556765.0
2013-03-21,12400,12550,12150,12300,6160,31448.0,2556765.0
2013-03-22,12300,12300,11900,12100,13833,30937.0,2556765.0
2013-03-25,12050,12450,12050,12350,5531,31576.0,2556765.0
2013-03-26,12200,12400,12200,12300,5548,31448.0,2556765.0
2013-03-27,12300,12800,12300,12450,13871,31832.0,2556765.0
2013-03-28,12450,12450,12300,12350,5360,31576.0,2556765.0
2013-03-29,12400,12450,12200,12350,7500,31576.0,2556765.0
2013-04-01,12450,12650,12250,12600,9050,32215.0,2556765.0
2013-04-02,12650,12650,12350,12400,6101,31704.0,2556765.0
2013-04-03,12350,12450,12000,12100,9150,30937.0,2556765.0
2013-04-04,12050,12050,11550,11850,11701,30298.0,2556765.0
2013-04-05,11800,11950,11450,11650,8440,29786.0,2556765.0
2013-04-08,11700,11700,11250,11250,5100,28764.0,2556765.0
2013-04-09,11350,11550,11000,11250,3930,28764.0,2556765.0
2013-04-10,11250,11450,11200,11400,1080,29147.0,2556765.0
2013-04-11,11500,11700,11300,11650,3000,29786.0,2556765.0
2013-04-12,11850,11950,11700,11750,4373,30042.0,2556765.0
2013-04-15,11600,11800,11600,11650,1830,29786.0,2556765.0
2013-04-16,11600,11600,11300,11600,5160,29658.0,2556765.0
2013-04-17,11600,11650,11500,11500,3880,29403.0,2556765.0
2013-04-18,11500,12650,11500,12200,39757,31193.0,2556765.0
