한화손해보험(000370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-05,7242,7331,7056,7057,119082,654228.0,90738915.0
2016-07-06,7056,7056,6802,6900,151255,639709.0,90738915.0
2016-07-07,6910,6988,6910,6959,70161,645154.0,90738915.0
2016-07-08,6959,7008,6831,6871,76532,636987.0,90738915.0
2016-07-11,6841,6949,6753,6861,122790,636080.0,90738915.0
2016-07-12,6871,7017,6831,6900,101159,639709.0,90738915.0
2016-07-13,6900,7027,6900,6959,75204,645154.0,90738915.0
2016-07-14,6900,6959,6871,6940,44461,643339.0,90738915.0
2016-07-15,6939,7037,6910,6988,95336,647876.0,90738915.0
2016-07-18,6988,7164,6978,7067,125460,655135.0,90738915.0
2016-07-19,7056,7056,6792,6900,254745,639709.0,90738915.0
2016-07-20,6900,6939,6763,6900,161308,639709.0,90738915.0
2016-07-21,6939,6949,6802,6812,70660,631543.0,90738915.0
2016-07-22,6812,6851,6763,6812,62729,631543.0,90738915.0
2016-07-25,6812,6851,6763,6822,78562,632450.0,90738915.0
2016-07-26,6822,6900,6773,6812,77373,631543.0,90738915.0
2016-07-27,6802,6910,6773,6832,82137,633358.0,90738915.0
2016-07-28,6831,6910,6782,6871,113886,636987.0,90738915.0
2016-07-29,6871,6929,6822,6891,80873,638802.0,90738915.0
2016-08-01,6890,6939,6675,6754,188836,626099.0,90738915.0
2016-08-02,6841,6910,6773,6900,59761,639709.0,90738915.0
2016-08-03,6978,6978,6802,6812,50596,631543.0,90738915.0
2016-08-04,6871,6949,6841,6910,119191,640617.0,90738915.0
2016-08-05,6910,6919,6567,6851,67573,635172.0,90738915.0
2016-08-08,6851,6861,6763,6773,80032,627913.0,90738915.0
2016-08-09,6773,6851,6753,6851,37682,635172.0,90738915.0
2016-08-10,6831,6910,6773,6871,54104,636987.0,90738915.0
2016-08-11,6861,6900,6792,6900,53371,639709.0,90738915.0
2016-08-12,6978,6978,6861,6900,65053,639709.0,90738915.0
2016-08-16,6871,6890,6812,6842,69673,634265.0,90738915.0
2016-08-17,6792,6861,6743,6744,98448,625191.0,90738915.0
2016-08-18,6743,6802,6704,6754,100122,626099.0,90738915.0
2016-08-19,6714,6743,6606,6734,132285,624284.0,90738915.0
2016-08-22,6626,6733,6508,6656,117175,617025.0,90738915.0
2016-08-23,6655,6714,6538,6577,62412,609766.0,90738915.0
2016-08-24,6577,6577,6420,6470,121890,599784.0,90738915.0
2016-08-25,6430,6479,6293,6391,201370,592525.0,90738915.0
2016-08-26,6362,6362,6136,6294,333244,583451.0,90738915.0
2016-08-29,6283,6293,6009,6137,326734,568933.0,90738915.0
2016-08-30,6136,6244,6136,6196,128510,574377.0,90738915.0
2016-08-31,6264,6283,6117,6284,132304,582544.0,90738915.0
2016-09-01,6430,6528,6293,6333,174541,587081.0,90738915.0
2016-09-02,6391,6538,6313,6519,70634,604321.0,90738915.0
2016-09-05,6518,6567,6440,6548,58058,607043.0,90738915.0
2016-09-06,6548,6596,6450,6558,95095,607951.0,90738915.0
2016-09-07,6655,6694,6538,6538,97418,606136.0,90738915.0
2016-09-08,6538,6675,6538,6597,83206,611580.0,90738915.0
2016-09-09,6538,6606,6459,6587,112177,610673.0,90738915.0
2016-09-12,6489,6596,6489,6587,107799,610673.0,90738915.0
2016-09-13,6596,6645,6440,6440,124712,597062.0,90738915.0
2016-09-19,6381,6430,6303,6362,90257,589803.0,90738915.0
2016-09-20,6371,6518,6313,6519,89385,604321.0,90738915.0
2016-09-21,6420,6587,6381,6470,118575,599784.0,90738915.0
2016-09-22,6459,6567,6440,6489,67912,601599.0,90738915.0
2016-09-23,6450,6557,6420,6460,145764,598877.0,90738915.0
2016-09-26,6459,6528,6430,6470,95136,599784.0,90738915.0
2016-09-27,6459,6538,6430,6519,81906,604321.0,90738915.0
2016-09-28,6499,6528,6430,6431,81008,596155.0,90738915.0
2016-09-29,6440,6548,6440,6509,88315,603414.0,90738915.0
2016-09-30,6479,6518,6371,6382,116495,591618.0,90738915.0
2016-10-04,6508,6567,6430,6489,250084,601599.0,90738915.0
2016-10-05,6499,6714,6479,6656,177017,617025.0,90738915.0
2016-10-06,6694,6714,6538,6568,160211,608858.0,90738915.0
2016-10-07,6577,6645,6499,6548,149564,607043.0,90738915.0
2016-10-10,6616,6665,6508,6528,121596,605229.0,90738915.0
2016-10-11,6518,6567,6479,6489,166701,601599.0,90738915.0
2016-10-12,6489,6567,6469,6538,132515,606136.0,90738915.0
2016-10-13,6508,6577,6489,6577,109726,609766.0,90738915.0
2016-10-14,6518,6694,6518,6607,229112,612488.0,90738915.0
2016-10-17,6577,6831,6577,6822,329684,632450.0,90738915.0
2016-10-18,6851,6919,6812,6910,326965,640617.0,90738915.0
2016-10-19,6910,7145,6851,7067,444587,655135.0,90738915.0
2016-10-20,7096,7174,6998,7086,396876,656950.0,90738915.0
2016-10-21,7056,7125,6880,6881,406350,637895.0,90738915.0
2016-10-24,6929,7301,6929,7302,598462,676912.0,90738915.0
2016-10-25,7291,7301,7184,7263,239684,673283.0,90738915.0
2016-10-26,7164,7252,7008,7145,275130,662394.0,90738915.0
2016-10-27,7096,7213,7008,7145,176347,662394.0,90738915.0
2016-10-28,7145,7526,7086,7468,402379,692338.0,90738915.0
2016-10-31,7458,7497,7262,7429,239704,688708.0,90738915.0
2016-11-01,7262,7468,7262,7448,240644,690523.0,90738915.0
2016-11-02,7448,7448,7145,7165,146635,664209.0,90738915.0
2016-11-03,7086,7389,7086,7351,196258,681449.0,90738915.0
2016-11-04,7350,7389,7242,7341,99547,680542.0,90738915.0
2016-11-07,7340,7419,7321,7409,87622,686894.0,90738915.0
2016-11-08,7370,7399,7105,7223,198977,669653.0,90738915.0
2016-11-09,7154,7194,6763,6988,382239,647876.0,90738915.0
2016-11-10,7115,7184,7027,7174,202094,665116.0,90738915.0
2016-11-11,7262,7634,7242,7566,579774,701412.0,90738915.0
2016-11-14,7575,7683,7517,7615,334673,705949.0,90738915.0
2016-11-15,7624,7732,7585,7732,261310,716837.0,90738915.0
2016-11-16,7663,7810,7654,7781,259811,721374.0,90738915.0
2016-11-17,7781,7830,7624,7732,179219,716837.0,90738915.0
2016-11-18,7683,7791,7654,7762,190180,719560.0,90738915.0
2016-11-21,7761,7810,7634,7752,75626,718652.0,90738915.0
2016-11-22,7732,7771,7565,7703,106171,714115.0,90738915.0
2016-11-23,7702,7810,7634,7781,157121,721374.0,90738915.0
2016-11-24,7693,7800,7644,7713,129952,715023.0,90738915.0
2016-11-25,7693,7761,7556,7634,148037,707764.0,90738915.0
2016-11-28,7634,7702,7565,7586,102615,703227.0,90738915.0
2016-11-29,7497,7722,7497,7605,151716,705041.0,90738915.0
2016-11-30,7595,7702,7585,7605,119126,705041.0,90738915.0
2016-12-01,7634,7751,7605,7693,159478,713208.0,90738915.0
2016-12-02,7624,7693,7556,7586,82162,703227.0,90738915.0
2016-12-05,7565,7595,7458,7517,120096,696875.0,90738915.0
2016-12-06,7497,7614,7468,7537,62266,698690.0,90738915.0
2016-12-07,7497,7546,7370,7497,180838,695060.0,90738915.0
2016-12-08,7546,7654,7487,7517,151558,696875.0,90738915.0
2016-12-09,7517,7536,7331,7351,182967,681449.0,90738915.0
2016-12-12,7350,7448,7311,7321,197335,678727.0,90738915.0
2016-12-13,7321,7389,7272,7331,183462,679634.0,90738915.0
2016-12-14,7321,7526,7311,7488,213937,694153.0,90738915.0
2016-12-15,7507,7517,7272,7497,197875,695060.0,90738915.0
2016-12-16,7526,7634,7477,7634,227557,707764.0,90738915.0
2016-12-19,7712,7712,7546,7625,94837,706856.0,90738915.0
2016-12-20,7595,7624,7487,7566,72753,701412.0,90738915.0
2016-12-21,7565,7634,7096,7311,427533,677820.0,90738915.0
2016-12-22,7213,7272,7115,7135,271026,661487.0,90738915.0
2016-12-23,7184,7184,7056,7125,95701,660579.0,90738915.0
2016-12-26,7096,7115,6929,6949,204872,644246.0,90738915.0
2016-12-27,6949,7047,6763,6920,211136,641524.0,90738915.0
2016-12-28,6851,7027,6763,6998,132032,648783.0,90738915.0
2016-12-29,6998,7076,6900,7077,138226,656042.0,90738915.0
2017-01-02,7076,7135,6880,6940,108818,643339.0,90738915.0
2017-01-03,6939,7017,6900,7018,114394,650598.0,90738915.0
2017-01-04,7017,7017,6939,7018,154664,650598.0,90738915.0
2017-01-05,6978,7086,6978,7086,130207,656950.0,90738915.0
2017-01-06,7076,7194,6978,7194,211716,666931.0,90738915.0
2017-01-09,7213,7213,6998,6998,176423,648783.0,90738915.0
2017-01-10,6968,6978,6851,6930,161028,642432.0,90738915.0
2017-01-11,6890,6919,6841,6881,133656,637895.0,90738915.0
2017-01-12,6919,6919,6822,6891,125296,638802.0,90738915.0
2017-01-13,6880,6988,6831,6851,160184,635172.0,90738915.0
2017-01-16,6880,6890,6743,6754,97564,626099.0,90738915.0
2017-01-17,6812,6851,6753,6754,95281,626099.0,90738915.0
2017-01-18,6792,6919,6782,6910,109196,640617.0,90738915.0
2017-01-19,6949,6949,6812,6842,70680,634265.0,90738915.0
2017-01-20,6831,6900,6782,6881,139946,637895.0,90738915.0
2017-01-23,6880,6880,6763,6802,97054,630635.0,90738915.0
2017-01-24,6802,6802,6655,6734,113996,624284.0,90738915.0
2017-01-25,6714,6782,6714,6714,64938,622469.0,90738915.0
2017-01-26,6704,6841,6655,6802,102095,630635.0,90738915.0
2017-01-31,6802,6802,6704,6783,87470,628821.0,90738915.0
2017-02-01,6782,6802,6733,6802,71132,630635.0,90738915.0
2017-02-02,6763,6812,6665,6714,132788,622469.0,90738915.0
2017-02-03,6685,6753,6606,6656,111274,617025.0,90738915.0
2017-02-06,6655,6802,6655,6714,160332,622469.0,90738915.0
2017-02-07,6675,6753,6645,6705,124025,621562.0,90738915.0
2017-02-08,6665,6753,6596,6724,151214,623376.0,90738915.0
2017-02-09,6645,6733,6606,6705,80462,621562.0,90738915.0
2017-02-10,6704,6704,6616,6656,104658,617025.0,90738915.0
2017-02-13,6655,6733,6616,6675,132750,618839.0,90738915.0
2017-02-14,6636,6704,6636,6685,77431,619747.0,90738915.0
2017-02-15,6694,6802,6675,6802,124344,630635.0,90738915.0
2017-02-16,6812,6812,6636,6636,128002,615210.0,90738915.0
2017-02-17,6685,6685,6606,6685,54736,619747.0,90738915.0
2017-02-20,6704,6714,6626,6646,67505,616117.0,90738915.0
2017-02-21,6645,6743,6626,6724,63340,623376.0,90738915.0
2017-02-22,6724,6733,6655,6695,78523,620654.0,90738915.0
2017-02-23,6675,6675,6567,6577,133911,609766.0,90738915.0
2017-02-24,6606,6606,6518,6528,122646,605229.0,90738915.0
2017-02-27,6528,6596,6469,6509,134650,603414.0,90738915.0
2017-02-28,6528,6645,6518,6607,169070,612488.0,90738915.0
2017-03-02,6675,6763,6616,6656,174532,617025.0,90738915.0
2017-03-03,6655,6812,6636,6793,143074,629728.0,90738915.0
2017-03-06,6841,6841,6665,6675,157864,618839.0,90738915.0
2017-03-07,6665,6802,6665,6793,68845,629728.0,90738915.0
2017-03-08,6822,6831,6724,6754,110562,626099.0,90738915.0
2017-03-09,6782,6851,6694,6832,71423,633358.0,90738915.0
2017-03-10,6831,6871,6714,6812,77912,631543.0,90738915.0
2017-03-13,6782,6841,6773,6832,87824,633358.0,90738915.0
2017-03-14,6871,7096,6831,7008,256253,649691.0,90738915.0
2017-03-15,6968,7017,6851,6959,171325,645154.0,90738915.0
2017-03-16,6968,7008,6910,6998,82272,648783.0,90738915.0
2017-03-17,6988,6998,6900,6940,177357,643339.0,90738915.0
2017-03-20,6939,6988,6822,6891,145944,638802.0,90738915.0
2017-03-21,6890,6929,6655,6744,374343,625191.0,90738915.0
2017-03-22,6733,6753,6577,6636,245806,615210.0,90738915.0
2017-03-23,6606,6733,6606,6665,152731,617932.0,90738915.0
2017-03-24,6733,6782,6665,6754,100871,626099.0,90738915.0
2017-03-27,6753,6773,6665,6763,116612,627006.0,90738915.0
2017-03-28,6831,6831,6645,6754,143249,626099.0,90738915.0
2017-03-29,6753,6890,6694,6881,200505,637895.0,90738915.0
2017-03-30,6871,6871,6792,6822,82327,632450.0,90738915.0
2017-03-31,6802,6890,6773,6822,106752,632450.0,90738915.0
2017-04-03,6831,6890,6822,6871,65541,636987.0,90738915.0
2017-04-04,6900,6900,6763,6773,126502,627913.0,90738915.0
2017-04-05,6782,6861,6763,6842,63325,634265.0,90738915.0
2017-04-06,6851,6890,6802,6861,73992,636080.0,90738915.0
2017-04-07,6861,6890,6831,6851,33764,635172.0,90738915.0
2017-04-10,6851,6851,6724,6763,119220,627006.0,90738915.0
2017-04-11,6704,6773,6704,6734,47286,624284.0,90738915.0
2017-04-12,6743,6792,6685,6744,80346,625191.0,90738915.0
2017-04-13,6714,6782,6714,6734,78098,624284.0,90738915.0
2017-04-14,6733,6773,6665,6665,64341,617932.0,90738915.0
2017-04-17,6675,7056,6675,6949,263805,644246.0,90738915.0
2017-04-18,6949,7047,6919,6988,145904,647876.0,90738915.0
2017-04-19,6959,7008,6900,6940,102313,643339.0,90738915.0
2017-04-20,6939,7017,6900,6940,133109,643339.0,90738915.0
2017-04-21,6939,6988,6900,6900,83906,639709.0,90738915.0
2017-04-24,6998,6998,6939,6959,153445,645154.0,90738915.0
2017-04-25,6959,7017,6919,7008,165193,649691.0,90738915.0
2017-04-26,7027,7272,7008,7272,329312,674190.0,90738915.0
2017-04-27,7311,7350,7203,7253,177248,672375.0,90738915.0
2017-04-28,7262,7262,7194,7253,143666,672375.0,90738915.0
2017-05-02,7301,7458,7252,7331,199512,679634.0,90738915.0
2017-05-04,7350,7370,7262,7311,157694,677820.0,90738915.0
2017-05-08,7321,7370,7282,7360,138298,682357.0,90738915.0
2017-05-10,7409,7585,7291,7321,217887,678727.0,90738915.0
2017-05-11,7360,7409,7213,7272,120055,674190.0,90738915.0
2017-05-12,7252,7282,7145,7243,95824,671468.0,90738915.0
2017-05-15,7194,7242,7145,7194,70657,666931.0,90738915.0
2017-05-16,7213,7223,7105,7194,133264,666931.0,90738915.0
2017-05-17,7194,7203,7066,7125,129065,660579.0,90738915.0
2017-05-18,7047,7047,6919,6949,321562,644246.0,90738915.0
2017-05-19,6949,7066,6949,7057,113160,654228.0,90738915.0
2017-05-22,7076,7105,6959,7067,91704,655135.0,90738915.0
2017-05-23,7027,7291,7027,7233,232204,670561.0,90738915.0
2017-05-24,7242,7321,7164,7223,148065,669653.0,90738915.0
2017-05-25,7223,7291,7203,7282,114860,675098.0,90738915.0
2017-05-26,7252,7282,7184,7243,95597,671468.0,90738915.0
2017-05-29,7203,7448,7203,7370,207039,683264.0,90738915.0
2017-05-30,7370,7575,7350,7448,148247,690523.0,90738915.0
2017-05-31,7468,7556,7409,7556,189443,700504.0,90738915.0
2017-06-01,7683,7830,7458,7586,420463,703227.0,90738915.0
2017-06-02,7546,7781,7526,7625,391115,706856.0,90738915.0
2017-06-05,7634,7781,7605,7723,391672,715930.0,90738915.0
2017-06-07,7722,7849,7663,7830,366948,725911.0,90738915.0
2017-06-08,7840,7957,7820,7957,338441,737707.0,90738915.0
2017-06-09,7957,8035,7781,7889,333015,731356.0,90738915.0
2017-06-12,7820,7977,7605,7634,512127,707764.0,90738915.0
2017-06-13,7634,7761,7614,7732,206829,716837.0,90738915.0
2017-06-14,7732,7781,7634,7703,288123,714115.0,90738915.0
2017-06-15,7781,7781,7595,7674,228715,711393.0,90738915.0
2017-06-16,7683,7683,7546,7634,147292,707764.0,90738915.0
2017-06-19,7673,7683,7526,7576,264268,702319.0,90738915.0
2017-06-20,7595,7634,7468,7488,130604,694153.0,90738915.0
2017-06-21,7497,7614,7438,7537,176302,698690.0,90738915.0
2017-06-22,7536,7536,7370,7419,177434,687801.0,90738915.0
2017-06-23,7438,7556,7370,7556,160220,700504.0,90738915.0
2017-06-26,7644,7683,7546,7644,144915,708671.0,90738915.0
2017-06-27,7614,7928,7614,7918,465910,734078.0,90738915.0
2017-06-28,7879,8290,7840,8271,838768,766744.0,90738915.0
2017-06-29,8270,8437,8143,8222,247621,762207.0,90738915.0
2017-06-30,8211,8339,8211,8290,228613,768559.0,90738915.0
2017-07-03,8407,8446,8290,8349,403607,774003.0,90738915.0
2017-07-04,8348,8534,8221,8388,388618,777633.0,90738915.0
2017-07-05,8388,8476,8309,8388,217302,777633.0,90738915.0
2017-07-06,8417,8456,8231,8457,193007,783984.0,90738915.0
2017-07-07,8485,8711,8446,8613,500450,798502.0,90738915.0
2017-07-10,8671,8994,8652,8878,757397,823002.0,90738915.0
2017-07-11,8985,9249,8975,9132,685466,846594.0,90738915.0
2017-07-12,9229,9435,9131,9406,784962,872001.0,90738915.0
2017-07-13,9406,9513,9229,9484,518138,879260.0,90738915.0
2017-07-14,9474,9582,9347,9572,502214,887427.0,90738915.0
2017-07-17,9572,9777,9543,9768,401113,905574.0,90738915.0
2017-07-18,9787,9787,9425,9602,359767,890149.0,90738915.0
2017-07-19,9611,9885,9464,9612,326068,891056.0,90738915.0
2017-07-20,9621,9729,9415,9651,338720,894686.0,90738915.0
2017-07-21,9562,9787,9464,9533,392272,883797.0,90738915.0
2017-07-24,9592,9885,9503,9788,598437,907389.0,90738915.0
2017-07-25,9885,9934,9503,9582,505551,888334.0,90738915.0
2017-07-26,9611,9768,9533,9631,428373,892871.0,90738915.0
2017-07-27,9729,9758,9572,9739,221828,902852.0,90738915.0
2017-07-28,9787,9787,9582,9690,427687,898315.0,90738915.0
2017-07-31,9777,9836,9631,9837,337745,911926.0,90738915.0
2017-08-01,9885,10668,9748,10669,788537,989054.0,90738915.0
2017-08-02,10717,11304,10619,11158,749860,1034424.0,90738915.0
2017-08-03,11109,11158,10619,10864,371170,1007202.0,90738915.0
2017-08-04,10864,10962,10472,10815,513444,1002665.0,90738915.0
2017-08-07,10864,10913,10326,10620,259913,984517.0,90738915.0
2017-08-08,10619,10619,10277,10571,198368,979980.0,90738915.0
2017-08-09,10472,10668,10228,10326,339209,957296.0,90738915.0
2017-08-10,10326,10326,9298,9484,1273018,879260.0,90738915.0
2017-08-11,9308,9680,9278,9582,403919,888334.0,90738915.0
2017-08-14,9680,9709,9131,9298,383093,862020.0,90738915.0
2017-08-16,9249,9650,9249,9445,676403,875631.0,90738915.0
2017-08-17,9503,9601,9357,9563,349545,886519.0,90738915.0
2017-08-18,9484,9787,9474,9778,300666,906482.0,90738915.0
2017-08-21,9787,9885,9259,9298,354646,862020.0,90738915.0
2017-08-22,9357,9543,9278,9484,492507,879260.0,90738915.0
2017-08-23,9484,9611,9288,9347,371056,866557.0,90738915.0
2017-08-24,9376,9523,9366,9504,294677,881075.0,90738915.0
2017-08-25,9503,9631,9386,9602,228003,890149.0,90738915.0
2017-08-28,9552,9601,9288,9347,288343,866557.0,90738915.0
2017-08-29,9347,9376,9151,9367,199602,868371.0,90738915.0
2017-08-30,9317,9543,9298,9475,181088,878353.0,90738915.0
2017-08-31,9474,9523,9347,9484,179552,879260.0,90738915.0
2017-09-01,9513,9572,8985,9034,402008,837520.0,90738915.0
2017-09-04,8808,9112,8808,9005,369805,834798.0,90738915.0
2017-09-05,9102,9102,8671,8770,311550,813021.0,90738915.0
2017-09-06,8711,8789,8427,8574,312901,794873.0,90738915.0
2017-09-07,8515,8671,8515,8603,277268,797595.0,90738915.0
2017-09-08,8603,8799,8407,8603,218785,797595.0,90738915.0
2017-09-11,7830,8192,7830,8094,894143,750411.0,90738915.0
2017-09-12,8162,8182,7957,8006,395170,742244.0,90738915.0
2017-09-13,8074,8211,7996,8163,288661,756763.0,90738915.0
2017-09-14,8123,8162,7996,8094,192460,750411.0,90738915.0
2017-09-15,8035,8074,7869,7889,307371,731356.0,90738915.0
2017-09-18,7898,7947,7791,7899,216870,732263.0,90738915.0
2017-09-19,7937,7937,7771,7909,241446,733170.0,90738915.0
2017-09-20,7898,7918,7761,7771,366190,720467.0,90738915.0
2017-09-21,7751,8016,7654,7928,281414,734985.0,90738915.0
2017-09-22,7928,7937,7761,7869,318681,729541.0,90738915.0
2017-09-25,7693,7859,7693,7840,345583,726819.0,90738915.0
2017-09-26,7740,7910,7710,7790,247625,706856.0,90738915.0
2017-09-27,7790,7900,7740,7740,294261,702319.0,90738915.0
2017-09-28,7740,8000,7700,7970,148640,723189.0,90738915.0
2017-09-29,7970,8070,7930,8030,125769,728633.0,90738915.0
2017-10-10,8100,8200,8020,8190,340171,743152.0,90738915.0
2017-10-11,8190,8220,8070,8190,123733,743152.0,90738915.0
2017-10-12,8200,8240,8070,8230,190660,746781.0,90738915.0
2017-10-13,8230,8230,8050,8070,165967,732263.0,90738915.0
2017-10-16,8080,8150,8030,8100,68865,734985.0,90738915.0
2017-10-17,8040,8120,7990,7990,129968,725004.0,90738915.0
2017-10-18,7990,8010,7850,7880,202219,715023.0,90738915.0
2017-10-19,7890,7920,7790,7830,190446,710486.0,90738915.0
2017-10-20,7840,8240,7840,8200,385391,744059.0,90738915.0
2017-10-23,8260,8430,8090,8300,311351,753133.0,90738915.0
2017-10-24,8290,8340,8130,8290,193851,752226.0,90738915.0
2017-10-25,8300,8520,8170,8470,456333,768559.0,90738915.0
2017-10-26,8470,8760,8450,8680,697761,787614.0,90738915.0
2017-10-27,8640,8700,8360,8430,600841,764929.0,90738915.0
2017-10-30,8450,8500,8210,8250,502562,748596.0,90738915.0
2017-10-31,8250,8290,8130,8160,295171,740430.0,90738915.0
2017-11-01,8200,8250,8050,8100,414993,734985.0,90738915.0
2017-11-02,8090,8150,8050,8080,194303,733170.0,90738915.0
2017-11-03,8100,8300,8060,8210,375242,744966.0,90738915.0
2017-11-06,8200,8200,7990,8160,278861,740430.0,90738915.0
2017-11-07,8190,8190,7930,7940,299598,720467.0,90738915.0
2017-11-08,7960,8070,7960,8010,310028,726819.0,90738915.0
2017-11-09,8040,8040,7950,7960,179218,722282.0,90738915.0
2017-11-10,7960,8010,7910,7980,135936,724097.0,90738915.0
2017-11-13,7980,8030,7930,8030,203853,728633.0,90738915.0
2017-11-14,8000,8080,7980,8030,228614,728633.0,90738915.0
2017-11-15,8080,8320,8040,8300,560358,753133.0,90738915.0
2017-11-16,8360,8360,8170,8330,335861,755855.0,90738915.0
2017-11-17,8300,8450,8200,8270,596474,750411.0,90738915.0
2017-11-20,8300,8300,8150,8180,289376,742244.0,90738915.0
2017-11-21,8050,8120,8010,8060,641624,731356.0,90738915.0
2017-11-22,8070,8180,8010,8150,301951,739522.0,90738915.0
2017-11-23,8170,9000,8140,8900,2482980,1038976.0,116738915.0
2017-11-24,8900,9350,8690,9000,850914,1050650.0,116738915.0
2017-11-27,9010,9100,8750,8940,539352,1043646.0,116738915.0
2017-11-28,9060,9070,8600,8620,394178,1006289.0,116738915.0
2017-11-29,8560,8750,8400,8600,435889,1003955.0,116738915.0
2017-11-30,8630,8810,8490,8690,424548,1014461.0,116738915.0
2017-12-01,8760,8770,8320,8450,524336,986444.0,116738915.0
2017-12-04,8450,8770,8430,8700,316605,1015629.0,116738915.0
2017-12-05,8750,8840,8650,8740,363599,1020298.0,116738915.0
2017-12-06,8750,8770,8620,8740,360430,1020298.0,116738915.0
2017-12-07,8740,8740,8400,8500,488129,992281.0,116738915.0
2017-12-08,8490,8490,8230,8340,346169,973603.0,116738915.0
2017-12-11,8250,8280,8090,8220,367880,959594.0,116738915.0
2017-12-12,8250,8430,8180,8380,367471,978272.0,116738915.0
2017-12-13,8420,8660,8380,8630,276759,1007457.0,116738915.0
