삼화왕관(004450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-20,15472,15706,15472,15708,1110,50255.0,3736455.0
2006-03-21,15531,15589,15472,15591,1490,49882.0,3736455.0
2006-03-22,15707,15707,15182,15240,2484,48761.0,3736455.0
2006-03-23,15297,15414,15005,15124,2186,48387.0,3736455.0
2006-03-24,15065,15065,14831,15065,960,48200.0,3736455.0
2006-03-27,15064,15414,15064,15416,150,49321.0,3736455.0
2006-03-28,15415,15415,15182,15240,920,48761.0,3736455.0
2006-03-29,14947,15414,14947,15416,110,49321.0,3736455.0
2006-03-30,15122,15414,15064,15299,1550,48948.0,3736455.0
2006-03-31,15182,15240,15123,15240,790,48761.0,3736455.0
2006-04-03,15414,15706,15239,15708,4500,50255.0,3736455.0
2006-04-04,15706,15706,15589,15708,1660,50255.0,3736455.0
2006-04-05,15765,15765,15298,15649,3510,50068.0,3736455.0
2006-04-06,15648,15764,15589,15766,1970,50442.0,3736455.0
2006-04-07,15764,15764,15589,15766,2940,50442.0,3736455.0
2006-04-10,15764,15881,15648,15883,2730,50816.0,3736455.0
2006-04-11,15881,16348,15881,15883,10550,50816.0,3736455.0
2006-04-12,15881,16173,15881,16175,4980,51750.0,3736455.0
2006-04-13,16174,16233,15941,16233,2041,51937.0,3736455.0
2006-04-14,16232,17049,16232,17051,7910,54552.0,3736455.0
2006-04-17,17050,17634,17050,17167,6320,54926.0,3736455.0
2006-04-18,17049,17166,16874,17051,3270,54552.0,3736455.0
2006-04-19,17049,17049,16348,16642,8964,53244.0,3736455.0
2006-04-20,16641,16817,16349,16583,6620,53058.0,3736455.0
2006-04-21,16640,16874,16465,16759,3990,53618.0,3736455.0
2006-04-24,16466,16700,16408,16700,210,53431.0,3736455.0
2006-04-25,16525,16641,16466,16583,1390,53058.0,3736455.0
2006-04-26,16583,16875,16408,16875,3440,53992.0,3736455.0
2006-04-27,16641,16875,16525,16875,2200,53992.0,3736455.0
2006-04-28,16757,17049,16582,16642,2090,53244.0,3736455.0
2006-05-02,16699,17516,16699,17226,4990,55113.0,3736455.0
2006-05-03,17224,17458,16932,17401,5110,55673.0,3736455.0
2006-05-04,17633,17633,17107,17109,2710,54739.0,3736455.0
2006-05-08,17049,17283,16932,17109,3200,54739.0,3736455.0
2006-05-09,17107,17224,16932,17226,3800,55113.0,3736455.0
2006-05-10,17342,17342,16933,17167,3470,54926.0,3736455.0
2006-05-11,17049,17458,17049,17226,3170,55113.0,3736455.0
2006-05-12,17108,17284,17108,17284,1390,55300.0,3736455.0
2006-05-15,17108,17284,17050,17167,2210,54926.0,3736455.0
2006-05-16,17050,17284,16700,16700,3731,53431.0,3736455.0
2006-05-17,16817,16992,16466,16875,2800,53992.0,3736455.0
2006-05-18,16524,16524,15998,16058,4690,51376.0,3736455.0
2006-05-19,16056,16465,15764,16175,4300,51750.0,3736455.0
2006-05-22,15940,16407,15881,15883,5980,50816.0,3736455.0
2006-05-23,15764,15940,15706,15766,1310,50442.0,3736455.0
2006-05-24,15707,16174,15707,16116,1650,51563.0,3736455.0
2006-05-25,15940,16173,15823,16175,370,51750.0,3736455.0
2006-05-26,15999,16233,15999,16233,660,51937.0,3736455.0
2006-05-29,16348,16348,16290,16350,1250,52310.0,3736455.0
2006-05-30,16116,16291,15941,15941,1190,51003.0,3736455.0
2006-06-01,15940,15940,15706,15708,2100,50255.0,3736455.0
2006-06-02,15764,16056,15764,16058,820,51376.0,3736455.0
2006-06-05,15823,15823,15764,15766,1790,50442.0,3736455.0
2006-06-07,16174,16174,15240,15357,4800,49134.0,3736455.0
2006-06-08,15182,15240,14890,15182,3670,48574.0,3736455.0
2006-06-09,14830,15414,14830,15299,1471,48948.0,3736455.0
2006-06-12,14889,15181,14889,15124,4490,48387.0,3736455.0
2006-06-13,14713,15356,14538,14540,6930,46519.0,3736455.0
2006-06-14,14480,14889,14246,14657,19090,46893.0,3736455.0
2006-06-15,14655,14655,14363,14423,1310,46145.0,3736455.0
2006-06-16,14421,14772,14421,14715,550,47079.0,3736455.0
2006-06-19,14539,14598,14539,14598,470,46706.0,3736455.0
2006-06-20,14772,14772,14363,14365,2130,45958.0,3736455.0
2006-06-21,14188,14655,14188,14657,1070,46893.0,3736455.0
2006-06-22,14421,14655,14305,14657,3010,46893.0,3736455.0
2006-06-23,14656,14714,14247,14598,1490,46706.0,3736455.0
2006-06-26,14246,14363,14071,14073,5110,45024.0,3736455.0
2006-06-27,14363,14363,14246,14365,1040,45958.0,3736455.0
2006-06-28,14364,14598,14247,14598,750,46706.0,3736455.0
2006-06-29,14597,14597,14480,14540,730,46519.0,3736455.0
2006-06-30,14772,14830,14363,14832,2150,47453.0,3736455.0
2006-07-03,14948,14948,14714,14773,550,47266.0,3736455.0
2006-07-04,14772,15005,14772,15007,1490,48013.0,3736455.0
2006-07-05,14773,15182,14773,15182,2110,48574.0,3736455.0
2006-07-06,15182,15182,14831,15182,980,48574.0,3736455.0
2006-07-07,15240,15240,15182,15182,20,48574.0,3736455.0
2006-07-10,15181,15181,14655,15007,1220,48013.0,3736455.0
2006-07-11,15005,15005,15005,15007,110,48013.0,3736455.0
2006-07-12,14713,14713,14655,14715,870,47079.0,3736455.0
2006-07-13,14714,14948,14714,14948,410,47827.0,3736455.0
2006-07-14,14598,14773,14539,14773,1660,47266.0,3736455.0
2006-07-18,14481,14598,14422,14598,360,46706.0,3736455.0
2006-07-19,14597,16348,14363,16350,2040,52310.0,3736455.0
2006-07-20,15532,15532,15006,15357,1272,49134.0,3736455.0
2006-07-21,14948,15357,14890,15357,850,49134.0,3736455.0
2006-07-24,15414,15414,14480,14657,1980,46893.0,3736455.0
2006-07-25,14714,14948,14714,14948,220,47827.0,3736455.0
2006-07-26,14948,14948,14948,14948,220,47827.0,3736455.0
2006-07-27,15123,15123,14948,15065,460,48200.0,3736455.0
2006-07-28,15297,15297,14889,15124,1040,48387.0,3736455.0
2006-07-31,15122,15297,14889,15299,1690,48948.0,3736455.0
2006-08-01,15298,15298,14831,15240,3290,48761.0,3736455.0
2006-08-02,15357,15357,14773,15065,1650,48200.0,3736455.0
2006-08-03,14947,14947,14538,14832,2370,47453.0,3736455.0
2006-08-04,14714,15065,14598,15065,2290,48200.0,3736455.0
2006-08-07,14772,14947,14713,14832,1420,47453.0,3736455.0
2006-08-08,14655,14889,14655,14832,1010,47453.0,3736455.0
2006-08-09,14889,14889,14655,14715,1610,47079.0,3736455.0
2006-08-10,14656,14656,14598,14598,1630,46706.0,3736455.0
2006-08-11,14713,14713,14597,14715,4110,47079.0,3736455.0
2006-08-14,14830,14830,14713,14715,770,47079.0,3736455.0
2006-08-16,14830,14830,14538,14715,1960,47079.0,3736455.0
2006-08-17,14597,14713,14480,14715,5430,47079.0,3736455.0
2006-08-18,14481,14773,14481,14773,670,47266.0,3736455.0
2006-08-21,14598,14714,14598,14598,2980,46706.0,3736455.0
2006-08-22,14598,14598,14539,14598,1830,46706.0,3736455.0
2006-08-23,14422,14598,14364,14598,3730,46706.0,3736455.0
2006-08-24,14713,14713,14421,14657,2280,46893.0,3736455.0
2006-08-25,14830,14947,14597,14832,2560,47453.0,3736455.0
2006-08-28,14656,15006,14656,14890,1050,47640.0,3736455.0
2006-08-29,14890,15006,14714,14948,2550,47827.0,3736455.0
2006-08-30,14948,15182,14948,15182,850,48574.0,3736455.0
2006-08-31,15123,15357,15123,15357,1630,49134.0,3736455.0
2006-09-01,15473,15882,15357,15532,2100,49695.0,3736455.0
2006-09-04,15531,15589,15239,15591,1520,49882.0,3736455.0
2006-09-05,15706,15823,15414,15416,1360,49321.0,3736455.0
2006-09-06,15590,15590,15357,15532,1320,49695.0,3736455.0
2006-09-07,15357,15357,15182,15357,2580,49134.0,3736455.0
2006-09-08,15357,15590,15182,15532,4140,49695.0,3736455.0
2006-09-11,15356,15531,15297,15474,1890,49508.0,3736455.0
2006-09-12,15297,15472,15239,15416,1130,49321.0,3736455.0
2006-09-13,15356,15472,15297,15416,890,49321.0,3736455.0
2006-09-14,15298,15649,15298,15649,1290,50068.0,3736455.0
2006-09-15,15824,15824,15415,15532,3220,49695.0,3736455.0
2006-09-18,15648,15881,15356,15883,9520,50816.0,3736455.0
2006-09-19,15765,16057,15765,15941,5320,51003.0,3736455.0
2006-09-20,15998,16056,15648,16000,2120,51189.0,3736455.0
2006-09-21,16057,16116,15765,16116,3560,51563.0,3736455.0
2006-09-22,16173,16816,16173,16467,13050,52684.0,3736455.0
2006-09-25,16174,16700,15999,16700,4220,53431.0,3736455.0
2006-09-26,16407,16757,16348,16642,67630,53244.0,3736455.0
2006-09-27,16525,16817,16408,16817,5270,53805.0,3736455.0
2006-09-28,16933,17050,16525,16583,4670,53058.0,3736455.0
2006-09-29,16816,16816,16348,16642,4010,53244.0,3736455.0
2006-10-02,16466,16583,16291,16583,5700,53058.0,3736455.0
2006-10-04,16348,16465,16056,16350,5650,52310.0,3736455.0
2006-10-09,15881,16115,15472,15883,5196,50816.0,3736455.0
2006-10-10,15649,16233,15649,16116,3860,51563.0,3736455.0
2006-10-11,15940,15940,15589,15766,3534,50442.0,3736455.0
2006-10-12,15881,16348,15764,16350,7540,52310.0,3736455.0
2006-10-13,15999,16349,15941,15941,8170,51003.0,3736455.0
2006-10-16,16174,16233,15882,16233,3210,51937.0,3736455.0
2006-10-17,16057,16174,15882,16116,1340,51563.0,3736455.0
2006-10-18,15881,16056,15881,16000,1128,51189.0,3736455.0
2006-10-19,15881,16115,15881,16058,3460,51376.0,3736455.0
2006-10-20,15940,16232,15940,16175,1720,51750.0,3736455.0
2006-10-23,16291,16291,16291,16291,942,52124.0,3736455.0
2006-10-24,16057,16233,15941,16233,4170,51937.0,3736455.0
2006-10-25,16233,16408,16057,16291,4740,52124.0,3736455.0
2006-10-26,16465,16465,16232,16467,3670,52684.0,3736455.0
2006-10-27,16466,16583,16349,16583,4880,53058.0,3736455.0
2006-10-30,16583,16583,16525,16583,690,53058.0,3736455.0
2006-10-31,16583,16583,16525,16583,1630,53058.0,3736455.0
2006-11-01,16582,16757,16524,16759,3550,53618.0,3736455.0
2006-11-02,16817,16817,16583,16817,2720,53805.0,3736455.0
2006-11-03,16816,16932,16699,16934,1950,54179.0,3736455.0
2006-11-06,16700,16700,16583,16583,2800,53058.0,3736455.0
2006-11-07,16583,16700,16466,16583,5190,53058.0,3736455.0
2006-11-08,16582,16640,16465,16642,1060,53244.0,3736455.0
2006-11-09,16583,16875,16583,16875,1430,53992.0,3736455.0
2006-11-10,16700,16817,16700,16817,780,53805.0,3736455.0
2006-11-13,16817,16875,16641,16875,5543,53992.0,3736455.0
2006-11-14,16816,17049,16816,17051,3130,54552.0,3736455.0
2006-11-15,16991,17399,16991,17401,5310,55673.0,3736455.0
2006-11-16,17516,17516,17399,17401,3623,55673.0,3736455.0
2006-11-17,17400,17517,16933,17459,4902,56288.0,3765055.0
2006-11-20,17516,17516,17224,17226,1460,55535.0,3765055.0
2006-11-21,17167,17459,17167,17459,280,56288.0,3765055.0
2006-11-22,17399,17516,17224,17401,2090,56099.0,3765055.0
2006-11-23,17399,17750,17399,17693,2750,57041.0,3765055.0
2006-11-24,17516,17983,17516,17985,1290,57982.0,3765055.0
2006-11-27,18159,18159,17983,18102,2890,58358.0,3765055.0
2006-11-28,17868,17926,17751,17751,2740,57229.0,3765055.0
2006-11-29,18043,18160,17926,17926,2209,57794.0,3765055.0
2006-11-30,18160,18160,17517,17751,6990,57229.0,3765055.0
2006-12-01,17751,17926,17400,17926,6590,57794.0,3765055.0
2006-12-04,17926,17926,17459,17459,1280,56288.0,3765055.0
2006-12-05,17516,17516,17224,17401,6490,56099.0,3765055.0
2006-12-06,17516,17575,17107,17226,2650,55535.0,3765055.0
2006-12-07,17224,17341,16874,17226,2170,55535.0,3765055.0
2006-12-08,17225,17225,16875,17167,1930,55346.0,3765055.0
2006-12-11,17458,17458,16874,17109,1210,55158.0,3765055.0
2006-12-12,16991,17049,16757,17051,1560,54970.0,3765055.0
2006-12-13,17050,17284,16875,17284,2773,55723.0,3765055.0
2006-12-14,17049,18217,16991,17810,11920,57417.0,3765055.0
2006-12-15,17575,17808,17516,17810,4204,57417.0,3765055.0
2006-12-18,17576,17926,17576,17926,1665,57794.0,3765055.0
2006-12-19,17868,17984,17400,17926,5290,57794.0,3765055.0
2006-12-20,17925,17983,17691,17985,2770,57982.0,3765055.0
2006-12-21,17926,17926,17751,17926,494,57794.0,3765055.0
2006-12-22,17868,17868,17517,17751,2740,57229.0,3765055.0
2006-12-26,17516,17516,16932,17343,8330,55911.0,3765055.0
2006-12-27,16933,16933,16408,16700,2504,53840.0,3765055.0
2006-12-28,16640,17399,16348,17401,7820,56099.0,3765055.0
2007-01-02,17283,17283,16932,17226,1971,55535.0,3765055.0
2007-01-03,16757,17049,16640,17051,1310,54970.0,3765055.0
2007-01-04,17049,17049,17049,17051,410,54970.0,3765055.0
2007-01-05,17050,17167,16525,17167,2600,55346.0,3765055.0
2007-01-08,17049,17399,17049,17401,1460,56099.0,3765055.0
2007-01-09,17341,17516,17283,17518,1330,56476.0,3765055.0
2007-01-10,17458,17458,17224,17401,820,56099.0,3765055.0
2007-01-11,17400,17751,17400,17751,1480,57229.0,3765055.0
2007-01-12,17517,17751,17517,17751,1380,57229.0,3765055.0
2007-01-15,17751,17751,17400,17751,1130,57229.0,3765055.0
2007-01-16,17224,17516,17166,17518,1680,56476.0,3765055.0
2007-01-17,17049,17633,16991,17635,2251,56852.0,3765055.0
2007-01-18,17224,17516,17224,17226,310,55535.0,3765055.0
2007-01-19,17050,17167,16817,17167,1100,55346.0,3765055.0
2007-01-22,16816,17049,16699,17051,1540,54970.0,3765055.0
2007-01-23,16758,17284,16700,17284,1580,55723.0,3765055.0
2007-01-24,17284,17868,17284,17868,1730,57605.0,3765055.0
2007-01-25,17867,17867,17516,17810,3270,57417.0,3765055.0
2007-01-26,17808,18275,17341,18277,5733,58923.0,3765055.0
2007-01-29,18217,18217,17691,18102,5090,58358.0,3765055.0
2007-01-30,18101,18218,17868,17868,7370,57605.0,3765055.0
2007-01-31,17926,18101,17809,18043,2330,58170.0,3765055.0
2007-02-01,18218,18218,17868,18218,1610,58735.0,3765055.0
2007-02-02,17926,18218,17926,18218,540,58735.0,3765055.0
2007-02-05,18276,19211,18276,18802,7420,60617.0,3765055.0
2007-02-06,18801,19151,18567,18861,2620,60806.0,3765055.0
2007-02-07,18801,18801,18451,18686,2840,60241.0,3765055.0
2007-02-08,18684,19151,18392,19036,1980,61370.0,3765055.0
2007-02-09,18685,19152,18627,18627,5840,60053.0,3765055.0
2007-02-12,18509,18801,18100,18686,2930,60241.0,3765055.0
2007-02-13,18393,18743,18393,18510,2060,59676.0,3765055.0
2007-02-14,18685,18685,18160,18335,7070,59111.0,3765055.0
2007-02-15,18334,18334,17867,18277,4170,58923.0,3765055.0
2007-02-16,17984,17984,17751,17751,4550,57229.0,3765055.0
2007-02-20,17751,17984,17634,17868,1900,57605.0,3765055.0
2007-02-21,17750,17750,17166,17518,15141,56476.0,3765055.0
2007-02-22,17284,17342,16700,16700,15445,53840.0,3765055.0
2007-02-23,16583,17167,16583,17167,4530,55346.0,3765055.0
2007-02-26,17167,17284,16817,17284,9580,55723.0,3765055.0
2007-02-27,17107,17341,16932,17226,5960,55535.0,3765055.0
2007-02-28,16700,17809,16583,16700,7169,53840.0,3765055.0
2007-03-02,16817,16992,16817,16817,3533,54217.0,3765055.0
2007-03-05,16874,17049,16290,16350,18300,52711.0,3765055.0
2007-03-06,16524,16757,16348,16759,3539,54029.0,3765055.0
2007-03-07,16758,16933,16700,16700,1680,53840.0,3765055.0
2007-03-08,16699,17049,16699,17051,1960,54970.0,3765055.0
2007-03-09,17049,17341,17049,17051,2860,54970.0,3765055.0
2007-03-12,17342,17342,17167,17167,2250,55346.0,3765055.0
2007-03-13,17341,17516,17283,17401,2330,56099.0,3765055.0
2007-03-14,16991,17107,16699,17109,2340,55158.0,3765055.0
2007-03-15,17399,17925,17341,17693,2480,57041.0,3765055.0
2007-03-16,17983,17983,17750,17985,1901,57982.0,3765055.0
2007-03-19,17925,18100,17808,18102,5130,58358.0,3765055.0
2007-03-20,17984,18568,17984,18160,7220,58547.0,3765055.0
2007-03-21,18160,18452,18160,18452,2850,59488.0,3765055.0
2007-03-22,18567,18684,18334,18686,3360,60241.0,3765055.0
2007-03-23,18627,18685,18452,18452,2790,59488.0,3765055.0
2007-03-26,18452,18568,18160,18452,4750,59488.0,3765055.0
2007-03-27,18335,18743,18335,18452,7220,59488.0,3765055.0
2007-03-28,18451,18509,18334,18394,1785,59300.0,3765055.0
2007-03-29,18334,18567,18100,18569,1740,59864.0,3765055.0
2007-03-30,18393,18685,18393,18627,3080,60053.0,3765055.0
2007-04-02,18626,18918,18567,18686,30940,60241.0,3765055.0
2007-04-03,18684,18801,18451,18686,8300,60241.0,3765055.0
2007-04-04,18802,19269,18743,19211,10600,61935.0,3765055.0
2007-04-05,19211,19444,19211,19386,9030,62500.0,3765055.0
2007-04-06,19386,19386,18802,18802,10790,60617.0,3765055.0
2007-04-09,19210,20202,19034,20204,22400,65135.0,3765055.0
2007-04-10,20377,20377,19852,20379,9690,65700.0,3765055.0
2007-04-11,20378,20787,20262,20729,11380,66830.0,3765055.0
2007-04-12,20437,21605,20437,21605,10620,69654.0,3765055.0
2007-04-13,21663,22481,21196,21488,10250,69277.0,3765055.0
2007-04-16,21720,21720,21078,21255,4920,68524.0,3765055.0
2007-04-17,21604,21604,20845,21255,5480,68524.0,3765055.0
2007-04-18,21079,21196,21021,21196,30950,68336.0,3765055.0
2007-04-19,21253,21370,20903,21255,7860,68524.0,3765055.0
2007-04-20,21254,22130,20962,21897,7150,70595.0,3765055.0
2007-04-23,21896,23297,21896,23182,6630,74736.0,3765055.0
2007-04-24,23356,23882,22597,22948,5620,73983.0,3765055.0
2007-04-25,22948,22948,22305,22656,4580,73042.0,3765055.0
2007-04-26,22773,23123,22539,22773,3280,73419.0,3765055.0
2007-04-27,23064,23122,22655,22890,2610,73795.0,3765055.0
2007-04-30,22655,22655,21837,21839,1840,70407.0,3765055.0
2007-05-02,21721,22189,21663,22189,2310,71536.0,3765055.0
2007-05-03,22188,22188,21720,22131,4450,71348.0,3765055.0
2007-05-04,22129,22188,21720,22131,3240,71348.0,3765055.0
2007-05-07,21779,22129,21253,21547,7870,69465.0,3765055.0
2007-05-08,21545,21604,21253,21547,17520,69465.0,3765055.0
2007-05-09,21546,21780,21488,21780,2740,70218.0,3765055.0
2007-05-10,21779,22012,21604,21839,3140,70407.0,3765055.0
2007-05-11,21837,21837,21078,21372,10207,68901.0,3765055.0
2007-05-14,21371,21663,21196,21605,7760,69654.0,3765055.0
2007-05-15,21605,21605,21313,21488,12880,69277.0,3765055.0
2007-05-16,21488,21663,21254,21605,4820,69654.0,3765055.0
2007-05-17,21430,22189,21371,22189,10460,71536.0,3765055.0
2007-05-18,22363,22421,22188,22306,2960,71913.0,3765055.0
2007-05-21,22714,23123,21897,22072,6220,71160.0,3765055.0
2007-05-22,22656,22656,22013,22189,4910,71536.0,3765055.0
2007-05-23,22305,22656,22189,22656,6860,73042.0,3765055.0
2007-05-25,22188,22421,21896,21956,10500,70851.0,3768655.0
2007-05-28,22188,24407,21954,23941,44621,77257.0,3768655.0
2007-05-29,23706,27501,23706,25226,102350,81403.0,3768655.0
2007-05-30,25692,27911,25400,27561,46253,88940.0,3768655.0
2007-05-31,27560,28961,26392,28262,23837,91201.0,3768655.0
2007-06-01,27209,28903,27209,28496,18830,91955.0,3768655.0
2007-06-04,28144,28377,27209,28262,13001,91201.0,3768655.0
2007-06-05,27443,28611,27443,28379,11530,91578.0,3768655.0
2007-06-07,28086,28203,27269,27444,11950,88563.0,3768655.0
2007-06-08,27209,27385,26567,26744,7640,86302.0,3768655.0
2007-06-11,26568,26860,25751,26510,14040,85548.0,3768655.0
2007-06-12,26100,26275,25691,26160,6210,84418.0,3768655.0
2007-06-13,26159,26568,25692,26510,31633,85548.0,3768655.0
2007-06-14,25984,26860,25984,26393,7410,85172.0,3768655.0
2007-06-15,26509,26567,26042,26160,11564,84418.0,3768655.0
2007-06-18,25983,26625,25341,26627,15800,85925.0,3768655.0
2007-06-19,26626,26626,25867,26510,7070,85548.0,3768655.0
2007-06-20,26510,26860,26101,26393,19089,85172.0,3768655.0
2007-06-21,26158,26625,25516,26452,13370,85360.0,3768655.0
2007-06-22,26101,26510,26101,26510,6466,85548.0,3768655.0
2007-06-25,26334,26334,25926,26218,6800,84606.0,3768655.0
2007-06-26,26217,26217,25341,25576,15320,82534.0,3768655.0
2007-06-27,25399,25633,24932,24934,7850,80461.0,3768655.0
2007-06-28,25050,25926,24641,25926,23000,83664.0,3768655.0
2007-06-29,26100,26976,25691,26277,7890,84795.0,3768655.0
2007-07-02,26860,26860,25692,25809,1590,83287.0,3768655.0
2007-07-03,26625,26801,25866,26277,10453,84795.0,3768655.0
2007-07-04,26918,26918,25809,26393,9620,85172.0,3768655.0
2007-07-05,26333,26976,25925,26569,28320,85737.0,3768655.0
2007-07-06,26742,26859,26042,26861,8424,86679.0,3768655.0
2007-07-09,26859,28436,26859,28379,10179,91578.0,3768655.0
2007-07-10,28904,28904,26860,28028,10110,90448.0,3768655.0
2007-07-11,27618,30246,27618,29430,16940,94970.0,3768655.0
2007-07-12,29079,29429,28670,29313,12371,94593.0,3768655.0
2007-07-13,29663,29663,28962,29313,7820,94593.0,3768655.0
2007-07-16,29371,29371,28612,29313,14854,94593.0,3768655.0
2007-07-18,30072,30072,28904,29313,3715,94593.0,3768655.0
2007-07-19,29313,29313,28845,29313,11272,94593.0,3768655.0
2007-07-20,29312,29545,28844,29430,13339,94970.0,3768655.0
2007-07-23,29720,30129,29195,29839,5590,96289.0,3768655.0
2007-07-24,29429,29604,29079,29313,6890,94593.0,3768655.0
2007-07-25,28962,29429,28904,29313,3680,94593.0,3768655.0
2007-07-26,29312,29779,29078,29430,7670,94970.0,3768655.0
2007-07-27,28612,30714,28145,30247,7925,97608.0,3768655.0
2007-07-30,29954,30012,29078,30014,8288,96854.0,3768655.0
2007-07-31,30012,32406,30012,32233,33596,104015.0,3768655.0
2007-08-01,32291,32816,31123,32174,26490,103826.0,3768655.0
2007-08-02,31940,33342,31531,32349,22440,104392.0,3768655.0
2007-08-03,32349,33634,31648,32933,23300,106276.0,3768655.0
2007-08-06,32582,32582,31298,31415,14930,101377.0,3768655.0
2007-08-07,31648,32232,30947,31999,22240,103261.0,3768655.0
2007-08-08,32057,32407,31531,32349,21398,104392.0,3768655.0
2007-08-09,31998,33224,31998,32233,22670,104015.0,3768655.0
2007-08-10,31999,32115,30947,32057,17630,103450.0,3768655.0
2007-08-13,31590,32057,31239,32057,14360,103450.0,3768655.0
2007-08-14,32466,33867,31940,33517,58434,108160.0,3768655.0
2007-08-16,32698,33049,28611,31182,30083,100623.0,3768655.0
2007-08-17,30421,31180,29195,30598,20790,98739.0,3768655.0
2007-08-20,30772,34217,30072,33225,26790,107218.0,3768655.0
2007-08-21,33166,33166,32291,33050,22140,106653.0,3768655.0
