삼성SDI(006400),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-26,176000,181500,175500,178500,250411,12274469.0,68764530.0
2018-04-27,179500,183000,179500,180500,176874,12411998.0,68764530.0
2018-04-30,180000,184500,180000,183500,164700,12618291.0,68764530.0
2018-05-02,184500,185000,181000,183000,234717,12583909.0,68764530.0
2018-05-03,185500,188500,184500,186500,463265,12824585.0,68764530.0
2018-05-04,183000,183500,180000,180500,318547,12411998.0,68764530.0
2018-05-08,179000,186000,179000,184000,231245,12652674.0,68764530.0
2018-05-09,183000,192500,182000,191000,324011,13134025.0,68764530.0
2018-05-10,190000,192500,189000,190500,395033,13099643.0,68764530.0
2018-05-11,193500,193500,189500,191000,180729,13134025.0,68764530.0
2018-05-14,193000,201500,192000,200000,456025,13752906.0,68764530.0
2018-05-15,199000,199000,193000,196000,222045,13477848.0,68764530.0
2018-05-16,194000,197500,192500,196000,133710,13477848.0,68764530.0
2018-05-17,199000,204500,198000,200000,396906,13752906.0,68764530.0
2018-05-18,201500,201500,194000,195000,225423,13409083.0,68764530.0
2018-05-21,195000,199000,192500,198000,188601,13615377.0,68764530.0
2018-05-23,205500,210000,204000,204500,660136,14062346.0,68764530.0
2018-05-24,202000,206500,200000,204500,266881,14062346.0,68764530.0
2018-05-25,204500,208500,202000,207000,428069,14234258.0,68764530.0
2018-05-28,207000,211000,203500,209000,271231,14371787.0,68764530.0
2018-05-29,211000,211500,207500,211500,316690,14543698.0,68764530.0
2018-05-30,209000,210000,203500,206000,343970,14165493.0,68764530.0
2018-05-31,206500,206500,200500,200500,466438,13787288.0,68764530.0
2018-06-01,201000,210500,200000,209000,357994,14371787.0,68764530.0
2018-06-04,209000,219000,208500,219000,610620,15059432.0,68764530.0
2018-06-05,217500,218000,213000,215000,327625,14784374.0,68764530.0
2018-06-07,220500,226500,219000,222000,790086,15265726.0,68764530.0
2018-06-08,221500,226000,221000,225500,401108,15506402.0,68764530.0
2018-06-11,220500,226000,220000,224000,361724,15403255.0,68764530.0
2018-06-12,226500,230000,225000,230000,485510,15815842.0,68764530.0
2018-06-14,230000,235000,227000,227000,529005,15609548.0,68764530.0
2018-06-15,233000,237000,231000,235500,635346,16194047.0,68764530.0
2018-06-18,235500,236000,220500,223000,646476,15334490.0,68764530.0
2018-06-19,222000,225500,215500,216000,531324,14853138.0,68764530.0
2018-06-20,217000,233000,217000,229000,454949,15747077.0,68764530.0
2018-06-21,231500,232000,225000,226000,368767,15540784.0,68764530.0
2018-06-22,223500,229000,220000,227000,261954,15609548.0,68764530.0
2018-06-25,226500,228000,225000,225500,228996,15506402.0,68764530.0
2018-06-26,220500,227000,220000,224000,293594,15403255.0,68764530.0
2018-06-27,224000,230500,223500,225500,290414,15506402.0,68764530.0
2018-06-28,223000,223500,218500,220000,270729,15128197.0,68764530.0
2018-06-29,219500,220500,210000,214000,594795,14715609.0,68764530.0
2018-07-02,215000,220000,212500,214000,280539,14715609.0,68764530.0
2018-07-03,219500,224000,207500,212500,427152,14612463.0,68764530.0
2018-07-04,213000,218000,212000,213000,159798,14646845.0,68764530.0
2018-07-05,212500,216000,207000,215000,264247,14784374.0,68764530.0
2018-07-06,213000,232000,207500,231000,853958,15884606.0,68764530.0
2018-07-09,230500,237500,229500,232500,420448,15987753.0,68764530.0
2018-07-10,236500,236500,224500,228500,372521,15712695.0,68764530.0
2018-07-11,223000,229000,223000,225000,284263,15472019.0,68764530.0
2018-07-12,223000,235000,223000,233500,454859,16056518.0,68764530.0
2018-07-13,235000,244000,234000,237000,439815,16297194.0,68764530.0
2018-07-16,238000,238000,226500,229000,303560,15747077.0,68764530.0
2018-07-17,229000,231500,225500,228500,195158,15712695.0,68764530.0
2018-07-18,231500,235000,226500,227000,254611,15609548.0,68764530.0
2018-07-19,227500,239000,226500,235000,377469,16159665.0,68764530.0
2018-07-20,235500,236000,229500,232000,314316,15953371.0,68764530.0
2018-07-23,229000,231000,219000,220500,440882,15162579.0,68764530.0
2018-07-24,221000,228500,220000,228000,302173,15678313.0,68764530.0
2018-07-25,229000,238500,227500,230000,455816,15815842.0,68764530.0
2018-07-26,230500,232500,226500,231500,326994,15918989.0,68764530.0
2018-07-27,230500,236000,229000,234500,270918,16125282.0,68764530.0
2018-07-30,237000,240500,225000,228000,621510,15678313.0,68764530.0
2018-07-31,227500,233000,224500,229000,324057,15747077.0,68764530.0
2018-08-01,230000,233000,224000,226000,313975,15540784.0,68764530.0
2018-08-02,226500,232000,225000,226500,321154,15575166.0,68764530.0
2018-08-03,229500,232000,226000,231000,246206,15884606.0,68764530.0
2018-08-06,232000,233000,224000,225000,302011,15472019.0,68764530.0
2018-08-07,223000,227000,223000,226500,168539,15575166.0,68764530.0
2018-08-08,227000,229500,225000,225500,225652,15506402.0,68764530.0
2018-08-09,226000,230000,222500,228500,318853,15712695.0,68764530.0
2018-08-10,228000,228000,212500,213500,625069,14681227.0,68764530.0
2018-08-13,213000,217000,211500,215000,303402,14784374.0,68764530.0
2018-08-14,216000,216000,211000,214500,216559,14749992.0,68764530.0
2018-08-16,210000,217500,210000,216500,250060,14887521.0,68764530.0
2018-08-17,218000,219500,213000,213500,173818,14681227.0,68764530.0
2018-08-20,215500,217500,208000,208000,349589,14303022.0,68764530.0
2018-08-21,209000,218000,207500,217000,318915,14921903.0,68764530.0
2018-08-22,217500,218500,214000,215500,217180,14818756.0,68764530.0
2018-08-23,216000,221000,214500,219500,196747,15093814.0,68764530.0
2018-08-24,218500,225000,217500,224000,204084,15403255.0,68764530.0
2018-08-27,226000,234000,224500,233000,394144,16022135.0,68764530.0
2018-08-28,234500,239000,230000,230000,427115,15815842.0,68764530.0
2018-08-29,232000,236000,229500,235500,356040,16194047.0,68764530.0
2018-08-30,235500,239000,233000,235500,297809,16194047.0,68764530.0
2018-08-31,235000,240000,232000,236000,284273,16228429.0,68764530.0
2018-09-03,237500,244000,235500,242500,428249,16675399.0,68764530.0
2018-09-04,244500,245000,241500,245000,270820,16847310.0,68764530.0
2018-09-05,246000,246000,240500,242500,301486,16675399.0,68764530.0
2018-09-06,240500,245000,237500,242000,280531,16641016.0,68764530.0
2018-09-07,242000,244500,235500,239000,362020,16434723.0,68764530.0
2018-09-10,238000,244500,238000,244000,218309,16778545.0,68764530.0
2018-09-11,246000,255000,245500,249500,498612,17156750.0,68764530.0
2018-09-12,251500,254000,241500,247500,409317,17019221.0,68764530.0
2018-09-13,245000,248000,238000,238500,571739,16400340.0,68764530.0
2018-09-14,242000,248000,241500,245000,251884,16847310.0,68764530.0
2018-09-17,245500,248500,242000,246500,198381,16950457.0,68764530.0
2018-09-18,243000,255000,240500,255000,428081,17534955.0,68764530.0
2018-09-19,257000,258500,253500,256500,355187,17638102.0,68764530.0
2018-09-20,255000,258500,251500,253500,297512,17431808.0,68764530.0
2018-09-21,256500,257000,252000,256000,298991,17603720.0,68764530.0
2018-09-27,262000,263500,257500,261000,358058,17947542.0,68764530.0
2018-09-28,261500,262000,254500,258500,335811,17775631.0,68764530.0
2018-10-01,259500,261000,251000,252500,317594,17363044.0,68764530.0
2018-10-02,254500,259000,250000,250000,229183,17191132.0,68764530.0
2018-10-04,250000,252500,241000,244000,390712,16778545.0,68764530.0
2018-10-05,242000,243000,231000,237000,595906,16297194.0,68764530.0
2018-10-08,235500,247500,234000,239000,356685,16434723.0,68764530.0
2018-10-10,242500,243000,232500,238500,341200,16400340.0,68764530.0
2018-10-11,230000,234500,226500,227000,419946,15609548.0,68764530.0
2018-10-12,228500,245000,228500,244000,516051,16778545.0,68764530.0
2018-10-15,244000,249500,241000,243500,283646,16744163.0,68764530.0
2018-10-16,245500,249500,242500,243500,188273,16744163.0,68764530.0
2018-10-17,251000,255000,248000,250500,277392,17225515.0,68764530.0
2018-10-18,252500,256500,250500,252500,265114,17363044.0,68764530.0
2018-10-19,248500,254000,244000,252500,285410,17363044.0,68764530.0
2018-10-22,251000,254000,247500,251000,168401,17259897.0,68764530.0
2018-10-23,251000,251000,236000,239500,514080,16469105.0,68764530.0
2018-10-24,240000,241500,219500,222500,811416,15300108.0,68764530.0
2018-10-25,214000,229500,214000,229500,676719,15781460.0,68764530.0
2018-10-26,233500,235500,218000,232000,676184,15953371.0,68764530.0
2018-10-29,238000,239500,226000,229000,644243,15747077.0,68764530.0
2018-10-30,228000,238000,222000,235000,519730,16159665.0,68764530.0
2018-10-31,237000,238000,230000,235500,346165,16194047.0,68764530.0
2018-11-01,239500,241000,227500,228500,490359,15712695.0,68764530.0
2018-11-02,230500,234500,226000,234500,600951,16125282.0,68764530.0
2018-11-05,233500,238000,229000,236000,307340,16228429.0,68764530.0
2018-11-06,238000,238500,230500,234500,265428,16125282.0,68764530.0
2018-11-07,233000,235500,227500,229500,280171,15781460.0,68764530.0
2018-11-08,235000,237000,229000,229000,456112,15747077.0,68764530.0
2018-11-09,229000,229000,215500,216500,698588,14887521.0,68764530.0
2018-11-12,213000,219500,211000,219000,426379,15059432.0,68764530.0
2018-11-13,212500,217500,208000,216000,480455,14853138.0,68764530.0
2018-11-14,216000,220500,216000,217500,269948,14956285.0,68764530.0
2018-11-15,215500,223000,213500,222000,254921,15265726.0,68764530.0
2018-11-16,222500,224000,219500,220000,269773,15128197.0,68764530.0
2018-11-19,221500,226000,220000,222500,244912,15300108.0,68764530.0
2018-11-20,218000,218500,207000,209000,594077,14371787.0,68764530.0
2018-11-21,202500,211000,200000,210500,559824,14474934.0,68764530.0
2018-11-22,211000,211000,207500,208500,231947,14337405.0,68764530.0
2018-11-23,208000,209500,200000,201500,485282,13856053.0,68764530.0
2018-11-26,199500,207500,199000,206000,328729,14165493.0,68764530.0
2018-11-27,209000,210500,203500,209500,399162,14406169.0,68764530.0
2018-11-28,210000,210000,206000,209000,227915,14371787.0,68764530.0
2018-11-29,213500,215000,208500,209500,277132,14406169.0,68764530.0
2018-11-30,210500,214500,206000,206500,407748,14199875.0,68764530.0
2018-12-03,211500,222000,211000,221000,511045,15196961.0,68764530.0
2018-12-04,221000,223500,217000,218500,440517,15025050.0,68764530.0
2018-12-05,213500,217000,212000,216500,224291,14887521.0,68764530.0
2018-12-06,216500,217000,206000,208000,376562,14303022.0,68764530.0
2018-12-07,210000,212000,207500,208000,205321,14303022.0,68764530.0
2018-12-10,204500,206000,201000,204000,266379,14027964.0,68764530.0
2018-12-11,206000,207500,202000,203500,278367,13993582.0,68764530.0
2018-12-12,206500,210500,203500,208500,421767,14337405.0,68764530.0
2018-12-13,211000,218000,209500,216000,656263,14853138.0,68764530.0
2018-12-14,215000,215500,203000,205500,459055,14131111.0,68764530.0
2018-12-17,204500,208000,201500,207000,282481,14234258.0,68764530.0
2018-12-18,202500,207000,201500,202500,229498,13924817.0,68764530.0
2018-12-19,204000,213000,203500,211000,336919,14509316.0,68764530.0
2018-12-20,209000,213000,207000,210000,294353,14440551.0,68764530.0
2018-12-21,211500,222500,211500,221000,706872,15196961.0,68764530.0
2018-12-24,222000,223000,215000,218500,309873,15025050.0,68764530.0
2018-12-26,213500,224500,213500,218000,440953,14990668.0,68764530.0
2018-12-27,226000,226500,219000,220500,311555,15162579.0,68764530.0
2018-12-28,221000,223000,216000,219000,195928,15059432.0,68764530.0
2019-01-02,222000,224000,208500,210500,345548,14474934.0,68764530.0
2019-01-03,209000,209500,202000,203000,484354,13959200.0,68764530.0
2019-01-04,201500,204000,194000,201000,474274,13821671.0,68764530.0
2019-01-07,209000,219500,208500,217000,549913,14921903.0,68764530.0
2019-01-08,218000,219500,213000,218500,310061,15025050.0,68764530.0
2019-01-09,220500,227000,219000,226500,455066,15575166.0,68764530.0
2019-01-10,226000,228500,224000,227000,277278,15609548.0,68764530.0
2019-01-11,227500,232000,226500,231000,246538,15884606.0,68764530.0
2019-01-14,229500,234000,228000,232000,192426,15953371.0,68764530.0
2019-01-15,232000,238000,231000,236500,309743,16262811.0,68764530.0
2019-01-16,236500,240000,233500,240000,279141,16503487.0,68764530.0
2019-01-17,240000,240000,231000,232000,368565,15953371.0,68764530.0
2019-01-18,233000,238500,230000,232500,339781,15987753.0,68764530.0
2019-01-21,233000,236500,228500,236500,257564,16262811.0,68764530.0
2019-01-22,236500,237500,229000,229000,262273,15747077.0,68764530.0
2019-01-23,228000,233500,228000,230500,230664,15850224.0,68764530.0
2019-01-24,229000,230000,225000,225500,469060,15506402.0,68764530.0
2019-01-25,224500,232500,223500,232500,389228,15987753.0,68764530.0
2019-01-28,233500,233500,226000,232000,730017,15953371.0,68764530.0
2019-01-29,230000,233500,226500,229000,391118,15747077.0,68764530.0
2019-01-30,229000,230000,225000,228000,324592,15678313.0,68764530.0
2019-01-31,230000,230500,223500,223500,369895,15368872.0,68764530.0
2019-02-01,224000,228500,224000,227000,287383,15609548.0,68764530.0
2019-02-07,230000,241000,230000,240000,692664,16503487.0,68764530.0
2019-02-08,238000,245000,237500,238500,350405,16400340.0,68764530.0
2019-02-11,240000,242500,234500,236500,249074,16262811.0,68764530.0
2019-02-12,237000,241000,235000,236500,360752,16262811.0,68764530.0
2019-02-13,238500,242000,236000,238500,402745,16400340.0,68764530.0
2019-02-14,238500,240500,236000,240500,398668,16537869.0,68764530.0
2019-02-15,239500,240000,234000,236000,310514,16228429.0,68764530.0
2019-02-18,238000,245000,237000,245000,448850,16847310.0,68764530.0
2019-02-19,245500,251000,243000,247500,488307,17019221.0,68764530.0
2019-02-20,247500,249000,244000,248000,331080,17053603.0,68764530.0
2019-02-21,246500,246500,242000,243500,315655,16744163.0,68764530.0
2019-02-22,243000,243000,236000,241000,450936,16572252.0,68764530.0
2019-02-25,241500,246000,241000,245500,274017,16881692.0,68764530.0
2019-02-26,245000,247500,239000,240500,255796,16537869.0,68764530.0
2019-02-27,240500,241000,237500,239000,318688,16434723.0,68764530.0
2019-02-28,241000,244000,236000,237500,389523,16331576.0,68764530.0
2019-03-04,241500,241500,237000,238500,372829,16400340.0,68764530.0
2019-03-05,237000,237000,228000,230500,486809,15850224.0,68764530.0
2019-03-06,230500,233500,227500,232500,260434,15987753.0,68764530.0
2019-03-07,232000,233500,222000,224500,494256,15437637.0,68764530.0
2019-03-08,221000,224000,218000,220500,364236,15162579.0,68764530.0
2019-03-11,220500,221000,215000,217500,350400,14956285.0,68764530.0
2019-03-12,220500,221000,214000,215500,481531,14818756.0,68764530.0
2019-03-13,215500,219000,213500,218000,438178,14990668.0,68764530.0
2019-03-14,218500,218500,211000,212000,824142,14578080.0,68764530.0
2019-03-15,212000,213500,209000,211500,622951,14543698.0,68764530.0
2019-03-18,211000,211000,207000,209500,509906,14406169.0,68764530.0
2019-03-19,209500,213500,208500,210000,496654,14440551.0,68764530.0
2019-03-20,208500,209000,204000,208000,451382,14303022.0,68764530.0
2019-03-21,217000,222000,214500,218000,1179042,14990668.0,68764530.0
2019-03-22,217500,219000,213500,214500,382914,14749992.0,68764530.0
2019-03-25,209500,212000,207500,209000,451571,14371787.0,68764530.0
2019-03-26,209000,211500,207500,209500,259557,14406169.0,68764530.0
2019-03-27,208500,211000,206500,210000,323454,14440551.0,68764530.0
2019-03-28,208500,215000,208000,211500,291896,14543698.0,68764530.0
2019-03-29,212000,215000,209500,214500,253624,14749992.0,68764530.0
2019-04-01,218000,219500,215500,216500,249698,14887521.0,68764530.0
2019-04-02,218500,218500,216500,217500,208763,14956285.0,68764530.0
2019-04-03,217500,221000,217000,219500,255385,15093814.0,68764530.0
2019-04-04,219500,222000,218000,220000,233443,15128197.0,68764530.0
2019-04-05,219500,219500,216500,218000,229109,14990668.0,68764530.0
2019-04-08,220000,220500,217500,218500,147734,15025050.0,68764530.0
2019-04-09,222500,223500,220000,220000,364801,15128197.0,68764530.0
2019-04-10,219000,221500,218000,220500,249980,15162579.0,68764530.0
2019-04-11,222000,226500,221500,226500,465869,15575166.0,68764530.0
2019-04-12,226000,229500,225000,229000,312544,15747077.0,68764530.0
2019-04-15,229500,230000,225000,228000,238374,15678313.0,68764530.0
2019-04-16,228000,229000,226000,228000,159614,15678313.0,68764530.0
2019-04-17,228000,231000,227000,230500,206418,15850224.0,68764530.0
2019-04-18,232000,235000,226500,227500,288102,15643931.0,68764530.0
2019-04-19,230500,231000,228000,229500,151938,15781460.0,68764530.0
2019-04-22,230000,234500,229500,233000,176618,16022135.0,68764530.0
2019-04-23,231500,234000,230000,230000,257817,15815842.0,68764530.0
2019-04-24,227000,229500,223000,228500,361216,15712695.0,68764530.0
2019-04-25,226000,232000,226000,230000,214129,15815842.0,68764530.0
2019-04-26,229500,230000,226500,229000,250366,15747077.0,68764530.0
2019-04-29,228000,234000,228000,234000,179456,16090900.0,68764530.0
2019-04-30,234000,237000,231500,236500,241833,16262811.0,68764530.0
2019-05-02,235000,238500,234500,238000,290038,16365958.0,68764530.0
2019-05-03,236500,239000,236000,239000,196099,16434723.0,68764530.0
2019-05-07,235500,239500,235000,239000,262252,16434723.0,68764530.0
2019-05-08,236000,239000,235000,239000,195769,16434723.0,68764530.0
2019-05-09,236500,238000,222000,222000,725606,15265726.0,68764530.0
2019-05-10,222500,225000,215000,221500,389312,15231343.0,68764530.0
2019-05-13,218500,224000,216500,219000,191178,15059432.0,68764530.0
2019-05-14,215500,218000,212500,213500,417105,14681227.0,68764530.0
2019-05-15,214500,222500,213500,221000,284353,15196961.0,68764530.0
2019-05-16,221000,221500,215500,216000,212412,14853138.0,68764530.0
2019-05-17,217000,220500,214500,215000,161360,14784374.0,68764530.0
2019-05-20,215000,217000,208000,208000,231142,14303022.0,68764530.0
2019-05-21,207000,213000,207000,210000,252512,14440551.0,68764530.0
