대한해운(005880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-22,20600,21000,20350,20650,150425,504407.0,24426504.0
2016-09-23,20900,22150,20850,21400,449424,522727.0,24426504.0
2016-09-26,21550,21600,20850,21000,89702,512957.0,24426504.0
2016-09-27,20850,21550,20750,21500,76107,525170.0,24426504.0
2016-09-28,21650,22050,21300,21550,156193,526391.0,24426504.0
2016-09-29,21500,21900,21250,21650,135073,528834.0,24426504.0
2016-09-30,21650,21650,20800,21000,156471,512957.0,24426504.0
2016-10-04,20900,21400,20550,21000,77611,512957.0,24426504.0
2016-10-05,21350,21350,20650,20950,84313,511735.0,24426504.0
2016-10-06,20700,21300,20700,21150,86852,516621.0,24426504.0
2016-10-07,21100,21400,20900,21250,85917,519063.0,24426504.0
2016-10-10,21250,21450,20700,21000,71017,512957.0,24426504.0
2016-10-11,21100,21800,21000,21700,79923,530055.0,24426504.0
2016-10-12,21400,21750,21400,21500,77987,525170.0,24426504.0
2016-10-13,21500,21500,20600,20800,128169,508071.0,24426504.0
2016-10-14,20700,21050,20650,20750,47331,506850.0,24426504.0
2016-10-17,20750,21200,20750,20800,28679,508071.0,24426504.0
2016-10-18,21050,21050,20500,20900,32573,510514.0,24426504.0
2016-10-19,20700,20950,20350,20350,50013,497079.0,24426504.0
2016-10-20,20400,20550,19900,20050,74485,489751.0,24426504.0
2016-10-21,20050,20050,19450,19650,116966,479981.0,24426504.0
2016-10-24,19700,19700,19250,19650,79003,479981.0,24426504.0
2016-10-25,19500,19650,18900,19100,113791,466546.0,24426504.0
2016-10-26,18950,19100,18100,18600,161486,454333.0,24426504.0
2016-10-27,18250,18700,18200,18500,72161,451890.0,24426504.0
2016-10-28,18600,18700,18250,18600,58585,454333.0,24426504.0
2016-10-31,18600,18700,17700,18050,107846,440898.0,24426504.0
2016-11-01,17750,18600,17750,18550,85380,453112.0,24426504.0
2016-11-02,18450,18450,17750,18000,43974,439677.0,24426504.0
2016-11-03,18000,18300,17800,18150,45431,443341.0,24426504.0
2016-11-04,18000,18250,17850,17900,27537,437234.0,24426504.0
2016-11-07,17900,18400,17700,18300,53042,447005.0,24426504.0
2016-11-08,18300,18550,18200,18400,42055,449448.0,24426504.0
2016-11-09,18650,18650,16950,18050,171087,440898.0,24426504.0
2016-11-10,18400,18500,17800,18450,78033,450669.0,24426504.0
2016-11-11,18350,18350,17850,17850,84786,436013.0,24426504.0
2016-11-14,18150,19650,18000,19000,318463,464104.0,24426504.0
2016-11-15,19000,19300,16150,16400,1594840,400595.0,24426504.0
2016-11-16,16550,16650,16200,16500,314542,403037.0,24426504.0
2016-11-17,16500,16850,16350,16800,209215,410365.0,24426504.0
2016-11-18,16800,17450,16550,16800,424105,410365.0,24426504.0
2016-11-21,16850,17400,16700,17200,253219,420136.0,24426504.0
2016-11-22,17900,18200,17500,18050,610765,440898.0,24426504.0
2016-11-23,18000,19800,17850,19000,994473,464104.0,24426504.0
2016-11-24,19150,19200,18450,19000,235007,464104.0,24426504.0
2016-11-25,18750,19200,18500,19000,149975,464104.0,24426504.0
2016-11-28,19000,19050,18000,18600,200699,454333.0,24426504.0
2016-11-29,18450,18500,18000,18400,130082,449448.0,24426504.0
2016-11-30,18200,18250,17300,17700,220748,432349.0,24426504.0
2016-12-01,17500,17800,16900,16950,193563,414029.0,24426504.0
2016-12-02,17200,17200,16650,16650,90367,406701.0,24426504.0
2016-12-05,16750,16800,16100,16600,149516,405480.0,24426504.0
2016-12-06,16500,16650,15450,16000,395227,390824.0,24426504.0
2016-12-07,16000,16500,15700,16300,252339,398152.0,24426504.0
2016-12-08,16150,16300,15850,16050,168766,392045.0,24426504.0
2016-12-09,16000,16000,15500,15500,179471,378611.0,24426504.0
2016-12-12,15700,15900,15550,15900,124960,388381.0,24426504.0
2016-12-13,15900,15900,15650,15900,84906,388381.0,24426504.0
2016-12-14,16100,16500,15900,16250,179184,396931.0,24426504.0
2016-12-15,16250,16450,15950,16450,113252,401816.0,24426504.0
2016-12-16,16500,16750,16200,16750,124034,409144.0,24426504.0
2016-12-19,16750,16750,16300,16500,77801,403037.0,24426504.0
2016-12-20,16300,16500,16200,16450,55990,401816.0,24426504.0
2016-12-21,16450,16500,16100,16350,53532,399373.0,24426504.0
2016-12-22,16350,16400,16300,16400,49316,400595.0,24426504.0
2016-12-23,16450,16450,15800,16050,95507,392045.0,24426504.0
2016-12-26,15850,16100,15700,15800,97228,385939.0,24426504.0
2016-12-27,15600,15950,15600,15900,62364,388381.0,24426504.0
2016-12-28,15950,16800,15800,16600,99921,405480.0,24426504.0
2016-12-29,16600,17400,16400,17200,209321,420136.0,24426504.0
2017-01-02,17000,17150,16450,16800,106556,410365.0,24426504.0
2017-01-03,16700,17700,16550,17500,275528,427464.0,24426504.0
2017-01-04,17700,18150,17300,17500,496077,427464.0,24426504.0
2017-01-05,17600,18050,17350,17500,215433,427464.0,24426504.0
2017-01-06,17750,17750,16900,17100,162685,417693.0,24426504.0
2017-01-09,17250,17250,16550,16650,124310,406701.0,24426504.0
2017-01-10,16600,17000,16450,16800,163267,410365.0,24426504.0
2017-01-11,16750,17450,16750,17300,111458,422579.0,24426504.0
2017-01-12,17200,18400,17150,17850,450096,436013.0,24426504.0
2017-01-13,18100,18500,17800,17900,232245,437234.0,24426504.0
2017-01-16,17900,18000,17250,17450,116018,426242.0,24426504.0
2017-01-17,17400,18300,17350,18100,127936,442120.0,24426504.0
2017-01-18,18100,18550,17800,18350,132156,448226.0,24426504.0
2017-01-19,18350,18650,17850,18050,142797,440898.0,24426504.0
2017-01-20,18300,18500,17650,18350,129983,448226.0,24426504.0
2017-01-23,18350,18450,18050,18300,69928,447005.0,24426504.0
2017-01-24,18150,18300,17800,17950,47752,438456.0,24426504.0
2017-01-25,17800,18050,17550,17900,92965,437234.0,24426504.0
2017-01-26,17900,18700,17850,18400,160229,449448.0,24426504.0
2017-01-31,18400,18400,17800,18200,178252,444562.0,24426504.0
2017-02-01,18050,18450,18000,18400,124594,449448.0,24426504.0
2017-02-02,18400,18400,17850,17850,122220,436013.0,24426504.0
2017-02-03,18000,18000,17500,17600,123878,429906.0,24426504.0
2017-02-06,17500,18150,17350,18150,99585,443341.0,24426504.0
2017-02-07,18050,18100,17750,18100,62323,442120.0,24426504.0
2017-02-08,18050,18200,17800,18150,140138,443341.0,24426504.0
2017-02-09,18150,19550,18150,18900,484688,461661.0,24426504.0
2017-02-10,18900,20100,18650,19850,332806,484866.0,24426504.0
2017-02-13,19850,20000,19400,19800,110735,483645.0,24426504.0
2017-02-14,19900,20000,19450,19700,86116,481202.0,24426504.0
2017-02-15,19650,19750,19100,19400,407707,473874.0,24426504.0
2017-02-16,19700,20500,19300,19500,552556,476317.0,24426504.0
2017-02-17,19350,21400,19300,21150,759589,516621.0,24426504.0
2017-02-20,21300,21450,20750,20950,203227,511735.0,24426504.0
2017-02-21,21000,23050,20950,22800,616927,556924.0,24426504.0
2017-02-22,22950,23600,22100,22300,518074,544711.0,24426504.0
2017-02-23,22450,23200,22200,22500,312236,549596.0,24426504.0
2017-02-24,22800,22900,21500,22050,385660,538604.0,24426504.0
2017-02-27,22200,22400,21600,22150,211848,541047.0,24426504.0
2017-02-28,22300,23950,21750,23700,409133,578908.0,24426504.0
2017-03-02,23700,24050,23150,23750,221315,580129.0,24426504.0
2017-03-03,23550,24600,23300,23850,346051,582572.0,24426504.0
2017-03-06,23700,24300,23100,24000,242680,586236.0,24426504.0
2017-03-07,24400,24800,23850,23950,261752,585015.0,24426504.0
2017-03-08,24150,24700,23950,24150,253144,589900.0,24426504.0
2017-03-09,24350,24350,22800,23300,409715,569138.0,24426504.0
2017-03-10,23600,24500,23200,23850,257040,582572.0,24426504.0
2017-03-13,24100,24300,23450,24000,193707,586236.0,24426504.0
2017-03-14,24000,25000,23650,24450,349543,597228.0,24426504.0
2017-03-15,24700,24700,23900,24300,180969,593564.0,24426504.0
2017-03-16,24900,25950,24700,25950,426202,633868.0,24426504.0
2017-03-17,26150,26400,25200,25750,229484,628982.0,24426504.0
2017-03-20,25700,26250,25050,26200,219850,639974.0,24426504.0
2017-03-21,25950,26500,25400,25450,288452,621655.0,24426504.0
2017-03-22,25000,25250,23900,24000,523081,586236.0,24426504.0
2017-03-23,24200,24650,23200,24300,621230,593564.0,24426504.0
2017-03-24,24250,24350,23300,23450,409086,572802.0,24426504.0
2017-03-27,23500,24400,22950,23000,364175,561810.0,24426504.0
2017-03-28,23500,23650,22900,23300,262249,569138.0,24426504.0
2017-03-29,23800,24550,23550,23600,353633,576465.0,24426504.0
2017-03-30,23650,24000,23200,23250,132716,567916.0,24426504.0
2017-03-31,23400,23400,22600,23250,218020,567916.0,24426504.0
2017-04-03,23300,23300,22000,22300,350976,544711.0,24426504.0
2017-04-04,22150,22900,21800,22550,240036,550818.0,24426504.0
2017-04-05,22450,23250,22250,22750,223085,555703.0,24426504.0
2017-04-06,22800,24300,22700,24150,514645,589900.0,24426504.0
2017-04-07,24150,24450,23850,24000,144196,586236.0,24426504.0
2017-04-10,23850,24200,22750,22850,190375,558146.0,24426504.0
2017-04-11,22700,23550,22650,22950,130557,560588.0,24426504.0
2017-04-12,23100,23650,23000,23200,150751,566695.0,24426504.0
2017-04-13,23200,23600,22400,22600,210907,552039.0,24426504.0
2017-04-14,22350,23300,22350,23150,139693,565474.0,24426504.0
2017-04-17,22900,24500,22900,24300,257805,593564.0,24426504.0
2017-04-18,24300,24700,23750,24350,242046,594785.0,24426504.0
2017-04-19,24600,24850,23350,23400,268943,571580.0,24426504.0
2017-04-20,23300,23800,22850,23100,124818,564252.0,24426504.0
2017-04-21,23350,24100,23200,23650,214585,577687.0,24426504.0
2017-04-24,23650,24200,23350,24100,165098,588679.0,24426504.0
2017-04-25,24150,24900,23600,24800,201874,605777.0,24426504.0
2017-04-26,24950,25550,24400,25250,253883,616769.0,24426504.0
2017-04-27,25350,25400,24400,24500,179129,598449.0,24426504.0
2017-04-28,24500,24650,23750,24150,175948,589900.0,24426504.0
2017-05-02,24500,24850,24050,24450,126660,597228.0,24426504.0
2017-05-04,24600,24900,23750,23900,206229,583793.0,24426504.0
2017-05-08,23600,24050,23400,23950,203182,585015.0,24426504.0
2017-05-10,24050,24400,23500,24000,172711,586236.0,24426504.0
2017-05-11,24000,24150,23050,23050,241838,563031.0,24426504.0
2017-05-12,23200,24450,22900,24200,232759,591121.0,24426504.0
2017-05-15,24550,25000,24000,24650,210462,602113.0,24426504.0
2017-05-16,25950,29750,25700,29450,1705633,719361.0,24426504.0
2017-05-17,29450,30400,28950,29400,571300,718139.0,24426504.0
2017-05-18,28700,30200,28550,29700,441690,725467.0,24426504.0
2017-05-19,29700,31500,29550,30050,402746,734016.0,24426504.0
2017-05-22,29850,31950,29850,31650,377872,773099.0,24426504.0
2017-05-23,31650,32400,30900,31850,332999,777984.0,24426504.0
2017-05-24,31850,32050,30600,30800,266754,752336.0,24426504.0
2017-05-25,31000,32100,30800,31900,216027,779205.0,24426504.0
2017-05-26,32500,32500,31200,31450,194362,768214.0,24426504.0
2017-05-29,31150,31800,30100,30400,356716,742566.0,24426504.0
2017-05-30,30400,31200,30050,30400,226018,742566.0,24426504.0
2017-05-31,30400,30950,30150,30950,189466,756000.0,24426504.0
2017-06-01,30800,30800,29750,30000,240669,732795.0,24426504.0
2017-06-02,30050,31450,29900,30100,443207,735238.0,24426504.0
2017-06-05,30150,30150,29150,29800,274889,727910.0,24426504.0
2017-06-07,29750,30600,29050,29700,270066,725467.0,24426504.0
2017-06-08,29650,29650,28700,29150,256559,712033.0,24426504.0
2017-06-09,29400,30450,28750,30250,271287,738902.0,24426504.0
2017-06-12,30100,30650,29150,29600,288336,723025.0,24426504.0
2017-06-13,29450,32750,29350,32100,647804,784091.0,24426504.0
2017-06-14,32400,34350,32400,33250,723941,812181.0,24426504.0
2017-06-15,33600,34450,32100,32400,384486,791419.0,24426504.0
2017-06-16,32250,33950,31900,33800,309517,825616.0,24426504.0
2017-06-19,34000,34400,33300,34000,299738,830501.0,24426504.0
2017-06-20,34400,34400,32950,33200,264041,810960.0,24426504.0
2017-06-21,32600,33950,32300,32950,204711,804853.0,24426504.0
2017-06-22,32900,33450,31700,31800,238825,776763.0,24426504.0
2017-06-23,32000,34500,31600,32100,410329,784091.0,24426504.0
2017-06-26,32200,34900,32050,34900,468403,852485.0,24426504.0
2017-06-27,35100,35200,33800,34450,255580,841493.0,24426504.0
2017-06-28,35000,37600,34550,34950,820096,853706.0,24426504.0
2017-06-29,35300,37050,35000,35300,491210,862256.0,24426504.0
2017-06-30,35500,36850,34400,36700,374068,896453.0,24426504.0
2017-07-03,36750,37000,35650,36550,362765,892789.0,24426504.0
2017-07-04,36650,37150,35150,35550,277228,868362.0,24426504.0
2017-07-05,35550,36600,35350,36350,177424,887903.0,24426504.0
2017-07-06,36050,36450,35250,35650,134378,870805.0,24426504.0
2017-07-07,35400,36500,35000,35550,197392,868362.0,24426504.0
2017-07-10,35800,35950,34800,35700,176998,872026.0,24426504.0
2017-07-11,35700,35800,34950,35350,183309,863477.0,24426504.0
2017-07-12,35350,38200,35150,37800,529160,923322.0,24426504.0
2017-07-13,38200,38250,37200,37350,248991,912330.0,24426504.0
2017-07-14,37350,37850,36700,37250,148016,909887.0,24426504.0
2017-07-17,37750,37850,36600,37000,187362,903781.0,24426504.0
2017-07-18,36750,39150,36750,38050,416367,929428.0,24426504.0
2017-07-19,38300,38350,37250,37600,172096,918437.0,24426504.0
2017-07-20,37600,38400,36400,36850,303495,900117.0,24426504.0
2017-07-21,37200,37300,36200,36450,220259,890346.0,24426504.0
2017-07-24,36600,37000,33700,34050,688488,831722.0,24426504.0
2017-07-25,34100,34800,33350,34200,344719,835386.0,24426504.0
2017-07-26,34500,34500,32400,33000,423892,806075.0,24426504.0
2017-07-27,33000,33800,33000,33300,159845,813403.0,24426504.0
2017-07-28,33200,33300,32000,32300,182206,788976.0,24426504.0
2017-07-31,31600,32650,31500,32300,233800,788976.0,24426504.0
2017-08-01,31950,33650,31900,33250,239760,812181.0,24426504.0
2017-08-02,33550,33950,32850,33400,139531,815845.0,24426504.0
2017-08-03,33800,34250,32200,32700,179635,798747.0,24426504.0
2017-08-04,32800,33450,32600,33300,134703,813403.0,24426504.0
2017-08-07,33800,34200,33250,33250,108514,812181.0,24426504.0
2017-08-08,33350,33650,31700,32000,233422,781648.0,24426504.0
2017-08-09,31800,32550,30600,31150,356399,760886.0,24426504.0
2017-08-10,30800,31350,29900,30950,361352,756000.0,24426504.0
2017-08-11,29850,30700,29850,30300,252693,740123.0,24426504.0
2017-08-14,30900,31450,30250,30550,288233,746230.0,24426504.0
2017-08-16,32450,36700,32150,36000,1234927,879354.0,24426504.0
2017-08-17,35650,37350,35200,36650,475130,895231.0,24426504.0
2017-08-18,36300,37550,35900,37100,410596,906223.0,24426504.0
2017-08-21,36700,37300,36400,36450,181836,890346.0,24426504.0
2017-08-22,36500,38700,36500,38000,539064,928207.0,24426504.0
2017-08-23,38400,38400,37450,37900,303309,925765.0,24426504.0
2017-08-24,37800,37850,36200,36400,376175,889125.0,24426504.0
2017-08-25,36350,37650,36100,37000,223042,903781.0,24426504.0
2017-08-28,37100,37100,35850,36100,246952,881797.0,24426504.0
2017-08-29,35700,36550,35450,36550,152835,892789.0,24426504.0
2017-08-30,36550,36550,35900,36050,90695,880575.0,24426504.0
2017-08-31,35950,36200,35050,35450,207738,865920.0,24426504.0
2017-09-01,35600,35750,34850,35050,120507,856149.0,24426504.0
2017-09-04,34600,36500,34200,35100,298042,857370.0,24426504.0
2017-09-05,35300,37350,35300,37200,494406,908666.0,24426504.0
2017-09-06,37500,37650,36550,37550,242275,917215.0,24426504.0
2017-09-07,37950,38100,36650,37100,262547,906223.0,24426504.0
2017-09-08,36900,37000,36000,36000,260089,879354.0,24426504.0
2017-09-11,36450,37650,36450,36900,188137,901338.0,24426504.0
2017-09-12,37300,37950,36550,37400,188693,913551.0,24426504.0
2017-09-13,37400,38400,36900,37250,194445,909887.0,24426504.0
2017-09-14,37100,37150,35450,35700,322694,872026.0,24426504.0
2017-09-15,35700,36400,34150,34800,317955,850042.0,24426504.0
2017-09-18,34850,36450,34800,36250,238128,885461.0,24426504.0
2017-09-19,36100,36900,36000,36350,121088,887903.0,24426504.0
2017-09-20,36650,36800,35400,35400,121275,864698.0,24426504.0
2017-09-21,35550,36250,34350,35850,161266,875690.0,24426504.0
2017-09-22,35900,36250,33500,33550,335457,819509.0,24426504.0
2017-09-25,33450,34450,33300,34150,125768,834165.0,24426504.0
2017-09-26,34300,35050,33500,34500,91766,842714.0,24426504.0
2017-09-27,34700,36050,34550,35300,151241,862256.0,24426504.0
2017-09-28,35650,35650,33950,34100,150698,832944.0,24426504.0
2017-09-29,34000,34800,33750,34650,95685,846378.0,24426504.0
2017-10-10,35100,36550,34250,36250,241542,885461.0,24426504.0
2017-10-11,36250,37950,35950,37350,357753,912330.0,24426504.0
2017-10-12,37100,37500,36350,36600,212185,894010.0,24426504.0
2017-10-13,36600,37800,35800,36100,204385,881797.0,24426504.0
2017-10-16,36300,36700,34700,34700,178866,847600.0,24426504.0
2017-10-17,35200,36250,34800,35400,251224,864698.0,24426504.0
2017-10-18,35500,36100,34850,35250,154370,861034.0,24426504.0
2017-10-19,35450,35600,34500,34750,145384,848821.0,24426504.0
2017-10-20,34750,35100,34150,34500,117452,842714.0,24426504.0
2017-10-23,34600,34750,34100,34350,105580,839050.0,24426504.0
2017-10-24,34150,34900,33800,34250,174071,836608.0,24426504.0
2017-10-25,34400,34400,33500,33900,156626,828058.0,24426504.0
2017-10-26,33950,34200,31750,32100,436867,784091.0,24426504.0
2017-10-27,32100,33600,32100,33600,229682,820731.0,24426504.0
2017-10-30,33750,33750,32700,33000,122995,806075.0,24426504.0
2017-10-31,32800,33400,32150,32750,162572,799968.0,24426504.0
2017-11-01,32600,33400,32250,33400,127797,815845.0,24426504.0
2017-11-02,33400,33400,32500,32650,127383,797525.0,24426504.0
2017-11-03,32700,32700,30850,31400,416397,766992.0,24426504.0
2017-11-06,30500,30550,25950,26700,2244083,652188.0,24426504.0
2017-11-07,26750,27200,26450,26500,721433,647302.0,24426504.0
2017-11-08,26350,27400,26350,26700,451242,652188.0,24426504.0
2017-11-09,26750,27200,25850,26850,386273,655852.0,24426504.0
2017-11-10,26900,26950,26300,26350,208695,643638.0,24426504.0
2017-11-13,26450,26600,25400,26450,490945,646081.0,24426504.0
2017-11-14,26550,27700,26050,27400,455439,669286.0,24426504.0
2017-11-15,27900,28050,25150,25150,964696,614327.0,24426504.0
2017-11-16,24900,25700,24550,25000,516475,610663.0,24426504.0
2017-11-17,25150,26250,25150,26100,481322,637532.0,24426504.0
2017-11-20,26250,26400,25450,25650,316125,626540.0,24426504.0
2017-11-21,25650,25850,24450,24800,470106,605777.0,24426504.0
2017-11-22,24950,25650,24950,25050,297080,611884.0,24426504.0
2017-11-23,25350,25350,24700,24950,211910,609441.0,24426504.0
2017-11-24,25050,25900,24800,25850,333250,631425.0,24426504.0
2017-11-27,26200,26200,24750,24800,456335,605777.0,24426504.0
2017-11-28,25050,25150,24600,24800,177775,605777.0,24426504.0
2017-11-29,24750,25050,23700,23900,439258,583793.0,24426504.0
2017-11-30,24100,24800,23850,24800,363542,605777.0,24426504.0
2017-12-01,24750,24850,24200,24650,141601,602113.0,24426504.0
2017-12-04,25000,26000,24900,25850,380401,631425.0,24426504.0
2017-12-05,26000,26100,25300,25500,258081,622876.0,24426504.0
2017-12-06,25600,26350,25200,25400,376192,620433.0,24426504.0
2017-12-07,25400,25400,23900,24250,386141,592343.0,24426504.0
2017-12-08,24400,24550,23350,23450,217283,572802.0,24426504.0
2017-12-11,23450,24250,23400,23450,282726,572802.0,24426504.0
2017-12-12,23600,24300,23600,24300,209058,593564.0,24426504.0
2017-12-13,24600,24600,23850,24050,169033,587457.0,24426504.0
2017-12-14,24000,24150,23400,23650,332956,577687.0,24426504.0
2017-12-15,23650,23800,23000,23100,291422,564252.0,24426504.0
2017-12-18,22900,23250,22150,22550,230166,550818.0,24426504.0
2017-12-19,22700,23100,22500,22750,139822,555703.0,24426504.0
2017-12-20,22800,22850,22050,22050,171959,538604.0,24426504.0
