휴니드테크놀러지스(005870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-04,13750,14150,13650,13850,146176,192903.0,13928015.0
2017-01-05,13850,14000,13450,13600,81287,189421.0,13928015.0
2017-01-06,13550,13750,13300,13650,78097,190117.0,13928015.0
2017-01-09,13600,13800,13400,13600,46369,189421.0,13928015.0
2017-01-10,13750,13750,13400,13500,38696,188028.0,13928015.0
2017-01-11,13350,13650,13300,13450,61429,187332.0,13928015.0
2017-01-12,13550,13550,13300,13400,35159,186635.0,13928015.0
2017-01-13,13400,13600,13350,13500,39555,188028.0,13928015.0
2017-01-16,13550,13650,13150,13350,39867,185939.0,13928015.0
2017-01-17,13400,13400,13050,13050,41214,181761.0,13928015.0
2017-01-18,13050,13350,13050,13250,23153,184546.0,13928015.0
2017-01-19,13150,13350,13050,13250,21700,184546.0,13928015.0
2017-01-20,13400,13800,13250,13450,53775,187332.0,13928015.0
2017-01-23,13450,13550,13100,13100,43024,182457.0,13928015.0
2017-01-24,13250,13250,12950,13100,28891,182457.0,13928015.0
2017-01-25,13150,13400,13000,13200,36616,183850.0,13928015.0
2017-01-26,13250,13550,13200,13450,49791,187332.0,13928015.0
2017-01-31,13600,13600,13350,13450,28869,187332.0,13928015.0
2017-02-01,13350,13700,13350,13500,48345,188028.0,13928015.0
2017-02-02,13400,13550,13150,13500,60816,188028.0,13928015.0
2017-02-03,13400,13500,13100,13300,51319,185243.0,13928015.0
2017-02-06,13300,13500,13300,13500,39033,188028.0,13928015.0
2017-02-07,13650,13700,13450,13600,46617,189421.0,13928015.0
2017-02-08,13500,13700,13300,13400,34656,186635.0,13928015.0
2017-02-09,13350,14150,13300,14100,127555,196385.0,13928015.0
2017-02-10,14100,14550,13900,14550,153225,202653.0,13928015.0
2017-02-13,14600,14650,14250,14550,98299,202653.0,13928015.0
2017-02-14,14600,14650,14250,14400,67873,200563.0,13928015.0
2017-02-15,14500,14700,14150,14400,226337,200563.0,13928015.0
2017-02-16,14650,14750,14150,14150,165870,197081.0,13928015.0
2017-02-17,14100,14200,13850,13950,124245,194296.0,13928015.0
2017-02-20,14050,14200,13600,13900,146663,193599.0,13928015.0
2017-02-21,13900,13900,13700,13850,68972,192903.0,13928015.0
2017-02-22,13900,13900,13600,13700,66079,190814.0,13928015.0
2017-02-23,13500,13700,12900,13100,276874,182457.0,13928015.0
2017-02-24,13150,13150,12750,12800,114717,178279.0,13928015.0
2017-02-27,12850,13200,12750,13150,69210,184468.0,14028015.0
2017-02-28,13150,13200,12850,13100,35764,183767.0,14028015.0
2017-03-02,13050,13150,12500,12650,106304,177454.0,14028015.0
2017-03-03,12600,12650,12350,12550,114760,176052.0,14028015.0
2017-03-06,12650,12700,12350,12400,75490,173947.0,14028015.0
2017-03-07,12450,12650,12350,12650,36467,177454.0,14028015.0
2017-03-08,12600,13000,12550,13000,93407,182364.0,14028015.0
2017-03-09,13000,13000,12800,12800,31596,179559.0,14028015.0
2017-03-10,12700,13100,12600,13000,61766,182364.0,14028015.0
2017-03-13,13000,13150,12750,13050,74467,183066.0,14028015.0
2017-03-14,12850,13000,12800,12800,29266,179559.0,14028015.0
2017-03-15,12900,12950,12600,12900,67992,180961.0,14028015.0
2017-03-16,12900,13000,12750,13000,47945,182364.0,14028015.0
2017-03-17,13000,13000,12500,12900,51487,180961.0,14028015.0
2017-03-20,12950,13000,12700,12800,33083,179559.0,14028015.0
2017-03-21,12750,12800,12500,12600,79945,176753.0,14028015.0
2017-03-22,12550,12700,12300,12350,102208,173246.0,14028015.0
2017-03-23,12400,12450,12150,12350,55878,173246.0,14028015.0
2017-03-24,12400,12500,12200,12400,34649,173947.0,14028015.0
2017-03-27,12400,12450,12150,12300,52867,172545.0,14028015.0
2017-03-28,12300,12400,12250,12300,21701,172545.0,14028015.0
2017-03-29,12350,12600,12350,12500,50732,175350.0,14028015.0
2017-03-30,12600,12850,12500,12650,75280,177454.0,14028015.0
2017-03-31,12600,12650,12450,12600,34071,176753.0,14028015.0
2017-04-03,12600,12600,12400,12600,46104,176753.0,14028015.0
2017-04-04,12600,12800,12500,12650,53057,177454.0,14028015.0
2017-04-05,12700,12700,12400,12400,66775,173947.0,14028015.0
2017-04-06,12400,12600,12300,12500,52367,175350.0,14028015.0
2017-04-07,12500,12950,12450,12900,99497,180961.0,14028015.0
2017-04-10,13000,13500,12900,13200,723038,185170.0,14028015.0
2017-04-11,13050,13100,12500,12700,356645,178156.0,14028015.0
2017-04-12,12750,12800,12350,12400,178038,173947.0,14028015.0
2017-04-13,12400,12450,12050,12100,162521,169739.0,14028015.0
2017-04-14,12150,12400,12050,12100,103092,169739.0,14028015.0
2017-04-17,12150,12350,12100,12350,42045,173246.0,14028015.0
2017-04-18,12400,12500,12250,12450,43501,174649.0,14028015.0
2017-04-19,12400,12450,12250,12400,54527,173947.0,14028015.0
2017-04-20,12450,12850,12350,12800,142864,179559.0,14028015.0
2017-04-21,12800,12850,12600,12650,42114,177454.0,14028015.0
2017-04-24,12600,12650,12400,12400,70355,173947.0,14028015.0
2017-04-25,12500,12500,12200,12250,55634,171843.0,14028015.0
2017-04-26,12250,12400,12250,12300,49443,173627.0,14116015.0
2017-04-27,12400,12400,12200,12200,43136,172215.0,14116015.0
2017-04-28,12150,12200,11950,12100,83371,170804.0,14116015.0
2017-05-02,12100,12200,11800,11950,74096,168686.0,14116015.0
2017-05-04,11900,12050,11800,11950,41930,168686.0,14116015.0
2017-05-08,11900,12050,11550,11700,126701,165157.0,14116015.0
2017-05-10,11750,11750,11450,11650,87435,164452.0,14116015.0
2017-05-11,11500,11750,11500,11600,75317,163746.0,14116015.0
2017-05-12,11600,11750,11500,11750,31506,165863.0,14116015.0
2017-05-15,11800,11850,11500,11500,56264,162334.0,14116015.0
2017-05-16,11450,11550,11100,11250,109636,158805.0,14116015.0
2017-05-17,11200,11350,11000,11100,92202,156688.0,14116015.0
2017-05-18,11050,11200,10700,10750,146715,151747.0,14116015.0
2017-05-19,10750,11250,10400,11100,213920,156688.0,14116015.0
2017-05-22,11200,11250,10850,10950,52100,154570.0,14116015.0
2017-05-23,10850,11200,10850,11050,52256,155982.0,14116015.0
2017-05-24,11150,11200,11000,11050,27580,155982.0,14116015.0
2017-05-25,11050,11150,10850,11000,46984,155276.0,14116015.0
2017-05-26,10900,10950,10650,10700,124030,151041.0,14116015.0
2017-05-29,10800,10900,10650,10800,39814,152453.0,14116015.0
2017-05-30,10800,11200,10700,11200,91746,158099.0,14116015.0
2017-05-31,11250,11250,11000,11150,53775,157394.0,14116015.0
2017-06-01,11100,11200,10950,11200,51300,158099.0,14116015.0
2017-06-02,11100,11250,11050,11250,40518,158805.0,14116015.0
2017-06-05,11250,11400,11200,11400,45199,160923.0,14116015.0
2017-06-07,11350,11800,11350,11800,95200,166569.0,14116015.0
2017-06-08,11750,11800,11550,11750,52995,165863.0,14116015.0
2017-06-09,11850,11850,11400,11550,96727,163040.0,14116015.0
2017-06-12,11600,11600,11350,11450,46842,161628.0,14116015.0
2017-06-13,11450,11600,11150,11600,48967,163746.0,14116015.0
2017-06-14,11600,11650,11350,11450,70164,161628.0,14116015.0
2017-06-15,11500,11550,11250,11300,37899,159511.0,14116015.0
2017-06-16,11450,11500,11250,11400,47953,160923.0,14116015.0
2017-06-19,11350,11550,11300,11400,42893,160923.0,14116015.0
2017-06-20,11450,11450,11200,11350,63077,160217.0,14116015.0
2017-06-21,11350,11350,10950,11150,77813,157394.0,14116015.0
2017-06-22,11150,11250,11050,11200,43956,158099.0,14116015.0
2017-06-23,11150,11200,10950,11000,54184,155276.0,14116015.0
2017-06-26,10900,11050,10800,10850,63480,153159.0,14116015.0
2017-06-27,10900,11500,10900,11250,111676,158805.0,14116015.0
2017-06-28,11250,11650,10950,11100,192884,156688.0,14116015.0
2017-06-29,11450,11450,10800,10850,216553,153159.0,14116015.0
2017-06-30,10850,11000,10850,11000,32375,155276.0,14116015.0
2017-07-03,11050,11100,10800,10900,44011,153865.0,14116015.0
2017-07-04,10900,11250,10850,11100,131607,156688.0,14116015.0
2017-07-05,11200,11200,10700,10800,97719,152453.0,14116015.0
2017-07-06,10850,11000,10750,10900,37484,153865.0,14116015.0
2017-07-07,10800,10900,10700,10800,49131,152453.0,14116015.0
2017-07-10,10800,10900,10700,10800,20981,152453.0,14116015.0
2017-07-11,10900,10900,10550,10550,30258,148924.0,14116015.0
2017-07-12,10600,10700,10400,10500,36102,148218.0,14116015.0
2017-07-13,10550,10700,10450,10500,31404,148218.0,14116015.0
2017-07-14,10550,10700,10500,10600,34076,149630.0,14116015.0
2017-07-17,10550,10650,10000,10050,189811,141866.0,14116015.0
2017-07-18,10050,10150,9990,10100,57542,142572.0,14116015.0
2017-07-19,10100,10250,10100,10200,55963,143983.0,14116015.0
2017-07-20,10200,10250,10100,10150,38442,143278.0,14116015.0
2017-07-21,10200,10500,10100,10400,40700,146807.0,14116015.0
2017-07-24,10400,10500,10300,10500,37352,148218.0,14116015.0
2017-07-25,10500,10500,10300,10450,53009,147512.0,14116015.0
2017-07-26,10450,10600,9990,10000,158798,141160.0,14116015.0
2017-07-27,10100,10350,10100,10350,51481,146101.0,14116015.0
2017-07-28,10450,10450,10050,10200,68234,143983.0,14116015.0
2017-07-31,10500,10500,10200,10300,41087,145395.0,14116015.0
2017-08-01,10300,10600,10250,10300,68775,145395.0,14116015.0
2017-08-02,10350,11100,10350,10900,219807,153865.0,14116015.0
2017-08-03,10900,10900,10550,10800,61316,152453.0,14116015.0
2017-08-04,10750,10800,10450,10500,43368,148218.0,14116015.0
2017-08-07,10500,10700,10400,10650,41061,150336.0,14116015.0
2017-08-08,10650,10650,10400,10550,31807,148924.0,14116015.0
2017-08-09,10700,11000,10500,10850,197917,153159.0,14116015.0
2017-08-10,10850,11050,10500,10600,140484,149630.0,14116015.0
2017-08-11,10750,10750,10250,10300,107648,145395.0,14116015.0
2017-08-14,10200,10300,9990,10050,87663,141866.0,14116015.0
2017-08-16,10000,10200,9980,9980,79977,140878.0,14116015.0
2017-08-17,10000,10150,10000,10100,31809,142572.0,14116015.0
2017-08-18,10150,10300,10100,10250,40260,144689.0,14116015.0
2017-08-21,10150,10300,10100,10200,34275,143983.0,14116015.0
2017-08-22,10200,10300,10050,10150,48524,143278.0,14116015.0
2017-08-23,10200,10300,10050,10100,31862,142572.0,14116015.0
2017-08-24,10100,10200,10050,10200,27095,143983.0,14116015.0
2017-08-25,10200,10400,10150,10350,39584,146101.0,14116015.0
2017-08-28,10400,10700,10300,10550,71725,148924.0,14116015.0
2017-08-29,10900,10900,10450,10450,82143,147512.0,14116015.0
2017-08-30,10450,10550,10150,10350,73410,146101.0,14116015.0
2017-08-31,10300,10600,10150,10600,73728,149630.0,14116015.0
2017-09-01,10650,10650,10500,10600,18122,149630.0,14116015.0
2017-09-04,11000,11000,10300,10450,243712,147512.0,14116015.0
2017-09-05,10400,11200,10400,10900,333919,153865.0,14116015.0
2017-09-06,10900,10900,10500,10500,97115,148218.0,14116015.0
2017-09-07,10550,10600,10400,10600,43435,149630.0,14116015.0
2017-09-08,10600,10600,10300,10400,50439,146807.0,14116015.0
2017-09-11,10350,10500,10200,10350,40040,146101.0,14116015.0
2017-09-12,10250,10500,10200,10300,47832,145395.0,14116015.0
2017-09-13,10400,10450,10200,10300,29339,145395.0,14116015.0
2017-09-14,10300,10450,10200,10400,42222,146807.0,14116015.0
2017-09-15,10450,10450,10250,10400,50406,146807.0,14116015.0
2017-09-18,10400,10400,10250,10250,30042,144689.0,14116015.0
2017-09-19,10300,10450,10300,10400,37892,146807.0,14116015.0
2017-09-20,10450,10600,10300,10600,47071,149630.0,14116015.0
2017-09-21,10600,10600,10350,10450,36536,147512.0,14116015.0
2017-09-22,10550,10550,10150,10200,76352,143983.0,14116015.0
2017-09-25,10200,10250,10000,10000,88430,141160.0,14116015.0
2017-09-26,10550,10950,10000,10050,171883,141866.0,14116015.0
2017-09-27,10050,10300,10000,10200,29475,143983.0,14116015.0
2017-09-28,10250,10400,10200,10400,23499,146807.0,14116015.0
2017-09-29,10500,10600,10400,10550,48407,148924.0,14116015.0
2017-10-10,10550,10750,10500,10600,51893,149630.0,14116015.0
2017-10-11,10450,10650,10450,10550,36337,148924.0,14116015.0
2017-10-12,10550,10600,10400,10400,21864,146807.0,14116015.0
2017-10-13,10450,10500,10250,10500,33645,148218.0,14116015.0
2017-10-16,10500,10550,10400,10400,37009,146807.0,14116015.0
2017-10-17,10550,10550,10200,10250,19270,144689.0,14116015.0
2017-10-18,10400,10750,10300,10750,75475,151747.0,14116015.0
2017-10-19,10900,11400,10700,11250,230397,158805.0,14116015.0
2017-10-20,11200,11350,10800,11250,105749,158805.0,14116015.0
2017-10-23,11200,11750,11050,11500,193202,162334.0,14116015.0
2017-10-24,11300,11600,11250,11550,73176,163040.0,14116015.0
2017-10-25,11550,12100,11400,12000,117278,169392.0,14116015.0
2017-10-26,12000,12250,11600,11800,115685,166569.0,14116015.0
2017-10-27,11650,11800,11250,11450,76831,161628.0,14116015.0
2017-10-30,11500,11900,11350,11750,85871,165863.0,14116015.0
2017-10-31,11900,11900,11500,11650,46420,164452.0,14116015.0
2017-11-01,11550,11550,11250,11500,64319,162334.0,14116015.0
2017-11-02,11500,11550,11250,11500,46641,162334.0,14116015.0
2017-11-03,11500,11600,11400,11600,38098,163746.0,14116015.0
2017-11-06,11600,11600,11300,11500,48115,162334.0,14116015.0
2017-11-07,11500,11500,11250,11400,41176,160923.0,14116015.0
2017-11-08,11500,11500,11200,11350,46339,160217.0,14116015.0
2017-11-09,11350,11500,11200,11500,55156,162334.0,14116015.0
2017-11-10,11500,11500,11300,11450,28605,161628.0,14116015.0
2017-11-13,11450,11450,11100,11250,61822,158805.0,14116015.0
2017-11-14,11200,11300,11150,11200,27525,158099.0,14116015.0
2017-11-15,11100,11300,11000,11200,63573,158099.0,14116015.0
2017-11-16,11200,11200,10800,10950,94073,154570.0,14116015.0
2017-11-17,10900,11000,10800,11000,27934,155276.0,14116015.0
2017-11-20,11050,11500,11000,11450,98248,161628.0,14116015.0
2017-11-21,11450,11750,11450,11600,70408,163746.0,14116015.0
2017-11-22,11750,11800,11350,11500,47691,162334.0,14116015.0
2017-11-23,11500,11500,11300,11500,28993,162334.0,14116015.0
2017-11-24,11550,12300,11550,12200,208324,172215.0,14116015.0
2017-11-27,12350,12650,12300,12500,105408,176450.0,14116015.0
2017-11-28,12500,12700,12200,12400,79673,175039.0,14116015.0
2017-11-29,12650,12650,12250,12500,51613,176450.0,14116015.0
2017-11-30,12350,12750,12350,12550,55680,177156.0,14116015.0
2017-12-01,12550,12750,12500,12600,47243,177862.0,14116015.0
2017-12-04,12500,12800,12250,12450,59367,175744.0,14116015.0
2017-12-05,12450,12550,12150,12300,37282,173627.0,14116015.0
2017-12-06,12200,12400,11850,12050,49094,170098.0,14116015.0
2017-12-07,12150,12300,11700,12150,55365,171510.0,14116015.0
2017-12-08,12100,12300,11900,12000,50002,169392.0,14116015.0
2017-12-11,12050,12400,12000,12400,52203,175039.0,14116015.0
2017-12-12,12200,12600,12200,12500,61047,176450.0,14116015.0
2017-12-13,12450,12850,12400,12700,135074,179273.0,14116015.0
2017-12-14,12800,13000,12700,12900,68455,182097.0,14116015.0
2017-12-15,12900,13100,12800,13050,84416,184214.0,14116015.0
2017-12-18,13100,13250,12800,12950,93532,182802.0,14116015.0
2017-12-19,12800,13050,12600,12850,88254,181391.0,14116015.0
2017-12-20,12700,13300,11150,11600,915471,163746.0,14116015.0
2017-12-21,11700,11700,10650,10650,389616,150336.0,14116015.0
2017-12-22,10850,11200,10650,11000,186572,155276.0,14116015.0
2017-12-26,11350,12000,11150,11650,247046,164452.0,14116015.0
2017-12-27,11450,11750,11350,11550,64625,163040.0,14116015.0
2017-12-28,11600,11600,11400,11400,44253,160923.0,14116015.0
2018-01-02,11450,11600,11100,11200,129308,158099.0,14116015.0
2018-01-03,11250,11300,11050,11250,85344,158805.0,14116015.0
2018-01-04,11250,11400,10950,11000,80908,155276.0,14116015.0
2018-01-05,11100,11100,10650,10900,114232,153865.0,14116015.0
2018-01-08,10750,10850,10550,10550,90309,148924.0,14116015.0
2018-01-09,10550,10750,10500,10650,43661,150336.0,14116015.0
2018-01-10,10700,10700,10400,10500,60393,148218.0,14116015.0
2018-01-11,10500,10950,10500,10950,96581,154570.0,14116015.0
2018-01-12,10950,10950,10650,10750,75044,151747.0,14116015.0
2018-01-15,10700,10950,10700,10950,43860,154570.0,14116015.0
2018-01-16,10950,11000,10800,10950,49127,154570.0,14116015.0
2018-01-17,11000,11600,10700,11600,193208,163746.0,14116015.0
2018-01-18,11600,11950,11300,11850,132510,167275.0,14116015.0
2018-01-19,11850,11900,11550,11800,69295,166569.0,14116015.0
2018-01-22,11750,12050,11550,11850,103760,167275.0,14116015.0
2018-01-23,11900,12500,11750,12450,223877,175744.0,14116015.0
2018-01-24,12550,12800,12450,12750,168095,179979.0,14116015.0
2018-01-25,12750,12950,12650,12850,110044,181391.0,14116015.0
2018-01-26,12900,13150,12800,12850,155253,181391.0,14116015.0
2018-01-29,12900,12950,12600,12750,109322,179979.0,14116015.0
2018-01-30,12700,13050,12600,12800,83133,180685.0,14116015.0
2018-01-31,12650,12950,12650,12700,53899,179273.0,14116015.0
2018-02-01,12850,13200,12650,13200,155234,186331.0,14116015.0
2018-02-02,13200,13700,12850,13100,225191,184920.0,14116015.0
2018-02-05,12800,12950,12450,12500,119918,176450.0,14116015.0
2018-02-06,11800,12350,11500,12350,177775,174333.0,14116015.0
2018-02-07,12350,12650,12000,12000,106792,169392.0,14116015.0
2018-02-08,11950,12450,11900,12150,58639,171510.0,14116015.0
2018-02-09,11900,12150,11750,12100,68859,170804.0,14116015.0
2018-02-12,12000,12150,11750,11800,47772,166569.0,14116015.0
2018-02-13,11850,11950,11550,11950,57654,168686.0,14116015.0
2018-02-14,11900,11950,11700,11950,40329,168686.0,14116015.0
2018-02-19,11850,12250,11850,12250,27808,172921.0,14116015.0
2018-02-20,12100,12300,12000,12100,19841,170804.0,14116015.0
2018-02-21,12250,12250,11900,12050,26524,170098.0,14116015.0
2018-02-22,12050,12050,11800,11900,31073,167981.0,14116015.0
2018-02-23,11950,12150,11850,12150,46113,171510.0,14116015.0
2018-02-26,12200,12200,11850,11950,40567,168686.0,14116015.0
2018-02-27,11850,12000,11750,11950,36661,168686.0,14116015.0
2018-02-28,11800,12000,11650,11750,18162,165863.0,14116015.0
2018-03-02,11600,11950,11500,11950,42505,168686.0,14116015.0
2018-03-05,12000,12000,11650,11750,20076,165863.0,14116015.0
2018-03-06,11800,11900,11400,11750,30923,165863.0,14116015.0
2018-03-07,11650,11700,11250,11600,61882,163746.0,14116015.0
2018-03-08,11600,11600,11200,11500,35060,162334.0,14116015.0
2018-03-09,11500,11500,11000,11150,105539,157394.0,14116015.0
2018-03-12,11150,11250,10750,10950,123466,154570.0,14116015.0
2018-03-13,10950,10950,10700,10900,55270,153865.0,14116015.0
2018-03-14,10900,11350,10900,11300,77768,159511.0,14116015.0
2018-03-15,11300,11350,11100,11350,39939,160217.0,14116015.0
2018-03-16,11350,11400,11150,11400,22503,160923.0,14116015.0
2018-03-19,11400,11400,11000,11000,36806,155276.0,14116015.0
2018-03-20,11000,11150,10900,11100,51446,156688.0,14116015.0
2018-03-21,11050,11300,11000,11200,54042,158099.0,14116015.0
2018-03-22,11600,11600,11050,11200,53163,158099.0,14116015.0
2018-03-23,11000,11100,10700,10900,64633,153865.0,14116015.0
2018-03-26,10750,11100,10700,10900,30155,153865.0,14116015.0
2018-03-27,10950,11050,10900,11000,40068,155276.0,14116015.0
2018-03-28,10900,10950,10500,10800,82986,152453.0,14116015.0
2018-03-29,10650,10750,10500,10700,43023,151041.0,14116015.0
2018-03-30,10650,11350,10650,11150,100581,157394.0,14116015.0
2018-04-02,11200,12150,11050,12050,212227,170098.0,14116015.0
2018-04-03,11750,12200,11700,11900,86657,167981.0,14116015.0
2018-04-04,11900,12150,11650,11800,42538,166569.0,14116015.0
2018-04-05,11650,12400,11600,12200,153555,172215.0,14116015.0
2018-04-06,12250,12900,11950,12500,178337,176450.0,14116015.0
2018-04-09,12500,12800,12450,12700,121607,179273.0,14116015.0
2018-04-10,12700,12900,12500,12750,117661,179979.0,14116015.0
2018-04-11,12750,12800,12400,12700,97797,179273.0,14116015.0
2018-04-12,12550,12700,12300,12600,50312,177862.0,14116015.0
2018-04-13,12650,12650,12200,12550,81772,177156.0,14116015.0
2018-04-16,12550,12600,12100,12500,93908,176450.0,14116015.0
2018-04-17,12550,12700,12250,12450,110962,175744.0,14116015.0
2018-04-18,12550,12550,12150,12150,65732,171510.0,14116015.0
2018-04-19,12150,12400,11850,12400,84241,175039.0,14116015.0
2018-04-20,12250,12450,12000,12050,92359,170098.0,14116015.0
2018-04-23,11900,11900,11500,11750,72828,165863.0,14116015.0
2018-04-24,11750,11800,11350,11450,47445,161628.0,14116015.0
