CJ(001040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-21,78549,78831,76380,77040,206515,2367878.0,28982589.0
2011-09-22,76474,79963,76191,78078,267216,2399758.0,28982589.0
2011-09-23,76380,77511,70439,74589,310282,2292523.0,28982589.0
2011-09-26,75814,77040,71193,73363,208312,2254845.0,28982589.0
2011-09-27,74400,75814,74117,74966,117211,2304116.0,28982589.0
2011-09-28,74494,75814,73174,74400,106504,2286726.0,28982589.0
2011-09-29,74400,76191,73551,73551,113406,2260642.0,28982589.0
2011-09-30,73739,74211,72796,74211,116322,2280930.0,28982589.0
2011-10-04,69307,73928,69307,73174,120708,2249049.0,28982589.0
2011-10-05,72891,74022,71382,74023,104728,2275133.0,28982589.0
2011-10-06,74494,76380,72608,73363,185435,2254845.0,28982589.0
2011-10-07,73928,74588,70062,71194,273773,2188185.0,28982589.0
2011-10-10,71665,71854,70062,70345,235756,2162101.0,28982589.0
2011-10-11,71382,72419,70156,70911,288508,2179491.0,28982589.0
2011-10-12,70911,72042,70439,71477,165771,2196880.0,28982589.0
2011-10-13,72702,75814,71948,75060,526721,2307014.0,28982589.0
2011-10-14,75625,76568,74022,74023,236864,2275133.0,28982589.0
2011-10-17,74777,77323,74022,77229,323950,2373674.0,28982589.0
2011-10-18,76097,77323,75154,76380,192564,2347590.0,28982589.0
2011-10-19,77134,79869,74965,78455,200350,2411351.0,28982589.0
2011-10-20,78831,78831,76097,77323,218201,2376572.0,28982589.0
2011-10-21,77417,78549,76191,76757,139528,2359183.0,28982589.0
2011-10-24,77134,81566,77134,81567,233664,2506994.0,28982589.0
2011-10-25,81095,81943,79680,81567,167702,2506994.0,28982589.0
2011-10-26,80152,82792,79680,81284,135124,2498299.0,28982589.0
2011-10-27,81472,82038,79209,80435,155737,2472215.0,28982589.0
2011-10-28,81095,81566,76097,76852,369941,2362081.0,28982589.0
2011-10-31,76380,77040,74588,75626,196431,2324404.0,28982589.0
2011-11-01,75531,76380,73457,76097,296211,2338895.0,28982589.0
2011-11-02,74211,75625,73928,74683,193100,2295421.0,28982589.0
2011-11-03,74965,76097,73551,74117,209511,2278031.0,28982589.0
2011-11-04,75154,75814,74022,75437,209081,2318607.0,28982589.0
2011-11-07,75720,76663,74682,75909,139151,2333098.0,28982589.0
2011-11-08,76380,76568,75060,75437,128248,2318607.0,28982589.0
2011-11-09,76003,76380,73645,74023,148841,2275133.0,28982589.0
2011-11-10,71853,72796,70439,70817,225073,2176592.0,28982589.0
2011-11-11,71288,71665,70722,71194,201377,2188185.0,28982589.0
2011-11-14,71571,71948,70439,71100,369053,2185287.0,28982589.0
2011-11-15,70722,72042,70722,71477,249150,2196880.0,28982589.0
2011-11-16,73174,75154,73079,73457,464385,2257744.0,28982589.0
2011-11-17,74117,74777,73174,74589,233917,2292523.0,28982589.0
2011-11-18,73834,75060,72608,73457,207153,2257744.0,28982589.0
2011-11-21,73457,74682,71948,74400,152572,2286726.0,28982589.0
2011-11-22,73551,75342,73457,75060,96912,2307014.0,28982589.0
2011-11-23,74965,75625,72702,74211,138839,2280930.0,28982589.0
2011-11-24,74400,76285,73551,76003,164049,2335997.0,28982589.0
2011-11-25,76097,76380,73645,74777,133536,2298319.0,28982589.0
2011-11-28,75625,76663,74682,76380,136073,2347590.0,28982589.0
2011-11-29,77040,78360,75814,77323,256677,2376572.0,28982589.0
2011-11-30,77323,79020,75060,75060,1346085,2307014.0,28982589.0
2011-12-01,76474,77040,74211,74683,305087,2295421.0,28982589.0
2011-12-02,74965,75814,74022,74777,172984,2298319.0,28982589.0
2011-12-05,74965,75720,74682,75154,108533,2309912.0,28982589.0
2011-12-06,75625,75814,74022,74871,75611,2301218.0,28982589.0
2011-12-07,75060,76285,74682,76286,134692,2344691.0,28982589.0
2011-12-08,76474,76851,75531,76286,95536,2344691.0,28982589.0
2011-12-09,76663,77606,76285,76663,203642,2356284.0,28982589.0
2011-12-12,77794,77983,76568,77417,67710,2379471.0,28982589.0
2011-12-13,76757,77040,74305,74683,138477,2295421.0,28982589.0
2011-12-14,74494,75625,73551,75437,63814,2318607.0,28982589.0
2011-12-15,74588,75060,73079,73740,80569,2267179.0,28992063.0
2011-12-16,73928,74682,73174,73834,68136,2270079.0,28992063.0
2011-12-19,73551,73551,70156,72325,100781,2223691.0,28992063.0
2011-12-20,72608,72985,71005,71477,77477,2197598.0,28992063.0
2011-12-21,72796,72985,71665,71665,106849,2203397.0,28992063.0
2011-12-22,71665,72325,70722,71760,132384,2206296.0,28992063.0
2011-12-23,72042,73268,72042,72043,65521,2214994.0,28992063.0
2011-12-26,72042,72514,71288,72137,48220,2217893.0,28992063.0
2011-12-27,72231,72419,71099,71571,59840,2200498.0,28992063.0
2011-12-28,71005,71288,69496,70628,90663,2171506.0,28992063.0
2011-12-29,69590,73174,69025,72608,156183,2232389.0,28992063.0
2012-01-02,72325,73079,71193,72608,85909,2232389.0,28992063.0
2012-01-03,72608,74871,72231,73174,151731,2249784.0,28992063.0
2012-01-04,74682,74777,72891,72891,67116,2241086.0,28992063.0
2012-01-05,73551,74211,73079,73740,52610,2267179.0,28992063.0
2012-01-06,73739,73739,71665,72703,77623,2235288.0,28992063.0
2012-01-09,71948,72419,70345,70911,190470,2180203.0,28992063.0
2012-01-10,71099,71665,70911,71194,100403,2188901.0,28992063.0
2012-01-11,71571,71948,70439,71665,113002,2203397.0,28992063.0
2012-01-12,71948,72042,71005,71665,45310,2203397.0,28992063.0
2012-01-13,71193,71853,70816,71288,72023,2191800.0,28992063.0
2012-01-16,70911,71854,70156,70534,78655,2168606.0,28992063.0
2012-01-17,70911,71948,70628,71100,110720,2186002.0,28992063.0
2012-01-18,71288,72608,70911,72608,88425,2232389.0,28992063.0
2012-01-19,72608,73174,71853,71948,87953,2212094.0,28992063.0
2012-01-20,71948,72514,71005,71760,124989,2206296.0,28992063.0
2012-01-25,71759,72419,70722,71100,133545,2186002.0,28992063.0
2012-01-26,71476,72796,71382,72608,161740,2232389.0,28992063.0
2012-01-27,72608,72796,72042,72514,99504,2229490.0,28992063.0
2012-01-30,72325,72985,72136,72325,101277,2223691.0,28992063.0
2012-01-31,72325,73739,72325,73080,138604,2246885.0,28992063.0
2012-02-01,73268,74117,72325,73174,106378,2249784.0,28992063.0
2012-02-02,73645,73834,73079,73174,165780,2249784.0,28992063.0
2012-02-03,73457,74777,73268,73457,132439,2258482.0,28992063.0
2012-02-06,74117,74211,71571,72231,143754,2220792.0,28992063.0
2012-02-07,71665,74400,71665,74023,224005,2275877.0,28992063.0
2012-02-08,74400,76851,73739,76380,236159,2348357.0,28992063.0
2012-02-09,76380,76568,74682,76192,111671,2342559.0,28992063.0
2012-02-10,76191,77606,74777,75343,122911,2316466.0,28992063.0
2012-02-13,74965,75814,74965,74966,69104,2304869.0,28992063.0
2012-02-14,74965,76474,74211,75909,120142,2333861.0,28992063.0
2012-02-15,76380,77134,74965,75437,114755,2319365.0,28992063.0
2012-02-16,75060,76191,74117,76003,102688,2336760.0,28992063.0
2012-02-17,76474,76851,75625,76569,106565,2354156.0,28992063.0
2012-02-20,76663,77228,75814,76286,52987,2345458.0,28992063.0
2012-02-21,76285,76568,75437,76286,72125,2345458.0,28992063.0
2012-02-22,76097,78360,75437,77983,184721,2397644.0,28992063.0
2012-02-23,77983,80717,77134,80246,241968,2467225.0,28992063.0
2012-02-24,80246,80529,78360,80058,157886,2461426.0,28992063.0
2012-02-27,79774,81000,77417,79209,161262,2435333.0,28992063.0
2012-02-28,78831,79680,76474,78455,118566,2412140.0,28992063.0
2012-02-29,77888,78831,76851,78266,164560,2406341.0,28992063.0
2012-03-02,78266,78266,76663,77512,186027,2383148.0,28992063.0
2012-03-05,77228,78360,76663,77135,150389,2371551.0,28992063.0
2012-03-06,76851,77983,76851,77700,94993,2388946.0,28992063.0
2012-03-07,77134,77134,75154,75720,100588,2328063.0,28992063.0
2012-03-08,75625,76285,74682,75720,113052,2328063.0,28992063.0
2012-03-09,75720,76663,74871,75909,109846,2333861.0,28992063.0
2012-03-12,76380,78737,75908,77323,109195,2377349.0,28992063.0
2012-03-13,77794,78266,76568,77889,87655,2394744.0,28992063.0
2012-03-14,78266,78266,77417,77700,92590,2388946.0,28992063.0
2012-03-15,77511,79586,76851,78643,117662,2417938.0,28992063.0
2012-03-16,78454,79209,77794,78078,61508,2400543.0,28992063.0
2012-03-19,77794,79869,77606,79303,88009,2438768.0,28998426.0
2012-03-20,78831,80152,78831,79209,65230,2435868.0,28998426.0
2012-03-21,78831,79114,77794,77889,37446,2395270.0,28998426.0
2012-03-22,77888,77983,75814,77512,78492,2383671.0,28998426.0
2012-03-23,76285,78266,76097,78078,77720,2401070.0,28998426.0
2012-03-26,77606,79020,77228,77983,85019,2398170.0,28998426.0
2012-03-27,78266,79209,76663,79209,84154,2435868.0,28998426.0
2012-03-28,79209,80057,78171,80058,127558,2461966.0,28998426.0
2012-03-29,79963,79963,78171,79964,95286,2459067.0,28998426.0
2012-03-30,79963,80623,79397,80341,116188,2470666.0,28998426.0
2012-04-02,80152,80246,78171,78643,75687,2418469.0,28998426.0
2012-04-03,78360,78831,76380,76663,123674,2357572.0,28998426.0
2012-04-04,76851,77228,76097,76192,65339,2343073.0,28998426.0
2012-04-05,76380,77228,75437,76286,60065,2345973.0,28998426.0
2012-04-06,76757,77417,75342,76097,118184,2340173.0,28998426.0
2012-04-09,75342,76285,74117,75626,101621,2325674.0,28998426.0
2012-04-10,75154,75720,73739,74777,118525,2299575.0,28998426.0
2012-04-12,74117,76285,74117,76286,55157,2345973.0,28998426.0
2012-04-13,76568,76568,75060,75909,88480,2334373.0,28998426.0
2012-04-16,74871,75154,72891,73174,97717,2250278.0,28998426.0
2012-04-17,73079,75720,72891,75060,117167,2308275.0,28998426.0
2012-04-18,74682,75154,73079,73834,110799,2270577.0,28998426.0
2012-04-19,73268,73551,71948,72420,105931,2227079.0,28998426.0
2012-04-20,71665,73739,71382,72797,108513,2238678.0,28998426.0
2012-04-23,73079,73834,72514,73174,53468,2250278.0,28998426.0
2012-04-24,72419,73457,71571,73268,87020,2253178.0,28998426.0
2012-04-25,73079,73362,71759,72231,84456,2221279.0,28998426.0
2012-04-26,72136,73268,71382,73174,93869,2250278.0,28998426.0
2012-04-27,72608,73551,71853,73551,94895,2261877.0,28998426.0
2012-04-30,73551,74400,72514,73646,97007,2264777.0,28998426.0
2012-05-02,74494,74871,72231,73551,125917,2261877.0,28998426.0
2012-05-03,73457,75814,72985,75720,91109,2328574.0,28998426.0
2012-05-04,76191,78360,75814,77795,224555,2392370.0,28998426.0
2012-05-07,77040,78454,76097,77040,108246,2369171.0,28998426.0
2012-05-08,76663,79586,76568,79586,170583,2447467.0,28998426.0
2012-05-09,79774,79869,77983,78926,104784,2427168.0,28998426.0
2012-05-10,78926,79586,78077,78643,91665,2418469.0,28998426.0
2012-05-11,78926,79209,76568,78078,84405,2401070.0,28998426.0
2012-05-14,77228,77983,75625,77135,60621,2372071.0,28998426.0
2012-05-15,77040,77700,75814,77512,64985,2383671.0,28998426.0
2012-05-16,76946,78171,76380,77795,72940,2392370.0,28998426.0
2012-05-17,77794,78077,75531,77229,93932,2374971.0,28998426.0
2012-05-18,76474,76474,73739,75154,90035,2311175.0,28998426.0
2012-05-21,74494,75060,73362,74023,53336,2276376.0,28998426.0
2012-05-22,74305,74777,73362,74117,60664,2279276.0,28998426.0
2012-05-23,73739,74494,72796,73929,42597,2273477.0,28998426.0
2012-05-24,73928,74777,73551,74023,21687,2276376.0,28998426.0
2012-05-25,74494,74682,72702,74400,103881,2287976.0,28998426.0
2012-05-29,74117,74494,73079,74117,82521,2279276.0,28998426.0
2012-05-30,73739,75248,72985,74117,66847,2279276.0,28998426.0
2012-05-31,73551,78266,73174,76380,126580,2348873.0,28998426.0
2012-06-01,75625,76097,73362,74400,113497,2287976.0,28998426.0
2012-06-04,72325,73362,71665,72325,85122,2224179.0,28998426.0
2012-06-05,72702,74305,72608,72986,57560,2244478.0,28998426.0
2012-06-07,73268,75060,73079,73080,62080,2247378.0,28998426.0
2012-06-08,73174,74494,72608,73646,64936,2264777.0,28998426.0
2012-06-11,73551,74400,73362,73740,46694,2267677.0,28998426.0
2012-06-12,73739,74211,72514,74211,73865,2282176.0,28998426.0
2012-06-13,74211,74777,73645,74589,38784,2293775.0,28998426.0
2012-06-14,74871,74965,73268,74966,87545,2305375.0,28998426.0
2012-06-15,74871,75342,73834,74023,47382,2276376.0,28998426.0
2012-06-18,74400,75437,74400,74871,48083,2302948.0,29004388.0
2012-06-19,74682,75060,74494,74589,21458,2294247.0,29004388.0
2012-06-20,74682,75814,74682,74683,49808,2297148.0,29004388.0
2012-06-21,74871,76946,74871,76475,114935,2352256.0,29004388.0
2012-06-22,75908,76851,74965,76852,61351,2363858.0,29004388.0
2012-06-25,76380,76946,74965,76097,46857,2340654.0,29004388.0
2012-06-26,76097,76851,75060,75909,58498,2334853.0,29004388.0
2012-06-27,75531,76285,73739,74683,109383,2297148.0,29004388.0
2012-06-28,74117,74494,73268,74117,75431,2279745.0,29004388.0
2012-06-29,73739,75908,73362,75343,94062,2317451.0,29004388.0
2012-07-02,75437,76097,74400,74683,43086,2297148.0,29004388.0
2012-07-03,74588,76191,74588,75909,56105,2334853.0,29004388.0
2012-07-04,75342,76285,74117,74777,65385,2300048.0,29004388.0
2012-07-05,74588,74965,73834,74023,46021,2276844.0,29004388.0
2012-07-06,74022,74777,73457,73646,33737,2265243.0,29004388.0
2012-07-09,73645,74117,72985,73551,31292,2262342.0,29004388.0
2012-07-10,74022,74305,73268,74117,51989,2279745.0,29004388.0
2012-07-11,74117,74211,73362,73646,32035,2265243.0,29004388.0
2012-07-12,73362,74022,70722,70722,80923,2175329.0,29004388.0
2012-07-13,70911,71665,70439,71288,72284,2192732.0,29004388.0
2012-07-16,71288,72042,69873,70157,65714,2157926.0,29004388.0
2012-07-17,69968,71288,69779,70628,40624,2172429.0,29004388.0
2012-07-18,70345,71288,68459,70817,55549,2178230.0,29004388.0
2012-07-19,69968,71476,69779,70157,61322,2157926.0,29004388.0
2012-07-20,69968,70911,68930,69591,74572,2140524.0,29004388.0
2012-07-23,69590,69590,66573,69214,81308,2128922.0,29004388.0
2012-07-24,68176,69213,66950,68648,66964,2111519.0,29004388.0
2012-07-25,67516,68459,66950,68365,30505,2102818.0,29004388.0
2012-07-26,67610,69025,67516,68365,34773,2102818.0,29004388.0
2012-07-27,68836,69213,67987,69025,67188,2123121.0,29004388.0
2012-07-30,69496,69496,67799,68554,37146,2108619.0,29004388.0
2012-07-31,68553,69025,67610,69025,104416,2123121.0,29004388.0
2012-08-01,68930,70062,68647,69874,52351,2149225.0,29004388.0
2012-08-02,69496,69873,68647,69214,45362,2128922.0,29004388.0
2012-08-03,68742,69590,68082,68271,43248,2099918.0,29004388.0
2012-08-06,68836,69213,68270,68271,40654,2099918.0,29004388.0
2012-08-07,68742,69025,68365,68554,25340,2108619.0,29004388.0
2012-08-08,68836,71382,68836,71005,171303,2184030.0,29004388.0
2012-08-09,70533,72608,70533,72137,94148,2218836.0,29004388.0
2012-08-10,71948,72042,70816,71854,46723,2210134.0,29004388.0
2012-08-13,71476,74022,71476,73174,83616,2250741.0,29004388.0
2012-08-14,73739,73834,72702,73834,61595,2271044.0,29004388.0
2012-08-16,73268,74022,73268,74023,30965,2276844.0,29004388.0
2012-08-17,73645,74305,73457,73834,35604,2271044.0,29004388.0
2012-08-20,74494,74588,73834,73929,33518,2273944.0,29004388.0
2012-08-21,74494,76380,73739,74966,88294,2305849.0,29004388.0
2012-08-22,75342,75908,73079,75249,73803,2314550.0,29004388.0
2012-08-23,75625,77323,74682,75814,110279,2331953.0,29004388.0
2012-08-24,75060,77606,74588,77040,144006,2369658.0,29004388.0
2012-08-27,77417,79586,76568,78455,170437,2413165.0,29004388.0
2012-08-28,77700,78454,76946,78266,69445,2407364.0,29004388.0
2012-08-29,78737,78737,76474,77795,81285,2392862.0,29004388.0
2012-08-30,77040,77888,76380,77795,62426,2392862.0,29004388.0
2012-08-31,76851,78266,76851,76946,48343,2366758.0,29004388.0
2012-09-03,77511,80434,76474,78832,176575,2424767.0,29004388.0
2012-09-04,78360,82038,78360,80341,153728,2471174.0,29004388.0
2012-09-05,80340,81000,78454,80152,195262,2465373.0,29004388.0
2012-09-06,80152,81189,78926,79775,127402,2453771.0,29004388.0
2012-09-07,79303,81943,78549,80812,151837,2485676.0,29004388.0
2012-09-10,80434,83923,80434,82510,206639,2537884.0,29004388.0
2012-09-11,82792,83546,81943,82981,127675,2552386.0,29004388.0
2012-09-12,82509,83263,81472,82981,157413,2552386.0,29004388.0
2012-09-13,82415,84395,82132,83547,138142,2569789.0,29004388.0
2012-09-14,84395,86375,82226,83170,199670,2558187.0,29004388.0
2012-09-17,82320,87507,82320,83735,174162,2575590.0,29004388.0
2012-09-18,83735,84866,83075,83830,123162,2578490.0,29004388.0
2012-09-19,84678,87224,83923,87224,151265,2682906.0,29004388.0
2012-09-20,87224,90336,86281,90053,217182,2769919.0,29004388.0
2012-09-21,90053,94013,89298,93825,301875,2885937.0,29004388.0
2012-09-24,93165,94013,91656,92411,114646,2842430.0,29004388.0
2012-09-25,92410,94202,90901,92599,136191,2848231.0,29004388.0
2012-09-26,91279,93165,89581,92411,132502,2842430.0,29004388.0
2012-09-27,92410,92882,90713,92411,168307,2842430.0,29004388.0
2012-09-28,92976,97125,91939,94768,181317,2914941.0,29004388.0
2012-10-02,96653,98539,94202,94768,128943,2914941.0,29004388.0
2012-10-04,94768,97596,90147,91090,209623,2801824.0,29004388.0
2012-10-05,91467,96653,91279,93354,144016,2871434.0,29004388.0
2012-10-08,94296,98539,93825,96183,151002,2958448.0,29004388.0
2012-10-09,96653,98539,92882,94768,179207,2914941.0,29004388.0
2012-10-10,93542,95711,92222,94768,110559,2914941.0,29004388.0
2012-10-11,92976,94768,92410,94108,130850,2894638.0,29004388.0
2012-10-12,94768,101368,93165,96183,257014,2958448.0,29004388.0
2012-10-15,98068,106555,98068,105141,239605,3233989.0,29004388.0
2012-10-16,105612,105612,100897,100897,186253,3103470.0,29004388.0
2012-10-17,101368,108441,100425,103255,242779,3175980.0,29004388.0
2012-10-18,103254,104197,99482,99954,177658,3074465.0,29004388.0
2012-10-19,98068,102311,95711,101840,202297,3132474.0,29004388.0
2012-10-22,99011,103726,99011,103726,81162,3190483.0,29004388.0
2012-10-23,104197,106083,101840,102312,91702,3146976.0,29004388.0
2012-10-24,104197,107498,100897,102312,145665,3146976.0,29004388.0
2012-10-25,102783,106555,99954,102312,126904,3146976.0,29004388.0
2012-10-26,102311,104197,97596,99954,151168,3074465.0,29004388.0
2012-10-29,100425,105140,100425,103255,105974,3175980.0,29004388.0
2012-10-30,103726,104669,101368,101369,65353,3117972.0,29004388.0
2012-10-31,102783,103726,96653,100426,250495,3088967.0,29004388.0
2012-11-01,101368,103254,99482,102783,124580,3161478.0,29004388.0
2012-11-02,101840,102783,97596,99011,201439,3045461.0,29004388.0
2012-11-05,99011,101368,97596,99954,78271,3074465.0,29004388.0
2012-11-06,99954,100897,98068,100897,103403,3103470.0,29004388.0
2012-11-07,100897,101368,98068,99483,109217,3059963.0,29004388.0
2012-11-08,98539,99011,95711,97597,122808,3001954.0,29004388.0
2012-11-09,96182,103726,96182,100897,153623,3103470.0,29004388.0
2012-11-12,100897,103726,98068,103255,124306,3175980.0,29004388.0
2012-11-13,103726,103726,99482,100426,141567,3088967.0,29004388.0
2012-11-14,99954,100425,94768,96183,170281,2958448.0,29004388.0
2012-11-15,94296,99954,94296,96654,106233,2972950.0,29004388.0
2012-11-16,97596,99954,96182,98540,114646,3030959.0,29004388.0
2012-11-19,99011,101840,97125,99483,121527,3059963.0,29004388.0
2012-11-20,99954,100425,96182,98068,117208,3016456.0,29004388.0
2012-11-21,97596,100897,97125,100426,77977,3088967.0,29004388.0
2012-11-22,100897,100897,97125,98068,107784,3016456.0,29004388.0
2012-11-23,98068,99482,96182,99011,87789,3045461.0,29004388.0
2012-11-26,99482,102311,98539,99011,95678,3045461.0,29004388.0
2012-11-27,100897,101840,96182,98540,157931,3030959.0,29004388.0
2012-11-28,99482,99482,97125,97597,54365,3001954.0,29004388.0
2012-11-29,98068,100425,96653,98068,99990,3016456.0,29004388.0
2012-11-30,99954,105140,99011,101369,264919,3117972.0,29004388.0
2012-12-03,101840,105140,100897,101840,155899,3132474.0,29004388.0
2012-12-04,101840,107969,101368,107970,189144,3321002.0,29004388.0
2012-12-05,107969,114098,106083,112213,252608,3451522.0,29004388.0
2012-12-06,111269,117399,107498,107970,236081,3321002.0,29004388.0
2012-12-07,107969,111269,107026,110327,118681,3393513.0,29004388.0
