유유제약(000220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-04-13,4370,4440,4340,4400,6780,25658.0,1166290.0
2005-04-14,4340,4550,4310,4550,20230,26533.0,1166290.0
2005-04-15,4700,5220,4680,4900,110810,28574.0,1166290.0
2005-04-18,4910,5160,4730,4760,55770,27758.0,1166290.0
2005-04-19,4870,4890,4550,4720,38710,27524.0,1166290.0
2005-04-20,4720,5100,4680,4940,43290,28807.0,1166290.0
2005-04-21,4960,4970,4770,4900,21990,28574.0,1166290.0
2005-04-22,4890,4900,4740,4770,16125,27816.0,1166290.0
2005-04-25,4700,4890,4670,4800,3840,27991.0,1166290.0
2005-04-26,4760,4860,4660,4800,9770,27991.0,1166290.0
2005-04-27,4740,4900,4730,4860,6380,28341.0,1166290.0
2005-04-28,4820,5060,4800,4880,13277,28457.0,1166290.0
2005-04-29,4880,4880,4500,4580,16630,26708.0,1166290.0
2005-05-02,4540,4590,4470,4540,12430,26475.0,1166290.0
2005-05-03,4560,4800,4560,4750,21630,27699.0,1166290.0
2005-05-04,4750,5160,4730,5140,47790,29974.0,1166290.0
2005-05-06,5260,5520,5080,5400,43157,31490.0,1166290.0
2005-05-09,5380,5600,5240,5370,22620,31315.0,1166290.0
2005-05-10,5300,5440,5160,5260,12840,30673.0,1166290.0
2005-05-11,5130,5200,5000,5060,10820,29507.0,1166290.0
2005-05-12,4980,5160,4940,5010,4890,29216.0,1166290.0
2005-05-13,4980,5080,4960,5080,2710,29624.0,1166290.0
2005-05-16,5230,5260,5120,5260,11260,30673.0,1166290.0
2005-05-17,5330,5330,5010,5060,13195,29507.0,1166290.0
2005-05-18,4990,5000,4840,4850,8980,28283.0,1166290.0
2005-05-19,4870,4900,4700,4700,6473,27408.0,1166290.0
2005-05-20,4820,4870,4690,4840,15480,28224.0,1166290.0
2005-05-23,4960,4960,4820,4900,3100,28574.0,1166290.0
2005-05-24,4840,5590,4840,5040,38510,29391.0,1166290.0
2005-05-25,5050,5100,4910,4910,5730,28632.0,1166290.0
2005-05-26,4960,5260,4960,5100,32840,29740.0,1166290.0
2005-05-27,5190,5230,5080,5160,13720,30090.0,1166290.0
2005-05-30,5140,5160,5050,5140,8670,29974.0,1166290.0
2005-05-31,5070,5120,5000,5070,8452,29565.0,1166290.0
2005-06-01,5070,5070,4900,5000,6042,29157.0,1166290.0
2005-06-02,4960,5190,4960,5140,10860,29974.0,1166290.0
2005-06-03,5190,5340,5140,5170,14064,30149.0,1166290.0
2005-06-07,5130,5300,5130,5270,8142,30732.0,1166290.0
2005-06-08,5300,5560,5280,5400,25422,31490.0,1166290.0
2005-06-09,5300,5420,5300,5360,5970,31257.0,1166290.0
2005-06-10,5300,5350,5180,5180,7620,30207.0,1166290.0
2005-06-13,5180,5210,5080,5200,3630,30324.0,1166290.0
2005-06-14,5150,5340,5150,5260,6690,30673.0,1166290.0
2005-06-15,5180,5340,5180,5320,8450,31023.0,1166290.0
2005-06-16,5300,5370,5170,5300,8990,30907.0,1166290.0
2005-06-17,5240,5280,5180,5260,5290,30673.0,1166290.0
2005-06-20,5220,5300,5160,5280,3910,30790.0,1166290.0
2005-06-21,5280,5360,5140,5270,12510,30732.0,1166290.0
2005-06-22,5230,5460,5220,5400,21050,31490.0,1166290.0
2005-06-23,5440,5980,5440,5980,75980,34872.0,1166290.0
2005-06-24,5940,6260,5880,6100,49040,35572.0,1166290.0
2005-06-27,6100,6350,6000,6240,25809,36388.0,1166290.0
2005-06-28,6300,6600,6170,6540,48246,38138.0,1166290.0
2005-06-29,6600,6760,6400,6730,49716,39246.0,1166290.0
2005-06-30,6860,7730,6800,7020,83220,40937.0,1166290.0
2005-07-01,7140,7400,6820,7360,39121,42919.0,1166290.0
2005-07-04,7700,8450,7560,8390,90571,48926.0,1166290.0
2005-07-05,8760,9000,7820,8260,102030,48168.0,1166290.0
2005-07-06,8000,8090,7560,7900,51492,46068.0,1166290.0
2005-07-07,7600,8240,7540,8140,54140,47468.0,1166290.0
2005-07-08,8020,8060,7000,7180,45310,41870.0,1166290.0
2005-07-11,7000,7290,6820,7200,28886,41986.0,1166290.0
2005-07-12,7160,7600,7120,7500,35871,43736.0,1166290.0
2005-07-13,7340,7600,7210,7300,16839,42570.0,1166290.0
2005-07-14,7250,7490,7210,7400,11951,43153.0,1166290.0
2005-07-15,7510,7980,7510,7820,67650,45602.0,1166290.0
2005-07-18,7980,8000,7680,7800,15029,45485.0,1166290.0
2005-07-19,7740,7740,7340,7420,34670,43269.0,1166290.0
2005-07-20,7450,7450,6600,7190,27781,41928.0,1166290.0
2005-07-21,7000,7160,6780,6800,28802,39654.0,1166290.0
2005-07-22,6700,6880,6380,6880,19130,40120.0,1166290.0
2005-07-25,6880,7130,6680,7070,19570,41228.0,1166290.0
2005-07-26,6940,7070,6910,7060,7321,41170.0,1166290.0
2005-07-27,6960,7400,6960,7390,25318,43094.0,1166290.0
2005-07-28,7300,7980,7230,7860,33600,45835.0,1166290.0
2005-07-29,7860,7900,7600,7660,13825,44669.0,1166290.0
2005-08-01,7580,7900,7580,7660,8271,44669.0,1166290.0
2005-08-02,7700,7700,7520,7580,5781,44202.0,1166290.0
2005-08-03,7740,7740,7340,7480,6450,43619.0,1166290.0
2005-08-04,7500,7670,7140,7400,8280,43153.0,1166290.0
2005-08-05,7200,7500,7160,7290,6520,42511.0,1166290.0
2005-08-08,7020,7280,7020,7090,2840,41345.0,1166290.0
2005-08-09,7000,7350,7000,7320,6790,42686.0,1166290.0
2005-08-10,7330,7500,7210,7500,4330,43736.0,1166290.0
2005-08-11,7500,7550,7300,7400,3890,43153.0,1166290.0
2005-08-12,7400,7600,7400,7600,14667,44319.0,1166290.0
2005-08-16,7600,7800,7540,7540,13626,43969.0,1166290.0
2005-08-17,7540,7680,7520,7520,5930,43853.0,1166290.0
2005-08-18,7600,7740,7500,7500,12400,43736.0,1166290.0
2005-08-19,7440,7560,7260,7260,8160,42336.0,1166290.0
2005-08-22,7300,7340,7080,7340,10050,42803.0,1166290.0
2005-08-23,7340,7400,7260,7400,2780,43153.0,1166290.0
2005-08-24,7500,7520,7220,7400,5140,43153.0,1166290.0
2005-08-25,7300,7370,7210,7290,11670,42511.0,1166290.0
2005-08-26,7250,7340,7140,7340,3110,42803.0,1166290.0
2005-08-29,7100,7340,7000,7200,6490,41986.0,1166290.0
2005-08-30,7110,7400,7110,7380,9660,43036.0,1166290.0
2005-08-31,7310,7500,7310,7500,5390,43736.0,1166290.0
2005-09-01,7440,7580,7440,7560,6700,44086.0,1166290.0
2005-09-02,7500,7800,7500,7800,10153,45485.0,1166290.0
2005-09-05,8100,8400,8020,8300,24603,48401.0,1166290.0
2005-09-06,8300,8380,8220,8350,5610,48693.0,1166290.0
2005-09-07,8360,8520,8240,8480,5704,49451.0,1166290.0
2005-09-08,8400,8540,8000,8120,14600,47351.0,1166290.0
2005-09-09,8050,8100,7930,8100,5850,47235.0,1166290.0
2005-09-12,8100,8100,7900,8000,6160,46652.0,1166290.0
2005-09-13,7900,8100,7880,8100,4200,47235.0,1166290.0
2005-09-14,7970,8300,7920,8300,4140,48401.0,1166290.0
2005-09-15,8380,8380,8150,8320,3720,48518.0,1166290.0
2005-09-16,8340,8660,8190,8640,10750,50384.0,1166290.0
2005-09-20,8640,8900,8540,8900,11620,51900.0,1166290.0
2005-09-21,8960,9060,8830,8910,18844,51958.0,1166290.0
2005-09-22,8980,9380,8870,9040,9780,52716.0,1166290.0
2005-09-23,9040,9070,8830,9000,12354,52483.0,1166290.0
2005-09-26,9010,9200,8910,9000,9323,52483.0,1166290.0
2005-09-27,8940,9060,8750,9010,15091,52541.0,1166290.0
2005-09-28,9200,9500,8800,8800,18380,51317.0,1166290.0
2005-09-29,8710,8960,8710,8960,10760,52250.0,1166290.0
2005-09-30,8960,8990,8780,8800,4440,51317.0,1166290.0
2005-10-04,8800,8980,8800,8980,10560,52366.0,1166290.0
2005-10-05,9000,10000,9000,9630,29150,56157.0,1166290.0
2005-10-06,9700,10200,9620,10200,26670,59481.0,1166290.0
2005-10-07,10240,10320,9900,10320,14670,60181.0,1166290.0
2005-10-10,10320,10840,10060,10800,20410,62980.0,1166290.0
2005-10-11,10700,11200,10540,11180,16802,65196.0,1166290.0
2005-10-12,11180,12840,10840,10860,98873,63330.0,1166290.0
2005-10-13,11000,11000,10500,10900,20530,63563.0,1166290.0
2005-10-14,10980,11400,10840,11200,23720,65312.0,1166290.0
2005-10-17,11260,11260,10180,10200,20050,59481.0,1166290.0
2005-10-18,9900,10200,9800,10140,12950,59131.0,1166290.0
2005-10-19,10100,10500,9200,9860,17320,57498.0,1166290.0
2005-10-20,10200,10200,9800,9800,6261,57148.0,1166290.0
2005-10-21,9800,10520,9600,10480,46041,61114.0,1166290.0
2005-10-24,10400,10700,10400,10400,17964,60647.0,1166290.0
2005-10-25,10440,10800,10440,10560,24240,61580.0,1166290.0
2005-10-26,10560,10720,10360,10620,14290,61930.0,1166290.0
2005-10-27,10640,11480,10640,11160,33860,65079.0,1166290.0
2005-10-28,11180,12000,11180,11740,33516,68461.0,1166290.0
2005-10-31,11780,11900,11320,11780,12330,68694.0,1166290.0
2005-11-01,11520,12460,11520,12400,11920,72310.0,1166290.0
2005-11-02,12200,12760,12100,12400,28190,72310.0,1166290.0
2005-11-03,12520,12660,12220,12220,28200,71260.0,1166290.0
2005-11-04,12300,12400,11800,12200,13290,71144.0,1166290.0
2005-11-07,12140,12400,12020,12200,5200,71144.0,1166290.0
2005-11-08,12120,12280,10960,11800,14172,68811.0,1166290.0
2005-11-09,11720,13200,11720,12800,46070,74643.0,1166290.0
2005-11-10,13000,13600,12720,13100,41349,76392.0,1166290.0
2005-11-11,13300,14460,13040,14000,45239,81640.0,1166290.0
2005-11-14,14200,14700,13800,13960,32080,81407.0,1166290.0
2005-11-15,13800,14380,12300,12740,150846,74293.0,1166290.0
2005-11-16,12740,12780,12120,12360,43843,72077.0,1166290.0
2005-11-17,12400,13180,12400,12700,51530,74059.0,1166290.0
2005-11-18,12600,13000,12500,13000,32738,75809.0,1166290.0
2005-11-21,13000,13100,12640,12700,29305,74059.0,1166290.0
2005-11-22,12600,12860,12340,12700,21050,74059.0,1166290.0
2005-11-23,12720,13440,12600,13440,19846,78375.0,1166290.0
2005-11-24,13320,14320,13300,13600,30400,79308.0,1166290.0
2005-11-25,13480,14280,13460,14200,18049,82807.0,1166290.0
2005-11-28,14600,15000,14100,14960,23033,87238.0,1166290.0
2005-11-29,15300,15500,14960,15180,20340,88521.0,1166290.0
2005-11-30,14860,15560,14840,15560,11630,90737.0,1166290.0
2005-12-01,15560,15560,14900,14900,6840,86889.0,1166290.0
2005-12-02,14640,15040,14400,14860,39900,86655.0,1166290.0
2005-12-05,14660,15400,14500,15300,9670,89221.0,1166290.0
2005-12-06,15400,15560,15000,15160,7780,88405.0,1166290.0
2005-12-07,14960,14980,14620,14980,8015,87355.0,1166290.0
2005-12-08,14660,15300,14500,14580,8700,85023.0,1166290.0
2005-12-09,14400,14800,14300,14600,13810,85139.0,1166290.0
2005-12-12,14380,15300,14380,15240,12215,88871.0,1166290.0
2005-12-13,16000,17100,15600,16400,41286,95636.0,1166290.0
2005-12-14,16800,17200,16320,16680,12640,97269.0,1166290.0
2005-12-15,16440,16700,16200,16220,41787,94586.0,1166290.0
2005-12-16,15320,15420,14800,15000,27997,87472.0,1166290.0
2005-12-19,15100,15580,15100,15440,16113,90038.0,1166290.0
2005-12-20,15600,15600,15360,15460,9306,90154.0,1166290.0
2005-12-21,15380,15640,15360,15460,13591,90154.0,1166290.0
2005-12-22,15320,15460,14700,14700,9272,85722.0,1166290.0
2005-12-23,14300,14760,14080,14440,13246,84206.0,1166290.0
2005-12-26,14500,14740,14200,14700,11003,85722.0,1166290.0
2005-12-27,14620,14960,14620,14660,5590,85489.0,1166290.0
2005-12-28,14500,15600,14500,15440,15389,90038.0,1166290.0
2005-12-29,15200,15760,14940,15200,14510,88638.0,1166290.0
2006-01-02,15120,15160,14820,14820,6524,86422.0,1166290.0
2006-01-03,14840,15600,14820,14960,13859,87238.0,1166290.0
2006-01-04,15000,15220,15000,15100,11643,88055.0,1166290.0
2006-01-05,15260,17180,15120,16200,16576,94469.0,1166290.0
2006-01-06,16400,16400,15840,16200,9993,94469.0,1166290.0
2006-01-09,16220,16880,16000,16700,12670,97385.0,1166290.0
2006-01-10,16700,17780,16700,17660,19781,102983.0,1166290.0
2006-01-11,17700,18000,17420,17920,11708,104500.0,1166290.0
2006-01-12,17740,18000,17420,17560,12330,102400.0,1166290.0
2006-01-13,17560,17780,17240,17400,5390,101467.0,1166290.0
2006-01-16,17500,17500,16840,17040,4843,99368.0,1166290.0
2006-01-17,17040,17260,16500,16760,6130,97735.0,1166290.0
2006-01-18,16500,16760,15060,16600,14551,96802.0,1166290.0
2006-01-19,16060,16800,16060,16480,4303,96102.0,1166290.0
2006-01-20,16460,17380,16200,16620,10111,96919.0,1166290.0
2006-01-23,16520,16700,15120,15140,9590,88288.0,1166290.0
2006-01-24,14600,15520,14600,15500,7750,90387.0,1166290.0
2006-01-25,15460,16300,15460,15800,5150,92137.0,1166290.0
2006-01-26,15620,16000,15400,15620,6022,91087.0,1166290.0
2006-01-27,16040,16380,15600,16380,6640,95519.0,1166290.0
2006-01-31,16800,16980,16500,16700,12965,97385.0,1166290.0
2006-02-01,16700,16960,15860,16000,19283,93303.0,1166290.0
2006-02-02,16000,16000,16000,16000,0,93303.0,1166290.0
2006-02-03,16000,16000,16000,16000,0,,
2006-02-06,16000,16000,16000,16000,0,,
2006-02-07,16000,16000,16000,16000,0,,
2006-02-08,16500,17400,14100,14750,353724,86014.0,5831450.0
2006-02-09,14800,14950,13200,13200,186482,76975.0,5831450.0
2006-02-10,13350,15150,13350,15150,306750,88346.0,5831450.0
2006-02-13,15350,15450,14400,14500,121110,84556.0,5831450.0
2006-02-14,14300,15200,14250,14900,106120,86889.0,5831450.0
2006-02-15,15350,17100,15250,17000,545522,99135.0,5831450.0
2006-02-16,16950,19200,16250,17850,449240,104091.0,5831450.0
2006-02-17,18300,18700,17500,17700,179398,103217.0,5831450.0
2006-02-20,17650,18250,17500,17700,146507,103217.0,5831450.0
2006-02-21,17750,18850,17700,18350,176740,107007.0,5831450.0
2006-02-22,18050,18450,17450,18000,134160,104966.0,5831450.0
2006-02-23,18000,18400,17450,17450,118631,101759.0,5831450.0
2006-02-24,17500,17500,16800,17000,109910,99135.0,5831450.0
2006-02-27,17900,17900,17300,17350,101200,101176.0,5831450.0
2006-02-28,17200,17850,17100,17750,81651,103508.0,5831450.0
2006-03-02,17600,17800,17200,17250,68608,100593.0,5831450.0
2006-03-03,17650,17650,16600,16900,54040,98552.0,5831450.0
2006-03-06,16500,16900,16400,16550,63340,96510.0,5831450.0
2006-03-07,16350,16650,16000,16100,67161,93886.0,5831450.0
2006-03-08,15900,16250,15350,15600,66451,90971.0,5831450.0
2006-03-09,15900,16300,15700,15950,59470,93012.0,5831450.0
2006-03-10,16100,16150,15800,16000,45357,93303.0,5831450.0
2006-03-13,16200,16300,15650,15900,74110,92720.0,5831450.0
2006-03-14,15800,16050,15600,15600,40733,90971.0,5831450.0
2006-03-15,15800,15800,15100,15100,53286,88055.0,5831450.0
2006-03-16,15150,15600,15100,15300,31627,89221.0,5831450.0
2006-03-17,15300,15400,14800,15250,45491,88930.0,5831450.0
2006-03-20,15150,15300,14900,15000,38295,87472.0,5831450.0
2006-03-21,15150,15200,14850,15000,27637,87472.0,5831450.0
2006-03-22,15000,15000,14550,14700,54206,85722.0,5831450.0
2006-03-23,14950,15700,14800,15600,90545,90971.0,5831450.0
2006-03-24,15900,17500,15700,16450,295475,95927.0,5831450.0
2006-03-27,16300,16500,15750,16000,71399,93303.0,5831450.0
2006-03-28,16500,16750,16050,16200,80662,94469.0,5831450.0
2006-03-29,16000,16150,15700,16150,44167,94178.0,5831450.0
2006-03-30,16150,16300,15750,15800,73410,92137.0,5831450.0
2006-03-31,15700,16050,15500,16000,48703,93303.0,5831450.0
2006-04-03,15800,16350,15700,16350,60250,95344.0,5831450.0
2006-04-04,16250,17200,16200,17200,139368,100301.0,5831450.0
2006-04-05,17100,17350,16850,17100,81930,99718.0,5831450.0
2006-04-06,17000,17100,16650,16950,59454,98843.0,5831450.0
2006-04-07,16900,17400,16800,17250,79610,100593.0,5831450.0
2006-04-10,17150,17800,16950,17750,90004,103508.0,5831450.0
2006-04-11,17550,17550,17100,17350,63480,101176.0,5831450.0
2006-04-12,17200,17650,17050,17300,69855,100884.0,5831450.0
2006-04-13,17300,17500,16950,17200,54771,100301.0,5831450.0
2006-04-14,17050,17400,17000,17050,52399,99426.0,5831450.0
2006-04-17,17100,17100,16800,16850,61260,98260.0,5831450.0
2006-04-18,16750,17350,16750,17100,70716,99718.0,5831450.0
2006-04-19,17100,17100,16200,16650,131780,97094.0,5831450.0
2006-04-20,16400,16600,15850,16200,80116,94469.0,5831450.0
2006-04-21,16100,17000,16100,16550,91600,96510.0,5831450.0
2006-04-24,16050,16750,16050,16150,75296,94178.0,5831450.0
2006-04-25,16000,16450,15850,15950,40301,93012.0,5831450.0
2006-04-26,15900,16100,15500,15500,86990,90387.0,5831450.0
2006-04-27,15500,15800,15200,15500,68538,90387.0,5831450.0
2006-04-28,15350,15550,15000,15000,59301,87472.0,5831450.0
2006-05-02,14950,15500,14800,14800,110071,86305.0,5831450.0
2006-05-03,14800,15100,13750,14350,209650,83681.0,5831450.0
2006-05-04,14100,14100,13550,13800,88620,80474.0,5831450.0
2006-05-08,13700,14000,13250,13900,120428,81057.0,5831450.0
2006-05-09,14100,15000,14000,15000,123946,87472.0,5831450.0
2006-05-10,15200,15200,14500,14950,38910,87180.0,5831450.0
2006-05-11,14950,15650,14650,15500,66520,90387.0,5831450.0
2006-05-12,15400,15800,15100,15700,54360,91554.0,5831450.0
2006-05-15,15700,15700,15000,15400,43210,89804.0,5831450.0
2006-05-16,15500,15500,14600,15200,38830,88638.0,5831450.0
2006-05-17,14950,15300,14800,15300,22920,89221.0,5831450.0
2006-05-18,14800,15000,14400,15000,25830,87472.0,5831450.0
2006-05-19,14900,15650,14550,15350,35640,89513.0,5831450.0
2006-05-22,15300,15400,14700,14700,15930,85722.0,5831450.0
2006-05-23,14950,14950,14350,14600,18130,85139.0,5831450.0
2006-05-24,14600,14600,14100,14300,38330,83390.0,5831450.0
2006-05-25,14150,14300,13700,14200,47310,82807.0,5831450.0
2006-05-26,14200,14300,13900,14100,23080,82223.0,5831450.0
2006-05-29,14000,14800,14000,14700,41686,85722.0,5831450.0
2006-05-30,14600,15100,14050,15100,42339,88055.0,5831450.0
2006-06-01,15000,15000,14100,14800,19500,86305.0,5831450.0
2006-06-02,14900,14900,14200,14450,14956,84264.0,5831450.0
2006-06-05,14250,14400,13900,13900,11196,81057.0,5831450.0
2006-06-07,13400,13400,12700,13400,23770,78141.0,5831450.0
2006-06-08,12950,13300,12600,12650,29320,73768.0,5831450.0
2006-06-09,12650,13100,12650,12850,19941,74934.0,5831450.0
2006-06-12,12850,12850,12600,12750,10890,74351.0,5831450.0
2006-06-13,12400,12700,11800,11900,140870,69394.0,5831450.0
2006-06-14,11550,11850,11350,11550,88810,67353.0,5831450.0
2006-06-15,11750,11750,10950,11300,136860,65895.0,5831450.0
2006-06-16,11600,11750,11300,11350,83552,66187.0,5831450.0
2006-06-19,11100,11150,10650,11000,54770,64146.0,5831450.0
2006-06-20,10800,11150,10300,10600,82480,61813.0,5831450.0
2006-06-21,10600,11100,10500,11000,61521,64146.0,5831450.0
2006-06-22,11300,11800,11000,11000,80300,64146.0,5831450.0
2006-06-23,11000,11000,10750,10800,16300,62980.0,5831450.0
2006-06-26,10650,10900,10300,10700,46124,62397.0,5831450.0
2006-06-27,10700,10700,10300,10300,48219,60064.0,5831450.0
2006-06-28,10050,10300,9770,10250,150781,59772.0,5831450.0
2006-06-29,10100,11150,10100,11100,81582,64729.0,5831450.0
2006-06-30,11500,12000,10950,11900,72010,69394.0,5831450.0
2006-07-03,11800,12500,11600,12300,62070,71727.0,5831450.0
2006-07-04,12500,12500,11900,12300,62924,71727.0,5831450.0
2006-07-05,12300,13400,12000,12350,63599,72018.0,5831450.0
2006-07-06,12350,12800,12100,12750,28860,74351.0,5831450.0
2006-07-07,12750,12950,12100,12700,49040,74059.0,5831450.0
2006-07-10,12400,12850,12200,12850,28480,74934.0,5831450.0
2006-07-11,12600,13500,12600,13000,107290,75809.0,5831450.0
2006-07-12,13200,13200,12700,12800,30450,74643.0,5831450.0
2006-07-13,12800,13150,12800,12950,34797,75517.0,5831450.0
2006-07-14,12700,12950,12300,12300,24470,71727.0,5831450.0
2006-07-18,12100,12100,11450,11850,35970,69103.0,5831450.0
2006-07-19,11600,12450,11600,12150,22514,70852.0,5831450.0
2006-07-20,12600,13000,12200,12950,23920,75517.0,5831450.0
2006-07-21,12900,12950,12550,12600,14282,73476.0,5831450.0
2006-07-24,12400,12550,12250,12250,14249,71435.0,5831450.0
2006-07-25,12500,12700,12000,12000,46099,69977.0,5831450.0
2006-07-26,11800,12250,11800,12050,30427,70269.0,5831450.0
2006-07-27,12050,12550,11900,12250,37092,71435.0,5831450.0
2006-07-28,12150,12400,12000,12250,34290,71435.0,5831450.0
2006-07-31,12350,12400,12050,12400,17390,72310.0,5831450.0
2006-08-01,12400,12500,12100,12350,14440,72018.0,5831450.0
2006-08-02,12000,12250,11950,12000,13200,69977.0,5831450.0
2006-08-03,12000,12250,11900,12250,10330,71435.0,5831450.0
2006-08-04,12050,12250,12050,12050,3700,70269.0,5831450.0
2006-08-07,11900,12250,11850,11900,14681,69394.0,5831450.0
2006-08-08,11700,12000,11700,11950,13941,69686.0,5831450.0
2006-08-09,12000,12050,11750,11950,9970,69686.0,5831450.0
2006-08-10,11900,12200,11850,11900,70000,69394.0,5831450.0
2006-08-11,11850,11850,11400,11550,37540,67353.0,5831450.0
2006-08-14,11600,11600,11200,11600,28660,67645.0,5831450.0
2006-08-16,11450,11500,11200,11400,26650,66479.0,5831450.0
2006-08-17,11250,11650,11200,11450,26520,66770.0,5831450.0
2006-08-18,11600,11700,11350,11650,19181,67936.0,5831450.0
2006-08-21,11950,11950,11500,11500,14384,67062.0,5831450.0
2006-08-22,11350,11650,11350,11550,7640,67353.0,5831450.0
2006-08-23,11550,12150,11550,12150,35100,70852.0,5831450.0
2006-08-24,12250,12550,11900,12400,41356,72310.0,5831450.0
2006-08-25,12500,12500,12050,12250,24190,71435.0,5831450.0
2006-08-28,12100,12150,11900,11950,25062,69686.0,5831450.0
2006-08-29,12000,12750,11900,12750,58376,74351.0,5831450.0
2006-08-30,12750,14650,12550,13850,191361,80766.0,5831450.0
2006-08-31,14150,14450,13400,13850,159768,80766.0,5831450.0
2006-09-01,13850,14400,13850,13950,44385,81349.0,5831450.0
2006-09-04,13950,14050,13350,13500,77980,78725.0,5831450.0
2006-09-05,13350,13600,13350,13450,19920,78433.0,5831450.0
2006-09-06,13550,13550,13300,13400,22060,78141.0,5831450.0
2006-09-07,13600,13600,13350,13500,15910,78725.0,5831450.0
2006-09-08,13500,13800,13400,13600,29621,79308.0,5831450.0
2006-09-11,13600,13800,13400,13400,7260,78141.0,5831450.0
2006-09-12,13600,13600,13200,13550,16171,79016.0,5831450.0
2006-09-13,13550,13600,13250,13600,19347,79308.0,5831450.0
2006-09-14,13600,13650,13400,13650,8560,79599.0,5831450.0
2006-09-15,13450,13650,13450,13550,8581,79016.0,5831450.0
2006-09-18,13650,14450,13400,14400,85423,83973.0,5831450.0
2006-09-19,14250,14650,14250,14650,34030,85431.0,5831450.0
2006-09-20,14800,14800,14350,14600,36820,85139.0,5831450.0
2006-09-21,14600,14800,14450,14600,36310,85139.0,5831450.0
2006-09-22,14700,14700,14200,14300,24910,83390.0,5831450.0
2006-09-25,14050,14850,14050,14600,31200,85139.0,5831450.0
2006-09-26,14600,14800,14500,14550,16771,84848.0,5831450.0
2006-09-27,14550,14700,14500,14700,28310,85722.0,5831450.0
2006-09-28,14550,15400,14500,15300,44322,89221.0,5831450.0
2006-09-29,15050,15700,15050,15700,55650,91554.0,5831450.0
2006-10-02,15350,16200,15350,16200,43670,94469.0,5831450.0
2006-10-04,16250,16300,15850,16000,37340,93303.0,5831450.0
2006-10-09,16200,16200,14300,15050,73460,87763.0,5831450.0
2006-10-10,14800,15200,14600,15150,28740,88346.0,5831450.0
2006-10-11,15200,15200,14600,14700,43640,85722.0,5831450.0
2006-10-12,14600,15050,14500,15050,14520,87763.0,5831450.0
2006-10-13,15200,15550,15000,15250,27990,88930.0,5831450.0
2006-10-16,15200,15650,15200,15300,14510,89221.0,5831450.0
2006-10-17,15300,15300,14700,15050,21960,87763.0,5831450.0
2006-10-18,15050,15150,14650,14900,17640,86889.0,5831450.0
2006-10-19,14900,15500,14700,14750,29551,86014.0,5831450.0
2006-10-20,14900,15100,14650,15000,22280,87472.0,5831450.0
2006-10-23,15050,15200,14800,14950,11050,87180.0,5831450.0
2006-10-24,14850,15300,14850,15200,29910,88638.0,5831450.0
2006-10-25,15300,15400,15200,15250,24900,88930.0,5831450.0
