NICE(034310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-04-07,13250,13500,13250,13450,9560,509517.0,37882300.0
2014-04-08,13450,13500,13200,13300,10457,503835.0,37882300.0
2014-04-09,13450,13450,13100,13300,20830,503835.0,37882300.0
2014-04-10,13250,13300,12750,13000,43420,492470.0,37882300.0
2014-04-11,12850,13350,12700,13250,16141,501940.0,37882300.0
2014-04-14,13100,13550,13050,13300,9015,503835.0,37882300.0
2014-04-15,13300,13400,13200,13350,5782,505729.0,37882300.0
2014-04-16,13250,13500,13100,13500,14330,511411.0,37882300.0
2014-04-17,13400,13600,13300,13500,12985,511411.0,37882300.0
2014-04-18,13500,13550,13000,13450,89650,509517.0,37882300.0
2014-04-21,13250,13350,13100,13300,44740,503835.0,37882300.0
2014-04-22,13300,13350,13000,13100,49382,496258.0,37882300.0
2014-04-23,13100,13300,13050,13200,68379,500046.0,37882300.0
2014-04-24,13100,13400,13100,13300,10771,503835.0,37882300.0
2014-04-25,13400,13700,13350,13500,15623,511411.0,37882300.0
2014-04-28,13500,13650,13350,13600,11401,515199.0,37882300.0
2014-04-29,13500,13900,13500,13900,23149,526564.0,37882300.0
2014-04-30,13900,14100,13700,13950,14230,528458.0,37882300.0
2014-05-02,14050,14050,13550,13850,17251,524670.0,37882300.0
2014-05-07,13850,14000,13700,14000,14640,530352.0,37882300.0
2014-05-08,14000,14050,13550,13550,21550,513305.0,37882300.0
2014-05-09,13500,14050,13500,14050,15703,532246.0,37882300.0
2014-05-12,14050,14050,13650,13800,6140,522776.0,37882300.0
2014-05-13,13650,13900,13400,13700,20040,518988.0,37882300.0
2014-05-14,13750,14000,13350,13350,62025,505729.0,37882300.0
2014-05-15,13300,13550,13300,13500,14681,511411.0,37882300.0
2014-05-16,13350,13750,13200,13500,35660,511411.0,37882300.0
2014-05-19,13450,13800,13000,13750,70440,520882.0,37882300.0
2014-05-20,13650,13650,13350,13500,21274,511411.0,37882300.0
2014-05-21,13450,13600,13300,13600,12121,515199.0,37882300.0
2014-05-22,13450,13550,13300,13400,24240,507623.0,37882300.0
2014-05-23,13300,13550,12850,13250,82614,501940.0,37882300.0
2014-05-26,13100,13150,13000,13050,41725,494364.0,37882300.0
2014-05-27,13050,13100,12450,12800,101175,484893.0,37882300.0
2014-05-28,12700,13150,12700,13150,36162,498152.0,37882300.0
2014-05-29,13050,13250,12950,13100,14130,496258.0,37882300.0
2014-05-30,13000,13100,12850,13100,17307,496258.0,37882300.0
2014-06-02,13100,13300,12900,13300,14823,503835.0,37882300.0
2014-06-03,13300,13300,12900,13200,18249,500046.0,37882300.0
2014-06-05,13100,13250,13000,13200,8346,500046.0,37882300.0
2014-06-09,13250,13250,12800,13200,39325,500046.0,37882300.0
2014-06-10,13300,13300,12850,12950,21193,490576.0,37882300.0
2014-06-11,13100,13100,12750,13000,21245,492470.0,37882300.0
2014-06-12,13050,13050,12750,12900,18016,488682.0,37882300.0
2014-06-13,12950,13050,12700,12900,19564,488682.0,37882300.0
2014-06-16,13000,13000,12700,12750,15880,482999.0,37882300.0
2014-06-17,12750,12950,12650,12850,16092,486788.0,37882300.0
2014-06-18,12850,12850,12550,12600,22593,477317.0,37882300.0
2014-06-19,12600,12650,12250,12550,32542,475423.0,37882300.0
2014-06-20,12400,12550,12250,12550,18707,475423.0,37882300.0
2014-06-23,12450,12650,12350,12600,13499,477317.0,37882300.0
2014-06-24,12600,12600,12350,12350,16484,467846.0,37882300.0
2014-06-25,12350,12550,12300,12500,7421,473529.0,37882300.0
2014-06-26,12500,12550,12400,12550,8158,475423.0,37882300.0
2014-06-27,12450,12550,12350,12350,9903,467846.0,37882300.0
2014-06-30,12450,12650,12300,12550,6967,475423.0,37882300.0
2014-07-01,12550,12700,12400,12500,8121,473529.0,37882300.0
2014-07-02,12550,12650,12450,12450,14990,471635.0,37882300.0
2014-07-03,12500,13050,12150,12850,36751,486788.0,37882300.0
2014-07-04,13050,13050,12500,12500,9364,473529.0,37882300.0
2014-07-07,12450,12500,12300,12300,13774,465952.0,37882300.0
2014-07-08,12250,12500,12250,12350,13501,467846.0,37882300.0
2014-07-09,12400,12550,12300,12500,9547,473529.0,37882300.0
2014-07-10,12500,12550,12300,12500,16445,473529.0,37882300.0
2014-07-11,12400,12550,12300,12550,11409,475423.0,37882300.0
2014-07-14,12550,12600,12350,12450,17878,471635.0,37882300.0
2014-07-15,12350,12650,12350,12550,12016,475423.0,37882300.0
2014-07-16,12550,12650,12350,12350,11609,467846.0,37882300.0
2014-07-17,12300,12450,12250,12300,12239,465952.0,37882300.0
2014-07-18,12500,12500,12250,12400,7145,469741.0,37882300.0
2014-07-21,12400,12450,12200,12200,15882,462164.0,37882300.0
2014-07-22,12350,13150,12300,12750,196852,482999.0,37882300.0
2014-07-23,12750,13200,12550,13000,52582,492470.0,37882300.0
2014-07-24,13000,13050,12700,12800,15151,484893.0,37882300.0
2014-07-25,12850,13200,12750,13000,18826,492470.0,37882300.0
2014-07-28,12850,13350,12850,13300,35947,503835.0,37882300.0
2014-07-29,13400,13400,12950,13300,16004,503835.0,37882300.0
2014-07-30,13250,13300,12800,13250,32600,501940.0,37882300.0
2014-07-31,13150,13150,12650,13000,27221,492470.0,37882300.0
2014-08-01,12950,12950,12500,12650,21719,479211.0,37882300.0
2014-08-04,12550,12800,12400,12750,28349,482999.0,37882300.0
2014-08-05,12750,12850,12550,12800,6833,484893.0,37882300.0
2014-08-06,12800,12900,12500,12800,24236,484893.0,37882300.0
2014-08-07,12600,13250,12600,13150,49251,498152.0,37882300.0
2014-08-08,13100,14700,12950,13300,610966,503835.0,37882300.0
2014-08-11,13300,14150,13300,13400,626617,507623.0,37882300.0
2014-08-12,13400,14100,13250,14000,673722,530352.0,37882300.0
2014-08-13,13900,14350,13700,14100,387248,534140.0,37882300.0
2014-08-14,14000,14050,13750,13850,273992,524670.0,37882300.0
2014-08-18,13900,14100,13700,13750,142986,520882.0,37882300.0
2014-08-19,13800,13850,13450,13750,293057,520882.0,37882300.0
2014-08-20,13900,14100,13550,13850,155356,524670.0,37882300.0
2014-08-21,13950,14200,13650,14150,80785,536035.0,37882300.0
2014-08-22,14150,14400,13950,14200,93479,537929.0,37882300.0
2014-08-25,14250,14450,14000,14400,97906,545505.0,37882300.0
2014-08-26,14450,14550,14250,14450,44020,547399.0,37882300.0
2014-08-27,14500,14550,14000,14150,58715,536035.0,37882300.0
2014-08-28,14150,14350,13900,14300,47139,541717.0,37882300.0
2014-08-29,14300,14350,14000,14350,40641,543611.0,37882300.0
2014-09-01,14200,14500,14050,14450,37997,547399.0,37882300.0
2014-09-02,14500,14500,14200,14300,24688,541717.0,37882300.0
2014-09-03,14250,14400,14100,14350,23892,543611.0,37882300.0
2014-09-04,14250,14500,14100,14450,56703,547399.0,37882300.0
2014-09-05,14400,15300,14300,15300,126764,579599.0,37882300.0
2014-09-11,15250,15250,14800,15050,87789,570129.0,37882300.0
2014-09-12,15100,15100,14550,14750,50924,558764.0,37882300.0
2014-09-15,14700,14850,14550,14550,23911,551187.0,37882300.0
2014-09-16,14600,14700,14450,14450,30862,547399.0,37882300.0
2014-09-17,14450,15100,14450,15000,40338,568234.0,37882300.0
2014-09-18,15100,15100,14700,14750,24868,558764.0,37882300.0
2014-09-19,14750,15100,14600,15100,28195,572023.0,37882300.0
2014-09-22,15100,15200,14850,14850,24079,562552.0,37882300.0
2014-09-23,14850,15050,14600,15000,18652,568234.0,37882300.0
2014-09-24,15000,15050,14700,14950,28924,566340.0,37882300.0
2014-09-25,14850,15000,14550,14550,36318,551187.0,37882300.0
2014-09-26,14450,14800,14200,14700,70647,556870.0,37882300.0
2014-09-29,14750,15800,14650,15550,178259,589070.0,37882300.0
2014-09-30,15550,16150,15400,15550,123306,589070.0,37882300.0
2014-10-01,15450,16050,15250,15950,89442,604223.0,37882300.0
2014-10-02,15900,17500,15850,17250,262218,653470.0,37882300.0
2014-10-06,17350,17750,16850,17400,126318,659152.0,37882300.0
2014-10-07,17250,17550,17150,17500,73010,662940.0,37882300.0
2014-10-08,17550,18050,17200,17500,93166,662940.0,37882300.0
2014-10-10,17400,18800,17400,18400,112899,697034.0,37882300.0
2014-10-13,18400,18750,17900,18600,105521,704611.0,37882300.0
2014-10-14,18350,18600,17900,18250,92957,691352.0,37882300.0
2014-10-15,18250,18250,17700,18000,77521,681881.0,37882300.0
2014-10-16,17700,18350,17400,17650,263205,668623.0,37882300.0
2014-10-17,17700,18000,17100,17400,77444,659152.0,37882300.0
2014-10-20,17450,17450,16900,17250,81671,653470.0,37882300.0
2014-10-21,17100,17400,17000,17050,48674,645893.0,37882300.0
2014-10-22,17150,17850,17150,17700,102096,670517.0,37882300.0
2014-10-23,17600,17900,17300,17350,62466,657258.0,37882300.0
2014-10-24,17550,18500,17250,17400,82163,659152.0,37882300.0
2014-10-27,17550,17650,17000,17350,43611,657258.0,37882300.0
2014-10-28,17550,17550,16900,16900,69231,640211.0,37882300.0
2014-10-29,16850,17050,16300,17000,94892,643999.0,37882300.0
2014-10-30,16800,17000,16350,16650,35927,630740.0,37882300.0
2014-10-31,16650,17800,16250,17700,100019,670517.0,37882300.0
2014-11-03,17800,17800,16600,16800,66262,636423.0,37882300.0
2014-11-04,17050,17050,16300,16950,161923,642105.0,37882300.0
2014-11-05,16750,16900,16350,16600,52692,628846.0,37882300.0
2014-11-06,16800,16800,15850,16200,40547,613693.0,37882300.0
2014-11-07,16250,16300,15600,16200,34116,613693.0,37882300.0
2014-11-10,16200,16500,15800,16500,18514,625058.0,37882300.0
2014-11-11,16550,16550,16050,16250,21046,615587.0,37882300.0
2014-11-12,16050,16450,16000,16350,34727,619376.0,37882300.0
2014-11-13,16400,16450,16100,16450,18473,623164.0,37882300.0
2014-11-14,16450,16900,16100,16300,45766,617481.0,37882300.0
2014-11-17,16500,16650,15350,15750,88625,596646.0,37882300.0
2014-11-18,15600,16450,15600,16450,43485,623164.0,37882300.0
2014-11-19,16450,16600,16050,16150,23864,611799.0,37882300.0
2014-11-20,16400,16400,15800,16000,26467,606117.0,37882300.0
2014-11-21,15900,16100,15700,15950,26977,604223.0,37882300.0
2014-11-24,15850,16000,15650,15750,29657,596646.0,37882300.0
2014-11-25,15650,16000,15150,16000,76303,606117.0,37882300.0
2014-11-26,16000,16050,15600,16000,20299,606117.0,37882300.0
2014-11-27,15800,16450,15550,16450,33949,623164.0,37882300.0
2014-11-28,16300,16650,16200,16450,12546,623164.0,37882300.0
2014-12-01,16400,16750,15800,15800,26794,598540.0,37882300.0
2014-12-02,15950,16100,15400,16100,172794,609905.0,37882300.0
2014-12-03,16100,16550,15750,16550,21233,626952.0,37882300.0
2014-12-04,16300,16600,16100,16300,32918,617481.0,37882300.0
2014-12-05,16200,16400,15900,16250,28151,615587.0,37882300.0
2014-12-08,16250,16350,15600,15650,46378,592858.0,37882300.0
2014-12-09,15650,15650,14950,14950,77083,566340.0,37882300.0
2014-12-10,15100,15150,14750,15150,71689,573917.0,37882300.0
2014-12-11,15150,15200,14550,15200,106536,575811.0,37882300.0
2014-12-12,15250,15800,14750,15500,54790,587176.0,37882300.0
2014-12-15,15450,15800,14950,15600,79497,590964.0,37882300.0
2014-12-16,15600,15950,15350,15650,38194,592858.0,37882300.0
2014-12-17,15750,16050,15350,15950,49129,604223.0,37882300.0
2014-12-18,15950,15950,14800,15350,57898,581493.0,37882300.0
2014-12-19,15300,15600,15250,15600,28244,590964.0,37882300.0
2014-12-22,15650,15950,15450,15900,29980,602329.0,37882300.0
2014-12-23,15800,15950,15600,15650,15558,592858.0,37882300.0
2014-12-24,15500,15950,15450,15800,9794,598540.0,37882300.0
2014-12-26,15650,15750,15450,15550,30858,589070.0,37882300.0
2014-12-29,15500,15800,14650,14650,72057,554976.0,37882300.0
2014-12-30,14800,15350,14600,15250,27535,577705.0,37882300.0
2015-01-02,15200,15550,14450,15300,74094,579599.0,37882300.0
2015-01-05,15400,16200,15250,15950,32839,604223.0,37882300.0
2015-01-06,15950,16700,15650,16650,54267,630740.0,37882300.0
2015-01-07,16650,17700,16500,17250,171777,653470.0,37882300.0
2015-01-08,17250,17500,16850,17350,66358,657258.0,37882300.0
2015-01-09,17200,18100,17100,17950,242409,679987.0,37882300.0
2015-01-12,18400,18400,17550,18150,79838,687564.0,37882300.0
2015-01-13,18200,18200,17350,17450,111558,661046.0,37882300.0
2015-01-14,17450,17800,17000,17100,74618,647787.0,37882300.0
2015-01-15,17100,17400,16700,17200,86934,651576.0,37882300.0
2015-01-16,17000,18300,16700,18000,363340,681881.0,37882300.0
2015-01-19,17900,18600,17650,18000,111014,681881.0,37882300.0
2015-01-20,17750,18300,17300,17800,91231,674305.0,37882300.0
2015-01-21,17750,18650,17350,18350,232426,695140.0,37882300.0
2015-01-22,18100,18300,17550,17750,66550,672411.0,37882300.0
2015-01-23,17500,17950,17150,17400,48590,659152.0,37882300.0
2015-01-26,17200,18200,16900,18100,67777,685670.0,37882300.0
2015-01-27,17850,18200,17350,18100,61708,685670.0,37882300.0
2015-01-28,17750,18600,17550,18550,61880,702717.0,37882300.0
2015-01-29,18300,18600,17750,17750,113937,672411.0,37882300.0
2015-01-30,17850,17900,16850,17150,92450,649681.0,37882300.0
2015-02-02,17200,17450,16700,16950,35869,642105.0,37882300.0
2015-02-03,17000,17650,16900,17100,67281,647787.0,37882300.0
2015-02-04,17350,17550,16900,17500,55739,662940.0,37882300.0
2015-02-05,17300,17600,17100,17450,47593,661046.0,37882300.0
2015-02-06,17450,17950,17200,17700,44928,670517.0,37882300.0
2015-02-09,17700,17900,17000,17050,59772,645893.0,37882300.0
2015-02-10,17050,17100,16300,17000,70909,643999.0,37882300.0
2015-02-11,16850,17750,16750,17600,39656,666728.0,37882300.0
2015-02-12,17350,17700,17150,17700,19455,670517.0,37882300.0
2015-02-13,17700,17900,17000,17850,63041,676199.0,37882300.0
2015-02-16,17950,17950,17300,17400,38297,659152.0,37882300.0
2015-02-17,17350,17650,17250,17650,30072,668623.0,37882300.0
2015-02-23,17500,17700,17450,17450,5291,661046.0,37882300.0
2015-02-24,17450,18200,17250,18100,82047,685670.0,37882300.0
2015-02-25,18100,18450,17650,18350,52053,695140.0,37882300.0
2015-02-26,18050,19300,17900,19100,101792,723552.0,37882300.0
2015-02-27,19150,19500,18750,19450,54866,736811.0,37882300.0
2015-03-02,19300,19300,18750,19300,77490,731128.0,37882300.0
2015-03-03,19050,19150,18350,18500,66349,700823.0,37882300.0
2015-03-04,18350,18950,18100,18750,61740,710293.0,37882300.0
2015-03-05,18550,19950,18500,19450,115026,736811.0,37882300.0
2015-03-06,19500,20250,19300,20000,84521,757646.0,37882300.0
2015-03-09,19900,20450,19350,20450,81845,774693.0,37882300.0
2015-03-10,20250,20700,18750,19200,139158,727340.0,37882300.0
2015-03-11,19050,19100,18400,18700,63870,708399.0,37882300.0
2015-03-12,18500,18650,17900,18650,91562,706505.0,37882300.0
2015-03-13,18650,19100,18150,18950,89667,717870.0,37882300.0
2015-03-16,18950,19350,18400,19150,67206,725446.0,37882300.0
2015-03-17,19200,19900,18750,19800,84885,750070.0,37882300.0
2015-03-18,19600,19900,19250,19700,57998,746281.0,37882300.0
2015-03-19,19400,19700,19150,19150,57209,725446.0,37882300.0
2015-03-20,19150,19500,18850,19350,55597,733023.0,37882300.0
2015-03-23,19250,20200,19050,20050,70819,759540.0,37882300.0
2015-03-24,20300,21250,19700,20400,83098,772799.0,37882300.0
2015-03-25,20250,20650,19950,20350,64288,770905.0,37882300.0
2015-03-26,20000,20150,19550,19750,79574,748175.0,37882300.0
2015-03-27,19600,20650,19600,20500,41551,776587.0,37882300.0
2015-03-30,20600,20900,20150,20500,27574,776587.0,37882300.0
2015-03-31,20250,20300,19700,19900,96692,753858.0,37882300.0
2015-04-01,19700,20150,19600,19650,91297,744387.0,37882300.0
2015-04-02,19800,20250,19600,19900,84157,753858.0,37882300.0
2015-04-03,19750,19950,19300,19450,47909,736811.0,37882300.0
2015-04-06,19450,19650,19000,19550,64725,740599.0,37882300.0
2015-04-07,19350,19550,19050,19500,41959,738705.0,37882300.0
2015-04-08,19600,19600,18450,18800,101015,712187.0,37882300.0
2015-04-09,18650,18900,18550,18700,48800,708399.0,37882300.0
2015-04-10,18700,18850,18400,18700,53112,708399.0,37882300.0
2015-04-13,18700,18950,18500,18850,58573,714081.0,37882300.0
2015-04-14,18850,19550,18550,19200,143137,727340.0,37882300.0
2015-04-15,19000,19750,18800,19400,92067,734917.0,37882300.0
2015-04-16,19350,19450,18750,19000,40257,719764.0,37882300.0
2015-04-17,19000,20300,18700,20000,65304,757646.0,37882300.0
2015-04-20,19650,19950,19300,19700,46834,746281.0,37882300.0
2015-04-21,19500,19600,18850,18900,56391,715975.0,37882300.0
2015-04-22,18900,19050,17900,18700,67995,708399.0,37882300.0
2015-04-23,18550,18750,17650,18500,128034,700823.0,37882300.0
2015-04-24,18500,18650,17700,18000,126418,681881.0,37882300.0
2015-04-27,17950,19000,17950,18850,55205,714081.0,37882300.0
2015-04-28,18900,19800,18550,19750,77050,748175.0,37882300.0
2015-04-29,19750,19900,19350,19750,47727,748175.0,37882300.0
2015-04-30,19650,19750,18850,19750,52670,748175.0,37882300.0
2015-05-04,19750,20100,19050,19800,63183,750070.0,37882300.0
2015-05-06,19550,19950,18350,18700,76942,708399.0,37882300.0
2015-05-07,18850,19850,18450,19350,52912,733023.0,37882300.0
2015-05-08,19350,19700,19000,19050,39460,721658.0,37882300.0
2015-05-11,18950,19700,18900,19450,32760,736811.0,37882300.0
2015-05-12,19250,20000,19250,20000,242290,757646.0,37882300.0
2015-05-13,20000,20300,19600,19900,30044,753858.0,37882300.0
2015-05-14,19900,20050,19650,19900,20642,753858.0,37882300.0
2015-05-15,19750,21000,19650,20650,31775,782269.0,37882300.0
2015-05-18,20650,20800,19000,19650,71094,744387.0,37882300.0
2015-05-19,19800,20750,19450,20600,67489,780375.0,37882300.0
2015-05-20,20500,20950,20000,20650,38560,782269.0,37882300.0
2015-05-21,20400,20800,20000,20550,43809,778481.0,37882300.0
2015-05-22,20550,22050,20300,22000,62560,833411.0,37882300.0
2015-05-26,21900,22250,21500,21850,42957,827728.0,37882300.0
2015-05-27,21550,21700,21100,21200,52428,803105.0,37882300.0
2015-05-28,21050,21900,20750,20800,36779,787952.0,37882300.0
2015-05-29,20700,21700,20700,21250,33093,804999.0,37882300.0
2015-06-01,21000,21500,19900,20850,64176,789846.0,37882300.0
2015-06-02,20500,20750,20100,20300,47082,769011.0,37882300.0
2015-06-03,20100,21700,20000,21500,77720,814469.0,37882300.0
2015-06-04,21150,21650,20450,21300,74782,806893.0,37882300.0
2015-06-05,20900,21600,20200,21000,58747,795528.0,37882300.0
2015-06-08,20600,21000,20250,20850,46827,789846.0,37882300.0
2015-06-09,20500,20950,20200,20250,53741,767117.0,37882300.0
2015-06-10,20300,20400,19750,19900,46260,753858.0,37882300.0
2015-06-11,19950,20550,19700,19700,47122,746281.0,37882300.0
2015-06-12,19850,20800,19850,20600,46401,780375.0,37882300.0
2015-06-15,20600,20600,19750,20100,44766,761434.0,37882300.0
2015-06-16,19900,20150,19450,19900,28006,753858.0,37882300.0
2015-06-17,19700,19900,19550,19900,12558,753858.0,37882300.0
2015-06-18,19900,20700,19600,19850,57289,751964.0,37882300.0
2015-06-19,20000,20400,19850,20300,23961,769011.0,37882300.0
2015-06-22,20000,20200,19100,19450,73374,736811.0,37882300.0
2015-06-23,19450,19900,19400,19750,31077,748175.0,37882300.0
2015-06-24,19700,19900,19200,19200,31667,727340.0,37882300.0
2015-06-25,19100,19300,18750,19150,48627,725446.0,37882300.0
2015-06-26,19200,19350,18800,19050,42468,721658.0,37882300.0
2015-06-29,19050,19400,18800,19200,43988,727340.0,37882300.0
2015-06-30,18950,19950,18950,19950,72546,755752.0,37882300.0
2015-07-01,19950,21850,19800,21850,146516,827728.0,37882300.0
2015-07-02,22000,22350,21550,21850,104571,827728.0,37882300.0
2015-07-03,21700,22450,21450,21750,33185,823940.0,37882300.0
2015-07-06,21450,21450,20600,20900,60987,791740.0,37882300.0
2015-07-07,20950,21700,20650,21700,48012,822046.0,37882300.0
2015-07-08,21500,21500,20300,20800,42355,787952.0,37882300.0
2015-07-09,20400,20750,19800,20200,44412,765222.0,37882300.0
2015-07-10,20200,20450,19700,20450,26553,774693.0,37882300.0
2015-07-13,20450,20650,20050,20600,22772,780375.0,37882300.0
2015-07-14,20800,21950,20350,21250,53313,804999.0,37882300.0
2015-07-15,21950,21950,20400,20650,45028,782269.0,37882300.0
2015-07-16,20650,22000,20200,21900,89630,829622.0,37882300.0
2015-07-17,22500,28450,22500,25000,506471,947058.0,37882300.0
2015-07-20,24600,24950,23750,24950,237197,945163.0,37882300.0
2015-07-21,24850,25200,23900,25000,115608,947058.0,37882300.0
2015-07-22,25050,25800,24200,25300,124133,958422.0,37882300.0
2015-07-23,25000,25700,24500,24800,82767,939481.0,37882300.0
2015-07-24,24350,24800,23600,24450,98369,926222.0,37882300.0
2015-07-27,23900,24100,23200,23200,54556,878869.0,37882300.0
2015-07-28,22500,23150,21900,22550,167431,854246.0,37882300.0
2015-07-29,22550,22950,21650,21750,154636,823940.0,37882300.0
2015-07-30,21950,22650,21400,22550,67138,854246.0,37882300.0
2015-07-31,22050,23200,21850,22250,64208,842881.0,37882300.0
2015-08-03,22250,23750,22250,22700,93643,859928.0,37882300.0
2015-08-04,22700,23100,22350,22750,57410,861822.0,37882300.0
2015-08-05,22650,23700,22550,23300,117037,882658.0,37882300.0
2015-08-06,23500,26050,23300,24650,299336,933799.0,37882300.0
2015-08-07,24650,25850,24100,25000,268414,947058.0,37882300.0
2015-08-10,25400,25400,24350,25100,142392,950846.0,37882300.0
2015-08-11,24850,24900,23850,23900,147381,905387.0,37882300.0
2015-08-12,24300,24300,22500,23600,183964,894022.0,37882300.0
2015-08-13,24050,24250,22650,24000,102123,909175.0,37882300.0
2015-08-17,23750,23950,22900,23500,88422,890234.0,37882300.0
2015-08-18,23150,23800,22500,22950,121822,869399.0,37882300.0
2015-08-19,22500,22750,20900,22450,141048,850458.0,37882300.0
