HDC(012630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-12-07,12565,13681,12528,13161,415941,1334300.0,75384180.0
2004-12-08,13011,13681,13011,13198,233850,1338069.0,75384180.0
2004-12-09,13049,13234,12565,12603,493438,1277762.0,75384180.0
2004-12-10,12640,12788,12193,12640,203671,1281531.0,75384180.0
2004-12-13,12640,13086,12640,12938,198714,1311685.0,75384180.0
2004-12-14,12825,13011,12640,12789,84613,1296608.0,75384180.0
2004-12-15,12825,13123,12714,12900,569650,1307916.0,75384180.0
2004-12-16,12640,12863,12454,12529,181718,1270223.0,75384180.0
2004-12-17,12342,12528,11859,11971,410905,1213685.0,75384180.0
2004-12-20,11859,12156,11673,11785,283179,1194839.0,75384180.0
2004-12-21,11859,11970,11822,11934,344274,1209916.0,75384180.0
2004-12-22,12045,12268,11859,11859,310800,1202378.0,75384180.0
2004-12-23,11859,11933,11338,11562,294860,1172224.0,75384180.0
2004-12-24,11561,11710,11524,11636,119183,1179762.0,75384180.0
2004-12-27,11599,11785,11599,11673,177671,1183532.0,75384180.0
2004-12-28,11859,12119,11710,12082,131808,1224993.0,75384180.0
2004-12-29,11933,12045,11747,12045,233381,1221224.0,75384180.0
2004-12-30,12193,12342,12045,12268,217530,1243839.0,75384180.0
2005-01-03,12454,12454,12045,12268,175550,1243839.0,75384180.0
2005-01-04,12231,12974,12193,12566,235244,1273993.0,75384180.0
2005-01-05,12342,13049,12342,13049,206683,1322992.0,75384180.0
2005-01-06,13086,14015,12937,13532,489455,1371992.0,75384180.0
2005-01-07,13346,13755,13011,13309,124612,1349377.0,75384180.0
2005-01-10,13197,13383,12788,12826,147179,1300377.0,75384180.0
2005-01-11,12825,13420,12825,13012,214596,1319223.0,75384180.0
2005-01-12,13272,13383,12640,12640,238665,1281531.0,75384180.0
2005-01-13,12900,13309,12751,13198,291230,1338069.0,75384180.0
2005-01-14,12937,13383,12788,13346,316640,1353146.0,75384180.0
2005-01-17,13420,14089,13086,13904,339065,1409684.0,75384180.0
2005-01-18,14052,14052,13532,13570,186583,1375761.0,75384180.0
2005-01-19,13606,13718,13346,13607,182350,1379530.0,75384180.0
2005-01-20,13346,13532,13086,13198,163280,1338069.0,75384180.0
2005-01-21,12788,13049,12788,12938,247623,1311685.0,75384180.0
2005-01-24,12788,12937,12528,12677,287069,1285300.0,75384180.0
2005-01-25,12602,12714,12565,12640,264960,1281531.0,75384180.0
2005-01-26,12788,13123,12788,13123,355483,1330531.0,75384180.0
2005-01-27,13234,13755,13234,13458,431410,1364454.0,75384180.0
2005-01-28,13569,13643,13457,13570,187840,1375761.0,75384180.0
2005-01-31,13383,13718,13383,13644,262165,1383300.0,75384180.0
2005-02-01,13495,13606,12937,12938,288092,1311685.0,75384180.0
2005-02-02,12937,13234,12937,13161,188229,1334300.0,75384180.0
2005-02-03,13160,13197,12714,12789,178357,1296608.0,75384180.0
2005-02-04,12788,13234,12751,13235,233063,1341838.0,75384180.0
2005-02-07,13272,13532,13160,13384,203590,1356915.0,75384180.0
2005-02-11,13197,13792,13123,13755,359194,1394607.0,75384180.0
2005-02-14,13792,13978,13532,13941,343615,1413453.0,75384180.0
2005-02-15,13792,14238,13643,13904,252205,1409684.0,75384180.0
2005-02-16,13755,13978,13569,13681,292755,1387069.0,75384180.0
2005-02-17,13495,13532,13160,13235,396319,1341838.0,75384180.0
2005-02-18,13123,13457,13123,13458,241938,1364454.0,75384180.0
2005-02-21,13234,13309,12974,13049,340588,1322992.0,75384180.0
2005-02-22,13049,13457,13049,13272,278792,1345608.0,75384180.0
2005-02-23,13272,13272,12937,13086,228066,1326762.0,75384180.0
2005-02-24,13234,13569,13234,13570,243584,1375761.0,75384180.0
2005-02-25,13755,13792,13086,13086,568981,1326762.0,75384180.0
2005-02-28,13346,13457,13160,13272,340725,1345608.0,75384180.0
2005-03-02,13495,14127,13346,14127,980400,1432299.0,75384180.0
2005-03-03,14387,14424,13829,14202,608520,1439838.0,75384180.0
2005-03-04,14313,14424,13904,14313,442447,1451145.0,75384180.0
2005-03-07,14461,14796,14275,14462,457760,1466222.0,75384180.0
2005-03-08,14945,14945,13941,13978,241030,1417223.0,75384180.0
2005-03-09,14127,14759,14089,14648,219919,1485068.0,75384180.0
2005-03-10,14647,14833,14424,14722,284970,1492607.0,75384180.0
2005-03-11,14833,15279,14759,15280,344040,1549145.0,75384180.0
2005-03-14,15093,15205,15019,15168,101632,1537837.0,75384180.0
2005-03-15,15168,15168,14647,14722,258714,1492607.0,75384180.0
2005-03-16,14796,14870,14164,14350,151178,1454915.0,75384180.0
2005-03-17,14350,14350,13792,14276,99280,1447376.0,75384180.0
2005-03-18,14387,14610,14127,14425,111856,1462453.0,75384180.0
2005-03-21,14759,15093,14536,14685,280128,1488838.0,75384180.0
2005-03-22,14759,14870,14424,14573,97941,1477530.0,75384180.0
2005-03-23,14796,14796,14275,14499,151810,1469992.0,75384180.0
2005-03-24,14721,14759,14201,14202,128619,1439838.0,75384180.0
2005-03-25,14275,14647,14052,14462,75737,1466222.0,75384180.0
2005-03-28,14647,14759,14498,14685,56702,1488838.0,75384180.0
2005-03-29,14945,14945,13755,13755,328073,1394607.0,75384180.0
2005-03-30,13643,13681,13160,13384,290360,1356915.0,75384180.0
2005-03-31,13532,13866,13383,13755,121874,1394607.0,75384180.0
2005-04-01,13420,14089,13420,13941,112172,1413453.0,75384180.0
2005-04-04,14089,14089,13755,13941,89747,1413453.0,75384180.0
2005-04-06,14089,14721,13978,14648,178440,1485068.0,75384180.0
2005-04-07,14759,15353,14759,14871,361127,1507684.0,75384180.0
2005-04-08,14945,15056,14647,14722,65335,1492607.0,75384180.0
2005-04-11,14907,15428,14721,14722,182793,1492607.0,75384180.0
2005-04-12,14721,14833,14536,14648,65690,1485068.0,75384180.0
2005-04-13,14684,15019,14573,14759,112215,1496376.0,75384180.0
2005-04-14,14498,14796,14424,14425,369981,1462453.0,75384180.0
2005-04-15,14015,14498,14015,14350,175226,1454915.0,75384180.0
2005-04-18,14089,14127,13904,13978,227499,1417223.0,75384180.0
2005-04-19,13866,14238,13829,14016,160254,1420992.0,75384180.0
2005-04-20,14201,14647,13941,14462,151399,1466222.0,75384180.0
2005-04-21,14127,15316,13904,14796,233251,1500145.0,75384180.0
2005-04-22,14945,15019,14721,14871,185945,1507684.0,75384180.0
2005-04-25,14870,14982,14498,14536,95546,1473761.0,75384180.0
2005-04-26,14424,14424,14127,14127,234613,1432299.0,75384180.0
2005-04-27,14127,14387,13792,14202,184478,1439838.0,75384180.0
2005-04-28,14350,14721,14275,14722,245010,1492607.0,75384180.0
2005-04-29,14721,14796,14647,14722,443410,1492607.0,75384180.0
2005-05-02,15019,15205,14536,14796,260705,1500145.0,75384180.0
2005-05-03,14610,14907,14461,14796,115965,1500145.0,75384180.0
2005-05-04,14647,15019,14647,14982,88959,1518991.0,75384180.0
2005-05-06,14833,14982,14684,14685,81158,1488838.0,75384180.0
2005-05-09,14833,14833,14387,14499,145389,1469992.0,75384180.0
2005-05-10,14573,14982,14498,14871,205900,1507684.0,75384180.0
2005-05-11,14870,15019,14870,14982,191830,1518991.0,75384180.0
2005-05-12,14870,14907,14498,14536,169028,1473761.0,75384180.0
2005-05-13,14759,14759,14015,14164,171209,1436069.0,75384180.0
2005-05-16,14089,14498,14089,14350,90435,1454915.0,75384180.0
2005-05-17,14387,15019,14387,14573,212155,1477530.0,75384180.0
2005-05-18,14721,14982,14721,14908,5748611,1511453.0,75384180.0
2005-05-19,15019,15130,14610,14945,185489,1515222.0,75384180.0
2005-05-20,14870,14982,14796,14871,186597,1507684.0,75384180.0
2005-05-23,15093,15093,14647,14871,243650,1507684.0,75384180.0
2005-05-24,14870,14945,14833,14871,103160,1507684.0,75384180.0
2005-05-25,14945,14982,14870,14908,202355,1511453.0,75384180.0
2005-05-26,14870,14982,14833,14945,158837,1515222.0,75384180.0
2005-05-27,15019,15539,14870,15540,218770,1575529.0,75384180.0
2005-05-30,15762,15762,15279,15428,108690,1564222.0,75384180.0
2005-05-31,15353,15911,15353,15837,176020,1605683.0,75384180.0
2005-06-01,15762,16469,15688,16395,241911,1662221.0,75384180.0
2005-06-02,16506,16617,16134,16321,198044,1654683.0,75384180.0
2005-06-03,16320,16692,16097,16655,197890,1688606.0,75384180.0
2005-06-07,16506,17101,16357,16730,265995,1696144.0,75384180.0
2005-06-08,16580,16915,16506,16804,321965,1703682.0,75384180.0
2005-06-09,16803,17175,16729,17176,597200,1741375.0,75384180.0
2005-06-10,17175,17547,17101,17547,148630,1779067.0,75384180.0
2005-06-13,17547,18142,17324,17733,352511,1797913.0,75384180.0
2005-06-14,17435,17844,16878,16915,193945,1714990.0,75384180.0
2005-06-15,16915,17547,16766,17399,175780,1763990.0,75384180.0
2005-06-16,17101,17435,16989,17101,131920,1733836.0,75384180.0
2005-06-17,17250,17250,16692,16804,118900,1703682.0,75384180.0
2005-06-20,16617,17324,16617,17324,105845,1756451.0,75384180.0
2005-06-21,17435,17956,17398,17919,180104,1816759.0,75384180.0
2005-06-22,17696,18216,17435,17882,241149,1812990.0,75384180.0
2005-06-23,17993,18030,17658,17919,99880,1816759.0,75384180.0
2005-06-24,17658,18476,17658,18291,204450,1854451.0,75384180.0
2005-06-27,18328,18439,17956,18291,128179,1854451.0,75384180.0
2005-06-28,17882,17993,17770,17919,102040,1816759.0,75384180.0
2005-06-29,17919,18439,17882,18217,179956,1846912.0,75384180.0
2005-06-30,17956,18253,17956,18068,154212,1831836.0,75384180.0
2005-07-01,18067,18142,17844,17845,124715,1809220.0,75384180.0
2005-07-04,18067,18067,17733,17882,236948,1812990.0,75384180.0
2005-07-05,17733,17807,17435,17547,129370,1779067.0,75384180.0
2005-07-06,17770,17770,17250,17324,85660,1756451.0,75384180.0
2005-07-07,17473,17473,16952,17250,295860,1748913.0,75384180.0
2005-07-08,17324,17361,17101,17101,67808,1733836.0,75384180.0
2005-07-11,17324,17324,17101,17213,152445,1745144.0,75384180.0
2005-07-12,17175,17435,16952,17436,152302,1767759.0,75384180.0
2005-07-13,17473,17510,17026,17436,172045,1767759.0,75384180.0
2005-07-14,17473,17547,17138,17324,195650,1756451.0,75384180.0
2005-07-15,17212,17473,17212,17399,215160,1763990.0,75384180.0
2005-07-18,17398,18179,17398,18068,300904,1831836.0,75384180.0
2005-07-19,18216,18662,18142,18663,293901,1892143.0,75384180.0
2005-07-20,18699,18848,18662,18774,304761,1903451.0,75384180.0
2005-07-21,18774,18774,18328,18365,212297,1861989.0,75384180.0
2005-07-22,18365,18662,18216,18588,402710,1884604.0,75384180.0
2005-07-25,17844,18588,17844,18551,206990,1880835.0,75384180.0
2005-07-26,18551,18960,18439,18440,196082,1869528.0,75384180.0
2005-07-27,18588,21190,18588,20001,552745,2027834.0,75384180.0
2005-07-28,19889,20447,19554,20001,275550,2027834.0,75384180.0
2005-07-29,19852,21711,19592,20893,328790,2118295.0,75384180.0
2005-08-01,20633,21042,19815,20670,2063080,2095680.0,75384180.0
2005-08-02,21042,23161,21042,22046,699682,2235141.0,75384180.0
2005-08-03,22380,25317,22380,23050,854849,2336910.0,75384180.0
2005-08-04,23123,23346,22082,22418,538052,2272833.0,75384180.0
2005-08-05,21934,22008,20744,21525,423373,2182372.0,75384180.0
2005-08-08,20670,21116,20224,20224,492545,2050450.0,75384180.0
2005-08-09,20075,22380,20075,22380,526884,2269064.0,75384180.0
2005-08-10,22603,23495,22008,22306,467431,2261525.0,75384180.0
2005-08-11,22268,22268,21599,21786,533233,2208756.0,75384180.0
2005-08-12,21897,23123,21897,22827,709565,2314294.0,75384180.0
2005-08-16,23421,23532,22900,23273,383919,2359525.0,75384180.0
2005-08-17,23123,23495,22863,23161,281685,2348217.0,75384180.0
2005-08-18,23049,23495,22863,23050,313868,2336910.0,75384180.0
2005-08-19,23123,23755,22975,23756,247275,2408525.0,75384180.0
2005-08-22,23718,23793,23161,23496,185686,2382140.0,75384180.0
2005-08-23,23384,23978,22938,23793,318910,2412294.0,75384180.0
2005-08-24,23495,23495,22491,22603,438438,2291679.0,75384180.0
2005-08-25,22306,22826,21934,22195,654875,2250218.0,75384180.0
2005-08-26,22306,22529,21339,21451,238611,2174834.0,75384180.0
2005-08-29,20670,21116,19629,19890,402977,2016527.0,75384180.0
2005-08-30,20224,20633,20224,20447,397749,2073065.0,75384180.0
2005-08-31,20595,21265,20558,20596,590233,2088142.0,75384180.0
2005-09-01,20818,21822,20818,21488,409291,2178603.0,75384180.0
2005-09-02,21562,21859,21376,21786,294201,2208756.0,75384180.0
2005-09-05,21785,21822,21227,21786,137161,2208756.0,75384180.0
2005-09-06,21562,22491,21562,21934,172500,2223833.0,75384180.0
2005-09-07,22045,22380,21562,21786,233099,2208756.0,75384180.0
2005-09-08,22120,22157,20856,21042,568583,2133372.0,75384180.0
2005-09-09,20818,21042,20595,21042,392676,2133372.0,75384180.0
2005-09-12,20967,21302,20967,21154,176968,2144680.0,75384180.0
2005-09-13,21042,21785,20967,21154,182040,2144680.0,75384180.0
2005-09-14,20967,21042,20410,20819,329460,2110757.0,75384180.0
2005-09-15,20595,21079,20224,21079,364689,2137142.0,75384180.0
2005-09-16,21079,22157,20893,22157,349671,2246449.0,75384180.0
2005-09-20,22826,23198,22380,23198,286570,2351986.0,75384180.0
2005-09-21,23198,23272,22826,22975,205377,2329371.0,75384180.0
2005-09-22,23012,26395,22343,26395,892595,2676138.0,75384180.0
2005-09-23,25986,26172,24499,24834,456771,2517832.0,75384180.0
2005-09-26,25205,25651,24871,25503,404176,2585677.0,75384180.0
2005-09-27,25466,25503,24610,25206,252145,2555524.0,75384180.0
2005-09-28,24982,24982,24239,24760,281921,2510293.0,75384180.0
2005-09-29,24536,25094,24536,24983,231970,2532908.0,75384180.0
2005-09-30,24908,25094,24239,24537,178959,2487678.0,75384180.0
2005-10-04,24276,25651,24276,25652,454686,2600754.0,75384180.0
2005-10-05,25280,25614,24908,25355,327515,2570601.0,75384180.0
2005-10-06,24796,24834,23681,23979,432031,2431140.0,75384180.0
2005-10-07,23644,24127,23161,23533,476919,2385909.0,75384180.0
2005-10-10,23309,24462,23309,24314,273105,2465063.0,75384180.0
2005-10-11,24090,24685,24090,24611,273939,2495216.0,75384180.0
2005-10-12,24685,26841,24610,26395,718860,2676138.0,75384180.0
2005-10-13,26321,26321,25131,25466,374579,2581908.0,75384180.0
2005-10-14,25577,26915,25354,25540,320970,2589447.0,75384180.0
2005-10-17,24945,25280,24202,24462,246955,2480140.0,75384180.0
2005-10-18,24499,24982,24350,24537,230745,2487678.0,75384180.0
2005-10-19,24053,24536,23421,24537,226826,2487678.0,75384180.0
2005-10-20,24610,25280,23793,24760,319561,2510293.0,75384180.0
2005-10-21,24499,25057,24387,24871,553940,2521601.0,75384180.0
2005-10-24,25280,25466,24536,25094,627264,2544216.0,75384180.0
2005-10-25,26098,26321,25540,25801,855960,2615831.0,75384180.0
2005-10-26,26358,27139,26172,26544,682931,2691215.0,75384180.0
2005-10-27,26544,29183,26172,28626,805477,2902291.0,75384180.0
2005-10-28,28514,28514,27213,28254,323503,2864599.0,75384180.0
2005-10-31,28291,28886,27994,28254,297550,2864599.0,75384180.0
2005-11-01,27956,28700,27882,28329,317153,2872137.0,75384180.0
2005-11-02,28514,30484,28514,29555,470441,2996521.0,75384180.0
2005-11-03,29481,29518,28328,28626,530451,2902291.0,75384180.0
2005-11-04,28663,28774,28031,28254,304664,2864599.0,75384180.0
2005-11-07,28254,28477,27362,27659,273304,2804291.0,75384180.0
2005-11-08,27659,27808,27027,27585,465204,2796753.0,75384180.0
2005-11-09,27845,28849,27771,28477,859454,2887214.0,75384180.0
2005-11-10,28254,28774,27771,28403,937251,2879676.0,75384180.0
2005-11-11,28551,29592,28551,29555,375540,2996521.0,75384180.0
2005-11-14,29592,30707,29481,30485,375853,3090751.0,75384180.0
2005-11-15,30187,30336,29072,29779,215543,3019136.0,75384180.0
2005-11-16,29667,30596,29667,30411,116291,3083213.0,75384180.0
2005-11-17,30150,30299,29667,29964,157570,3037982.0,75384180.0
2005-11-18,30001,30261,29592,30002,276345,3041752.0,75384180.0
2005-11-21,30001,30113,28291,28849,490297,2924906.0,75384180.0
2005-11-22,28254,28551,27436,27511,780793,2789215.0,75384180.0
2005-11-23,27733,29258,27696,29258,588871,2966367.0,75384180.0
2005-11-24,29443,31525,29072,30113,608760,3053059.0,75384180.0
2005-11-25,29815,30559,29518,30299,235210,3071905.0,75384180.0
2005-11-28,30299,31302,30299,31228,295388,3166136.0,75384180.0
2005-11-29,31005,31637,30373,31080,371040,3151059.0,75384180.0
2005-11-30,31079,32678,31042,32567,242470,3301827.0,75384180.0
2005-12-01,31748,33756,31748,32864,335681,3331981.0,75384180.0
2005-12-02,33012,34091,32232,32864,304577,3331981.0,75384180.0
2005-12-05,32269,33533,32269,32976,116901,3343288.0,75384180.0
2005-12-06,32678,33607,32641,32641,216947,3309366.0,75384180.0
2005-12-07,32641,33459,31377,31377,401308,3181212.0,75384180.0
2005-12-08,31228,31563,30856,31526,269232,3196289.0,75384180.0
2005-12-09,31525,32306,30224,30782,189819,3120905.0,75384180.0
2005-12-12,30261,31674,30261,31675,206612,3211366.0,75384180.0
2005-12-13,31674,32306,30931,31749,207691,3218904.0,75384180.0
2005-12-14,31971,32641,31451,31860,144443,3230212.0,75384180.0
2005-12-15,31860,32343,31525,32046,177967,3249058.0,75384180.0
2005-12-16,31377,31748,30819,31117,124876,3154828.0,75384180.0
2005-12-19,31116,31637,30745,31414,92029,3184982.0,75384180.0
2005-12-20,30893,31748,30893,31749,107914,3218904.0,75384180.0
2005-12-21,31971,32864,31971,32567,188437,3301827.0,75384180.0
2005-12-22,32566,32752,31637,32232,146492,3267904.0,75384180.0
2005-12-23,32566,34276,32269,33756,281104,3422442.0,75384180.0
2005-12-26,33459,33979,33012,33682,94520,3414903.0,75384180.0
2005-12-27,33905,34797,33719,34686,159880,3516672.0,75384180.0
2005-12-28,34425,34425,33273,33459,91808,3392288.0,75384180.0
2005-12-29,33459,34053,33347,34054,115750,3452595.0,75384180.0
2006-01-02,33570,34128,33273,33310,123980,3377211.0,75384180.0
2006-01-03,33310,33607,32343,33162,153272,3362134.0,75384180.0
2006-01-04,33161,33310,32157,32232,260702,3267904.0,75384180.0
2006-01-05,31971,32864,31897,32269,428884,3271673.0,75384180.0
2006-01-06,32306,33682,31971,31972,477959,3241520.0,75384180.0
2006-01-09,31971,32269,31191,31452,450794,3188751.0,75384180.0
2006-01-10,30559,31228,28849,29221,848100,2962598.0,75384180.0
2006-01-11,28849,29927,28849,29779,500432,3019136.0,75384180.0
2006-01-12,29629,30299,29629,29927,430131,3034213.0,75384180.0
2006-01-13,29890,30299,29815,30076,341267,3049290.0,75384180.0
2006-01-16,30856,31079,30559,30782,540370,3120905.0,75384180.0
2006-01-17,30782,31154,29778,29779,291845,3019136.0,75384180.0
2006-01-18,29815,29964,28328,28812,291289,2921137.0,75384180.0
2006-01-19,28700,29035,28031,28552,3705507,2894753.0,75384180.0
2006-01-20,28403,28886,25466,25466,397943,2581908.0,75384180.0
2006-01-23,25800,27287,25280,26767,456268,2713830.0,75384180.0
2006-01-24,27139,27473,26098,26395,537457,2676138.0,75384180.0
2006-01-25,27064,28960,26618,28961,567479,2936214.0,75384180.0
2006-01-26,28811,28849,27510,28254,230987,2864599.0,75384180.0
2006-01-27,28626,28626,27956,28254,306427,2864599.0,75384180.0
2006-01-31,28663,28700,28031,28254,358302,2864599.0,75384180.0
2006-02-01,27882,28663,27399,27957,350059,2834445.0,75384180.0
2006-02-02,27994,28217,27250,27436,302942,2781676.0,75384180.0
2006-02-03,26841,28142,26618,26916,696468,2728907.0,75384180.0
2006-02-06,27250,28254,26469,28180,230992,2857060.0,75384180.0
2006-02-07,28254,29629,27510,29444,404119,2985214.0,75384180.0
2006-02-08,29146,29852,28551,28886,260605,2928675.0,75384180.0
2006-02-09,29035,30075,28923,29927,373121,3034213.0,75384180.0
2006-02-10,29443,30299,29443,29927,317701,3034213.0,75384180.0
2006-02-13,30261,30261,29183,29741,129734,3015367.0,75384180.0
2006-02-14,29741,31042,29741,30931,393352,3135982.0,75384180.0
2006-02-15,31005,31525,30150,30931,364714,3135982.0,75384180.0
2006-02-16,30931,31154,30373,30596,179477,3102059.0,75384180.0
2006-02-17,30968,31414,30745,31414,203272,3184982.0,75384180.0
2006-02-20,30856,31042,30261,30485,295724,3090751.0,75384180.0
2006-02-21,30224,30819,30224,30782,128320,3120905.0,75384180.0
2006-02-22,31525,32641,31228,32418,567900,3286750.0,75384180.0
2006-02-23,32715,33273,32492,32864,578034,3331981.0,75384180.0
2006-02-24,33459,33533,31116,33422,359623,3388519.0,75384180.0
2006-02-27,33533,33570,32455,32864,213649,3331981.0,75384180.0
2006-02-28,33161,33161,32529,32939,138405,3339519.0,75384180.0
2006-03-02,33198,33198,31600,32716,320750,3316904.0,75384180.0
2006-03-03,33087,33087,32195,32641,259810,3309366.0,75384180.0
2006-03-06,32157,33459,32157,33459,188730,3392288.0,75384180.0
2006-03-07,33756,33756,32046,32716,182799,3316904.0,75384180.0
2006-03-08,32715,32752,30856,31972,448200,3241520.0,75384180.0
2006-03-09,31823,32641,31377,31675,261932,3211366.0,75384180.0
2006-03-10,31971,32083,31451,31600,561110,3203828.0,75384180.0
2006-03-13,31674,33012,31637,32716,222442,3316904.0,75384180.0
2006-03-14,32566,32641,30931,31675,270797,3211366.0,75384180.0
2006-03-15,31748,32529,31377,32418,416641,3286750.0,75384180.0
2006-03-16,32529,33607,32529,33608,381470,3407365.0,75384180.0
2006-03-17,33459,33830,32455,33756,167139,3422442.0,75384180.0
2006-03-20,33310,33830,32789,32976,101411,3343288.0,75384180.0
2006-03-21,33273,33384,32529,32641,107586,3309366.0,75384180.0
2006-03-22,32566,32566,31005,31080,177658,3151059.0,75384180.0
