부국증권(001270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-10-27,16700,16850,16700,16700,770,173177.0,10369886.0
2011-10-28,16950,16950,16850,16850,30,174733.0,10369886.0
2011-10-31,16700,16900,16700,16900,20,175251.0,10369886.0
2011-11-01,16950,16950,16950,16950,10,175770.0,10369886.0
2011-11-02,16500,16950,16500,16950,30,175770.0,10369886.0
2011-11-03,17000,17000,17000,17000,150,176288.0,10369886.0
2011-11-04,17200,17200,16850,16950,230,175770.0,10369886.0
2011-11-07,16850,16900,16850,16900,580,175251.0,10369886.0
2011-11-08,0,0,0,16900,0,175251.0,10369886.0
2011-11-09,17000,17000,17000,17000,380,176288.0,10369886.0
2011-11-10,16750,17000,16750,17000,350,176288.0,10369886.0
2011-11-11,16750,17200,16750,17200,560,178362.0,10369886.0
2011-11-14,17200,17200,17200,17200,2000,178362.0,10369886.0
2011-11-15,17200,17200,16950,17200,6320,178362.0,10369886.0
2011-11-16,17200,17200,17000,17200,1280,178362.0,10369886.0
2011-11-17,0,0,0,17200,0,178362.0,10369886.0
2011-11-18,17050,17050,17050,17050,20,176807.0,10369886.0
2011-11-21,17200,17200,16950,17200,500,178362.0,10369886.0
2011-11-22,16950,17200,16950,17200,260,178362.0,10369886.0
2011-11-23,16900,16900,16850,16850,120,174733.0,10369886.0
2011-11-24,17150,17150,17150,17150,20,177844.0,10369886.0
2011-11-25,17100,17550,17100,17500,260,181473.0,10369886.0
2011-11-28,17000,17500,17000,17500,60,181473.0,10369886.0
2011-11-29,17500,17550,17500,17550,100,181991.0,10369886.0
2011-11-30,0,0,0,17550,0,181991.0,10369886.0
2011-12-01,17250,17450,17000,17100,2950,177325.0,10369886.0
2011-12-02,16900,17000,16850,17000,1810,176288.0,10369886.0
2011-12-05,16750,17000,16750,17000,730,176288.0,10369886.0
2011-12-06,17000,17050,17000,17050,210,176807.0,10369886.0
2011-12-07,17000,17000,17000,17000,3400,176288.0,10369886.0
2011-12-08,17000,17000,17000,17000,90,,
2011-12-09,0,0,0,17000,0,,
2011-12-12,16750,17000,16750,17000,30,176288.0,10369886.0
2011-12-13,17000,17200,17000,17200,20,178362.0,10369886.0
2011-12-14,16700,17000,16700,17000,50,176288.0,10369886.0
2011-12-15,17000,17000,17000,17000,70,,
2011-12-16,17150,17150,16050,17000,460,176288.0,10369886.0
2011-12-19,16650,17000,16350,17000,150,176288.0,10369886.0
2011-12-20,16750,17000,16750,17000,120,176288.0,10369886.0
2011-12-21,17000,17000,17000,17000,3031,176288.0,10369886.0
2011-12-22,0,0,0,17000,0,,
2011-12-23,16750,17000,16750,17000,280,176288.0,10369886.0
2011-12-26,0,0,0,17000,0,,
2011-12-27,17000,17000,16800,17000,510,176288.0,10369886.0
2011-12-28,16800,16800,16250,16800,90,174214.0,10369886.0
2011-12-29,17000,17000,17000,17000,40,,
2012-01-02,16750,16750,16750,16750,20,173696.0,10369886.0
2012-01-03,17000,17000,16800,16800,220,174214.0,10369886.0
2012-01-04,17000,17000,17000,17000,100,176288.0,10369886.0
2012-01-05,17000,17000,16750,16750,340,173696.0,10369886.0
2012-01-06,17000,17000,16900,17000,410,176288.0,10369886.0
2012-01-09,16450,17000,16450,16800,410,174214.0,10369886.0
2012-01-10,17000,17100,17000,17100,160,177325.0,10369886.0
2012-01-11,16800,18500,16800,18500,2120,191843.0,10369886.0
2012-01-12,17350,17550,17000,17100,940,177325.0,10369886.0
2012-01-13,17100,17150,16800,17100,210,177325.0,10369886.0
2012-01-16,16800,16900,16800,16900,50,175251.0,10369886.0
2012-01-17,17000,17300,16950,17300,230,179399.0,10369886.0
2012-01-18,17100,17200,17100,17150,40,177844.0,10369886.0
2012-01-19,17150,17150,16900,17000,260,176288.0,10369886.0
2012-01-20,16900,17000,16850,17000,240,176288.0,10369886.0
2012-01-25,17050,17150,17000,17000,130,176288.0,10369886.0
2012-01-26,17100,17100,17100,17100,10,177325.0,10369886.0
2012-01-27,17100,17200,17100,17100,150,177325.0,10369886.0
2012-01-30,17100,18500,17100,18500,1030,191843.0,10369886.0
2012-01-31,17700,17700,17300,17450,1070,180955.0,10369886.0
2012-02-01,17400,17500,17150,17150,557,177844.0,10369886.0
2012-02-02,17200,17800,17200,17800,280,184584.0,10369886.0
2012-02-03,17400,17800,17400,17800,900,184584.0,10369886.0
2012-02-06,17800,17900,17800,17800,410,184584.0,10369886.0
2012-02-07,17800,17800,17100,17650,370,183028.0,10369886.0
2012-02-08,17650,17650,17150,17250,571,178881.0,10369886.0
2012-02-09,17250,17250,17250,17250,10,178881.0,10369886.0
2012-02-10,0,0,0,17250,0,178881.0,10369886.0
2012-02-13,17550,17550,17550,17550,30,181991.0,10369886.0
2012-02-14,17550,17600,17550,17600,20,182510.0,10369886.0
2012-02-15,17500,17700,17450,17500,50,181473.0,10369886.0
2012-02-16,17450,17600,17300,17600,150,182510.0,10369886.0
2012-02-17,0,0,0,17550,0,181991.0,10369886.0
2012-02-20,17550,17550,17400,17550,130,181991.0,10369886.0
2012-02-21,17550,17550,17500,17500,270,181473.0,10369886.0
2012-02-22,17550,17550,17400,17400,70,180436.0,10369886.0
2012-02-23,17550,17950,17550,17900,110,185621.0,10369886.0
2012-02-24,17300,17700,17300,17700,90,183547.0,10369886.0
2012-02-27,17200,17300,17200,17200,260,178362.0,10369886.0
2012-02-28,17200,17450,17000,17450,110,180955.0,10369886.0
2012-02-29,17550,17550,17250,17250,200,178881.0,10369886.0
2012-03-02,17200,17200,17200,17200,880,178362.0,10369886.0
2012-03-05,17450,17450,17050,17300,810,179399.0,10369886.0
2012-03-06,17300,17400,17100,17400,240,180436.0,10369886.0
2012-03-07,17300,17300,17300,17300,40,179399.0,10369886.0
2012-03-08,17300,17400,17050,17400,42100,180436.0,10369886.0
2012-03-09,0,0,0,17400,0,180436.0,10369886.0
2012-03-12,17250,17500,17100,17350,730,179918.0,10369886.0
2012-03-13,17500,18700,17500,18000,170,186658.0,10369886.0
2012-03-14,18000,18000,17700,18000,1170,186658.0,10369886.0
2012-03-15,17750,17750,17750,17750,15690,184065.0,10369886.0
2012-03-16,18150,18150,18100,18100,220,187695.0,10369886.0
2012-03-19,18250,18250,17550,17600,210,182510.0,10369886.0
2012-03-20,17450,17450,17350,17350,42250,179918.0,10369886.0
2012-03-21,17350,17500,17350,17500,70,181473.0,10369886.0
2012-03-22,17500,17500,17350,17500,50,181473.0,10369886.0
2012-03-23,17600,17600,17250,17250,198,178881.0,10369886.0
2012-03-26,18900,18900,17900,17900,440,185621.0,10369886.0
2012-03-27,17550,17550,17550,17550,48,181991.0,10369886.0
2012-03-28,17950,18950,17950,18450,4510,191324.0,10369886.0
2012-03-29,18100,18100,17550,18000,222,186658.0,10369886.0
2012-03-30,17550,18000,17000,18000,1190,186658.0,10369886.0
2012-04-02,17550,17550,17100,17400,380,180436.0,10369886.0
2012-04-03,17550,17600,16750,16750,650,173696.0,10369886.0
2012-04-04,17000,17350,16950,17000,1080,176288.0,10369886.0
2012-04-05,17000,17000,17000,17000,20,,
2012-04-06,17000,17700,17000,17500,420,181473.0,10369886.0
2012-04-09,17500,17500,17050,17450,443,180955.0,10369886.0
2012-04-10,17450,17450,16700,17000,820,176288.0,10369886.0
2012-04-12,17000,17000,17000,17000,810,176288.0,10369886.0
2012-04-13,16900,17050,16800,17000,570,176288.0,10369886.0
2012-04-16,16850,16850,16800,16800,30,174214.0,10369886.0
2012-04-17,16750,17000,16450,16950,250,175770.0,10369886.0
2012-04-18,16700,17000,16650,16650,800,172659.0,10369886.0
2012-04-19,16950,17200,16850,16850,260,174733.0,10369886.0
2012-04-20,16700,17000,16700,16850,130,174733.0,10369886.0
2012-04-23,0,0,0,16850,0,174733.0,10369886.0
2012-04-24,16800,16800,16800,16800,10,174214.0,10369886.0
2012-04-25,0,0,0,16850,0,174733.0,10369886.0
2012-04-26,0,0,0,16850,0,,
2012-04-27,0,0,0,16850,0,,
2012-04-30,16850,17000,16650,17000,1340,176288.0,10369886.0
2012-05-02,16750,17000,16350,16550,3970,171622.0,10369886.0
2012-05-03,16950,17000,16900,17000,1720,176288.0,10369886.0
2012-05-04,17000,17000,17000,17000,2010,176288.0,10369886.0
2012-05-07,17000,17000,17000,17000,7140,176288.0,10369886.0
2012-05-08,16700,17000,16700,16850,310,174733.0,10369886.0
2012-05-09,17000,17000,16950,17000,2640,176288.0,10369886.0
2012-05-10,16700,17000,16650,16650,300,172659.0,10369886.0
2012-05-11,16650,17000,16350,16700,450,173177.0,10369886.0
2012-05-14,17000,17000,17000,17000,40,176288.0,10369886.0
2012-05-15,17000,17000,16800,16800,2160,174214.0,10369886.0
2012-05-16,0,0,0,16800,0,174214.0,10369886.0
2012-05-17,17000,17000,16700,16700,5390,173177.0,10369886.0
2012-05-18,17000,17000,17000,17000,10,176288.0,10369886.0
2012-05-21,0,0,0,17000,0,,
2012-05-22,0,0,0,17000,0,,
2012-05-23,0,0,0,17000,0,,
2012-05-24,17000,17000,17000,17000,700,176288.0,10369886.0
2012-05-25,17000,17000,17000,17000,1230,176288.0,10369886.0
2012-05-29,17000,17050,17000,17050,40,176807.0,10369886.0
2012-05-30,16750,17000,16350,16800,740,174214.0,10369886.0
2012-05-31,16750,17000,16700,16700,70,173177.0,10369886.0
2012-06-01,17000,17000,17000,17000,20,176288.0,10369886.0
2012-06-04,16650,16950,16650,16950,20,175770.0,10369886.0
2012-06-05,16950,17000,16950,17000,60,176288.0,10369886.0
2012-06-07,0,0,0,17000,0,,
2012-06-08,17000,17050,17000,17050,240,176807.0,10369886.0
2012-06-11,17050,17100,17050,17100,240,177325.0,10369886.0
2012-06-12,17000,17000,16800,16800,40,174214.0,10369886.0
2012-06-13,17000,17000,17000,17000,50,176288.0,10369886.0
2012-06-14,17000,19000,17000,17800,1514,184584.0,10369886.0
2012-06-15,18350,18400,17850,18300,9980,189769.0,10369886.0
2012-06-18,19200,19200,18000,18250,6222,189250.0,10369886.0
2012-06-19,18250,18300,17950,18000,5426,186658.0,10369886.0
2012-06-20,18000,18000,17800,17800,300,184584.0,10369886.0
2012-06-21,18000,18300,17800,18200,830,188732.0,10369886.0
2012-06-22,18100,18250,18000,18000,360,186658.0,10369886.0
2012-06-25,18000,18300,17800,18200,7580,188732.0,10369886.0
2012-06-26,18150,18300,18150,18300,3120,189769.0,10369886.0
2012-06-27,18300,18300,18000,18000,990,186658.0,10369886.0
2012-06-28,18000,18000,17600,18000,470,186658.0,10369886.0
2012-06-29,17900,18300,17900,18000,1800,186658.0,10369886.0
2012-07-02,18000,18300,18000,18300,2303,189769.0,10369886.0
2012-07-03,18250,18300,18100,18300,11152,189769.0,10369886.0
2012-07-04,18300,18300,18100,18200,14548,188732.0,10369886.0
2012-07-05,18150,18250,18150,18200,3150,188732.0,10369886.0
2012-07-06,18200,18200,18200,18200,10,188732.0,10369886.0
2012-07-09,18200,18300,18200,18300,180,189769.0,10369886.0
2012-07-10,18300,18800,18150,18800,690,194954.0,10369886.0
2012-07-11,18500,18750,18300,18300,1150,189769.0,10369886.0
2012-07-12,18300,18300,18100,18100,1020,187695.0,10369886.0
2012-07-13,18100,18100,17950,18050,710,187176.0,10369886.0
2012-07-16,18050,18050,18050,18050,30010,187176.0,10369886.0
2012-07-17,18000,18150,18000,18150,60,188213.0,10369886.0
2012-07-18,18150,18150,17800,17800,45560,184584.0,10369886.0
2012-07-19,17850,18000,17850,18000,60,186658.0,10369886.0
2012-07-20,18000,18000,17800,18000,40380,186658.0,10369886.0
2012-07-23,18000,18000,17750,18000,46910,186658.0,10369886.0
2012-07-24,18000,18000,17650,17750,3530,184065.0,10369886.0
2012-07-25,17800,17800,17800,17800,380,184584.0,10369886.0
2012-07-26,18000,18000,17750,17750,40500,184065.0,10369886.0
2012-07-27,17800,17800,17750,17800,34600,184584.0,10369886.0
2012-07-30,18100,18100,17750,17950,25190,186139.0,10369886.0
2012-07-31,17950,18000,17950,18000,330,186658.0,10369886.0
2012-08-01,18000,18000,17700,17900,38480,185621.0,10369886.0
2012-08-02,17900,17900,17750,17900,430,185621.0,10369886.0
2012-08-03,17900,17900,17900,17900,10,185621.0,10369886.0
2012-08-06,17900,17900,17700,17900,50040,185621.0,10369886.0
2012-08-07,17900,17900,17750,17750,660,184065.0,10369886.0
2012-08-08,17750,17750,17750,17750,20,184065.0,10369886.0
2012-08-09,17550,17550,17550,17550,30,181991.0,10369886.0
2012-08-10,17600,18950,17600,17950,430,186139.0,10369886.0
2012-08-13,17950,17950,17750,17750,120,184065.0,10369886.0
2012-08-14,0,0,0,17800,0,184584.0,10369886.0
2012-08-16,17800,17850,17800,17850,1680,185102.0,10369886.0
2012-08-17,17850,17850,17850,17850,40,185102.0,10369886.0
2012-08-20,17700,17700,17700,17700,50,183547.0,10369886.0
2012-08-21,17550,17600,17550,17600,2030,182510.0,10369886.0
2012-08-22,17650,17650,17650,17650,240,183028.0,10369886.0
2012-08-23,0,0,0,17650,0,,
2012-08-24,17650,17700,17650,17700,320,183547.0,10369886.0
2012-08-27,17700,17700,17700,17700,10,183547.0,10369886.0
2012-08-28,17700,17700,17700,17700,100,183547.0,10369886.0
2012-08-29,17900,17900,17900,17900,101,185621.0,10369886.0
2012-08-30,17900,17900,17900,17900,130,185621.0,10369886.0
2012-08-31,17900,17900,17900,17900,100,185621.0,10369886.0
2012-09-03,17900,18150,17700,18150,150,188213.0,10369886.0
2012-09-04,18150,18150,18000,18000,37060,186658.0,10369886.0
2012-09-05,18000,18000,18000,18000,10,186658.0,10369886.0
2012-09-06,17950,17950,17950,17950,10,186139.0,10369886.0
2012-09-07,0,0,0,17950,0,186139.0,10369886.0
2012-09-10,17850,17850,17850,17850,210,185102.0,10369886.0
2012-09-11,17850,17850,17850,17850,10,185102.0,10369886.0
2012-09-12,17850,17850,17850,17850,10,,
2012-09-13,0,0,0,17850,0,185102.0,10369886.0
2012-09-14,17900,18250,17900,18200,1340,188732.0,10369886.0
2012-09-17,17950,18100,17600,18100,650,187695.0,10369886.0
2012-09-18,17950,17950,17800,17800,110,184584.0,10369886.0
2012-09-19,17800,18100,17650,17650,100524,183028.0,10369886.0
2012-09-20,17950,17950,17950,17950,30,186139.0,10369886.0
2012-09-21,17950,17950,17750,17950,360,186139.0,10369886.0
2012-09-24,17850,17950,17800,17950,70,186139.0,10369886.0
2012-09-25,17950,17950,17950,17950,10,186139.0,10369886.0
2012-09-26,17800,17800,17650,17650,620,183028.0,10369886.0
2012-09-27,17900,17900,17650,17900,130,185621.0,10369886.0
2012-09-28,17650,17650,17550,17550,1260,181991.0,10369886.0
2012-10-02,17800,17800,17800,17800,10,184584.0,10369886.0
2012-10-04,17400,17400,17400,17400,10,180436.0,10369886.0
2012-10-05,17450,17800,17450,17800,90,184584.0,10369886.0
2012-10-08,0,0,0,17800,0,184584.0,10369886.0
2012-10-09,17450,17900,17450,17900,30,185621.0,10369886.0
2012-10-10,17850,17850,17850,17850,0,185102.0,10369886.0
2012-10-11,17850,17850,17850,17850,0,,
2012-10-12,17900,17900,17900,17900,10,185621.0,10369886.0
2012-10-15,17850,17850,17850,17850,10,185102.0,10369886.0
2012-10-16,17400,17750,17400,17700,90,183547.0,10369886.0
2012-10-17,17800,18150,17800,18050,281,187176.0,10369886.0
2012-10-18,18100,18100,17700,17700,270,183547.0,10369886.0
2012-10-19,17700,17700,17500,17500,70,181473.0,10369886.0
2012-10-22,17100,17100,17100,17100,249,177325.0,10369886.0
2012-10-23,17200,17500,15700,17400,870,180436.0,10369886.0
2012-10-24,17450,17500,17450,17500,20,181473.0,10369886.0
2012-10-25,17500,17500,17500,17500,0,,
2012-10-26,16500,17200,16500,17000,560,176288.0,10369886.0
2012-10-29,17300,17350,17200,17200,60,178362.0,10369886.0
2012-10-30,17200,17200,17200,17200,450,178362.0,10369886.0
2012-10-31,17550,17550,17550,17550,10,181991.0,10369886.0
2012-11-01,17400,17400,17400,17400,0,180436.0,10369886.0
2012-11-02,17550,17550,17200,17400,40,180436.0,10369886.0
2012-11-05,17400,17400,17400,17400,10,180436.0,10369886.0
2012-11-06,17400,17400,17400,17400,0,,
2012-11-07,17550,17550,17550,17550,10,181991.0,10369886.0
2012-11-08,17500,17500,17250,17250,20,178881.0,10369886.0
2012-11-09,17250,17250,17250,17250,30,178881.0,10369886.0
2012-11-12,17200,17200,17200,17200,20,178362.0,10369886.0
2012-11-13,17150,17150,16550,17050,360,176807.0,10369886.0
2012-11-14,17050,17050,17050,17050,0,176807.0,10369886.0
2012-11-15,17200,17200,16850,17200,730,178362.0,10369886.0
2012-11-16,16900,17000,16900,17000,60,176288.0,10369886.0
2012-11-19,17000,17000,17000,17000,0,,
2012-11-20,17050,17050,17050,17050,20,176807.0,10369886.0
2012-11-21,17100,17100,17100,17100,0,177325.0,10369886.0
2012-11-22,17250,17250,17200,17200,85030,178362.0,10369886.0
2012-11-23,16900,17000,16650,17000,80,176288.0,10369886.0
2012-11-26,17000,17000,16850,16950,100,175770.0,10369886.0
2012-11-27,16950,16950,16950,16950,0,175770.0,10369886.0
2012-11-28,17200,17200,17200,17200,10,178362.0,10369886.0
2012-11-29,17150,17150,17150,17150,10,177844.0,10369886.0
2012-11-30,17150,17150,17150,17150,0,177844.0,10369886.0
2012-12-03,17200,17200,17150,17150,22,177844.0,10369886.0
2012-12-04,17150,17150,17150,17150,0,,
2012-12-05,17150,17150,17150,17150,10,177844.0,10369886.0
2012-12-06,17100,17100,17100,17100,10,177325.0,10369886.0
2012-12-07,17200,17200,17100,17100,140,177325.0,10369886.0
2012-12-10,17100,17100,17000,17000,323,176288.0,10369886.0
2012-12-11,17000,17000,17000,17000,0,,
2012-12-12,17000,17000,17000,17000,60,176288.0,10369886.0
2012-12-13,17000,17000,17000,17000,10,,
2012-12-14,17000,17000,17000,17000,0,,
2012-12-17,17000,17000,17000,17000,0,,
2012-12-18,16900,16900,16900,16900,120,175251.0,10369886.0
2012-12-20,17300,17300,16950,17000,210,176288.0,10369886.0
2012-12-21,17000,17300,17000,17300,30,179399.0,10369886.0
2012-12-24,17300,17300,17300,17300,0,179399.0,10369886.0
2012-12-26,18000,18000,17550,17950,120,186139.0,10369886.0
2012-12-27,17550,17550,17050,17500,190,181473.0,10369886.0
2012-12-28,17100,17450,17100,17450,40,180955.0,10369886.0
2013-01-02,17400,17400,17400,17400,140,180436.0,10369886.0
2013-01-03,17200,17200,17200,17200,10,178362.0,10369886.0
2013-01-04,17250,17250,17250,17250,0,178881.0,10369886.0
2013-01-07,17050,17050,16800,16800,713,174214.0,10369886.0
2013-01-08,17150,17150,16550,16700,250,173177.0,10369886.0
2013-01-09,16800,17150,16800,17150,40,177844.0,10369886.0
2013-01-10,17100,17100,17100,17100,10,,
2013-01-11,17050,17050,17050,17050,10,176807.0,10369886.0
2013-01-14,17050,17050,17050,17050,20,176807.0,10369886.0
2013-01-15,16900,17150,16850,17150,30,177844.0,10369886.0
2013-01-16,16800,17100,16800,17100,20,177325.0,10369886.0
2013-01-17,17100,17100,16950,16950,150,175770.0,10369886.0
2013-01-18,17100,17150,16900,17150,470,177844.0,10369886.0
2013-01-21,16800,17050,16650,17000,1030,176288.0,10369886.0
2013-01-22,16800,17050,16700,16950,4030,175770.0,10369886.0
2013-01-23,16900,16900,16900,16900,120,175251.0,10369886.0
2013-01-24,16950,16950,16900,16950,160,175770.0,10369886.0
2013-01-25,16750,16950,16750,16900,200,175251.0,10369886.0
2013-01-28,16900,17450,16900,17450,260,180955.0,10369886.0
2013-01-29,17000,17200,16950,17200,50,178362.0,10369886.0
2013-01-30,16700,16700,16700,16700,560,173177.0,10369886.0
2013-01-31,16750,16750,16700,16700,1860,173177.0,10369886.0
2013-02-01,16700,16700,16700,16700,500,173177.0,10369886.0
2013-02-04,16650,16950,16650,16950,70,175770.0,10369886.0
2013-02-05,16950,16950,16950,16950,0,,
2013-02-06,16900,17200,16700,17050,320,176807.0,10369886.0
2013-02-07,17250,17250,17250,17250,10,178881.0,10369886.0
2013-02-08,17250,17250,17150,17250,80,178881.0,10369886.0
2013-02-12,17250,17250,16950,17250,250,178881.0,10369886.0
2013-02-13,17150,17150,16050,16850,650,174733.0,10369886.0
2013-02-14,17000,17000,17000,17000,50,176288.0,10369886.0
2013-02-15,16950,16950,16700,16900,520,175251.0,10369886.0
2013-02-18,16900,16900,16750,16850,3280,174733.0,10369886.0
2013-02-19,16950,17000,16950,17000,40,176288.0,10369886.0
2013-02-20,16950,17000,16850,16950,170,175770.0,10369886.0
2013-02-21,16900,16950,16900,16900,140,175251.0,10369886.0
2013-02-22,16900,16900,16900,16900,10,175251.0,10369886.0
2013-02-25,16750,17000,16750,16950,130,175770.0,10369886.0
2013-02-26,16950,16950,16950,16950,0,,
2013-02-27,17150,17150,17150,17150,11,177844.0,10369886.0
2013-02-28,17100,17100,17100,17100,0,177325.0,10369886.0
2013-03-04,17100,17100,17100,17100,0,,
2013-03-05,16800,16800,16800,16800,2000,174214.0,10369886.0
2013-03-06,16800,16950,16650,16950,27140,175770.0,10369886.0
2013-03-07,16950,16950,16800,16800,25130,174214.0,10369886.0
2013-03-08,16900,16900,16800,16800,6110,174214.0,10369886.0
2013-03-11,16700,16700,16700,16700,16250,173177.0,10369886.0
2013-03-12,16750,16900,16750,16900,13340,175251.0,10369886.0
2013-03-13,16950,16950,16950,16950,60,175770.0,10369886.0
2013-03-14,16950,16950,16950,16950,0,,
2013-03-15,16950,16950,16850,16850,860,174733.0,10369886.0
2013-03-18,16850,16850,16850,16850,40,174733.0,10369886.0
2013-03-19,16850,16850,16850,16850,351,174733.0,10369886.0
2013-03-20,17000,17000,16950,16950,30,175770.0,10369886.0
2013-03-21,16950,16950,16800,16800,20,174214.0,10369886.0
