메타랩스(090370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-07-27,20499,21202,20460,20856,3580,53500.0,10000000.0
2009-07-28,20854,21440,20542,21167,5340,54300.0,10000000.0
2009-07-29,21167,21245,20698,21012,2230,53900.0,10000000.0
2009-07-30,21050,21441,20737,21051,5080,54000.0,10000000.0
2009-07-31,20893,21636,20893,21167,8620,54300.0,10000000.0
2009-08-03,21635,21635,21049,21440,11630,55000.0,10000000.0
2009-08-04,21244,21674,21244,21518,13390,55200.0,10000000.0
2009-08-05,21516,22566,21516,22415,10780,57500.0,10000000.0
2009-08-06,22411,22411,21981,21986,8890,56400.0,10000000.0
2009-08-07,22409,23191,22214,22805,13950,58500.0,10000000.0
2009-08-10,22647,23389,22608,23350,25550,59900.0,10000000.0
2009-08-11,23194,23467,23116,23350,9700,59900.0,10000000.0
2009-08-12,23386,23386,22449,22532,12073,57800.0,10000000.0
2009-08-13,22488,22996,22214,22649,14430,58100.0,10000000.0
2009-08-14,23351,23663,22608,23000,16750,59000.0,10000000.0
2009-08-17,22839,22878,22019,22844,17479,58600.0,10000000.0
2009-08-18,22605,22839,22175,22805,11551,58500.0,10000000.0
2009-08-19,22683,23386,22409,22844,4570,58600.0,10000000.0
2009-08-20,22605,22957,22410,22415,11980,57500.0,10000000.0
2009-08-21,23230,23230,22293,22493,14970,57700.0,10000000.0
2009-08-24,22410,22956,22410,22649,10150,58100.0,10000000.0
2009-08-25,22647,23234,22452,23000,7046,59000.0,10000000.0
2009-08-26,23038,23234,22726,23000,3738,59000.0,10000000.0
2009-08-27,23429,23429,22609,22883,11430,58700.0,10000000.0
2009-08-28,22878,23425,22526,22844,15530,58600.0,10000000.0
2009-08-31,22839,22839,21941,22688,19811,58200.0,10000000.0
2009-09-01,22605,23152,22215,22415,16502,57500.0,10000000.0
2009-09-02,22411,22411,21673,21869,21100,56100.0,10000000.0
2009-09-03,21904,21904,21049,21479,10495,55100.0,10000000.0
2009-09-04,21089,21944,21011,21051,12952,54000.0,10000000.0
2009-09-07,21441,21441,20699,20934,4790,53700.0,10000000.0
2009-09-08,20656,20930,20383,20388,15713,52300.0,10000000.0
2009-09-09,20072,20384,19568,19764,10350,50700.0,10000000.0
2009-09-10,19763,20228,19763,19998,11670,51300.0,10000000.0
2009-09-11,19915,20266,19880,20115,7990,51600.0,10000000.0
2009-09-14,20110,20462,19802,20076,11180,51500.0,10000000.0
2009-09-15,19915,20344,19763,20115,9450,51600.0,10000000.0
2009-09-16,20227,20461,19176,19394,23154,49750.0,10000000.0
2009-09-17,19528,19606,19098,19238,8795,49350.0,10000000.0
2009-09-18,19469,19491,19218,19335,2780,49600.0,10000000.0
2009-09-21,19294,19489,19098,19277,3085,49450.0,10000000.0
2009-09-22,19178,19686,19156,19491,28855,50000.0,10000000.0
2009-09-23,19530,19686,19373,19491,4750,50000.0,10000000.0
2009-09-24,19296,19491,19079,19374,8484,49700.0,10000000.0
2009-09-25,19294,19450,18999,19238,1280,49350.0,10000000.0
2009-09-28,19000,21439,18631,18653,39204,47850.0,10000000.0
2009-09-29,18630,20579,18161,18166,124002,46600.0,10000000.0
2009-09-30,18200,19215,18161,18283,13578,46900.0,10000000.0
2009-10-01,18278,18630,17462,18205,13620,46700.0,10000000.0
2009-10-05,17872,18301,17346,17503,14440,44900.0,10000000.0
2009-10-06,17502,17910,17424,17659,5080,45300.0,10000000.0
2009-10-07,17658,18318,17541,17737,2770,45500.0,10000000.0
2009-10-08,17753,18573,17735,18283,9780,46900.0,10000000.0
2009-10-09,17965,19020,17965,18400,4779,47200.0,10000000.0
2009-10-12,18145,18866,18028,18302,9660,46950.0,10000000.0
2009-10-13,18395,18534,17987,18400,2540,47200.0,10000000.0
2009-10-14,18200,18651,18121,18400,12600,47200.0,10000000.0
2009-10-15,18690,18690,18004,18361,4870,47100.0,10000000.0
2009-10-16,18456,18456,17926,18400,6880,47200.0,10000000.0
2009-10-19,18004,18417,18004,18322,4400,47000.0,10000000.0
2009-10-20,18004,18864,18004,18322,3692,47000.0,10000000.0
2009-10-21,18121,18573,18065,18361,1501,47100.0,10000000.0
2009-10-22,18456,18456,18043,18322,4765,47000.0,10000000.0
2009-10-23,18434,18434,18044,18283,4981,46900.0,10000000.0
2009-10-26,18436,18497,18046,18302,8310,46950.0,10000000.0
2009-10-27,18317,18317,17948,18322,1890,47000.0,10000000.0
2009-10-28,18122,18356,16368,18205,11890,46700.0,10000000.0
2009-10-29,17816,18202,17816,18068,1976,46350.0,10000000.0
2009-10-30,17948,18278,17853,18205,5730,46700.0,10000000.0
2009-11-02,16957,18085,16957,17951,9821,46050.0,10000000.0
2009-11-03,17541,17949,17481,17620,7310,45200.0,10000000.0
2009-11-04,18084,18084,17541,17581,2565,45100.0,10000000.0
2009-11-05,17830,17830,17344,17679,8130,45350.0,10000000.0
2009-11-06,17830,17830,17439,17795,1360,45650.0,10000000.0
2009-11-09,17559,18006,17541,17698,2940,45400.0,10000000.0
2009-11-10,17696,17908,17461,17484,8030,44850.0,10000000.0
2009-11-11,17737,17737,17364,17503,780,44900.0,10000000.0
2009-11-12,17540,17814,17245,17250,9360,44250.0,10000000.0
2009-11-13,17151,17677,17090,17386,8330,44600.0,10000000.0
2009-11-16,17854,17854,17308,17386,2730,44600.0,10000000.0
2009-11-17,17128,17518,17089,17289,2690,44350.0,10000000.0
2009-11-18,17638,17638,16956,17269,2320,44300.0,10000000.0
2009-11-19,17269,17598,17051,17347,1070,44500.0,10000000.0
2009-11-20,17128,17345,17128,17289,530,44350.0,10000000.0
2009-11-23,17074,17286,16935,17191,2840,44100.0,10000000.0
2009-11-24,16957,17677,16627,17074,14900,43800.0,10000000.0
2009-11-25,17052,17052,16762,16918,3300,43400.0,10000000.0
2009-11-26,16861,16878,16353,16353,8594,41950.0,10000000.0
2009-11-27,16118,16604,15571,15593,21800,40000.0,10000000.0
2009-11-30,16000,16000,15397,15749,6866,40400.0,10000000.0
2009-12-01,15373,16389,15373,15651,4760,40150.0,10000000.0
2009-12-02,15647,16445,15473,15612,9438,40050.0,10000000.0
2009-12-03,15529,16232,15529,15768,3870,40450.0,10000000.0
2009-12-04,15633,15963,15594,15963,2860,40950.0,10000000.0
2009-12-07,15959,15959,15569,15612,8274,40050.0,10000000.0
2009-12-08,15709,15727,15571,15671,2660,40200.0,10000000.0
2009-12-09,15631,15865,15570,15866,8140,40700.0,10000000.0
2009-12-10,16352,16352,15688,15710,9270,40300.0,10000000.0
2009-12-11,15767,15845,15281,15281,28939,39200.0,10000000.0
2009-12-14,15203,15398,15085,15203,27172,39000.0,10000000.0
2009-12-15,15202,15593,15163,15476,82057,39700.0,10000000.0
2009-12-16,15319,15593,15319,15398,44664,39500.0,10000000.0
2009-12-17,15397,15940,15336,15671,51803,40200.0,10000000.0
2009-12-18,15670,16057,15475,15671,38630,40200.0,10000000.0
2009-12-21,15707,16054,15646,15846,25143,40650.0,10000000.0
2009-12-22,15749,15979,15514,15515,28296,39800.0,10000000.0
2009-12-23,15473,15842,15434,15573,25190,39950.0,10000000.0
2009-12-24,15473,15686,15473,15573,9390,39950.0,10000000.0
2009-12-28,15571,15649,15397,15437,24700,39600.0,10000000.0
