천일고속(000650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-23,100000,109500,99500,101500,64010,145066.0,1429220.0
2016-08-24,101000,103000,98200,98300,26378,140492.0,1429220.0
2016-08-25,98000,99800,96900,97400,13222,139206.0,1429220.0
2016-08-26,97400,104500,97400,99000,33000,141493.0,1429220.0
2016-08-29,100000,102000,95400,95400,12774,136348.0,1429220.0
2016-08-30,94300,96600,94300,94800,10361,135490.0,1429220.0
2016-08-31,94400,95300,93000,93500,6138,133632.0,1429220.0
2016-09-01,92300,94600,92300,93700,4989,133918.0,1429220.0
2016-09-02,94600,94900,92000,93500,4036,133632.0,1429220.0
2016-09-05,95000,95300,92900,94200,5084,134633.0,1429220.0
2016-09-06,94000,98300,93300,96700,10206,138206.0,1429220.0
2016-09-07,97900,99900,96100,99300,8854,141922.0,1429220.0
2016-09-08,99100,99800,97000,97100,5839,138777.0,1429220.0
2016-09-09,98000,101000,95300,99600,7327,142350.0,1429220.0
2016-09-12,99200,102500,98900,99600,7945,142350.0,1429220.0
2016-09-13,99400,101500,99400,101500,5313,145066.0,1429220.0
2016-09-19,102000,103000,100500,102500,6199,146495.0,1429220.0
2016-09-20,101500,102500,99000,100000,4214,142922.0,1429220.0
2016-09-21,101000,101000,98100,99100,2828,141636.0,1429220.0
2016-09-22,99100,102000,99100,101000,3290,144351.0,1429220.0
2016-09-23,100000,101500,99600,99700,2242,142493.0,1429220.0
2016-09-26,99700,101500,99500,99500,1859,142207.0,1429220.0
2016-09-27,99400,100000,98000,99200,3583,141779.0,1429220.0
2016-09-28,98500,99600,97100,97900,5234,139921.0,1429220.0
2016-09-29,97900,99000,97500,97500,2597,139349.0,1429220.0
2016-09-30,97000,97100,95500,96600,3168,138063.0,1429220.0
2016-10-04,97100,97700,95500,96000,1493,137205.0,1429220.0
2016-10-05,97000,97000,95300,95900,1902,137062.0,1429220.0
2016-10-06,96500,96500,94900,95400,2393,136348.0,1429220.0
2016-10-07,95400,95600,93000,93200,2633,133203.0,1429220.0
2016-10-10,92400,94200,92300,92900,1382,132775.0,1429220.0
2016-10-11,92600,94200,92500,93800,977,134061.0,1429220.0
2016-10-12,95000,95600,93400,94000,1083,134347.0,1429220.0
2016-10-13,94900,100000,92700,98000,4746,140064.0,1429220.0
2016-10-14,100000,100000,95500,96200,4640,137491.0,1429220.0
2016-10-17,96200,96200,92600,93800,2043,134061.0,1429220.0
2016-10-18,94900,94900,92500,93500,1951,133632.0,1429220.0
2016-10-19,93900,94500,93200,93800,485,134061.0,1429220.0
2016-10-20,93900,93900,92700,93800,1624,134061.0,1429220.0
2016-10-21,93900,93900,92400,92900,1255,132775.0,1429220.0
2016-10-24,93500,93500,91900,92900,1703,132775.0,1429220.0
2016-10-25,92100,93000,91500,91800,1979,131202.0,1429220.0
2016-10-26,90800,92000,90000,90200,1653,128916.0,1429220.0
2016-10-27,90300,92800,90300,91300,891,130488.0,1429220.0
2016-10-28,92300,92900,90500,91800,613,131202.0,1429220.0
2016-10-31,92700,92700,90500,90500,915,129344.0,1429220.0
2016-11-01,90300,91600,90000,91500,817,130774.0,1429220.0
2016-11-02,91500,91500,87700,88200,3173,126057.0,1429220.0
2016-11-03,88300,89000,87200,87800,1219,125486.0,1429220.0
2016-11-04,88000,88000,85400,86700,2546,123913.0,1429220.0
2016-11-07,86700,90000,86700,89500,933,127915.0,1429220.0
2016-11-08,90000,90000,88200,88400,684,126343.0,1429220.0
2016-11-09,89100,89500,85200,86000,4087,122913.0,1429220.0
2016-11-10,86300,89000,86300,87100,2649,124485.0,1429220.0
2016-11-11,88500,88700,87300,88200,383,126057.0,1429220.0
2016-11-14,87400,89200,87400,88100,559,125914.0,1429220.0
2016-11-15,88100,89100,87200,87500,679,125057.0,1429220.0
2016-11-16,87500,88500,87000,87500,1265,125057.0,1429220.0
2016-11-17,86900,88300,86900,87500,1451,125057.0,1429220.0
2016-11-18,87500,88400,87300,87700,241,125343.0,1429220.0
2016-11-21,88200,88200,86500,86800,931,124056.0,1429220.0
2016-11-22,86200,87600,86200,86900,539,124199.0,1429220.0
2016-11-23,88400,88400,86900,87000,597,124342.0,1429220.0
2016-11-24,88100,88100,86800,87000,777,124342.0,1429220.0
2016-11-25,87600,88700,86000,88000,940,125771.0,1429220.0
2016-11-28,88000,88000,86600,87100,593,124485.0,1429220.0
2016-11-29,88300,88300,86100,87300,492,124771.0,1429220.0
2016-11-30,88200,88200,86600,87300,250,124771.0,1429220.0
2016-12-01,88600,88600,86600,87100,685,124485.0,1429220.0
2016-12-02,86500,87800,86300,87000,467,124342.0,1429220.0
2016-12-05,87000,87200,86200,86500,869,123628.0,1429220.0
2016-12-06,87100,87400,85900,86700,589,123913.0,1429220.0
2016-12-07,87500,87500,86200,86800,412,124056.0,1429220.0
2016-12-08,87600,87600,86500,86600,283,123770.0,1429220.0
2016-12-09,88000,88000,86900,87400,353,124914.0,1429220.0
2016-12-12,88000,88000,86600,87400,670,124914.0,1429220.0
2016-12-13,87900,87900,86600,87500,575,125057.0,1429220.0
2016-12-14,87900,90600,87600,90000,2256,128630.0,1429220.0
2016-12-15,90000,91400,90000,91000,1437,130059.0,1429220.0
2016-12-16,91200,93900,91200,91200,1812,130345.0,1429220.0
2016-12-19,92700,92800,91000,91800,859,131202.0,1429220.0
2016-12-20,91700,92000,91000,91800,408,131202.0,1429220.0
2016-12-21,91900,92800,90300,90900,813,129916.0,1429220.0
2016-12-22,90300,91900,90300,90800,185,129773.0,1429220.0
2016-12-23,90800,92000,90700,91000,1074,130059.0,1429220.0
2016-12-26,91400,91900,90800,91800,1323,131202.0,1429220.0
2016-12-27,92000,95200,92000,94500,5159,135061.0,1429220.0
2016-12-28,93000,93000,90400,91300,1655,130488.0,1429220.0
2016-12-29,91400,91500,90400,90600,480,129487.0,1429220.0
2017-01-02,90800,91300,89800,90300,867,129059.0,1429220.0
2017-01-03,89700,90600,89700,90000,1103,128630.0,1429220.0
2017-01-04,89600,91100,89600,89900,913,128487.0,1429220.0
2017-01-05,90300,90400,89800,90300,527,129059.0,1429220.0
2017-01-06,90300,90600,90000,90300,231,129059.0,1429220.0
2017-01-09,90300,91200,90100,90900,470,129916.0,1429220.0
2017-01-10,91900,92000,90000,90600,805,129487.0,1429220.0
2017-01-11,89900,90700,89000,90300,1730,129059.0,1429220.0
2017-01-12,89300,90100,88500,89400,712,127772.0,1429220.0
2017-01-13,89400,89500,88800,88900,155,127058.0,1429220.0
2017-01-16,89100,89100,88000,88800,582,126915.0,1429220.0
2017-01-17,90400,91000,88000,90600,2206,129487.0,1429220.0
2017-01-18,91300,112000,91300,95600,96195,136633.0,1429220.0
2017-01-19,96200,96900,92700,93600,10515,133775.0,1429220.0
2017-01-20,96200,110000,93200,102000,94773,145780.0,1429220.0
2017-01-23,105000,125500,101000,114000,183348,162931.0,1429220.0
2017-01-24,112000,112500,102000,105500,37692,150783.0,1429220.0
2017-01-25,104500,109500,95800,96400,29761,137777.0,1429220.0
2017-01-26,96400,97300,94000,94300,11831,134775.0,1429220.0
2017-01-31,95200,95900,92000,92800,9106,132632.0,1429220.0
2017-02-01,94700,96700,92800,95100,10831,135919.0,1429220.0
2017-02-02,95100,95800,93100,93100,7004,133060.0,1429220.0
2017-02-03,92000,92100,89900,90300,9942,129059.0,1429220.0
2017-02-06,89800,91300,89200,90400,3455,129201.0,1429220.0
2017-02-07,91000,93700,89800,92000,6666,131488.0,1429220.0
2017-02-08,91500,92400,90100,90100,5439,128773.0,1429220.0
2017-02-09,90400,91000,89500,90900,1753,129916.0,1429220.0
2017-02-10,91000,91700,89300,90000,2008,128630.0,1429220.0
2017-02-13,91000,91000,89500,90400,1455,129201.0,1429220.0
2017-02-14,90700,90900,89000,89500,2509,127915.0,1429220.0
2017-02-15,89200,91300,89000,89800,2547,128344.0,1429220.0
2017-02-16,89800,90500,89400,89800,932,128344.0,1429220.0
2017-02-17,89600,90100,89400,89700,1027,128201.0,1429220.0
2017-02-20,89800,90400,89100,89800,1019,128344.0,1429220.0
2017-02-21,89400,90300,89100,89200,1986,127486.0,1429220.0
2017-02-22,89100,89500,89000,89300,1511,127629.0,1429220.0
2017-02-23,89100,90800,89000,89300,1156,127629.0,1429220.0
2017-02-24,89200,89600,89000,89300,1324,127629.0,1429220.0
2017-02-27,89300,89700,89000,89300,986,127629.0,1429220.0
2017-02-28,89000,90200,89000,89400,1042,127772.0,1429220.0
2017-03-02,89400,92000,89400,92000,2863,131488.0,1429220.0
2017-03-03,98500,111500,97300,99100,96672,141636.0,1429220.0
2017-03-06,101500,105000,96500,97200,22535,138920.0,1429220.0
2017-03-07,96000,97000,93800,95600,12734,136633.0,1429220.0
2017-03-08,95200,95800,92800,93400,7667,133489.0,1429220.0
2017-03-09,93300,97500,93200,93800,8758,134061.0,1429220.0
2017-03-10,94600,95700,92000,93000,5171,132917.0,1429220.0
2017-03-13,92800,94300,92700,93400,3181,133489.0,1429220.0
2017-03-14,94000,95000,93200,94900,2829,135633.0,1429220.0
2017-03-15,94900,95700,94000,94300,3142,134775.0,1429220.0
2017-03-16,95500,95500,93500,94200,2472,134633.0,1429220.0
2017-03-17,93900,94600,93300,93700,1956,133918.0,1429220.0
2017-03-20,94500,94700,93500,94000,2255,134347.0,1429220.0
2017-03-21,93600,95500,93600,93800,1106,134061.0,1429220.0
2017-03-22,94500,97800,93700,97000,4639,138634.0,1429220.0
2017-03-23,98200,98600,95600,96200,3577,137491.0,1429220.0
2017-03-24,96900,97900,95400,95700,4485,136776.0,1429220.0
2017-03-27,96700,97100,95000,95100,3026,135919.0,1429220.0
2017-03-28,95100,97000,95100,96700,2128,138206.0,1429220.0
2017-03-29,97500,97700,95900,96000,5029,137205.0,1429220.0
2017-03-30,95700,95700,93500,95400,2613,136348.0,1429220.0
2017-03-31,95400,95400,93700,93900,3216,134204.0,1429220.0
2017-04-03,94000,94800,93300,94600,1597,135204.0,1429220.0
2017-04-04,94600,95600,93500,93800,2322,134061.0,1429220.0
2017-04-05,93500,93900,93100,93400,1028,133489.0,1429220.0
2017-04-06,93300,94400,93100,93800,699,134061.0,1429220.0
2017-04-07,93800,95000,93200,93800,1527,134061.0,1429220.0
2017-04-10,93500,94000,92700,93900,2143,134204.0,1429220.0
2017-04-11,93600,94100,92400,92600,2226,132346.0,1429220.0
2017-04-12,93000,93000,91400,91600,2012,130917.0,1429220.0
2017-04-13,92000,92000,91500,92000,407,131488.0,1429220.0
2017-04-14,91800,93200,91600,92300,580,131917.0,1429220.0
2017-04-17,93400,93400,91900,92000,476,131488.0,1429220.0
2017-04-18,92000,93000,91400,92100,860,131631.0,1429220.0
2017-04-19,91700,92800,91600,92300,780,131917.0,1429220.0
2017-04-20,92600,92800,92000,92400,500,132060.0,1429220.0
2017-04-21,92400,93200,91700,92500,973,132203.0,1429220.0
2017-04-24,92600,92600,91700,92100,1660,131631.0,1429220.0
2017-04-25,93000,93300,92100,92500,1582,132203.0,1429220.0
2017-04-26,92500,93000,92100,92600,1057,132346.0,1429220.0
2017-04-27,92500,92500,92000,92200,535,131774.0,1429220.0
2017-04-28,92200,92900,91200,91200,1436,130345.0,1429220.0
2017-05-02,91300,92200,91300,91500,924,130774.0,1429220.0
2017-05-04,91700,93000,91300,93000,977,132917.0,1429220.0
2017-05-08,92800,94400,92600,94300,1918,134775.0,1429220.0
2017-05-10,94300,94900,93400,93600,1171,133775.0,1429220.0
2017-05-11,94500,94900,93400,94900,1512,135633.0,1429220.0
2017-05-12,95300,96000,93900,94800,3298,135490.0,1429220.0
2017-05-15,95800,98000,94700,96700,7136,138206.0,1429220.0
2017-05-16,96700,97400,95000,96600,4199,138063.0,1429220.0
2017-05-17,96500,98000,95500,96500,1086,137920.0,1429220.0
2017-05-18,96600,96600,94500,95500,1572,136491.0,1429220.0
2017-05-19,96300,96300,95200,95800,838,136919.0,1429220.0
2017-05-22,96300,96900,95100,96300,1754,137634.0,1429220.0
2017-05-23,96700,96700,95100,96000,1608,137205.0,1429220.0
2017-05-24,96300,96300,95300,96000,514,137205.0,1429220.0
2017-05-25,96500,96500,95000,95900,1324,137062.0,1429220.0
2017-05-26,96300,97900,95600,97700,4271,139635.0,1429220.0
2017-05-29,97700,105000,96600,102000,7310,145780.0,1429220.0
2017-05-30,101500,107500,99000,99000,9299,141493.0,1429220.0
2017-05-31,100500,103500,99000,99600,4684,142350.0,1429220.0
2017-06-01,101000,104500,99900,102500,6791,146495.0,1429220.0
2017-06-02,104500,104500,101000,101000,3825,144351.0,1429220.0
2017-06-05,101500,103000,99400,100000,3551,142922.0,1429220.0
2017-06-07,100000,103000,99800,100000,4688,142922.0,1429220.0
2017-06-08,100500,102500,99900,100500,2580,143637.0,1429220.0
2017-06-09,99900,101000,98500,99500,3749,142207.0,1429220.0
2017-06-12,99800,100000,99500,100000,731,142922.0,1429220.0
2017-06-13,100000,101000,99200,100500,2594,143637.0,1429220.0
2017-06-14,101000,105000,100000,104500,6104,149353.0,1429220.0
2017-06-15,105000,106000,102500,105000,3860,150068.0,1429220.0
2017-06-16,105000,105500,101000,103000,1484,147210.0,1429220.0
2017-06-19,103500,104000,100500,102000,2487,145780.0,1429220.0
2017-06-20,103000,103000,100000,101500,4242,145066.0,1429220.0
2017-06-21,101500,102000,99700,101500,1433,145066.0,1429220.0
2017-06-22,101500,102500,99800,99900,2078,142779.0,1429220.0
2017-06-23,100500,102500,99900,101000,3405,144351.0,1429220.0
2017-06-26,102500,103500,101000,101000,1777,144351.0,1429220.0
2017-06-27,101500,103500,101000,102500,2501,146495.0,1429220.0
2017-06-28,103500,105000,102500,104000,6715,148639.0,1429220.0
2017-06-29,101500,101500,99900,99900,3281,142779.0,1429220.0
2017-06-30,101000,102500,99600,100000,1495,142922.0,1429220.0
2017-07-03,99700,99700,97400,97400,3406,139206.0,1429220.0
2017-07-04,96500,97400,95500,95600,3215,136633.0,1429220.0
2017-07-05,96800,96800,95300,96300,976,137634.0,1429220.0
2017-07-06,97200,97200,95600,96600,750,138063.0,1429220.0
2017-07-07,97300,97300,95700,95800,980,136919.0,1429220.0
2017-07-10,95600,96400,95000,96000,1319,137205.0,1429220.0
2017-07-11,96000,96000,94300,94600,1530,135204.0,1429220.0
2017-07-12,94600,94700,93300,93900,2647,134204.0,1429220.0
2017-07-13,94800,94800,93000,94500,1031,135061.0,1429220.0
2017-07-14,94900,94900,94100,94900,321,135633.0,1429220.0
2017-07-17,95400,95600,94200,94500,604,135061.0,1429220.0
2017-07-18,94500,95300,94500,94800,711,135490.0,1429220.0
2017-07-19,94600,98500,94600,97000,2667,138634.0,1429220.0
2017-07-20,98200,98200,95900,96600,1007,138063.0,1429220.0
2017-07-21,97500,97500,95700,95700,744,136776.0,1429220.0
2017-07-24,95700,96400,94000,94800,1542,135490.0,1429220.0
2017-07-25,94800,96400,94700,94800,945,135490.0,1429220.0
2017-07-26,94800,95600,94500,94700,559,135347.0,1429220.0
2017-07-27,96200,96200,94600,95500,1380,136491.0,1429220.0
2017-07-28,95100,96200,95100,95300,767,136205.0,1429220.0
2017-07-31,95800,95800,94500,94700,712,135347.0,1429220.0
2017-08-01,95700,96000,94500,95600,455,136633.0,1429220.0
2017-08-02,95700,96100,94600,94700,819,135347.0,1429220.0
2017-08-03,94700,95700,94600,95000,890,135776.0,1429220.0
2017-08-04,96300,96800,95300,96400,859,137777.0,1429220.0
2017-08-07,96400,96800,95600,96200,406,137491.0,1429220.0
2017-08-08,97000,97000,95500,95900,716,137062.0,1429220.0
2017-08-09,95900,96200,95400,95700,666,136776.0,1429220.0
2017-08-10,95900,96500,95700,96200,1168,137491.0,1429220.0
2017-08-11,96200,96800,95000,96800,1041,138348.0,1429220.0
2017-08-14,96800,97400,95800,95800,805,136919.0,1429220.0
2017-08-16,96500,96900,95000,95400,1098,136348.0,1429220.0
2017-08-17,95300,96100,95000,95200,843,136062.0,1429220.0
2017-08-18,95700,95700,94500,95300,898,136205.0,1429220.0
2017-08-21,95700,95700,94500,95200,654,136062.0,1429220.0
2017-08-22,95800,95800,94500,95000,531,135776.0,1429220.0
2017-08-23,95700,95700,94700,95000,462,135776.0,1429220.0
2017-08-24,95000,95600,94700,95000,525,135776.0,1429220.0
2017-08-25,95600,96000,94700,95800,597,136919.0,1429220.0
2017-08-28,96000,96000,95200,95700,665,136776.0,1429220.0
2017-08-29,95100,95900,95000,95600,1007,136633.0,1429220.0
2017-08-30,95600,96300,95600,96200,1085,137491.0,1429220.0
2017-08-31,96800,96800,96300,96500,925,137920.0,1429220.0
2017-09-01,96500,96500,95000,96400,905,137777.0,1429220.0
2017-09-04,94900,96400,94700,95500,516,136491.0,1429220.0
2017-09-05,95500,97000,95200,96400,1823,137777.0,1429220.0
2017-09-06,97000,97000,96400,96400,657,137777.0,1429220.0
2017-09-07,96500,97100,96400,96500,559,137920.0,1429220.0
2017-09-08,97100,97900,96600,97100,961,138777.0,1429220.0
2017-09-11,98000,98000,95300,96300,2572,137634.0,1429220.0
2017-09-12,96300,98700,95800,98400,1767,140635.0,1429220.0
2017-09-13,98500,99200,96800,98700,1312,141064.0,1429220.0
2017-09-14,101000,104500,99900,100000,8361,142922.0,1429220.0
2017-09-15,101000,101000,98300,98500,1738,140778.0,1429220.0
2017-09-18,98700,100500,98600,99100,1876,141636.0,1429220.0
2017-09-19,100500,101500,99300,99700,509,142493.0,1429220.0
2017-09-20,100500,102000,99600,101000,1212,144351.0,1429220.0
2017-09-21,102000,102500,100000,101000,2352,144351.0,1429220.0
2017-09-22,101000,101000,98900,99800,3121,142636.0,1429220.0
2017-09-25,99500,99900,98400,98400,1947,140635.0,1429220.0
2017-09-26,98400,100000,98400,99400,1064,142064.0,1429220.0
2017-09-27,99000,100000,98900,98900,2402,141350.0,1429220.0
2017-09-28,96000,97200,94500,95700,4990,136776.0,1429220.0
2017-09-29,96300,96800,94100,95200,1552,136062.0,1429220.0
2017-10-10,95100,95900,92800,93400,3035,133489.0,1429220.0
2017-10-11,94700,94700,93400,94500,819,135061.0,1429220.0
2017-10-12,94600,95100,93800,94600,331,135204.0,1429220.0
2017-10-13,94600,95500,93300,94300,927,134775.0,1429220.0
2017-10-16,95200,95200,94000,94300,646,134775.0,1429220.0
2017-10-17,94300,94800,94000,94300,856,134775.0,1429220.0
2017-10-18,95100,95100,93500,93500,1957,133632.0,1429220.0
2017-10-19,96000,96000,93500,93600,1232,133775.0,1429220.0
2017-10-20,95200,95200,93500,94700,1260,135347.0,1429220.0
2017-10-23,94000,94800,94000,94500,484,135061.0,1429220.0
2017-10-24,94500,95300,94300,95000,573,135776.0,1429220.0
2017-10-25,95000,96000,94500,95000,531,135776.0,1429220.0
2017-10-26,95100,95800,94500,94500,640,135061.0,1429220.0
2017-10-27,94500,95500,94400,95200,663,136062.0,1429220.0
2017-10-30,95400,96300,94100,95100,1240,135919.0,1429220.0
2017-10-31,95800,95900,94600,94800,1008,135490.0,1429220.0
2017-11-01,94500,95500,94500,94900,724,135633.0,1429220.0
2017-11-02,94400,95100,93900,93900,1980,134204.0,1429220.0
2017-11-03,93800,94500,93700,94500,1016,135061.0,1429220.0
2017-11-06,95000,95100,94400,94900,617,135633.0,1429220.0
2017-11-07,94900,95100,94600,94900,525,135633.0,1429220.0
2017-11-08,94900,95000,94700,95000,887,135776.0,1429220.0
2017-11-09,96300,96300,94900,95500,1136,136491.0,1429220.0
2017-11-10,95500,95500,94700,95200,552,136062.0,1429220.0
2017-11-13,94900,95800,94600,94900,1996,135633.0,1429220.0
2017-11-14,94900,95800,94500,95800,1037,136919.0,1429220.0
2017-11-15,95500,96000,94900,94900,2346,135633.0,1429220.0
2017-11-16,95500,95600,94700,95400,917,136348.0,1429220.0
2017-11-17,95500,96400,95400,95800,1440,136919.0,1429220.0
2017-11-20,96000,96500,95800,96500,1773,137920.0,1429220.0
2017-11-21,96700,98200,96500,98000,3623,140064.0,1429220.0
2017-11-22,98000,98200,95000,96500,2111,137920.0,1429220.0
2017-11-23,96500,96800,96000,96400,871,137777.0,1429220.0
2017-11-24,96600,97200,95800,96100,2085,137348.0,1429220.0
2017-11-27,96100,97000,95700,96300,1128,137634.0,1429220.0
2017-11-28,96900,96900,95900,96200,640,137491.0,1429220.0
2017-11-29,95900,96900,95800,96500,1972,137920.0,1429220.0
2017-11-30,96100,98000,96100,97100,1167,138777.0,1429220.0
2017-12-01,97500,97700,96800,96900,1780,138491.0,1429220.0
2017-12-04,97100,97400,96200,96500,867,137920.0,1429220.0
2017-12-05,96300,97300,96300,97100,629,138777.0,1429220.0
2017-12-06,97200,97900,96700,96700,2214,138206.0,1429220.0
2017-12-07,96800,97400,96200,96900,1215,138491.0,1429220.0
2017-12-08,96900,97600,96300,96800,1906,138348.0,1429220.0
2017-12-11,96800,97200,96300,96900,370,138491.0,1429220.0
2017-12-12,97000,97300,96400,97100,746,138777.0,1429220.0
2017-12-13,97500,97500,96800,97100,789,138777.0,1429220.0
2017-12-14,97400,98100,97000,97600,770,139492.0,1429220.0
2017-12-15,96900,98300,96900,97800,2276,139778.0,1429220.0
2017-12-18,97800,99200,97700,99200,3331,141779.0,1429220.0
2017-12-19,98900,99400,98400,99200,2745,141779.0,1429220.0
2017-12-20,99200,100500,99000,99500,3717,142207.0,1429220.0
2017-12-21,99500,100000,98500,98900,1581,141350.0,1429220.0
2017-12-22,98900,99800,98900,99400,3576,142064.0,1429220.0
2017-12-26,99800,101500,99600,101500,11797,145066.0,1429220.0
2017-12-27,96800,96800,93700,95200,9900,136062.0,1429220.0
2017-12-28,96200,96200,94100,94700,3010,135347.0,1429220.0
2018-01-02,95100,95100,93100,93600,2670,133775.0,1429220.0
2018-01-03,93600,93600,90200,91500,5918,130774.0,1429220.0
2018-01-04,91500,92400,90700,90900,2676,129916.0,1429220.0
2018-01-05,90900,91300,90600,91000,619,130059.0,1429220.0
