현대백화점(069960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-11-16,113500,118000,112000,116000,62818,2630330.0,22675262.0
2007-11-19,116000,120500,113500,116000,93335,2630330.0,22675262.0
2007-11-20,113500,116500,109000,116500,125613,2641668.0,22675262.0
2007-11-21,114500,117000,108000,110500,127079,2505616.0,22675262.0
2007-11-22,109000,111500,104500,108500,86787,2460266.0,22675262.0
2007-11-23,110500,111500,105000,107000,104751,2426253.0,22675262.0
2007-11-26,107000,113000,106000,108000,99733,2448928.0,22675262.0
2007-11-27,106500,115500,105000,111500,122937,2528292.0,22675262.0
2007-11-28,113500,114500,110000,113000,65662,2562305.0,22675262.0
2007-11-29,113500,117000,112500,112500,64952,2550967.0,22675262.0
2007-11-30,113000,116000,111500,112500,69520,2550967.0,22675262.0
2007-12-03,112500,114500,112000,113000,53435,2562305.0,22675262.0
2007-12-04,112000,114500,110500,113000,39763,2562305.0,22675262.0
2007-12-05,112000,114500,111000,113000,61125,2562305.0,22675262.0
2007-12-06,114000,114500,109500,112500,85584,2550967.0,22675262.0
2007-12-07,113000,113000,108000,108000,39459,2448928.0,22675262.0
2007-12-10,110000,111000,108000,109500,71627,2482941.0,22675262.0
2007-12-11,112000,112000,109000,110500,57778,2505616.0,22675262.0
2007-12-12,107500,114000,107500,112500,142556,2550967.0,22675262.0
2007-12-13,113000,113500,110000,113000,77494,2562305.0,22675262.0
2007-12-14,113500,114000,108500,113000,47831,2562305.0,22675262.0
2007-12-17,111500,114000,108000,108000,38512,2448928.0,22675262.0
2007-12-18,107000,111000,103500,110000,87903,2494279.0,22675262.0
2007-12-20,114000,117500,111000,112000,124178,2539629.0,22675262.0
2007-12-21,113000,117000,112500,113000,46472,2562305.0,22675262.0
2007-12-24,113000,118500,113000,116500,44663,2641668.0,22675262.0
2007-12-26,115500,118000,115000,116000,38713,2630330.0,22675262.0
2007-12-27,117000,120500,115000,116000,33643,2630504.0,22676762.0
2007-12-28,115500,119000,114000,119000,25265,2698535.0,22676762.0
2008-01-02,117000,122000,115000,115000,64355,2607828.0,22676762.0
2008-01-03,115000,117500,113500,116000,66731,2630504.0,22676762.0
2008-01-04,118000,120500,115500,119000,87260,2698535.0,22676762.0
2008-01-07,117000,124500,115500,122500,142762,2777903.0,22676762.0
2008-01-08,124000,124000,119500,123000,57420,2789242.0,22676762.0
2008-01-09,124500,124500,116000,122500,130301,2777903.0,22676762.0
2008-01-10,121000,122500,114500,115500,246156,2619166.0,22676762.0
2008-01-11,116500,118000,108500,111000,97348,2517121.0,22676762.0
2008-01-14,110500,113000,106000,109000,107346,2471767.0,22676762.0
2008-01-15,108500,109000,103000,106000,129565,2403737.0,22676762.0
2008-01-16,104000,104000,97300,99000,219506,2244999.0,22676762.0
2008-01-17,100000,102500,98100,101000,94859,2290353.0,22676762.0
2008-01-18,99000,100500,93700,100500,172764,2279015.0,22676762.0
2008-01-21,101500,101500,94600,96800,101361,2195111.0,22676762.0
2008-01-22,93400,93800,89300,93800,118864,2127080.0,22676762.0
2008-01-23,95600,95900,89600,90600,158642,2054515.0,22676762.0
2008-01-24,92000,94300,90700,90700,134889,2056782.0,22676762.0
2008-01-25,92000,96200,92000,94900,175132,2152025.0,22676762.0
2008-01-28,94800,95600,89700,92100,99591,2088530.0,22676762.0
2008-01-29,93700,93900,90200,92000,82776,2086262.0,22676762.0
2008-01-30,94000,94000,89200,91600,126833,2077191.0,22676762.0
2008-01-31,91500,91500,89000,90000,177735,2040909.0,22676762.0
2008-02-01,90700,90800,85700,86400,189235,1959272.0,22676762.0
2008-02-04,87200,91200,86400,89700,203159,2034106.0,22676762.0
2008-02-05,90100,90900,88000,88900,178631,2015964.0,22676762.0
2008-02-11,87000,88500,85800,87600,178403,1986484.0,22676762.0
2008-02-12,87700,89900,87200,89900,161751,2038641.0,22676762.0
2008-02-13,90000,91600,87300,88300,140837,2002358.0,22676762.0
2008-02-14,89600,90000,87300,89100,191334,2020499.0,22676762.0
2008-02-15,87500,89500,85300,88900,160957,2015964.0,22676762.0
2008-02-18,89100,90900,88400,90000,83417,2040909.0,22676762.0
2008-02-19,91000,91400,89200,91000,100973,2063585.0,22676762.0
2008-02-20,90200,90200,86900,87200,207452,1978155.0,22685262.0
2008-02-21,87300,88200,87000,87300,95530,1980423.0,22685262.0
2008-02-22,87400,87400,84200,85000,99944,1928247.0,22685262.0
2008-02-25,84400,85600,83200,83500,151710,1894219.0,22685262.0
2008-02-26,83800,84300,80500,81600,246551,1851117.0,22685262.0
2008-02-27,82000,87800,82000,86800,430693,1969081.0,22685262.0
2008-02-28,87500,89400,86400,88800,195904,2014451.0,22685262.0
2008-02-29,89000,90200,87500,89500,134796,2030331.0,22685262.0
2008-03-03,86900,89500,86200,89000,144431,2018988.0,22685262.0
2008-03-04,88900,89800,87500,88800,77326,2014451.0,22685262.0
2008-03-05,89500,90000,87200,89500,66846,2030331.0,22685262.0
2008-03-06,88200,89800,88200,89000,129080,2018988.0,22685262.0
2008-03-07,88900,90500,87000,90500,96847,2053016.0,22685262.0
2008-03-10,90000,90800,88500,89200,140205,2023525.0,22685262.0
2008-03-11,88100,90500,83900,89900,147619,2039405.0,22685262.0
2008-03-12,90500,90500,86000,88300,211311,2003109.0,22685262.0
2008-03-13,86400,87700,83300,85300,170869,1935053.0,22685262.0
2008-03-14,84700,85600,81500,83400,109304,1891951.0,22685262.0
2008-03-17,83000,83000,78600,81600,107073,1851117.0,22685262.0
2008-03-18,81400,81400,79600,80400,87032,1823895.0,22685262.0
2008-03-19,82500,82500,80300,81000,91333,1837506.0,22685262.0
2008-03-20,80500,84000,80300,82800,119684,1878340.0,22685262.0
2008-03-21,83200,87400,82800,87000,63384,1973618.0,22685262.0
2008-03-24,87000,88900,86100,87600,94769,1987229.0,22685262.0
2008-03-25,88000,90000,87100,88900,115685,2016720.0,22685262.0
2008-03-26,88300,92800,88100,92800,115366,2105192.0,22685262.0
2008-03-27,92800,92900,88200,92600,132652,2100655.0,22685262.0
2008-03-28,90300,95700,90300,95000,145045,2155100.0,22685262.0
2008-03-31,96400,97600,94000,95500,132031,2166443.0,22685262.0
2008-04-01,94000,94800,91500,93700,118011,2125609.0,22685262.0
2008-04-02,94000,95300,92200,95000,87290,2155100.0,22685262.0
2008-04-03,93700,97300,93000,97000,90544,2200470.0,22685262.0
2008-04-04,97600,98400,95500,97100,51852,2202739.0,22685262.0
2008-04-07,98100,99200,97000,98000,138827,2223156.0,22685262.0
2008-04-08,99200,99200,95200,96000,76951,2177785.0,22685262.0
2008-04-10,94500,98600,94300,98600,105784,2236767.0,22685262.0
2008-04-11,97600,100500,97600,100000,124476,2268526.0,22685262.0
2008-04-14,98000,100000,96600,97900,43065,2220887.0,22685262.0
2008-04-15,97600,99700,94800,99700,74597,2261721.0,22685262.0
2008-04-16,100500,103000,99300,100000,88207,2268526.0,22685262.0
2008-04-17,103000,106500,101000,105500,148000,2393295.0,22685262.0
2008-04-18,106000,108000,103500,104500,334423,2370610.0,22685262.0
2008-04-21,104500,104500,102000,104000,242933,2359267.0,22685262.0
2008-04-22,102500,107500,100500,104500,145196,2370610.0,22685262.0
2008-04-23,102500,103500,101000,102000,101168,2313897.0,22685262.0
2008-04-24,100500,101500,98600,101500,126398,2302554.0,22685262.0
2008-04-25,100500,108500,100500,104500,84897,2370610.0,22685262.0
2008-04-28,105000,107500,104000,106500,87987,2415980.0,22685262.0
2008-04-29,108000,108000,104500,106000,44935,2404638.0,22685262.0
2008-04-30,106000,107500,104500,106000,68797,2404638.0,22685262.0
2008-05-02,105500,106500,99800,103000,206704,2336582.0,22685262.0
2008-05-06,101000,101500,99100,100000,140845,2268526.0,22685262.0
2008-05-07,99700,100500,99200,100000,74764,2268526.0,22685262.0
2008-05-08,99700,101500,98100,98100,107616,2225424.0,22685262.0
2008-05-09,98800,101000,93500,94400,228984,2141489.0,22685262.0
2008-05-13,93600,95600,92700,94200,93400,2136952.0,22685262.0
2008-05-14,94200,95200,92200,94500,115194,2143757.0,22685262.0
2008-05-15,94600,101500,93000,98000,209354,2223156.0,22685262.0
2008-05-16,99100,100500,97300,99000,74072,2245841.0,22685262.0
2008-05-19,98200,102000,98200,100500,35756,2279869.0,22685262.0
2008-05-20,100000,101000,99700,99800,55901,2263989.0,22685262.0
2008-05-21,100500,100500,98400,99200,49562,2250378.0,22685262.0
2008-05-22,97000,97800,95500,96000,61221,2177785.0,22685262.0
2008-05-23,95500,99400,94300,99000,52274,2245841.0,22685262.0
2008-05-26,98900,98900,94900,97400,102904,2209545.0,22685262.0
2008-05-27,96200,97700,94700,97700,126928,2216350.0,22685262.0
2008-05-28,97000,98300,95500,97400,98492,2209545.0,22685262.0
2008-05-29,98600,101500,97900,100000,104894,2268526.0,22685262.0
2008-05-30,102500,103000,99500,103000,116662,2336582.0,22685262.0
2008-06-02,101500,103000,99700,102000,70478,2313897.0,22685262.0
2008-06-03,102000,102000,100000,101000,21412,2291211.0,22685262.0
2008-06-04,101000,101000,98300,98600,64346,2236767.0,22685262.0
2008-06-05,98000,99000,97000,98600,56187,2236767.0,22685262.0
2008-06-09,98600,100000,97000,99700,90774,2261721.0,22685262.0
2008-06-10,99300,99500,95200,99000,63923,2245841.0,22685262.0
2008-06-11,98500,98500,95000,95000,100571,2155100.0,22685262.0
2008-06-12,92900,93000,89900,89900,128219,2039405.0,22685262.0
2008-06-13,91000,91800,90000,91800,101872,2082507.0,22685262.0
2008-06-16,91200,91700,88800,89000,114448,2018988.0,22685262.0
2008-06-17,89000,90300,88500,89200,78737,2023525.0,22685262.0
2008-06-18,89000,90700,87800,89600,127438,2032599.0,22685262.0
2008-06-19,89500,93800,88600,90400,141778,2050748.0,22685262.0
2008-06-20,91400,93000,90400,92400,62431,2096118.0,22685262.0
2008-06-23,92400,93500,90700,91400,59743,2073433.0,22685262.0
2008-06-24,91500,91800,89900,91700,48734,2080239.0,22685262.0
2008-06-25,90500,92000,90300,91100,68871,2066627.0,22685262.0
2008-06-26,90800,91100,88100,88700,125920,2012183.0,22685262.0
2008-06-27,86500,87000,83900,86500,164548,1962275.0,22685262.0
2008-06-30,84900,86000,84100,84700,121261,1921442.0,22685262.0
2008-07-01,84700,88000,84200,84800,167775,1923710.0,22685262.0
2008-07-02,86700,87800,84000,85600,148240,1941858.0,22685262.0
2008-07-03,86000,90000,84100,87000,175588,1973618.0,22685262.0
2008-07-04,89600,90500,86200,89000,146875,2018988.0,22685262.0
2008-07-07,89000,89900,86400,87300,95511,1980423.0,22685262.0
2008-07-08,87300,87300,82600,84900,114693,1925979.0,22685262.0
2008-07-09,84900,88000,80100,80100,118131,1817089.0,22685262.0
2008-07-10,80100,80300,75900,77100,194305,1749034.0,22685262.0
2008-07-11,78100,85100,77500,81200,212400,1842043.0,22685262.0
2008-07-14,81200,81400,78900,80900,82188,1835238.0,22685262.0
2008-07-15,80800,82200,77100,78100,133490,1772109.0,22690262.0
2008-07-16,78000,79000,76500,77500,83901,1758495.0,22690262.0
2008-07-17,79000,83100,78200,78800,146495,1787993.0,22690262.0
2008-07-18,80800,83000,80100,82000,172877,1860601.0,22690262.0
2008-07-21,82200,84400,82200,82500,105320,1871947.0,22690262.0
2008-07-22,83200,85200,82000,85200,160193,1933210.0,22690262.0
2008-07-23,85200,86700,85000,85700,70283,1944555.0,22690262.0
2008-07-24,86800,90600,86300,89000,172758,2019433.0,22690262.0
2008-07-25,86000,89600,86000,87800,98896,1992205.0,22690262.0
2008-07-28,88000,88900,87000,87700,68173,1989936.0,22690262.0
2008-07-29,86500,86900,83700,85000,190122,1928672.0,22690262.0
2008-07-30,88500,88600,85000,87400,94748,1983129.0,22690262.0
2008-07-31,87900,89300,87900,88300,49960,2003550.0,22690262.0
2008-08-01,87100,89500,85500,88000,71805,1996743.0,22690262.0
2008-08-04,88000,88900,84100,86200,135007,1955901.0,22690262.0
2008-08-05,84200,87800,84200,85500,117188,1940017.0,22690262.0
2008-08-06,87000,88500,86500,87000,40026,1974053.0,22690262.0
2008-08-07,88100,88300,85900,88300,43251,2003550.0,22690262.0
2008-08-08,87200,88200,86600,87800,37937,1992205.0,22690262.0
2008-08-11,88300,90800,87800,89000,48291,2019433.0,22690262.0
2008-08-12,91100,91100,89000,90000,46435,2042124.0,22690262.0
2008-08-13,88900,89000,87000,87800,71519,1992205.0,22690262.0
2008-08-14,87000,88500,86000,88000,40029,1996743.0,22690262.0
2008-08-18,88000,92200,87500,91200,65756,2069352.0,22690262.0
2008-08-19,91100,91200,89200,90000,73650,2042124.0,22690262.0
2008-08-20,90000,92100,89300,90700,73943,2058007.0,22690262.0
2008-08-21,90700,90800,88600,88800,44878,2015339.0,22695262.0
2008-08-22,86900,88900,85500,88000,50354,1997183.0,22695262.0
2008-08-25,88500,90500,88100,90000,59054,2042574.0,22695262.0
2008-08-26,89900,90500,87000,89000,106075,2019878.0,22695262.0
2008-08-27,88300,90200,88300,88600,66869,2010800.0,22695262.0
2008-08-28,90200,90200,88000,88800,47904,2015339.0,22695262.0
2008-08-29,89500,92300,88900,89300,121415,2026687.0,22695262.0
2008-09-01,90200,92400,89300,91500,176995,2076616.0,22695262.0
2008-09-02,91500,92500,88000,91200,247458,2069808.0,22695262.0
2008-09-03,92700,92700,85500,85500,231701,1940445.0,22695262.0
2008-09-04,84600,89700,83300,89100,178008,2022148.0,22695262.0
2008-09-05,86100,88600,86100,87300,119222,1981296.0,22695262.0
2008-09-08,87500,88400,86300,87800,189016,1992644.0,22695262.0
2008-09-09,88000,90300,87800,89900,260823,2040304.0,22695262.0
2008-09-10,89300,91800,89300,91500,188228,2076616.0,22695262.0
2008-09-11,92000,92500,87400,92000,204733,2087964.0,22695262.0
2008-09-12,91400,92600,88400,90000,181088,2042574.0,22695262.0
2008-09-16,84100,90000,84100,87000,88879,1974488.0,22695262.0
2008-09-17,87400,88500,85000,88400,110470,2006261.0,22695262.0
2008-09-18,85500,86900,82400,85500,125622,1940445.0,22695262.0
2008-09-19,86500,88500,86400,87600,144742,1988105.0,22695262.0
2008-09-22,88000,88000,85000,85500,77716,1940445.0,22695262.0
2008-09-23,85500,86600,84700,85400,70297,1938175.0,22695262.0
2008-09-24,85400,87900,85000,86500,120627,1963140.0,22695262.0
2008-09-25,87000,89300,86600,89000,89845,2019878.0,22695262.0
2008-09-26,89000,91200,87600,89900,142590,2040304.0,22695262.0
2008-09-29,90100,91000,86000,89600,78391,2033495.0,22695262.0
2008-09-30,86100,92000,86000,92000,139737,2087964.0,22695262.0
2008-10-01,90900,91700,87800,89800,68564,2038035.0,22695262.0
2008-10-02,90900,91800,85900,87800,80525,1992644.0,22695262.0
2008-10-06,88000,88000,85100,86500,53803,1963140.0,22695262.0
2008-10-07,85400,86800,80600,81700,137007,1854203.0,22695262.0
2008-10-08,79700,79700,70500,70500,208162,1600016.0,22695262.0
2008-10-09,69500,71300,68100,70000,185346,1588668.0,22695262.0
2008-10-10,67000,70000,60100,70000,136085,1588668.0,22695262.0
2008-10-13,70000,74100,70000,73000,117411,1656754.0,22695262.0
2008-10-14,75500,80000,75300,76000,141182,1724840.0,22695262.0
2008-10-15,76000,77500,75600,77400,71617,1756613.0,22695262.0
2008-10-16,73800,73800,69300,71700,107163,1627250.0,22695262.0
2008-10-17,72800,73200,67400,70000,149120,1588668.0,22695262.0
2008-10-20,71500,75500,69000,73000,95581,1656754.0,22695262.0
2008-10-21,73400,74400,69500,72000,68085,1634059.0,22695262.0
2008-10-22,72000,73400,65700,69200,102939,1570512.0,22695262.0
2008-10-23,61500,67600,59000,64000,132588,1452497.0,22695262.0
2008-10-24,63700,64000,54400,54400,108009,1234622.0,22695262.0
2008-10-27,52700,53200,46300,46300,267718,1050791.0,22695262.0
2008-10-28,42000,53100,41050,49500,254224,1123415.0,22695262.0
2008-10-29,52700,53800,46500,48700,172951,1105259.0,22695262.0
2008-10-30,52000,56000,49500,56000,138631,1270935.0,22695262.0
2008-10-31,57000,62200,55500,62200,205562,1411645.0,22695262.0
2008-11-03,63000,70000,63000,64900,188280,1472923.0,22695262.0
2008-11-04,65000,69000,61100,63600,144125,1443419.0,22695262.0
2008-11-05,64700,68000,62100,62100,127124,1409376.0,22695262.0
2008-11-06,58500,62500,53600,61200,180434,1388950.0,22695262.0
2008-11-07,60000,60500,55500,60100,212827,1363985.0,22695262.0
2008-11-10,60700,62000,56700,57700,201103,1309517.0,22695262.0
2008-11-11,57000,57500,54000,54000,219094,1225544.0,22695262.0
2008-11-12,53400,55600,51500,55000,186922,1248239.0,22695262.0
2008-11-13,52300,58000,50000,58000,225554,1316325.0,22695262.0
2008-11-14,58600,59400,56000,56000,164042,1270935.0,22695262.0
2008-11-17,55700,56700,50900,50900,295359,1155189.0,22695262.0
2008-11-18,50000,51600,47050,47500,263231,1078025.0,22695262.0
2008-11-19,48100,48450,45300,48100,124282,1092145.0,22705722.0
2008-11-20,44500,47900,44500,47000,123497,1067169.0,22705722.0
2008-11-21,45600,53900,45500,53700,161612,1219297.0,22705722.0
2008-11-24,52500,52500,47900,47900,200119,1087604.0,22705722.0
2008-11-25,50000,50300,45600,47900,132637,1087604.0,22705722.0
2008-11-26,48500,51500,47000,50400,215893,1144368.0,22705722.0
2008-11-27,51300,53900,50400,53900,169755,1223838.0,22705722.0
2008-11-28,53100,57200,53100,55100,168298,1251085.0,22705722.0
2008-12-01,54700,55000,52300,52300,127745,1187509.0,22705722.0
2008-12-02,49900,53600,49900,51900,90429,1178427.0,22705722.0
2008-12-03,52400,52500,49550,50000,161282,1135286.0,22705722.0
2008-12-04,50800,51000,49200,50800,65697,1153451.0,22705722.0
2008-12-05,51300,52600,50900,50900,82902,1155721.0,22705722.0
2008-12-08,51500,58500,50000,57500,172961,1305579.0,22705722.0
2008-12-09,58900,62200,57500,58000,278067,1316932.0,22705722.0
2008-12-10,58000,63300,58000,62000,170252,1407755.0,22705722.0
2008-12-11,61200,64900,60500,63800,143332,1448625.0,22705722.0
2008-12-12,63000,63000,57900,58400,140884,1326014.0,22705722.0
2008-12-15,59800,63000,59700,61000,198427,1385049.0,22705722.0
2008-12-16,62000,68700,61600,63100,223999,1432731.0,22705722.0
2008-12-17,64900,67400,63400,66600,158764,1512201.0,22705722.0
2008-12-18,67700,68100,65900,66500,72051,1509931.0,22705722.0
2008-12-19,67000,67900,64300,65000,82269,1475872.0,22705722.0
2008-12-22,65000,65300,63900,64900,95480,1473601.0,22705722.0
2008-12-23,64900,66000,63500,65000,69565,1475872.0,22705722.0
2008-12-24,66000,66500,63000,66000,50327,1498578.0,22705722.0
2008-12-26,65000,65500,63600,64800,45584,1471331.0,22705722.0
2008-12-29,63500,65900,61800,63600,45639,1444084.0,22705722.0
2008-12-30,65000,65900,62800,63400,89431,1439543.0,22705722.0
2009-01-02,63000,63900,62100,63300,60430,1437272.0,22705722.0
2009-01-05,65100,65600,62100,63000,95379,1430460.0,22705722.0
2009-01-06,63500,65200,63100,63500,103471,1441813.0,22705722.0
2009-01-07,63600,64300,62200,63500,156764,1441813.0,22705722.0
2009-01-08,63200,63200,59500,60900,152612,1382778.0,22705722.0
2009-01-09,60700,62100,59900,61500,73199,1396402.0,22705722.0
2009-01-12,62000,65000,61000,64500,169569,1464519.0,22705722.0
2009-01-13,65600,67800,63000,66100,161821,1500848.0,22705722.0
2009-01-14,67800,70700,65200,69000,114201,1566695.0,22705722.0
2009-01-15,67200,69000,64900,69000,95588,1566695.0,22705722.0
2009-01-16,67200,69500,65200,66300,118117,1505389.0,22705722.0
2009-01-19,66300,67600,64500,65300,94113,1482684.0,22705722.0
2009-01-20,64600,65500,63300,65500,61638,1487225.0,22705722.0
2009-01-21,64600,64600,61000,61000,124312,1385049.0,22705722.0
2009-01-22,62000,63500,60000,62300,138513,1414566.0,22705722.0
2009-01-23,62100,62300,60000,61000,91686,1385049.0,22705722.0
2009-01-28,62700,64000,62000,62400,87433,1416837.0,22705722.0
2009-01-29,63100,65800,62500,64400,75591,1462248.0,22705722.0
2009-01-30,64100,64700,62800,63900,53158,1450896.0,22705722.0
2009-02-02,63500,65200,61500,63300,54080,1437272.0,22705722.0
2009-02-03,63300,66500,62100,64000,98672,1453166.0,22705722.0
2009-02-04,65400,65800,63600,63700,79387,1446354.0,22705722.0
