한진(002320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-02-09,33800,34000,33300,33500,43686,401151.0,11974656.0
2011-02-10,33350,33650,32700,32750,82426,392170.0,11974656.0
2011-02-11,32750,32900,32000,32450,68466,388578.0,11974656.0
2011-02-14,32900,33900,32250,33450,75445,400552.0,11974656.0
2011-02-15,33100,33300,32600,32800,33386,392769.0,11974656.0
2011-02-16,32800,32850,32200,32500,38831,389176.0,11974656.0
2011-02-17,32550,32550,31800,31800,63310,380794.0,11974656.0
2011-02-18,32000,32300,31600,32050,317682,383788.0,11974656.0
2011-02-21,32150,32300,31650,31850,44012,381393.0,11974656.0
2011-02-22,31350,31500,29900,30150,108572,361036.0,11974656.0
2011-02-23,30000,30500,29850,30100,88493,360437.0,11974656.0
2011-02-24,29900,30200,29600,29850,36273,357443.0,11974656.0
2011-02-25,30150,30500,29700,30400,46312,364030.0,11974656.0
2011-02-28,30550,30550,29800,30000,33390,359240.0,11974656.0
2011-03-02,29750,30050,29400,29450,37392,352654.0,11974656.0
2011-03-03,29450,30050,29350,29750,52133,356246.0,11974656.0
2011-03-04,30000,30350,29750,30050,25667,359838.0,11974656.0
2011-03-07,30050,30200,29450,29450,36684,352654.0,11974656.0
2011-03-08,29400,29950,29300,29600,32188,354450.0,11974656.0
2011-03-09,29900,30350,29750,30250,48318,362233.0,11974656.0
2011-03-10,30250,30300,29800,29850,34075,357443.0,11974656.0
2011-03-11,29350,29950,29150,29700,50587,355647.0,11974656.0
2011-03-14,29050,29050,27250,27450,133537,328704.0,11974656.0
2011-03-15,27750,28150,26750,26950,101258,322717.0,11974656.0
2011-03-16,27300,27650,26850,27650,89723,331099.0,11974656.0
2011-03-17,27000,27500,26700,27500,69533,329303.0,11974656.0
2011-03-18,27500,28100,27400,27900,49538,334093.0,11974656.0
2011-03-21,27900,28400,27900,28300,52038,338883.0,11974656.0
2011-03-22,28450,28450,28100,28200,29745,337685.0,11974656.0
2011-03-23,28200,28350,27500,27600,63112,330501.0,11974656.0
2011-03-24,27950,27950,27300,27450,69750,328704.0,11974656.0
2011-03-25,27600,28050,27500,27700,75186,331698.0,11974656.0
2011-03-28,27900,28200,27550,27550,65161,329902.0,11974656.0
2011-03-29,27600,27900,27600,27750,55563,332297.0,11974656.0
2011-03-30,27850,28300,27500,28300,112732,338883.0,11974656.0
2011-03-31,28300,29000,28100,28900,102743,346068.0,11974656.0
2011-04-01,28850,29450,28550,29300,118207,350857.0,11974656.0
2011-04-04,29400,29450,28750,28800,82393,344870.0,11974656.0
2011-04-05,28900,29350,28600,29150,75019,349061.0,11974656.0
2011-04-06,29400,29550,28450,28450,111112,340679.0,11974656.0
2011-04-07,28600,28800,28450,28800,57377,344870.0,11974656.0
2011-04-08,28900,28900,28600,28700,66424,343673.0,11974656.0
2011-04-11,28550,28850,28250,28250,77491,338284.0,11974656.0
2011-04-12,28350,28450,27700,27900,50788,334093.0,11974656.0
2011-04-13,27900,28250,27700,27950,50030,334692.0,11974656.0
2011-04-14,27900,28800,27800,28550,63055,341876.0,11974656.0
2011-04-15,28450,28700,28450,28700,40522,343673.0,11974656.0
2011-04-18,29000,29000,27800,28050,70052,335889.0,11974656.0
2011-04-19,28000,28200,27700,28100,31530,336488.0,11974656.0
2011-04-20,28150,28600,28000,28600,57684,342475.0,11974656.0
2011-04-21,28600,28750,27900,28250,75819,338284.0,11974656.0
2011-04-22,28200,28200,27350,27800,114558,332895.0,11974656.0
2011-04-25,27600,27700,27250,27450,88804,328704.0,11974656.0
2011-04-26,27450,27450,26550,26550,113553,317927.0,11974656.0
2011-04-27,26700,26800,26200,26600,159134,318526.0,11974656.0
2011-04-28,26800,26800,26100,26200,107783,313736.0,11974656.0
2011-04-29,26150,26300,25250,26300,139965,314933.0,11974656.0
2011-05-02,26450,27550,26150,27450,94021,328704.0,11974656.0
2011-05-03,27400,27600,26700,27100,65063,324513.0,11974656.0
2011-05-04,27400,27550,27200,27400,47722,328106.0,11974656.0
2011-05-06,27700,28300,27450,27800,126507,332895.0,11974656.0
2011-05-09,27950,27950,27000,27050,78951,323914.0,11974656.0
2011-05-11,27300,27300,26700,26850,26386,321520.0,11974656.0
2011-05-12,27000,27000,26400,26400,36681,316131.0,11974656.0
2011-05-13,26450,26700,26300,26300,28167,314933.0,11974656.0
2011-05-16,26300,26650,25700,25850,40092,309545.0,11974656.0
2011-05-17,26050,26500,26000,26300,34790,314933.0,11974656.0
2011-05-18,26350,26550,26200,26350,28781,315532.0,11974656.0
2011-05-19,26600,26600,25950,26000,31180,311341.0,11974656.0
2011-05-20,26200,26700,25850,26650,38464,319125.0,11974656.0
2011-05-23,26350,26450,26100,26100,35031,312539.0,11974656.0
2011-05-24,26100,26300,25900,26000,35353,311341.0,11974656.0
2011-05-25,26200,26200,25500,25700,32252,307749.0,11974656.0
2011-05-26,25550,26000,25400,25750,29683,308347.0,11974656.0
2011-05-27,25900,25950,25550,25650,27320,307150.0,11974656.0
2011-05-30,25950,25950,25550,25650,13536,307150.0,11974656.0
2011-05-31,25550,26300,25550,26100,43120,312539.0,11974656.0
2011-06-01,26000,26900,26000,26800,40776,320921.0,11974656.0
2011-06-02,26350,26650,25650,25650,56965,307150.0,11974656.0
2011-06-03,25800,25950,25400,25450,34470,304755.0,11974656.0
2011-06-07,25350,25550,24450,24550,78044,293978.0,11974656.0
2011-06-08,24500,24850,24350,24600,26187,294577.0,11974656.0
2011-06-09,24450,25100,24400,24700,23510,295774.0,11974656.0
2011-06-10,24850,24950,24350,24600,30247,294577.0,11974656.0
2011-06-13,24300,24300,23550,23550,51940,282003.0,11974656.0
2011-06-14,23650,23700,23000,23200,60028,277812.0,11974656.0
2011-06-15,23400,24100,23250,23650,31147,283201.0,11974656.0
2011-06-16,23500,23500,22900,23000,33474,275417.0,11974656.0
2011-06-17,23150,23350,22150,22250,79612,266436.0,11974656.0
2011-06-20,22500,22750,22150,22600,38004,270627.0,11974656.0
2011-06-21,22650,22850,22400,22800,37039,273022.0,11974656.0
2011-06-22,23000,23450,22800,23050,49523,276016.0,11974656.0
2011-06-23,23150,23400,22900,23000,20859,275417.0,11974656.0
2011-06-24,23250,24900,23200,24700,100301,295774.0,11974656.0
2011-06-27,24300,24850,24250,24550,26664,293978.0,11974656.0
2011-06-28,25300,25800,24800,25550,73084,305952.0,11974656.0
2011-06-29,25800,26200,25650,25800,73312,308946.0,11974656.0
2011-06-30,26050,26650,25550,26550,46755,317927.0,11974656.0
2011-07-01,26750,26850,26000,26350,46550,315532.0,11974656.0
2011-07-04,26600,26850,26500,26750,55727,320322.0,11974656.0
2011-07-05,26900,27100,26800,27000,39255,323316.0,11974656.0
2011-07-06,27100,28100,26600,28100,77836,336488.0,11974656.0
2011-07-07,28000,28150,27300,27850,66160,333494.0,11974656.0
2011-07-08,28000,28000,27400,28000,55212,335290.0,11974656.0
2011-07-11,27900,27900,27500,27750,19234,332297.0,11974656.0
2011-07-12,27450,27700,26600,27050,63647,323914.0,11974656.0
2011-07-13,27200,28550,26850,28300,85162,338883.0,11974656.0
2011-07-14,28400,29150,28050,28850,126970,345469.0,11974656.0
2011-07-15,28950,29500,28950,29150,77132,349061.0,11974656.0
2011-07-18,29450,29500,29000,29400,64191,352055.0,11974656.0
2011-07-19,29400,29700,29100,29600,65911,354450.0,11974656.0
2011-07-20,29900,29950,29300,29900,58578,358042.0,11974656.0
2011-07-21,29900,30300,29700,30150,49820,361036.0,11974656.0
2011-07-22,30500,30800,30200,30750,78356,368221.0,11974656.0
2011-07-25,30550,32000,30550,31500,176910,377202.0,11974656.0
2011-07-26,31900,33450,31850,32800,224242,392769.0,11974656.0
2011-07-27,33200,33300,32200,33200,111191,397559.0,11974656.0
2011-07-28,32600,33800,32550,33800,114120,404743.0,11974656.0
2011-07-29,33950,34200,33250,33900,105351,405941.0,11974656.0
2011-08-01,34200,34250,33550,34150,92057,408935.0,11974656.0
2011-08-02,34200,34450,33700,34150,136233,408935.0,11974656.0
2011-08-03,33200,34000,32600,33950,112783,406540.0,11974656.0
2011-08-04,34450,34800,34000,34000,89760,407138.0,11974656.0
2011-08-05,32550,33500,31350,32700,231998,391571.0,11974656.0
2011-08-08,32400,32500,30000,31750,214632,380195.0,11974656.0
2011-08-09,30600,30800,27000,29350,324749,351456.0,11974656.0
2011-08-10,30400,30400,29300,29700,147496,355647.0,11974656.0
2011-08-11,28500,31850,27650,31800,179554,380794.0,11974656.0
2011-08-12,32250,33900,31800,33400,189085,399954.0,11974656.0
2011-08-16,34000,35300,33550,35250,180182,422107.0,11974656.0
2011-08-17,35000,35850,34750,35800,117945,428693.0,11974656.0
2011-08-18,35900,36750,35400,36000,191666,431088.0,11974656.0
2011-08-19,34700,36100,34500,34950,131647,418514.0,11974656.0
2011-08-22,34600,35350,33050,33100,72248,396361.0,11974656.0
2011-08-23,34000,34900,33700,34150,89505,408935.0,11974656.0
2011-08-24,34700,34950,33050,33300,32276,398756.0,11974656.0
2011-08-25,33800,34100,30800,31200,153256,373609.0,11974656.0
2011-08-26,31700,32650,31650,32650,60559,390973.0,11974656.0
2011-08-29,33300,33450,32600,33050,51051,395762.0,11974656.0
2011-08-30,33100,33150,31850,31850,54132,381393.0,11974656.0
2011-08-31,31850,32500,31650,32100,46089,384386.0,11974656.0
2011-09-01,32250,33600,32150,33400,97172,399954.0,11974656.0
2011-09-02,33500,33850,32700,33700,32868,403546.0,11974656.0
2011-09-05,33150,33150,32400,32400,20501,387979.0,11974656.0
2011-09-06,31950,32350,30800,31400,29376,376004.0,11974656.0
2011-09-07,32100,32200,31250,32000,13913,383189.0,11974656.0
2011-09-08,32450,32450,31200,31300,36434,374807.0,11974656.0
2011-09-09,31000,31300,29800,30500,41327,365227.0,11974656.0
2011-09-14,30650,30650,28300,28300,64530,338883.0,11974656.0
2011-09-15,29150,29400,28250,29000,25590,347265.0,11974656.0
2011-09-16,29050,29350,28600,29350,52150,351456.0,11974656.0
2011-09-19,29000,29250,27650,27850,48942,333494.0,11974656.0
2011-09-20,28000,28000,26700,27600,68189,330501.0,11974656.0
2011-09-21,27850,28200,27150,27600,70373,330501.0,11974656.0
2011-09-22,27000,27100,26100,26450,48230,316730.0,11974656.0
2011-09-23,25000,25400,23150,24000,71928,287392.0,11974656.0
2011-09-26,24100,24500,22300,23100,68691,276615.0,11974656.0
2011-09-27,23550,25400,23450,25400,39431,304156.0,11974656.0
2011-09-28,24900,25550,23450,23450,51120,280806.0,11974656.0
2011-09-29,23600,24300,23150,24000,45620,287392.0,11974656.0
2011-09-30,24000,24900,23600,24650,44594,295175.0,11974656.0
2011-10-04,23500,23600,22700,23600,44283,282602.0,11974656.0
2011-10-05,23950,23950,21950,22050,42194,264041.0,11974656.0
2011-10-06,22650,23150,22250,23150,74708,277213.0,11974656.0
2011-10-07,23350,24900,23350,23900,74828,286194.0,11974656.0
2011-10-10,23550,24900,23350,24850,27003,297570.0,11974656.0
2011-10-11,25400,25400,24700,24750,30960,296373.0,11974656.0
2011-10-12,24650,25250,24350,25050,13980,299965.0,11974656.0
2011-10-13,25450,26800,25000,26700,46250,319723.0,11974656.0
2011-10-14,26300,26850,25800,26850,22488,321520.0,11974656.0
2011-10-17,26850,26850,26200,26500,29766,317328.0,11974656.0
2011-10-18,25750,26250,25400,25900,36787,310144.0,11974656.0
2011-10-19,26250,26450,25400,26450,52691,316730.0,11974656.0
2011-10-20,26000,26300,25050,26000,33991,311341.0,11974656.0
2011-10-21,25800,26100,25200,25400,42914,304156.0,11974656.0
2011-10-24,25450,25900,25400,25750,78144,308347.0,11974656.0
2011-10-25,25900,25900,25150,25150,40103,301163.0,11974656.0
2011-10-26,25000,25000,24400,24500,52214,293379.0,11974656.0
2011-10-27,24750,25150,24450,25000,47765,299366.0,11974656.0
2011-10-28,25500,25700,24600,25600,126309,306551.0,11974656.0
2011-10-31,25750,25750,24750,24850,49045,297570.0,11974656.0
2011-11-01,24650,25000,23900,23900,94394,286194.0,11974656.0
2011-11-02,23450,23750,22850,23700,123299,283799.0,11974656.0
2011-11-03,23350,23500,22450,22850,116378,273621.0,11974656.0
2011-11-04,23050,23500,22750,22800,152023,273022.0,11974656.0
2011-11-07,22800,22950,22600,22900,126060,274220.0,11974656.0
2011-11-08,23150,23450,22900,23000,77903,275417.0,11974656.0
2011-11-09,23300,23500,22750,22950,64608,274818.0,11974656.0
2011-11-10,22150,22350,21600,22000,121592,263442.0,11974656.0
2011-11-11,22150,22300,21900,22250,62917,266436.0,11974656.0
2011-11-14,22400,22800,22350,22600,59308,270627.0,11974656.0
2011-11-15,22500,22500,21850,22000,89708,263442.0,11974656.0
2011-11-16,22250,22350,21000,21200,119009,253863.0,11974656.0
2011-11-17,21250,21850,20900,21850,78919,261646.0,11974656.0
2011-11-18,21450,21800,21200,21800,35747,261048.0,11974656.0
2011-11-21,21950,22400,21650,22400,47152,268232.0,11974656.0
2011-11-22,22050,22500,22050,22400,42035,268232.0,11974656.0
2011-11-23,22550,22550,21900,22100,41388,264640.0,11974656.0
2011-11-24,21900,23100,21750,23000,49502,275417.0,11974656.0
2011-11-25,23200,23750,22650,22800,57078,273022.0,11974656.0
2011-11-28,22900,23400,22650,22800,30012,273022.0,11974656.0
2011-11-29,22900,23200,22750,23000,47903,275417.0,11974656.0
2011-11-30,22800,23150,22250,22600,57960,270627.0,11974656.0
2011-12-01,23200,23200,22750,22750,79502,272423.0,11974656.0
2011-12-02,22750,22850,21850,21900,181902,262245.0,11974656.0
2011-12-05,22000,22050,21400,21700,128215,259850.0,11974656.0
2011-12-06,21650,21750,21300,21350,97932,255659.0,11974656.0
2011-12-07,21350,21550,21300,21400,102770,256258.0,11974656.0
2011-12-08,21400,21700,21350,21600,83407,258653.0,11974656.0
2011-12-09,21350,21500,21300,21500,66570,257455.0,11974656.0
2011-12-12,21700,21700,21450,21500,140496,257455.0,11974656.0
2011-12-13,21400,21400,21000,21000,102532,251468.0,11974656.0
2011-12-14,21200,21300,21000,21100,67184,252665.0,11974656.0
2011-12-15,20900,21000,20400,20400,69069,244283.0,11974656.0
2011-12-16,20600,20600,20300,20500,78753,245480.0,11974656.0
2011-12-19,20400,20400,19250,19850,100330,237697.0,11974656.0
2011-12-20,19850,20000,19600,19750,29415,236499.0,11974656.0
2011-12-21,20100,21550,19850,21100,125047,252665.0,11974656.0
2011-12-22,20950,21700,20950,21250,42309,254461.0,11974656.0
2011-12-23,21400,21450,21100,21300,40727,255060.0,11974656.0
2011-12-26,21300,21650,21000,21600,36813,258653.0,11974656.0
2011-12-27,21550,21600,21100,21400,28196,256258.0,11974656.0
2011-12-28,21300,21650,20750,21400,69480,256258.0,11974656.0
2011-12-29,21200,21650,20950,21650,54300,259251.0,11974656.0
2012-01-02,21650,21700,21100,21150,34880,253264.0,11974656.0
2012-01-03,21350,21850,21050,21750,57334,260449.0,11974656.0
2012-01-04,21800,22200,21600,22000,57708,263442.0,11974656.0
2012-01-05,22250,23150,22200,22400,121586,268232.0,11974656.0
2012-01-06,22650,24200,22300,24200,286738,289787.0,11974656.0
2012-01-09,24250,24400,23850,24200,80584,289787.0,11974656.0
2012-01-10,24200,24400,23900,24150,50006,289188.0,11974656.0
2012-01-11,24100,24150,23700,23750,45900,284398.0,11974656.0
2012-01-12,23750,23900,23150,23250,85340,278411.0,11974656.0
2012-01-13,23100,23500,22900,23100,57007,276615.0,11974656.0
2012-01-16,22800,23400,22400,23400,90213,280207.0,11974656.0
2012-01-17,23600,23850,23450,23600,37192,282602.0,11974656.0
2012-01-18,23600,23650,22900,22950,109949,274818.0,11974656.0
2012-01-19,23250,23250,23000,23150,25150,277213.0,11974656.0
2012-01-20,23100,23550,22950,23100,55515,276615.0,11974656.0
2012-01-25,23000,23200,22700,22700,73684,271825.0,11974656.0
2012-01-26,22650,23300,22400,23150,59368,277213.0,11974656.0
2012-01-27,23300,23700,23050,23150,67561,277213.0,11974656.0
2012-01-30,23000,23650,23000,23350,48401,279608.0,11974656.0
2012-01-31,23400,24050,23350,23500,61465,281404.0,11974656.0
2012-02-01,23600,24950,23600,24750,132167,296373.0,11974656.0
2012-02-02,25200,25200,24700,24750,136200,296373.0,11974656.0
2012-02-03,24750,24750,24150,24400,49092,292182.0,11974656.0
2012-02-06,24750,24800,24150,24550,57682,293978.0,11974656.0
2012-02-07,24550,24800,24200,24800,73351,296971.0,11974656.0
2012-02-08,24850,25050,24500,25000,89251,299366.0,11974656.0
2012-02-09,25100,25200,24400,24450,100519,292780.0,11974656.0
2012-02-10,24650,25900,24350,25150,121468,301163.0,11974656.0
2012-02-13,25150,25400,24750,25050,63673,299965.0,11974656.0
2012-02-14,25050,25100,24350,24400,84496,292182.0,11974656.0
2012-02-15,24400,24850,24200,24650,99385,295175.0,11974656.0
2012-02-16,24450,24800,24250,24400,51244,292182.0,11974656.0
2012-02-17,24450,24750,24400,24650,62207,295175.0,11974656.0
2012-02-20,24900,25800,24700,24950,101784,298768.0,11974656.0
2012-02-21,25050,25150,24100,24450,147338,292780.0,11974656.0
2012-02-22,24300,24300,23450,23600,153245,282602.0,11974656.0
2012-02-23,23400,23650,23400,23450,45159,280806.0,11974656.0
2012-02-24,23500,23750,23350,23600,68402,282602.0,11974656.0
2012-02-27,23500,23600,22850,22900,76367,274220.0,11974656.0
2012-02-28,23100,23200,22850,23150,50152,277213.0,11974656.0
2012-02-29,23250,24200,23250,24100,131668,288589.0,11974656.0
2012-03-02,24100,25000,24100,25000,157514,299366.0,11974656.0
2012-03-05,25100,25300,24700,24900,123501,298169.0,11974656.0
2012-03-06,24700,25300,24550,25000,94502,299366.0,11974656.0
2012-03-07,24550,25150,24550,25000,82967,299366.0,11974656.0
2012-03-08,25000,25200,24800,25050,46663,299965.0,11974656.0
2012-03-09,25350,25350,24350,24400,78132,292182.0,11974656.0
2012-03-12,24400,24600,23600,23650,79462,283201.0,11974656.0
2012-03-13,23700,24000,23550,23850,68126,285596.0,11974656.0
2012-03-14,24000,24250,23650,23650,76197,283201.0,11974656.0
2012-03-15,23650,24050,23450,23850,83431,285596.0,11974656.0
2012-03-16,23850,23950,23350,23550,51732,282003.0,11974656.0
2012-03-19,23550,23600,22850,22950,95731,274818.0,11974656.0
2012-03-20,22850,22950,22300,22300,96456,267035.0,11974656.0
2012-03-21,22250,22750,22250,22500,60324,269430.0,11974656.0
2012-03-22,22750,23000,22400,22900,53833,274220.0,11974656.0
2012-03-23,22900,22900,22600,22700,18780,271825.0,11974656.0
2012-03-26,22600,22850,22000,22000,49570,263442.0,11974656.0
2012-03-27,22350,22400,22000,22000,43514,263442.0,11974656.0
2012-03-28,22050,22100,21700,21950,42201,262844.0,11974656.0
2012-03-29,21800,22000,21400,21700,45920,259850.0,11974656.0
2012-03-30,21450,21950,21450,21650,36609,259251.0,11974656.0
2012-04-02,21800,21800,21400,21500,41847,257455.0,11974656.0
2012-04-03,21700,21850,21000,21850,126163,261646.0,11974656.0
2012-04-04,21600,21650,21050,21500,55490,257455.0,11974656.0
2012-04-05,21150,21350,20750,21000,64690,251468.0,11974656.0
2012-04-06,21000,21150,20500,20500,72208,245480.0,11974656.0
2012-04-09,20250,20600,19950,20100,39003,240691.0,11974656.0
2012-04-10,20300,20550,19950,20500,30637,245480.0,11974656.0
2012-04-12,20100,20400,19900,20000,64232,239493.0,11974656.0
2012-04-13,20100,20350,19800,20150,82846,241289.0,11974656.0
2012-04-16,19900,20050,19600,20000,39222,239493.0,11974656.0
2012-04-17,19850,20000,19600,19700,49799,235901.0,11974656.0
2012-04-18,19950,19950,19250,19450,138963,232907.0,11974656.0
2012-04-19,19450,20000,19200,19800,96566,237098.0,11974656.0
2012-04-20,19750,19900,19550,19750,31690,236499.0,11974656.0
2012-04-23,19650,19900,19500,19750,22211,236499.0,11974656.0
2012-04-24,19500,19650,19300,19400,25109,232308.0,11974656.0
2012-04-25,19450,19500,18900,19000,77770,227518.0,11974656.0
2012-04-26,19150,19250,18550,18600,56321,222729.0,11974656.0
2012-04-27,18750,19100,18650,19100,23360,228716.0,11974656.0
2012-04-30,19150,19250,19000,19100,32680,228716.0,11974656.0
2012-05-02,19100,20200,19100,19600,75350,234703.0,11974656.0
2012-05-03,19800,20150,19600,19850,43726,237697.0,11974656.0
2012-05-04,19850,20800,19700,20750,80888,248474.0,11974656.0
2012-05-07,20300,20450,20050,20300,47982,243086.0,11974656.0
2012-05-08,20300,20500,19850,20200,79520,241888.0,11974656.0
2012-05-09,20100,20100,19450,19550,45506,234105.0,11974656.0
