케이티(030200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-08-22,77600,79500,77600,79300,270278,24757433.0,312199659.0
2000-08-23,79500,79900,77000,77000,351315,24039374.0,312199659.0
2000-08-24,77300,78300,75700,77700,349612,24257914.0,312199659.0
2000-08-25,77700,78500,76800,78500,344303,24507673.0,312199659.0
2000-08-28,78500,79700,77800,79400,351831,24788653.0,312199659.0
2000-08-29,79000,79800,77200,79400,292547,24788653.0,312199659.0
2000-08-30,78500,78500,77600,77600,284897,24226694.0,312199659.0
2000-08-31,77100,77600,75000,75900,558211,23695954.0,312199659.0
2000-09-01,75000,76200,75000,75300,351639,23508634.0,312199659.0
2000-09-04,76000,76200,73500,75400,370220,23539854.0,312199659.0
2000-09-05,73800,76500,73800,76300,333513,23820834.0,312199659.0
2000-09-06,75000,77400,75000,75000,300920,23414974.0,312199659.0
2000-09-07,74000,75300,72500,74300,507721,23196435.0,312199659.0
2000-09-08,73300,75700,73300,74300,435156,23196435.0,312199659.0
2000-09-14,72500,73300,69000,71300,1187960,22259836.0,312199659.0
2000-09-15,71300,72400,68600,69000,670570,21541776.0,312199659.0
2000-09-18,61500,67000,61100,63600,735412,19855898.0,312199659.0
2000-09-19,60600,62000,57000,58000,1337078,18107580.0,312199659.0
2000-09-20,60900,61900,59500,61500,794064,19200279.0,312199659.0
2000-09-21,61400,65400,58500,63500,889787,19824678.0,312199659.0
2000-09-22,63000,63000,58500,59000,543723,18419780.0,312199659.0
2000-09-25,60000,61900,59700,61500,361795,19200279.0,312199659.0
2000-09-26,60500,65800,60300,63500,638987,19824678.0,312199659.0
2000-09-27,62800,65200,62500,65000,475961,20292978.0,312199659.0
2000-09-28,65000,65600,64000,65500,408097,20449078.0,312199659.0
2000-09-29,66100,68900,64600,66800,656390,20854937.0,312199659.0
2000-10-02,65500,65500,63400,64200,454161,20043218.0,312199659.0
2000-10-04,62000,65300,61500,64800,402661,20230538.0,312199659.0
2000-10-05,65500,68000,65000,66400,549178,20730057.0,312199659.0
2000-10-06,68000,70400,67200,70000,972734,21853976.0,312199659.0
2000-10-09,72000,72100,68100,68100,655085,21260797.0,312199659.0
2000-10-10,68500,68800,66400,68200,284353,21292017.0,312199659.0
2000-10-11,66000,66500,62300,64000,492622,19980778.0,312199659.0
2000-10-12,61000,64600,59000,59000,632091,18419780.0,312199659.0
2000-10-13,57000,59000,55000,59000,996158,18419780.0,312199659.0
2000-10-16,64500,64500,61000,63000,772210,19668579.0,312199659.0
2000-10-17,61200,63800,60500,61000,435969,19044179.0,312199659.0
2000-10-18,59800,63600,59100,63500,731532,19824678.0,312199659.0
2000-10-19,64300,64800,61500,63300,484916,19762238.0,312199659.0
2000-10-20,66800,68400,66000,66500,1034682,20761277.0,312199659.0
2000-10-23,68000,69000,66400,66800,747890,20854937.0,312199659.0
2000-10-24,67500,69200,65500,67900,500224,21198357.0,312199659.0
2000-10-25,67800,69900,66200,69400,744162,21666656.0,312199659.0
2000-10-26,66600,68300,66500,67700,444932,21135917.0,312199659.0
2000-10-27,68000,70000,68000,68000,850790,21229577.0,312199659.0
2000-10-30,68100,68500,65000,65000,546177,20292978.0,312199659.0
2000-10-31,63000,67000,62000,67000,602762,20917377.0,312199659.0
2000-11-01,69000,71900,68500,71700,1239470,22384716.0,312199659.0
2000-11-02,70000,72300,69700,71300,895780,22259836.0,312199659.0
2000-11-03,71700,73300,70300,71500,841724,22322276.0,312199659.0
2000-11-06,71400,74900,70500,71500,898112,22322276.0,312199659.0
2000-11-07,72000,72400,70500,70600,468827,22041296.0,312199659.0
2000-11-08,69900,71600,69100,71200,537850,22228616.0,312199659.0
2000-11-09,69300,71400,69300,70800,533896,22103736.0,312199659.0
2000-11-10,70000,73300,69600,73000,548473,22790575.0,312199659.0
2000-11-13,71300,71500,68700,69000,592489,21541776.0,312199659.0
2000-11-14,69500,70900,69200,70900,399688,22134956.0,312199659.0
2000-11-15,73000,73500,68800,69200,1413370,21604216.0,312199659.0
2000-11-16,69200,70100,69000,69500,359047,21697876.0,312199659.0
2000-11-17,68100,68500,67200,68400,565782,21354457.0,312199659.0
2000-11-20,66500,67400,65700,66000,333236,20605177.0,312199659.0
2000-11-21,65000,66000,64100,66000,469662,20605177.0,312199659.0
2000-11-22,65100,66000,64000,64000,370020,19980778.0,312199659.0
2000-11-23,62900,64200,62500,63900,433551,19949558.0,312199659.0
2000-11-24,64000,65400,64000,65300,307546,20386638.0,312199659.0
2000-11-27,66100,67000,66000,66500,504092,20761277.0,312199659.0
2000-11-28,64600,66000,63300,63700,532666,19887118.0,312199659.0
2000-11-29,61000,62000,60400,60400,550693,18856859.0,312199659.0
2000-11-30,60100,60400,58500,60000,708819,18731980.0,312199659.0
2000-12-01,57100,62000,57100,62000,1182046,19356379.0,312199659.0
2000-12-04,63000,63000,60100,61000,629217,19044179.0,312199659.0
2000-12-05,61100,63700,60800,63700,673253,19887118.0,312199659.0
2000-12-06,66200,67900,64000,64000,1412825,19980778.0,312199659.0
2000-12-07,64900,66800,63300,66800,660812,20854937.0,312199659.0
2000-12-08,66100,69700,66100,69600,768004,21729096.0,312199659.0
2000-12-11,72500,73400,71200,72900,1114358,22759355.0,312199659.0
2000-12-12,72400,73000,69500,69500,806255,21697876.0,312199659.0
2000-12-13,68700,72500,68600,72000,832095,22478375.0,312199659.0
2000-12-14,69500,71500,69200,69800,1234116,21791536.0,312199659.0
2000-12-15,69800,73900,66400,66800,1553940,20854937.0,312199659.0
2000-12-18,65100,68900,65000,68500,527113,21385677.0,312199659.0
2000-12-19,69000,69000,67000,67000,463474,20917377.0,312199659.0
2000-12-20,64500,70800,64500,68100,1068870,21260797.0,312199659.0
2000-12-21,67000,69900,66200,69500,770198,21697876.0,312199659.0
2000-12-22,69500,70800,68000,68300,757931,21323237.0,312199659.0
2000-12-26,69600,69700,66900,67000,509016,20917377.0,312199659.0
2001-01-02,66800,67800,66000,67300,405568,21011037.0,312199659.0
2001-01-03,66000,67000,65100,66500,666690,20761277.0,312199659.0
2001-01-04,73000,73200,69600,71000,1431495,22166176.0,312199659.0
2001-01-05,71000,72200,70100,72000,980470,22478375.0,312199659.0
2001-01-08,70800,74100,70600,73500,862352,22946675.0,312199659.0
2001-01-09,73400,75300,72300,75000,892679,23414974.0,312199659.0
2001-01-10,74000,75700,70000,70000,954152,21853976.0,312199659.0
2001-01-11,71000,72300,69500,69500,1212760,21697876.0,312199659.0
2001-01-12,72600,79000,72000,76900,1588392,24008154.0,312199659.0
2001-01-15,78500,84800,78100,81900,1462257,25569152.0,312199659.0
2001-01-16,81500,81500,78900,80000,781057,24975973.0,312199659.0
2001-01-17,79300,80000,75700,77000,883534,24039374.0,312199659.0
2001-01-18,77000,78500,75700,76400,879596,23852054.0,312199659.0
2001-01-19,80900,80900,77400,78000,1150376,24351573.0,312199659.0
2001-01-22,78000,79800,77500,79800,542992,24913533.0,312199659.0
2001-01-26,78500,80800,74500,75000,709630,23414974.0,312199659.0
2001-01-29,76000,76500,73500,76400,444795,23852054.0,312199659.0
2001-01-30,76400,76800,73500,73500,582998,22946675.0,312199659.0
2001-01-31,74000,75500,73300,75400,579951,23539854.0,312199659.0
2001-02-01,74100,76800,74100,76500,423733,23883274.0,312199659.0
2001-02-02,77000,78200,75500,76000,653280,23727174.0,312199659.0
2001-02-05,74500,75000,72100,72800,778105,22728135.0,312199659.0
2001-02-06,72500,73500,71200,73000,525309,22790575.0,312199659.0
2001-02-07,72000,72000,70100,70100,630720,21885196.0,312199659.0
2001-02-08,70100,72700,70000,72500,585782,22634475.0,312199659.0
2001-02-09,72000,72800,70100,71100,581522,22197396.0,312199659.0
2001-02-12,70200,73500,70100,73400,718858,22915455.0,312199659.0
2001-02-13,72000,72700,70200,71000,1460752,22166176.0,312199659.0
2001-02-14,70800,72000,70200,71000,699277,22166176.0,312199659.0
2001-02-15,71200,71800,70400,70400,603047,21978856.0,312199659.0
2001-02-16,70700,71400,70600,70600,461908,22041296.0,312199659.0
2001-02-19,70000,70000,68000,68600,602114,21416897.0,312199659.0
2001-02-20,68600,69200,67500,68700,522686,21448117.0,312199659.0
2001-02-21,67200,68300,64900,65500,894588,20449078.0,312199659.0
2001-02-22,64900,67000,62700,66000,760654,20605177.0,312199659.0
2001-02-23,66500,67400,64600,67300,991640,21011037.0,312199659.0
2001-02-26,67200,67500,65900,66200,433660,20667617.0,312199659.0
2001-02-27,66500,67600,64700,65000,511373,20292978.0,312199659.0
2001-02-28,64000,65700,63500,65300,446754,20386638.0,312199659.0
2001-03-02,64200,64400,62400,62800,619876,19606139.0,312199659.0
2001-03-05,62500,64500,62500,64500,805510,20136878.0,312199659.0
2001-03-06,64900,65100,62600,64500,474153,20136878.0,312199659.0
2001-03-07,64600,64800,62900,63500,820550,19824678.0,312199659.0
2001-03-08,63500,64900,63200,64900,741130,20261758.0,312199659.0
2001-03-09,64000,64300,63300,63400,460342,19793458.0,312199659.0
2001-03-12,61800,62800,61000,61900,414206,19325159.0,312199659.0
2001-03-13,60100,60800,59600,60500,483802,18888079.0,312199659.0
2001-03-14,61500,61500,60200,60700,804745,18950519.0,312199659.0
2001-03-15,59100,60200,58200,60000,679290,18731980.0,312199659.0
2001-03-16,60100,60400,58300,58300,602740,18201240.0,312199659.0
2001-03-19,57100,58200,56700,57200,629485,17857820.0,312199659.0
2001-03-20,58000,58300,57200,57500,464885,17951480.0,312199659.0
2001-03-21,56100,58300,56100,58300,752972,18201240.0,312199659.0
2001-03-22,57100,57500,55900,56000,658850,17483181.0,312199659.0
2001-03-23,55300,56200,54700,55600,1316306,17358301.0,312199659.0
2001-03-26,56100,58300,55600,58200,1012904,18170020.0,312199659.0
2001-03-27,58200,58200,56400,56500,587589,17639281.0,312199659.0
2001-03-28,57600,58300,56500,56500,709892,17639281.0,312199659.0
2001-03-29,56000,57300,55600,56500,524795,17639281.0,312199659.0
2001-03-30,56700,57000,55900,56100,423873,17514401.0,312199659.0
2001-04-02,56000,56400,54700,55300,520930,17264641.0,312199659.0
2001-04-03,54700,55000,53400,53400,942269,16671462.0,312199659.0
2001-04-04,52900,54100,52200,53100,932745,16577802.0,312199659.0
2001-04-06,54000,55400,53000,53300,1247800,16640242.0,312199659.0
2001-04-09,53300,53900,53000,53500,399618,16702682.0,312199659.0
2001-04-10,53800,54000,52000,52000,542812,16234382.0,312199659.0
2001-04-11,54000,54900,53500,54900,1033652,17139761.0,312199659.0
2001-04-12,55500,56000,54200,54800,992120,17108541.0,312199659.0
2001-04-13,55500,55500,54500,55000,337123,17170981.0,312199659.0
2001-04-16,54700,55400,54100,54200,206014,16921222.0,312199659.0
2001-04-17,54000,56100,53900,55900,539637,17451961.0,312199659.0
2001-04-18,56600,57700,56200,57500,814716,17951480.0,312199659.0
2001-04-19,60000,61800,57500,59400,2233973,18544660.0,312199659.0
2001-04-20,58800,59800,57900,58500,873191,18263680.0,312199659.0
2001-04-23,58500,59500,57700,58500,582755,18263680.0,312199659.0
2001-04-24,57500,57900,56900,57900,536741,18076360.0,312199659.0
2001-04-25,58200,60000,57300,60000,556060,18731980.0,312199659.0
2001-04-26,60200,60400,58700,59300,645163,18513440.0,312199659.0
2001-04-27,59300,60100,59200,59600,287290,18607100.0,312199659.0
2001-04-30,61000,63200,60700,63000,773479,19668579.0,312199659.0
2001-05-02,64300,64300,61900,62000,899678,19356379.0,312199659.0
2001-05-03,62900,62900,60800,62000,583823,19356379.0,312199659.0
2001-05-04,61500,62900,60700,62900,414331,19637359.0,312199659.0
2001-05-07,62500,63900,62000,63000,461267,19668579.0,312199659.0
2001-05-08,62700,62700,61300,61500,341039,19200279.0,312199659.0
2001-05-09,61000,61200,59300,59400,552228,18544660.0,312199659.0
2001-05-10,59600,60900,59300,60600,624083,18919299.0,312199659.0
2001-05-11,60900,61700,60200,61200,386050,19106619.0,312199659.0
2001-05-14,60600,60800,59500,60000,442958,18731980.0,312199659.0
2001-05-15,60100,60500,59200,60000,293775,18731980.0,312199659.0
2001-05-16,60000,61500,59000,59700,493003,18638320.0,312199659.0
2001-05-17,60500,62300,60300,62100,635189,19387599.0,312199659.0
2001-05-18,61700,61700,59800,60900,779330,19012959.0,312199659.0
2001-05-21,61100,62000,60600,60800,950289,18981739.0,312199659.0
2001-05-22,61300,61700,59700,60400,1142190,18856859.0,312199659.0
2001-05-23,60400,60700,59800,60200,668515,18794419.0,312199659.0
2001-05-24,59900,60300,58800,59500,966121,18575880.0,312199659.0
2001-05-25,60000,61000,59500,60500,663698,18888079.0,312199659.0
2001-05-28,60000,60100,59500,59600,295497,18607100.0,312199659.0
2001-05-29,59000,60000,59000,60000,667220,18731980.0,312199659.0
2001-05-30,60200,60200,58800,58800,500377,18357340.0,312199659.0
2001-05-31,57500,57500,56500,57000,948954,17795381.0,312199659.0
2001-06-01,57200,57300,55400,55900,723101,17451961.0,312199659.0
2001-06-04,56500,56500,55500,56500,398610,17639281.0,312199659.0
2001-06-05,57000,57800,56500,56900,508548,17764161.0,312199659.0
2001-06-07,56900,57600,56500,57400,419940,17920260.0,312199659.0
2001-06-08,57600,59300,57600,59300,563971,18513440.0,312199659.0
2001-06-11,58500,58500,56800,56800,537775,17732941.0,312199659.0
2001-06-12,56500,57600,56300,56800,307400,17732941.0,312199659.0
2001-06-13,56800,57200,56500,57000,408891,17795381.0,312199659.0
2001-06-14,57300,58000,56500,56500,805670,17639281.0,312199659.0
2001-06-15,56500,57500,55700,57500,599056,17951480.0,312199659.0
2001-06-18,57000,57000,55800,55900,666645,17451961.0,312199659.0
2001-06-19,55000,55800,54900,55100,927361,17202201.0,312199659.0
2001-06-20,54700,55000,53000,53300,1160889,16640242.0,312199659.0
2001-06-21,52900,53300,52200,52200,942083,16296822.0,312199659.0
2001-06-22,52700,54600,52300,54200,1125882,16921222.0,312199659.0
2001-06-25,54600,55300,54300,54300,728630,16952441.0,312199659.0
2001-06-26,54500,54800,52900,53200,491000,16609022.0,312199659.0
2001-06-27,53000,53500,51900,52300,1444414,16328042.0,312199659.0
2001-06-28,52300,54000,50400,51100,2514221,15953403.0,312199659.0
2001-06-29,52100,52700,51200,52000,1424840,16234382.0,312199659.0
2001-07-02,53000,53900,52500,53500,1023860,16702682.0,312199659.0
2001-07-03,53600,54100,52600,53600,867818,16733902.0,312199659.0
2001-07-04,53500,53500,52300,53500,641552,16702682.0,312199659.0
2001-07-05,53900,54600,53600,53700,698173,16765122.0,312199659.0
2001-07-06,52900,53200,52200,52400,471938,16359262.0,312199659.0
2001-07-09,51100,51900,50800,50800,620321,15859743.0,312199659.0
2001-07-10,51200,51400,50400,50800,430472,15859743.0,312199659.0
2001-07-11,50000,51500,49800,51500,503683,16078282.0,312199659.0
2001-07-12,52500,52700,51300,51300,789780,16015843.0,312199659.0
2001-07-13,52900,52900,50100,50400,642563,15734863.0,312199659.0
2001-07-16,51200,52500,50700,52500,665680,16390482.0,312199659.0
2001-07-18,53000,53200,52100,52500,581594,16390482.0,312199659.0
2001-07-19,51900,53600,51800,53600,874095,16733902.0,312199659.0
2001-07-20,53600,53600,52100,53200,690431,16609022.0,312199659.0
2001-07-23,53200,54000,52600,53200,557732,16609022.0,312199659.0
2001-07-24,52400,53700,52400,53300,648637,16640242.0,312199659.0
2001-07-25,52700,53100,51600,51800,816491,16171942.0,312199659.0
2001-07-26,52200,52400,51100,51600,437250,16109502.0,312199659.0
2001-07-27,52500,54000,52000,53600,724215,16733902.0,312199659.0
2001-07-30,53600,53600,52200,52500,400658,16390482.0,312199659.0
2001-07-31,52500,53700,52500,53400,377650,16671462.0,312199659.0
2001-08-01,53500,54700,52500,54600,982182,17046101.0,312199659.0
2001-08-02,55100,55200,53800,54400,667164,16983661.0,312199659.0
2001-08-03,54300,54300,53300,53300,458042,16640242.0,312199659.0
2001-08-06,53100,54800,53100,53700,456137,16765122.0,312199659.0
2001-08-07,53400,54200,53400,54000,269541,16858782.0,312199659.0
2001-08-08,54100,54400,53500,53500,237069,16702682.0,312199659.0
2001-08-09,52800,53300,52000,52000,572549,16234382.0,312199659.0
2001-08-10,52100,52500,51900,52000,327873,16234382.0,312199659.0
2001-08-13,52000,52000,50800,51600,743424,16109502.0,312199659.0
2001-08-14,51700,53500,51700,53500,604116,16702682.0,312199659.0
2001-08-16,52200,53600,52200,53000,394088,16546582.0,312199659.0
2001-08-17,53000,54200,52600,53700,648911,16765122.0,312199659.0
2001-08-20,53000,53400,52300,52300,287490,16328042.0,312199659.0
2001-08-21,52500,52900,52100,52600,231664,16421702.0,312199659.0
2001-08-22,52200,53000,52000,53000,295817,16546582.0,312199659.0
2001-08-23,53100,53300,52200,52300,266413,16328042.0,312199659.0
2001-08-24,52300,52800,52100,52300,189418,16328042.0,312199659.0
2001-08-27,52700,54000,52500,53300,676792,16640242.0,312199659.0
2001-08-28,53300,53300,52500,52600,260228,16421702.0,312199659.0
2001-08-29,52400,52600,51600,51800,599879,16171942.0,312199659.0
2001-08-30,51600,51800,51200,51600,388000,16109502.0,312199659.0
2001-08-31,50900,51100,50000,51000,705090,15922183.0,312199659.0
2001-09-03,50500,50700,49950,50500,287865,15766083.0,312199659.0
2001-09-04,50800,51500,50400,51500,536756,16078282.0,312199659.0
2001-09-05,50700,51000,50300,51000,292490,15922183.0,312199659.0
2001-09-06,50600,51400,50500,50600,290290,15797303.0,312199659.0
2001-09-07,50000,50300,49850,50100,422284,15641203.0,312199659.0
2001-09-10,49500,49500,48500,48650,620174,15188513.0,312199659.0
2001-09-11,48450,48450,47200,47200,953023,14735824.0,312199659.0
2001-09-12,40150,43800,40150,41700,2051078,13018726.0,312199659.0
2001-09-13,43000,43000,41700,42300,2063308,13206046.0,312199659.0
2001-09-14,42300,42300,40200,41050,1181210,12815796.0,312199659.0
2001-09-17,41000,41000,39200,40500,737753,12644086.0,312199659.0
2001-09-18,42100,42300,41150,42200,763024,13174826.0,312199659.0
2001-09-19,42500,43950,42400,43550,658144,13596295.0,312199659.0
2001-09-20,43450,44800,42200,44700,920341,13955325.0,312199659.0
2001-09-21,43500,44500,43450,44450,607463,13877275.0,312199659.0
2001-09-24,44450,46150,44450,46150,456386,14408014.0,312199659.0
2001-09-25,46200,46500,44100,44700,544735,13955325.0,312199659.0
2001-09-26,44400,45400,43700,45350,281712,14158255.0,312199659.0
2001-09-27,44050,45100,43600,44000,319723,13736785.0,312199659.0
2001-09-28,44000,44550,43500,44400,632669,13861665.0,312199659.0
2001-10-04,45600,46050,45250,45450,827882,14189475.0,312199659.0
2001-10-05,45450,45450,44700,45050,505300,14064595.0,312199659.0
2001-10-08,45000,45500,44700,44800,212235,13986545.0,312199659.0
2001-10-09,45300,47000,45050,46200,711602,14423624.0,312199659.0
2001-10-10,46200,46900,45900,46900,272490,14642164.0,312199659.0
2001-10-11,47800,48700,47600,48450,933473,15126073.0,312199659.0
2001-10-12,49000,49000,46550,47400,468561,14798264.0,312199659.0
2001-10-15,47250,47850,46600,46850,213420,14626554.0,312199659.0
