하나금융지주(086790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-30,37200,37750,36550,37050,1483142,10740575.0,289894062.0
2014-06-02,37400,37450,37100,37300,458842,10813049.0,289894062.0
2014-06-03,37300,37300,36550,36750,1222874,10653607.0,289894062.0
2014-06-05,37100,37200,35700,36100,958648,10465176.0,289894062.0
2014-06-09,36500,37400,36450,37250,1142391,10798554.0,289894062.0
2014-06-10,37700,37900,37450,37850,1299420,10972490.0,289894062.0
2014-06-11,37950,38700,37750,38700,1291295,11218900.0,289894062.0
2014-06-12,38350,38650,37900,38000,883340,11015974.0,289894062.0
2014-06-13,37800,37950,37350,37450,538036,10856533.0,289894062.0
2014-06-16,37450,38150,37000,37900,487300,10986985.0,289894062.0
2014-06-17,38250,38250,37700,38100,513352,11044964.0,289894062.0
2014-06-18,37550,38050,37500,37700,665701,10929006.0,289894062.0
2014-06-19,38100,38250,37700,37800,606540,10957996.0,289894062.0
2014-06-20,37650,37950,37450,37750,674156,10943501.0,289894062.0
2014-06-23,37550,37850,37550,37800,534449,10957996.0,289894062.0
2014-06-24,37650,38550,37500,38300,980625,11102943.0,289894062.0
2014-06-25,38300,38500,37100,37300,1322574,10813049.0,289894062.0
2014-06-26,37300,37700,37150,37500,742910,10871027.0,289894062.0
2014-06-27,37500,37500,37100,37300,495664,10813049.0,289894062.0
2014-06-30,37400,37700,36950,37500,797476,10871027.0,289894062.0
2014-07-01,37200,37450,37000,37100,472251,10755070.0,289894062.0
2014-07-02,37300,37350,37050,37150,825917,10769564.0,289894062.0
2014-07-03,37300,37350,36700,37000,884399,10726080.0,289894062.0
2014-07-04,37200,37550,36900,36900,551176,10697091.0,289894062.0
2014-07-07,37100,37100,36600,36850,455448,10682596.0,289894062.0
2014-07-08,36900,36900,36450,36650,641343,10624617.0,289894062.0
2014-07-09,36700,36850,36100,36650,1034536,10624617.0,289894062.0
2014-07-10,36700,36700,36300,36600,785253,10610123.0,289894062.0
2014-07-11,36400,36450,36100,36250,855396,10508660.0,289894062.0
2014-07-14,36400,36550,36100,36150,637283,10479670.0,289894062.0
2014-07-15,36400,37200,36400,37100,1002501,10755070.0,289894062.0
2014-07-16,37000,37800,37000,37550,955448,10885522.0,289894062.0
2014-07-17,37550,37950,37550,37850,1098282,10972490.0,289894062.0
2014-07-18,37150,37650,37050,37500,773577,10871027.0,289894062.0
2014-07-21,38200,38400,37800,37950,1497781,11001480.0,289894062.0
2014-07-22,37750,38850,37700,38750,955044,11233395.0,289894062.0
2014-07-23,38800,39150,38600,39150,669085,11349353.0,289894062.0
2014-07-24,39450,39600,38500,38900,866082,11276879.0,289894062.0
2014-07-25,39300,39600,38850,39500,891156,11450815.0,289894062.0
2014-07-28,39200,41250,39050,40700,1293110,11798688.0,289894062.0
2014-07-29,41500,41900,41200,41550,1933668,12045098.0,289894062.0
2014-07-30,41300,42300,41000,42050,2093281,12190045.0,289894062.0
2014-07-31,42300,42900,41300,41900,2244178,12146561.0,289894062.0
2014-08-01,41900,42450,41550,42150,1025159,12219035.0,289894062.0
2014-08-04,42200,42400,41000,41500,1269174,12030604.0,289894062.0
2014-08-05,41850,41850,41100,41450,592870,12016109.0,289894062.0
2014-08-06,41450,42350,41350,42000,982047,12175551.0,289894062.0
2014-08-07,42000,42200,41350,41800,676503,12117572.0,289894062.0
2014-08-08,41500,41700,40500,40800,761099,11827678.0,289894062.0
2014-08-11,41250,41500,40800,40950,353946,11871162.0,289894062.0
2014-08-12,41100,41500,40850,41250,555843,11958130.0,289894062.0
2014-08-13,41550,41700,40900,41500,586698,12030604.0,289894062.0
2014-08-14,41500,41950,41300,41900,820155,12146561.0,289894062.0
2014-08-18,42200,42200,41550,41600,562390,12059593.0,289894062.0
2014-08-19,42700,42900,42050,42900,911133,12436455.0,289894062.0
2014-08-20,43300,43300,42800,43200,716050,12523423.0,289894062.0
2014-08-21,43000,43000,41300,41700,1074829,12088582.0,289894062.0
2014-08-22,41600,42300,41300,42250,465730,12248024.0,289894062.0
2014-08-25,41700,42800,41600,42300,443216,12262519.0,289894062.0
2014-08-26,42800,43150,42300,42500,572128,12320498.0,289894062.0
2014-08-27,43100,43500,42700,43200,691906,12523423.0,289894062.0
2014-08-28,43000,43500,42400,42400,482559,12291508.0,289894062.0
2014-08-29,42400,42800,41750,42550,823835,12334992.0,289894062.0
2014-09-01,42100,42650,42100,42550,407012,12334992.0,289894062.0
2014-09-02,42150,42450,41800,42200,453664,12233529.0,289894062.0
2014-09-03,42400,43600,42200,43550,1079121,12624886.0,289894062.0
2014-09-04,43450,43750,43000,43450,579608,12595897.0,289894062.0
2014-09-05,43300,43500,42600,43000,376035,12465445.0,289894062.0
2014-09-11,41850,42850,41550,42200,853096,12233529.0,289894062.0
2014-09-12,42800,42800,42000,42100,426344,12204540.0,289894062.0
2014-09-15,42000,42000,40550,40800,790644,11827678.0,289894062.0
2014-09-16,40800,41250,40400,40850,549481,11842172.0,289894062.0
2014-09-17,41100,41300,40450,40800,541295,11827678.0,289894062.0
2014-09-18,40600,40850,40300,40500,665148,11740710.0,289894062.0
2014-09-19,40900,41250,40600,40800,729767,11827678.0,289894062.0
2014-09-22,41100,41150,40350,40750,512283,11813183.0,289894062.0
2014-09-23,40750,41800,40400,41700,697448,12088582.0,289894062.0
2014-09-24,41400,41650,40550,40950,849953,11871162.0,289894062.0
2014-09-25,41200,41400,40300,40500,1210585,11740710.0,289894062.0
2014-09-26,39800,39850,38850,39350,1396485,11407331.0,289894062.0
2014-09-29,39050,39350,38550,39000,944153,11305868.0,289894062.0
2014-09-30,39250,39350,37850,38500,1374923,11160921.0,289894062.0
2014-10-01,38650,38800,37350,37700,1404593,10929006.0,289894062.0
2014-10-02,37850,38300,37400,38100,1110278,11044964.0,289894062.0
2014-10-06,38300,38350,37800,37850,2212588,10972490.0,289894062.0
2014-10-07,38250,38300,37950,38050,732774,11030469.0,289894062.0
2014-10-08,37650,37800,36700,36850,1368283,10682596.0,289894062.0
2014-10-10,37000,37200,36500,36800,854956,10668101.0,289894062.0
2014-10-13,36050,37100,36050,37050,446889,10740575.0,289894062.0
2014-10-14,37500,37500,36050,36300,827920,10523154.0,289894062.0
2014-10-15,36500,36650,36100,36150,418499,10479670.0,289894062.0
2014-10-16,35900,36300,35400,35800,711606,10378207.0,289894062.0
2014-10-17,35900,36100,35400,35550,626436,10305734.0,289894062.0
2014-10-20,35800,35900,35500,35700,419621,10349218.0,289894062.0
2014-10-21,35400,35600,33850,34250,1920130,9928872.0,289894062.0
2014-10-22,34450,34700,34000,34550,1692151,10015840.0,289894062.0
2014-10-23,34450,34700,33800,33800,1143198,9798419.0,289894062.0
2014-10-24,34100,34200,33550,34100,663012,9885388.0,289894062.0
2014-10-27,34450,36550,34400,36000,1541100,10436186.0,289894062.0
2014-10-28,36400,36950,35750,35950,917495,10421692.0,289894062.0
2014-10-29,37000,37900,36750,37550,1513775,10885522.0,289894062.0
2014-10-30,38000,38000,36600,37250,614993,10798554.0,289894062.0
2014-10-31,37800,37800,36650,37050,1098859,10740575.0,289894062.0
2014-11-03,36950,37150,36200,36750,603263,10653607.0,289894062.0
2014-11-04,36600,36950,35300,35600,782173,10320229.0,289894062.0
2014-11-05,35950,36750,35700,36200,650589,10494165.0,289894062.0
2014-11-06,36200,36450,35600,35950,554875,10421692.0,289894062.0
2014-11-07,35800,35950,34900,35150,758270,10189776.0,289894062.0
2014-11-10,35250,35400,34900,35100,941072,10175282.0,289894062.0
2014-11-11,35250,35400,35100,35250,595723,10218766.0,289894062.0
2014-11-12,35200,35800,35150,35550,581468,10305734.0,289894062.0
2014-11-13,35500,35650,35200,35250,425859,10218766.0,289894062.0
2014-11-14,35250,35250,34450,34650,1024911,10044829.0,289894062.0
2014-11-17,34550,34950,34250,34800,474228,10088313.0,289894062.0
2014-11-18,34600,34850,34500,34750,520263,10073819.0,289894062.0
2014-11-19,34900,35200,34750,35000,782060,10146292.0,289894062.0
2014-11-20,34800,34850,33900,34200,1604782,9914377.0,289894062.0
2014-11-21,34200,34350,33750,33850,1050261,9812914.0,289894062.0
2014-11-24,34100,35250,34050,34750,1101020,10073819.0,289894062.0
2014-11-25,35150,35150,34200,34300,1165393,9943366.0,289894062.0
2014-11-26,34250,34500,34000,34350,454553,9957861.0,289894062.0
2014-11-27,34200,34350,33850,34150,765288,9899882.0,289894062.0
2014-11-28,33850,34050,33750,33800,559624,9798419.0,289894062.0
2014-12-01,33500,33800,32900,33050,1114509,9580999.0,289894062.0
2014-12-02,32800,32950,32300,32750,1051792,9494031.0,289894062.0
2014-12-03,32850,33250,32750,32750,734803,9494031.0,289894062.0
2014-12-04,32800,33300,32700,32750,950421,9494031.0,289894062.0
2014-12-05,32650,33300,32500,33100,997426,9595493.0,289894062.0
2014-12-08,32900,33200,32850,32850,437624,9523020.0,289894062.0
2014-12-09,32850,33000,32650,32750,319601,9494031.0,289894062.0
2014-12-10,32600,32750,31950,31950,831900,9262115.0,289894062.0
2014-12-11,31500,31950,31400,31450,1473232,9117168.0,289894062.0
2014-12-12,31550,32800,31550,32150,937496,9320094.0,289894062.0
2014-12-15,31950,32300,31800,32200,579643,9334589.0,289894062.0
2014-12-16,32300,32750,32050,32250,672272,9349083.0,289894062.0
2014-12-17,32750,32900,32300,32650,616776,9465041.0,289894062.0
2014-12-18,33050,33050,32150,32650,538568,9465041.0,289894062.0
2014-12-19,32900,33000,32500,32950,725025,9552009.0,289894062.0
2014-12-22,33050,33050,32650,32750,423571,9494031.0,289894062.0
2014-12-23,32800,32950,32550,32850,374545,9523020.0,289894062.0
2014-12-24,32750,33300,32650,33150,468568,9609988.0,289894062.0
2014-12-26,33050,33400,32950,33200,505018,9624483.0,289894062.0
2014-12-29,33050,33100,32400,32550,295912,9436052.0,289894062.0
2014-12-30,32950,32950,31800,32000,804427,9276610.0,289894062.0
2015-01-02,32400,32400,31800,32000,690715,9276610.0,289894062.0
2015-01-05,31700,32000,30950,31350,958318,9088179.0,289894062.0
2015-01-06,30850,31350,30650,30900,666425,8957727.0,289894062.0
2015-01-07,31000,31300,30750,30950,760263,8972221.0,289894062.0
2015-01-08,31000,32050,30900,31850,964886,9233126.0,289894062.0
2015-01-09,32350,32450,32000,32300,720955,9363578.0,289894062.0
2015-01-12,32400,32600,31800,32150,926263,9320094.0,289894062.0
2015-01-13,31900,32250,31350,31500,596266,9131663.0,289894062.0
2015-01-14,31500,32700,31200,32600,936753,9450546.0,289894062.0
2015-01-15,32700,32850,32250,32550,744308,9436052.0,289894062.0
2015-01-16,32300,32350,31850,32050,634361,9291105.0,289894062.0
2015-01-19,32500,33150,32350,33050,772114,9580999.0,289894062.0
2015-01-20,33100,33200,32800,32800,559773,9508525.0,289894062.0
2015-01-21,32800,33150,32750,33100,1114669,9595493.0,289894062.0
2015-01-22,33000,33150,32850,33150,1040307,9609988.0,289894062.0
2015-01-23,33500,34100,33250,33600,1120661,9740440.0,289894062.0
2015-01-26,33450,34000,33200,33700,772533,9769430.0,289894062.0
2015-01-27,33900,33900,33550,33850,474618,9812914.0,289894062.0
2015-01-28,33800,33800,32800,32950,1369183,9552009.0,289894062.0
2015-01-29,32350,33450,32350,32750,2026334,9494031.0,289894062.0
2015-01-30,32850,33000,32050,32300,1731876,9363578.0,289894062.0
2015-02-02,32300,32550,31950,32300,765189,9363578.0,289894062.0
2015-02-03,32500,32500,31900,32150,935004,9320094.0,289894062.0
2015-02-04,32300,32400,31650,31900,1173687,9247621.0,289894062.0
2015-02-05,31600,31700,30050,30350,2334899,8798285.0,289894062.0
2015-02-06,30100,30300,29850,30000,1740893,8696822.0,289894062.0
2015-02-09,30000,30050,29050,29250,2911388,8479401.0,289894062.0
2015-02-10,29300,29550,29150,29250,1062285,8479401.0,289894062.0
2015-02-11,29200,29550,29050,29200,1486929,8464907.0,289894062.0
2015-02-12,29100,29200,28400,28700,1531051,8319960.0,289894062.0
2015-02-13,28700,28950,28500,28750,1671238,8334454.0,289894062.0
2015-02-16,28800,29100,28700,28950,711193,8392433.0,289894062.0
2015-02-17,28900,29500,28750,29450,1565646,8537380.0,289894062.0
2015-02-23,29900,30000,29650,29850,1560329,8653338.0,289894062.0
2015-02-24,29900,30100,29850,30000,1059394,8696822.0,289894062.0
2015-02-25,30000,30100,29850,30000,1343832,8696822.0,289894062.0
2015-02-26,30000,30250,29950,30150,1026919,8740306.0,289894062.0
2015-02-27,30050,30150,29950,30100,946537,8725811.0,289894062.0
2015-03-02,29950,30000,29250,29400,1773226,8522885.0,289894062.0
2015-03-03,29450,29950,29450,29800,920883,8638843.0,289894062.0
2015-03-04,29900,29900,29450,29500,659423,8551875.0,289894062.0
2015-03-05,29450,29500,29150,29150,759555,8450412.0,289894062.0
2015-03-06,29200,29300,28550,28700,1651450,8319960.0,289894062.0
2015-03-09,28800,28900,28500,28500,1159969,8261981.0,289894062.0
2015-03-10,28600,28850,28300,28600,1400688,8290970.0,289894062.0
2015-03-11,28350,28450,28000,28050,1834250,8131528.0,289894062.0
2015-03-12,28050,29150,27850,28650,2528222,8305465.0,289894062.0
2015-03-13,28800,29100,28250,28250,1158900,8189507.0,289894062.0
2015-03-16,28200,28500,28050,28150,973954,8160518.0,289894062.0
2015-03-17,28300,29350,28250,29300,1560346,8493896.0,289894062.0
2015-03-18,29400,29650,29100,29450,1036135,8537380.0,289894062.0
2015-03-19,29850,29950,29300,29700,1160787,8609854.0,289894062.0
2015-03-20,29750,29800,29500,29800,979906,8638843.0,289894062.0
2015-03-23,29800,29850,29350,29500,752557,8551875.0,289894062.0
2015-03-24,29500,29550,28600,28850,1090059,8363444.0,289894062.0
2015-03-25,28650,28700,28100,28250,1140718,8189507.0,289894062.0
2015-03-26,28250,28600,28200,28450,1012617,8247486.0,289894062.0
2015-03-27,28500,28600,28350,28600,631546,8290970.0,289894062.0
2015-03-30,28500,28650,28100,28400,907417,8232991.0,289894062.0
2015-03-31,28400,28750,28400,28750,802705,8334454.0,289894062.0
2015-04-01,28600,28750,28450,28650,736407,8305465.0,289894062.0
2015-04-02,28700,28750,28200,28350,828752,8218497.0,289894062.0
2015-04-03,28350,28550,28250,28400,495930,8232991.0,289894062.0
2015-04-06,28400,28400,27900,27950,673920,8102539.0,289894062.0
2015-04-07,28000,28050,27400,27600,1100492,8001076.0,289894062.0
2015-04-08,27550,27700,27100,27350,1157231,7928603.0,289894062.0
2015-04-09,27500,27550,26850,26950,1452731,7812645.0,289894062.0
2015-04-10,27050,27900,27000,27700,1580020,8030066.0,289894062.0
2015-04-13,27950,28250,27600,28150,1050187,8160518.0,289894062.0
2015-04-14,28100,30500,28050,30000,4420239,8696822.0,289894062.0
2015-04-15,30600,30700,29700,30100,2030622,8725811.0,289894062.0
2015-04-16,30150,30700,29550,30200,1468773,8754801.0,289894062.0
2015-04-17,30400,30600,30150,30150,1101782,8740306.0,289894062.0
2015-04-20,30500,31550,30400,30650,2055844,8885253.0,289894062.0
2015-04-21,31050,31400,30500,30800,1368386,8928737.0,289894062.0
2015-04-22,30700,30800,29700,30400,1322617,8812779.0,289894062.0
2015-04-23,30650,31650,30400,31450,2158062,9117168.0,289894062.0
2015-04-24,31700,33350,31550,32250,3092713,9349083.0,289894062.0
2015-04-27,32650,33000,32150,32400,1836150,9392568.0,289894062.0
2015-04-28,32650,32650,31600,31750,1139264,9204136.0,289894062.0
2015-04-29,31950,32250,31300,31400,1272732,9102674.0,289894062.0
2015-04-30,31400,31800,31250,31700,1268976,9189642.0,289894062.0
2015-05-04,31900,32700,31600,32300,1216776,9560899.0,296003062.0
2015-05-06,32200,32450,32000,32400,1078228,9590499.0,296003062.0
2015-05-07,32300,32300,31150,31700,995212,9383297.0,296003062.0
2015-05-08,31500,32000,31450,31500,412784,9324096.0,296003062.0
2015-05-11,31700,31800,31100,31100,729262,9205695.0,296003062.0
2015-05-12,31050,31450,30650,31350,563851,9279696.0,296003062.0
2015-05-13,31100,31500,31000,31200,714983,9235296.0,296003062.0
2015-05-14,31200,31350,30900,31000,586987,9176095.0,296003062.0
2015-05-15,31100,31350,30900,30950,750563,9161295.0,296003062.0
2015-05-18,30950,30950,30150,30500,843965,9028093.0,296003062.0
2015-05-19,30250,30800,30100,30450,536690,9013293.0,296003062.0
2015-05-20,30650,30950,30600,30850,552279,9131694.0,296003062.0
2015-05-21,30600,30650,30000,30300,988956,8968893.0,296003062.0
2015-05-22,30150,30750,30150,30700,576628,9087294.0,296003062.0
2015-05-26,30550,30600,30000,30050,834216,8894892.0,296003062.0
2015-05-27,29750,29900,29100,29250,1306370,8658090.0,296003062.0
2015-05-28,29400,29800,29300,29600,654915,8761691.0,296003062.0
2015-05-29,29350,29900,29350,29700,743626,8791291.0,296003062.0
2015-06-01,29750,29750,29000,29400,702590,8702490.0,296003062.0
2015-06-02,29400,29650,29350,29550,744763,8746890.0,296003062.0
2015-06-03,29550,29700,29450,29600,752487,8761691.0,296003062.0
2015-06-04,29500,29600,28750,28950,1031805,8569289.0,296003062.0
2015-06-05,28900,28900,28300,28500,840842,8436087.0,296003062.0
2015-06-08,28200,28850,28100,28700,661590,8495288.0,296003062.0
2015-06-09,28600,28800,28350,28700,460037,8495288.0,296003062.0
2015-06-10,28800,29350,28700,29250,848014,8658090.0,296003062.0
2015-06-11,29350,29450,28500,28600,1386478,8465688.0,296003062.0
2015-06-12,28700,28900,27950,28150,1145131,8332486.0,296003062.0
2015-06-15,28000,28150,27750,28000,770745,8288086.0,296003062.0
2015-06-16,27850,28000,27550,27600,955520,8169685.0,296003062.0
2015-06-17,27650,27700,27350,27500,754539,8140084.0,296003062.0
2015-06-18,27500,27750,27250,27350,644874,8095684.0,296003062.0
2015-06-19,27350,27500,27050,27050,1032926,8006883.0,296003062.0
2015-06-22,27100,27450,26950,27050,808795,8006883.0,296003062.0
2015-06-23,27350,28000,27300,27650,940925,8184485.0,296003062.0
2015-06-24,27750,28000,27600,27850,702239,8243685.0,296003062.0
2015-06-25,27750,28650,27650,28300,1266257,8376887.0,296003062.0
2015-06-26,28350,29250,28150,29150,1283789,8628489.0,296003062.0
2015-06-29,29150,29300,28650,29200,1603156,8643289.0,296003062.0
2015-06-30,29150,29350,28850,29050,1118033,8598889.0,296003062.0
2015-07-01,29100,29950,29100,29400,1243281,8702490.0,296003062.0
2015-07-02,29700,29850,29250,29250,939854,8658090.0,296003062.0
2015-07-03,28900,29400,28900,29300,822551,8672890.0,296003062.0
2015-07-06,28950,29150,28650,28750,731730,8510088.0,296003062.0
2015-07-07,28750,29650,28600,29450,924680,8717290.0,296003062.0
2015-07-08,29600,29750,28750,28850,832866,8539688.0,296003062.0
2015-07-09,29100,29100,28550,28900,780043,8554488.0,296003062.0
2015-07-10,29100,29250,28550,28850,831787,8539688.0,296003062.0
2015-07-13,29050,30550,29000,29700,1532371,8791291.0,296003062.0
2015-07-14,30150,31200,30150,30850,1997144,9131694.0,296003062.0
2015-07-15,30850,31000,28100,28500,5011289,8436087.0,296003062.0
2015-07-16,28750,29200,28700,28900,1570052,8554488.0,296003062.0
2015-07-17,29100,29100,27550,27750,2156176,8214085.0,296003062.0
2015-07-20,27900,28200,27600,27750,751679,8214085.0,296003062.0
2015-07-21,27950,28550,27800,28300,845325,8376887.0,296003062.0
2015-07-22,28400,28500,27850,28000,786243,8288086.0,296003062.0
2015-07-23,28200,28250,27700,27750,675541,8214085.0,296003062.0
2015-07-24,27700,27750,27000,27250,851228,8066083.0,296003062.0
2015-07-27,27100,27600,26700,27350,1507550,8095684.0,296003062.0
2015-07-28,27350,28250,27250,28150,1174529,8332486.0,296003062.0
2015-07-29,28100,28150,27750,28000,615266,8288086.0,296003062.0
2015-07-30,28000,29100,28000,28900,1340707,8554488.0,296003062.0
